https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CREAM,Volume BTC
1661385600,2022-08-25 00:00:00,CREAM/BTC,0.0008432,0.0008494,0.0008321,0.0008334,11.742,0.00984680044
1661299200,2022-08-24 00:00:00,CREAM/BTC,0.0008573,0.0008794,0.0008381,0.0008431,25.4713,0.02188745983
1661212800,2022-08-23 00:00:00,CREAM/BTC,0.0008395,0.0008678,0.0008264,0.0008572,71.799,0.06115385369
1661126400,2022-08-22 00:00:00,CREAM/BTC,0.0008526,0.0008805,0.0008264,0.0008347,283.1767,0.23972767932
1661040000,2022-08-21 00:00:00,CREAM/BTC,0.0008511,0.0009757,0.0008085,0.0008511,504.1059,0.45289797834
1660953600,2022-08-20 00:00:00,CREAM/BTC,0.0007893,0.0008744,0.000781,0.0008557,361.1945,0.30233294525
1660867200,2022-08-19 00:00:00,CREAM/BTC,0.0007797,0.0007983,0.0007591,0.0007944,62.4521,0.04866110036
1660780800,2022-08-18 00:00:00,CREAM/BTC,0.0007982,0.0008108,0.0007754,0.0007839,104.3468,0.0831868592
1660694400,2022-08-17 00:00:00,CREAM/BTC,0.0008259,0.0008452,0.0007895,0.0007982,55.628,0.04552032448
1660608000,2022-08-16 00:00:00,CREAM/BTC,0.0008353,0.0008425,0.0008244,0.0008244,20.3586,0.01695910076
1660521600,2022-08-15 00:00:00,CREAM/BTC,0.0008347,0.0008452,0.000815,0.0008369,35.6525,0.02973817538
1660435200,2022-08-14 00:00:00,CREAM/BTC,0.0008285,0.000837,0.0008176,0.0008346,76.1207,0.06306857555
1660348800,2022-08-13 00:00:00,CREAM/BTC,0.0008511,0.0008557,0.0008294,0.0008294,15.6185,0.01317068407
1660262400,2022-08-12 00:00:00,CREAM/BTC,0.0008548,0.0008839,0.0008444,0.0008575,149.0573,0.1277279218
1660176000,2022-08-11 00:00:00,CREAM/BTC,0.0008765,0.0008836,0.000841,0.0008544,39.8861,0.03416084248
1660089600,2022-08-10 00:00:00,CREAM/BTC,0.0008894,0.000894,0.0008587,0.0008762,177.5199,0.15515330523
1660003200,2022-08-09 00:00:00,CREAM/BTC,0.0009098,0.0009149,0.0008544,0.0008949,240.8196,0.2117500913
1659916800,2022-08-08 00:00:00,CREAM/BTC,0.0009612,0.0010219,0.000899,0.0009099,311.102,0.29690398507
1659830400,2022-08-07 00:00:00,CREAM/BTC,0.000877,0.0010442,0.000877,0.0009612,871.5981,0.86471555912
1659744000,2022-08-06 00:00:00,CREAM/BTC,0.0008484,0.000923,0.0008482,0.0008722,247.6828,0.21916942829
1659657600,2022-08-05 00:00:00,CREAM/BTC,0.000815,0.0008683,0.0008146,0.000852,130.0829,0.10954426994
1659571200,2022-08-04 00:00:00,CREAM/BTC,0.0008419,0.0008637,0.0008155,0.0008155,171.6314,0.14486656561
1659484800,2022-08-03 00:00:00,CREAM/BTC,0.000826,0.0008894,0.0007942,0.0008369,769.5144,0.64096180934
1659398400,2022-08-02 00:00:00,CREAM/BTC,0.0007693,0.0009063,0.0007513,0.0008269,1005.727,0.8428401641
1659312000,2022-08-01 00:00:00,CREAM/BTC,0.0007492,0.0007894,0.0007435,0.000769,172.3513,0.13290481417
1659225600,2022-07-31 00:00:00,CREAM/BTC,0.0007739,0.0008036,0.0007388,0.0007487,388.1692,0.29764064367
1659139200,2022-07-30 00:00:00,CREAM/BTC,0.0007653,0.0008972,0.0007421,0.0007697,1027.2836,0.82757949595
1659052800,2022-07-29 00:00:00,CREAM/BTC,0.0007252,0.0007956,0.0007044,0.000766,285.7686,0.21727600909
1658966400,2022-07-28 00:00:00,CREAM/BTC,0.0006929,0.0007708,0.0006767,0.0007301,253.9235,0.18003900649
1658880000,2022-07-27 00:00:00,CREAM/BTC,0.0007127,0.0007201,0.000686,0.0006892,62.6712,0.04409276606
1658793600,2022-07-26 00:00:00,CREAM/BTC,0.0007219,0.0007229,0.0006894,0.0007126,82.876,0.05851678397
1658707200,2022-07-25 00:00:00,CREAM/BTC,0.0007164,0.000739,0.0007094,0.0007208,204.7582,0.14919687859
1658620800,2022-07-24 00:00:00,CREAM/BTC,0.0007164,0.0007255,0.000708,0.0007168,158.4928,0.1138372519
1658534400,2022-07-23 00:00:00,CREAM/BTC,0.0006975,0.0007318,0.0006919,0.0007164,346.4939,0.24693701137
1658448000,2022-07-22 00:00:00,CREAM/BTC,0.0007032,0.0007199,0.0006894,0.0006975,51.2574,0.03607341142
1658361600,2022-07-21 00:00:00,CREAM/BTC,0.0007096,0.0007301,0.0007003,0.0007033,89.6782,0.06429768093
1658275200,2022-07-20 00:00:00,CREAM/BTC,0.0007225,0.0007464,0.0006983,0.0007144,240.9681,0.17290372526
1658188800,2022-07-19 00:00:00,CREAM/BTC,0.000784,0.000789,0.0007084,0.0007223,658.5153,0.49215948923
1658102400,2022-07-18 00:00:00,CREAM/BTC,0.0008465,0.0008499,0.0007301,0.0007834,454.8886,0.35301618373
1658016000,2022-07-17 00:00:00,CREAM/BTC,0.000853,0.0008686,0.0008246,0.0008511,84.5244,0.07142062476
1657929600,2022-07-16 00:00:00,CREAM/BTC,0.000846,0.0008738,0.0008404,0.0008533,61.381,0.05275410198
1657843200,2022-07-15 00:00:00,CREAM/BTC,0.0008383,0.0008673,0.0008311,0.0008465,124.6349,0.1058616568
1657756800,2022-07-14 00:00:00,CREAM/BTC,0.000828,0.0008533,0.0008227,0.000833,108.1517,0.09056631676
1657670400,2022-07-13 00:00:00,CREAM/BTC,0.0008303,0.0008483,0.0008143,0.0008281,93.0008,0.07709845168
1657584000,2022-07-12 00:00:00,CREAM/BTC,0.0008412,0.000867,0.0008189,0.0008303,137.8216,0.1164814365
1657497600,2022-07-11 00:00:00,CREAM/BTC,0.0009615,0.0009615,0.0007987,0.0008403,380.5002,0.32095398666
1657411200,2022-07-10 00:00:00,CREAM/BTC,0.0009546,0.0009661,0.0009073,0.0009616,111.2828,0.10395693676
1657324800,2022-07-09 00:00:00,CREAM/BTC,0.0009326,0.0009913,0.0009232,0.0009545,223.0255,0.21282111344
1657238400,2022-07-08 00:00:00,CREAM/BTC,0.0008989,0.0009743,0.0008678,0.0009325,263.8866,0.24257071601
1657152000,2022-07-07 00:00:00,CREAM/BTC,0.0009067,0.0009289,0.0008935,0.0008935,57.27142084,0.052027056811327
1657065600,2022-07-06 00:00:00,CREAM/BTC,0.0008897,0.000925,0.0008897,0.0009067,61.5188,0.05584066057
1656979200,2022-07-05 00:00:00,CREAM/BTC,0.0009017,0.0009341,0.0008829,0.0008941,60.185,0.05455328202
1656892800,2022-07-04 00:00:00,CREAM/BTC,0.0009339,0.0009433,0.0008971,0.0008971,38.7196,0.03564760012
1656806400,2022-07-03 00:00:00,CREAM/BTC,0.0009461,0.0009602,0.0009259,0.0009289,177.23961304,0.167471057294992
1656720000,2022-07-02 00:00:00,CREAM/BTC,0.0009337,0.0009643,0.000906,0.0009517,322.66011863,0.304378587267955
1656633600,2022-07-01 00:00:00,CREAM/BTC,0.0009937,0.0011497,0.000908,0.0009339,2384.4291186,2.334765432809481
1656547200,2022-06-30 00:00:00,CREAM/BTC,0.0008569,0.0011044,0.0008369,0.0009987,2638.693409,2.533065712288693
1656460800,2022-06-29 00:00:00,CREAM/BTC,0.0008303,0.0009877,0.0008303,0.0008572,762.2975,0.69525863717
1656374400,2022-06-28 00:00:00,CREAM/BTC,0.0008512,0.000882,0.0008254,0.00083,160.5483,0.13970371182
1656288000,2022-06-27 00:00:00,CREAM/BTC,0.0008719,0.0008875,0.000832,0.0008511,199.816,0.17047538626
1656201600,2022-06-26 00:00:00,CREAM/BTC,0.0009054,0.0009898,0.0008722,0.0008722,279.5071419,0.260031402857448
1656115200,2022-06-25 00:00:00,CREAM/BTC,0.000864,0.0010865,0.0008336,0.0009049,454.3789,0.41733151933
1656028800,2022-06-24 00:00:00,CREAM/BTC,0.0008248,0.000917,0.0008134,0.0008589,516.2322,0.44562127866
1655942400,2022-06-23 00:00:00,CREAM/BTC,0.000806,0.0008611,0.0008021,0.0008246,91.2892,0.07620103426
1655856000,2022-06-22 00:00:00,CREAM/BTC,0.0008112,0.0008538,0.0007819,0.0008061,652.27352464,0.537114639067632
1655769600,2022-06-21 00:00:00,CREAM/BTC,0.0008032,0.0008334,0.0007905,0.0008146,125.31641129,0.101621790766999
1655683200,2022-06-20 00:00:00,CREAM/BTC,0.0007569,0.0009903,0.0007543,0.0007987,303.12971684,0.265004646449797
1655596800,2022-06-19 00:00:00,CREAM/BTC,0.0007654,0.0007811,0.0007375,0.0007575,303.3425,0.23053858254
1655510400,2022-06-18 00:00:00,CREAM/BTC,0.0008015,0.0008015,0.0007412,0.0007653,92.26601219,0.070909092728612
1655424000,2022-06-17 00:00:00,CREAM/BTC,0.0007834,0.00081,0.0007636,0.0008023,322.3899,0.24876115878
1655337600,2022-06-16 00:00:00,CREAM/BTC,0.0008124,0.0008238,0.0007575,0.0007788,158.9076,0.12538190644
1655251200,2022-06-15 00:00:00,CREAM/BTC,0.0008015,0.0008189,0.0007702,0.000811,114.9371,0.0915916593
1655164800,2022-06-14 00:00:00,CREAM/BTC,0.0007632,0.0008314,0.0007596,0.000802,138.1619,0.10996863696
1655078400,2022-06-13 00:00:00,CREAM/BTC,0.0007938,0.0008388,0.0007376,0.0007596,415.6699,0.32255355914
1654992000,2022-06-12 00:00:00,CREAM/BTC,0.0007652,0.000816,0.0007399,0.0007934,490.5721,0.38064063258
1654905600,2022-06-11 00:00:00,CREAM/BTC,0.0008184,0.0008482,0.0007513,0.0007702,242.5777,0.1904562006
1654819200,2022-06-10 00:00:00,CREAM/BTC,0.0008868,0.0008988,0.0007531,0.0008138,975.70524881,0.783189167245476
1654732800,2022-06-09 00:00:00,CREAM/BTC,0.0008545,0.0010445,0.0008419,0.0008862,1067.73031853,0.980537718876986
1654646400,2022-06-08 00:00:00,CREAM/BTC,0.0007683,0.0008765,0.0007559,0.0008554,270.6138753,0.220664896888954
1654560000,2022-06-07 00:00:00,CREAM/BTC,0.0007368,0.0007964,0.0007309,0.000768,254.55327802,0.19500214800263
1654473600,2022-06-06 00:00:00,CREAM/BTC,0.0007365,0.0007538,0.0007271,0.0007353,90.9678,0.06757799294
1654387200,2022-06-05 00:00:00,CREAM/BTC,0.0007546,0.0007594,0.0007291,0.0007376,61.6892,0.04574869498
1654300800,2022-06-04 00:00:00,CREAM/BTC,0.0007591,0.0007623,0.0007411,0.0007595,32.332,0.02432880935
1654214400,2022-06-03 00:00:00,CREAM/BTC,0.0007472,0.0007698,0.0007345,0.0007595,210.7185,0.15864932001
1654128000,2022-06-02 00:00:00,CREAM/BTC,0.0007132,0.0007613,0.0007044,0.0007515,407.86263756,0.298228596061516
1654041600,2022-06-01 00:00:00,CREAM/BTC,0.0007811,0.0008673,0.000685,0.0007138,497.53825391,0.376607879452449
1653955200,2022-05-31 00:00:00,CREAM/BTC,0.0007443,0.0008477,0.0007285,0.0007768,192.6823,0.15254265226
1653868800,2022-05-30 00:00:00,CREAM/BTC,0.0007465,0.0008066,0.0007295,0.0007464,389.81039101,0.296238671089942
1653782400,2022-05-29 00:00:00,CREAM/BTC,0.0007952,0.0007952,0.0007421,0.000751,74.90720569,0.056877535554302
1653696000,2022-05-28 00:00:00,CREAM/BTC,0.0008483,0.0008573,0.0007721,0.0007945,149.0451,0.11874697697
1653609600,2022-05-27 00:00:00,CREAM/BTC,0.000783,0.0009032,0.0007779,0.0008533,272.1919,0.22933324091
1653523200,2022-05-26 00:00:00,CREAM/BTC,0.0008337,0.0008373,0.0007484,0.0007823,198.7849,0.15687507376
1653436800,2022-05-25 00:00:00,CREAM/BTC,0.0008879,0.0009546,0.0007982,0.0008361,166.6544,0.14483025592
1653350400,2022-05-24 00:00:00,CREAM/BTC,0.0008131,0.0009887,0.000811,0.0008884,487.81829765,0.43852168311615
1653264000,2022-05-23 00:00:00,CREAM/BTC,0.0007492,0.0009404,0.0007415,0.0008131,202.41503332,0.174132429024128
1653177600,2022-05-22 00:00:00,CREAM/BTC,0.0007497,0.0007822,0.0007379,0.0007494,145.53393846,0.110268202327314
1653091200,2022-05-21 00:00:00,CREAM/BTC,0.0007199,0.000762,0.0007138,0.0007523,60.21315558,0.044768774329046
1653004800,2022-05-20 00:00:00,CREAM/BTC,0.0007365,0.0007834,0.000714,0.0007239,78.9574,0.05870680454
1652918400,2022-05-19 00:00:00,CREAM/BTC,0.0007168,0.0007821,0.0006973,0.0007379,1944.0449,1.42389228729
1652832000,2022-05-18 00:00:00,CREAM/BTC,0.0006721,0.0007852,0.0006607,0.0007207,2730.74898025,1.95417990793701
1652745600,2022-05-17 00:00:00,CREAM/BTC,0.000651,0.0006964,0.0006434,0.0006681,370.3677,0.24708275562
1652659200,2022-05-16 00:00:00,CREAM/BTC,0.0007199,0.0008792,0.0006484,0.0006548,1958.28689882,1.496594202007261
1652572800,2022-05-15 00:00:00,CREAM/BTC,0.0006539,0.0009826,0.0006502,0.0007196,1973.52717956,1.536648745251036
1652486400,2022-05-14 00:00:00,CREAM/BTC,0.0006232,0.0006578,0.0006085,0.0006578,64.7132,0.04081581037
1652400000,2022-05-13 00:00:00,CREAM/BTC,0.0005503,0.000706,0.0004524,0.0006272,641.26819557,0.367463768088431
1652313600,2022-05-12 00:00:00,CREAM/BTC,0.0007082,0.0007105,0.0005355,0.0005491,857.33347333,0.527223948109082
1652227200,2022-05-11 00:00:00,CREAM/BTC,0.0009569,0.0009615,0.0006653,0.0007127,1044.39954414,0.827825436863234
1652140800,2022-05-10 00:00:00,CREAM/BTC,0.0009826,0.0009861,0.0009441,0.0009615,514.9713,0.49572065254
1652054400,2022-05-09 00:00:00,CREAM/BTC,0.0009555,0.0009951,0.000932,0.0009818,624.6954,0.60118209869
1651968000,2022-05-08 00:00:00,CREAM/BTC,0.0009546,0.0009629,0.0009212,0.0009562,404.0827351,0.381566189961245
1651881600,2022-05-07 00:00:00,CREAM/BTC,0.0009605,0.0009741,0.0009349,0.0009545,462.98979652,0.440729464616712
1651795200,2022-05-06 00:00:00,CREAM/BTC,0.0010045,0.0010108,0.0009539,0.0009651,1042.25877149,1.032191580880547
1651708800,2022-05-05 00:00:00,CREAM/BTC,0.0009882,0.0010232,0.0009611,0.0010043,378.7363,0.37524511062
1651622400,2022-05-04 00:00:00,CREAM/BTC,0.0009788,0.0010101,0.0009387,0.0009826,755.58022217,0.735994059800833
1651536000,2022-05-03 00:00:00,CREAM/BTC,0.0009643,0.0009871,0.0009388,0.0009768,345.38251959,0.332576604912368
1651449600,2022-05-02 00:00:00,CREAM/BTC,0.0009655,0.0009881,0.000928,0.0009691,699.71318322,0.666652472735462
1651363200,2022-05-01 00:00:00,CREAM/BTC,0.0009355,0.0009792,0.0009339,0.0009669,213.55041032,0.204636034608304
1651276800,2022-04-30 00:00:00,CREAM/BTC,0.0009826,0.001002,0.0009247,0.0009349,164.5875,0.15891679239
1651190400,2022-04-29 00:00:00,CREAM/BTC,0.000983,0.0010094,0.000977,0.000977,155.7147,0.15462285305
1651104000,2022-04-28 00:00:00,CREAM/BTC,0.0010219,0.0010324,0.0009696,0.0009826,273.2812423,0.271433797214924
1651017600,2022-04-27 00:00:00,CREAM/BTC,0.001018,0.0010475,0.001004,0.0010215,394.4762,0.40395961507
1650931200,2022-04-26 00:00:00,CREAM/BTC,0.0010026,0.0010486,0.0010026,0.0010173,285.9986,0.29320583685
1650844800,2022-04-25 00:00:00,CREAM/BTC,0.0010712,0.0010756,0.0010012,0.0010012,457.40549177,0.479089881868698
1650758400,2022-04-24 00:00:00,CREAM/BTC,0.0011134,0.0011391,0.0010656,0.00107,314.9885384,0.34538885596408
1650672000,2022-04-23 00:00:00,CREAM/BTC,0.001116,0.0011407,0.0011002,0.0011079,120.65175849,0.135032614440553
1650585600,2022-04-22 00:00:00,CREAM/BTC,0.0011022,0.001134,0.0010716,0.0011165,205.8047,0.22423647374
1650499200,2022-04-21 00:00:00,CREAM/BTC,0.0011055,0.0011072,0.0010605,0.0010971,318.53392797,0.343602016602652
1650412800,2022-04-20 00:00:00,CREAM/BTC,0.0011337,0.0011347,0.0010886,0.0011053,142.8143,0.15818502163
1650326400,2022-04-19 00:00:00,CREAM/BTC,0.0011234,0.0011496,0.0011152,0.001134,203.49597774,0.230100163853082
1650240000,2022-04-18 00:00:00,CREAM/BTC,0.001145,0.0012307,0.0011196,0.0011196,294.8581242,0.3479187499153
1650153600,2022-04-17 00:00:00,CREAM/BTC,0.0011391,0.0011667,0.0011235,0.0011444,188.3142,0.21610634245
1650067200,2022-04-16 00:00:00,CREAM/BTC,0.0011344,0.0011728,0.0011329,0.0011363,560.09051731,0.64597181880305
1649980800,2022-04-15 00:00:00,CREAM/BTC,0.0011414,0.00115,0.0011013,0.001134,131.8901,0.14761440868
1649894400,2022-04-14 00:00:00,CREAM/BTC,0.0011426,0.0011557,0.0011078,0.0011496,225.5503,0.25458577676
1649808000,2022-04-13 00:00:00,CREAM/BTC,0.0010437,0.001216,0.0010396,0.0011385,568.34392258,0.646435751592295
1649721600,2022-04-12 00:00:00,CREAM/BTC,0.0010136,0.0010616,0.0010108,0.0010486,520.06885492,0.539346993696828
1649635200,2022-04-11 00:00:00,CREAM/BTC,0.001026,0.0010432,0.000998,0.0010136,450.572,0.45923383832
1649548800,2022-04-10 00:00:00,CREAM/BTC,0.0010507,0.001059,0.0010262,0.0010285,208.3058,0.21848795436
1649462400,2022-04-09 00:00:00,CREAM/BTC,0.001071,0.0010773,0.0010357,0.0010507,242.79264977,0.255062793500616
1649376000,2022-04-08 00:00:00,CREAM/BTC,0.0010412,0.0010749,0.0010406,0.00107,238.522,0.2519757919
1649289600,2022-04-07 00:00:00,CREAM/BTC,0.0010498,0.0010966,0.0010212,0.0010464,296.9169,0.31554647252
1649203200,2022-04-06 00:00:00,CREAM/BTC,0.0011041,0.0011041,0.0010317,0.0010502,380.78737077,0.402407726275734
1649116800,2022-04-05 00:00:00,CREAM/BTC,0.0010828,0.0011267,0.0010777,0.0011055,471.2296,0.51836153538
1649030400,2022-04-04 00:00:00,CREAM/BTC,0.0010828,0.0011686,0.0010777,0.0010777,346.9096,0.38520457249
1648944000,2022-04-03 00:00:00,CREAM/BTC,0.0010756,0.0010923,0.0010636,0.0010821,139.7537,0.15063971373
1648857600,2022-04-02 00:00:00,CREAM/BTC,0.001106,0.0011091,0.0010652,0.0010756,73.40655492,0.080046026443319
1648771200,2022-04-01 00:00:00,CREAM/BTC,0.001098,0.0011151,0.0010857,0.0011066,62.0163,0.0685030746
1648684800,2022-03-31 00:00:00,CREAM/BTC,0.0011693,0.001246,0.001088,0.0010966,971.52810288,1.138693739745472
1648598400,2022-03-30 00:00:00,CREAM/BTC,0.0010882,0.0011739,0.0010715,0.0011651,647.168,0.72414108653
1648512000,2022-03-29 00:00:00,CREAM/BTC,0.0010726,0.0010965,0.0010662,0.0010896,391.35963403,0.423285364906789
1648425600,2022-03-28 00:00:00,CREAM/BTC,0.0011103,0.0011377,0.001069,0.0010777,264.59116758,0.290913295896264
1648339200,2022-03-27 00:00:00,CREAM/BTC,0.0011453,0.0011526,0.0010965,0.0011046,356.28605111,0.399784681953634
1648252800,2022-03-26 00:00:00,CREAM/BTC,0.0011304,0.001162,0.0010993,0.001146,482.8885,0.54361367371
1648166400,2022-03-25 00:00:00,CREAM/BTC,0.0012196,0.001274,0.0011296,0.0011313,407.0147,0.48747885576
1648080000,2022-03-24 00:00:00,CREAM/BTC,0.0012452,0.001289,0.001179,0.0012236,403.70788701,0.493554995134168
1647993600,2022-03-23 00:00:00,CREAM/BTC,0.00112,0.001378,0.00112,0.0012464,895.23986358,1.1299067493789
1647907200,2022-03-22 00:00:00,CREAM/BTC,0.0010965,0.0011197,0.001066,0.0011197,243.1366,0.26371816661
1647820800,2022-03-21 00:00:00,CREAM/BTC,0.0010976,0.0011291,0.0010893,0.0010933,172.75288251,0.191562851012041
1647734400,2022-03-20 00:00:00,CREAM/BTC,0.0011191,0.0011338,0.0010821,0.0010973,120.24342972,0.133166107758181
1647648000,2022-03-19 00:00:00,CREAM/BTC,0.001134,0.0011885,0.001104,0.0011204,594.43051841,0.680456840760285
1647561600,2022-03-18 00:00:00,CREAM/BTC,0.0011668,0.0011997,0.0011147,0.0011314,327.24346556,0.376534779170724
1647475200,2022-03-17 00:00:00,CREAM/BTC,0.0010605,0.0012306,0.0010605,0.0011712,437.0633,0.51182257372
1647388800,2022-03-16 00:00:00,CREAM/BTC,0.0011056,0.0011069,0.0010417,0.0010605,488.0403,0.52253214489
1647302400,2022-03-15 00:00:00,CREAM/BTC,0.0010441,0.0011126,0.0010416,0.0011044,77.9192,0.0838425735
1647216000,2022-03-14 00:00:00,CREAM/BTC,0.0010854,0.0011065,0.0010389,0.0010441,215.4518,0.23280145353
1647129600,2022-03-13 00:00:00,CREAM/BTC,0.0011037,0.0011081,0.001057,0.0010854,178.0987,0.19249807893
1647043200,2022-03-12 00:00:00,CREAM/BTC,0.0011728,0.0012065,0.0010821,0.0011034,150.17140854,0.170004519559468
1646956800,2022-03-11 00:00:00,CREAM/BTC,0.001093,0.001221,0.0010712,0.0011761,328.1574,0.3705920788
1646870400,2022-03-10 00:00:00,CREAM/BTC,0.001061,0.0011328,0.0010554,0.0010923,604.5315,0.65963432307
1646784000,2022-03-09 00:00:00,CREAM/BTC,0.0011491,0.0011557,0.0010562,0.0010611,347.1479,0.37950640532
1646697600,2022-03-08 00:00:00,CREAM/BTC,0.0011344,0.0011868,0.0011109,0.0011532,172.9288,0.19784650278
1646611200,2022-03-07 00:00:00,CREAM/BTC,0.0011553,0.0011825,0.001089,0.0011386,409.7239,0.46740469601
1646524800,2022-03-06 00:00:00,CREAM/BTC,0.0012182,0.0012674,0.0011416,0.0011557,384.86818642,0.462836484727198
1646438400,2022-03-05 00:00:00,CREAM/BTC,0.0012333,0.0013332,0.0011913,0.0012182,500.76350838,0.626937920543678
1646352000,2022-03-04 00:00:00,CREAM/BTC,0.0011104,0.0013085,0.001048,0.0012343,1242.71284906,1.478942710014186
1646265600,2022-03-03 00:00:00,CREAM/BTC,0.0011466,0.0011795,0.0010782,0.0011104,419.77855543,0.474418061550156
1646179200,2022-03-02 00:00:00,CREAM/BTC,0.0012981,0.0013236,0.0011307,0.0011497,389.066,0.46917465832
1646092800,2022-03-01 00:00:00,CREAM/BTC,0.0014205,0.0014902,0.0012739,0.0012981,650.7272,0.88224042651
1646006400,2022-02-28 00:00:00,CREAM/BTC,0.0013274,0.0016508,0.0013053,0.0014113,1180.59164151,1.745910909137252
1645920000,2022-02-27 00:00:00,CREAM/BTC,0.0014616,0.001525,0.0011357,0.001331,1458.94791212,1.956558258298028
1645833600,2022-02-26 00:00:00,CREAM/BTC,0.001388,0.002102,0.0013622,0.0014616,3524.3247216,5.980236134505514
1645747200,2022-02-25 00:00:00,CREAM/BTC,0.0008873,0.0015093,0.0008709,0.001388,1142.03652731,1.315283214018924
1645660800,2022-02-24 00:00:00,CREAM/BTC,0.0009187,0.0009474,0.0008352,0.0008873,902.2666,0.78514957659
1645574400,2022-02-23 00:00:00,CREAM/BTC,0.000926,0.0009398,0.0009016,0.0009187,231.1369,0.21248238777
1645488000,2022-02-22 00:00:00,CREAM/BTC,0.0008956,0.0009341,0.0008902,0.0009309,195.5108,0.17809457126
1645401600,2022-02-21 00:00:00,CREAM/BTC,0.0008499,0.0009165,0.0008455,0.0008971,460.7445,0.40971867773
1645315200,2022-02-20 00:00:00,CREAM/BTC,0.0008484,0.0008974,0.0008445,0.0008498,617.81564704,0.538856210805776
1645228800,2022-02-19 00:00:00,CREAM/BTC,0.0008546,0.0009137,0.0008409,0.0008486,557.2871,0.48271300082
1645142400,2022-02-18 00:00:00,CREAM/BTC,0.0008217,0.0008546,0.000818,0.0008546,1117.3769,0.92815726258
1645056000,2022-02-17 00:00:00,CREAM/BTC,0.0008288,0.0008467,0.0008165,0.0008165,1432.1484,1.18938543768
1644969600,2022-02-16 00:00:00,CREAM/BTC,0.0008294,0.0008345,0.0008049,0.0008265,931.5464,0.76273109517
1644883200,2022-02-15 00:00:00,CREAM/BTC,0.0008155,0.0008446,0.0007942,0.00083,648.8271,0.5301899782
1644796800,2022-02-14 00:00:00,CREAM/BTC,0.0008278,0.0008278,0.0007991,0.0008154,826.7451,0.67241671004
1644710400,2022-02-13 00:00:00,CREAM/BTC,0.0008338,0.0008477,0.000807,0.0008285,361.0366,0.2983333344
1644624000,2022-02-12 00:00:00,CREAM/BTC,0.0008442,0.0008521,0.0008128,0.0008324,313.76356894,0.261700385671019
1644537600,2022-02-11 00:00:00,CREAM/BTC,0.000912,0.0009134,0.0008351,0.0008465,218.6778,0.18972821081
