https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNIC,Volume USDT
1661990400,2022-09-01 00:00:00,UNIC/USDT,7.06,7.06,5.76,6.05,34044.0542,213834.190536
1661904000,2022-08-31 00:00:00,UNIC/USDT,5.58,11.78,5.58,7.06,83096.2195,646649.37775
1661817600,2022-08-30 00:00:00,UNIC/USDT,5.49,5.74,5.46,5.58,16196.6027,90545.350759
1661731200,2022-08-29 00:00:00,UNIC/USDT,5.29,5.56,5.1,5.49,18950.0561,100523.254423
1661644800,2022-08-28 00:00:00,UNIC/USDT,5.45,5.54,5.22,5.27,20622.9558,110907.103253
1661558400,2022-08-27 00:00:00,UNIC/USDT,5.79,5.8,5.44,5.45,16129.51668011,90124.1092406325
1661472000,2022-08-26 00:00:00,UNIC/USDT,6.04,6.18,5.75,5.79,20477.873,123153.8463382099
1661385600,2022-08-25 00:00:00,UNIC/USDT,6.61,6.96,6.03,6.03,21133.8405,139076.895585
1661299200,2022-08-24 00:00:00,UNIC/USDT,6.65,6.85,6.41,6.61,19498.4604,129494.877004
1661212800,2022-08-23 00:00:00,UNIC/USDT,6.63,6.71,6.49,6.65,19665.5018,129687.868123
1661126400,2022-08-22 00:00:00,UNIC/USDT,6.68,6.72,6.41,6.64,19349.9352,126938.146002
1661040000,2022-08-21 00:00:00,UNIC/USDT,6.58,6.85,6.34,6.67,20878.1084,138016.995777
1660953600,2022-08-20 00:00:00,UNIC/USDT,6.86,6.96,6.55,6.58,18282.5958,123912.798571
1660867200,2022-08-19 00:00:00,UNIC/USDT,7.21,7.36,6.81,6.86,20691.9392,144272.146518
1660780800,2022-08-18 00:00:00,UNIC/USDT,6.96,7.75,6.95,7.21,25987.1343,186141.424986
1660694400,2022-08-17 00:00:00,UNIC/USDT,6.82,7.32,6.81,6.95,18643.8248,130639.745876
1660608000,2022-08-16 00:00:00,UNIC/USDT,6.9,7.84,6.71,6.81,19837.7192,136551.777735
1660521600,2022-08-15 00:00:00,UNIC/USDT,6.56,6.93,6.47,6.91,18810.2942,125129.596939
1660435200,2022-08-14 00:00:00,UNIC/USDT,6.73,7.27,6.49,6.55,19536.5315,133809.825077
1660348800,2022-08-13 00:00:00,UNIC/USDT,6.76,6.93,6.72,6.75,16956.2837,115643.830234
1660262400,2022-08-12 00:00:00,UNIC/USDT,6.63,6.78,6.42,6.75,18271.8307,121970.443587
1660176000,2022-08-11 00:00:00,UNIC/USDT,6.92,6.98,6.56,6.62,19448.1616,132261.268315
1660089600,2022-08-10 00:00:00,UNIC/USDT,6.56,7.06,6.55,6.95,15588.4792,106116.705552
1660003200,2022-08-09 00:00:00,UNIC/USDT,6.84,6.96,6.56,6.56,19621.3509,132553.60875
1659916800,2022-08-08 00:00:00,UNIC/USDT,6.62,6.98,6.54,6.84,19294.8636,129557.692686
1659830400,2022-08-07 00:00:00,UNIC/USDT,6.41,6.79,6.38,6.62,22289.9687,146000.655873
1659744000,2022-08-06 00:00:00,UNIC/USDT,6.53,6.66,6.25,6.42,18827.2087,121657.507397
1659657600,2022-08-05 00:00:00,UNIC/USDT,6.43,6.83,6.26,6.53,20962.9457,135808.14599
1659571200,2022-08-04 00:00:00,UNIC/USDT,6.47,6.97,6.25,6.42,24123.8363,157254.444915
1659484800,2022-08-03 00:00:00,UNIC/USDT,7.02,7.93,6.41,6.47,44995.5665,315976.366352
1659398400,2022-08-02 00:00:00,UNIC/USDT,5.57,11,5.4,7.04,50082.86331989,329036.5980021576
1659312000,2022-08-01 00:00:00,UNIC/USDT,6.02,6.05,5.53,5.58,21054.5927,122719.520952
1659225600,2022-07-31 00:00:00,UNIC/USDT,5.88,6.2,5.72,6,19849.4479,117407.285189
1659139200,2022-07-30 00:00:00,UNIC/USDT,6.04,6.34,5.86,5.88,18635.1442,112815.697888
1659052800,2022-07-29 00:00:00,UNIC/USDT,6,6.49,5.95,6.03,22300.9717,136761.338851
1658966400,2022-07-28 00:00:00,UNIC/USDT,5.96,6.23,5.74,6.01,19075.761,113760.443143
1658880000,2022-07-27 00:00:00,UNIC/USDT,5.59,5.98,5.48,5.94,20087.7302,114617.412099
1658793600,2022-07-26 00:00:00,UNIC/USDT,5.37,5.88,5.22,5.58,20483.78260563,110743.7955647532
1658707200,2022-07-25 00:00:00,UNIC/USDT,5.65,5.65,5.33,5.37,18007.2948,98328.929484
1658620800,2022-07-24 00:00:00,UNIC/USDT,5.53,5.87,5.51,5.65,21940.6107,123934.119062
1658534400,2022-07-23 00:00:00,UNIC/USDT,5.44,5.6,5.24,5.53,19135.3025,104270.07436
1658448000,2022-07-22 00:00:00,UNIC/USDT,5.5,5.59,5.32,5.44,18918.4739,103268.894083
1658361600,2022-07-21 00:00:00,UNIC/USDT,5.66,5.68,5.2,5.48,20793.5424,114440.363003
1658275200,2022-07-20 00:00:00,UNIC/USDT,5.8,5.91,5.61,5.66,17011.7224,98328.868623
1658188800,2022-07-19 00:00:00,UNIC/USDT,6.01,6.19,5.77,5.8,16891.5968,99610.682167
1658102400,2022-07-18 00:00:00,UNIC/USDT,5.82,6.4,5.66,6.01,22485.0169,132855.762067
1658016000,2022-07-17 00:00:00,UNIC/USDT,5.66,6,5.48,5.82,18924.2508,106849.276604
1657929600,2022-07-16 00:00:00,UNIC/USDT,5.7,6.12,5.37,5.66,20324.1784,115189.219715
1657843200,2022-07-15 00:00:00,UNIC/USDT,5.39,5.91,5.34,5.68,21974.0206,122559.602657
1657756800,2022-07-14 00:00:00,UNIC/USDT,5.98,6.69,5.12,5.37,29958.8866,174585.106018
1657670400,2022-07-13 00:00:00,UNIC/USDT,4.93,7.5,4.91,5.98,64615.2794,364165.781027
1657584000,2022-07-12 00:00:00,UNIC/USDT,4.99,5.04,4.85,4.93,43108.3427,212515.92439
1657497600,2022-07-11 00:00:00,UNIC/USDT,5.14,5.22,4.88,5,40875.8541,205700.014257
1657411200,2022-07-10 00:00:00,UNIC/USDT,5.4,5.43,5.01,5.17,41589.9028,216320.539359
1657324800,2022-07-09 00:00:00,UNIC/USDT,5.75,5.76,5.38,5.4,50184.1329,282046.860279
1657238400,2022-07-08 00:00:00,UNIC/USDT,5.63,7.33,5.35,5.75,73669.19752832,458727.8822135142
1657152000,2022-07-07 00:00:00,UNIC/USDT,5.14,6.39,4.89,5.62,41549.20128301,215159.7133925622
1657065600,2022-07-06 00:00:00,UNIC/USDT,5.07,5.2,5.02,5.15,45524.97571901,231943.4198119015
1656979200,2022-07-05 00:00:00,UNIC/USDT,5.16,5.4,4.91,5.06,48064.78326984,247068.6965029708
1656892800,2022-07-04 00:00:00,UNIC/USDT,4.92,5.33,4.9,5.15,51136.56338101,258444.2371385261
1656806400,2022-07-03 00:00:00,UNIC/USDT,5.17,5.27,4.79,4.92,49278.67916772,248009.0808456049
1656720000,2022-07-02 00:00:00,UNIC/USDT,4.85,6.71,4.75,5.17,73742.69310287,403260.501142895
1656633600,2022-07-01 00:00:00,UNIC/USDT,4.53,5.23,4.53,4.86,46355.34302518,222752.9777489162
1656547200,2022-06-30 00:00:00,UNIC/USDT,4.91,4.91,4.48,4.53,19295.04994147,87614.3315675227
1656460800,2022-06-29 00:00:00,UNIC/USDT,5.04,5.13,4.64,4.87,1669.2998212,8117.6587705994
1656374400,2022-06-28 00:00:00,UNIC/USDT,5.34,5.34,4.94,5.02,1786.8233,9137.695951
1656288000,2022-06-27 00:00:00,UNIC/USDT,5.22,5.46,5.2,5.34,1352.54488256,7164.375901952
1656201600,2022-06-26 00:00:00,UNIC/USDT,5.5,6.19,5.22,5.22,3208.92311461,18179.8077125068
1656115200,2022-06-25 00:00:00,UNIC/USDT,5.58,5.62,5.25,5.53,1594.45294803,8670.7523080355
1656028800,2022-06-24 00:00:00,UNIC/USDT,5.66,5.98,5.2,5.53,4819.28171972,26813.1845223024
1655942400,2022-06-23 00:00:00,UNIC/USDT,5.22,5.87,5.12,5.66,3039.94723813,16616.9256669252
1655856000,2022-06-22 00:00:00,UNIC/USDT,5.31,7.89,5.13,5.26,15341.3875322,92608.0524560513
1655769600,2022-06-21 00:00:00,UNIC/USDT,5.23,5.49,5.23,5.31,882.30450359,4728.2728194546
1655683200,2022-06-20 00:00:00,UNIC/USDT,5.39,5.46,4.92,5.23,3170.32071595,16469.644430793
1655596800,2022-06-19 00:00:00,UNIC/USDT,5.2,5.66,5.08,5.4,3495.07982997,18720.8886368066
1655510400,2022-06-18 00:00:00,UNIC/USDT,5.14,8.46,4.75,5.2,25963.83002836,165283.7626023277
1655424000,2022-06-17 00:00:00,UNIC/USDT,5.1,5.24,5,5.18,491.74832436,2504.7201006642
1655337600,2022-06-16 00:00:00,UNIC/USDT,5.29,5.43,5.04,5.04,689.77666519,3626.311191633
1655251200,2022-06-15 00:00:00,UNIC/USDT,5.67,5.67,4.84,5.29,2338.38989229,12091.9877459108
1655164800,2022-06-14 00:00:00,UNIC/USDT,5.42,5.79,5.2,5.67,2501.48972329,13733.3004145185
1655078400,2022-06-13 00:00:00,UNIC/USDT,6.84,7.2,5.41,5.42,7183.66616828,43621.3439024608
1654992000,2022-06-12 00:00:00,UNIC/USDT,6.15,8.51,5.97,6.83,13124.30182845,96391.9399138477
1654905600,2022-06-11 00:00:00,UNIC/USDT,6.46,6.53,6.15,6.15,573.46855424,3628.5406559571
1654819200,2022-06-10 00:00:00,UNIC/USDT,7.05,7.15,6.41,6.46,1221.40278218,8249.3222154172
1654732800,2022-06-09 00:00:00,UNIC/USDT,7.05,7.28,6.46,7.05,2500.79169402,17315.8886991526
1654646400,2022-06-08 00:00:00,UNIC/USDT,7.24,7.41,6.9,7.05,1492.12733818,10668.7568507966
1654560000,2022-06-07 00:00:00,UNIC/USDT,7.03,7.33,6.89,7.3,1585.34133014,11210.4634272468
1654473600,2022-06-06 00:00:00,UNIC/USDT,7.38,7.54,7,7.08,2668.04208187,19473.1689960495
1654387200,2022-06-05 00:00:00,UNIC/USDT,7.16,9.81,7.12,7.38,15047.95018929,123563.5902186264
1654300800,2022-06-04 00:00:00,UNIC/USDT,6.99,7.49,6.95,7.23,1446.84120725,10437.5099885245
1654214400,2022-06-03 00:00:00,UNIC/USDT,7.26,7.37,6.9,6.99,580.76708414,4119.6754079048
1654128000,2022-06-02 00:00:00,UNIC/USDT,7.57,7.62,7.12,7.3,761.80353311,5573.4410609805
1654041600,2022-06-01 00:00:00,UNIC/USDT,7.87,7.93,7.56,7.56,603.9289287,4672.0025747967
1653955200,2022-05-31 00:00:00,UNIC/USDT,8.15,8.35,7.72,7.92,3230.0568931,26035.6264928414
1653868800,2022-05-30 00:00:00,UNIC/USDT,8.06,8.16,7.57,8.06,2031.60221797,16100.8315969611
1653782400,2022-05-29 00:00:00,UNIC/USDT,8.05,8.27,7.94,8.06,408.47953986,3286.5404469692
1653696000,2022-05-28 00:00:00,UNIC/USDT,8.33,9.35,8.05,8.31,965.43589986,8145.2533468638
1653609600,2022-05-27 00:00:00,UNIC/USDT,9.28,9.32,8.38,8.38,1371.17711453,12192.9940958373
1653523200,2022-05-26 00:00:00,UNIC/USDT,9.31,14.05,8.35,9.28,13985.58185162,150214.3789149751
1653436800,2022-05-25 00:00:00,UNIC/USDT,10.37,10.42,9.06,9.25,1934.87562792,18885.351922851
1653350400,2022-05-24 00:00:00,UNIC/USDT,10.69,10.73,10.22,10.37,4312.30647596,45563.4972416975
1653264000,2022-05-23 00:00:00,UNIC/USDT,10.79,11.04,10.6,10.68,7811.08755957,84401.1442835751
1653177600,2022-05-22 00:00:00,UNIC/USDT,11.05,11.07,10.14,10.79,9741.91132703,103620.2897570494
1653091200,2022-05-21 00:00:00,UNIC/USDT,10.56,11.17,10.37,11,7404.81393876,78244.7554096809
1653004800,2022-05-20 00:00:00,UNIC/USDT,10.97,13,10.55,10.57,10319.22034399,114136.55005068
1652918400,2022-05-19 00:00:00,UNIC/USDT,10.37,12.65,10.23,11,13801.23534359,152085.6126332555
1652832000,2022-05-18 00:00:00,UNIC/USDT,10.6,10.97,10.35,10.37,8374.4371287,88625.428435827
1652745600,2022-05-17 00:00:00,UNIC/USDT,10.84,11.23,10.09,10.57,9158.36323837,96514.926618373
1652659200,2022-05-16 00:00:00,UNIC/USDT,10.32,11.12,10.32,10.87,8732.45562066,93250.1694503275
1652572800,2022-05-15 00:00:00,UNIC/USDT,10.16,10.53,10.16,10.38,6456.32012911,66578.5392321167
1652486400,2022-05-14 00:00:00,UNIC/USDT,10.35,10.53,10.11,10.18,7878.53235103,81062.0352664542
1652400000,2022-05-13 00:00:00,UNIC/USDT,10.41,10.82,10.27,10.38,4695.97410654,49255.9534618522
1652313600,2022-05-12 00:00:00,UNIC/USDT,12.33,12.41,5.08,10.41,5458.89891692,58248.6848626511
1652227200,2022-05-11 00:00:00,UNIC/USDT,14.22,14.35,12.15,12.38,5097.77156372,69065.7288641212
1652140800,2022-05-10 00:00:00,UNIC/USDT,14.47,14.56,14.22,14.29,3507.26747297,50481.501241708
1652054400,2022-05-09 00:00:00,UNIC/USDT,15.28,15.29,14.28,14.47,4252.0816178,62572.459581073
1651968000,2022-05-08 00:00:00,UNIC/USDT,16.18,16.21,15.06,15.26,4471.62956891,69176.2609623617
1651881600,2022-05-07 00:00:00,UNIC/USDT,16.03,16.8,16.03,16.18,4917.67902553,80296.2841656224
1651795200,2022-05-06 00:00:00,UNIC/USDT,16.15,16.32,15.74,16.08,4266.43111083,68533.8138149713
1651708800,2022-05-05 00:00:00,UNIC/USDT,18.31,18.39,16.09,16.16,7600.79767146,136735.9952434791
1651622400,2022-05-04 00:00:00,UNIC/USDT,17.57,18.37,17.48,18.27,6990.14372212,123524.8911207129
1651536000,2022-05-03 00:00:00,UNIC/USDT,18.62,18.62,17.57,17.58,7035.79336893,125988.6750158264
1651449600,2022-05-02 00:00:00,UNIC/USDT,17.96,19.01,17.78,18.62,8772.81165582,158650.6623102437
1651363200,2022-05-01 00:00:00,UNIC/USDT,17.68,17.98,17.5,17.88,7526.53138622,132997.5692709314
1651276800,2022-04-30 00:00:00,UNIC/USDT,18.05,18.47,17.48,17.65,8082.49546816,146583.7439655552
1651190400,2022-04-29 00:00:00,UNIC/USDT,19.32,19.35,18.02,18.1,8632.92867517,162776.7177455885
1651104000,2022-04-28 00:00:00,UNIC/USDT,19.21,19.82,19.02,19.32,8281.09407559,159772.5225418776
1651017600,2022-04-27 00:00:00,UNIC/USDT,19.74,20.32,19.11,19.23,7082.07992755,137846.9447844779
1650931200,2022-04-26 00:00:00,UNIC/USDT,19.99,20.04,19.38,19.78,7557.72547245,149910.084170898
1650844800,2022-04-25 00:00:00,UNIC/USDT,20.21,20.21,19.12,19.99,7790.69436064,152981.5623665338
1650758400,2022-04-24 00:00:00,UNIC/USDT,19.83,20.57,19.58,20.22,8133.25891114,162830.1541393284
1650672000,2022-04-23 00:00:00,UNIC/USDT,20.13,20.2,19.64,19.77,8120.03977459,161329.1034824597
1650585600,2022-04-22 00:00:00,UNIC/USDT,20.39,20.48,19.72,20.17,8032.31901789,161317.0689760742
1650499200,2022-04-21 00:00:00,UNIC/USDT,20.85,21.24,20.33,20.43,8118.57175914,169253.1446671881
1650412800,2022-04-20 00:00:00,UNIC/USDT,21.63,21.85,20.81,20.88,7853.21557038,167398.5124320825
1650326400,2022-04-19 00:00:00,UNIC/USDT,21.85,22.33,21.13,21.62,7829.08549665,171383.099610247
1650240000,2022-04-18 00:00:00,UNIC/USDT,22.12,22.39,20.56,21.9,8379.15510982,182701.8016824786
1650153600,2022-04-17 00:00:00,UNIC/USDT,21.84,23.61,21.38,22.13,9995.11210221,220573.3474066106
1650067200,2022-04-16 00:00:00,UNIC/USDT,22.42,22.6,21.39,21.88,9337.47489074,205220.7848637696
1649980800,2022-04-15 00:00:00,UNIC/USDT,20.65,25.9,20.43,22.47,17701.66015318,408707.0335449703
1649894400,2022-04-14 00:00:00,UNIC/USDT,20.39,23.25,19.48,20.68,10911.20028763,226204.6779764991
1649808000,2022-04-13 00:00:00,UNIC/USDT,19.88,20.6,19.67,20.37,8012.24538248,160728.9315666983
1649721600,2022-04-12 00:00:00,UNIC/USDT,19.22,20.97,19.2,19.93,8927.83000207,176975.2741685639
1649635200,2022-04-11 00:00:00,UNIC/USDT,23.16,23.2,19.19,19.23,15175.96036293,319649.1656533691
1649548800,2022-04-10 00:00:00,UNIC/USDT,26.2,29,22.46,23.2,33589.64206741,880999.5840989591
1649462400,2022-04-09 00:00:00,UNIC/USDT,19.23,39,19.16,26.21,75073.47096507,1963990.1895463126
1649376000,2022-04-08 00:00:00,UNIC/USDT,19.09,19.79,18.35,19.27,8333.0166384,156627.2179052756
1649289600,2022-04-07 00:00:00,UNIC/USDT,18.76,19.15,18.37,19.09,7839.59412511,146897.3828578907
1649203200,2022-04-06 00:00:00,UNIC/USDT,20.19,20.23,18.8,18.8,9024.88803146,175965.3034990153
1649116800,2022-04-05 00:00:00,UNIC/USDT,20.05,20.85,19.92,20.22,7769.75654534,157592.4739578206
1649030400,2022-04-04 00:00:00,UNIC/USDT,20.43,20.5,19.7,20.07,7953.74914673,160564.6961687619
1648944000,2022-04-03 00:00:00,UNIC/USDT,21,22.72,20.19,20.45,10292.27183526,214934.7318582189
1648857600,2022-04-02 00:00:00,UNIC/USDT,19.43,21.41,19.06,21.04,9794.54053117,198975.6094083687
1648771200,2022-04-01 00:00:00,UNIC/USDT,19.01,19.68,18.73,19.47,7913.33134004,152264.1848861253
1648684800,2022-03-31 00:00:00,UNIC/USDT,20.12,20.31,18.56,18.99,8878.79763284,172688.79490396
1648598400,2022-03-30 00:00:00,UNIC/USDT,20.16,20.34,19.69,20.11,8093.70486675,162550.1335806287
1648512000,2022-03-29 00:00:00,UNIC/USDT,21.03,21.36,19.8,20.15,8603.78868454,178349.2536980643
1648425600,2022-03-28 00:00:00,UNIC/USDT,21.28,22.01,20.83,21.07,8630.12498809,185316.6812849267
1648339200,2022-03-27 00:00:00,UNIC/USDT,22.14,22.15,20.75,21.28,8015.3311655,169985.8202244098
1648252800,2022-03-26 00:00:00,UNIC/USDT,23.37,23.47,21.55,22.07,8628.25609509,191521.4602512864
1648166400,2022-03-25 00:00:00,UNIC/USDT,23.56,23.58,22.77,23.36,7520.61780431,174882.3921307928
1648080000,2022-03-24 00:00:00,UNIC/USDT,22.36,23.64,22.24,23.55,8046.17919686,183542.5952942193
1647993600,2022-03-23 00:00:00,UNIC/USDT,22.9,23.17,21.79,22.35,8641.44206948,196641.2547287852
1647907200,2022-03-22 00:00:00,UNIC/USDT,23.13,23.92,22.67,23.01,8188.00658679,191229.7126034083
1647820800,2022-03-21 00:00:00,UNIC/USDT,23.3,23.42,22.54,23.16,8098.38304856,187118.6942995146
1647734400,2022-03-20 00:00:00,UNIC/USDT,24,24.12,22.79,23.28,8227.99978538,193499.8717043132
1647648000,2022-03-19 00:00:00,UNIC/USDT,23.42,24.33,23.39,24.09,9020.86493952,215158.4522764974
1647561600,2022-03-18 00:00:00,UNIC/USDT,25.25,25.3,23.14,23.41,8467.15887956,209051.410550612
1647475200,2022-03-17 00:00:00,UNIC/USDT,25.18,26.02,24.89,25.31,7646.68023146,193791.7534455371
1647388800,2022-03-16 00:00:00,UNIC/USDT,25.44,25.64,23.9,25.2,8725.46409158,217308.2289766899
1647302400,2022-03-15 00:00:00,UNIC/USDT,23.96,29,23.5,25.44,11005.87057191,276263.4927463134
1647216000,2022-03-14 00:00:00,UNIC/USDT,24.78,25.17,23.3,23.89,8693.36433944,211960.3488399447
1647129600,2022-03-13 00:00:00,UNIC/USDT,25.23,26.79,24.57,24.89,8713.92002895,223584.5170099431
1647043200,2022-03-12 00:00:00,UNIC/USDT,24.22,29,24.22,25.2,9447.79164433,244484.2377042874
1646956800,2022-03-11 00:00:00,UNIC/USDT,24.64,24.76,24.19,24.28,6161.0438371,151369.7775778224
1646870400,2022-03-10 00:00:00,UNIC/USDT,25.98,26.18,24.31,24.57,7820.92696086,197004.0616955681
1646784000,2022-03-09 00:00:00,UNIC/USDT,25.64,27.19,25.35,26.09,1707.52934554,44294.7222789915
1646697600,2022-03-08 00:00:00,UNIC/USDT,25.98,26.39,25.06,25.64,386.89981671,9980.5734001599
1646611200,2022-03-07 00:00:00,UNIC/USDT,27.5,28.24,25.5,25.84,465.25008613,12433.4892691049
1646524800,2022-03-06 00:00:00,UNIC/USDT,27.48,27.97,26.51,27.5,790.68052826,21565.1135098777
1646438400,2022-03-05 00:00:00,UNIC/USDT,27.84,29.21,26.82,27.48,1220.72467026,34318.6760505037
1646352000,2022-03-04 00:00:00,UNIC/USDT,29.97,34.8,27,27.84,3798.18712483,112908.5515017709
1646265600,2022-03-03 00:00:00,UNIC/USDT,27.54,46,27,29.97,5934.28351698,201237.831533083
1646179200,2022-03-02 00:00:00,UNIC/USDT,28.92,29.91,26.93,27.26,807.73251101,22761.9665331214
1646092800,2022-03-01 00:00:00,UNIC/USDT,30.37,30.71,25.33,28.94,1840.80996652,52905.6700393029
1646006400,2022-02-28 00:00:00,UNIC/USDT,26.83,35.06,26.35,30.37,3315.72705718,97885.3912083918
1645920000,2022-02-27 00:00:00,UNIC/USDT,30.1,33.29,25.32,27.01,3968.02459227,117761.0211258855
1645833600,2022-02-26 00:00:00,UNIC/USDT,27.64,41.48,27.21,30.1,16721.40561812,579979.5006988406
1645747200,2022-02-25 00:00:00,UNIC/USDT,23.96,28.19,23.48,27.64,1619.95910403,40834.8857109818
1645660800,2022-02-24 00:00:00,UNIC/USDT,27.17,28.31,19.68,23.83,3471.65576613,81338.491948725
1645574400,2022-02-23 00:00:00,UNIC/USDT,32.1,33.11,27.17,27.25,4812.90986314,143956.7929468191
1645488000,2022-02-22 00:00:00,UNIC/USDT,38.3,47.99,27.96,32,20169.83799402,715416.0718144821
1645401600,2022-02-21 00:00:00,UNIC/USDT,25.5,58.86,23.73,38.04,13939.23430171,536507.0240249034
1645315200,2022-02-20 00:00:00,UNIC/USDT,27.91,29.25,23.7,25.45,157.49101016,4079.7400543142
1645228800,2022-02-19 00:00:00,UNIC/USDT,27.9,28.86,25.83,27.91,146.61646843,3999.2379510689
1645142400,2022-02-18 00:00:00,UNIC/USDT,32,32,26.1,27.71,453.47800814,12737.9101195447
1645056000,2022-02-17 00:00:00,UNIC/USDT,35.25,35.72,30.42,32.19,499.27730071,16395.8674318744
1644969600,2022-02-16 00:00:00,UNIC/USDT,37.5,41.32,33.13,35.15,465.19037706,17186.7425813771
1644883200,2022-02-15 00:00:00,UNIC/USDT,38,40.41,36.23,37.75,154.42522978,5999.4091413763
1644796800,2022-02-14 00:00:00,UNIC/USDT,44.15,44.17,37.4,38,132.72157452,5285.9468091548
1644710400,2022-02-13 00:00:00,UNIC/USDT,43.21,47.02,42.72,44.15,593.04903492,26457.8111925703
1644624000,2022-02-12 00:00:00,UNIC/USDT,49.52,57.04,40.21,43.13,5748.03848905,277398.4462079306
1644537600,2022-02-11 00:00:00,UNIC/USDT,59.98,60.3,47.7,49.62,1160.33302583,60248.5017768285
1644451200,2022-02-10 00:00:00,UNIC/USDT,61.9,62.28,59.05,59.76,704.47296453,42952.3063541012
1644364800,2022-02-09 00:00:00,UNIC/USDT,62.12,62.49,59.38,61.56,104.47008597,6399.1499802882
1644278400,2022-02-08 00:00:00,UNIC/USDT,63.37,64.18,61.11,62.46,41.72813131,2607.2076625119
1644192000,2022-02-07 00:00:00,UNIC/USDT,62.25,66.08,61.11,63.97,113.69288415,7239.1960773691
1644105600,2022-02-06 00:00:00,UNIC/USDT,66.14,66.48,62.25,62.25,70.55555273,4618.0706030792
1644019200,2022-02-05 00:00:00,UNIC/USDT,69.07,69.27,63.81,66.14,480.31366445,32207.2575391132
1643932800,2022-02-04 00:00:00,UNIC/USDT,68.73,69.29,68.49,69.11,112.17213078,7726.5859512066
1643846400,2022-02-03 00:00:00,UNIC/USDT,68.81,68.82,68.73,68.82,11.60821288,798.4544228689
1643760000,2022-02-02 00:00:00,UNIC/USDT,73.23,73.23,65.36,68.81,120.162032,8373.0413783056
1643673600,2022-02-01 00:00:00,UNIC/USDT,70.35,76.38,69.27,73.23,537.16401538,37766.4224208258
1643587200,2022-01-31 00:00:00,UNIC/USDT,70.99,72.99,69.87,70.36,10.02288033,713.9003086919
1643500800,2022-01-30 00:00:00,UNIC/USDT,71.86,76.1,70.06,70.99,35.40348995,2558.9564924911
1643414400,2022-01-29 00:00:00,UNIC/USDT,72.58,75.34,71.52,71.86,35.16133028,2567.0823789708
1643328000,2022-01-28 00:00:00,UNIC/USDT,72.25,73.21,70.41,72.08,20.9558758,1514.7811287486
1643241600,2022-01-27 00:00:00,UNIC/USDT,74.11,80.11,70.37,72.93,93.58175767,6970.2222597463
1643155200,2022-01-26 00:00:00,UNIC/USDT,78.8,82,72.77,74.2,49.83392942,3916.5770189468
1643068800,2022-01-25 00:00:00,UNIC/USDT,78.3,79,75.84,78.75,19.06750871,1484.73951209
1642982400,2022-01-24 00:00:00,UNIC/USDT,82.35,85.31,73.77,78.38,101.79996366,7896.9231043458
1642896000,2022-01-23 00:00:00,UNIC/USDT,78.07,82.66,77.19,82.34,91.45691031,7294.4440884084
1642809600,2022-01-22 00:00:00,UNIC/USDT,88.07,88.07,73.53,77.29,279.80256543,23293.5621796345
1642723200,2022-01-21 00:00:00,UNIC/USDT,90.05,90.56,88.06,88.06,142.49362294,12710.0741997398
1642636800,2022-01-20 00:00:00,UNIC/USDT,93.24,94.05,89.98,90.05,339.66722208,31096.4144258547
1642550400,2022-01-19 00:00:00,UNIC/USDT,94.61,94.61,93.24,93.24,137.29238772,12875.2267912863
1642464000,2022-01-18 00:00:00,UNIC/USDT,100.85,101.1,94.04,94.61,973.25002098,94954.109522269
1642377600,2022-01-17 00:00:00,UNIC/USDT,99.5,101.04,93.09,100.85,793.90972355,78593.29805675
