https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC3L,Volume USDT
1663221600,2022-09-15 06:00:00,MATIC3L/USDT,0.010223,0.01085,0.0097,0.010528,6914225.2043,70013.2705960968
1663218000,2022-09-15 05:00:00,MATIC3L/USDT,0.009965,0.010257,0.009934,0.010257,615102.4831,6210.7966050187
1663214400,2022-09-15 04:00:00,MATIC3L/USDT,0.01001,0.010117,0.009818,0.010029,977451.3283,9728.9434148655
1663210800,2022-09-15 03:00:00,MATIC3L/USDT,0.010237,0.0103,0.009878,0.01001,2186846.98900523,21891.49506961546194
1663207200,2022-09-15 02:00:00,MATIC3L/USDT,0.010469,0.010483,0.010179,0.010288,1303572.72,13457.4383044614
1663203600,2022-09-15 01:00:00,MATIC3L/USDT,0.010499,0.010501,0.010203,0.010501,668266.7785,6933.5304239525
1663200000,2022-09-15 00:00:00,MATIC3L/USDT,0.01086,0.010934,0.010374,0.010543,1233744.7484,13088.0726988374
1663196400,2022-09-14 23:00:00,MATIC3L/USDT,0.010815,0.010938,0.010694,0.010919,797361.2127,8626.4233065478
1663192800,2022-09-14 22:00:00,MATIC3L/USDT,0.01068,0.010855,0.010555,0.010824,598892.2802029,6398.6812055598039
1663189200,2022-09-14 21:00:00,MATIC3L/USDT,0.010391,0.010697,0.010287,0.010697,1203342.9261,12579.4752123657
1663185600,2022-09-14 20:00:00,MATIC3L/USDT,0.010336,0.01044,0.010312,0.01041,436340.6413,4521.0911008015
1663182000,2022-09-14 19:00:00,MATIC3L/USDT,0.01011,0.010336,0.010031,0.010336,999943.9971,10210.9130114994
1663178400,2022-09-14 18:00:00,MATIC3L/USDT,0.010353,0.010353,0.009784,0.010072,3973224.5146,40167.0374058154
1663174800,2022-09-14 17:00:00,MATIC3L/USDT,0.010359,0.010543,0.010335,0.01034,930607.9603,9715.4342656196
1663171200,2022-09-14 16:00:00,MATIC3L/USDT,0.010495,0.010495,0.010253,0.010358,2374560.5158,24587.988871607
1663167600,2022-09-14 15:00:00,MATIC3L/USDT,0.010693,0.010802,0.010495,0.010495,891999.4767,9500.138726605
1663164000,2022-09-14 14:00:00,MATIC3L/USDT,0.010595,0.011005,0.010356,0.010712,3306794.9377,35154.6803528583
1663160400,2022-09-14 13:00:00,MATIC3L/USDT,0.010622,0.010706,0.01032,0.010595,2272549.7352,23940.4555675234
1663156800,2022-09-14 12:00:00,MATIC3L/USDT,0.010373,0.01075,0.010108,0.010621,4101667.4157,42700.4361804619
1663153200,2022-09-14 11:00:00,MATIC3L/USDT,0.010709,0.010709,0.010207,0.010354,903748.5375744,9395.177003679024
1663149600,2022-09-14 10:00:00,MATIC3L/USDT,0.010726,0.01077,0.010602,0.010648,609654.4271,6514.3280940314
1663146000,2022-09-14 09:00:00,MATIC3L/USDT,0.010712,0.010787,0.010631,0.010727,422837.2372,4529.8212375395
1663142400,2022-09-14 08:00:00,MATIC3L/USDT,0.010606,0.010763,0.010374,0.010713,626715.9808,6613.3893776626
1663138800,2022-09-14 07:00:00,MATIC3L/USDT,0.010671,0.010825,0.01038,0.01061,1362092.2417,14470.4473964462
1663135200,2022-09-14 06:00:00,MATIC3L/USDT,0.010881,0.010905,0.010644,0.010651,1552803.6265,16765.6555556162
1663131600,2022-09-14 05:00:00,MATIC3L/USDT,0.011033,0.011087,0.010847,0.010847,485631.8802,5322.7668440176
1663128000,2022-09-14 04:00:00,MATIC3L/USDT,0.01083,0.011072,0.010827,0.011038,791602.7382,8630.0854608815
1663124400,2022-09-14 03:00:00,MATIC3L/USDT,0.010891,0.011022,0.010825,0.010881,860128.7673,9373.693013562
1663120800,2022-09-14 02:00:00,MATIC3L/USDT,0.010567,0.011009,0.010567,0.010952,1715819.9736,18663.1608802337
1663117200,2022-09-14 01:00:00,MATIC3L/USDT,0.010532,0.010614,0.010428,0.010614,1137468.0057,11945.9765059672
1663113600,2022-09-14 00:00:00,MATIC3L/USDT,0.010295,0.010537,0.010074,0.010527,1600292.1063,16434.516645767
1663110000,2022-09-13 23:00:00,MATIC3L/USDT,0.010905,0.010916,0.010229,0.010229,3268840.31829394,34360.16853723597602
1663106400,2022-09-13 22:00:00,MATIC3L/USDT,0.011159,0.011179,0.0107,0.010922,1317727.7921,14382.3608322578
1663102800,2022-09-13 21:00:00,MATIC3L/USDT,0.011178,0.011216,0.010899,0.011133,1782698.1975,19694.836546172
1663099200,2022-09-13 20:00:00,MATIC3L/USDT,0.011172,0.011448,0.011,0.01114,2332328.8544,26279.1453970102
1663095600,2022-09-13 19:00:00,MATIC3L/USDT,0.010808,0.011249,0.01038,0.011154,3289650.853,35375.0063039772
1663092000,2022-09-13 18:00:00,MATIC3L/USDT,0.01145,0.011677,0.010766,0.010766,3255967.0866,36881.2057559027
1663088400,2022-09-13 17:00:00,MATIC3L/USDT,0.011132,0.011716,0.01107,0.0115,1985030.262,22706.895306321
1663084800,2022-09-13 16:00:00,MATIC3L/USDT,0.010633,0.011488,0.010616,0.011132,3045230.791,33491.0544529165
1663081200,2022-09-13 15:00:00,MATIC3L/USDT,0.010787,0.010876,0.010559,0.010577,2584702.1006,27700.1357441256
1663077600,2022-09-13 14:00:00,MATIC3L/USDT,0.0109,0.011168,0.0105,0.010708,3234280.1516,35102.4524285254
1663074000,2022-09-13 13:00:00,MATIC3L/USDT,0.011637,0.011772,0.010825,0.0109,7002362.34497666,79434.9715478101767
1663070400,2022-09-13 12:00:00,MATIC3L/USDT,0.014081,0.014412,0.011094,0.011637,11282663.7247,143540.0069512683
1663066800,2022-09-13 11:00:00,MATIC3L/USDT,0.014031,0.014162,0.013926,0.014067,1216650.7137,17046.01630316
1663063200,2022-09-13 10:00:00,MATIC3L/USDT,0.013652,0.014151,0.013652,0.014035,1494968.5837,20862.6031250746
1663059600,2022-09-13 09:00:00,MATIC3L/USDT,0.0138,0.014066,0.013653,0.013653,1224163.0386,16923.4211024482
1663056000,2022-09-13 08:00:00,MATIC3L/USDT,0.014024,0.01413,0.013731,0.013807,981067.5524,13698.8927019594
1663052400,2022-09-13 07:00:00,MATIC3L/USDT,0.013799,0.014032,0.013739,0.014032,697454.8669,9705.6154584872
1663048800,2022-09-13 06:00:00,MATIC3L/USDT,0.014083,0.014295,0.013674,0.013784,2180291.626,30514.3568237144
1663045200,2022-09-13 05:00:00,MATIC3L/USDT,0.014331,0.014517,0.014083,0.014083,1257102.1082,17981.2013020738
1663041600,2022-09-13 04:00:00,MATIC3L/USDT,0.014449,0.014503,0.014137,0.014331,1965554.90375384,28205.07683304183392
1663038000,2022-09-13 03:00:00,MATIC3L/USDT,0.014166,0.014449,0.013775,0.014449,3288702.7621,46452.8955812654
1663034400,2022-09-13 02:00:00,MATIC3L/USDT,0.013632,0.014166,0.013273,0.014166,1875947.3687,25463.7827152522
1663030800,2022-09-13 01:00:00,MATIC3L/USDT,0.013619,0.013744,0.013449,0.013645,723618.8152,9830.1762147141
1663027200,2022-09-13 00:00:00,MATIC3L/USDT,0.013994,0.014042,0.013366,0.013619,3663010.5385,49994.1787416989
1663023600,2022-09-12 23:00:00,MATIC3L/USDT,0.013812,0.014024,0.013725,0.013982,1249917.956,17344.648562832
1663020000,2022-09-12 22:00:00,MATIC3L/USDT,0.013908,0.014017,0.013638,0.013757,2193246.795,30272.3213977928
1663016400,2022-09-12 21:00:00,MATIC3L/USDT,0.014256,0.014296,0.013872,0.013908,2098078.6368,29439.2732059769
1663012800,2022-09-12 20:00:00,MATIC3L/USDT,0.014191,0.014357,0.014108,0.014296,1688075.0283,24032.1775188245
1663009200,2022-09-12 19:00:00,MATIC3L/USDT,0.013914,0.014312,0.013858,0.014182,2059664.0097,28928.5548650557
1663005600,2022-09-12 18:00:00,MATIC3L/USDT,0.013792,0.014031,0.013738,0.013963,2386550.0599,33076.2357735161
1663002000,2022-09-12 17:00:00,MATIC3L/USDT,0.013209,0.013793,0.013111,0.013792,2161318.7783,29222.2414742235
1662998400,2022-09-12 16:00:00,MATIC3L/USDT,0.013299,0.013369,0.012786,0.013204,2796003.9655,36437.4648492296
1662994800,2022-09-12 15:00:00,MATIC3L/USDT,0.013983,0.013983,0.013051,0.01324,4786847.3966,65015.670580111
1662991200,2022-09-12 14:00:00,MATIC3L/USDT,0.013784,0.014168,0.01374,0.013983,3521984.7245,49379.281441085
1662987600,2022-09-12 13:00:00,MATIC3L/USDT,0.013661,0.013998,0.013585,0.013784,3144714.3985,43417.6927191827
1662984000,2022-09-12 12:00:00,MATIC3L/USDT,0.012895,0.013938,0.012841,0.013661,6493341.8666,87643.2067262864
1662980400,2022-09-12 11:00:00,MATIC3L/USDT,0.013091,0.01314,0.012754,0.012856,1226477.0336,15893.7982875901
1662976800,2022-09-12 10:00:00,MATIC3L/USDT,0.012711,0.013091,0.012522,0.013091,1846274.7612,23715.5406729226
1662973200,2022-09-12 09:00:00,MATIC3L/USDT,0.012675,0.012882,0.012613,0.012711,1436781.3279,18324.7160972887
1662969600,2022-09-12 08:00:00,MATIC3L/USDT,0.01233,0.012733,0.012286,0.012673,2181037.7032,27288.5844669348
1662966000,2022-09-12 07:00:00,MATIC3L/USDT,0.012139,0.012342,0.012127,0.012342,937096.7658,11473.266500625
1662962400,2022-09-12 06:00:00,MATIC3L/USDT,0.012116,0.012139,0.011895,0.012139,1127039.0941,13520.2151825391
1662958800,2022-09-12 05:00:00,MATIC3L/USDT,0.012106,0.012168,0.011916,0.012163,530970.3516,6417.2689446632
1662955200,2022-09-12 04:00:00,MATIC3L/USDT,0.011895,0.012106,0.011889,0.012106,567841.1925,6822.5546117646
1662951600,2022-09-12 03:00:00,MATIC3L/USDT,0.012298,0.01239,0.01165,0.011895,3154535.0443,37676.3804474632
1662948000,2022-09-12 02:00:00,MATIC3L/USDT,0.012963,0.012974,0.012152,0.012298,2441899.6935,30373.6919257155
1662944400,2022-09-12 01:00:00,MATIC3L/USDT,0.012117,0.013129,0.011995,0.012967,3436106.7125,43770.6917461644
1662940800,2022-09-12 00:00:00,MATIC3L/USDT,0.012466,0.012466,0.012123,0.012123,598335.3922,7354.4543719123
1662937200,2022-09-11 23:00:00,MATIC3L/USDT,0.012292,0.012515,0.012195,0.012489,1531599.4473,18993.6145491348
1662933600,2022-09-11 22:00:00,MATIC3L/USDT,0.011961,0.012368,0.011961,0.012299,1137231.7684,13762.1008626639
1662930000,2022-09-11 21:00:00,MATIC3L/USDT,0.012433,0.012457,0.011805,0.011961,2338491.1791,28216.0768961633
1662926400,2022-09-11 20:00:00,MATIC3L/USDT,0.012578,0.012623,0.012207,0.012434,2082088.8586,25900.7574671591
1662922800,2022-09-11 19:00:00,MATIC3L/USDT,0.012579,0.012685,0.012575,0.012618,495117.3127,6253.6523229089
1662919200,2022-09-11 18:00:00,MATIC3L/USDT,0.012829,0.012833,0.012579,0.012579,822387.2315,10484.6180673238
1662915600,2022-09-11 17:00:00,MATIC3L/USDT,0.012929,0.013045,0.012787,0.012829,821782.9421,10626.6436149747
1662912000,2022-09-11 16:00:00,MATIC3L/USDT,0.012711,0.012976,0.01271,0.012886,903356.5484,11564.2544004635
1662908400,2022-09-11 15:00:00,MATIC3L/USDT,0.012556,0.01279,0.012524,0.012711,510068.2469,6485.2941066576
1662904800,2022-09-11 14:00:00,MATIC3L/USDT,0.012637,0.01269,0.012485,0.012602,427286.247,5386.5262650737
1662901200,2022-09-11 13:00:00,MATIC3L/USDT,0.012692,0.012692,0.012533,0.012637,231569.6147,2916.2439252212
1662897600,2022-09-11 12:00:00,MATIC3L/USDT,0.012641,0.012779,0.012503,0.012743,671426.1016,8505.5519174461
1662894000,2022-09-11 11:00:00,MATIC3L/USDT,0.012518,0.012716,0.012518,0.012641,441549.114,5556.1852153805
1662890400,2022-09-11 10:00:00,MATIC3L/USDT,0.012558,0.012609,0.01249,0.01249,287421.5861,3602.9562400714
1662886800,2022-09-11 09:00:00,MATIC3L/USDT,0.012635,0.012656,0.012558,0.012558,378629.7207,4775.6226375059
1662883200,2022-09-11 08:00:00,MATIC3L/USDT,0.012668,0.012748,0.012548,0.01266,1078086.9494,13643.413922653
1662879600,2022-09-11 07:00:00,MATIC3L/USDT,0.01248,0.012668,0.01248,0.012667,621927.7951,7814.9607672576
1662876000,2022-09-11 06:00:00,MATIC3L/USDT,0.012807,0.012836,0.012147,0.012428,2034592.5048,25238.8751850909
1662872400,2022-09-11 05:00:00,MATIC3L/USDT,0.012603,0.012807,0.012564,0.012807,799388.9115,10127.6445351354
1662868800,2022-09-11 04:00:00,MATIC3L/USDT,0.01268,0.01287,0.012603,0.012603,602705.8687,7676.8669928013
1662865200,2022-09-11 03:00:00,MATIC3L/USDT,0.01267,0.012716,0.012607,0.012716,262219.5663,3321.1687231057
1662861600,2022-09-11 02:00:00,MATIC3L/USDT,0.01286,0.012868,0.01249,0.01267,1030808.0267,13100.5744057867
1662858000,2022-09-11 01:00:00,MATIC3L/USDT,0.013123,0.013209,0.01286,0.01286,807679.9706,10528.8431521234
1662854400,2022-09-11 00:00:00,MATIC3L/USDT,0.013124,0.013468,0.013124,0.013124,1325253.8197,17563.1531629705
1662850800,2022-09-10 23:00:00,MATIC3L/USDT,0.013183,0.01325,0.01302,0.013119,598601.007,7853.5092817778
1662847200,2022-09-10 22:00:00,MATIC3L/USDT,0.012947,0.013278,0.012941,0.013154,1159794.4987,15205.421868423
1662843600,2022-09-10 21:00:00,MATIC3L/USDT,0.012838,0.013319,0.012817,0.0129,2438565.2502,31936.229990639
1662840000,2022-09-10 20:00:00,MATIC3L/USDT,0.012758,0.01295,0.012737,0.012839,1468729.6858,18915.9010745714
1662836400,2022-09-10 19:00:00,MATIC3L/USDT,0.012694,0.012773,0.012655,0.012758,569326.8024,7240.576601422
1662832800,2022-09-10 18:00:00,MATIC3L/USDT,0.012447,0.012712,0.012405,0.012639,679328.7224,8559.2248840916
1662829200,2022-09-10 17:00:00,MATIC3L/USDT,0.012404,0.012503,0.01229,0.012444,539207.5602,6683.1375832111
1662825600,2022-09-10 16:00:00,MATIC3L/USDT,0.012281,0.012582,0.012219,0.012404,990507.323,12328.725413651
1662822000,2022-09-10 15:00:00,MATIC3L/USDT,0.012213,0.01239,0.012208,0.012281,1697323.8176,20840.9734885599
1662818400,2022-09-10 14:00:00,MATIC3L/USDT,0.012103,0.012232,0.012,0.012214,743792.7102,9041.7288546377
1662814800,2022-09-10 13:00:00,MATIC3L/USDT,0.012371,0.012388,0.012,0.012103,1629094.3441,19915.7331036747
1662811200,2022-09-10 12:00:00,MATIC3L/USDT,0.012382,0.012523,0.012111,0.012379,1396757.7292,17206.0939702848
1662807600,2022-09-10 11:00:00,MATIC3L/USDT,0.012315,0.012381,0.012225,0.012381,322582.3377,3980.0389861049
1662804000,2022-09-10 10:00:00,MATIC3L/USDT,0.012264,0.012379,0.012137,0.012304,1121840.1318,13714.5852064513
1662800400,2022-09-10 09:00:00,MATIC3L/USDT,0.012322,0.012434,0.012191,0.012264,2614434.1439,32169.9429696163
1662796800,2022-09-10 08:00:00,MATIC3L/USDT,0.012037,0.012402,0.012037,0.012319,1027519.9903,12603.7087890495
1662793200,2022-09-10 07:00:00,MATIC3L/USDT,0.01295,0.012972,0.011992,0.011992,2607975.7643,32221.2666303612
1662789600,2022-09-10 06:00:00,MATIC3L/USDT,0.012498,0.013024,0.012456,0.01295,2301031.3237,29502.8768013793
1662786000,2022-09-10 05:00:00,MATIC3L/USDT,0.012287,0.012581,0.012244,0.012498,724716.5296,9014.6091926831
1662782400,2022-09-10 04:00:00,MATIC3L/USDT,0.0123,0.012546,0.012212,0.012285,1242421.7445,15397.7220221574
1662778800,2022-09-10 03:00:00,MATIC3L/USDT,0.0124,0.012508,0.012283,0.012299,1271530.9906,15699.6352299665
1662775200,2022-09-10 02:00:00,MATIC3L/USDT,0.012153,0.012401,0.012111,0.0124,596626.0389,7301.6176768276
1662771600,2022-09-10 01:00:00,MATIC3L/USDT,0.012341,0.012463,0.012105,0.0122,1023702.4846,12596.9567137078
1662768000,2022-09-10 00:00:00,MATIC3L/USDT,0.012442,0.012442,0.012134,0.012341,1274504.6273,15625.4272220284
1662764400,2022-09-09 23:00:00,MATIC3L/USDT,0.012524,0.012772,0.012203,0.01242,2763600.6835,34507.0154595235
1662760800,2022-09-09 22:00:00,MATIC3L/USDT,0.012299,0.012524,0.012287,0.012524,665273.0019,8282.2380287791
1662757200,2022-09-09 21:00:00,MATIC3L/USDT,0.012442,0.012499,0.012299,0.012299,973901.0822,12081.6894492132
1662753600,2022-09-09 20:00:00,MATIC3L/USDT,0.01236,0.012462,0.012208,0.012434,938239.2678,11580.8712099337
1662750000,2022-09-09 19:00:00,MATIC3L/USDT,0.012096,0.01236,0.012071,0.01236,994078.5755,12115.5972844339
1662746400,2022-09-09 18:00:00,MATIC3L/USDT,0.011943,0.01212,0.011919,0.012094,478800.0312,5751.2840703433
1662742800,2022-09-09 17:00:00,MATIC3L/USDT,0.012278,0.012311,0.011943,0.011944,2446190.338,29500.3337072965
1662739200,2022-09-09 16:00:00,MATIC3L/USDT,0.012262,0.012333,0.012042,0.012278,2557193.4063,31097.0627184293
1662735600,2022-09-09 15:00:00,MATIC3L/USDT,0.012382,0.012456,0.012248,0.012269,1944782.7784,24026.2199048103
1662732000,2022-09-09 14:00:00,MATIC3L/USDT,0.012173,0.012382,0.012105,0.012382,2039914.1507,24882.8759958713
1662728400,2022-09-09 13:00:00,MATIC3L/USDT,0.012459,0.012489,0.012112,0.012186,4889631.2923,59737.4277156422
1662724800,2022-09-09 12:00:00,MATIC3L/USDT,0.012334,0.012752,0.01233,0.012459,2111161.811,26432.2863458209
1662721200,2022-09-09 11:00:00,MATIC3L/USDT,0.012486,0.012636,0.012302,0.012375,1644488.9631,20459.9410526872
1662717600,2022-09-09 10:00:00,MATIC3L/USDT,0.012246,0.012553,0.012217,0.01253,1623381.1647,20126.14048086
1662714000,2022-09-09 09:00:00,MATIC3L/USDT,0.01228,0.012299,0.01211,0.012285,831309.1692,10136.5075806905
1662710400,2022-09-09 08:00:00,MATIC3L/USDT,0.011939,0.012369,0.011939,0.01224,2475414.4519,30137.0840407266
1662706800,2022-09-09 07:00:00,MATIC3L/USDT,0.012027,0.012062,0.011936,0.011936,889787.6367,10691.5909406714
1662703200,2022-09-09 06:00:00,MATIC3L/USDT,0.011874,0.012062,0.011804,0.012032,2902279.6974,34773.1955656556
1662699600,2022-09-09 05:00:00,MATIC3L/USDT,0.011779,0.011875,0.011635,0.011871,2785532.3474,32629.5011014023
1662696000,2022-09-09 04:00:00,MATIC3L/USDT,0.011333,0.011779,0.011245,0.011779,3274403.1175,37818.74304678
1662692400,2022-09-09 03:00:00,MATIC3L/USDT,0.010778,0.011333,0.010778,0.011333,3118727.471,34859.2043628434
1662688800,2022-09-09 02:00:00,MATIC3L/USDT,0.01093,0.011007,0.010739,0.010778,732941.3022,7978.0676808655
1662685200,2022-09-09 01:00:00,MATIC3L/USDT,0.010835,0.011121,0.010807,0.010893,1577661.5253,17315.0922848885
1662681600,2022-09-09 00:00:00,MATIC3L/USDT,0.010707,0.011001,0.010633,0.0108,4158346.5543,44915.1296319616
1662678000,2022-09-08 23:00:00,MATIC3L/USDT,0.0106,0.010711,0.01056,0.010706,432199.8473,4606.3609727441
