https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOVE,Volume USDT
1661299200,2022-08-24 00:00:00,LOVE/USDT,0.004522,0.0072,0.0041,0.005493,144626658.92093707,864001.2059675603047
1661212800,2022-08-23 00:00:00,LOVE/USDT,0.00481,0.005104,0.00406,0.004522,31916257.3029,146870.5027720382
1661126400,2022-08-22 00:00:00,LOVE/USDT,0.00543,0.005465,0.004779,0.004794,17795057.7328,90033.9814455594
1661040000,2022-08-21 00:00:00,LOVE/USDT,0.00582,0.006304,0.005053,0.005464,27984454.6005,156447.2580571158
1660953600,2022-08-20 00:00:00,LOVE/USDT,0.00531,0.0066,0.005209,0.005782,80021460.8351,469393.2904488305
1660867200,2022-08-19 00:00:00,LOVE/USDT,0.005479,0.0077,0.004668,0.005284,138546477.4544272,836486.7134274927
1660780800,2022-08-18 00:00:00,LOVE/USDT,0.006456,0.0075,0.00485,0.005479,138819351.0223,812076.3503714139
1660694400,2022-08-17 00:00:00,LOVE/USDT,0.005086,0.00935,0.00458,0.006421,232501744.7443,1656214.7495866711
1660608000,2022-08-16 00:00:00,LOVE/USDT,0.00647,0.006931,0.004627,0.005086,52561419.8789,284018.7146978275
1660521600,2022-08-15 00:00:00,LOVE/USDT,0.010367,0.010367,0.005601,0.006424,214128737.571,1534618.4422127051
1660435200,2022-08-14 00:00:00,LOVE/USDT,0.002885,0.015,0.002626,0.010369,359061788.9073261,3295849.54646959210605
1660348800,2022-08-13 00:00:00,LOVE/USDT,0.002892,0.00296,0.002737,0.002855,3983568.1939,11405.8408387952
1660262400,2022-08-12 00:00:00,LOVE/USDT,0.002893,0.00293,0.002709,0.002908,3047548.017,8624.4158138826
1660176000,2022-08-11 00:00:00,LOVE/USDT,0.003075,0.003173,0.002661,0.002919,7450251.7646,21156.4457481191
1660089600,2022-08-10 00:00:00,LOVE/USDT,0.002872,0.0034,0.00265,0.0031,21679545.5441,64236.7731377464
1660003200,2022-08-09 00:00:00,LOVE/USDT,0.002955,0.00358,0.002702,0.002897,25520542.4796,82413.0306906803
1659916800,2022-08-08 00:00:00,LOVE/USDT,0.002975,0.003395,0.002778,0.002955,7915262.3209,24335.3353594033
1659830400,2022-08-07 00:00:00,LOVE/USDT,0.003191,0.003191,0.002784,0.002979,4986453.2866,14773.8054056455
1659744000,2022-08-06 00:00:00,LOVE/USDT,0.003241,0.003273,0.003052,0.003191,3426493.9289,10730.8852099688
1659657600,2022-08-05 00:00:00,LOVE/USDT,0.003269,0.003379,0.003153,0.003274,3619179.2014,11847.6760821607
1659571200,2022-08-04 00:00:00,LOVE/USDT,0.00351,0.003979,0.003238,0.003295,10640225.163,36740.092807337
1659484800,2022-08-03 00:00:00,LOVE/USDT,0.00335,0.003633,0.003202,0.0035,6417716.7881,21798.9382903823
1659398400,2022-08-02 00:00:00,LOVE/USDT,0.003664,0.00367,0.003145,0.00336,6687831.6047,22402.4256774604
1659312000,2022-08-01 00:00:00,LOVE/USDT,0.00353,0.004474,0.003319,0.003664,15604881.5398,59217.6529524764
1659225600,2022-07-31 00:00:00,LOVE/USDT,0.00339,0.003896,0.003278,0.003507,5842952.8118,20981.4916598455
1659139200,2022-07-30 00:00:00,LOVE/USDT,0.003537,0.0043,0.0033,0.003368,7483553.5825,28674.208736137
1659052800,2022-07-29 00:00:00,LOVE/USDT,0.00375,0.003931,0.003392,0.003537,4762179.117,17191.4814966331
1658966400,2022-07-28 00:00:00,LOVE/USDT,0.00375,0.0043,0.003652,0.00375,11161768.6184,44140.1449878079
1658880000,2022-07-27 00:00:00,LOVE/USDT,0.00436,0.0047,0.003536,0.003718,18708030.1166,77513.4041572383
1658793600,2022-07-26 00:00:00,LOVE/USDT,0.005235,0.00695,0.00408,0.00436,91034232.8353,494997.0691699027
1658707200,2022-07-25 00:00:00,LOVE/USDT,0.002907,0.00895,0.002467,0.005235,187205477.53000892,1131040.83197932314705
1658620800,2022-07-24 00:00:00,LOVE/USDT,0.002857,0.003175,0.002647,0.002907,6124441.6884,17818.373599093
1658534400,2022-07-23 00:00:00,LOVE/USDT,0.003038,0.0031,0.00269,0.002857,5340784.9941,15500.2733510028
1658448000,2022-07-22 00:00:00,LOVE/USDT,0.003569,0.00357,0.002974,0.003008,34729288.4784,110830.7758954333
1658361600,2022-07-21 00:00:00,LOVE/USDT,0.003828,0.003831,0.003472,0.003569,24228265.7988,88297.6914837208
1658275200,2022-07-20 00:00:00,LOVE/USDT,0.003923,0.003942,0.003823,0.003827,8805428.85719873,33848.17354759019366
1658188800,2022-07-19 00:00:00,LOVE/USDT,0.004218,0.00423,0.003869,0.003924,19397356.51956462,79282.98562537655216
1658102400,2022-07-18 00:00:00,LOVE/USDT,0.004426,0.004465,0.004208,0.004215,51358703.02701347,222196.52888591136568
1658016000,2022-07-17 00:00:00,LOVE/USDT,0.004443,0.004497,0.004399,0.004423,79083017.25625689,350054.46293458101332
1657929600,2022-07-16 00:00:00,LOVE/USDT,0.004423,0.004498,0.0044,0.004445,82260542.10409696,364339.28812089337477
1657843200,2022-07-15 00:00:00,LOVE/USDT,0.004529,0.004549,0.004405,0.004424,81161474.03833742,362229.08545182495981
1657756800,2022-07-14 00:00:00,LOVE/USDT,0.004625,0.004701,0.004513,0.004526,64868498.37061865,298568.9093644775494
1657670400,2022-07-13 00:00:00,LOVE/USDT,0.00451,0.004846,0.004491,0.004625,24652143.22221875,112977.01264346621369
1657584000,2022-07-12 00:00:00,LOVE/USDT,0.004787,0.004827,0.0045,0.004507,102779720.91033283,476429.95581814002689
1657497600,2022-07-11 00:00:00,LOVE/USDT,0.004686,0.004808,0.004596,0.004786,107827324.736,506694.6531028737
1657411200,2022-07-10 00:00:00,LOVE/USDT,0.004983,0.004994,0.004666,0.004683,99043868.18131504,475226.80236002236161
1657324800,2022-07-09 00:00:00,LOVE/USDT,0.004651,0.005321,0.004645,0.004981,126980749.19486247,622250.10781186236564
1657238400,2022-07-08 00:00:00,LOVE/USDT,0.004803,0.004826,0.004638,0.004651,110232570.92906468,525146.80941160182943
1657152000,2022-07-07 00:00:00,LOVE/USDT,0.004973,0.004999,0.004787,0.004801,111854341.63148226,548205.34010255724926
1657065600,2022-07-06 00:00:00,LOVE/USDT,0.00499,0.005195,0.00432,0.004973,125310680.24371351,619970.30897759293969
1656979200,2022-07-05 00:00:00,LOVE/USDT,0.005297,0.005299,0.004929,0.00499,106204172.11684846,544610.18217661303131
1656892800,2022-07-04 00:00:00,LOVE/USDT,0.005092,0.00532,0.00508,0.005297,109207118.9371848,566706.3424742803153
1656806400,2022-07-03 00:00:00,LOVE/USDT,0.005206,0.005223,0.00507,0.005088,111580248.20601377,575558.83804943574111
1656720000,2022-07-02 00:00:00,LOVE/USDT,0.005166,0.005223,0.005141,0.005206,114837864.97005582,595620.01127193142191
1656633600,2022-07-01 00:00:00,LOVE/USDT,0.005061,0.005168,0.005059,0.005164,123205709.41643363,629510.92134490196575
1656547200,2022-06-30 00:00:00,LOVE/USDT,0.005168,0.005191,0.005058,0.00506,104454852.04278117,535027.30877236680518
1656460800,2022-06-29 00:00:00,LOVE/USDT,0.005113,0.005178,0.005096,0.005168,123135732.19197932,631759.84770552315904
1656374400,2022-06-28 00:00:00,LOVE/USDT,0.005379,0.005402,0.005082,0.005113,109692188.06819415,582405.82397388331437
1656288000,2022-06-27 00:00:00,LOVE/USDT,0.005337,0.005402,0.00533,0.005379,112532517.2225041,603424.54405406748118
1656201600,2022-06-26 00:00:00,LOVE/USDT,0.005402,0.005404,0.005333,0.005337,100543168.00170795,539933.38109665516241
1656115200,2022-06-25 00:00:00,LOVE/USDT,0.0054,0.005407,0.00538,0.005402,103286906.5919,557682.2557440216
1656028800,2022-06-24 00:00:00,LOVE/USDT,0.00529,0.005408,0.005282,0.0054,107244443.45556011,576915.64958118807165
1655942400,2022-06-23 00:00:00,LOVE/USDT,0.005322,0.005377,0.005224,0.005289,106949479.03471352,568805.21847340954299
1655856000,2022-06-22 00:00:00,LOVE/USDT,0.005394,0.005415,0.005278,0.005321,103751406.2013661,554585.70985650258679
1655769600,2022-06-21 00:00:00,LOVE/USDT,0.005396,0.005446,0.005385,0.005394,100011834.96200635,540718.62851337367321
1655683200,2022-06-20 00:00:00,LOVE/USDT,0.005262,0.005432,0.005224,0.005396,102597468.98164047,545406.74726925601314
1655596800,2022-06-19 00:00:00,LOVE/USDT,0.005267,0.005279,0.005224,0.005261,97540238.49807834,512259.14617582955894
1655510400,2022-06-18 00:00:00,LOVE/USDT,0.005382,0.005762,0.005228,0.005266,119315174.26220301,644307.68157092761649
1655424000,2022-06-17 00:00:00,LOVE/USDT,0.005021,0.005426,0.004968,0.005386,104751980.20376687,533018.59044327053363
1655337600,2022-06-16 00:00:00,LOVE/USDT,0.005001,0.005025,0.004918,0.005021,101825213.209796,509293.12514643596219
1655251200,2022-06-15 00:00:00,LOVE/USDT,0.005054,0.005063,0.004918,0.005003,101097706.9046515,505647.58683401179326
1655164800,2022-06-14 00:00:00,LOVE/USDT,0.005099,0.005103,0.005053,0.005054,97647707.47695601,496105.1480635385508
1655078400,2022-06-13 00:00:00,LOVE/USDT,0.005337,0.005338,0.00509,0.0051,98409597.74502116,508021.53184386760475
1654992000,2022-06-12 00:00:00,LOVE/USDT,0.005689,0.005698,0.005336,0.005337,99311166.03112192,537951.66597372246933
1654905600,2022-06-11 00:00:00,LOVE/USDT,0.00574,0.005759,0.005671,0.005694,98771897.58116972,565710.94276823409709
1654819200,2022-06-10 00:00:00,LOVE/USDT,0.005752,0.005771,0.005723,0.00574,97925425.69406904,562135.59944891483347
1654732800,2022-06-09 00:00:00,LOVE/USDT,0.005763,0.005788,0.005686,0.005754,98563627.12208328,566432.65853696932788
1654646400,2022-06-08 00:00:00,LOVE/USDT,0.005575,0.005825,0.005566,0.005761,102117452.98530266,583781.84255373042934
1654560000,2022-06-07 00:00:00,LOVE/USDT,0.00561,0.005614,0.005498,0.005575,100138039.44176945,558880.40787822589076
1654473600,2022-06-06 00:00:00,LOVE/USDT,0.005593,0.00563,0.005575,0.005611,98267269.35966888,551165.40290240266692
1654387200,2022-06-05 00:00:00,LOVE/USDT,0.005595,0.005682,0.005548,0.005593,104340696.53485526,584940.72067418081363
1654300800,2022-06-04 00:00:00,LOVE/USDT,0.005638,0.005655,0.005582,0.005596,98863826.98751516,555643.7737949824893
1654214400,2022-06-03 00:00:00,LOVE/USDT,0.005604,0.005649,0.00551,0.005638,103186747.93969723,577979.84328992146993
1654128000,2022-06-02 00:00:00,LOVE/USDT,0.005509,0.005707,0.005437,0.005605,114963501.0579351,637504.38397695601947
1654041600,2022-06-01 00:00:00,LOVE/USDT,0.005386,0.005648,0.005372,0.005509,131795948.07481036,718288.19555158217694
1653955200,2022-05-31 00:00:00,LOVE/USDT,0.005713,0.005739,0.005379,0.005385,104810818.6496666,589316.86191717160153
1653868800,2022-05-30 00:00:00,LOVE/USDT,0.005685,0.00574,0.005664,0.00571,102102944.05106361,581473.13081337786424
1653782400,2022-05-29 00:00:00,LOVE/USDT,0.005789,0.00581,0.00567,0.005685,102688095.7970662,592168.9797577678391
1653696000,2022-05-28 00:00:00,LOVE/USDT,0.005809,0.005838,0.00578,0.005794,100126029.99701718,580805.74172117571626
1653609600,2022-05-27 00:00:00,LOVE/USDT,0.005866,0.005899,0.005723,0.005808,103884499.64091071,603665.16074003668495
1653523200,2022-05-26 00:00:00,LOVE/USDT,0.006054,0.006076,0.005858,0.005867,99977114.24798457,596051.65305541588035
1653436800,2022-05-25 00:00:00,LOVE/USDT,0.005989,0.006075,0.005958,0.006055,98917642.40495295,595127.10218971726748
1653350400,2022-05-24 00:00:00,LOVE/USDT,0.006086,0.006133,0.005975,0.005989,100824282.42134704,608838.014143018615
1653264000,2022-05-23 00:00:00,LOVE/USDT,0.006062,0.006116,0.006018,0.006087,97987965.47337402,593971.41007364768768
1653177600,2022-05-22 00:00:00,LOVE/USDT,0.005981,0.006181,0.00585,0.006065,104595441.2051645,627817.97438294319709
1653091200,2022-05-21 00:00:00,LOVE/USDT,0.006004,0.006039,0.005887,0.005981,103234804.64167494,616077.54450835310888
1653004800,2022-05-20 00:00:00,LOVE/USDT,0.005953,0.006101,0.005884,0.005999,103203796.77351129,617562.3522078483973
1652918400,2022-05-19 00:00:00,LOVE/USDT,0.005586,0.005968,0.005444,0.005947,112030037.79760249,630111.93253439907803
1652832000,2022-05-18 00:00:00,LOVE/USDT,0.005303,0.005805,0.005292,0.005586,114030537.99218964,637231.31296376590853
1652745600,2022-05-17 00:00:00,LOVE/USDT,0.005302,0.005414,0.00525,0.005303,106729951.64528493,570279.61108224979834
1652659200,2022-05-16 00:00:00,LOVE/USDT,0.005079,0.005343,0.005029,0.005302,109780247.07562598,574785.18547164566003
1652572800,2022-05-15 00:00:00,LOVE/USDT,0.00516,0.005191,0.005057,0.005079,104361022.9427267,531402.82677294497342
1652486400,2022-05-14 00:00:00,LOVE/USDT,0.004954,0.005191,0.004792,0.00516,116577471.42390896,580843.85226173029623
1652400000,2022-05-13 00:00:00,LOVE/USDT,0.004997,0.005074,0.004876,0.004949,113131151.74994042,561032.15081285113309
1652313600,2022-05-12 00:00:00,LOVE/USDT,0.004997,0.005379,0.004748,0.004997,125329481.92374102,637164.39042160601969
1652227200,2022-05-11 00:00:00,LOVE/USDT,0.005028,0.005066,0.004089,0.004999,126315643.12596782,604747.2359016178539
1652140800,2022-05-10 00:00:00,LOVE/USDT,0.005224,0.005245,0.004852,0.005029,123698475.70704242,622679.06538453369958
1652054400,2022-05-09 00:00:00,LOVE/USDT,0.005442,0.005491,0.004973,0.005223,111471258.44815487,591318.67192854949153
1651968000,2022-05-08 00:00:00,LOVE/USDT,0.005309,0.005716,0.005301,0.005442,114302866.4381608,631585.57013910102227
1651881600,2022-05-07 00:00:00,LOVE/USDT,0.005221,0.005478,0.005204,0.005308,107472467.26142644,570103.517296105366
1651795200,2022-05-06 00:00:00,LOVE/USDT,0.005451,0.005466,0.005182,0.005222,108091152.12893042,576067.94839434124227
1651708800,2022-05-05 00:00:00,LOVE/USDT,0.0054,0.005977,0.005373,0.00545,111527054.84948987,630809.49065579887506
1651622400,2022-05-04 00:00:00,LOVE/USDT,0.005736,0.005736,0.005216,0.0054,113450891.41394044,616701.80987892234908
1651536000,2022-05-03 00:00:00,LOVE/USDT,0.005796,0.005825,0.005705,0.005734,101817268.4642349,585299.64054053216778
1651449600,2022-05-02 00:00:00,LOVE/USDT,0.005974,0.00602,0.005747,0.005795,106406080.72381094,623322.71591738936285
1651363200,2022-05-01 00:00:00,LOVE/USDT,0.005445,0.0062,0.005325,0.005974,103632378.36016545,584167.07675661866488
1651276800,2022-04-30 00:00:00,LOVE/USDT,0.005352,0.005745,0.005247,0.005444,75270173.56164522,405788.33846328128296
1651190400,2022-04-29 00:00:00,LOVE/USDT,0.005379,0.005483,0.005247,0.005356,51772550.68695536,276965.88414418151727
1651104000,2022-04-28 00:00:00,LOVE/USDT,0.005017,0.005443,0.005011,0.005383,24960035.47844387,131019.68141323209738
1651017600,2022-04-27 00:00:00,LOVE/USDT,0.005051,0.005098,0.005011,0.005017,586802.21415681,2960.3178218602325
1650931200,2022-04-26 00:00:00,LOVE/USDT,0.005299,0.005342,0.005051,0.005051,2368600.57792749,12257.05666158835637
1650844800,2022-04-25 00:00:00,LOVE/USDT,0.005047,0.005398,0.004924,0.00528,8366223.74263911,43331.93431138529219
1650758400,2022-04-24 00:00:00,LOVE/USDT,0.00512,0.005307,0.004969,0.005047,8392229.68407189,43088.22289116474377
1650672000,2022-04-23 00:00:00,LOVE/USDT,0.005218,0.005311,0.005009,0.00512,9406215.15479564,48472.48060381790348
1650585600,2022-04-22 00:00:00,LOVE/USDT,0.005042,0.005563,0.005017,0.005217,34952347.66755898,184679.03099251110925
1650499200,2022-04-21 00:00:00,LOVE/USDT,0.005024,0.005097,0.004971,0.005042,1566317.69596503,7916.14825303759876
1650412800,2022-04-20 00:00:00,LOVE/USDT,0.005242,0.00527,0.005009,0.005024,4027296.84246241,20593.00861946580538
1650326400,2022-04-19 00:00:00,LOVE/USDT,0.005474,0.005474,0.005173,0.005242,5344369.17492682,28373.24099458398048
1650240000,2022-04-18 00:00:00,LOVE/USDT,0.005591,0.005661,0.005443,0.00545,2380171.11012419,13162.60511258836854
1650153600,2022-04-17 00:00:00,LOVE/USDT,0.005247,0.005669,0.005247,0.005567,13034691.84768004,71787.3008405829509
1650067200,2022-04-16 00:00:00,LOVE/USDT,0.005257,0.005318,0.005218,0.005247,1068579.15127469,5652.25648446169005
1649980800,2022-04-15 00:00:00,LOVE/USDT,0.005277,0.005341,0.005245,0.005282,1030305.28695543,5432.45479707147954
1649894400,2022-04-14 00:00:00,LOVE/USDT,0.005396,0.005424,0.005245,0.005277,3058424.49047722,16273.04170332490135
1649808000,2022-04-13 00:00:00,LOVE/USDT,0.005419,0.005543,0.005373,0.005396,9617909.72164628,52436.36403900285842
1649721600,2022-04-12 00:00:00,LOVE/USDT,0.005396,0.005459,0.005306,0.005449,4961814.20661861,26729.3945843701908
1649635200,2022-04-11 00:00:00,LOVE/USDT,0.005484,0.005529,0.00537,0.005396,3116384.06388819,16943.9662285563699
1649548800,2022-04-10 00:00:00,LOVE/USDT,0.005443,0.005713,0.005415,0.005458,10912667.28145624,60619.93010094818718
1649462400,2022-04-09 00:00:00,LOVE/USDT,0.005485,0.005869,0.00542,0.005461,23326866.92690304,131771.38947946366618
1649376000,2022-04-08 00:00:00,LOVE/USDT,0.004534,0.006455,0.004534,0.005512,113850100.81788395,643708.87833469969751
1649289600,2022-04-07 00:00:00,LOVE/USDT,0.004784,0.005029,0.004534,0.004534,27802992.60045859,133845.4220612773643
1649203200,2022-04-06 00:00:00,LOVE/USDT,0.004445,0.00517,0.00441,0.004782,55587429.32975575,267981.27584636883821
1649116800,2022-04-05 00:00:00,LOVE/USDT,0.004474,0.004516,0.004445,0.004445,2533908.89543693,11378.10172734649691
1649030400,2022-04-04 00:00:00,LOVE/USDT,0.004501,0.004516,0.004391,0.004499,6962556.83288543,31009.50360989269415
1648944000,2022-04-03 00:00:00,LOVE/USDT,0.004488,0.004537,0.004467,0.004501,4244475.16820627,19134.70195338742976
1648857600,2022-04-02 00:00:00,LOVE/USDT,0.004482,0.004552,0.004444,0.004467,5643975.6681353,25354.00561239510929
1648771200,2022-04-01 00:00:00,LOVE/USDT,0.004489,0.0047,0.004464,0.004482,16458747.91300862,75293.22509593687289
1648684800,2022-03-31 00:00:00,LOVE/USDT,0.004495,0.00454,0.004375,0.004489,21978877.38316788,98187.95893854140062
1648598400,2022-03-30 00:00:00,LOVE/USDT,0.004392,0.004571,0.004355,0.004516,14975843.39768238,66818.88422515079408
1648512000,2022-03-29 00:00:00,LOVE/USDT,0.004305,0.004511,0.004258,0.004414,16770281.57349017,73923.47690135182535
1648425600,2022-03-28 00:00:00,LOVE/USDT,0.00427,0.00433,0.004218,0.004305,12700841.84403795,54261.82726239706287
1648339200,2022-03-27 00:00:00,LOVE/USDT,0.00436,0.004611,0.004234,0.00427,37849090.57504739,166893.96664785707974
1648252800,2022-03-26 00:00:00,LOVE/USDT,0.004128,0.004396,0.004073,0.004378,26387766.14165265,112721.68237985024397
1648166400,2022-03-25 00:00:00,LOVE/USDT,0.00416,0.004194,0.004051,0.004126,8345823.98728042,34442.1944130029659
1648080000,2022-03-24 00:00:00,LOVE/USDT,0.004198,0.004282,0.004124,0.004161,11052201.84791638,46483.22553699416453
1647993600,2022-03-23 00:00:00,LOVE/USDT,0.00419,0.00435,0.004122,0.00418,20247741.9506448,86554.80116872060073
1647907200,2022-03-22 00:00:00,LOVE/USDT,0.004181,0.004235,0.0041,0.00419,4398198.8345233,18329.27931344990946
1647820800,2022-03-21 00:00:00,LOVE/USDT,0.00415,0.004323,0.004093,0.00418,3874572.60816633,16268.34042841070918
1647734400,2022-03-20 00:00:00,LOVE/USDT,0.004284,0.004446,0.00411,0.00415,11723101.64304105,50272.70047698006641
1647648000,2022-03-19 00:00:00,LOVE/USDT,0.004173,0.0045,0.003955,0.004284,7533807.03469016,31628.47030967514045
1647561600,2022-03-18 00:00:00,LOVE/USDT,0.004338,0.004445,0.004141,0.004173,11434580.77563178,49618.14142406965625
1647475200,2022-03-17 00:00:00,LOVE/USDT,0.004205,0.00436,0.004093,0.00436,15459477.74478321,65285.13706359166207
1647388800,2022-03-16 00:00:00,LOVE/USDT,0.00416,0.004436,0.004011,0.004205,13970508.39586441,59044.68970710657444
1647302400,2022-03-15 00:00:00,LOVE/USDT,0.004244,0.0043,0.004063,0.00416,11069936.05819319,46242.26356108502697
1647216000,2022-03-14 00:00:00,LOVE/USDT,0.00447,0.00453,0.004221,0.004244,8522424.20545193,37545.36871985133302
1647129600,2022-03-13 00:00:00,LOVE/USDT,0.00457,0.004679,0.00423,0.004494,15663694.51914369,70100.35127977412074
1647043200,2022-03-12 00:00:00,LOVE/USDT,0.004615,0.004778,0.004436,0.004599,17490438.1781872,80026.2398452612511
1646956800,2022-03-11 00:00:00,LOVE/USDT,0.0045,0.004838,0.004456,0.00461,11804910.56333463,55028.49044288375531
1646870400,2022-03-10 00:00:00,LOVE/USDT,0.00458,0.004871,0.004401,0.004494,9614340.75637316,44388.51083739730751
1646784000,2022-03-09 00:00:00,LOVE/USDT,0.00453,0.00471,0.004494,0.00458,4035893.31947526,18685.97951169716833
1646697600,2022-03-08 00:00:00,LOVE/USDT,0.0047,0.00477,0.004492,0.004552,3377899.85984899,15761.73046420203838
1646611200,2022-03-07 00:00:00,LOVE/USDT,0.00473,0.005,0.00463,0.00472,5713720.6226342,27434.72793728062648
1646524800,2022-03-06 00:00:00,LOVE/USDT,0.00501,0.005016,0.004701,0.004701,5015150.55509372,24318.34944873921879
1646438400,2022-03-05 00:00:00,LOVE/USDT,0.00491,0.005098,0.0048,0.00501,6561808.99840606,32287.97297479157303
1646352000,2022-03-04 00:00:00,LOVE/USDT,0.00504,0.00521,0.004861,0.00493,6383425.52669954,32103.9006212252685
1646265600,2022-03-03 00:00:00,LOVE/USDT,0.00535,0.00569,0.00488,0.00504,14852040.88496655,77319.0406934592798
1646179200,2022-03-02 00:00:00,LOVE/USDT,0.00512,0.00578,0.00486,0.00537,43309928.04547864,233009.910637457728
1646092800,2022-03-01 00:00:00,LOVE/USDT,0.00507,0.00525,0.00483,0.00512,8040010.95147147,40065.9871982886655
1646006400,2022-02-28 00:00:00,LOVE/USDT,0.00497,0.00537,0.00474,0.00507,13383999.46611255,66735.3950732509786
1645920000,2022-02-27 00:00:00,LOVE/USDT,0.00493,0.00529,0.0048,0.00497,11555834.05673667,58072.3088167731655
1645833600,2022-02-26 00:00:00,LOVE/USDT,0.00502,0.00533,0.00487,0.00494,10936844.88325105,55339.4318027190471
1645747200,2022-02-25 00:00:00,LOVE/USDT,0.00519,0.00585,0.00475,0.00502,25133801.04601251,132208.1890599438565
1645660800,2022-02-24 00:00:00,LOVE/USDT,0.00495,0.00569,0.00471,0.00521,19246527.23907738,99111.1920882361023
1645574400,2022-02-23 00:00:00,LOVE/USDT,0.00515,0.00551,0.0049,0.00493,18937105.55680017,97142.759715827861
1645488000,2022-02-22 00:00:00,LOVE/USDT,0.00499,0.0061,0.00462,0.00512,37896298.85269201,202840.7343599127048
1645401600,2022-02-21 00:00:00,LOVE/USDT,0.00643,0.0074,0.00496,0.00496,113700244.5868086,678236.4613974687995
1645315200,2022-02-20 00:00:00,LOVE/USDT,0.00453,0.0085,0.00453,0.0064,255969274.99291625,1759295.4726360989272
1645228800,2022-02-19 00:00:00,LOVE/USDT,0.00472,0.00473,0.00453,0.00453,1795010.30355584,8250.0987044570637
1645142400,2022-02-18 00:00:00,LOVE/USDT,0.0047,0.0048,0.00459,0.00473,3739734.49053418,17614.5684561541378
1645056000,2022-02-17 00:00:00,LOVE/USDT,0.00512,0.00529,0.00467,0.00472,5468995.33075794,27170.4724964444766
1644969600,2022-02-16 00:00:00,LOVE/USDT,0.00546,0.00568,0.00495,0.00511,7808203.22013427,41772.4004308241061
1644883200,2022-02-15 00:00:00,LOVE/USDT,0.00538,0.00564,0.00531,0.00546,10464323.81211177,57000.023520064064
1644796800,2022-02-14 00:00:00,LOVE/USDT,0.0056,0.00652,0.00531,0.0054,19212305.3915454,113064.149250362933
1644710400,2022-02-13 00:00:00,LOVE/USDT,0.00684,0.00734,0.00551,0.00558,74379723.3502934,488578.4756613372202
1644624000,2022-02-12 00:00:00,LOVE/USDT,0.00489,0.00846,0.00473,0.00683,229324106.35670273,1581980.340205823433
