https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SGD
1661572800000,2022-08-27 04:00:00,BTC/SGD,28227.5,28329.78,27728.96,27964.5,41.04699937,1147858.8138823651
1661486400000,2022-08-26 04:00:00,BTC/SGD,30043.17,30336.36,28088.28,28227.5,99.86318302,2818887.99869705
1661400000000,2022-08-25 04:00:00,BTC/SGD,29937.45,30300.0,29863.89,30043.17,12.53888151,376707.74881478667
1661313600000,2022-08-24 04:00:00,BTC/SGD,29748.23,30410.74,29748.23,29937.45,8.36627991,250465.08649162948
1661227200000,2022-08-23 04:00:00,BTC/SGD,29752.71,30183.68,29317.65,29748.23,18.57284454,552509.2511301641
1661140800000,2022-08-22 04:00:00,BTC/SGD,29903.35,30060.1,29250.0,29752.71,19.26574661,573208.1718208131
1661054400000,2022-08-21 04:00:00,BTC/SGD,29575.04,30484.75,29424.67,29903.35,24.16153905,722510.9587508175
1660968000000,2022-08-20 04:00:00,BTC/SGD,29457.89,29782.75,29041.99,29575.04,28.5194996,843465.341449984
1660881600000,2022-08-19 04:00:00,BTC/SGD,31638.03,31711.19,29000.0,29457.89,69.59810869,2050213.4299980642
1660795200000,2022-08-18 04:00:00,BTC/SGD,32470.0,32598.38,31541.22,31638.03,22.71983989,718810.9760350167
1660708800000,2022-08-17 04:00:00,BTC/SGD,33200.0,33717.0,32100.0,32470.0,33.19204712,1077745.7699864
1660622400000,2022-08-16 04:00:00,BTC/SGD,33242.01,33300.0,32710.74,33200.0,18.25724179,606140.4274279999
1660536000000,2022-08-15 04:00:00,BTC/SGD,34164.4,34302.48,32850.0,33242.01,17.44060647,579760.8146818047
1660449600000,2022-08-14 04:00:00,BTC/SGD,33759.1,34614.69,33208.53,34164.4,15.95224443,544998.8596042921
1660363200000,2022-08-13 04:00:00,BTC/SGD,33890.38,33928.09,33425.0,33759.1,1.46386975,49418.925277225
1660276800000,2022-08-12 04:00:00,BTC/SGD,32905.41,34038.93,32451.37,33890.38,16.59037369,562254.0686961021
1660190400000,2022-08-11 04:00:00,BTC/SGD,33403.7,33460.75,32628.12,32905.41,11.32251911,372572.13354738517
1660104000000,2022-08-10 04:00:00,BTC/SGD,31569.38,33604.25,31541.22,33403.7,27.60187038,922004.597612406
1660017600000,2022-08-09 04:00:00,BTC/SGD,32897.94,32991.73,31390.54,31569.38,18.31542108,578206.4879345305
1659931200000,2022-08-08 04:00:00,BTC/SGD,32283.65,33434.99,32257.11,32897.94,48.89506559,1608546.9340758848
1659844800000,2022-08-07 04:00:00,BTC/SGD,31794.3,32337.66,31679.75,32283.65,21.42679964,691735.300197886
1659758400000,2022-08-06 04:00:00,BTC/SGD,32063.13,32190.19,31620.0,31794.3,4.33630997,137869.940079171
1659672000000,2022-08-05 04:00:00,BTC/SGD,31942.16,32336.62,31530.51,32063.13,12.86071216,412354.6858786608
1659585600000,2022-08-04 04:00:00,BTC/SGD,31932.1,32070.31,30922.61,31942.16,18.30570781,584723.8477802697
1659499200000,2022-08-03 04:00:00,BTC/SGD,31609.53,32611.24,31480.91,31932.1,6.08728821,194379.89585054098
1659412800000,2022-08-02 04:00:00,BTC/SGD,31523.27,32409.76,31348.99,31609.53,11.42205244,361045.7092637532
1659326400000,2022-08-01 04:00:00,BTC/SGD,32301.09,32400.03,31461.67,31523.27,43.7179281,1378132.051336887
1659240000000,2022-07-31 04:00:00,BTC/SGD,32839.69,33390.79,32192.5,32301.09,44.58549455,1440160.0721540595
1659153600000,2022-07-30 04:00:00,BTC/SGD,32906.12,34018.8,32570.0,32839.69,15.60456665,512449.13137033855
1659067200000,2022-07-29 04:00:00,BTC/SGD,33002.59,33590.0,32476.84,32906.12,25.16553938,828100.2587030056
1658980800000,2022-07-28 04:00:00,BTC/SGD,32024.32,33383.57,32024.32,33002.59,18.3351381,605107.045307679
1658894400000,2022-07-27 04:00:00,BTC/SGD,29263.43,32388.99,29263.43,32024.32,60.75776482,1945726.1030804224
1658808000000,2022-07-26 04:00:00,BTC/SGD,29317.91,29566.54,28808.21,29263.43,17.96845063,525818.4972194609
1658721600000,2022-07-25 04:00:00,BTC/SGD,30315.15,30847.13,28945.18,29317.91,50.39639795,1477517.0594222846
1658635200000,2022-07-24 04:00:00,BTC/SGD,31010.04,31965.8,30247.64,30315.15,24.17097521,732746.7391374316
1658548800000,2022-07-23 04:00:00,BTC/SGD,31695.98,31935.64,30535.0,31010.04,23.22036342,720064.3984687369
1658462400000,2022-07-22 04:00:00,BTC/SGD,31873.91,32871.61,31252.0,31695.98,29.14455395,923765.199108121
1658376000000,2022-07-21 04:00:00,BTC/SGD,31697.79,32428.2,31212.59,31873.91,25.77808702,821648.4256476483
1658289600000,2022-07-20 04:00:00,BTC/SGD,32582.7,33749.32,31576.19,31697.79,51.36860287,1628271.1863666573
1658203200000,2022-07-19 04:00:00,BTC/SGD,30585.7,33004.15,30097.83,32582.7,54.32941226,1770198.940843902
1658116800000,2022-07-18 04:00:00,BTC/SGD,29715.42,32014.45,29617.19,30585.7,61.79368808,1890003.205508456
1658030400000,2022-07-17 04:00:00,BTC/SGD,29836.87,30261.76,29017.54,29715.42,17.08720268,507753.4042613256
1657944000000,2022-07-16 04:00:00,BTC/SGD,29026.85,30152.55,28695.12,29836.87,19.05965453,568680.4344565211
1657857600000,2022-07-15 04:00:00,BTC/SGD,28919.85,29629.47,28766.77,29026.85,18.42782514,534901.716165009
1657771200000,2022-07-14 04:00:00,BTC/SGD,28204.64,29200.0,27580.85,28919.85,36.05045577,1042573.7733000345
1657684800000,2022-07-13 04:00:00,BTC/SGD,27369.08,28531.77,27369.08,28204.64,42.49781243,1198635.5003756753
1657598400000,2022-07-12 04:00:00,BTC/SGD,27993.64,28190.34,27130.0,27369.08,18.91544771,517698.4016108068
1657512000000,2022-07-11 04:00:00,BTC/SGD,28639.99,29045.98,27828.9,27993.64,23.81883509,666775.8947288276
1657425600000,2022-07-10 04:00:00,BTC/SGD,29466.09,29913.38,28514.27,28639.99,21.67277011,620707.9192226989
1657339200000,2022-07-09 04:00:00,BTC/SGD,29898.24,30332.75,29313.75,29466.09,4.38672571,129259.65457617391
1657252800000,2022-07-08 04:00:00,BTC/SGD,30728.96,30907.51,29481.67,29898.24,25.54471435,763742.000367744
1657166400000,2022-07-07 04:00:00,BTC/SGD,28605.35,30748.4,28349.07,30728.96,33.33780251,1024435.9998176896
1657080000000,2022-07-06 04:00:00,BTC/SGD,27952.62,28903.21,27952.62,28605.35,2.78907163,79782.3701512205
1656993600000,2022-07-05 04:00:00,BTC/SGD,28282.17,29050.0,27090.77,27952.62,26.69040452,746066.7351938424
1656907200000,2022-07-04 04:00:00,BTC/SGD,26660.91,28485.28,26598.99,28282.17,28.10965224,795001.9632925608
1656820800000,2022-07-03 04:00:00,BTC/SGD,26863.44,27341.34,26226.32,26660.91,14.26531554,380326.2937335414
1656734400000,2022-07-02 04:00:00,BTC/SGD,26656.19,27070.25,26500.0,26863.44,13.51190944,362976.3685268736
1656648000000,2022-07-01 04:00:00,BTC/SGD,27388.08,27529.69,26489.89,26656.19,37.68613594,1004568.7999824686
1656561600000,2022-06-30 04:00:00,BTC/SGD,27848.88,28821.32,25868.95,27388.08,48.81704702,1337005.1891475215
1656475200000,2022-06-29 04:00:00,BTC/SGD,28108.74,28369.0,27761.82,27848.88,11.14659923,310420.3043643624
1656388800000,2022-06-28 04:00:00,BTC/SGD,28704.31,29303.91,27959.3,28108.74,17.15699853,482261.6108601522
1656302400000,2022-06-27 04:00:00,BTC/SGD,29277.28,29759.94,28450.0,28704.31,25.92545708,744172.3569160149
1656216000000,2022-06-26 04:00:00,BTC/SGD,29721.56,30275.45,29014.35,29277.28,25.76314946,754274.9404222688
1656129600000,2022-06-25 04:00:00,BTC/SGD,29533.84,29892.35,29033.26,29721.56,17.28850852,513841.4432876912
1656043200000,2022-06-24 04:00:00,BTC/SGD,29235.52,29800.0,28821.97,29533.84,19.89808942,587666.9892359729
1655956800000,2022-06-23 04:00:00,BTC/SGD,28118.15,29600.0,28060.59,29235.52,37.38093761,1092851.149115907
1655870400000,2022-06-22 04:00:00,BTC/SGD,28210.0,28734.18,27473.26,28118.15,24.06927368,676783.447725292
1655784000000,2022-06-21 04:00:00,BTC/SGD,28588.45,28953.01,28210.0,28210.0,2.0523182,57895.896422000005
1655697600000,2022-06-20 04:00:00,BTC/SGD,27759.0,29248.81,27470.37,28588.45,48.14411924,1376365.745686778
1655611200000,2022-06-19 04:00:00,BTC/SGD,25509.83,28866.58,25089.0,27759.0,52.68068049,1462363.00972191
1655524800000,2022-06-18 04:00:00,BTC/SGD,28464.82,28564.09,24555.0,25509.83,106.18803519,2708838.725730918
1655438400000,2022-06-17 04:00:00,BTC/SGD,28303.04,29569.0,28250.0,28464.82,33.96701228,966864.8904879895
1655352000000,2022-06-16 04:00:00,BTC/SGD,30898.94,31096.97,28052.94,28303.04,66.55870143,1883813.5889213472
1655265600000,2022-06-15 04:00:00,BTC/SGD,29887.45,31812.55,28290.17,30898.94,27.24363565,841799.463331211
1655179200000,2022-06-14 04:00:00,BTC/SGD,30857.0,32502.63,29878.05,29887.45,93.76792208,2802484.0827698964
1655092800000,2022-06-13 04:00:00,BTC/SGD,35527.76,36550.85,29067.9,30857.0,164.5178171,5076526.2822547
1655006400000,2022-06-12 04:00:00,BTC/SGD,38385.0,39379.01,34750.01,35527.76,66.58109101,2365477.0219414374
1654920000000,2022-06-11 04:00:00,BTC/SGD,40689.0,40866.4,38011.0,38385.0,36.51074632,1401464.9974932
1654833600000,2022-06-10 04:00:00,BTC/SGD,41633.79,41731.25,40088.0,40689.0,20.05354789,815958.81009621
1654747200000,2022-06-09 04:00:00,BTC/SGD,41689.61,42228.94,40953.94,41633.79,18.97109581,789838.6190234199
1654660800000,2022-06-08 04:00:00,BTC/SGD,41337.81,41958.08,41246.96,41689.61,4.24522547,176981.7942063667
1654574400000,2022-06-07 04:00:00,BTC/SGD,40836.93,43408.46,40470.53,41337.81,27.23654508,1125899.1255734747
1654488000000,2022-06-06 04:00:00,BTC/SGD,43066.02,43666.07,40381.53,40836.93,41.95918641,1713484.3582821214
1654401600000,2022-06-05 04:00:00,BTC/SGD,41060.0,43066.02,40782.36,43066.02,12.09814133,521018.7964806066
1654315200000,2022-06-04 04:00:00,BTC/SGD,40750.73,41306.41,40665.72,41060.0,7.71357812,316719.5176072
1654228800000,2022-06-03 04:00:00,BTC/SGD,41896.01,41896.01,40539.51,40750.73,2.06385607,84103.64146743111
1654142400000,2022-06-02 04:00:00,BTC/SGD,40996.79,42099.99,40800.0,41896.01,14.47669745,606515.8611321745
1654056000000,2022-06-01 04:00:00,BTC/SGD,43562.77,43780.0,40434.39,40996.79,35.91278566,1472308.9320180314
1653969600000,2022-05-31 04:00:00,BTC/SGD,43702.64,44471.0,43000.0,43562.77,18.92076228,824240.8154283157
1653883200000,2022-05-30 04:00:00,BTC/SGD,41666.0,44015.3,41593.25,43702.64,50.30130495,2198299.821760068
1653796800000,2022-05-29 04:00:00,BTC/SGD,39887.56,41789.17,39809.47,41666.0,15.74329261,655960.02988826
1653710400000,2022-05-28 04:00:00,BTC/SGD,39676.46,40255.0,39589.51,39887.56,10.49864174,418765.20232275437
1653624000000,2022-05-27 04:00:00,BTC/SGD,40007.14,40408.2,38936.38,39676.46,26.09981601,1035548.3059281246
1653537600000,2022-05-26 04:00:00,BTC/SGD,41132.48,41132.48,39787.46,40007.14,12.24693674,489964.9127283236
1653451200000,2022-05-25 04:00:00,BTC/SGD,41611.95,41611.95,41011.89,41132.48,0.48537863,19964.8267909024
1653364800000,2022-05-24 04:00:00,BTC/SGD,40527.65,41650.0,39548.0,41611.95,23.41108796,974181.0216371219
1653278400000,2022-05-23 04:00:00,BTC/SGD,41635.62,42363.36,39919.0,40527.65,27.68589537,1122044.2774919805
1653192000000,2022-05-22 04:00:00,BTC/SGD,40757.15,42222.59,40608.6,41635.62,23.95177509,997247.0059727059
1653105600000,2022-05-21 04:00:00,BTC/SGD,40624.04,41143.67,40499.66,40757.15,10.26413939,418337.06873913854
1653019200000,2022-05-20 04:00:00,BTC/SGD,41871.24,42292.85,39890.0,40624.04,26.84723488,1090643.1436545153
1652932800000,2022-05-19 04:00:00,BTC/SGD,40677.45,42531.68,40254.62,41871.24,22.82935271,955893.3063650603
1652846400000,2022-05-18 04:00:00,BTC/SGD,41465.88,41888.63,40040.47,40677.45,28.05263495,1141109.6555468775
1652760000000,2022-05-17 04:00:00,BTC/SGD,42432.53,42772.21,41020.0,41465.88,25.51421075,1057969.20125421
1652673600000,2022-05-16 04:00:00,BTC/SGD,42521.34,42697.9,40747.3,42432.53,30.64928226,1300526.5889759178
1652587200000,2022-05-15 04:00:00,BTC/SGD,41575.19,44015.3,41292.11,42521.34,26.68662265,1134750.955152351
1652500800000,2022-05-14 04:00:00,BTC/SGD,41344.59,42325.46,40069.09,41575.19,40.81713491,1696980.139138883
1652414400000,2022-05-13 04:00:00,BTC/SGD,42772.53,43400.0,40899.17,41344.59,42.34648199,1750797.9358189339
1652328000000,2022-05-12 04:00:00,BTC/SGD,39640.53,43012.99,35600.0,42772.53,118.71034546,5077541.812498214
1652241600000,2022-05-11 04:00:00,BTC/SGD,43543.44,44336.17,38760.0,39640.53,84.79783888,3361431.2760578063
1652155200000,2022-05-10 04:00:00,BTC/SGD,43627.51,45503.79,42200.0,43543.44,52.27387629,2276184.3958010375
1652068800000,2022-05-09 04:00:00,BTC/SGD,46870.79,47233.9,41600.98,43627.51,95.27373777,4156555.9472980527
1651982400000,2022-05-08 04:00:00,BTC/SGD,47980.2,48597.34,46490.0,46870.79,42.27300157,1981368.9792571403
1651896000000,2022-05-07 04:00:00,BTC/SGD,49784.75,50238.6,47666.01,47980.2,30.71942718,1473924.259981836
1651809600000,2022-05-06 04:00:00,BTC/SGD,50561.19,50783.1,49011.35,49784.75,31.52011933,1569221.2608142174
1651723200000,2022-05-05 04:00:00,BTC/SGD,54641.25,54804.65,49436.93,50561.19,41.55412247,2101025.8814889397
1651636800000,2022-05-04 04:00:00,BTC/SGD,52744.32,55091.83,52663.43,54641.25,51.79314153,2830041.9946261123
1651550400000,2022-05-03 04:00:00,BTC/SGD,53840.33,53840.33,52100.0,52744.32,12.03967434,635024.4360847487
1651464000000,2022-05-02 04:00:00,BTC/SGD,53779.63,54377.13,52950.6,53840.33,13.03415135,701763.0099539455
1651377600000,2022-05-01 04:00:00,BTC/SGD,52855.62,53797.0,52548.61,53779.63,24.74150168,1330588.8059947782
1651291200000,2022-04-30 04:00:00,BTC/SGD,53591.69,53711.24,52029.93,52855.62,21.31803178,1126777.7869116035
1651204800000,2022-04-29 04:00:00,BTC/SGD,54788.95,54874.12,52899.55,53591.69,16.47656782,883007.1148734158
1651118400000,2022-04-28 04:00:00,BTC/SGD,54595.95,56034.4,54141.53,54788.95,29.9789234,1642513.73521643
1651032000000,2022-04-27 04:00:00,BTC/SGD,52901.87,54870.8,52901.87,54595.95,4.41283774,240923.06861115296
1650945600000,2022-04-26 04:00:00,BTC/SGD,55710.83,56000.0,52082.52,52901.87,44.62213344,2360594.302365533
1650859200000,2022-04-25 04:00:00,BTC/SGD,54101.46,56091.87,52725.0,55710.83,47.72794382,2658963.3644055706
1650772800000,2022-04-24 04:00:00,BTC/SGD,54781.8,55043.09,53250.0,54101.46,38.90863307,2105013.855691282
1650686400000,2022-04-23 04:00:00,BTC/SGD,54311.0,55001.79,54100.0,54781.8,10.10636489,553644.860131002
1650600000000,2022-04-22 04:00:00,BTC/SGD,55464.24,55814.28,53894.0,54311.0,24.23276756,1316105.83895116
1650513600000,2022-04-21 04:00:00,BTC/SGD,57152.27,58656.2,54500.0,55464.24,26.33420364,1460606.5908978335
1650427200000,2022-04-20 04:00:00,BTC/SGD,56709.57,57168.28,56709.57,57152.27,0.81663818,46672.725755668595
1650340800000,2022-04-19 04:00:00,BTC/SGD,55740.47,57300.0,55649.14,56709.57,22.16975651,1257237.3586868006
1650254400000,2022-04-18 04:00:00,BTC/SGD,54372.42,56361.03,52664.74,55740.47,50.67597388,2824702.6017789235
1650168000000,2022-04-17 04:00:00,BTC/SGD,54876.88,55361.87,53956.23,54372.42,13.26103417,721034.5195255914
1650081600000,2022-04-16 04:00:00,BTC/SGD,55132.86,55400.0,54597.23,54876.88,9.04958996,496613.2622841248
1649995200000,2022-04-15 04:00:00,BTC/SGD,54828.99,55614.88,54456.98,55132.86,12.49505653,688888.2023605758
1649908800000,2022-04-14 04:00:00,BTC/SGD,56181.28,56254.92,53900.0,54828.99,18.35950445,1006633.0858940054
1649822400000,2022-04-13 04:00:00,BTC/SGD,54863.27,56746.37,54863.27,56181.28,28.16674118,1582443.5729211103
1649736000000,2022-04-12 04:00:00,BTC/SGD,54444.45,55611.48,53794.16,54863.27,29.3371738,1609533.2872263258
1649649600000,2022-04-11 04:00:00,BTC/SGD,57760.59,58082.55,53780.0,54444.45,41.8217263,2276960.886454035
1649563200000,2022-04-10 04:00:00,BTC/SGD,58584.72,59499.32,57200.0,57760.59,20.75038887,1198554.703860633
1649476800000,2022-04-09 04:00:00,BTC/SGD,58053.7,58743.09,57780.01,58584.72,8.48279955,496962.43645287596
1649390400000,2022-04-08 04:00:00,BTC/SGD,59699.0,60141.17,57682.01,58053.7,19.28356126,1119482.0803196619
1649304000000,2022-04-07 04:00:00,BTC/SGD,59200.0,59893.1,58857.34,59699.0,15.02079599,896726.4998070099
1649217600000,2022-04-06 04:00:00,BTC/SGD,61673.3,61673.3,58400.0,59200.0,16.97658096,1005013.592832
1649131200000,2022-04-05 04:00:00,BTC/SGD,63484.32,64113.41,60615.05,61673.3,37.46385837,2310519.776410521
1649044800000,2022-04-04 04:00:00,BTC/SGD,62625.87,63749.02,61443.0,63484.32,34.83548231,2211506.9063223796
1648958400000,2022-04-03 04:00:00,BTC/SGD,62474.87,64500.0,62233.82,62625.87,27.66059855,1732269.0489144886
1648872000000,2022-04-02 04:00:00,BTC/SGD,63317.82,63834.11,62000.0,62474.87,18.55813261,1159416.922252511
1648785600000,2022-04-01 04:00:00,BTC/SGD,60642.18,64004.17,60624.11,63317.82,20.53037339,1299938.48684081
1648699200000,2022-03-31 04:00:00,BTC/SGD,63886.69,64545.61,60161.14,60642.18,38.24918252,2319513.8112306935
1648612800000,2022-03-30 04:00:00,BTC/SGD,64379.84,64663.29,63523.29,63886.69,4.38680543,280258.4785967267
1648526400000,2022-03-29 04:00:00,BTC/SGD,64545.81,65366.38,63228.79,64379.84,28.10350401,1809299.0916031585
1648440000000,2022-03-28 04:00:00,BTC/SGD,64019.09,65700.0,63799.59,64545.81,45.5804598,2942027.697963438
1648353600000,2022-03-27 04:00:00,BTC/SGD,60792.03,64655.66,60510.0,64019.09,42.49752939,2720653.158796055
1648267200000,2022-03-26 04:00:00,BTC/SGD,60420.94,61150.0,60081.42,60792.03,12.901644,784317.1290973199
1648180800000,2022-03-25 04:00:00,BTC/SGD,59701.35,61264.18,59252.0,60420.94,30.43080975,1838658.1300561652
1648094400000,2022-03-24 04:00:00,BTC/SGD,58115.41,60250.0,57982.45,59701.35,39.07057608,2332566.137253708
1648008000000,2022-03-23 04:00:00,BTC/SGD,57190.67,58800.0,57172.4,58115.41,8.45723668,491495.7771252388
1647921600000,2022-03-22 04:00:00,BTC/SGD,57448.25,58888.0,56992.7,57190.67,40.67275623,2326102.179540374
1647835200000,2022-03-21 04:00:00,BTC/SGD,55530.11,57700.0,55530.11,57448.25,14.27259598,819935.662008035
1647748800000,2022-03-20 04:00:00,BTC/SGD,56902.87,56974.24,55034.67,55530.11,19.04724229,1057695.459560352
1647662400000,2022-03-19 04:00:00,BTC/SGD,56720.67,57490.37,56446.84,56902.87,14.99564281,853295.1133838648
1647576000000,2022-03-18 04:00:00,BTC/SGD,55022.94,57382.17,54651.09,56720.67,22.03846647,1250036.583950935
1647489600000,2022-03-17 04:00:00,BTC/SGD,55878.55,56406.82,54659.17,55022.94,28.30269245,1557297.348514803
1647403200000,2022-03-16 04:00:00,BTC/SGD,53630.4,56500.0,53630.4,55878.55,39.96729468,2233314.4741411144
1647316800000,2022-03-15 04:00:00,BTC/SGD,53191.47,57055.55,52404.77,53630.4,57.96291618,3108574.379899872
1647230400000,2022-03-14 04:00:00,BTC/SGD,52357.27,54707.78,52328.82,53191.47,34.21982708,1820202.9055310078
1647144000000,2022-03-13 04:00:00,BTC/SGD,53611.98,53687.28,51459.08,52357.27,38.97343758,2040542.7942042067
1647057600000,2022-03-12 04:00:00,BTC/SGD,53519.94,53853.04,52930.15,53611.98,12.52866713,671686.6516002174
1646971200000,2022-03-11 04:00:00,BTC/SGD,52871.57,54925.83,52394.34,53519.94,24.73628968,1323884.7394962192
1646884800000,2022-03-10 04:00:00,BTC/SGD,55646.12,55689.92,52250.0,52871.57,45.12481415,2385819.7700687153
1646798400000,2022-03-09 04:00:00,BTC/SGD,56509.0,57682.92,55354.22,55646.12,8.53570827,474979.04667741247
1646712000000,2022-03-08 04:00:00,BTC/SGD,52883.77,56802.14,52883.77,56509.0,16.46756515,930565.6390613499
1646625600000,2022-03-07 04:00:00,BTC/SGD,51880.0,54058.82,50900.0,52883.77,36.0458288,1906239.319718576
1646539200000,2022-03-06 04:00:00,BTC/SGD,53847.65,54171.31,51514.58,51880.0,34.9739837,1814450.274356
1646452800000,2022-03-05 04:00:00,BTC/SGD,53398.08,54209.16,53000.0,53847.65,19.01175765,1023738.4718220226
1646366400000,2022-03-04 04:00:00,BTC/SGD,56502.24,57122.37,52711.73,53398.08,34.37479281,1835547.936451805
1646280000000,2022-03-03 04:00:00,BTC/SGD,58925.32,59964.24,56083.34,56502.24,38.4430839,2172120.3528579357
1646193600000,2022-03-02 04:00:00,BTC/SGD,60454.04,60475.73,58850.0,58925.32,10.83857105,638666.2674639861
1646107200000,2022-03-01 04:00:00,BTC/SGD,58692.87,61180.0,58318.84,60454.04,69.17338552,4181810.615161501
1646020800000,2022-02-28 04:00:00,BTC/SGD,51664.47,60000.0,51400.62,58692.87,69.28242293,4066384.242315509
1645934400000,2022-02-27 04:00:00,BTC/SGD,52568.77,54162.62,50422.91,51664.47,73.20141034,3781912.0684686196
1645848000000,2022-02-26 04:00:00,BTC/SGD,53592.27,53862.74,52000.0,52568.77,18.55163986,975236.8889231723
1645761600000,2022-02-25 04:00:00,BTC/SGD,52961.16,54728.77,51812.81,53592.27,47.69336048,2555995.4520514896
1645675200000,2022-02-24 04:00:00,BTC/SGD,47511.65,53032.82,47511.65,52961.16,7.49645722,397021.0702615752
1645588800000,2022-02-23 04:00:00,BTC/SGD,51007.98,53000.0,47250.0,47511.65,65.12822756,3094349.552951074
1645502400000,2022-02-22 04:00:00,BTC/SGD,49579.29,51943.02,49560.97,51007.98,43.15767225,2201385.682974555
1645416000000,2022-02-21 04:00:00,BTC/SGD,52519.54,53282.81,49271.01,49579.29,74.47144674,3692241.454642015
1645329600000,2022-02-20 04:00:00,BTC/SGD,53876.66,53905.67,51483.92,52519.54,49.83665553,2617398.2235740563
1645243200000,2022-02-19 04:00:00,BTC/SGD,54342.91,54738.59,53688.0,53876.66,14.43771992,777856.1273050673
1645156800000,2022-02-18 04:00:00,BTC/SGD,54935.58,55246.85,53388.8,54342.91,50.93976119,2768214.857769663
1645070400000,2022-02-17 04:00:00,BTC/SGD,58862.39,59365.52,54150.0,54935.58,48.65196961,2672724.168667724
1644984000000,2022-02-16 04:00:00,BTC/SGD,59502.93,60500.0,58562.64,58862.39,14.53735504,855703.4619329455
1644897600000,2022-02-15 04:00:00,BTC/SGD,59017.1,60500.0,58808.99,59502.93,27.4804457,1635167.0368559011
1644811200000,2022-02-14 04:00:00,BTC/SGD,56899.46,59162.82,56662.97,59017.1,36.91677579,2178721.048476009
1644724800000,2022-02-13 04:00:00,BTC/SGD,57317.84,57999.0,56369.0,56899.46,23.55988438,1340544.6988844348
1644638400000,2022-02-12 04:00:00,BTC/SGD,57411.7,58344.85,56608.52,57317.84,21.13412031,1211362.1264693304
1644552000000,2022-02-11 04:00:00,BTC/SGD,58725.32,59337.53,56953.01,57411.7,36.63957219,2103540.126700623
1644465600000,2022-02-10 04:00:00,BTC/SGD,59247.58,61722.08,57799.49,58725.32,91.77872814,5389735.179214505
1644379200000,2022-02-09 04:00:00,BTC/SGD,58725.57,60019.79,58725.57,59247.58,2.26892674,134428.4185422892
1644292800000,2022-02-08 04:00:00,BTC/SGD,59829.43,61609.02,57888.0,58725.57,80.96430175,4754674.769920748
1644206400000,2022-02-07 04:00:00,BTC/SGD,58210.0,60334.73,57306.05,59829.43,53.36426845,3192753.763730483
1644120000000,2022-02-06 04:00:00,BTC/SGD,56244.8,58250.0,55855.68,58210.0,30.35419979,1766917.9697759
1644033600000,2022-02-05 04:00:00,BTC/SGD,56222.75,56768.37,55544.18,56244.8,22.6135189,1271892.84782672
1643947200000,2022-02-04 04:00:00,BTC/SGD,50560.41,56768.37,50481.83,56222.75,106.21891688,5971919.60901502
