https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT3L,Volume USDT
1658016000,2022-07-17 00:00:00,DOT3L/USDT,0.00216,0.002272,0.001884,0.001897,67321524.54113098,138661.524825820509
1657929600,2022-07-16 00:00:00,DOT3L/USDT,0.001834,0.00219,0.001636,0.002154,114000216.76907476,222271.52717221225589
1657843200,2022-07-15 00:00:00,DOT3L/USDT,0.00179,0.001992,0.001713,0.001835,71501633.44884553,134170.02559274665033
1657756800,2022-07-14 00:00:00,DOT3L/USDT,0.001595,0.001824,0.001468,0.001785,87309765.01050997,142396.473031028734
1657670400,2022-07-13 00:00:00,DOT3L/USDT,0.001466,0.001658,0.001296,0.001601,66175840.95374527,98076.78302565840272
1657584000,2022-07-12 00:00:00,DOT3L/USDT,0.001658,0.00175,0.001462,0.001462,59688716.65671256,96274.52319951622843
1657497600,2022-07-11 00:00:00,DOT3L/USDT,0.001926,0.001966,0.001631,0.001649,46929944.23979661,85020.79929338671802
1657411200,2022-07-10 00:00:00,DOT3L/USDT,0.002311,0.002313,0.001849,0.001929,35719527.76439456,72628.55331023162454
1657324800,2022-07-09 00:00:00,DOT3L/USDT,0.002111,0.00241,0.002111,0.002315,29919047.41736327,68465.39511146543519
1657238400,2022-07-08 00:00:00,DOT3L/USDT,0.00236,0.002498,0.002014,0.002099,47397499.72825992,104435.94888245738336
1657152000,2022-07-07 00:00:00,DOT3L/USDT,0.002048,0.0024,0.002009,0.002363,57449263.25027793,127308.74247251243931
1657065600,2022-07-06 00:00:00,DOT3L/USDT,0.001956,0.002117,0.001847,0.002024,49758627.4613696,98995.89200074402162
1656979200,2022-07-05 00:00:00,DOT3L/USDT,0.002252,0.002341,0.001774,0.001973,83208603.27283081,166292.57500756081909
1656892800,2022-07-04 00:00:00,DOT3L/USDT,0.002013,0.002301,0.001842,0.002265,46981101.43830769,98548.27967591306996
1656806400,2022-07-03 00:00:00,DOT3L/USDT,0.001973,0.002115,0.0018,0.00199,29726393.2816997,57237.05848779815533
1656720000,2022-07-02 00:00:00,DOT3L/USDT,0.001904,0.002044,0.001811,0.001945,87834689.6598221,169099.82417654751504
1656633600,2022-07-01 00:00:00,DOT3L/USDT,0.002203,0.002372,0.001749,0.001906,76139194.35886344,153361.35520915683147
1656547200,2022-06-30 00:00:00,DOT3L/USDT,0.002176,0.002262,0.001824,0.002176,53731251.40294117,107427.34469983926009
1656460800,2022-06-29 00:00:00,DOT3L/USDT,0.002473,0.002588,0.002132,0.002176,44014959.33923296,102345.45005687686299
1656374400,2022-06-28 00:00:00,DOT3L/USDT,0.002959,0.003367,0.002421,0.002465,43241134.87309339,124530.99180740558195
1656288000,2022-06-27 00:00:00,DOT3L/USDT,0.003038,0.003472,0.002876,0.002933,27634105.77167414,88095.58761547872428
1656201600,2022-06-26 00:00:00,DOT3L/USDT,0.003451,0.003858,0.003037,0.003043,36143925.75315751,124565.02768539972245
1656115200,2022-06-25 00:00:00,DOT3L/USDT,0.003489,0.003771,0.002972,0.003421,33360215.52370658,111901.90239939182461
1656028800,2022-06-24 00:00:00,DOT3L/USDT,0.003041,0.003758,0.002976,0.003489,53803325.22569766,181217.10419379897876
1655942400,2022-06-23 00:00:00,DOT3L/USDT,0.002643,0.003086,0.002612,0.003016,48816489.73917295,141135.11329519110154
1655856000,2022-06-22 00:00:00,DOT3L/USDT,0.003042,0.003117,0.002595,0.002621,49523231.80733232,139772.18808133959917
1655769600,2022-06-21 00:00:00,DOT3L/USDT,0.003187,0.003741,0.002969,0.003042,27938281.52498868,93639.90236850120594
1655683200,2022-06-20 00:00:00,DOT3L/USDT,0.002814,0.003445,0.002429,0.003233,54501253.54582211,159088.11236479892528
1655596800,2022-06-19 00:00:00,DOT3L/USDT,0.002324,0.00291,0.002032,0.002824,46490765.87707057,116206.77652002366082
1655510400,2022-06-18 00:00:00,DOT3L/USDT,0.002567,0.002728,0.001718,0.002344,68010414.32799388,143467.30361303478997
1655424000,2022-06-17 00:00:00,DOT3L/USDT,0.00244,0.0028,0.00234,0.002567,70296424.50900947,182626.39432021365411
1655337600,2022-06-16 00:00:00,DOT3L/USDT,0.004508,0.004566,0.002311,0.002448,126243277.26590981,414842.23417143175483
1655251200,2022-06-15 00:00:00,DOT3L/USDT,0.003003,0.005014,0.00238,0.00449,138228591.46728746,479796.12373935494612
1655164800,2022-06-14 00:00:00,DOT3L/USDT,0.002666,0.003276,0.00231,0.002986,67083152.21900423,193154.74858970033793
1655078400,2022-06-13 00:00:00,DOT3L/USDT,0.003537,0.003562,0.002001,0.002661,77557827.24842259,202283.88357096403032
1654992000,2022-06-12 00:00:00,DOT3L/USDT,0.004447,0.005021,0.003353,0.003484,27266838.39397348,109100.85868616445019
1654905600,2022-06-11 00:00:00,DOT3L/USDT,0.005719,0.006076,0.004214,0.004436,13566274.3131333,67752.79528980953533
1654819200,2022-06-10 00:00:00,DOT3L/USDT,0.007018,0.007376,0.005555,0.005718,16400327.85100644,102671.60884205130973
1654732800,2022-06-09 00:00:00,DOT3L/USDT,0.006507,0.0075,0.006366,0.006982,12332526.6127705,86352.23849648135217
1654646400,2022-06-08 00:00:00,DOT3L/USDT,0.007027,0.007414,0.006329,0.006553,9747010.12620845,65665.24557814135708
1654560000,2022-06-07 00:00:00,DOT3L/USDT,0.007594,0.007608,0.006161,0.007027,18736384.03107899,130620.30247976438747
1654473600,2022-06-06 00:00:00,DOT3L/USDT,0.007262,0.008712,0.007262,0.007636,10969799.15963934,88401.25352615449829
1654387200,2022-06-05 00:00:00,DOT3L/USDT,0.00748,0.007853,0.007076,0.007281,6978636.93242643,51794.01078653676472
1654300800,2022-06-04 00:00:00,DOT3L/USDT,0.007295,0.007795,0.006782,0.00748,9187827.5661326,67301.37901804733691
1654214400,2022-06-03 00:00:00,DOT3L/USDT,0.008696,0.009,0.007001,0.007299,20621539.8318817,156383.35473125328487
1654128000,2022-06-02 00:00:00,DOT3L/USDT,0.007764,0.009078,0.007347,0.008696,14135954.8878121,116274.07716483935617
1654041600,2022-06-01 00:00:00,DOT3L/USDT,0.010493,0.011819,0.007212,0.007764,15101228.20943321,144556.46769187635907
1653955200,2022-05-31 00:00:00,DOT3L/USDT,0.01075,0.011335,0.009193,0.010423,15612682.53981622,162611.00435968732439
1653868800,2022-05-30 00:00:00,DOT3L/USDT,0.009377,0.01165,0.009191,0.010757,12155117.67964299,125883.12346746376792
1653782400,2022-05-29 00:00:00,DOT3L/USDT,0.008527,0.009469,0.00765,0.009419,10125507.8685962,87288.29674567864975
1653696000,2022-05-28 00:00:00,DOT3L/USDT,0.007237,0.008845,0.006989,0.00854,9703287.7962858,77103.18680310527012
1653609600,2022-05-27 00:00:00,DOT3L/USDT,0.007376,0.009342,0.005938,0.007237,21586635.43533384,166620.37247177556137
1653523200,2022-05-26 00:00:00,DOT3L/USDT,0.009285,0.009778,0.006544,0.007376,19237385.4374861,155333.33246979358769
1653436800,2022-05-25 00:00:00,DOT3L/USDT,0.010193,0.0108,0.00917,0.009275,13762768.69606365,133700.5908309898557
1653350400,2022-05-24 00:00:00,DOT3L/USDT,0.009384,0.010505,0.008517,0.010194,16482433.85381386,156780.58879534564952
1653264000,2022-05-23 00:00:00,DOT3L/USDT,0.01013,0.011972,0.009275,0.009321,24372935.72361489,259492.51785520749025
1653177600,2022-05-22 00:00:00,DOT3L/USDT,0.009637,0.010799,0.009152,0.01013,16081767.73820633,160003.5922215757867
1653091200,2022-05-21 00:00:00,DOT3L/USDT,0.008708,0.0099,0.00824,0.009594,11045775.24474062,101861.74754334259263
1653004800,2022-05-20 00:00:00,DOT3L/USDT,0.009748,0.010496,0.008114,0.008708,17415618.05866269,161542.26565689938821
1652918400,2022-05-19 00:00:00,DOT3L/USDT,0.0084,0.0108,0.0076,0.009733,18134947.9868839,170415.13721708385328
1652832000,2022-05-18 00:00:00,DOT3L/USDT,0.0142,0.0149,0.0081,0.0084,15105832.53161839,159661.416107794044
1652745600,2022-05-17 00:00:00,DOT3L/USDT,0.0129,0.0155,0.012,0.0143,7224897.87262277,101629.628889262979
1652659200,2022-05-16 00:00:00,DOT3L/USDT,0.018,0.018,0.0115,0.0129,8364918.34740133,118197.34558851726
1652572800,2022-05-15 00:00:00,DOT3L/USDT,0.016,0.0187,0.013,0.018,9400158.89326985,146029.707354803092
1652486400,2022-05-14 00:00:00,DOT3L/USDT,0.0131,0.0173,0.0097,0.016,22933228.83302554,310102.923385994836
1652400000,2022-05-13 00:00:00,DOT3L/USDT,0.0085,0.0166,0.0077,0.0131,25583538.42663291,315811.354114878829
1652313600,2022-05-12 00:00:00,DOT3L/USDT,0.0098,0.0117,0.0051,0.0083,159478197.56703201,1184345.189074365363
1652227200,2022-05-11 00:00:00,DOT3L/USDT,0.0249,0.0271,0.0074,0.0098,67664058.35895009,824560.647668892874
1652140800,2022-05-10 00:00:00,DOT3L/USDT,0.0217,0.0317,0.0193,0.025,22201210.27451232,581668.488026764908
1652054400,2022-05-09 00:00:00,DOT3L/USDT,0.0446,0.0474,0.0213,0.0214,17758766.59122306,517874.515295191939
1651968000,2022-05-08 00:00:00,DOT3L/USDT,0.0504,0.0514,0.0426,0.0443,4396775.38544297,206373.474946558994
1651881600,2022-05-07 00:00:00,DOT3L/USDT,0.0569,0.0579,0.0461,0.0499,1983451.48658654,104975.555944593374
1651795200,2022-05-06 00:00:00,DOT3L/USDT,0.0597,0.0612,0.0507,0.0569,2742242.88136398,156769.499993352939
1651708800,2022-05-05 00:00:00,DOT3L/USDT,0.0876,0.0894,0.0513,0.0602,4681534.51435888,313767.041262348296
1651622400,2022-05-04 00:00:00,DOT3L/USDT,0.0657,0.0895,0.0657,0.0874,2536178.28315236,194849.565833335416
1651536000,2022-05-03 00:00:00,DOT3L/USDT,0.0699,0.0729,0.063,0.0662,1622496.4297575,111371.929120314419
1651449600,2022-05-02 00:00:00,DOT3L/USDT,0.0746,0.078,0.0639,0.0696,1586754.24993239,113422.921089556271
1651363200,2022-05-01 00:00:00,DOT3L/USDT,0.0648,0.0775,0.0646,0.0747,2065135.83101822,145491.875446875512
1651276800,2022-04-30 00:00:00,DOT3L/USDT,0.0917,0.0969,0.06,0.0648,2219747.93429381,181830.048992170696
1651190400,2022-04-29 00:00:00,DOT3L/USDT,0.1075,0.1092,0.0893,0.0917,1178079.52680425,114802.85711680882
1651104000,2022-04-28 00:00:00,DOT3L/USDT,0.1065,0.1153,0.1026,0.1075,749224.55903104,81035.800820820269
1651017600,2022-04-27 00:00:00,DOT3L/USDT,0.1017,0.1131,0.0988,0.1064,1003609.40473257,107210.668658719571
1650931200,2022-04-26 00:00:00,DOT3L/USDT,0.1343,0.1503,0.0972,0.1017,2948641.80234846,344186.305858025649
1650844800,2022-04-25 00:00:00,DOT3L/USDT,0.1352,0.1367,0.1119,0.1351,2115310.68352761,259891.985850459503
1650758400,2022-04-24 00:00:00,DOT3L/USDT,0.1472,0.1585,0.1326,0.1351,1032028.65832004,148038.914050092799
1650672000,2022-04-23 00:00:00,DOT3L/USDT,0.1373,0.1598,0.1317,0.1461,1522804.20027956,225665.71401677367
1650585600,2022-04-22 00:00:00,DOT3L/USDT,0.1368,0.145,0.1329,0.1377,1243543.63182191,173170.6212193576
1650499200,2022-04-21 00:00:00,DOT3L/USDT,0.1583,0.173,0.134,0.1375,1595458.06851485,251666.055045489242
1650412800,2022-04-20 00:00:00,DOT3L/USDT,0.1538,0.1696,0.145,0.1575,1571922.4986593,248814.305341518478
1650326400,2022-04-19 00:00:00,DOT3L/USDT,0.138,0.1574,0.1349,0.1544,936179.68865837,135923.083099946484
1650240000,2022-04-18 00:00:00,DOT3L/USDT,0.1287,0.1418,0.1154,0.1369,1561135.57605151,199649.448567481104
1650153600,2022-04-17 00:00:00,DOT3L/USDT,0.1497,0.1544,0.127,0.1282,564684.75766865,80100.344713108372
1650067200,2022-04-16 00:00:00,DOT3L/USDT,0.145,0.1515,0.14,0.15,684110.20520103,100023.66627419674
1649980800,2022-04-15 00:00:00,DOT3L/USDT,0.1342,0.1456,0.1315,0.1444,805019.29135483,112698.942301340033
1649894400,2022-04-14 00:00:00,DOT3L/USDT,0.14,0.1484,0.124,0.1337,1110383.44731587,150618.210514845538
1649808000,2022-04-13 00:00:00,DOT3L/USDT,0.1323,0.1448,0.1222,0.14,1297843.11853141,175268.766146661687
1649721600,2022-04-12 00:00:00,DOT3L/USDT,0.121,0.1394,0.1189,0.1325,2058797.75461441,265012.597648540929
1649635200,2022-04-11 00:00:00,DOT3L/USDT,0.1768,0.1797,0.1134,0.1206,3015800.02508095,416997.522690755596
1649548800,2022-04-10 00:00:00,DOT3L/USDT,0.1917,0.2074,0.1752,0.1768,949082.70793563,181507.9759825492
1649462400,2022-04-09 00:00:00,DOT3L/USDT,0.1821,0.1934,0.1793,0.1914,743397.64620027,139510.8069528816
1649376000,2022-04-08 00:00:00,DOT3L/USDT,0.2151,0.2243,0.176,0.1827,1309057.44049941,266488.713645171865
1649289600,2022-04-07 00:00:00,DOT3L/USDT,0.2004,0.2261,0.1894,0.2154,1234285.66843982,260409.624408518437
1649203200,2022-04-06 00:00:00,DOT3L/USDT,0.2729,0.2743,0.1971,0.1987,2238695.71629137,519958.233377718183
1649116800,2022-04-05 00:00:00,DOT3L/USDT,0.3168,0.3273,0.2714,0.2729,1380177.74202469,422462.581024681555
1649030400,2022-04-04 00:00:00,DOT3L/USDT,0.3323,0.333,0.2683,0.3168,1615817.06513261,487768.709097280243
1648944000,2022-04-03 00:00:00,DOT3L/USDT,0.3103,0.35,0.306,0.3326,2132734.17435114,696739.303186915068
1648857600,2022-04-02 00:00:00,DOT3L/USDT,0.2885,0.3558,0.285,0.3084,3073755.75600101,988741.161384441592
1648771200,2022-04-01 00:00:00,DOT3L/USDT,0.2633,0.2926,0.2377,0.2885,1837164.18974512,489706.231918582597
1648684800,2022-03-31 00:00:00,DOT3L/USDT,0.3095,0.3343,0.2575,0.2632,2024055.37184005,596548.162598210933
1648598400,2022-03-30 00:00:00,DOT3L/USDT,0.3097,0.3368,0.2787,0.3095,1922894.45598422,590885.811185807931
1648512000,2022-03-29 00:00:00,DOT3L/USDT,0.2924,0.3338,0.2897,0.3097,1589671.7573292,493293.640077800489
1648425600,2022-03-28 00:00:00,DOT3L/USDT,0.3105,0.3467,0.2871,0.2921,2205585.85440341,711902.825025947409
1648339200,2022-03-27 00:00:00,DOT3L/USDT,0.2529,0.3115,0.2486,0.3101,1495729.74734155,409753.269917728569
1648252800,2022-03-26 00:00:00,DOT3L/USDT,0.2427,0.2578,0.2332,0.2535,978909.85522068,241797.540377562469
1648166400,2022-03-25 00:00:00,DOT3L/USDT,0.2679,0.2715,0.2311,0.2429,2135238.59635045,542431.568910528888
1648080000,2022-03-24 00:00:00,DOT3L/USDT,0.259,0.2753,0.2341,0.2682,2471075.16332468,634837.59129808471
1647993600,2022-03-23 00:00:00,DOT3L/USDT,0.2303,0.263,0.2178,0.2579,2912453.13612528,706238.033959665146
1647907200,2022-03-22 00:00:00,DOT3L/USDT,0.1879,0.24,0.1856,0.2303,2606737.43684808,575545.50730633372
1647820800,2022-03-21 00:00:00,DOT3L/USDT,0.1853,0.1967,0.18,0.1881,1561661.26738512,295555.170072314412
1647734400,2022-03-20 00:00:00,DOT3L/USDT,0.2082,0.2112,0.1757,0.184,1688824.33907247,322905.125865195487
1647648000,2022-03-19 00:00:00,DOT3L/USDT,0.1953,0.2205,0.1919,0.2082,1716009.75348587,354378.606352695841
1647561600,2022-03-18 00:00:00,DOT3L/USDT,0.1913,0.2022,0.1707,0.1957,1836970.71969426,342686.624009370679
1647475200,2022-03-17 00:00:00,DOT3L/USDT,0.1993,0.2072,0.1857,0.1902,1683692.32711816,328589.411397213551
1647388800,2022-03-16 00:00:00,DOT3L/USDT,0.1648,0.2041,0.1613,0.1993,3538822.94852813,638458.028775652765
1647302400,2022-03-15 00:00:00,DOT3L/USDT,0.1643,0.1718,0.144,0.1638,1607895.99237034,254833.91457929016
1647216000,2022-03-14 00:00:00,DOT3L/USDT,0.1499,0.1668,0.1458,0.164,1614515.34678169,253865.393140640977
1647129600,2022-03-13 00:00:00,DOT3L/USDT,0.1757,0.1823,0.1472,0.151,1940189.69033522,324469.193769642047
1647043200,2022-03-12 00:00:00,DOT3L/USDT,0.1627,0.1927,0.1625,0.1757,2554745.97957567,460860.141382671091
1646956800,2022-03-11 00:00:00,DOT3L/USDT,0.1463,0.185,0.1394,0.1626,4478330.71635352,747351.327557909059
1646870400,2022-03-10 00:00:00,DOT3L/USDT,0.1729,0.1729,0.1374,0.1463,1632997.8707853,245995.313247868903
1646784000,2022-03-09 00:00:00,DOT3L/USDT,0.1483,0.1771,0.1459,0.1724,2273347.2075436,379376.035049035314
1646697600,2022-03-08 00:00:00,DOT3L/USDT,0.1337,0.1546,0.1322,0.1482,3548905.26256932,505700.06285087671
1646611200,2022-03-07 00:00:00,DOT3L/USDT,0.1472,0.1524,0.1231,0.1334,3042223.70736461,420950.716301520828
1646524800,2022-03-06 00:00:00,DOT3L/USDT,0.1568,0.1675,0.1367,0.1484,2930699.1431553,446466.441060483574
1646438400,2022-03-05 00:00:00,DOT3L/USDT,0.1456,0.1697,0.13,0.1572,3290536.94429876,499815.152310332663
1646352000,2022-03-04 00:00:00,DOT3L/USDT,0.1836,0.1841,0.1369,0.1456,3192096.87778725,500354.013780708474
1646265600,2022-03-03 00:00:00,DOT3L/USDT,0.1997,0.2037,0.1743,0.1829,3676421.62562664,688254.075401442581
1646179200,2022-03-02 00:00:00,DOT3L/USDT,0.2105,0.2242,0.1921,0.2002,4527750.59745962,932089.772988214169
1646092800,2022-03-01 00:00:00,DOT3L/USDT,0.2116,0.2332,0.1921,0.2103,6541911.76186865,1370325.999833782237
1646006400,2022-02-28 00:00:00,DOT3L/USDT,0.1698,0.2162,0.1463,0.2118,7541193.42981625,1338147.3142458844
1645920000,2022-02-27 00:00:00,DOT3L/USDT,0.1851,0.2064,0.1571,0.1704,4398486.08183687,799958.241068707024
1645833600,2022-02-26 00:00:00,DOT3L/USDT,0.1637,0.2076,0.1613,0.1854,4414844.18561139,834117.932882227075
1645747200,2022-02-25 00:00:00,DOT3L/USDT,0.1378,0.1702,0.1277,0.1631,2889581.54948779,416014.711088859051
1645660800,2022-02-24 00:00:00,DOT3L/USDT,0.1311,0.1566,0.085,0.1374,5815074.38911391,685308.95859807497
1645574400,2022-02-23 00:00:00,DOT3L/USDT,0.1485,0.1714,0.13,0.1311,3043164.08629813,466952.124922153127
1645488000,2022-02-22 00:00:00,DOT3L/USDT,0.1367,0.1512,0.1275,0.1475,1268671.93157854,176419.384286040406
1645401600,2022-02-21 00:00:00,DOT3L/USDT,0.1587,0.1803,0.1338,0.137,1767545.03766261,282726.737763150264
1645315200,2022-02-20 00:00:00,DOT3L/USDT,0.1878,0.188,0.15,0.1574,1831902.77341409,295950.139920413092
1645228800,2022-02-19 00:00:00,DOT3L/USDT,0.1847,0.1988,0.171,0.1878,1126611.36706245,208713.534446808757
1645142400,2022-02-18 00:00:00,DOT3L/USDT,0.1971,0.2111,0.1782,0.1849,1633680.8157024,318675.619697121789
1645056000,2022-02-17 00:00:00,DOT3L/USDT,0.2637,0.2719,0.1853,0.1976,2246189.38633762,504438.698285905162
1644969600,2022-02-16 00:00:00,DOT3L/USDT,0.2772,0.2817,0.2334,0.2636,2128844.58859564,548070.102787591578
1644883200,2022-02-15 00:00:00,DOT3L/USDT,0.2278,0.2844,0.2246,0.2772,1948507.9097327,503923.653344541695
