https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume IOT
1650758400000,2022-04-24 00:00:00,IOT/EUR,0.63083,0.63341,0.60458,0.61235,14638.065662582017,23904.73693571
1650672000000,2022-04-23 00:00:00,IOT/EUR,0.6268,0.64329,0.61913,0.63125,8496.173096223938,13459.28411283
1650585600000,2022-04-22 00:00:00,IOT/EUR,0.62037,0.63781,0.61055,0.62447,25483.996935007894,40809.00112897
1650499200000,2022-04-21 00:00:00,IOT/EUR,0.6241,0.64485,0.59905,0.61316,52188.69329756484,85114.31485675
1650412800000,2022-04-20 00:00:00,IOT/EUR,0.62703,0.63663,0.61,0.62067,26105.4891311042,42060.17550567
1650326400000,2022-04-19 00:00:00,IOT/EUR,0.6182,0.63500619,0.61134,0.63081492,4191.963786198248,6645.3148986999995
1650240000000,2022-04-18 00:00:00,IOT/EUR,0.59414,0.62228,0.57104,0.61937,18909.80487306105,30530.70841833
1650153600000,2022-04-17 00:00:00,IOT/EUR,0.61834,0.62738,0.59415,0.59646,43881.372512538226,73569.68197789999
1650067200000,2022-04-16 00:00:00,IOT/EUR,0.62181,0.62725,0.61288,0.62707,6922.304319598269,11039.12532827
1649980800000,2022-04-15 00:00:00,IOT/EUR,0.61229,0.62559,0.60787,0.62559,6960.668014616464,11126.5653457
1649894400000,2022-04-14 00:00:00,IOT/EUR,0.62171,0.62693,0.60062,0.612,9621.71015361012,15721.74861701
1649808000000,2022-04-13 00:00:00,IOT/EUR,0.61405177,0.62983,0.60046,0.62655,12954.546919503022,20675.99859469
1649721600000,2022-04-12 00:00:00,IOT/EUR,0.59448,0.6162,0.59033,0.60913,38690.83091467103,63518.18317054
1649635200000,2022-04-11 00:00:00,IOT/EUR,0.65,0.65259,0.58781,0.59648,30651.010633163776,51386.4851012
1649548800000,2022-04-10 00:00:00,IOT/EUR,0.68096,0.68539133,0.65518984,0.65931,15699.36675826304,23811.81349936
1649462400000,2022-04-09 00:00:00,IOT/EUR,0.66628,0.68147,0.66513,0.67964,6648.527107768525,9782.424677429999
1649376000000,2022-04-08 00:00:00,IOT/EUR,0.70293,0.7104,0.65833,0.6587,21463.970860325684,32585.35123778
1649289600000,2022-04-07 00:00:00,IOT/EUR,0.67495,0.70479,0.65944,0.70479,23855.006299106943,33846.970443829996
1649203200000,2022-04-06 00:00:00,IOT/EUR,0.75027,0.75047,0.67298,0.67366,44058.18346644495,65401.21643922
1649116800000,2022-04-05 00:00:00,IOT/EUR,0.7857,0.78787,0.75694,0.76499,8948.098359545222,11697.01350285
1649030400000,2022-04-04 00:00:00,IOT/EUR,0.8137,0.8137,0.75929,0.78533,17208.90058371502,21912.9545334
1648944000000,2022-04-03 00:00:00,IOT/EUR,0.81409,0.8252,0.79754,0.81523,6999.032007384912,8585.3464757
1648857600000,2022-04-02 00:00:00,IOT/EUR,0.80269,0.83982,0.79621,0.80582,27119.836182974843,33654.95542798
1648771200000,2022-04-01 00:00:00,IOT/EUR,0.7703,0.80656,0.74528,0.8056,41227.16477061171,51175.72588209
1648684800000,2022-03-31 00:00:00,IOT/EUR,0.79917,0.85102,0.76152,0.76923,115426.34114482034,150054.39354266
1648598400000,2022-03-30 00:00:00,IOT/EUR,0.77784,0.80495,0.75477,0.79874,26114.78982490624,32694.981877590002
1648512000000,2022-03-29 00:00:00,IOT/EUR,0.77099,0.80915,0.76357,0.7801,43420.571000403936,55660.26278734
1648425600000,2022-03-28 00:00:00,IOT/EUR,0.79105,0.82395,0.76675,0.77356,29523.143556222414,38165.292357700004
1648339200000,2022-03-27 00:00:00,IOT/EUR,0.75538,0.79997,0.74739,0.79750952,10757.84191500694,13489.29592089
1648252800000,2022-03-26 00:00:00,IOT/EUR,0.71499,0.75563695,0.70901,0.75563695,2481.718904284346,3284.27415346
1648166400000,2022-03-25 00:00:00,IOT/EUR,0.73142,0.74102,0.7057,0.70987,19003.56378334631,26770.48443144
1648080000000,2022-03-24 00:00:00,IOT/EUR,0.71459,0.75302,0.69956,0.73132,49920.60171676572,68260.95514517
1647993600000,2022-03-23 00:00:00,IOT/EUR,0.70839,0.71694,0.6932154,0.70989,21943.47649115792,30911.09395985
1647907200000,2022-03-22 00:00:00,IOT/EUR,0.6832,0.72056,0.67957,0.70666,11862.11506007415,16786.17023756
1647820800000,2022-03-21 00:00:00,IOT/EUR,0.68154,0.68154,0.66235,0.67592,1257.2944989748864,1860.12323792
1647734400000,2022-03-20 00:00:00,IOT/EUR,0.7,0.71099,0.6742,0.69134,6284.288755979948,9090.01179735
1647648000000,2022-03-19 00:00:00,IOT/EUR,0.65933,0.6827,0.65921,0.67527,9150.744963816496,13551.23871017
1647561600000,2022-03-18 00:00:00,IOT/EUR,0.63826,0.66472,0.63396,0.66044,12501.326819001311,18928.78508116
1647475200000,2022-03-17 00:00:00,IOT/EUR,0.65703,0.65793,0.64157,0.64698,3595.0428751441145,5556.65225377
1647388800000,2022-03-16 00:00:00,IOT/EUR,0.64313,0.66076,0.62846,0.65677,20896.703343121375,31817.38408137
1647302400000,2022-03-15 00:00:00,IOT/EUR,0.65203,0.65721,0.62558,0.64893828,7501.685625336524,11559.93698713
1647216000000,2022-03-14 00:00:00,IOT/EUR,0.62286,0.65242,0.6152,0.65162,8386.116828989527,12869.64308798
1647129600000,2022-03-13 00:00:00,IOT/EUR,0.64478,0.64993,0.62,0.62208,3866.312908720512,6215.13777765
1647043200000,2022-03-12 00:00:00,IOT/EUR,0.65202,0.66467,0.64418,0.64866,6530.46510912868,10067.62419315
1646956800000,2022-03-11 00:00:00,IOT/EUR,0.66494,0.66494,0.64193,0.65286,16626.404699898787,25467.0292251
1646870400000,2022-03-10 00:00:00,IOT/EUR,0.66916,0.71426,0.64591,0.66615,36603.67970559805,54948.10433926
1646784000000,2022-03-09 00:00:00,IOT/EUR,0.64873,0.67825,0.64873,0.66953,14185.320702360392,21186.98296172
1646697600000,2022-03-08 00:00:00,IOT/EUR,0.63636,0.65821,0.63636,0.64054,18558.672717111353,28973.47974695
1646611200000,2022-03-07 00:00:00,IOT/EUR,0.63974,0.67234,0.62439,0.64117,15860.096377103902,24736.1797606
1646524800000,2022-03-06 00:00:00,IOT/EUR,0.68050908,0.68050908,0.63803,0.63803,8671.275344125766,13590.70160357
1646438400000,2022-03-05 00:00:00,IOT/EUR,0.64678,0.67588,0.63988,0.67048,9945.560008891567,14833.4924366
1646352000000,2022-03-04 00:00:00,IOT/EUR,0.68609,0.69415,0.64931,0.64931,9665.398814226908,14885.64601535
1646265600000,2022-03-03 00:00:00,IOT/EUR,0.71139,0.71751839,0.68011,0.68616,21466.279916013493,31284.65651745
1646179200000,2022-03-02 00:00:00,IOT/EUR,0.71882,0.72618,0.69359,0.70973,19277.395235043165,27161.58994976
1646092800000,2022-03-01 00:00:00,IOT/EUR,0.71377,0.73317,0.6939,0.71761,31222.44331885658,43508.93008578
1646006400000,2022-02-28 00:00:00,IOT/EUR,0.63298,0.71013,0.63298,0.71012,41751.8226271924,58795.44672336
1645920000000,2022-02-27 00:00:00,IOT/EUR,0.65361,0.6609,0.62205,0.63629,7977.847467974594,12538.06828329
1645833600000,2022-02-26 00:00:00,IOT/EUR,0.65625,0.67777,0.65238,0.65614,11701.554971880309,17833.93021593
1645747200000,2022-02-25 00:00:00,IOT/EUR,0.62696439,0.66248,0.62261,0.65525,19501.093874222297,29761.30312739
1645660800000,2022-02-24 00:00:00,IOT/EUR,0.63354,0.63473,0.55252,0.62143128,86854.14390077215,139764.6798545
1645574400000,2022-02-23 00:00:00,IOT/EUR,0.66165,0.68699,0.6352,0.6352,17818.901339306896,28052.42654173
1645488000000,2022-02-22 00:00:00,IOT/EUR,0.63519,0.66569,0.61944,0.66383,21907.91957154182,33002.30416152
1645401600000,2022-02-21 00:00:00,IOT/EUR,0.69378,0.7233,0.62743,0.63017,28160.833632032325,44687.67734426
1645315200000,2022-02-20 00:00:00,IOT/EUR,0.72322,0.7297,0.6878746,0.69435,29889.236187846946,43046.3544147
1645228800000,2022-02-19 00:00:00,IOT/EUR,0.71082,0.74157,0.6925,0.73256,37656.21530059265,51403.59192502
1645142400000,2022-02-18 00:00:00,IOT/EUR,0.72514,0.74633,0.70175,0.71126,31467.961536670457,44242.55762544
1645056000000,2022-02-17 00:00:00,IOT/EUR,0.801,0.80465,0.71446,0.72204,26297.349169010187,36420.90350813
1644969600000,2022-02-16 00:00:00,IOT/EUR,0.79088,0.80451,0.7695,0.78761,10528.219626723787,13367.30060147
1644883200000,2022-02-15 00:00:00,IOT/EUR,0.75541,0.79221,0.75512,0.79198,9533.101963888364,12037.04886978
1644796800000,2022-02-14 00:00:00,IOT/EUR,0.74367,0.7629,0.72243,0.74972,42295.06052248344,56414.475434140004
1644710400000,2022-02-13 00:00:00,IOT/EUR,0.76849,0.78954,0.74881,0.75103,19095.422626271,25425.645615049998
1644624000000,2022-02-12 00:00:00,IOT/EUR,0.77075,0.79056,0.74728,0.77046,22815.797721493884,29613.21512018
1644537600000,2022-02-11 00:00:00,IOT/EUR,0.83277,0.85652,0.758,0.77057,29507.39386596293,38292.94401023
1644451200000,2022-02-10 00:00:00,IOT/EUR,0.89616,0.89616,0.83125,0.83265,21628.03520950254,25974.9417036
1644364800000,2022-02-09 00:00:00,IOT/EUR,0.86888,0.92094,0.86888,0.8952,29927.744771954043,33431.35028145
1644278400000,2022-02-08 00:00:00,IOT/EUR,0.86521,0.88412942,0.82561,0.87322,43427.30321600599,49732.37353245
1644192000000,2022-02-07 00:00:00,IOT/EUR,0.8349,0.88962,0.83191975,0.87923,114490.26212032388,130216.51003756
1644105600000,2022-02-06 00:00:00,IOT/EUR,0.8315,0.83951592,0.80392,0.83667,21641.004117338274,25865.63892256
1644019200000,2022-02-05 00:00:00,IOT/EUR,0.83381,0.85666,0.80503,0.8287,21030.879245010787,25378.15765055
1643932800000,2022-02-04 00:00:00,IOT/EUR,0.81494,0.84005,0.79339,0.84005,46282.00341555803,55094.34368854
1643846400000,2022-02-03 00:00:00,IOT/EUR,0.74494,0.81494,0.73133,0.8129,59536.447778124544,73239.57163012
1643760000000,2022-02-02 00:00:00,IOT/EUR,0.7488,0.80454,0.74042,0.74062,40779.8078080349,55061.71560049
1643673600000,2022-02-01 00:00:00,IOT/EUR,0.74202,0.76669,0.73873,0.7493,23598.36403036944,31493.87966151
1643587200000,2022-01-31 00:00:00,IOT/EUR,0.73074,0.74448,0.71202,0.73744,6441.766180644186,8735.30888024
1643500800000,2022-01-30 00:00:00,IOT/EUR,0.74444,0.76273,0.72366,0.73097,81047.890436042,110877.17749845
1643414400000,2022-01-29 00:00:00,IOT/EUR,0.73955,0.75952,0.73306,0.74346,3935.5697323349186,5293.58638304
1643328000000,2022-01-28 00:00:00,IOT/EUR,0.72067,0.7354118,0.70607,0.73382,20466.199896519498,27889.94562225
1643241600000,2022-01-27 00:00:00,IOT/EUR,0.7163,0.74278,0.69086,0.71809,20955.453305779323,29182.21017669
1643155200000,2022-01-26 00:00:00,IOT/EUR,0.71774,0.76823,0.70617,0.71515,35134.52786771828,49128.89305421
1643068800000,2022-01-25 00:00:00,IOT/EUR,0.6908,0.72954,0.6908,0.72173,26278.40663591175,36410.30113188
1642982400000,2022-01-24 00:00:00,IOT/EUR,0.70627,0.70749,0.61482,0.69914,115997.485033435,165914.53075698
1642896000000,2022-01-23 00:00:00,IOT/EUR,0.68559,0.73529278,0.6808,0.71878,35744.953919167114,49730.0341122
1642809600000,2022-01-22 00:00:00,IOT/EUR,0.75825,0.77157,0.61529,0.68336,174809.5349646027,255808.84887117
1642723200000,2022-01-21 00:00:00,IOT/EUR,0.89212,0.91374,0.74558717,0.75043,92895.44635279069,123789.6224202
1642636800000,2022-01-20 00:00:00,IOT/EUR,0.9259,0.97601629,0.89634692,0.90004,41314.93818208863,45903.4467158
1642550400000,2022-01-19 00:00:00,IOT/EUR,0.97491,0.97526,0.92096,0.92841,22825.939977831058,24586.05570581
1642464000000,2022-01-18 00:00:00,IOT/EUR,1.0185,1.0451,0.95155,0.97411,34308.19341891546,35220.04026128
1642377600000,2022-01-17 00:00:00,IOT/EUR,0.99363,1.0419,0.97903,1.0245,16783.6024361577,16382.2376146
1642291200000,2022-01-16 00:00:00,IOT/EUR,0.98615014,1.0137,0.97881,0.99662,15959.907370737641,16014.03480839
1642204800000,2022-01-15 00:00:00,IOT/EUR,0.9837,1.00936295,0.98013,0.9894,2723.543296021308,2752.72215082
1642118400000,2022-01-14 00:00:00,IOT/EUR,0.9664,0.98172,0.94394,0.97818,44157.36171194672,45142.36818576
1642032000000,2022-01-13 00:00:00,IOT/EUR,1.03720416,1.0419,0.96511,0.96742,33907.42347711967,35049.33067036
1641945600000,2022-01-12 00:00:00,IOT/EUR,1.0061,1.0489,1.0061,1.0323,23497.3880135775,22762.169925
1641859200000,2022-01-11 00:00:00,IOT/EUR,0.98302,1.014,0.95217,1.0051,50101.734298746815,49847.51198761
1641772800000,2022-01-10 00:00:00,IOT/EUR,0.94103,0.98778,0.891,0.98147,49096.130859916506,50023.05812701
1641686400000,2022-01-09 00:00:00,IOT/EUR,0.9436,0.96587,0.91104327,0.94771,44311.91180506528,46756.82624966
1641600000000,2022-01-08 00:00:00,IOT/EUR,0.98999272,0.99,0.91089,0.96271,53597.157564890054,55673.21162644
1641513600000,2022-01-07 00:00:00,IOT/EUR,1.0232,1.0232,0.96071,0.99098,43230.7821265023,43624.27306959
1641427200000,2022-01-06 00:00:00,IOT/EUR,1.03,1.06553509,1.03,1.055,22549.80718808565,21374.22482283
1641340800000,2022-01-05 00:00:00,IOT/EUR,1.1348,1.1469,0.9723175,1.025,87817.42621462925,85675.53777037
1641254400000,2022-01-04 00:00:00,IOT/EUR,1.231,1.231,1.1324,1.1395,102004.04270721287,89516.49206425
1641168000000,2022-01-03 00:00:00,IOT/EUR,1.1943,1.2422,1.1893,1.2354,41826.26077043387,33856.45197542
1641081600000,2022-01-02 00:00:00,IOT/EUR,1.2309,1.23906756,1.2013,1.2203,6052.295632889604,4959.67846668
1640995200000,2022-01-01 00:00:00,IOT/EUR,1.2039,1.2542,1.1848,1.2413,35409.21325827525,28525.91094681
1640908800000,2021-12-31 00:00:00,IOT/EUR,1.2583,1.2926,1.1817,1.20125357,79873.0302879995,66491.39888758
1640822400000,2021-12-30 00:00:00,IOT/EUR,1.3083,1.3708,1.2607,1.2609,185484.13489118253,147104.55618303
1640736000000,2021-12-29 00:00:00,IOT/EUR,1.2675,1.3648,1.2675,1.3061,300175.3623359431,229825.71191788
1640649600000,2021-12-28 00:00:00,IOT/EUR,1.2475,1.35,1.18300441,1.2632,473066.1445291023,374498.21447839
1640563200000,2021-12-27 00:00:00,IOT/EUR,1.2401,1.29190215,1.2272,1.2553,156776.73828985146,124891.84919131
1640476800000,2021-12-26 00:00:00,IOT/EUR,1.159,1.2789,1.1454,1.23795762,73122.94218869862,59067.40344528
1640390400000,2021-12-25 00:00:00,IOT/EUR,1.1311,1.2133623,1.1235,1.1707,66720.59030885065,56992.04775677
1640304000000,2021-12-24 00:00:00,IOT/EUR,1.138,1.1669,1.115,1.1325,29614.998482307376,26150.10903515
1640217600000,2021-12-23 00:00:00,IOT/EUR,1.1139,1.1591,1.0885,1.14589387,55578.47901681839,48502.29194159
1640131200000,2021-12-22 00:00:00,IOT/EUR,1.1674,1.1861,1.11659451,1.1368983,130708.96396475068,114969.79454077
1640044800000,2021-12-21 00:00:00,IOT/EUR,0.9532,1.1725,0.95049,1.1641,157117.27733483928,134968.88354509
1639958400000,2021-12-20 00:00:00,IOT/EUR,0.92677,0.95809,0.907,0.949,46602.67202529029,49107.13595921
1639872000000,2021-12-19 00:00:00,IOT/EUR,0.99495,1.0081,0.9479,0.96259,23011.986996837015,23906.3225224
1639785600000,2021-12-18 00:00:00,IOT/EUR,0.98037519,1.006,0.98037519,0.99982,7410.633352298839,7411.96750645
1639699200000,2021-12-17 00:00:00,IOT/EUR,1.0062,1.0516,0.95915,0.98104,39945.59834108751,40717.60411511
1639612800000,2021-12-16 00:00:00,IOT/EUR,0.98401,1.0452,0.98221,1.00032885,60191.482069421734,60171.69460765
1639526400000,2021-12-15 00:00:00,IOT/EUR,0.95131,0.9962362,0.89716,0.98099,54334.94666322619,55387.87007332
1639440000000,2021-12-14 00:00:00,IOT/EUR,0.92192,0.94761,0.89824,0.9434,32509.36941864621,34459.79374459
1639353600000,2021-12-13 00:00:00,IOT/EUR,1.0073,1.0073,0.89073145,0.9245,51122.545009253285,55297.50677042
1639267200000,2021-12-12 00:00:00,IOT/EUR,0.99427,1.01443481,0.98538,1.01443481,7512.798311001204,7405.89561492
1639180800000,2021-12-11 00:00:00,IOT/EUR,0.98182,1.02025652,0.96433,1.00479273,39660.53381452362,39471.35825169
1639094400000,2021-12-10 00:00:00,IOT/EUR,1.0318,1.056,0.98084,0.98084,47098.89365820059,48018.93648118
1639008000000,2021-12-09 00:00:00,IOT/EUR,1.0604,1.0892,1.0026,1.0088,46966.48988606952,46556.7901329
1638921600000,2021-12-08 00:00:00,IOT/EUR,1.0295,1.073,1.0223,1.0536,27681.633233839468,26273.38006249
