https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KLV,Volume BTC
1662249600,2022-09-04 00:00:00,KLV/BTC,0.0000003379,0.0000003397,0.0000003306,0.0000003306,3013765.9651,1.00761350034558
1662163200,2022-09-03 00:00:00,KLV/BTC,0.0000003301,0.00000034,0.00000033,0.0000003376,3314549.6912,1.11070014257962
1662076800,2022-09-02 00:00:00,KLV/BTC,0.0000003227,0.0000003327,0.0000003113,0.0000003311,8595601.2575,2.80875448418306
1661990400,2022-09-01 00:00:00,KLV/BTC,0.000000329,0.0000003297,0.0000003217,0.000000323,5749424.0743,1.87171536234595
1661904000,2022-08-31 00:00:00,KLV/BTC,0.0000003238,0.0000003371,0.0000003218,0.0000003292,11310533.7712,3.73645247297171
1661817600,2022-08-30 00:00:00,KLV/BTC,0.0000003217,0.000000335,0.00000032,0.0000003248,19670254.1068,6.45631889707378
1661731200,2022-08-29 00:00:00,KLV/BTC,0.0000003366,0.0000003386,0.00000031,0.0000003218,12387918.3088,3.9720509959833
1661644800,2022-08-28 00:00:00,KLV/BTC,0.0000003574,0.0000003588,0.0000003322,0.0000003366,6555695.66181566,2.254383900913711
1661558400,2022-08-27 00:00:00,KLV/BTC,0.000000362,0.0000003625,0.0000003551,0.0000003574,5283936.9967,1.89146762878086
1661472000,2022-08-26 00:00:00,KLV/BTC,0.0000003638,0.0000003657,0.0000003477,0.000000362,4575659.9571,1.63904568337888
1661385600,2022-08-25 00:00:00,KLV/BTC,0.0000003698,0.00000037,0.0000003601,0.0000003641,4413920.9201,1.61565109689275
1661299200,2022-08-24 00:00:00,KLV/BTC,0.0000003771,0.0000003798,0.0000003673,0.0000003697,3406708.3362,1.2663405026488
1661212800,2022-08-23 00:00:00,KLV/BTC,0.0000003735,0.0000003806,0.0000003697,0.0000003771,3194182.8911,1.19859505321506
1661126400,2022-08-22 00:00:00,KLV/BTC,0.0000003786,0.00000038,0.0000003676,0.0000003736,3605366.6366,1.34772659183595
1661040000,2022-08-21 00:00:00,KLV/BTC,0.0000003829,0.0000003858,0.0000003779,0.0000003787,3787300.5871,1.44644943462296
1660953600,2022-08-20 00:00:00,KLV/BTC,0.0000003725,0.0000004443,0.00000037,0.0000003829,23333335.5245,9.57267031481973
1660867200,2022-08-19 00:00:00,KLV/BTC,0.0000003705,0.0000003862,0.0000003604,0.0000003725,14532551.3419,5.43564226352317
1660780800,2022-08-18 00:00:00,KLV/BTC,0.0000003969,0.0000003978,0.00000037,0.0000003703,15619345.1162,5.93698478344324
1660694400,2022-08-17 00:00:00,KLV/BTC,0.0000004023,0.0000004076,0.0000003933,0.0000003969,5555327.7493,2.22293627910381
1660608000,2022-08-16 00:00:00,KLV/BTC,0.0000003995,0.0000004042,0.0000003959,0.0000004023,4337223.7777,1.73678282263903
1660521600,2022-08-15 00:00:00,KLV/BTC,0.0000004027,0.0000004058,0.0000003869,0.0000003996,11462703.0869,4.54262344290095
1660435200,2022-08-14 00:00:00,KLV/BTC,0.000000405,0.0000004072,0.0000003998,0.0000004027,5047245.8923,2.03557054059422
1660348800,2022-08-13 00:00:00,KLV/BTC,0.0000004103,0.0000004137,0.0000004028,0.000000405,5771451.5833,2.34919701675971
1660262400,2022-08-12 00:00:00,KLV/BTC,0.0000004179,0.0000004211,0.0000004102,0.0000004103,3953615.5276,1.64245171428814
1660176000,2022-08-11 00:00:00,KLV/BTC,0.000000419,0.0000004223,0.0000004133,0.000000418,12710659.3394,5.32888198031154
1660089600,2022-08-10 00:00:00,KLV/BTC,0.0000004214,0.0000004242,0.0000004163,0.0000004189,15916519.3866,6.68614760832242
1660003200,2022-08-09 00:00:00,KLV/BTC,0.0000004117,0.00000043,0.0000004087,0.0000004214,60471329.2315,25.0539792999481
1659916800,2022-08-08 00:00:00,KLV/BTC,0.0000004185,0.0000004247,0.0000004057,0.0000004116,83576329.2052,34.60445660592403
1659830400,2022-08-07 00:00:00,KLV/BTC,0.0000004266,0.0000004316,0.0000004163,0.0000004185,84308287.0795,35.7222256910388
1659744000,2022-08-06 00:00:00,KLV/BTC,0.0000004288,0.0000004314,0.0000004202,0.0000004265,81095866.6563,34.57239380373815
1659657600,2022-08-05 00:00:00,KLV/BTC,0.0000004298,0.0000004376,0.0000004225,0.0000004288,80288676.839,34.39263666538142
1659571200,2022-08-04 00:00:00,KLV/BTC,0.0000004405,0.0000004451,0.0000004257,0.00000043,82366520.9132,35.8592209480674
1659484800,2022-08-03 00:00:00,KLV/BTC,0.0000004415,0.0000004433,0.0000004348,0.0000004404,62686985.2794,27.4936641940406
1659398400,2022-08-02 00:00:00,KLV/BTC,0.0000004118,0.0000004516,0.0000004111,0.0000004415,76110914.2278,32.86207717564323
1659312000,2022-08-01 00:00:00,KLV/BTC,0.0000004263,0.0000004289,0.0000004102,0.0000004118,51354613.4032,21.50032058515244
1659225600,2022-07-31 00:00:00,KLV/BTC,0.0000004147,0.0000004289,0.0000004087,0.0000004262,57146307.1509,23.83090943562842
1659139200,2022-07-30 00:00:00,KLV/BTC,0.0000004215,0.0000004485,0.0000004,0.0000004146,64223050.9824,26.45986157693262
1659052800,2022-07-29 00:00:00,KLV/BTC,0.0000004469,0.000000455,0.00000042,0.0000004213,53539866.2751,23.5962510872436
1658966400,2022-07-28 00:00:00,KLV/BTC,0.0000004741,0.0000004775,0.0000004407,0.0000004473,43924716.0095,20.15641307279103
1658880000,2022-07-27 00:00:00,KLV/BTC,0.0000004794,0.0000004906,0.0000004663,0.0000004733,42608576.9209,20.34921227244854
1658793600,2022-07-26 00:00:00,KLV/BTC,0.0000005006,0.0000005122,0.000000451,0.0000004789,48436364.7187,23.58666399194166
1658707200,2022-07-25 00:00:00,KLV/BTC,0.0000005447,0.0000005529,0.000000485,0.0000005014,44187985.6996,23.10888235217601
1658620800,2022-07-24 00:00:00,KLV/BTC,0.0000005576,0.0000005595,0.000000538,0.0000005448,42593971.6819,23.32919038547852
1658534400,2022-07-23 00:00:00,KLV/BTC,0.0000005703,0.0000005821,0.000000546,0.0000005576,54274944.1147,30.60236947500647
1658448000,2022-07-22 00:00:00,KLV/BTC,0.0000005927,0.0000005982,0.0000005653,0.0000005704,55115688.0277,31.9812990081067
1658361600,2022-07-21 00:00:00,KLV/BTC,0.0000005664,0.0000005953,0.000000555,0.0000005931,56549482.931,32.52116100461574
1658275200,2022-07-20 00:00:00,KLV/BTC,0.0000005747,0.0000006239,0.0000005611,0.0000005656,54341950.56048549,31.878071020970085304
1658188800,2022-07-19 00:00:00,KLV/BTC,0.0000005346,0.0000006596,0.00000053,0.000000576,80743826.87915367,47.149795494671481614
1658102400,2022-07-18 00:00:00,KLV/BTC,0.0000005295,0.0000005468,0.0000005117,0.0000005349,41846051.1509601,22.110463550906614292
1658016000,2022-07-17 00:00:00,KLV/BTC,0.0000005317,0.0000005469,0.0000005201,0.0000005284,84862481.96190054,45.329546332925321281
1657929600,2022-07-16 00:00:00,KLV/BTC,0.0000005526,0.0000005618,0.0000005301,0.0000005321,142640277.94856683,77.774040773812669947
1657843200,2022-07-15 00:00:00,KLV/BTC,0.0000005535,0.000000555,0.0000005433,0.0000005526,88031981.22524164,48.334840796919828391
1657756800,2022-07-14 00:00:00,KLV/BTC,0.0000005615,0.0000005644,0.0000005478,0.0000005535,26044701.51950452,14.518407449014399194
1657670400,2022-07-13 00:00:00,KLV/BTC,0.0000005541,0.0000005642,0.0000005465,0.0000005608,17496834.5245002,9.71711942743991126
1657584000,2022-07-12 00:00:00,KLV/BTC,0.0000005378,0.0000005578,0.0000005346,0.0000005545,24255540.96471368,13.213900733960059981
1657497600,2022-07-11 00:00:00,KLV/BTC,0.00000055,0.0000005551,0.0000005309,0.000000537,56177105.04553713,30.644428909328998585
1657411200,2022-07-10 00:00:00,KLV/BTC,0.0000005537,0.0000005628,0.0000005415,0.0000005492,61356860.4508,33.759820626075896246
1657324800,2022-07-09 00:00:00,KLV/BTC,0.0000005457,0.0000005571,0.00000054,0.0000005537,57368737.1871,31.52504244584148
1657238400,2022-07-08 00:00:00,KLV/BTC,0.0000005541,0.0000005612,0.0000005399,0.0000005457,55299344.30548568,30.322689792422758048
1657152000,2022-07-07 00:00:00,KLV/BTC,0.000000592,0.0000006043,0.0000005457,0.0000005541,59600947.57505481,34.745237809464562334
1657065600,2022-07-06 00:00:00,KLV/BTC,0.0000006111,0.0000006148,0.000000591,0.000000592,57126319.56451534,34.591178420494459341
1656979200,2022-07-05 00:00:00,KLV/BTC,0.0000006066,0.0000006239,0.0000006031,0.0000006105,65189003.89974352,39.682911160974991922
1656892800,2022-07-04 00:00:00,KLV/BTC,0.0000006303,0.0000006307,0.0000006014,0.0000006066,32881094.69301698,20.332963581604826718
1656806400,2022-07-03 00:00:00,KLV/BTC,0.0000006256,0.0000006342,0.00000062,0.0000006299,62519445.57245366,39.148439842830130034
1656720000,2022-07-02 00:00:00,KLV/BTC,0.0000006411,0.0000006448,0.00000061,0.0000006264,74360594.07627764,46.534010173195716308
1656633600,2022-07-01 00:00:00,KLV/BTC,0.0000006412,0.0000007006,0.00000062,0.0000006411,86575525.3091435,56.53407070598250596
1656547200,2022-06-30 00:00:00,KLV/BTC,0.0000006029,0.0000006592,0.0000005992,0.0000006403,81610328.65605525,51.684437537734866707
1656460800,2022-06-29 00:00:00,KLV/BTC,0.0000006278,0.0000006534,0.0000005732,0.0000006029,77831562.71265751,46.877713986613778593
1656374400,2022-06-28 00:00:00,KLV/BTC,0.0000006282,0.0000007701,0.000000619,0.0000006272,37929100.52436706,25.530579103940219455
1656288000,2022-06-27 00:00:00,KLV/BTC,0.0000005855,0.00000063,0.0000005837,0.0000006282,25987904.46347969,15.880048944815537755
1656201600,2022-06-26 00:00:00,KLV/BTC,0.0000005799,0.0000005976,0.0000005659,0.0000005857,32279746.80856634,18.752772847913723791
1656115200,2022-06-25 00:00:00,KLV/BTC,0.0000005677,0.0000005799,0.0000005625,0.0000005799,34176580.53353146,19.364081937540676806
1656028800,2022-06-24 00:00:00,KLV/BTC,0.0000005448,0.0000005778,0.0000005212,0.0000005652,59076683.79806362,32.881025512787958224
1655942400,2022-06-23 00:00:00,KLV/BTC,0.0000005866,0.0000005896,0.0000005211,0.0000005446,40947021.22341138,23.095404724767184785
1655856000,2022-06-22 00:00:00,KLV/BTC,0.0000005793,0.000000604,0.0000005729,0.0000005864,49990712.90270064,29.438968831977033668
1655769600,2022-06-21 00:00:00,KLV/BTC,0.0000005388,0.0000006905,0.0000005329,0.0000005795,51030757.9710581,29.51148204585463993
1655683200,2022-06-20 00:00:00,KLV/BTC,0.0000005611,0.000000575,0.0000005355,0.0000005392,30668356.45358781,16.996475594939032005
1655596800,2022-06-19 00:00:00,KLV/BTC,0.000000578,0.0000005941,0.0000005449,0.0000005629,38248641.2877519,21.634874630707969294
1655510400,2022-06-18 00:00:00,KLV/BTC,0.0000006642,0.000000667,0.0000005638,0.000000578,193366001.24620052,117.338908077956416966
1655424000,2022-06-17 00:00:00,KLV/BTC,0.0000005808,0.0000006979,0.0000005775,0.0000006663,326860489.69326627,214.684660134414784759
1655337600,2022-06-16 00:00:00,KLV/BTC,0.0000008126,0.000000817,0.0000005255,0.000000579,92386891.32444174,62.355700951782927817
1655251200,2022-06-15 00:00:00,KLV/BTC,0.000000563,0.000000903,0.00000051,0.0000008126,40469032.71871386,26.812791947232237276
1655164800,2022-06-14 00:00:00,KLV/BTC,0.000000587,0.000000598,0.000000554,0.000000563,50566505.81639068,29.15116312325890592
1655078400,2022-06-13 00:00:00,KLV/BTC,0.000000474,0.000000592,0.000000455,0.000000586,42946906.92041063,21.84660326435487648
1654992000,2022-06-12 00:00:00,KLV/BTC,0.000000519,0.000000568,0.000000452,0.000000475,155089438.46926739,77.19962376728418845
1654905600,2022-06-11 00:00:00,KLV/BTC,0.000000574,0.000000579,0.000000519,0.000000519,212746448.31384215,120.89330951699695933
1654819200,2022-06-10 00:00:00,KLV/BTC,0.000000633,0.000000641,0.000000572,0.000000573,311275284.38573775,190.28375529367453735
1654732800,2022-06-09 00:00:00,KLV/BTC,0.000000635,0.000000662,0.000000628,0.000000633,930231826.62090318,603.03775953991986778
1654646400,2022-06-08 00:00:00,KLV/BTC,0.000000698,0.000000698,0.000000625,0.000000634,7393164.6580238,4.95527532376434472
1654560000,2022-06-07 00:00:00,KLV/BTC,0.000000709,0.000000795,0.000000685,0.000000699,32196485.03422885,23.77641844228138625
1654473600,2022-06-06 00:00:00,KLV/BTC,0.000000754,0.00000077,0.000000621,0.00000071,28547633.39726833,19.55694594184688491
1654387200,2022-06-05 00:00:00,KLV/BTC,0.000000683,0.000000774,0.000000674,0.000000753,96441670.94458889,69.46289854242477743
1654300800,2022-06-04 00:00:00,KLV/BTC,0.000000669,0.000000689,0.000000669,0.000000685,111782250.64544495,75.89894293328783698
1654214400,2022-06-03 00:00:00,KLV/BTC,0.000000669,0.000000681,0.00000065,0.000000672,113129690.99491317,75.07911258080705155
1654128000,2022-06-02 00:00:00,KLV/BTC,0.00000066,0.000000671,0.000000653,0.000000669,79798137.23344779,52.70236913287447533
1654041600,2022-06-01 00:00:00,KLV/BTC,0.000000636,0.000000665,0.000000621,0.000000663,79186409.6700404,51.14475179686599251
1653955200,2022-05-31 00:00:00,KLV/BTC,0.000000639,0.000000653,0.000000613,0.000000635,78564638.73795923,49.59700852772129644
1653868800,2022-05-30 00:00:00,KLV/BTC,0.00000066,0.000000666,0.000000629,0.000000641,92305435.50636913,60.13791132961868205
1653782400,2022-05-29 00:00:00,KLV/BTC,0.000000669,0.000000676,0.000000655,0.00000066,100995338.42651046,67.34101241539838925
1653696000,2022-05-28 00:00:00,KLV/BTC,0.000000659,0.000000679,0.000000655,0.000000666,99079979.29843822,66.26172639818295641
1653609600,2022-05-27 00:00:00,KLV/BTC,0.00000067,0.000000696,0.000000652,0.000000658,101386807.69845565,68.47702307885557357
1653523200,2022-05-26 00:00:00,KLV/BTC,0.000000681,0.0000007,0.00000066,0.000000672,104165313.33769255,70.67753079992877663
1653436800,2022-05-25 00:00:00,KLV/BTC,0.0000007,0.000000714,0.000000674,0.000000682,100639643.46139958,69.38921898174007714
1653350400,2022-05-24 00:00:00,KLV/BTC,0.000000701,0.000000718,0.000000693,0.000000703,99986058.24143795,70.20378063904665236
1653264000,2022-05-23 00:00:00,KLV/BTC,0.000000674,0.00000071,0.000000668,0.000000701,101205129.46870086,69.04946396809869094
1653177600,2022-05-22 00:00:00,KLV/BTC,0.000000684,0.000000694,0.000000668,0.000000674,104300199.60416351,71.04618888946399069
1653091200,2022-05-21 00:00:00,KLV/BTC,0.000000684,0.000000696,0.000000671,0.000000687,101877960.51918973,69.44960822326978819
1653004800,2022-05-20 00:00:00,KLV/BTC,0.000000677,0.000000693,0.000000662,0.000000684,92416560.06174314,62.51922173404547725
1652918400,2022-05-19 00:00:00,KLV/BTC,0.00000069,0.000000695,0.000000654,0.000000677,86793605.69743212,58.63266529741474797
1652832000,2022-05-18 00:00:00,KLV/BTC,0.000000664,0.000000699,0.000000659,0.000000688,85194526.83978601,57.8803187826838836
1652745600,2022-05-17 00:00:00,KLV/BTC,0.000000653,0.000000689,0.00000064,0.000000664,84088979.85887202,55.62223532295967949
1652659200,2022-05-16 00:00:00,KLV/BTC,0.000000649,0.000000682,0.000000635,0.000000653,80287484.17208333,53.05823969102228327
1652572800,2022-05-15 00:00:00,KLV/BTC,0.000000655,0.000000679,0.000000637,0.000000649,81557009.0027159,53.4513157453494882
1652486400,2022-05-14 00:00:00,KLV/BTC,0.000000671,0.000000693,0.000000651,0.000000658,78916672.71187159,53.00825237976544413
1652400000,2022-05-13 00:00:00,KLV/BTC,0.000000643,0.000000682,0.000000596,0.000000669,62798290.06749555,41.46976517818667846
1652313600,2022-05-12 00:00:00,KLV/BTC,0.000000748,0.000000752,0.000000587,0.00000064,21677387.19278579,13.83487574323117603
1652227200,2022-05-11 00:00:00,KLV/BTC,0.000000761,0.000000788,0.000000702,0.000000752,41268759.44964958,30.86231085092928388
1652140800,2022-05-10 00:00:00,KLV/BTC,0.000000801,0.000000812,0.000000754,0.000000761,90933271.43781925,70.41620621804471853
1652054400,2022-05-09 00:00:00,KLV/BTC,0.000000803,0.000000822,0.000000764,0.000000801,101865270.11921241,80.76297741846221443
1651968000,2022-05-08 00:00:00,KLV/BTC,0.000000799,0.00000081,0.000000784,0.0000008,101941001.74211093,81.23558609643508203
1651881600,2022-05-07 00:00:00,KLV/BTC,0.000000809,0.000000817,0.000000787,0.000000799,112250734.89895318,89.88231021300976388
1651795200,2022-05-06 00:00:00,KLV/BTC,0.000000781,0.00000087,0.000000774,0.000000809,107586333.78202409,85.36511518947679767
1651708800,2022-05-05 00:00:00,KLV/BTC,0.000000782,0.000000797,0.000000759,0.000000778,114850816.57860659,88.91018226597541683
1651622400,2022-05-04 00:00:00,KLV/BTC,0.00000078,0.000000794,0.000000749,0.000000783,108704565.97709318,83.67794789289882815
1651536000,2022-05-03 00:00:00,KLV/BTC,0.000000774,0.000000801,0.000000764,0.000000776,113206300.47055603,88.88043750908575011
1651449600,2022-05-02 00:00:00,KLV/BTC,0.000000793,0.000000807,0.000000757,0.000000773,119386737.21980777,93.33356699367271455
1651363200,2022-05-01 00:00:00,KLV/BTC,0.00000083,0.000000846,0.000000785,0.000000796,125432946.21933645,101.80362317436004406
1651276800,2022-04-30 00:00:00,KLV/BTC,0.000000859,0.000000864,0.00000082,0.000000832,87876181.84435981,74.79499227360155402
1651190400,2022-04-29 00:00:00,KLV/BTC,0.000000864,0.000000883,0.000000846,0.000000859,90983476.35295167,78.32270024284489519
1651104000,2022-04-28 00:00:00,KLV/BTC,0.000000877,0.000000883,0.000000851,0.000000865,7082262.98801499,6.13136992228829633
1651017600,2022-04-27 00:00:00,KLV/BTC,0.000000891,0.000000914,0.000000857,0.000000878,32865693.22698488,29.05199629246828827
1650931200,2022-04-26 00:00:00,KLV/BTC,0.000000922,0.000000935,0.000000877,0.00000089,43531321.39495834,39.62594357488159222
1650844800,2022-04-25 00:00:00,KLV/BTC,0.000000912,0.00000098,0.000000887,0.000000925,32798901.27752146,30.4004247700778284
1650758400,2022-04-24 00:00:00,KLV/BTC,0.000000896,0.000000916,0.000000858,0.000000913,7265434.37731891,6.4344843070967373
1650672000,2022-04-23 00:00:00,KLV/BTC,0.000000872,0.000000938,0.000000854,0.000000896,10334126.88192316,9.17182473328552042
1650585600,2022-04-22 00:00:00,KLV/BTC,0.000000849,0.000000907,0.000000827,0.000000872,11735561.84521718,10.07735888751969694
1650499200,2022-04-21 00:00:00,KLV/BTC,0.000000821,0.000000892,0.000000818,0.00000085,13844589.05365239,11.67649261452121718
1650412800,2022-04-20 00:00:00,KLV/BTC,0.00000078,0.000000823,0.000000775,0.000000821,3524262.51305795,2.8031934622878441
1650326400,2022-04-19 00:00:00,KLV/BTC,0.000000791,0.000000815,0.000000772,0.000000779,3201063.46697215,2.5311582064338428
1650240000,2022-04-18 00:00:00,KLV/BTC,0.000000795,0.000000804,0.000000762,0.000000791,4265657.20705246,3.32753247603008497
1650153600,2022-04-17 00:00:00,KLV/BTC,0.000000812,0.000000824,0.000000796,0.000000797,5006982.2771,4.0626888885509
1650067200,2022-04-16 00:00:00,KLV/BTC,0.000000761,0.000000814,0.000000756,0.000000811,2433502.14194377,1.91732564724138913
1649980800,2022-04-15 00:00:00,KLV/BTC,0.00000076,0.000000786,0.000000755,0.000000762,13365867.11039448,10.20969424953499328
1649894400,2022-04-14 00:00:00,KLV/BTC,0.00000081,0.000000818,0.000000729,0.000000766,52665244.39562453,41.40120716433688925
1649808000,2022-04-13 00:00:00,KLV/BTC,0.000000843,0.00000085,0.000000805,0.000000808,46847174.39661223,38.50994141728428998
1649721600,2022-04-12 00:00:00,KLV/BTC,0.000000832,0.000000856,0.000000818,0.000000845,48531277.61131385,40.75865296643057265
1649635200,2022-04-11 00:00:00,KLV/BTC,0.000000885,0.0000009,0.000000831,0.000000833,47704992.7022165,41.83016955553079783
1649548800,2022-04-10 00:00:00,KLV/BTC,0.000000861,0.00000089,0.000000852,0.000000884,36427171.46632201,31.5692297074673889
1649462400,2022-04-09 00:00:00,KLV/BTC,0.00000085,0.00000087,0.000000842,0.000000863,34915112.02622967,29.78478985183538098
1649376000,2022-04-08 00:00:00,KLV/BTC,0.000000841,0.00000087,0.000000836,0.000000853,37031281.29946817,31.49005412666957955
1649289600,2022-04-07 00:00:00,KLV/BTC,0.000000805,0.000000847,0.000000802,0.000000843,28810732.22614122,23.78291033244638253
1649203200,2022-04-06 00:00:00,KLV/BTC,0.00000084,0.00000084,0.000000781,0.000000804,28563900.82320776,23.20025079091001132
1649116800,2022-04-05 00:00:00,KLV/BTC,0.000000781,0.00000084,0.000000771,0.000000838,26495335.8242991,21.09831934603297209
1649030400,2022-04-04 00:00:00,KLV/BTC,0.000000805,0.00000081,0.000000766,0.000000779,43257207.46916463,34.45005486390971054
1648944000,2022-04-03 00:00:00,KLV/BTC,0.00000082,0.000000822,0.000000748,0.000000805,27661324.18903491,21.73649510832468421
1648857600,2022-04-02 00:00:00,KLV/BTC,0.000000786,0.000000838,0.000000785,0.00000082,31786679.60704015,25.79409786599166496
1648771200,2022-04-01 00:00:00,KLV/BTC,0.000000696,0.000000788,0.000000689,0.000000787,34477363.01732304,24.78442961024158851
1648684800,2022-03-31 00:00:00,KLV/BTC,0.000000636,0.000000704,0.000000634,0.000000697,8541979.6128,5.755557173172
1648598400,2022-03-30 00:00:00,KLV/BTC,0.000000587,0.000000644,0.000000581,0.000000635,3814359.18260491,2.3503397931929951
1648512000,2022-03-29 00:00:00,KLV/BTC,0.000000615,0.000000621,0.000000564,0.000000586,7042274.85135121,4.17513351159959787
1648425600,2022-03-28 00:00:00,KLV/BTC,0.000000586,0.000000619,0.000000567,0.000000614,7834287.26815591,4.67799917250188749
1648339200,2022-03-27 00:00:00,KLV/BTC,0.000000554,0.000000616,0.000000549,0.000000585,7409338.9124,4.3379378650624
1648252800,2022-03-26 00:00:00,KLV/BTC,0.000000526,0.000000576,0.000000526,0.000000553,8534269.17202152,4.65710061072909284
1648166400,2022-03-25 00:00:00,KLV/BTC,0.000000483,0.000000525,0.000000464,0.000000525,6414232.8899,3.1407716090986
1648080000,2022-03-24 00:00:00,KLV/BTC,0.000000482,0.00000049,0.000000477,0.000000483,1275433.5935918,0.6187309966399984
1647993600,2022-03-23 00:00:00,KLV/BTC,0.000000483,0.00000049,0.000000473,0.000000483,3893222.43315995,1.87893043195939983
1647907200,2022-03-22 00:00:00,KLV/BTC,0.000000507,0.000000507,0.000000477,0.000000483,2978736.17218392,1.46456672799239357
1647820800,2022-03-21 00:00:00,KLV/BTC,0.000000516,0.000000516,0.000000502,0.000000506,8608188.46881844,4.3999247079055966
1647734400,2022-03-20 00:00:00,KLV/BTC,0.000000487,0.000000516,0.000000484,0.000000516,8696544.7529,4.3491535566944
1647648000,2022-03-19 00:00:00,KLV/BTC,0.000000512,0.000000514,0.00000048,0.000000489,4996489.22866162,2.47359187506127162
1647561600,2022-03-18 00:00:00,KLV/BTC,0.000000506,0.00000053,0.000000504,0.000000512,1298594.3243,0.669761612231
1647475200,2022-03-17 00:00:00,KLV/BTC,0.000000515,0.000000523,0.0000005,0.000000504,1325502.03713108,0.68029052955099676
1647388800,2022-03-16 00:00:00,KLV/BTC,0.000000511,0.000000526,0.000000495,0.000000517,1033089.14947991,0.52789391123730034
1647302400,2022-03-15 00:00:00,KLV/BTC,0.000000511,0.000000528,0.000000506,0.000000512,1328914.66671904,0.682640592502896
1647216000,2022-03-14 00:00:00,KLV/BTC,0.000000533,0.000000534,0.000000506,0.000000513,2417232.32474144,1.24847317315379744
1647129600,2022-03-13 00:00:00,KLV/BTC,0.000000528,0.000000538,0.00000051,0.000000531,4026931.5639,2.1069302509249
1647043200,2022-03-12 00:00:00,KLV/BTC,0.000000497,0.000000555,0.000000494,0.000000528,8676052.12464528,4.55991607039980032
1646956800,2022-03-11 00:00:00,KLV/BTC,0.000000504,0.000000513,0.000000487,0.000000496,1034961.8325,0.5140254006567
1646870400,2022-03-10 00:00:00,KLV/BTC,0.000000495,0.000000508,0.000000491,0.000000504,3144138.49117096,1.57220712300299616
1646784000,2022-03-09 00:00:00,KLV/BTC,0.000000519,0.00000052,0.000000491,0.000000491,3856030.84000472,1.93275507122709193
1646697600,2022-03-08 00:00:00,KLV/BTC,0.000000528,0.000000536,0.000000516,0.000000519,65177765.08579099,34.39031243893839767
1646611200,2022-03-07 00:00:00,KLV/BTC,0.000000553,0.000000559,0.000000522,0.000000527,15783844.01634964,8.50669981057729984
1646524800,2022-03-06 00:00:00,KLV/BTC,0.000000557,0.000000572,0.000000546,0.000000553,1010795.1076,0.5632637150932
1646438400,2022-03-05 00:00:00,KLV/BTC,0.000000558,0.000000567,0.000000549,0.000000557,234121857.78400926,129.89168444687969581
1646352000,2022-03-04 00:00:00,KLV/BTC,0.00000058,0.000000594,0.000000539,0.000000556,166687165.82332185,92.93970420437555714
1646265600,2022-03-03 00:00:00,KLV/BTC,0.000000568,0.000000579,0.000000542,0.000000579,4313530.36298294,2.42620685833939522
1646179200,2022-03-02 00:00:00,KLV/BTC,0.000000528,0.00000057,0.000000523,0.000000565,3534588.42370722,1.93756740223798597
1646092800,2022-03-01 00:00:00,KLV/BTC,0.000000505,0.000000532,0.000000499,0.000000527,3864536.94327361,1.98088634126135457
1646006400,2022-02-28 00:00:00,KLV/BTC,0.00000052,0.000000526,0.00000048,0.000000502,3864414.27706872,1.96815940197229343
1645920000,2022-02-27 00:00:00,KLV/BTC,0.000000519,0.000000532,0.00000051,0.000000523,4760036.02121351,2.47001803237169818
