https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWINGBY,Volume BTC
1663297200,2022-09-16 03:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,3049.9586,0.00045749379
1663293600,2022-09-16 02:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000016,15199.7388,0.00235040582
1663290000,2022-09-16 01:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,145.3799,0.000023260784
1663286400,2022-09-16 00:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,15679.3594,0.00235190391
1663282800,2022-09-15 23:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,806.6021,0.000120990315
1663279200,2022-09-15 22:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,19142.25,0.0028713375
1663275600,2022-09-15 21:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,209338.016,0.0314007024
1663272000,2022-09-15 20:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,11924.9205,0.001788738075
1663268400,2022-09-15 19:00:00,SWINGBY/BTC,0.00000014,0.00000018,0.00000014,0.00000014,2215540.6677,0.343697599545
1663264800,2022-09-15 18:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663261200,2022-09-15 17:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663257600,2022-09-15 16:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663254000,2022-09-15 15:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663250400,2022-09-15 14:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,1218.5753,0.000170600542
1663246800,2022-09-15 13:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663243200,2022-09-15 12:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000014,0.00000014,266003.5335,0.03724059469
1663239600,2022-09-15 11:00:00,SWINGBY/BTC,0.00000014,0.00000015,0.00000014,0.00000014,410348.4318,0.057692518142
1663236000,2022-09-15 10:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,558656.4936,0.078211909104
1663232400,2022-09-15 09:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,714.2858,0.000100000012
1663228800,2022-09-15 08:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.00000012,0.00000012,0,0
1663225200,2022-09-15 07:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.00000012,0.00000012,0,0
1663221600,2022-09-15 06:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.00000012,0.00000012,6979.7325,0.0008375679
1663218000,2022-09-15 05:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663214400,2022-09-15 04:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663210800,2022-09-15 03:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663207200,2022-09-15 02:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,779837.3288,0.101378852744
1663203600,2022-09-15 01:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,42793.0749,0.005563099737
1663200000,2022-09-15 00:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,6111.8072,0.000855653008
1663196400,2022-09-14 23:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663192800,2022-09-14 22:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,7826.5092,0.001095711288
1663189200,2022-09-14 21:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663185600,2022-09-14 20:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663182000,2022-09-14 19:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663178400,2022-09-14 18:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663174800,2022-09-14 17:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663171200,2022-09-14 16:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,3167.9158,0.000443508212
1663167600,2022-09-14 15:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,216859.762,0.02819176906
1663164000,2022-09-14 14:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,633645.6924,0.088710396936
1663160400,2022-09-14 13:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663156800,2022-09-14 12:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000013,0.00000014,14563.8333,0.001950357972
1663153200,2022-09-14 11:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663149600,2022-09-14 10:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663146000,2022-09-14 09:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663142400,2022-09-14 08:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000012,0.00000013,13716.9073,0.001782215568
1663138800,2022-09-14 07:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000013,0.00000014,5971.6416,0.000805937517
1663135200,2022-09-14 06:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663131600,2022-09-14 05:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,1938.0946,0.000271333244
1663128000,2022-09-14 04:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663124400,2022-09-14 03:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663120800,2022-09-14 02:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,1397.1429,0.000195600006
1663117200,2022-09-14 01:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000013,0.00000014,3856.2947,0.000539793078
1663113600,2022-09-14 00:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,27086.3323,0.003521223199
1663110000,2022-09-13 23:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,71285.9994,0.009980039916
1663106400,2022-09-13 22:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,11.6849,0.000001635886
1663102800,2022-09-13 21:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000013,0.00000013,1006.822,0.000131080659
1663099200,2022-09-13 20:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663095600,2022-09-13 19:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663092000,2022-09-13 18:00:00,SWINGBY/BTC,0.00000012,0.00000014,0.00000012,0.00000014,12019.2089,0.001562182192
1663088400,2022-09-13 17:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1663084800,2022-09-13 16:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,90195.4285,0.01262735999
1663081200,2022-09-13 15:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,149844.8907,0.019479835791
1663077600,2022-09-13 14:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,351394.6248,0.045681301224
1663074000,2022-09-13 13:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663070400,2022-09-13 12:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000013,0.00000013,22191.3415,0.003070023353
1663066800,2022-09-13 11:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000012,0.00000012,4567.7751,0.000590657763
1663063200,2022-09-13 10:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,221899.7954,0.028846973402
1663059600,2022-09-13 09:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000013,0.00000014,114353.7379,0.014871784007
1663056000,2022-09-13 08:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,195064.2832,0.025358356816
1663052400,2022-09-13 07:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,844.563,0.00011823882
1663048800,2022-09-13 06:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663045200,2022-09-13 05:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663041600,2022-09-13 04:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663038000,2022-09-13 03:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663034400,2022-09-13 02:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663030800,2022-09-13 01:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,321.6989,0.000041820857
1663027200,2022-09-13 00:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663023600,2022-09-12 23:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663020000,2022-09-12 22:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663016400,2022-09-12 21:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1663012800,2022-09-12 20:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,116690.5861,0.015169776193
1663009200,2022-09-12 19:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,529704.3711,0.068861568243
1663005600,2022-09-12 18:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,3452.4913,0.000448823869
1663002000,2022-09-12 17:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000013,0.00000013,286008.517,0.039527844751
1662998400,2022-09-12 16:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,1510.0122,0.000211401708
1662994800,2022-09-12 15:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662991200,2022-09-12 14:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,5887.7579,0.000824286106
1662987600,2022-09-12 13:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,27319.1458,0.003824680412
1662984000,2022-09-12 12:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662980400,2022-09-12 11:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,3083.7603,0.000400888839
1662976800,2022-09-12 10:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,3296.9774,0.000461576836
1662973200,2022-09-12 09:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662969600,2022-09-12 08:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662966000,2022-09-12 07:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662962400,2022-09-12 06:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662958800,2022-09-12 05:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000013,0.00000013,793.9396,0.000103212148
1662955200,2022-09-12 04:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662951600,2022-09-12 03:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,28324.8541,0.003965479574
1662948000,2022-09-12 02:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,4881.8657,0.000683461198
1662944400,2022-09-12 01:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,208.6542,0.000029211588
1662940800,2022-09-12 00:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,541.3458,0.000075788412
1662937200,2022-09-11 23:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662933600,2022-09-11 22:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662930000,2022-09-11 21:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,32304.6129,0.004522645806
1662926400,2022-09-11 20:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000014,0.00000014,84949.875,0.011941259308
1662922800,2022-09-11 19:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,428972.9643,0.060056215002
1662919200,2022-09-11 18:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,2638.9708,0.00039584562
1662915600,2022-09-11 17:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,442.8096,0.000061993344
1662912000,2022-09-11 16:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662908400,2022-09-11 15:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662904800,2022-09-11 14:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662901200,2022-09-11 13:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662897600,2022-09-11 12:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0.4659,0.000000069885
1662894000,2022-09-11 11:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,666.6667,0.000100000005
1662890400,2022-09-11 10:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662886800,2022-09-11 09:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662883200,2022-09-11 08:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662879600,2022-09-11 07:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662876000,2022-09-11 06:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,1512.5716,0.00022688574
1662872400,2022-09-11 05:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662868800,2022-09-11 04:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662865200,2022-09-11 03:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,681.6,0.00010224
1662861600,2022-09-11 02:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662858000,2022-09-11 01:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662854400,2022-09-11 00:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662850800,2022-09-10 23:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662847200,2022-09-10 22:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662843600,2022-09-10 21:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662840000,2022-09-10 20:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662836400,2022-09-10 19:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,607.1667,0.000091075005
1662832800,2022-09-10 18:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662829200,2022-09-10 17:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,1441.2225,0.00020177115
1662825600,2022-09-10 16:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,99126.3793,0.014868956895
1662822000,2022-09-10 15:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,727.5849,0.000101861886
1662818400,2022-09-10 14:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662814800,2022-09-10 13:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662811200,2022-09-10 12:00:00,SWINGBY/BTC,0.00000014,0.00000015,0.00000014,0.00000015,156041.739,0.021846269724
1662807600,2022-09-10 11:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662804000,2022-09-10 10:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662800400,2022-09-10 09:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000013,0.00000014,15605.2951,0.002162474265
1662796800,2022-09-10 08:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,0,0
1662793200,2022-09-10 07:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000013,0.00000014,147095.2643,0.020579278034
1662789600,2022-09-10 06:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,518717.227,0.07262041178
1662786000,2022-09-10 05:00:00,SWINGBY/BTC,0.00000014,0.00000015,0.00000014,0.00000015,595410.6183,0.083358540872
1662782400,2022-09-10 04:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662778800,2022-09-10 03:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662775200,2022-09-10 02:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662771600,2022-09-10 01:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662768000,2022-09-10 00:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,28256.0605,0.004238409075
1662764400,2022-09-09 23:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,80551.7904,0.01208276856
1662760800,2022-09-09 22:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662757200,2022-09-09 21:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662753600,2022-09-09 20:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,22.8759,0.000003431385
1662750000,2022-09-09 19:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000016,238697.7222,0.035864931738
1662746400,2022-09-09 18:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000015,150649.8708,0.02264248562
1662742800,2022-09-09 17:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,247727.5984,0.03715913976
1662739200,2022-09-09 16:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,198893.1626,0.02983397439
1662735600,2022-09-09 15:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,7571.2621,0.001211401936
1662732000,2022-09-09 14:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,1091.8238,0.00016377357
1662728400,2022-09-09 13:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,96338.2767,0.014450741505
1662724800,2022-09-09 12:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,113285.448,0.0169928172
1662721200,2022-09-09 11:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000015,701649.1285,0.105312114163
1662717600,2022-09-09 10:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,166229.3858,0.02493440787
1662714000,2022-09-09 09:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,255.7247,0.000040915952
1662710400,2022-09-09 08:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,25.1245,0.00000401992
1662706800,2022-09-09 07:00:00,SWINGBY/BTC,0.00000016,0.00000017,0.00000015,0.00000015,44929.4037,0.007157778979
1662703200,2022-09-09 06:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,899.9583,0.000143993328
1662699600,2022-09-09 05:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000015,0.00000015,78204.0468,0.012492147488
1662696000,2022-09-09 04:00:00,SWINGBY/BTC,0.00000017,0.00000017,0.00000016,0.00000016,209879.2433,0.033636755513
1662692400,2022-09-09 03:00:00,SWINGBY/BTC,0.00000017,0.00000018,0.00000017,0.00000017,50066.3357,0.008542131618
1662688800,2022-09-09 02:00:00,SWINGBY/BTC,0.00000017,0.00000017,0.00000017,0.00000017,34353.8971,0.005840162507
1662685200,2022-09-09 01:00:00,SWINGBY/BTC,0.00000017,0.00000017,0.00000017,0.00000017,6.6304,0.000001127168
1662681600,2022-09-09 00:00:00,SWINGBY/BTC,0.00000018,0.00000018,0.00000017,0.00000017,214294.0097,0.036652201649
1662678000,2022-09-08 23:00:00,SWINGBY/BTC,0.00000018,0.00000018,0.00000018,0.00000018,7873.0495,0.00141714891
1662674400,2022-09-08 22:00:00,SWINGBY/BTC,0.00000018,0.00000018,0.00000018,0.00000018,0,0
1662670800,2022-09-08 21:00:00,SWINGBY/BTC,0.00000018,0.00000018,0.00000017,0.00000018,14956.9685,0.00256831095
1662667200,2022-09-08 20:00:00,SWINGBY/BTC,0.00000017,0.00000021,0.00000017,0.00000019,1055073.5242,0.191175660513
1662663600,2022-09-08 19:00:00,SWINGBY/BTC,0.00000016,0.00000017,0.00000016,0.00000017,588702.4571,0.094846309623
1662660000,2022-09-08 18:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,2215.2443,0.000354439088
1662656400,2022-09-08 17:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,618.451,0.00009895216
1662652800,2022-09-08 16:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,2963.5708,0.00044453562
1662649200,2022-09-08 15:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,0,0
1662645600,2022-09-08 14:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,42444.1663,0.006791066608
1662642000,2022-09-08 13:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,0,0
1662638400,2022-09-08 12:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000016,331100.8071,0.052405044309
1662634800,2022-09-08 11:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,0,0
1662631200,2022-09-08 10:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000016,292734.1132,0.04674143684
1662627600,2022-09-08 09:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,262330.8675,0.0419729388
1662624000,2022-09-08 08:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000015,0.00000016,10276.2206,0.001585837038
1662620400,2022-09-08 07:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,1466.2752,0.000234604032
1662616800,2022-09-08 06:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662613200,2022-09-08 05:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000015,0.00000015,3238.1416,0.000518102655
1662609600,2022-09-08 04:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,55126.5079,0.008268976185
1662606000,2022-09-08 03:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,550.6832,0.00008260248
1662602400,2022-09-08 02:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,0,0
1662598800,2022-09-08 01:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000015,0.00000015,1707.2057,0.000263921259
1662595200,2022-09-08 00:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,7606.9333,0.001141039995
1662591600,2022-09-07 23:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,0,0
1662588000,2022-09-07 22:00:00,SWINGBY/BTC,0.00000016,0.00000016,0.00000016,0.00000016,0,0
1662584400,2022-09-07 21:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000014,0.00000016,228051.3275,0.033831403085
1662580800,2022-09-07 20:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,13410.4993,0.002011574895
1662577200,2022-09-07 19:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000016,239059.7173,0.038225964047
1662573600,2022-09-07 18:00:00,SWINGBY/BTC,0.00000015,0.00000015,0.00000015,0.00000015,42888.389,0.00643325835
1662570000,2022-09-07 17:00:00,SWINGBY/BTC,0.00000015,0.00000016,0.00000015,0.00000015,815095.0058,0.122264320695
1662566400,2022-09-07 16:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000014,0.00000014,7762.533,0.00108675462
