https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IBVOL,Volume USDT
1652832000000.0,2022-05-18 00:00:00,IBVOL/USDT,1782.0,1783.5,1772.5,1783.5,0.0,0.0
1652745600000.0,2022-05-17 00:00:00,IBVOL/USDT,1712.75,1786.0,1700.25,1782.0,1.7406857744107744,3101.90205
1652659200000.0,2022-05-16 00:00:00,IBVOL/USDT,1802.25,1804.0,1700.5,1712.75,0.009026944971537002,15.4609
1652572800000.0,2022-05-15 00:00:00,IBVOL/USDT,1702.0,1810.75,1655.25,1802.25,0.5069506172839506,913.65175
1652486400000.0,2022-05-14 00:00:00,IBVOL/USDT,1815.5,1829.5,1569.0,1702.0,2.407878642773208,4098.20945
1652400000000.0,2022-05-13 00:00:00,IBVOL/USDT,1581.8,1829.5,1566.0,1815.5,6.282018972734784,11405.005445
1652313600000.0,2022-05-12 00:00:00,IBVOL/USDT,1652.25,1688.5,1471.4,1581.8,8.4018136173979,13289.98878
1652227200000.0,2022-05-11 00:00:00,IBVOL/USDT,2172.25,2203.25,1584.5,1652.25,0.11209656528975638,185.21155
1652140800000.0,2022-05-10 00:00:00,IBVOL/USDT,2205.0,2255.0,2078.75,2172.25,0.357517320750374,776.617
1652054400000.0,2022-05-09 00:00:00,IBVOL/USDT,2697.75,2701.25,2140.25,2184.25,0.4749729769943916,1037.459725
1651968000000.0,2022-05-08 00:00:00,IBVOL/USDT,2789.5,2789.5,2659.0,2697.75,0.010710944305439719,28.89545
1651881600000.0,2022-05-07 00:00:00,IBVOL/USDT,2829.0,2859.0,2789.25,2789.5,0.0006,1.6737
1651795200000.0,2022-05-06 00:00:00,IBVOL/USDT,2764.25,2829.0,2752.75,2829.0,0.07988716861081654,226.0008
1651708800000.0,2022-05-05 00:00:00,IBVOL/USDT,2860.25,3043.25,2658.25,2764.25,0.33803275752916706,934.40705
1651622400000.0,2022-05-04 00:00:00,IBVOL/USDT,2835.0,2867.0,2808.5,2860.25,0.45064921772572325,1288.969425
1651536000000.0,2022-05-03 00:00:00,IBVOL/USDT,2871.0,2879.0,2737.25,2835.0,8.534954118165786,24196.594925
1651449600000.0,2022-05-02 00:00:00,IBVOL/USDT,2906.75,2926.0,2859.5,2871.0,0.044968303726924425,129.104
1651363200000.0,2022-05-01 00:00:00,IBVOL/USDT,2869.25,2906.75,2869.25,2906.75,0.015261279779822827,44.360725
1651276800000.0,2022-04-30 00:00:00,IBVOL/USDT,2873.5,2939.75,2810.0,2869.25,1.0771000000000002,3090.469175
1651190400000.0,2022-04-29 00:00:00,IBVOL/USDT,2808.5,2882.25,2802.5,2873.5,0.00440055681224987,12.645
1651104000000.0,2022-04-28 00:00:00,IBVOL/USDT,2751.0,2826.0,2728.25,2808.5,0.011446893359444543,32.1486
1651017600000.0,2022-04-27 00:00:00,IBVOL/USDT,2746.25,2775.25,2707.0,2751.0,0.1461712286441294,402.11705
1650931200000.0,2022-04-26 00:00:00,IBVOL/USDT,2858.75,2884.75,2746.25,2746.25,0.15372687300864815,422.172425
1650844800000.0,2022-04-25 00:00:00,IBVOL/USDT,2896.0,2901.0,2816.25,2858.75,0.028868237866200262,82.527075
1650758400000.0,2022-04-24 00:00:00,IBVOL/USDT,2964.25,2979.25,2889.5,2896.0,0.19552744302486189,566.247475
1650672000000.0,2022-04-23 00:00:00,IBVOL/USDT,2989.5,3097.0,2948.25,2964.25,2.3730479969638187,7034.307525
1650585600000.0,2022-04-22 00:00:00,IBVOL/USDT,2909.0,3012.75,2885.5,2989.5,0.516149565144673,1543.029125
1650499200000.0,2022-04-21 00:00:00,IBVOL/USDT,2927.25,2958.25,2901.5,2909.0,0.6785891371605363,1974.0158
1650412800000.0,2022-04-20 00:00:00,IBVOL/USDT,2925.0,2954.25,2917.5,2927.25,0.015200204970535485,44.4948
1650326400000.0,2022-04-19 00:00:00,IBVOL/USDT,2877.5,2925.25,2877.25,2925.0,0.007137811965811966,20.8781
1650240000000.0,2022-04-18 00:00:00,IBVOL/USDT,2892.25,2892.25,2832.25,2877.5,0.0362628583840139,104.346375
1650153600000.0,2022-04-17 00:00:00,IBVOL/USDT,3093.5,3093.5,2891.0,2892.25,0.140300276601262,405.783475
1650067200000.0,2022-04-16 00:00:00,IBVOL/USDT,2804.75,3406.5,2804.75,3093.5,0.2649053660901891,819.48475
1649980800000.0,2022-04-15 00:00:00,IBVOL/USDT,2719.5,2812.0,2714.0,2804.75,0.062005954184864966,173.9112
1649894400000.0,2022-04-14 00:00:00,IBVOL/USDT,2670.25,2721.0,2669.75,2719.5,0.028225445854017282,76.7591
1649808000000.0,2022-04-13 00:00:00,IBVOL/USDT,2623.5,2672.5,2599.75,2670.25,0.04055573448179009,108.29395
1649721600000.0,2022-04-12 00:00:00,IBVOL/USDT,2645.25,2661.75,2548.5,2623.5,0.042250819515913855,110.845025
1649635200000.0,2022-04-11 00:00:00,IBVOL/USDT,2802.25,2807.25,2645.25,2645.25,0.007067621207825347,18.695625
1649548800000.0,2022-04-10 00:00:00,IBVOL/USDT,2746.5,2878.75,2724.5,2802.25,0.003117842804888928,8.736975
1649462400000.0,2022-04-09 00:00:00,IBVOL/USDT,2704.0,2751.75,2690.75,2746.5,0.0018807300200254869,5.165425
1649376000000.0,2022-04-08 00:00:00,IBVOL/USDT,2642.0,2742.25,2570.5,2724.5,2.4472047531657184,6667.40935
1649289600000.0,2022-04-07 00:00:00,IBVOL/USDT,2631.0,2642.25,2540.5,2642.0,0.0632,166.9744
1649203200000.0,2022-04-06 00:00:00,IBVOL/USDT,2726.75,2730.5,2625.5,2631.0,0.03260076016723679,85.7726
1649116800000.0,2022-04-05 00:00:00,IBVOL/USDT,2690.25,2730.5,2680.75,2726.75,0.521740148528468,1422.65495
1649030400000.0,2022-04-04 00:00:00,IBVOL/USDT,2717.5,2733.0,2680.0,2690.25,0.004800018585633305,12.91325
1648944000000.0,2022-04-03 00:00:00,IBVOL/USDT,2755.25,2816.5,2732.0,2733.0,0.14263445847054518,389.819975
1648857600000.0,2022-04-02 00:00:00,IBVOL/USDT,2650.75,2759.0,2572.0,2755.25,0.489769703293712,1349.437975
1648771200000.0,2022-04-01 00:00:00,IBVOL/USDT,2631.5,2653.75,2569.75,2650.75,0.11013346222767142,291.936275
1648684800000.0,2022-03-31 00:00:00,IBVOL/USDT,2709.0,2709.0,2631.5,2631.5,0.019075052251567547,50.196
1648598400000.0,2022-03-30 00:00:00,IBVOL/USDT,2662.75,2709.0,2652.0,2709.0,0.0098,26.5482
1648512000000.0,2022-03-29 00:00:00,IBVOL/USDT,2651.25,2684.0,2647.25,2662.75,0.0038842549995305605,10.3428
1648425600000.0,2022-03-28 00:00:00,IBVOL/USDT,2625.0,2680.5,2589.0,2651.25,0.06382441301272984,169.214475
1648339200000.0,2022-03-27 00:00:00,IBVOL/USDT,2639.25,2680.5,2616.75,2625.0,0.021717361904761905,57.008075
1648252800000.0,2022-03-26 00:00:00,IBVOL/USDT,2595.0,2688.25,2595.0,2639.25,1.0036272425878563,2648.8232
1648166400000.0,2022-03-25 00:00:00,IBVOL/USDT,2474.75,2618.5,2474.5,2595.0,0.0748578323699422,194.256075
1648080000000.0,2022-03-24 00:00:00,IBVOL/USDT,2437.75,2474.75,2410.75,2474.75,0.08232032528538237,203.722225
1647993600000.0,2022-03-23 00:00:00,IBVOL/USDT,2418.25,2451.25,2399.0,2437.75,0.22367944826171676,545.274575
1647907200000.0,2022-03-22 00:00:00,IBVOL/USDT,2413.75,2422.75,2388.5,2418.25,0.0034979737413418795,8.458975
1647820800000.0,2022-03-21 00:00:00,IBVOL/USDT,2373.5,2422.25,2343.75,2413.75,0.08625193164163646,208.1906
1647734400000.0,2022-03-20 00:00:00,IBVOL/USDT,2403.75,2403.75,2373.5,2373.5,0.42919999999999997,1018.7062
1647648000000.0,2022-03-19 00:00:00,IBVOL/USDT,2323.5,2403.75,2302.25,2403.75,0.037797836713468536,90.85655
1647561600000.0,2022-03-18 00:00:00,IBVOL/USDT,2210.75,2343.0,2199.5,2323.5,0.02295561652679148,53.337375
1647475200000.0,2022-03-17 00:00:00,IBVOL/USDT,2091.25,2210.75,2089.75,2210.75,0.06645498134117381,146.91535
1647388800000.0,2022-03-16 00:00:00,IBVOL/USDT,2132.5,2132.5,2077.75,2091.25,0.02440014345487149,51.0268
1647302400000.0,2022-03-15 00:00:00,IBVOL/USDT,2145.75,2145.75,2112.5,2132.5,0.008092086752637749,17.256375
1647216000000.0,2022-03-14 00:00:00,IBVOL/USDT,2129.0,2145.75,2120.0,2145.75,0.028291925900034952,60.7074
1647129600000.0,2022-03-13 00:00:00,IBVOL/USDT,2183.25,2220.25,2004.25,2129.0,0.016975904180366368,36.1417
1647043200000.0,2022-03-12 00:00:00,IBVOL/USDT,2148.75,2204.75,2128.75,2183.25,0.0,0.0
1646956800000.0,2022-03-11 00:00:00,IBVOL/USDT,2160.0,2172.25,2128.75,2148.75,0.1263132635253054,271.415625
1646870400000.0,2022-03-10 00:00:00,IBVOL/USDT,2212.5,2274.0,2156.0,2160.0,0.0052,11.232
1646784000000.0,2022-03-09 00:00:00,IBVOL/USDT,2213.75,2274.0,2197.75,2212.5,0.05194219209039548,114.9221
1646697600000.0,2022-03-08 00:00:00,IBVOL/USDT,2249.25,2256.25,2212.25,2213.75,0.07770428006775833,172.01785
1646611200000.0,2022-03-07 00:00:00,IBVOL/USDT,2299.0,2303.25,2249.25,2249.25,0.0380163387795932,85.50825
1646524800000.0,2022-03-06 00:00:00,IBVOL/USDT,2321.25,2347.5,2299.0,2299.0,0.0,0.0
1646438400000.0,2022-03-05 00:00:00,IBVOL/USDT,2239.75,2358.0,2239.75,2321.25,0.03127348411416263,72.593575
1646352000000.0,2022-03-04 00:00:00,IBVOL/USDT,2422.75,2430.5,2251.0,2258.5,0.14639986716847464,330.6441
1646265600000.0,2022-03-03 00:00:00,IBVOL/USDT,2402.0,2443.25,2398.0,2422.75,0.040620255907543076,98.412725
1646179200000.0,2022-03-02 00:00:00,IBVOL/USDT,2374.5,2425.5,2364.75,2402.0,0.004492506244796003,10.791
1646092800000.0,2022-03-01 00:00:00,IBVOL/USDT,2381.5,2396.25,2314.75,2374.5,0.031667024636765635,75.19335
1646006400000.0,2022-02-28 00:00:00,IBVOL/USDT,2330.0,2425.5,2287.5,2381.5,0.22937063825320175,546.246175
1645920000000.0,2022-02-27 00:00:00,IBVOL/USDT,2576.5,2629.5,2321.0,2330.0,0.14364236051502144,334.6867
1645833600000.0,2022-02-26 00:00:00,IBVOL/USDT,2491.75,2584.0,2485.0,2576.5,0.038667911895982926,99.627875
1645747200000.0,2022-02-25 00:00:00,IBVOL/USDT,2372.5,2492.25,2318.25,2491.75,0.12577145580415372,313.391025
1645660800000.0,2022-02-24 00:00:00,IBVOL/USDT,2578.0,2581.0,2256.5,2372.5,0.035270811380400426,83.68
1645574400000.0,2022-02-23 00:00:00,IBVOL/USDT,2500.25,2609.25,2495.5,2578.0,0.023647013188518234,60.962
1645488000000.0,2022-02-22 00:00:00,IBVOL/USDT,2549.0,2646.25,2485.0,2500.25,0.030703459654034593,76.766325
1645401600000.0,2022-02-21 00:00:00,IBVOL/USDT,2731.75,2745.25,2547.25,2549.0,0.06782123381718322,172.876325
1645315200000.0,2022-02-20 00:00:00,IBVOL/USDT,2760.0,2793.5,2705.5,2731.75,0.012578932918458862,34.3625
1645228800000.0,2022-02-19 00:00:00,IBVOL/USDT,2702.0,2761.0,2702.0,2760.0,0.009802536231884058,27.055
1645142400000.0,2022-02-18 00:00:00,IBVOL/USDT,2655.75,2702.0,2649.25,2702.0,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,IBVOL/USDT,2709.75,2765.5,2649.5,2655.75,0.31996697731337664,849.7523
1644969600000.0,2022-02-16 00:00:00,IBVOL/USDT,2673.5,2730.75,2649.5,2724.5,0.0,0.0
1644883200000.0,2022-02-15 00:00:00,IBVOL/USDT,2680.25,2709.25,2649.5,2673.5,6.338515214138769,16946.020425
1644796800000.0,2022-02-14 00:00:00,IBVOL/USDT,2664.75,2705.0,2622.25,2680.25,5.982484898796754,16034.55515
1644710400000.0,2022-02-13 00:00:00,IBVOL/USDT,2657.0,2705.0,2657.0,2664.75,0.004872502110892204,12.984
1644624000000.0,2022-02-12 00:00:00,IBVOL/USDT,2625.25,2667.0,2620.75,2657.0,0.0007,1.8599
1644537600000.0,2022-02-11 00:00:00,IBVOL/USDT,2682.25,2721.0,2617.75,2625.25,0.03577819255309018,93.9267
1644451200000.0,2022-02-10 00:00:00,IBVOL/USDT,2739.5,2742.75,2682.25,2682.25,0.13507669866716376,362.309475
1644364800000.0,2022-02-09 00:00:00,IBVOL/USDT,2741.5,2749.75,2724.5,2739.5,0.5076065979193284,1390.588275
1644278400000.0,2022-02-08 00:00:00,IBVOL/USDT,2755.25,2790.75,2721.5,2741.5,0.059064125478752505,161.9243
1644192000000.0,2022-02-07 00:00:00,IBVOL/USDT,2856.75,2873.0,2734.0,2755.25,0.0,0.0
1644105600000.0,2022-02-06 00:00:00,IBVOL/USDT,2762.5,2873.0,2762.5,2856.75,0.012214351973396341,34.89335
1644019200000.0,2022-02-05 00:00:00,IBVOL/USDT,2716.25,2770.0,2688.25,2762.5,0.0039,10.77375
1643932800000.0,2022-02-04 00:00:00,IBVOL/USDT,2614.75,2716.25,2599.75,2716.25,0.0012000000000000001,3.2595
1643846400000.0,2022-02-03 00:00:00,IBVOL/USDT,2616.0,2622.75,2568.75,2614.75,0.0,0.0
1643760000000.0,2022-02-02 00:00:00,IBVOL/USDT,2635.25,2665.25,2609.0,2616.0,0.030523241590214065,79.8488
1643673600000.0,2022-02-01 00:00:00,IBVOL/USDT,2595.5,2653.0,2567.75,2635.25,0.0,0.0
1643587200000.0,2022-01-31 00:00:00,IBVOL/USDT,2529.5,2598.25,2520.5,2595.5,9.849739934502022e-05,0.25565
1643500800000.0,2022-01-30 00:00:00,IBVOL/USDT,2499.75,2540.5,2499.75,2529.5,0.0008,2.0236
1643414400000.0,2022-01-29 00:00:00,IBVOL/USDT,2479.75,2523.25,2470.25,2499.75,0.0009998499849985,2.499375
1643328000000.0,2022-01-28 00:00:00,IBVOL/USDT,2405.0,2495.0,2394.5,2479.75,0.5919303155560036,1467.8392
1643241600000.0,2022-01-27 00:00:00,IBVOL/USDT,2400.0,2413.5,2345.0,2405.0,1.686342525987526,4055.653775
1643155200000.0,2022-01-26 00:00:00,IBVOL/USDT,2393.75,2416.0,2390.25,2400.0,1.5054166666666666,3613.0
1643068800000.0,2022-01-25 00:00:00,IBVOL/USDT,2476.0,2542.25,2384.0,2393.75,0.18072354046997388,432.606975
1642982400000.0,2022-01-24 00:00:00,IBVOL/USDT,2550.0,2561.25,2440.5,2476.0,0.019532269789983844,48.3619
1642896000000.0,2022-01-23 00:00:00,IBVOL/USDT,2561.5,2584.0,2480.0,2550.0,0.0024313725490196078,6.2
1642809600000.0,2022-01-22 00:00:00,IBVOL/USDT,2704.0,2842.0,2551.75,2561.5,0.9491843255904743,2431.33565
1642723200000.0,2022-01-21 00:00:00,IBVOL/USDT,3132.25,3184.25,2699.25,2704.0,0.042376303624260356,114.585525
1642636800000.0,2022-01-20 00:00:00,IBVOL/USDT,3119.75,3184.25,3119.75,3132.25,0.046526386782664214,145.732275
1642550400000.0,2022-01-19 00:00:00,IBVOL/USDT,3143.5,3143.5,3084.75,3119.75,0.012899999999999998,40.244775
1642464000000.0,2022-01-18 00:00:00,IBVOL/USDT,3163.25,3176.0,3124.5,3143.5,0.046133449976141244,145.0205
1642377600000.0,2022-01-17 00:00:00,IBVOL/USDT,3157.5,3176.0,3148.0,3163.25,0.006325393187386391,20.0088
1642291200000.0,2022-01-16 00:00:00,IBVOL/USDT,3085.0,3166.75,3077.5,3157.5,0.10103530799683293,319.018985
1642204800000.0,2022-01-15 00:00:00,IBVOL/USDT,3070.5,3164.5,3046.5,3085.0,0.3525709481361426,1087.681375
1642118400000.0,2022-01-14 00:00:00,IBVOL/USDT,2961.25,3080.25,2948.25,3070.5,0.015970143299136947,49.036325
1642032000000.0,2022-01-13 00:00:00,IBVOL/USDT,2892.25,2993.75,2794.75,2961.25,0.09702046433094133,287.30185
1641945600000.0,2022-01-12 00:00:00,IBVOL/USDT,2821.0,2895.5,2794.75,2892.25,0.038844826692021786,112.34895
1641859200000.0,2022-01-11 00:00:00,IBVOL/USDT,2906.0,2909.75,2821.0,2821.0,0.0746376728110599,210.552875
1641772800000.0,2022-01-10 00:00:00,IBVOL/USDT,2953.5,2962.75,2897.5,2906.0,0.03136521851342051,91.147325
1641686400000.0,2022-01-09 00:00:00,IBVOL/USDT,2904.75,2962.75,2904.75,2953.5,0.005115972574911122,15.110025
1641600000000.0,2022-01-08 00:00:00,IBVOL/USDT,2907.0,2970.5,2892.0,2904.75,0.0536573715466047,155.86125
1641513600000.0,2022-01-07 00:00:00,IBVOL/USDT,2907.0,2920.0,2879.0,2907.0,0.0,0.0
1641427200000.0,2022-01-06 00:00:00,IBVOL/USDT,2963.75,3101.0,2898.75,2907.0,0.048624948400412794,141.352725
1641340800000.0,2022-01-05 00:00:00,IBVOL/USDT,3079.5,3101.0,2933.25,2963.75,0.0,0.0
1641254400000.0,2022-01-04 00:00:00,IBVOL/USDT,3091.75,3101.0,3073.25,3079.5,0.014689267738269198,45.2356
1641168000000.0,2022-01-03 00:00:00,IBVOL/USDT,3116.75,3142.875,3089.625,3091.75,0.0,0.0
1641081600000.0,2022-01-02 00:00:00,IBVOL/USDT,3123.0,3172.25,3066.25,3116.75,0.10390150798107002,323.835025
1640995200000.0,2022-01-01 00:00:00,IBVOL/USDT,2986.75,3124.5,2963.5,3123.0,0.2708122878642331,845.746775
1640908800000.0,2021-12-31 00:00:00,IBVOL/USDT,2937.75,3176.0,2923.75,2986.75,0.490908972963924,1466.222375
1640822400000.0,2021-12-30 00:00:00,IBVOL/USDT,2937.75,2955.0,2920.75,2937.75,0.0,0.0
1640736000000.0,2021-12-29 00:00:00,IBVOL/USDT,2977.25,2977.25,2895.75,2937.75,0.10546749212832951,309.837125
1640649600000.0,2021-12-28 00:00:00,IBVOL/USDT,2960.0,3000.25,2936.0,2977.25,0.036130607103871025,107.56985
1640563200000.0,2021-12-27 00:00:00,IBVOL/USDT,3003.25,3050.5,2954.25,2960.0,0.01935329391891892,57.28575
1640476800000.0,2021-12-26 00:00:00,IBVOL/USDT,3010.25,3018.75,2978.75,3003.25,0.0029,8.709425
