https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLP,Volume EUR
1663470000,2022-09-18 03:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,0,0.0
1663466400,2022-09-18 02:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,0,0.0
1663462800,2022-09-18 01:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,0,0.0
1663459200,2022-09-18 00:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,0,0.0
1663455600,2022-09-17 23:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,0,0.0
1663452000,2022-09-17 22:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,0,0.0
1663448400,2022-09-17 21:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,25000,91.25
1663444800,2022-09-17 20:00:00,SLP/EUR,0.00366,0.00366,0.00366,0.00366,30000,109.8
1663441200,2022-09-17 19:00:00,SLP/EUR,0.00364,0.00364,0.00364,0.00364,10000,36.4
1663437600,2022-09-17 18:00:00,SLP/EUR,0.00371,0.00371,0.00371,0.00371,0,0.0
1663434000,2022-09-17 17:00:00,SLP/EUR,0.00365,0.00371,0.00365,0.00371,27441,101.80611
1663430400,2022-09-17 16:00:00,SLP/EUR,0.00368,0.00368,0.00368,0.00368,0,0.0
1663426800,2022-09-17 15:00:00,SLP/EUR,0.00367,0.00368,0.00367,0.00368,115000,423.2
1663423200,2022-09-17 14:00:00,SLP/EUR,0.00369,0.00369,0.00369,0.00369,2834,10.457460000000001
1663419600,2022-09-17 13:00:00,SLP/EUR,0.00372,0.00372,0.00372,0.00372,53348,198.45456000000001
1663416000,2022-09-17 12:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,0,0.0
1663412400,2022-09-17 11:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,0,0.0
1663408800,2022-09-17 10:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,0,0.0
1663405200,2022-09-17 09:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,0,0.0
1663401600,2022-09-17 08:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,0,0.0
1663398000,2022-09-17 07:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,48774,176.07414
1663394400,2022-09-17 06:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,136,0.49096
1663390800,2022-09-17 05:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,81804,295.31244
1663387200,2022-09-17 04:00:00,SLP/EUR,0.00371,0.00371,0.00371,0.00371,0,0.0
1663383600,2022-09-17 03:00:00,SLP/EUR,0.00371,0.00371,0.00371,0.00371,0,0.0
1663380000,2022-09-17 02:00:00,SLP/EUR,0.00371,0.00371,0.00371,0.00371,2696,10.00216
1663376400,2022-09-17 01:00:00,SLP/EUR,0.00358,0.00358,0.00358,0.00358,0,0.0
1663372800,2022-09-17 00:00:00,SLP/EUR,0.00358,0.00358,0.00358,0.00358,0,0.0
1663369200,2022-09-16 23:00:00,SLP/EUR,0.00358,0.00358,0.00358,0.00358,0,0.0
1663365600,2022-09-16 22:00:00,SLP/EUR,0.00358,0.00358,0.00358,0.00358,0,0.0
1663362000,2022-09-16 21:00:00,SLP/EUR,0.00358,0.00358,0.00358,0.00358,0,0.0
1663358400,2022-09-16 20:00:00,SLP/EUR,0.00358,0.00358,0.00358,0.00358,0,0.0
1663354800,2022-09-16 19:00:00,SLP/EUR,0.00358,0.00358,0.00358,0.00358,20000,71.6
1663351200,2022-09-16 18:00:00,SLP/EUR,0.00357,0.00357,0.00357,0.00357,7486,26.725019999999997
1663347600,2022-09-16 17:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,0,0.0
1663344000,2022-09-16 16:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,22514,81.50068
1663340400,2022-09-16 15:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,50000,181.0
1663336800,2022-09-16 14:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,0,0.0
1663333200,2022-09-16 13:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,29536,106.92032
1663329600,2022-09-16 12:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,0,0.0
1663326000,2022-09-16 11:00:00,SLP/EUR,0.00361,0.00361,0.00361,0.00361,7327,26.45047
1663322400,2022-09-16 10:00:00,SLP/EUR,0.00379,0.00385,0.00362,0.00385,47381,182.41685
1663318800,2022-09-16 09:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,0,0.0
1663315200,2022-09-16 08:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,685899,2482.95438
1663311600,2022-09-16 07:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,0,0.0
1663308000,2022-09-16 06:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,23141,83.77042
1663304400,2022-09-16 05:00:00,SLP/EUR,0.00362,0.00362,0.00361,0.00361,31459,113.56699
1663300800,2022-09-16 04:00:00,SLP/EUR,0.00359,0.00361,0.00359,0.00361,15000,54.15
1663297200,2022-09-16 03:00:00,SLP/EUR,0.00357,0.00357,0.00357,0.00357,0,0.0
1663293600,2022-09-16 02:00:00,SLP/EUR,0.00357,0.00357,0.00357,0.00357,0,0.0
1663290000,2022-09-16 01:00:00,SLP/EUR,0.00357,0.00357,0.00357,0.00357,0,0.0
1663286400,2022-09-16 00:00:00,SLP/EUR,0.00357,0.00357,0.00357,0.00357,0,0.0
1663282800,2022-09-15 23:00:00,SLP/EUR,0.00357,0.00357,0.00357,0.00357,0,0.0
1663279200,2022-09-15 22:00:00,SLP/EUR,0.00365,0.00365,0.00357,0.00357,26116,93.23411999999999
1663275600,2022-09-15 21:00:00,SLP/EUR,0.00365,0.00365,0.00365,0.00365,26884,98.1266
1663272000,2022-09-15 20:00:00,SLP/EUR,0.00364,0.00365,0.00364,0.00365,69257,252.78805
1663268400,2022-09-15 19:00:00,SLP/EUR,0.00359,0.00359,0.00359,0.00359,20790,74.6361
1663264800,2022-09-15 18:00:00,SLP/EUR,0.00360,0.00366,0.00360,0.00366,226276,828.17016
1663261200,2022-09-15 17:00:00,SLP/EUR,0.00362,0.00362,0.00362,0.00362,0,0.0
1663257600,2022-09-15 16:00:00,SLP/EUR,0.00361,0.00362,0.00361,0.00362,55101,199.46562
1663254000,2022-09-15 15:00:00,SLP/EUR,0.00371,0.00402,0.00357,0.00361,860768,3107.37248
1663250400,2022-09-15 14:00:00,SLP/EUR,0.00400,0.00412,0.00370,0.00412,928487,3825.3664400000002
1663246800,2022-09-15 13:00:00,SLP/EUR,0.00370,0.00370,0.00370,0.00370,0,0.0
1663243200,2022-09-15 12:00:00,SLP/EUR,0.00370,0.00370,0.00370,0.00370,0,0.0
1663239600,2022-09-15 11:00:00,SLP/EUR,0.00370,0.00370,0.00370,0.00370,0,0.0
1663236000,2022-09-15 10:00:00,SLP/EUR,0.00370,0.00404,0.00370,0.00370,119293,441.38410000000005
1663232400,2022-09-15 09:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,0,0.0
1663228800,2022-09-15 08:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,0,0.0
1663225200,2022-09-15 07:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,0,0.0
1663221600,2022-09-15 06:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,0,0.0
1663218000,2022-09-15 05:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,25231,100.67168999999998
1663214400,2022-09-15 04:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1663210800,2022-09-15 03:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1663207200,2022-09-15 02:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1663203600,2022-09-15 01:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1663200000,2022-09-15 00:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,2490,9.96
1663196400,2022-09-14 23:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,0,0.0
1663192800,2022-09-14 22:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,0,0.0
1663189200,2022-09-14 21:00:00,SLP/EUR,0.00398,0.00399,0.00398,0.00399,30295,120.87704999999998
1663185600,2022-09-14 20:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,0,0.0
1663182000,2022-09-14 19:00:00,SLP/EUR,0.00374,0.00400,0.00374,0.00399,279744,1116.1785599999998
1663178400,2022-09-14 18:00:00,SLP/EUR,0.00372,0.00372,0.00372,0.00372,0,0.0
1663174800,2022-09-14 17:00:00,SLP/EUR,0.00370,0.00372,0.00370,0.00372,50294,187.09368
1663171200,2022-09-14 16:00:00,SLP/EUR,0.00369,0.00433,0.00365,0.00370,2050626,7587.3162
1663167600,2022-09-14 15:00:00,SLP/EUR,0.00368,0.00368,0.00368,0.00368,31744,116.81792
1663164000,2022-09-14 14:00:00,SLP/EUR,0.00368,0.00368,0.00368,0.00368,0,0.0
1663160400,2022-09-14 13:00:00,SLP/EUR,0.00370,0.00370,0.00368,0.00368,90817,334.20656
1663156800,2022-09-14 12:00:00,SLP/EUR,0.00370,0.00370,0.00368,0.00370,1926414,7127.7318000000005
1663153200,2022-09-14 11:00:00,SLP/EUR,0.00373,0.00373,0.00369,0.00369,8126,29.98494
1663149600,2022-09-14 10:00:00,SLP/EUR,0.00373,0.00373,0.00373,0.00373,0,0.0
1663146000,2022-09-14 09:00:00,SLP/EUR,0.00374,0.00374,0.00373,0.00373,53911,201.08803
1663142400,2022-09-14 08:00:00,SLP/EUR,0.00370,0.00370,0.00370,0.00370,50000,185.0
1663138800,2022-09-14 07:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663135200,2022-09-14 06:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663131600,2022-09-14 05:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663128000,2022-09-14 04:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663124400,2022-09-14 03:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663120800,2022-09-14 02:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663117200,2022-09-14 01:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663113600,2022-09-14 00:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663110000,2022-09-13 23:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,26735,100.79095
1663106400,2022-09-13 22:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663102800,2022-09-13 21:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663099200,2022-09-13 20:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663095600,2022-09-13 19:00:00,SLP/EUR,0.00377,0.00377,0.00377,0.00377,0,0.0
1663092000,2022-09-13 18:00:00,SLP/EUR,0.00378,0.00378,0.00377,0.00377,15935,60.07495
1663088400,2022-09-13 17:00:00,SLP/EUR,0.00377,0.00379,0.00377,0.00379,98318,372.62522
1663084800,2022-09-13 16:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663081200,2022-09-13 15:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663077600,2022-09-13 14:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663074000,2022-09-13 13:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663070400,2022-09-13 12:00:00,SLP/EUR,0.00388,0.00389,0.00388,0.00389,448932,1746.34548
1663066800,2022-09-13 11:00:00,SLP/EUR,0.00386,0.00386,0.00386,0.00386,0,0.0
1663063200,2022-09-13 10:00:00,SLP/EUR,0.00386,0.00386,0.00386,0.00386,0,0.0
1663059600,2022-09-13 09:00:00,SLP/EUR,0.00386,0.00386,0.00386,0.00386,0,0.0
1663056000,2022-09-13 08:00:00,SLP/EUR,0.00386,0.00386,0.00386,0.00386,0,0.0
1663052400,2022-09-13 07:00:00,SLP/EUR,0.00386,0.00386,0.00386,0.00386,29188,112.66568000000001
1663048800,2022-09-13 06:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663045200,2022-09-13 05:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663041600,2022-09-13 04:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663038000,2022-09-13 03:00:00,SLP/EUR,0.00388,0.00389,0.00388,0.00389,251409,977.98101
1663034400,2022-09-13 02:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663030800,2022-09-13 01:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663027200,2022-09-13 00:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663023600,2022-09-12 23:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663020000,2022-09-12 22:00:00,SLP/EUR,0.00389,0.00389,0.00389,0.00389,0,0.0
1663016400,2022-09-12 21:00:00,SLP/EUR,0.00390,0.00390,0.00389,0.00389,63764,248.04196
1663012800,2022-09-12 20:00:00,SLP/EUR,0.00390,0.00390,0.00390,0.00390,0,0.0
1663009200,2022-09-12 19:00:00,SLP/EUR,0.00390,0.00390,0.00390,0.00390,131804,514.0355999999999
1663005600,2022-09-12 18:00:00,SLP/EUR,0.00387,0.00387,0.00387,0.00387,0,0.0
1663002000,2022-09-12 17:00:00,SLP/EUR,0.00387,0.00387,0.00387,0.00387,0,0.0
1662998400,2022-09-12 16:00:00,SLP/EUR,0.00386,0.00387,0.00386,0.00387,131804,510.08148
1662994800,2022-09-12 15:00:00,SLP/EUR,0.00396,0.00396,0.00396,0.00396,0,0.0
1662991200,2022-09-12 14:00:00,SLP/EUR,0.00396,0.00396,0.00396,0.00396,50303,199.19988
1662987600,2022-09-12 13:00:00,SLP/EUR,0.00396,0.00396,0.00396,0.00396,37535,148.6386
1662984000,2022-09-12 12:00:00,SLP/EUR,0.00396,0.00396,0.00396,0.00396,89250,353.43
1662980400,2022-09-12 11:00:00,SLP/EUR,0.00399,0.00399,0.00399,0.00399,48775,194.61225
1662976800,2022-09-12 10:00:00,SLP/EUR,0.00397,0.00397,0.00397,0.00397,0,0.0
1662973200,2022-09-12 09:00:00,SLP/EUR,0.00397,0.00397,0.00397,0.00397,4500,17.865
1662969600,2022-09-12 08:00:00,SLP/EUR,0.00398,0.00398,0.00398,0.00398,68000,270.64
1662966000,2022-09-12 07:00:00,SLP/EUR,0.00395,0.00395,0.00395,0.00395,0,0.0
1662962400,2022-09-12 06:00:00,SLP/EUR,0.00395,0.00395,0.00395,0.00395,16052,63.40540000000001
1662958800,2022-09-12 05:00:00,SLP/EUR,0.00394,0.00394,0.00394,0.00394,0,0.0
1662955200,2022-09-12 04:00:00,SLP/EUR,0.00394,0.00394,0.00394,0.00394,0,0.0
1662951600,2022-09-12 03:00:00,SLP/EUR,0.00396,0.00396,0.00394,0.00394,1196863,4715.64022
1662948000,2022-09-12 02:00:00,SLP/EUR,0.00398,0.00398,0.00398,0.00398,0,0.0
1662944400,2022-09-12 01:00:00,SLP/EUR,0.00398,0.00398,0.00398,0.00398,0,0.0
1662940800,2022-09-12 00:00:00,SLP/EUR,0.00398,0.00398,0.00398,0.00398,0,0.0
1662937200,2022-09-11 23:00:00,SLP/EUR,0.00398,0.00398,0.00398,0.00398,0,0.0
1662933600,2022-09-11 22:00:00,SLP/EUR,0.00398,0.00398,0.00398,0.00398,0,0.0
1662930000,2022-09-11 21:00:00,SLP/EUR,0.00398,0.00398,0.00398,0.00398,25510,101.5298
1662926400,2022-09-11 20:00:00,SLP/EUR,0.00404,0.00404,0.00404,0.00404,0,0.0
1662922800,2022-09-11 19:00:00,SLP/EUR,0.00404,0.00404,0.00404,0.00404,0,0.0
1662919200,2022-09-11 18:00:00,SLP/EUR,0.00404,0.00404,0.00404,0.00404,0,0.0
1662915600,2022-09-11 17:00:00,SLP/EUR,0.00404,0.00404,0.00404,0.00404,0,0.0
1662912000,2022-09-11 16:00:00,SLP/EUR,0.00404,0.00404,0.00404,0.00404,0,0.0
1662908400,2022-09-11 15:00:00,SLP/EUR,0.00404,0.00404,0.00404,0.00404,0,0.0
1662904800,2022-09-11 14:00:00,SLP/EUR,0.00403,0.00404,0.00403,0.00404,16555,66.8822
1662901200,2022-09-11 13:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,40000,160.8
1662897600,2022-09-11 12:00:00,SLP/EUR,0.00401,0.00401,0.00401,0.00401,0,0.0
1662894000,2022-09-11 11:00:00,SLP/EUR,0.00401,0.00401,0.00401,0.00401,0,0.0
1662890400,2022-09-11 10:00:00,SLP/EUR,0.00401,0.00401,0.00401,0.00401,39535,158.53535
1662886800,2022-09-11 09:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1662883200,2022-09-11 08:00:00,SLP/EUR,0.00400,0.00400,0.00399,0.00400,184749,738.996
1662879600,2022-09-11 07:00:00,SLP/EUR,0.00406,0.00406,0.00406,0.00406,0,0.0
1662876000,2022-09-11 06:00:00,SLP/EUR,0.00406,0.00406,0.00406,0.00406,4926,19.999560000000002
1662872400,2022-09-11 05:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662868800,2022-09-11 04:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662865200,2022-09-11 03:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662861600,2022-09-11 02:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662858000,2022-09-11 01:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662854400,2022-09-11 00:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662850800,2022-09-10 23:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662847200,2022-09-10 22:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662843600,2022-09-10 21:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662840000,2022-09-10 20:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662836400,2022-09-10 19:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662832800,2022-09-10 18:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662829200,2022-09-10 17:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662825600,2022-09-10 16:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,56347,227.07841
1662822000,2022-09-10 15:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,18213,73.39838999999999
1662818400,2022-09-10 14:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662814800,2022-09-10 13:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662811200,2022-09-10 12:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662807600,2022-09-10 11:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662804000,2022-09-10 10:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,0,0.0
1662800400,2022-09-10 09:00:00,SLP/EUR,0.00401,0.00403,0.00398,0.00403,97724,393.82772
1662796800,2022-09-10 08:00:00,SLP/EUR,0.00401,0.00401,0.00399,0.00399,111716,445.74683999999996
1662793200,2022-09-10 07:00:00,SLP/EUR,0.00407,0.00407,0.00407,0.00407,0,0.0
1662789600,2022-09-10 06:00:00,SLP/EUR,0.00407,0.00407,0.00407,0.00407,0,0.0
1662786000,2022-09-10 05:00:00,SLP/EUR,0.00403,0.00407,0.00403,0.00407,877187,3570.15109
1662782400,2022-09-10 04:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662778800,2022-09-10 03:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662775200,2022-09-10 02:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662771600,2022-09-10 01:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662768000,2022-09-10 00:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662764400,2022-09-09 23:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662760800,2022-09-09 22:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662757200,2022-09-09 21:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,0,0.0
1662753600,2022-09-09 20:00:00,SLP/EUR,0.00402,0.00402,0.00402,0.00402,111716,449.09832
1662750000,2022-09-09 19:00:00,SLP/EUR,0.00403,0.00403,0.00403,0.00403,25000,100.75
1662746400,2022-09-09 18:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1662742800,2022-09-09 17:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1662739200,2022-09-09 16:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1662735600,2022-09-09 15:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1662732000,2022-09-09 14:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,27520,110.08
1662728400,2022-09-09 13:00:00,SLP/EUR,0.00401,0.00401,0.00400,0.00400,200000,800.0
1662724800,2022-09-09 12:00:00,SLP/EUR,0.00403,0.00404,0.00402,0.00402,204514,822.14628
1662721200,2022-09-09 11:00:00,SLP/EUR,0.00396,0.00396,0.00396,0.00396,0,0.0
1662717600,2022-09-09 10:00:00,SLP/EUR,0.00396,0.00396,0.00396,0.00396,0,0.0
1662714000,2022-09-09 09:00:00,SLP/EUR,0.00399,0.00399,0.00394,0.00396,285285,1129.7286
1662710400,2022-09-09 08:00:00,SLP/EUR,0.00400,0.00403,0.00400,0.00403,31107,125.36120999999999
1662706800,2022-09-09 07:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,0,0.0
1662703200,2022-09-09 06:00:00,SLP/EUR,0.00400,0.00400,0.00400,0.00400,180000,720.0
1662699600,2022-09-09 05:00:00,SLP/EUR,0.00392,0.00400,0.00392,0.00400,795312,3181.248
1662696000,2022-09-09 04:00:00,SLP/EUR,0.00392,0.00392,0.00392,0.00392,758988,2975.23296
1662692400,2022-09-09 03:00:00,SLP/EUR,0.00384,0.00384,0.00384,0.00384,0,0.0
1662688800,2022-09-09 02:00:00,SLP/EUR,0.00384,0.00384,0.00384,0.00384,24641,94.62144
1662685200,2022-09-09 01:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,0,0.0
1662681600,2022-09-09 00:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,0,0.0
1662678000,2022-09-08 23:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,0,0.0
1662674400,2022-09-08 22:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,0,0.0
1662670800,2022-09-08 21:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,0,0.0
1662667200,2022-09-08 20:00:00,SLP/EUR,0.00388,0.00388,0.00385,0.00385,46000,177.1
1662663600,2022-09-08 19:00:00,SLP/EUR,0.00384,0.00384,0.00384,0.00384,2604,9.999360000000001
1662660000,2022-09-08 18:00:00,SLP/EUR,0.00391,0.00391,0.00391,0.00391,0,0.0
1662656400,2022-09-08 17:00:00,SLP/EUR,0.00391,0.00391,0.00391,0.00391,0,0.0
1662652800,2022-09-08 16:00:00,SLP/EUR,0.00391,0.00391,0.00391,0.00391,0,0.0
1662649200,2022-09-08 15:00:00,SLP/EUR,0.00391,0.00391,0.00391,0.00391,0,0.0
1662645600,2022-09-08 14:00:00,SLP/EUR,0.00391,0.00391,0.00391,0.00391,18300,71.55300000000001
1662642000,2022-09-08 13:00:00,SLP/EUR,0.00381,0.00381,0.00381,0.00381,0,0.0
1662638400,2022-09-08 12:00:00,SLP/EUR,0.00381,0.00381,0.00381,0.00381,0,0.0
1662634800,2022-09-08 11:00:00,SLP/EUR,0.00381,0.00381,0.00381,0.00381,0,0.0
1662631200,2022-09-08 10:00:00,SLP/EUR,0.00381,0.00381,0.00381,0.00381,3088,11.76528
1662627600,2022-09-08 09:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,0,0.0
1662624000,2022-09-08 08:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,0,0.0
1662620400,2022-09-08 07:00:00,SLP/EUR,0.00385,0.00385,0.00385,0.00385,25000,96.25
1662616800,2022-09-08 06:00:00,SLP/EUR,0.00387,0.00387,0.00387,0.00387,0,0.0
1662613200,2022-09-08 05:00:00,SLP/EUR,0.00387,0.00387,0.00387,0.00387,0,0.0
1662609600,2022-09-08 04:00:00,SLP/EUR,0.00387,0.00387,0.00387,0.00387,0,0.0
1662606000,2022-09-08 03:00:00,SLP/EUR,0.00387,0.00387,0.00387,0.00387,0,0.0
