https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VSYS,Volume USDT
1659916800,2022-08-08 00:00:00,VSYS/USDT,0.001747,0.001764,0.0017,0.001764,3491163.918,6021.3062052482
1659830400,2022-08-07 00:00:00,VSYS/USDT,0.001692,0.001749,0.001662,0.001729,1447881.6265,2486.5391476255
1659744000,2022-08-06 00:00:00,VSYS/USDT,0.001678,0.00172,0.001614,0.001709,5227852.7287,8687.5818111605
1659657600,2022-08-05 00:00:00,VSYS/USDT,0.00164,0.001709,0.00164,0.001677,2322787.4618,3903.8032019802
1659571200,2022-08-04 00:00:00,VSYS/USDT,0.001687,0.001778,0.001631,0.001657,5584218.6356,9428.190606956
1659484800,2022-08-03 00:00:00,VSYS/USDT,0.001674,0.00182,0.001634,0.001704,7777775.5341,13408.5268283238
1659398400,2022-08-02 00:00:00,VSYS/USDT,0.001697,0.001699,0.001601,0.001664,1377081.9522,2270.0322137454
1659312000,2022-08-01 00:00:00,VSYS/USDT,0.001763,0.001787,0.00165,0.001697,5956754.9741,10170.0825565722
1659225600,2022-07-31 00:00:00,VSYS/USDT,0.001641,0.001879,0.001622,0.001751,14078205.499,24452.960057516
1659139200,2022-07-30 00:00:00,VSYS/USDT,0.001529,0.00218,0.001529,0.001644,58224895.9604,108685.6636044055
1659052800,2022-07-29 00:00:00,VSYS/USDT,0.001524,0.00154,0.001457,0.001507,4129887.5795,6222.0628671448
1658966400,2022-07-28 00:00:00,VSYS/USDT,0.001485,0.00156,0.001453,0.001524,7464135.486,11214.0169243604
1658880000,2022-07-27 00:00:00,VSYS/USDT,0.001449,0.001546,0.00142,0.001486,3006412.0846,4415.5182040481
1658793600,2022-07-26 00:00:00,VSYS/USDT,0.001479,0.001479,0.001409,0.001432,6035811.982,8661.4033237586
1658707200,2022-07-25 00:00:00,VSYS/USDT,0.001579,0.00158,0.00145,0.001479,17163150.8278,25614.6400591745
1658620800,2022-07-24 00:00:00,VSYS/USDT,0.001562,0.001629,0.00153,0.00162,3702873.7079,5833.6017804595
1658534400,2022-07-23 00:00:00,VSYS/USDT,0.001515,0.00158,0.00146,0.00153,17346939.3423,26438.2518586092
1658448000,2022-07-22 00:00:00,VSYS/USDT,0.00152,0.001635,0.00147,0.001522,5464597.0591,8340.7017513394
1658361600,2022-07-21 00:00:00,VSYS/USDT,0.001658,0.001666,0.001481,0.00154,11320077.8013,17656.421420505
1658275200,2022-07-20 00:00:00,VSYS/USDT,0.001628,0.001741,0.001604,0.001659,6986385.8644,11700.377513763
1658188800,2022-07-19 00:00:00,VSYS/USDT,0.001622,0.001689,0.001535,0.001634,6734263.9904,10829.7502850451
1658102400,2022-07-18 00:00:00,VSYS/USDT,0.001532,0.00164,0.001501,0.001622,8086701.5931,12762.5507216096
1658016000,2022-07-17 00:00:00,VSYS/USDT,0.001528,0.001553,0.001485,0.00152,8245315.0117,12576.9353112806
1657929600,2022-07-16 00:00:00,VSYS/USDT,0.00152,0.00156,0.00147,0.00152,3412857.3592,5185.7255699052
1657843200,2022-07-15 00:00:00,VSYS/USDT,0.001452,0.001555,0.001422,0.001516,16429455.0198,24518.8651227465
1657756800,2022-07-14 00:00:00,VSYS/USDT,0.001462,0.001504,0.001422,0.001472,11807442.0765,17156.5557098019
1657670400,2022-07-13 00:00:00,VSYS/USDT,0.00146,0.001525,0.001373,0.001462,10294525.1506,14856.6542100039
1657584000,2022-07-12 00:00:00,VSYS/USDT,0.00153,0.001589,0.001415,0.001466,9509231.6583,14140.7404862072
1657497600,2022-07-11 00:00:00,VSYS/USDT,0.001604,0.001619,0.001489,0.00153,17028293.9039,26351.9023214674
1657411200,2022-07-10 00:00:00,VSYS/USDT,0.001731,0.001731,0.00157,0.00161,14685088.4498,24125.9730370314
1657324800,2022-07-09 00:00:00,VSYS/USDT,0.0017,0.001779,0.00166,0.001726,15570178.8618,26625.8853562741
1657238400,2022-07-08 00:00:00,VSYS/USDT,0.00168,0.001799,0.001572,0.00169,67085092.8657,112834.286062059
1657152000,2022-07-07 00:00:00,VSYS/USDT,0.001612,0.0019,0.00158,0.001695,15027085.89280246,25074.08516557908588
1657065600,2022-07-06 00:00:00,VSYS/USDT,0.00161,0.00165,0.001562,0.001588,5594565.02410498,9045.92981212114555
1656979200,2022-07-05 00:00:00,VSYS/USDT,0.001689,0.001709,0.001541,0.00161,12841871.928596,20870.23925649472798
1656892800,2022-07-04 00:00:00,VSYS/USDT,0.001752,0.00179,0.00154,0.001687,51289856.08339948,84396.1184751144419
1656806400,2022-07-03 00:00:00,VSYS/USDT,0.002007,0.002017,0.001651,0.001772,33917386.77580093,60791.20933873083976
1656720000,2022-07-02 00:00:00,VSYS/USDT,0.001973,0.00208,0.001916,0.00199,11706447.16395255,23385.87162130567208
1656633600,2022-07-01 00:00:00,VSYS/USDT,0.001987,0.002045,0.001818,0.001956,10358880.40029109,20025.8627320584058
1656547200,2022-06-30 00:00:00,VSYS/USDT,0.00232,0.002386,0.001873,0.001972,46289130.85544209,98630.65861354075506
1656460800,2022-06-29 00:00:00,VSYS/USDT,0.00268,0.00268,0.002295,0.00234,16264071.63751282,39597.05580422708133
1656374400,2022-06-28 00:00:00,VSYS/USDT,0.002786,0.00281,0.0026,0.002688,4925160.12179011,13404.24411233322304
1656288000,2022-06-27 00:00:00,VSYS/USDT,0.002979,0.003198,0.002691,0.00277,4859202.09353842,14577.8271965893075
1656201600,2022-06-26 00:00:00,VSYS/USDT,0.003034,0.003126,0.002923,0.002979,1733476.64833666,5233.18370108553667
1656115200,2022-06-25 00:00:00,VSYS/USDT,0.00292,0.00327,0.002886,0.00305,3651406.75113263,11004.40240789623733
1656028800,2022-06-24 00:00:00,VSYS/USDT,0.002908,0.002958,0.00281,0.00291,1730582.80992211,4992.09109410889727
1655942400,2022-06-23 00:00:00,VSYS/USDT,0.00273,0.00315,0.002704,0.002925,7901525.1625803,22566.56282507175226
1655856000,2022-06-22 00:00:00,VSYS/USDT,0.0028,0.002808,0.00266,0.00274,1610645.76683331,4398.18150058622387
1655769600,2022-06-21 00:00:00,VSYS/USDT,0.002782,0.00291,0.00268,0.00279,1435199.31724708,4013.51349816609431
1655683200,2022-06-20 00:00:00,VSYS/USDT,0.00276,0.003246,0.00263,0.00279,6251589.21184463,18084.43302287002002
1655596800,2022-06-19 00:00:00,VSYS/USDT,0.002663,0.00284,0.00251,0.002766,2586607.52847673,6911.8658861386845
1655510400,2022-06-18 00:00:00,VSYS/USDT,0.002923,0.00318,0.002524,0.002641,5438202.03040355,14908.49375679279996
1655424000,2022-06-17 00:00:00,VSYS/USDT,0.003266,0.00341,0.002873,0.002904,5770285.39907243,18039.4178794924978
1655337600,2022-06-16 00:00:00,VSYS/USDT,0.00324,0.003371,0.00302,0.003262,2266113.45391068,7139.15095648160241
1655251200,2022-06-15 00:00:00,VSYS/USDT,0.00317,0.00324,0.002962,0.003233,2870683.84407081,9029.39078254680332
1655164800,2022-06-14 00:00:00,VSYS/USDT,0.00329,0.0034,0.00307,0.0032,4669039.71302002,15319.8094935582162
1655078400,2022-06-13 00:00:00,VSYS/USDT,0.00368,0.00369,0.00322,0.00331,2412176.3227117,8274.2907241830491
1654992000,2022-06-12 00:00:00,VSYS/USDT,0.00389,0.00391,0.00362,0.00368,1089325.11016365,4162.4984127174368
1654905600,2022-06-11 00:00:00,VSYS/USDT,0.00434,0.00437,0.00386,0.00391,1928846.6594104,7927.3825213548011
1654819200,2022-06-10 00:00:00,VSYS/USDT,0.00466,0.00477,0.00424,0.00433,2302405.76389909,10247.2023138551957
1654732800,2022-06-09 00:00:00,VSYS/USDT,0.00451,0.00477,0.00448,0.00467,3540887.08535036,16510.4663840196366
1654646400,2022-06-08 00:00:00,VSYS/USDT,0.00469,0.00483,0.00445,0.00455,880718.55409166,4086.6237126538877
1654560000,2022-06-07 00:00:00,VSYS/USDT,0.00508,0.00508,0.0046,0.0047,738185.28649996,3508.2273471207743
1654473600,2022-06-06 00:00:00,VSYS/USDT,0.00492,0.00526,0.00485,0.0051,1351695.78342726,6838.8776319812263
1654387200,2022-06-05 00:00:00,VSYS/USDT,0.00463,0.00496,0.00455,0.00487,1381114.2785617,6606.7218372707043
1654300800,2022-06-04 00:00:00,VSYS/USDT,0.00468,0.00482,0.00459,0.00468,557545.22585439,2631.5609693159263
1654214400,2022-06-03 00:00:00,VSYS/USDT,0.0046,0.00474,0.00451,0.00466,581145.09459119,2668.6340260628596
1654128000,2022-06-02 00:00:00,VSYS/USDT,0.00446,0.00468,0.00444,0.0046,687817.9464138,3125.6708596939559
1654041600,2022-06-01 00:00:00,VSYS/USDT,0.00478,0.00489,0.00443,0.00446,1065106.45729761,4997.7831092312265
1653955200,2022-05-31 00:00:00,VSYS/USDT,0.00466,0.0049,0.00463,0.00478,2706033.71543251,12854.5591842735162
1653868800,2022-05-30 00:00:00,VSYS/USDT,0.00452,0.00494,0.00447,0.0047,986389.15904604,4613.163431758028
1653782400,2022-05-29 00:00:00,VSYS/USDT,0.00439,0.00456,0.00432,0.00448,326923.3768,1438.7070191091011
1653696000,2022-05-28 00:00:00,VSYS/USDT,0.00438,0.00459,0.00434,0.00437,575539.85372905,2558.1214629587065
1653609600,2022-05-27 00:00:00,VSYS/USDT,0.0042,0.00493,0.00412,0.00438,7084281.67884573,31247.4920337439032
1653523200,2022-05-26 00:00:00,VSYS/USDT,0.00442,0.0045,0.00413,0.0042,753115.2098051,3254.958458210596
1653436800,2022-05-25 00:00:00,VSYS/USDT,0.00444,0.00453,0.00434,0.00442,2166894.15878594,9615.7212137308924
1653350400,2022-05-24 00:00:00,VSYS/USDT,0.00451,0.00454,0.00432,0.00448,359342.63947687,1595.1725949519528
1653264000,2022-05-23 00:00:00,VSYS/USDT,0.00466,0.00474,0.00445,0.0045,619048.39625733,2839.5823833929981
1653177600,2022-05-22 00:00:00,VSYS/USDT,0.00455,0.00491,0.0045,0.00468,674421.83219051,3172.1710243083186
1653091200,2022-05-21 00:00:00,VSYS/USDT,0.0043,0.00467,0.0043,0.00455,980824.11891649,4378.5548434899247
1653004800,2022-05-20 00:00:00,VSYS/USDT,0.00469,0.00472,0.0043,0.00431,3229699.83265214,14341.5816062009668
1652918400,2022-05-19 00:00:00,VSYS/USDT,0.00405,0.00505,0.00397,0.00469,12836720.8114379,58679.8546128852186
1652832000,2022-05-18 00:00:00,VSYS/USDT,0.00435,0.00481,0.00403,0.00411,12024937.9609553,53279.0013620752308
1652745600,2022-05-17 00:00:00,VSYS/USDT,0.00439,0.00464,0.0042,0.00443,892072.38820099,3884.9035281228544
1652659200,2022-05-16 00:00:00,VSYS/USDT,0.00443,0.00457,0.0041,0.00432,2072564.13437061,8796.0035385911481
1652572800,2022-05-15 00:00:00,VSYS/USDT,0.00396,0.00512,0.00386,0.00449,7337105.58670428,30635.7977692769322
1652486400,2022-05-14 00:00:00,VSYS/USDT,0.00377,0.00398,0.0036,0.00395,2212110.60226089,8457.9855035125074
1652400000,2022-05-13 00:00:00,VSYS/USDT,0.00353,0.00398,0.00347,0.00377,2130881.35143557,8152.3951864007663
1652313600,2022-05-12 00:00:00,VSYS/USDT,0.00374,0.0039,0.00333,0.00359,5564528.4134821,19815.0606125814453
1652227200,2022-05-11 00:00:00,VSYS/USDT,0.00536,0.00539,0.00362,0.00367,7633573.53577588,33596.164238579489
1652140800,2022-05-10 00:00:00,VSYS/USDT,0.0054,0.006,0.00505,0.00536,3459399.66752801,19127.1350368422633
1652054400,2022-05-09 00:00:00,VSYS/USDT,0.00674,0.00681,0.00531,0.00543,3845492.41104457,23042.2013154975918
1651968000,2022-05-08 00:00:00,VSYS/USDT,0.007,0.00708,0.00666,0.00674,1383807.00209309,9477.7262861367467
1651881600,2022-05-07 00:00:00,VSYS/USDT,0.00714,0.00728,0.00691,0.0071,465916.38562712,3306.7466643453757
1651795200,2022-05-06 00:00:00,VSYS/USDT,0.00721,0.00745,0.00681,0.00707,1441626.67599237,10299.2063973359723
1651708800,2022-05-05 00:00:00,VSYS/USDT,0.0079,0.00807,0.00707,0.00721,2270226.76327045,17395.979341504415
1651622400,2022-05-04 00:00:00,VSYS/USDT,0.00751,0.00842,0.00707,0.0078,4849278.53894151,36971.0258502673325
1651536000,2022-05-03 00:00:00,VSYS/USDT,0.0075,0.00784,0.00734,0.00751,1027708.02163489,7754.9298240304469
1651449600,2022-05-02 00:00:00,VSYS/USDT,0.0076,0.00798,0.00734,0.0076,1678083.17366162,12839.6438414647793
1651363200,2022-05-01 00:00:00,VSYS/USDT,0.00837,0.00838,0.00752,0.00779,4299268.3130397,34250.6698822646198
1651276800,2022-04-30 00:00:00,VSYS/USDT,0.0091,0.0091,0.00833,0.00833,6898678.53819264,60507.6021346059479
1651190400,2022-04-29 00:00:00,VSYS/USDT,0.01111,0.01305,0.00898,0.00913,18040133.55325347,188587.741564816326
1651104000,2022-04-28 00:00:00,VSYS/USDT,0.01102,0.01132,0.01097,0.01111,810080.95600145,8990.8475951466783
1651017600,2022-04-27 00:00:00,VSYS/USDT,0.01086,0.01112,0.01083,0.01102,701115.06589129,7664.1584134177318
1650931200,2022-04-26 00:00:00,VSYS/USDT,0.01142,0.01142,0.01068,0.01086,1198834.52924832,13234.3451885387317
1650844800,2022-04-25 00:00:00,VSYS/USDT,0.0113,0.01165,0.01072,0.0114,1142918.1779122,12693.7304743251935
1650758400,2022-04-24 00:00:00,VSYS/USDT,0.01109,0.01148,0.01101,0.01129,1871745.74409054,20974.893366561374
1650672000,2022-04-23 00:00:00,VSYS/USDT,0.01092,0.01114,0.01083,0.01113,1778868.93327762,19626.0327859405691
1650585600,2022-04-22 00:00:00,VSYS/USDT,0.011,0.01122,0.01091,0.01092,3843137.48209457,42456.8400920897753
1650499200,2022-04-21 00:00:00,VSYS/USDT,0.01133,0.01153,0.01089,0.011,2497942.21656236,28365.6608093765146
1650412800,2022-04-20 00:00:00,VSYS/USDT,0.01153,0.01174,0.01118,0.0114,2680207.36662748,30928.3352044948967
1650326400,2022-04-19 00:00:00,VSYS/USDT,0.01156,0.01164,0.01132,0.01153,3325924.86241448,38219.524682268825
1650240000,2022-04-18 00:00:00,VSYS/USDT,0.01174,0.01186,0.01116,0.01149,1874849.95290336,21438.2946347617593
1650153600,2022-04-17 00:00:00,VSYS/USDT,0.01185,0.01194,0.01168,0.01168,1676946.59117361,19784.4089676756394
1650067200,2022-04-16 00:00:00,VSYS/USDT,0.01181,0.01194,0.01169,0.01185,526065.21068387,6193.4471107655813
1649980800,2022-04-15 00:00:00,VSYS/USDT,0.01169,0.01189,0.01161,0.01181,1258284.51090673,14743.3722666898568
1649894400,2022-04-14 00:00:00,VSYS/USDT,0.01192,0.01229,0.01162,0.01169,3344286.30704359,40020.859522226722
1649808000,2022-04-13 00:00:00,VSYS/USDT,0.01192,0.01223,0.01169,0.01192,5349091.81502052,63746.4992723719676
1649721600,2022-04-12 00:00:00,VSYS/USDT,0.01185,0.01209,0.01169,0.01191,2255438.54210694,26902.465058589028
1649635200,2022-04-11 00:00:00,VSYS/USDT,0.0127,0.0127,0.01183,0.01183,2354733.87085835,28688.2426081345656
1649548800,2022-04-10 00:00:00,VSYS/USDT,0.01254,0.01298,0.01248,0.01274,1152320.91027132,14681.5646666332261
1649462400,2022-04-09 00:00:00,VSYS/USDT,0.0123,0.01254,0.01224,0.01253,3366556.53863346,41765.9413907767816
1649376000,2022-04-08 00:00:00,VSYS/USDT,0.01254,0.01285,0.01224,0.01226,2453938.81797286,30752.2979414027194
1649289600,2022-04-07 00:00:00,VSYS/USDT,0.01232,0.01274,0.01222,0.01254,3000663.07125118,37498.6373834433914
1649203200,2022-04-06 00:00:00,VSYS/USDT,0.01322,0.01325,0.01233,0.01233,3354429.36030314,42758.0548259596876
1649116800,2022-04-05 00:00:00,VSYS/USDT,0.01343,0.01391,0.01305,0.01325,4467230.87112558,60278.7715026884869
1649030400,2022-04-04 00:00:00,VSYS/USDT,0.01334,0.0136,0.01314,0.01344,1950266.48201801,26038.4914176636961
1648944000,2022-04-03 00:00:00,VSYS/USDT,0.0131,0.01344,0.01302,0.01334,3739149.9402015,49468.4066214976548
1648857600,2022-04-02 00:00:00,VSYS/USDT,0.01331,0.01379,0.01311,0.01313,4001135.22956638,54463.7970763827346
1648771200,2022-04-01 00:00:00,VSYS/USDT,0.01312,0.01332,0.01278,0.01331,1898834.00156173,24728.5591526243296
1648684800,2022-03-31 00:00:00,VSYS/USDT,0.01346,0.01367,0.01298,0.01312,5840047.85153459,78486.5309029567529
1648598400,2022-03-30 00:00:00,VSYS/USDT,0.01363,0.01374,0.01219,0.01346,5365632.92886051,71854.0674407852197
1648512000,2022-03-29 00:00:00,VSYS/USDT,0.01375,0.01419,0.01339,0.01373,4387899.18096284,60707.6827731136848
1648425600,2022-03-28 00:00:00,VSYS/USDT,0.0137,0.014,0.01321,0.01375,6709869.76997979,92342.9198393302517
1648339200,2022-03-27 00:00:00,VSYS/USDT,0.01336,0.01385,0.01315,0.01382,2475170.70569252,33396.6638313585223
1648252800,2022-03-26 00:00:00,VSYS/USDT,0.01312,0.01344,0.01262,0.01334,5412116.54248904,70651.0952229012005
1648166400,2022-03-25 00:00:00,VSYS/USDT,0.01324,0.015,0.0129,0.01311,27912543.69081559,381658.0989055665423
1648080000,2022-03-24 00:00:00,VSYS/USDT,0.0129,0.01338,0.01259,0.01336,2196405.28991353,28652.4720794747183
1647993600,2022-03-23 00:00:00,VSYS/USDT,0.01285,0.01306,0.01261,0.01289,955369.84668839,12243.3247932998185
1647907200,2022-03-22 00:00:00,VSYS/USDT,0.01254,0.01323,0.01248,0.01287,1062798.62980377,13771.7095523784707
1647820800,2022-03-21 00:00:00,VSYS/USDT,0.0124,0.01284,0.01221,0.01262,630197.63569313,7847.1733545290056
1647734400,2022-03-20 00:00:00,VSYS/USDT,0.01239,0.01299,0.01227,0.0125,2832515.68159683,36002.2341703278211
1647648000,2022-03-19 00:00:00,VSYS/USDT,0.01224,0.01264,0.0121,0.01239,732792.73920643,9030.6042422882704
1647561600,2022-03-18 00:00:00,VSYS/USDT,0.01201,0.01349,0.01171,0.01224,2699734.82412305,33200.6826546471621
1647475200,2022-03-17 00:00:00,VSYS/USDT,0.01186,0.01225,0.01167,0.01199,615673.78478646,7364.789718599985
1647388800,2022-03-16 00:00:00,VSYS/USDT,0.01192,0.01205,0.01156,0.01185,308916.82279298,3641.1880783924503
1647302400,2022-03-15 00:00:00,VSYS/USDT,0.01174,0.01205,0.01146,0.01185,489106.87674618,5782.2969323782929
1647216000,2022-03-14 00:00:00,VSYS/USDT,0.01176,0.01191,0.01151,0.01174,526590.89572497,6191.4971439130285
1647129600,2022-03-13 00:00:00,VSYS/USDT,0.01182,0.01207,0.01154,0.01167,775272.48580234,9201.4240829065819
1647043200,2022-03-12 00:00:00,VSYS/USDT,0.01194,0.01209,0.01162,0.01176,342112.85912434,4064.4476430882938
1646956800,2022-03-11 00:00:00,VSYS/USDT,0.01203,0.01224,0.0117,0.01186,723660.60273588,8643.701363499049
1646870400,2022-03-10 00:00:00,VSYS/USDT,0.01277,0.01291,0.01186,0.01203,230053.46081472,2790.6744083324618
1646784000,2022-03-09 00:00:00,VSYS/USDT,0.0121,0.01324,0.01204,0.01282,1051679.05440761,13547.1557966024211
1646697600,2022-03-08 00:00:00,VSYS/USDT,0.012,0.01235,0.01181,0.01218,665992.52030902,8053.233615961966
1646611200,2022-03-07 00:00:00,VSYS/USDT,0.01211,0.01238,0.01168,0.012,793474.28331931,9519.3253357236457
1646524800,2022-03-06 00:00:00,VSYS/USDT,0.01242,0.0125,0.01183,0.01217,800281.95716644,9736.1217447559012
1646438400,2022-03-05 00:00:00,VSYS/USDT,0.01202,0.01299,0.01181,0.01233,930383.90342629,11365.5962334777705
1646352000,2022-03-04 00:00:00,VSYS/USDT,0.01234,0.01256,0.01186,0.01211,726086.69502198,8878.1014631226385
1646265600,2022-03-03 00:00:00,VSYS/USDT,0.01226,0.01261,0.01209,0.01236,895355.04127368,11106.6052791048708
1646179200,2022-03-02 00:00:00,VSYS/USDT,0.01227,0.01283,0.01198,0.01235,774792.13069006,9602.4764543292659
1646092800,2022-03-01 00:00:00,VSYS/USDT,0.01231,0.01275,0.01209,0.01223,1209413.71391267,14994.6876542028996
1646006400,2022-02-28 00:00:00,VSYS/USDT,0.01157,0.01246,0.01124,0.01231,779394.73631931,9272.5502350291489
1645920000,2022-02-27 00:00:00,VSYS/USDT,0.01217,0.01221,0.01151,0.01158,672013.01041016,8043.8835701212028
1645833600,2022-02-26 00:00:00,VSYS/USDT,0.01202,0.01235,0.01191,0.01217,1120038.92790898,13572.9636490927478
1645747200,2022-02-25 00:00:00,VSYS/USDT,0.01188,0.01217,0.01168,0.01202,1009932.59572361,12025.2185577007946
1645660800,2022-02-24 00:00:00,VSYS/USDT,0.01223,0.0123,0.01092,0.01188,1804167.51387515,20800.4163995949783
1645574400,2022-02-23 00:00:00,VSYS/USDT,0.01243,0.0128,0.01221,0.01223,547656.74827184,6799.2953660327157
1645488000,2022-02-22 00:00:00,VSYS/USDT,0.01286,0.01311,0.01187,0.01237,995498.0797182,12475.2896786796739
1645401600,2022-02-21 00:00:00,VSYS/USDT,0.01258,0.01454,0.01221,0.01284,3620247.77366743,46921.563762016633
1645315200,2022-02-20 00:00:00,VSYS/USDT,0.01258,0.01267,0.01221,0.01266,342402.60244475,4272.7159854377352
1645228800,2022-02-19 00:00:00,VSYS/USDT,0.01266,0.01291,0.01237,0.01266,330498.27978062,4196.1628800862545
1645142400,2022-02-18 00:00:00,VSYS/USDT,0.01258,0.01295,0.01227,0.01279,1859657.97822008,23642.1707524697235
1645056000,2022-02-17 00:00:00,VSYS/USDT,0.01389,0.01415,0.0124,0.01258,1906343.82862844,25009.3696853384071
1644969600,2022-02-16 00:00:00,VSYS/USDT,0.01405,0.01485,0.01377,0.01389,1122171.16783854,15963.205970445251
1644883200,2022-02-15 00:00:00,VSYS/USDT,0.01377,0.01432,0.01352,0.01398,1513210.64699718,21047.2058243088553
1644796800,2022-02-14 00:00:00,VSYS/USDT,0.01356,0.0138,0.01322,0.01366,750296.41687321,10113.2472570467945
1644710400,2022-02-13 00:00:00,VSYS/USDT,0.01359,0.01411,0.01342,0.01362,1095943.07912356,15029.6428437274373
1644624000,2022-02-12 00:00:00,VSYS/USDT,0.01359,0.01468,0.01282,0.01362,3875945.62215279,53677.9383586579325
1644537600,2022-02-11 00:00:00,VSYS/USDT,0.01369,0.01462,0.01335,0.01359,1112621.74710441,15470.5855908567174
