https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX,Volume USDT
1661904000,2022-08-31 00:00:00,GALAX/USDT,0.05082,0.05227,0.04994,0.0504,36560433.32335574,1872842.0607730587588
1661817600,2022-08-30 00:00:00,GALAX/USDT,0.05224,0.05302,0.04929,0.05076,49150841.69644028,2495494.9964639080195
1661731200,2022-08-29 00:00:00,GALAX/USDT,0.04963,0.05256,0.04881,0.05224,26142785.85667137,1326563.4287350354087
1661644800,2022-08-28 00:00:00,GALAX/USDT,0.05079,0.05192,0.04924,0.04965,29315345.96947507,1494394.9535085830523
1661558400,2022-08-27 00:00:00,GALAX/USDT,0.04987,0.05118,0.04913,0.0507,38932477.33702629,1955199.6645253215723
1661472000,2022-08-26 00:00:00,GALAX/USDT,0.05467,0.0548,0.04868,0.04987,53490875.61874751,2780772.5636646349849
1661385600,2022-08-25 00:00:00,GALAX/USDT,0.05484,0.05694,0.05362,0.05466,34693772.99003304,1916772.6369108423972
1661299200,2022-08-24 00:00:00,GALAX/USDT,0.05435,0.05651,0.05277,0.05485,40025028.58905307,2196840.967824053545
1661212800,2022-08-23 00:00:00,GALAX/USDT,0.05339,0.05527,0.05121,0.05432,19300586.62917681,1032595.5420699380742
1661126400,2022-08-22 00:00:00,GALAX/USDT,0.05398,0.05398,0.05055,0.05334,33759748.4870261,1763237.5040705364623
1661040000,2022-08-21 00:00:00,GALAX/USDT,0.05218,0.0547,0.05174,0.05398,45157520.05754403,2394300.1260105847523
1660953600,2022-08-20 00:00:00,GALAX/USDT,0.05288,0.05432,0.05002,0.05215,67175781.71511963,3531817.6209353382152
1660867200,2022-08-19 00:00:00,GALAX/USDT,0.05799,0.05834,0.05111,0.05287,96792418.49201154,5226462.1558200623321
1660780800,2022-08-18 00:00:00,GALAX/USDT,0.06321,0.06407,0.05541,0.05802,39255609.35191135,2406724.2959098229038
1660694400,2022-08-17 00:00:00,GALAX/USDT,0.06944,0.07134,0.06227,0.06321,63418546.61105884,4186502.1544187176433
1660608000,2022-08-16 00:00:00,GALAX/USDT,0.06706,0.07198,0.06531,0.06955,68199556.65636545,4711622.9565499092558
1660521600,2022-08-15 00:00:00,GALAX/USDT,0.07058,0.07291,0.06563,0.06706,70333750.30452427,4853559.444481770859
1660435200,2022-08-14 00:00:00,GALAX/USDT,0.06722,0.07176,0.06616,0.07047,94150815.75331989,6539215.8123102229036
1660348800,2022-08-13 00:00:00,GALAX/USDT,0.06604,0.06995,0.06554,0.06719,58297520.70855292,3931707.6125674748151
1660262400,2022-08-12 00:00:00,GALAX/USDT,0.06204,0.06628,0.06089,0.06597,34418968.0394145,2174646.3842890100387
1660176000,2022-08-11 00:00:00,GALAX/USDT,0.06335,0.06559,0.06155,0.06203,43412454.19408375,2771780.5098983679892
1660089600,2022-08-10 00:00:00,GALAX/USDT,0.05981,0.06391,0.05835,0.06339,52239522.10347286,3211380.8856090401469
1660003200,2022-08-09 00:00:00,GALAX/USDT,0.06224,0.06464,0.0578,0.05982,50375824.31761837,3084017.021628734855
1659916800,2022-08-08 00:00:00,GALAX/USDT,0.0607,0.06424,0.0606,0.06226,44414666.12246392,2764591.4354896075938
1659830400,2022-08-07 00:00:00,GALAX/USDT,0.06005,0.062,0.0583,0.0607,26400501.63776963,1587566.1057449538961
1659744000,2022-08-06 00:00:00,GALAX/USDT,0.06115,0.06225,0.05957,0.06002,32447070.76945634,1980288.3383162487045
1659657600,2022-08-05 00:00:00,GALAX/USDT,0.05907,0.06149,0.0587,0.06113,49459117.93132316,2980307.8894692961457
1659571200,2022-08-04 00:00:00,GALAX/USDT,0.05814,0.06155,0.0575,0.05907,53603330.17666814,3167750.8844227879531
1659484800,2022-08-03 00:00:00,GALAX/USDT,0.05949,0.06174,0.057,0.05816,70925961.87608772,4215675.4486794554462
1659398400,2022-08-02 00:00:00,GALAX/USDT,0.06471,0.06557,0.058,0.05946,135028755.13509765,8184124.9044298445482
1659312000,2022-08-01 00:00:00,GALAX/USDT,0.05692,0.0663,0.05544,0.06461,172999467.69244266,10461364.7291786772775
1659225600,2022-07-31 00:00:00,GALAX/USDT,0.05582,0.06332,0.05514,0.05709,146531783.99182208,8659045.2906530557628
1659139200,2022-07-30 00:00:00,GALAX/USDT,0.05493,0.061,0.05466,0.05579,131800195.33018399,7619867.277369807454
1659052800,2022-07-29 00:00:00,GALAX/USDT,0.05315,0.05752,0.05211,0.05493,99092408.24618506,5460323.5775124500227
1658966400,2022-07-28 00:00:00,GALAX/USDT,0.05146,0.05395,0.04938,0.05312,72548074.57727251,3760463.5874820968018
1658880000,2022-07-27 00:00:00,GALAX/USDT,0.04773,0.0515,0.04653,0.05144,47758416.82881678,2323021.4109132758917
1658793600,2022-07-26 00:00:00,GALAX/USDT,0.04748,0.0481,0.04561,0.04771,36650960.99669909,1716152.7281683715891
1658707200,2022-07-25 00:00:00,GALAX/USDT,0.05287,0.05328,0.04734,0.04746,53428805.99377701,2673063.8680938544541
1658620800,2022-07-24 00:00:00,GALAX/USDT,0.05373,0.05493,0.05256,0.0529,29919690.29060884,1608517.945522886039
1658534400,2022-07-23 00:00:00,GALAX/USDT,0.05221,0.05532,0.05141,0.05375,55574228.42985976,2969126.5363151959484
1658448000,2022-07-22 00:00:00,GALAX/USDT,0.05412,0.05626,0.05166,0.05222,55670565.30329349,3015323.0239929211405
1658361600,2022-07-21 00:00:00,GALAX/USDT,0.05367,0.05473,0.05138,0.05413,67548584.8275867,3588751.3872261720935
1658275200,2022-07-20 00:00:00,GALAX/USDT,0.05832,0.06189,0.05282,0.05365,164496137.40885204,9594602.672539363955
1658188800,2022-07-19 00:00:00,GALAX/USDT,0.05564,0.06171,0.0536,0.05831,268581448.52257215,15723419.9460324794728
1658102400,2022-07-18 00:00:00,GALAX/USDT,0.05073,0.05824,0.05062,0.05562,185574213.05358221,10114811.9775623571165
1658016000,2022-07-17 00:00:00,GALAX/USDT,0.05084,0.05367,0.05006,0.05068,128688503.53026714,6651009.7081556022728
1657929600,2022-07-16 00:00:00,GALAX/USDT,0.04957,0.05171,0.04807,0.05085,102733076.71932997,5115904.5758750981317
1657843200,2022-07-15 00:00:00,GALAX/USDT,0.04959,0.05095,0.04837,0.04959,104521066.96499581,5200988.8682960180208
1657756800,2022-07-14 00:00:00,GALAX/USDT,0.04886,0.05042,0.04658,0.04961,114994003.86069379,5575539.3913545815501
1657670400,2022-07-13 00:00:00,GALAX/USDT,0.0472,0.05004,0.044,0.04888,143368495.24155276,6825693.3741442947945
1657584000,2022-07-12 00:00:00,GALAX/USDT,0.04814,0.04951,0.04696,0.04721,96029197.71308726,4638706.1469112437524
1657497600,2022-07-11 00:00:00,GALAX/USDT,0.05312,0.05312,0.04693,0.04812,105719383.35770451,5366547.5337156583214
1657411200,2022-07-10 00:00:00,GALAX/USDT,0.05545,0.0555,0.05236,0.05313,71217919.61393479,3808771.9608681881987
1657324800,2022-07-09 00:00:00,GALAX/USDT,0.05414,0.05689,0.0538,0.05544,77499787.11789259,4269561.8348791714979
1657238400,2022-07-08 00:00:00,GALAX/USDT,0.05703,0.062,0.05359,0.05412,119227842.65805903,6617488.5360298389059
1657152000,2022-07-07 00:00:00,GALAX/USDT,0.05419,0.05811,0.05413,0.057,98554706.06183533,5530834.0854810484751
1657065600,2022-07-06 00:00:00,GALAX/USDT,0.05323,0.0555,0.05214,0.05418,113770309.59380627,6093034.7974720807934
1656979200,2022-07-05 00:00:00,GALAX/USDT,0.05528,0.0583,0.05157,0.05323,126753708.06709832,6787435.982119777221
1656892800,2022-07-04 00:00:00,GALAX/USDT,0.05304,0.05565,0.05144,0.05529,69750192.98158317,3746139.1162265638247
1656806400,2022-07-03 00:00:00,GALAX/USDT,0.05328,0.05385,0.05159,0.05304,67589501.12399011,3554943.5956867828933
1656720000,2022-07-02 00:00:00,GALAX/USDT,0.05193,0.0559,0.05089,0.05328,96907598.17298118,5090573.489657085457
1656633600,2022-07-01 00:00:00,GALAX/USDT,0.05447,0.0559,0.05113,0.05192,117784679.39041255,6214212.9038772914218
1656547200,2022-06-30 00:00:00,GALAX/USDT,0.05653,0.05666,0.05067,0.05447,131895097.67975801,6984464.354213628481
1656460800,2022-06-29 00:00:00,GALAX/USDT,0.05667,0.0584,0.05506,0.05648,93048051.21720768,5282104.5920215005885
1656374400,2022-06-28 00:00:00,GALAX/USDT,0.06007,0.06244,0.05622,0.05663,94092113.56193837,5595058.8804661515338
1656288000,2022-06-27 00:00:00,GALAX/USDT,0.06067,0.06397,0.05882,0.06006,94532056.73530268,5803821.7546794050383
1656201600,2022-06-26 00:00:00,GALAX/USDT,0.06882,0.071,0.06008,0.06072,128131780.43358494,8430606.1031019013341
1656115200,2022-06-25 00:00:00,GALAX/USDT,0.06213,0.06989,0.05845,0.06881,174207403.29451974,11026722.6334445251532
1656028800,2022-06-24 00:00:00,GALAX/USDT,0.05774,0.06338,0.05772,0.06213,102625265.91434904,6154185.7024570606342
1655942400,2022-06-23 00:00:00,GALAX/USDT,0.05417,0.05828,0.05398,0.05774,92646595.24560986,5261680.7987384612507
1655856000,2022-06-22 00:00:00,GALAX/USDT,0.05633,0.05745,0.05354,0.05417,120177111.99881493,6640357.7532324234828
1655769600,2022-06-21 00:00:00,GALAX/USDT,0.05639,0.06138,0.05329,0.05632,133950563.2081049,7819850.4307903958076
1655683200,2022-06-20 00:00:00,GALAX/USDT,0.05627,0.05795,0.05278,0.05642,97205095.57881262,5411872.8628380432327
1655596800,2022-06-19 00:00:00,GALAX/USDT,0.05352,0.05707,0.05057,0.05627,112925936.7464897,6086573.6009110969674
1655510400,2022-06-18 00:00:00,GALAX/USDT,0.05683,0.0579,0.04967,0.0534,154863570.77624269,8291729.1885233737335
1655424000,2022-06-17 00:00:00,GALAX/USDT,0.05536,0.05801,0.05479,0.05682,74704093.81359865,4234973.1950889935054
1655337600,2022-06-16 00:00:00,GALAX/USDT,0.06535,0.06655,0.05407,0.05535,98767509.25755807,5787292.5453412953039
1655251200,2022-06-15 00:00:00,GALAX/USDT,0.06087,0.06569,0.05338,0.06537,145611647.79869169,8498582.9328550676285
1655164800,2022-06-14 00:00:00,GALAX/USDT,0.05982,0.06669,0.0548,0.06083,163353110.09756122,9975420.1171204202955
1655078400,2022-06-13 00:00:00,GALAX/USDT,0.05732,0.06393,0.04726,0.05988,198493346.5586245,11233845.6994658246006
1654992000,2022-06-12 00:00:00,GALAX/USDT,0.06281,0.0641,0.0561,0.05732,90772554.30474185,5464781.3118242203424
1654905600,2022-06-11 00:00:00,GALAX/USDT,0.06916,0.0712,0.06129,0.06281,50679376.85299414,3324563.0600309634957
1654819200,2022-06-10 00:00:00,GALAX/USDT,0.07603,0.07646,0.06602,0.06927,48324033.41349182,3454217.0519336291217
1654732800,2022-06-09 00:00:00,GALAX/USDT,0.07512,0.07809,0.07374,0.0761,38612666.71783525,2939172.0212907497128
1654646400,2022-06-08 00:00:00,GALAX/USDT,0.07864,0.08824,0.07,0.0751,73791270.33206484,5800852.2858003482748
1654560000,2022-06-07 00:00:00,GALAX/USDT,0.08799,0.09063,0.07649,0.07864,164220071.58811595,13407264.0255420427933
1654473600,2022-06-06 00:00:00,GALAX/USDT,0.07462,0.0899,0.07442,0.08798,80608601.04323314,6516413.7605540660072
1654387200,2022-06-05 00:00:00,GALAX/USDT,0.07471,0.0765,0.07243,0.07457,32779988.09407942,2431534.0540092969291
1654300800,2022-06-04 00:00:00,GALAX/USDT,0.0736,0.076,0.07082,0.07456,40672492.53397206,3002067.4818606704142
1654214400,2022-06-03 00:00:00,GALAX/USDT,0.07625,0.07709,0.07043,0.07361,42361314.44452558,3093345.3213917347926
1654128000,2022-06-02 00:00:00,GALAX/USDT,0.07356,0.07754,0.07225,0.07622,60286850.477697,4499221.5649399284308
1654041600,2022-06-01 00:00:00,GALAX/USDT,0.08307,0.08385,0.07135,0.07358,77175217.70380259,6053282.5017487724705
1653955200,2022-05-31 00:00:00,GALAX/USDT,0.08409,0.08808,0.07921,0.08305,60495811.3161076,5045410.5274769554663
1653868800,2022-05-30 00:00:00,GALAX/USDT,0.07838,0.08506,0.07679,0.08406,64296735.28805348,5221717.6280175569057
1653782400,2022-05-29 00:00:00,GALAX/USDT,0.07251,0.07908,0.07004,0.07836,55483436.36216633,4081149.634107394122
1653696000,2022-05-28 00:00:00,GALAX/USDT,0.07032,0.07917,0.06942,0.07248,46031187.94350591,3299892.9440154588767
1653609600,2022-05-27 00:00:00,GALAX/USDT,0.07304,0.0744,0.06775,0.07031,71786989.93201009,5094915.2737971877325
1653523200,2022-05-26 00:00:00,GALAX/USDT,0.08034,0.08321,0.07063,0.0731,80015713.11858317,6070395.0984269198543
1653436800,2022-05-25 00:00:00,GALAX/USDT,0.08347,0.08446,0.07745,0.08026,36484416.19176783,2961298.0701777746957
1653350400,2022-05-24 00:00:00,GALAX/USDT,0.0803,0.08462,0.07627,0.0835,37856059.62960162,3065924.2031792393422
1653264000,2022-05-23 00:00:00,GALAX/USDT,0.08476,0.09138,0.0787,0.0803,61054791.79249679,5263899.0136353579139
1653177600,2022-05-22 00:00:00,GALAX/USDT,0.08567,0.08626,0.08118,0.08479,40486565.64583812,3400962.3983588040268
1653091200,2022-05-21 00:00:00,GALAX/USDT,0.08209,0.08645,0.07895,0.08565,53262936.13577451,4390820.3058335500448
1653004800,2022-05-20 00:00:00,GALAX/USDT,0.08588,0.0877,0.07743,0.08205,61582590.36458016,5050032.0043157367484
1652918400,2022-05-19 00:00:00,GALAX/USDT,0.07784,0.08738,0.07455,0.08579,78143325.54945792,6305071.1735851126975
1652832000,2022-05-18 00:00:00,GALAX/USDT,0.08928,0.09088,0.07663,0.07784,63735205.35333508,5247475.7344414316257
1652745600,2022-05-17 00:00:00,GALAX/USDT,0.08618,0.09273,0.08373,0.08933,46200459.19693508,4094916.0445418091691
1652659200,2022-05-16 00:00:00,GALAX/USDT,0.10049,0.10052,0.08449,0.08619,63497422.6170521,5662606.2484071055049
1652572800,2022-05-15 00:00:00,GALAX/USDT,0.09966,0.106,0.09016,0.10054,64439141.82488105,6147949.7804329389742
1652486400,2022-05-14 00:00:00,GALAX/USDT,0.092,0.11,0.08109,0.09953,69963999.29361304,6374812.6623290540372
1652400000,2022-05-13 00:00:00,GALAX/USDT,0.0682,0.11183,0.06644,0.09196,151180235.61792808,14123025.2549211683894
1652313600,2022-05-12 00:00:00,GALAX/USDT,0.06594,0.0793,0.04926,0.06839,75935219.75882375,4750926.7097508752397
1652227200,2022-05-11 00:00:00,GALAX/USDT,0.10872,0.1159,0.056,0.06585,101358564.35318662,7825362.501855193445
1652140800,2022-05-10 00:00:00,GALAX/USDT,0.10272,0.12487,0.10082,0.10874,41611237.97295746,4745943.1905569208463
1652054400,2022-05-09 00:00:00,GALAX/USDT,0.13095,0.13328,0.10218,0.10317,27169032.82357972,3246163.1397001731528
1651968000,2022-05-08 00:00:00,GALAX/USDT,0.13563,0.13717,0.1285,0.13064,14770588.99490995,1967327.1677121217487
1651881600,2022-05-07 00:00:00,GALAX/USDT,0.14372,0.14822,0.13062,0.13554,18357974.74510333,2573741.7403057765187
1651795200,2022-05-06 00:00:00,GALAX/USDT,0.13911,0.14788,0.13271,0.14377,27920100.55762772,3920742.9451916802825
1651708800,2022-05-05 00:00:00,GALAX/USDT,0.16195,0.16395,0.13121,0.13891,32843252.18679771,4846474.4017580858934
1651622400,2022-05-04 00:00:00,GALAX/USDT,0.13662,0.16562,0.1356,0.16187,45390435.85104062,6702071.2700217261154
1651536000,2022-05-03 00:00:00,GALAX/USDT,0.13566,0.14434,0.13251,0.13652,28285262.3344974,3919575.4377019803509
1651449600,2022-05-02 00:00:00,GALAX/USDT,0.14267,0.14374,0.13245,0.13565,23727543.66356251,3276792.8383489455993
1651363200,2022-05-01 00:00:00,GALAX/USDT,0.13139,0.14458,0.12917,0.14268,22724791.58585378,3134571.6801725993223
1651276800,2022-04-30 00:00:00,GALAX/USDT,0.15519,0.15774,0.12,0.13155,16165861.95727614,2331800.1527969245203
1651190400,2022-04-29 00:00:00,GALAX/USDT,0.16905,0.17134,0.15164,0.15507,16766692.3701188,2708933.060373130031
1651104000,2022-04-28 00:00:00,GALAX/USDT,0.17279,0.17478,0.16476,0.16905,17393146.36702261,2965027.501411601211
1651017600,2022-04-27 00:00:00,GALAX/USDT,0.16407,0.17428,0.16354,0.17275,13834052.23488928,2340806.9710433415265
1650931200,2022-04-26 00:00:00,GALAX/USDT,0.18236,0.18493,0.16111,0.16422,20332359.87230868,3544357.9986873836177
1650844800,2022-04-25 00:00:00,GALAX/USDT,0.18662,0.18695,0.17,0.18228,21958234.16992702,3906826.5370198236683
1650758400,2022-04-24 00:00:00,GALAX/USDT,0.18766,0.18955,0.18422,0.18663,10531269.73809463,1976265.7154376999369
1650672000,2022-04-23 00:00:00,GALAX/USDT,0.19206,0.19299,0.18536,0.18765,10670349.06143975,2019600.4606436362477
1650585600,2022-04-22 00:00:00,GALAX/USDT,0.1885,0.19439,0.18645,0.19206,14819405.96329298,2813846.8749969306445
1650499200,2022-04-21 00:00:00,GALAX/USDT,0.19581,0.2022,0.18554,0.18949,13548603.61210132,2652974.4676998290556
1650412800,2022-04-20 00:00:00,GALAX/USDT,0.19974,0.2098,0.19087,0.19588,20336963.78567433,4067011.3097227951395
1650326400,2022-04-19 00:00:00,GALAX/USDT,0.19487,0.20268,0.19171,0.19987,18259491.44134632,3633131.1244085175923
1650240000,2022-04-18 00:00:00,GALAX/USDT,0.19216,0.19645,0.18038,0.19484,12422221.95163609,2349888.0555774272344
1650153600,2022-04-17 00:00:00,GALAX/USDT,0.20277,0.204,0.19,0.19222,6272500.67755674,1247620.5689277843561
1650067200,2022-04-16 00:00:00,GALAX/USDT,0.20151,0.20531,0.19906,0.20268,5551866.98519184,1122710.4657781357578
1649980800,2022-04-15 00:00:00,GALAX/USDT,0.19778,0.20234,0.19747,0.20158,6668926.70862847,1333861.2430052580712
1649894400,2022-04-14 00:00:00,GALAX/USDT,0.20722,0.21031,0.19547,0.19777,8822921.8713865,1790322.6687885259975
1649808000,2022-04-13 00:00:00,GALAX/USDT,0.20166,0.20831,0.19736,0.20709,8884327.47941299,1803189.2896502046973
1649721600,2022-04-12 00:00:00,GALAX/USDT,0.19295,0.20707,0.19118,0.20164,17995659.97272339,3593887.0577905389645
1649635200,2022-04-11 00:00:00,GALAX/USDT,0.21447,0.21821,0.18935,0.19272,20018417.97111125,4040378.4495541317477
1649548800,2022-04-10 00:00:00,GALAX/USDT,0.2259,0.22694,0.2141,0.21497,10657181.19616526,2353608.8505179031473
1649462400,2022-04-09 00:00:00,GALAX/USDT,0.21347,0.22677,0.21219,0.2258,6402943.16619075,1398079.7995154519903
1649376000,2022-04-08 00:00:00,GALAX/USDT,0.22799,0.23119,0.21,0.21376,15546335.49996215,3434205.2124692117403
1649289600,2022-04-07 00:00:00,GALAX/USDT,0.2197,0.23133,0.215,0.22799,13251108.71684854,2969015.3254653916755
1649203200,2022-04-06 00:00:00,GALAX/USDT,0.24856,0.24924,0.2181,0.22019,27461879.51204542,6396369.249908434082
1649116800,2022-04-05 00:00:00,GALAX/USDT,0.2567,0.26311,0.2475,0.24833,15123247.75300689,3879316.079516769986
1649030400,2022-04-04 00:00:00,GALAX/USDT,0.26646,0.2665,0.24446,0.2569,23100463.24133287,5934309.2406047791288
1648944000,2022-04-03 00:00:00,GALAX/USDT,0.25451,0.26916,0.2501,0.26638,22845696.35830311,5968577.147244663347
1648857600,2022-04-02 00:00:00,GALAX/USDT,0.26174,0.27758,0.2535,0.2544,28274222.86126697,7512363.4678954927925
1648771200,2022-04-01 00:00:00,GALAX/USDT,0.25455,0.26768,0.241,0.26167,27004053.51061877,6882624.4245918148921
1648684800,2022-03-31 00:00:00,GALAX/USDT,0.27142,0.28757,0.248,0.25417,38124632.9761666,10174494.574328261188
1648598400,2022-03-30 00:00:00,GALAX/USDT,0.27088,0.28403,0.25555,0.27208,27840386.58319207,7526281.1840551420178
1648512000,2022-03-29 00:00:00,GALAX/USDT,0.26289,0.28217,0.26209,0.27085,24288487.20447683,6597658.5750453349781
1648425600,2022-03-28 00:00:00,GALAX/USDT,0.26346,0.29143,0.25802,0.26274,35611039.94735931,9772266.9318869269811
1648339200,2022-03-27 00:00:00,GALAX/USDT,0.25143,0.2643,0.2456,0.26366,15909832.05404065,4055162.7157606573615
1648252800,2022-03-26 00:00:00,GALAX/USDT,0.24484,0.25378,0.24206,0.2518,11570501.77285448,2879175.5483029507561
1648166400,2022-03-25 00:00:00,GALAX/USDT,0.25313,0.26635,0.24241,0.24502,27137349.00679681,6863013.0790583516718
1648080000,2022-03-24 00:00:00,GALAX/USDT,0.2495,0.26231,0.24527,0.25339,24258267.19128067,6141014.1092233276612
1647993600,2022-03-23 00:00:00,GALAX/USDT,0.24126,0.25188,0.23635,0.24936,22260215.61371567,5422423.1268561642485
1647907200,2022-03-22 00:00:00,GALAX/USDT,0.23541,0.25624,0.23541,0.2411,28942145.34675112,7132115.6076166767249
1647820800,2022-03-21 00:00:00,GALAX/USDT,0.23411,0.239,0.22405,0.23583,13290329.56946906,3102461.1128330110046
1647734400,2022-03-20 00:00:00,GALAX/USDT,0.24873,0.25708,0.227,0.23395,15730851.2774111,3775095.0194348304319
1647648000,2022-03-19 00:00:00,GALAX/USDT,0.23025,0.2581,0.22739,0.24924,25354579.48036398,6124931.4060881928371
1647561600,2022-03-18 00:00:00,GALAX/USDT,0.22681,0.23293,0.21762,0.22986,17883943.7914212,4014788.9898855658956
1647475200,2022-03-17 00:00:00,GALAX/USDT,0.23883,0.24195,0.22463,0.22701,21096642.47589759,4861417.0131252848201
1647388800,2022-03-16 00:00:00,GALAX/USDT,0.21455,0.24,0.21368,0.23883,22264235.96240147,4945130.5120194761854
1647302400,2022-03-15 00:00:00,GALAX/USDT,0.21992,0.22357,0.2126,0.21458,11132496.61182468,2420898.2155071829398
1647216000,2022-03-14 00:00:00,GALAX/USDT,0.21674,0.22456,0.21389,0.21991,11042754.58110164,2404988.2427536185963
1647129600,2022-03-13 00:00:00,GALAX/USDT,0.21389,0.24232,0.21115,0.2167,27300658.3333207,6244804.4936722251977
1647043200,2022-03-12 00:00:00,GALAX/USDT,0.21141,0.21877,0.211,0.21382,8341751.09377562,1798044.9237293154168
1646956800,2022-03-11 00:00:00,GALAX/USDT,0.21669,0.22275,0.21036,0.21165,24345886.71306852,5253329.8187370922732
1646870400,2022-03-10 00:00:00,GALAX/USDT,0.23271,0.23345,0.21147,0.21697,27270191.68761772,5959829.5570934271245
1646784000,2022-03-09 00:00:00,GALAX/USDT,0.21959,0.24029,0.21785,0.23253,24092655.4342942,5583222.4211758991892
1646697600,2022-03-08 00:00:00,GALAX/USDT,0.21473,0.23044,0.21289,0.21976,16155212.07208875,3597403.1852482941547
1646611200,2022-03-07 00:00:00,GALAX/USDT,0.21586,0.22971,0.20903,0.215,18424426.28949288,4014914.0531388339
1646524800,2022-03-06 00:00:00,GALAX/USDT,0.23184,0.23723,0.21459,0.21587,11709790.74005425,2637365.2740229602766
1646438400,2022-03-05 00:00:00,GALAX/USDT,0.22274,0.23289,0.21282,0.23176,12789056.74370748,2869446.0202900687628
1646352000,2022-03-04 00:00:00,GALAX/USDT,0.2434,0.24426,0.21859,0.22216,21033192.10508132,4911421.445126293788
1646265600,2022-03-03 00:00:00,GALAX/USDT,0.254,0.26,0.24032,0.24361,18826033.32847766,4703516.1585169396518
1646179200,2022-03-02 00:00:00,GALAX/USDT,0.2578,0.26951,0.2495,0.25483,22387876.67116815,5767194.9660551121062
1646092800,2022-03-01 00:00:00,GALAX/USDT,0.26133,0.27661,0.248,0.25817,38883286.01901528,10243896.3227328935908
1646006400,2022-02-28 00:00:00,GALAX/USDT,0.23173,0.26273,0.22323,0.26103,26428636.99891426,6384200.5511244444229
1645920000,2022-02-27 00:00:00,GALAX/USDT,0.249,0.25371,0.2288,0.23173,17409401.66153533,4177970.8543621780053
1645833600,2022-02-26 00:00:00,GALAX/USDT,0.25875,0.269,0.2403,0.2485,20667386.88832656,5241912.507646875668
1645747200,2022-02-25 00:00:00,GALAX/USDT,0.2277,0.26687,0.22512,0.25875,31616359.68243177,7811391.6807087392718
1645660800,2022-02-24 00:00:00,GALAX/USDT,0.21715,0.24468,0.19191,0.22769,37331340.96265479,7926050.1203754112131
1645574400,2022-02-23 00:00:00,GALAX/USDT,0.24285,0.2541,0.21688,0.21772,38644507.24643986,9146302.2362116785317
1645488000,2022-02-22 00:00:00,GALAX/USDT,0.2242,0.2445,0.2148,0.24233,22653076.30283246,5184579.9801945827565
1645401600,2022-02-21 00:00:00,GALAX/USDT,0.25015,0.27476,0.22288,0.224,31020578.24888002,7935172.1927280255718
1645315200,2022-02-20 00:00:00,GALAX/USDT,0.28138,0.28201,0.24576,0.25,16568745.77332464,4272571.738631498327
1645228800,2022-02-19 00:00:00,GALAX/USDT,0.28944,0.30149,0.27629,0.2813,10731134.67520147,3083744.8347019678854
1645142400,2022-02-18 00:00:00,GALAX/USDT,0.30152,0.31196,0.2868,0.28976,15787672.03349379,4715915.5758212507892
1645056000,2022-02-17 00:00:00,GALAX/USDT,0.33182,0.34074,0.2937,0.30225,23415331.57009231,7405350.0615158886075
