https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACE,Volume USDT
1660608000,2022-08-16 00:00:00,ACE/USDT,0.0162,0.0205,0.01511,0.01792,17016390.6367,281422.086623096
1660521600,2022-08-15 00:00:00,ACE/USDT,0.01644,0.01684,0.01613,0.01619,18487029.7009,304860.08153874
1660435200,2022-08-14 00:00:00,ACE/USDT,0.01775,0.01819,0.01634,0.01644,16024106.7194,282661.693147584
1660348800,2022-08-13 00:00:00,ACE/USDT,0.01825,0.01858,0.01735,0.01777,17672277.7457,319992.775720497
1660262400,2022-08-12 00:00:00,ACE/USDT,0.0187,0.01898,0.01777,0.01826,18993348.1899,349691.173315272
1660176000,2022-08-11 00:00:00,ACE/USDT,0.0183,0.0195,0.01825,0.01871,17785031.9314,333073.481129986
1660089600,2022-08-10 00:00:00,ACE/USDT,0.01926,0.01998,0.01776,0.0183,18778591.9514,354101.696547858
1660003200,2022-08-09 00:00:00,ACE/USDT,0.02019,0.02062,0.01825,0.01927,19599977.0107,384222.361185833
1659916800,2022-08-08 00:00:00,ACE/USDT,0.01867,0.021,0.01857,0.02019,17718560.3364,348186.576999839
1659830400,2022-08-07 00:00:00,ACE/USDT,0.01829,0.0196,0.01792,0.01866,15608330.9745,289453.488195247
1659744000,2022-08-06 00:00:00,ACE/USDT,0.01776,0.01922,0.0175,0.01829,17847632.3857,321598.803666731
1659657600,2022-08-05 00:00:00,ACE/USDT,0.01836,0.02149,0.01704,0.01776,20568063.8493,384550.463366574
1659571200,2022-08-04 00:00:00,ACE/USDT,0.01815,0.0186,0.01772,0.01834,19035281.8585,350833.990140273
1659484800,2022-08-03 00:00:00,ACE/USDT,0.0164,0.0206,0.01622,0.01815,18915472.7558,333301.575554296
1659398400,2022-08-02 00:00:00,ACE/USDT,0.01919,0.0192,0.01594,0.01636,17543606.8513,299093.527297116
1659312000,2022-08-01 00:00:00,ACE/USDT,0.01763,0.0209,0.01585,0.01919,16312540.6434,282711.268623003
1659225600,2022-07-31 00:00:00,ACE/USDT,0.01622,0.0215,0.01541,0.01763,24202293.66968861,421376.6877191391247
1659139200,2022-07-30 00:00:00,ACE/USDT,0.01354,0.0167,0.0134,0.01622,20386403.7632,296695.283392782
1659052800,2022-07-29 00:00:00,ACE/USDT,0.01398,0.0145,0.01314,0.01354,18289840.465,253159.710554228
1658966400,2022-07-28 00:00:00,ACE/USDT,0.0131,0.01502,0.01257,0.01398,16437177.6638,220422.799043565
1658880000,2022-07-27 00:00:00,ACE/USDT,0.01327,0.01376,0.01259,0.01313,16911648.8477,224131.062102252
1658793600,2022-07-26 00:00:00,ACE/USDT,0.01256,0.01452,0.01212,0.01327,17841602.2407,236812.300569372
1658707200,2022-07-25 00:00:00,ACE/USDT,0.01453,0.0146,0.0121,0.01256,20024035.9426,281126.188381831
1658620800,2022-07-24 00:00:00,ACE/USDT,0.01483,0.01599,0.01378,0.01452,19118294.4805,280924.855131692
1658534400,2022-07-23 00:00:00,ACE/USDT,0.01486,0.01512,0.01443,0.01483,19017836.4374,282731.180282012
1658448000,2022-07-22 00:00:00,ACE/USDT,0.01555,0.0159,0.0147,0.01486,18820992.8735,286173.581368273
1658361600,2022-07-21 00:00:00,ACE/USDT,0.01535,0.01594,0.01415,0.01556,9706669.67828337,148303.6501853763837
1658275200,2022-07-20 00:00:00,ACE/USDT,0.01855,0.01856,0.01342,0.01533,18622277.00990391,305636.1850982072821
1658188800,2022-07-19 00:00:00,ACE/USDT,0.01596,0.02312,0.0159,0.01856,23862186.03110284,444910.9051352905883
1658102400,2022-07-18 00:00:00,ACE/USDT,0.01568,0.01783,0.01564,0.01596,18947886.02882529,305425.5266607127278
1658016000,2022-07-17 00:00:00,ACE/USDT,0.01623,0.01648,0.01559,0.01568,19025635.25662665,304772.4324614508858
1657929600,2022-07-16 00:00:00,ACE/USDT,0.01617,0.01701,0.01533,0.01624,20421692.65230901,322365.6833227284699
1657843200,2022-07-15 00:00:00,ACE/USDT,0.0163,0.01758,0.01568,0.01617,19190542.16321596,325086.4013034091074
1657756800,2022-07-14 00:00:00,ACE/USDT,0.01561,0.0175,0.0152,0.0163,20769119.60044647,328830.7654989038423
1657670400,2022-07-13 00:00:00,ACE/USDT,0.0153,0.01579,0.0146,0.01561,20069403.14645535,302617.0640947917184
1657584000,2022-07-12 00:00:00,ACE/USDT,0.01625,0.01625,0.01517,0.01529,19188386.04641639,302871.5530806881905
1657497600,2022-07-11 00:00:00,ACE/USDT,0.01685,0.01775,0.01625,0.01626,22367389.51124027,378351.4802002631436
1657411200,2022-07-10 00:00:00,ACE/USDT,0.0179,0.01798,0.01668,0.01684,19739553.32177119,343290.6100983693344
1657324800,2022-07-09 00:00:00,ACE/USDT,0.0169,0.01904,0.01685,0.01791,17232754.58116787,305734.7698036856803
1657238400,2022-07-08 00:00:00,ACE/USDT,0.01697,0.01899,0.01652,0.0169,20838705.41074045,357390.3375965932641
1657152000,2022-07-07 00:00:00,ACE/USDT,0.01628,0.01763,0.01628,0.01697,18923257.37380522,317243.5155826489456
1657065600,2022-07-06 00:00:00,ACE/USDT,0.01575,0.01689,0.01519,0.01628,19431242.62892982,310280.7447283122676
1656979200,2022-07-05 00:00:00,ACE/USDT,0.01629,0.01643,0.015,0.01575,22685272.38143825,355765.0644306063635
1656892800,2022-07-04 00:00:00,ACE/USDT,0.01546,0.018,0.01545,0.01629,22460030.48340967,361959.106860613512
1656806400,2022-07-03 00:00:00,ACE/USDT,0.01543,0.01612,0.01527,0.01545,20583315.71695377,318836.8465729776035
1656720000,2022-07-02 00:00:00,ACE/USDT,0.01769,0.01781,0.0153,0.01544,21163997.27082619,344516.1962280717558
1656633600,2022-07-01 00:00:00,ACE/USDT,0.01757,0.01879,0.01752,0.01769,18926153.49051573,335542.7926473397099
1656547200,2022-06-30 00:00:00,ACE/USDT,0.01652,0.0184,0.01641,0.01757,20151780.00072325,345121.4420862758393
1656460800,2022-06-29 00:00:00,ACE/USDT,0.01826,0.01836,0.01617,0.01652,19658763.89397762,335197.3742706436236
1656374400,2022-06-28 00:00:00,ACE/USDT,0.01907,0.01914,0.0182,0.01826,20950581.00108423,389301.8304439751925
1656288000,2022-06-27 00:00:00,ACE/USDT,0.01926,0.01959,0.01872,0.01908,19644940.74939834,377512.1043370619141
1656201600,2022-06-26 00:00:00,ACE/USDT,0.02066,0.0211,0.01868,0.01926,21208732.79057743,417137.976323974924
1656115200,2022-06-25 00:00:00,ACE/USDT,0.02092,0.0215,0.01906,0.02069,20019950.30929258,410832.4287307043969
1656028800,2022-06-24 00:00:00,ACE/USDT,0.0198,0.0214,0.01878,0.02092,17728474.17092205,350656.9861477506876
1655942400,2022-06-23 00:00:00,ACE/USDT,0.01827,0.02047,0.01818,0.01979,19239206.50042087,362270.2034691609189
1655856000,2022-06-22 00:00:00,ACE/USDT,0.01898,0.01962,0.01811,0.01828,19427667.14256089,362802.740034935258
1655769600,2022-06-21 00:00:00,ACE/USDT,0.01805,0.01986,0.01768,0.01899,15455489.86473929,289994.3104047503713
1655683200,2022-06-20 00:00:00,ACE/USDT,0.01906,0.01986,0.01752,0.01805,15670171.65223358,297672.3880879453406
1655596800,2022-06-19 00:00:00,ACE/USDT,0.01855,0.01986,0.01618,0.01906,10630034.12804524,193775.4582858702434
1655510400,2022-06-18 00:00:00,ACE/USDT,0.02364,0.02458,0.01543,0.01855,13569025.00077815,275561.5606421735058
1655424000,2022-06-17 00:00:00,ACE/USDT,0.02299,0.026,0.02233,0.02364,10547241.54164916,250260.8827667290797
1655337600,2022-06-16 00:00:00,ACE/USDT,0.02531,0.03654,0.02102,0.02299,14395540.13210947,372957.4144327553609
1655251200,2022-06-15 00:00:00,ACE/USDT,0.02095,0.03665,0.01765,0.02532,12165111.99215841,264631.9410960907346
1655164800,2022-06-14 00:00:00,ACE/USDT,0.019,0.02394,0.018,0.02096,9847784.26294441,206380.2041397559877
1655078400,2022-06-13 00:00:00,ACE/USDT,0.02639,0.02639,0.018,0.01901,10893271.37583835,232133.6933380060082
1654992000,2022-06-12 00:00:00,ACE/USDT,0.02839,0.03103,0.02537,0.02638,10772412.2000081,306101.9599896338494
1654905600,2022-06-11 00:00:00,ACE/USDT,0.03202,0.03733,0.02746,0.02838,11617364.20326523,369326.8627124948908
1654819200,2022-06-10 00:00:00,ACE/USDT,0.03315,0.03478,0.03172,0.032,10232130.04766997,336886.3014342956008
1654732800,2022-06-09 00:00:00,ACE/USDT,0.03449,0.03529,0.03296,0.03314,9740165.52062545,332181.2010428914875
1654646400,2022-06-08 00:00:00,ACE/USDT,0.0383,0.03864,0.03423,0.03451,9299947.73481367,340373.7525907747799
1654560000,2022-06-07 00:00:00,ACE/USDT,0.03871,0.03897,0.03759,0.03831,9867291.05830769,376519.0925583514963
1654473600,2022-06-06 00:00:00,ACE/USDT,0.04342,0.04652,0.03711,0.0387,10819023.40118203,442072.1650136350393
1654387200,2022-06-05 00:00:00,ACE/USDT,0.04219,0.0454,0.04,0.04342,10334932.41497385,439107.5789195222465
1654300800,2022-06-04 00:00:00,ACE/USDT,0.04417,0.04452,0.04188,0.04219,9525681.70413762,409887.7469724703935
1654214400,2022-06-03 00:00:00,ACE/USDT,0.04698,0.04801,0.04373,0.04416,9392866.68245269,430918.851073167054
1654128000,2022-06-02 00:00:00,ACE/USDT,0.04431,0.0485,0.04343,0.04698,10443518.74309142,475886.1434543468628
1654041600,2022-06-01 00:00:00,ACE/USDT,0.04819,0.04891,0.04343,0.04433,9999209.74207626,462157.6712419598603
1653955200,2022-05-31 00:00:00,ACE/USDT,0.04763,0.05048,0.0461,0.04827,9067257.94527494,437190.2032556222882
1653868800,2022-05-30 00:00:00,ACE/USDT,0.04495,0.0487,0.04478,0.04761,10429608.72967657,478777.5421505902446
1653782400,2022-05-29 00:00:00,ACE/USDT,0.04538,0.04875,0.04344,0.04494,10265486.02312116,462399.2933759429819
1653696000,2022-05-28 00:00:00,ACE/USDT,0.04501,0.0483,0.04498,0.04537,11062440.86650176,512817.4588012321236
1653609600,2022-05-27 00:00:00,ACE/USDT,0.04805,0.04906,0.04498,0.045,10459361.716879,485997.1684380231981
1653523200,2022-05-26 00:00:00,ACE/USDT,0.05209,0.05323,0.04386,0.04806,11515128.47949229,565082.0505266926386
1653436800,2022-05-25 00:00:00,ACE/USDT,0.05303,0.05384,0.05165,0.0521,8097695.75336394,427583.5703624704466
1653350400,2022-05-24 00:00:00,ACE/USDT,0.05324,0.05365,0.05286,0.05302,9473710.92566275,504128.5708662545309
1653264000,2022-05-23 00:00:00,ACE/USDT,0.05461,0.05562,0.05302,0.05323,9057404.96987076,493782.915583876561
1653177600,2022-05-22 00:00:00,ACE/USDT,0.05276,0.05666,0.0527,0.05461,9883998.015852,536565.5871356063642
1653091200,2022-05-21 00:00:00,ACE/USDT,0.05476,0.05488,0.05212,0.05276,10680616.63881816,571791.0427242701509
1653004800,2022-05-20 00:00:00,ACE/USDT,0.055,0.05656,0.05336,0.05475,20383019.22323919,1115367.5770434332812
1652918400,2022-05-19 00:00:00,ACE/USDT,0.049,0.0585,0.04772,0.05501,24153015.93290074,1251598.6313112773992
1652832000,2022-05-18 00:00:00,ACE/USDT,0.0487,0.05118,0.04645,0.04924,21075372.25030752,1027419.0155656126578
1652745600,2022-05-17 00:00:00,ACE/USDT,0.0443,0.0487,0.04226,0.04861,21451606.28615835,960580.5080313120689
1652659200,2022-05-16 00:00:00,ACE/USDT,0.04199,0.04635,0.04041,0.0443,18435212.28123675,789791.1337144325001
1652572800,2022-05-15 00:00:00,ACE/USDT,0.03823,0.0438,0.03811,0.04197,20372843.86393681,831280.4036016011086
1652486400,2022-05-14 00:00:00,ACE/USDT,0.0396,0.04265,0.0375,0.03822,15708537.92032368,624712.2460911400773
1652400000,2022-05-13 00:00:00,ACE/USDT,0.03157,0.04482,0.031,0.0396,18977849.87403857,738616.6979493157562
1652313600,2022-05-12 00:00:00,ACE/USDT,0.0288,0.04109,0.02768,0.03157,19182755.50156105,651344.8546193029986
1652227200,2022-05-11 00:00:00,ACE/USDT,0.04582,0.0485,0.02828,0.02878,20705772.98586104,839772.0663250726153
1652140800,2022-05-10 00:00:00,ACE/USDT,0.04753,0.0495,0.04035,0.04585,20639113.05477303,956596.418447357763
1652054400,2022-05-09 00:00:00,ACE/USDT,0.04949,0.0555,0.04572,0.04759,22508421.05659645,1098154.1370933395344
1651968000,2022-05-08 00:00:00,ACE/USDT,0.0496,0.05075,0.04752,0.04947,20593801.91219936,1010999.9927779741561
1651881600,2022-05-07 00:00:00,ACE/USDT,0.0484,0.05764,0.04836,0.04959,24456634.18206013,1314042.4481928274001
1651795200,2022-05-06 00:00:00,ACE/USDT,0.04696,0.0523,0.04313,0.0486,23732010.31410038,1160134.3246833110321
1651708800,2022-05-05 00:00:00,ACE/USDT,0.04829,0.05296,0.04546,0.04694,19931047.95701001,968401.2208390760147
1651622400,2022-05-04 00:00:00,ACE/USDT,0.05016,0.05157,0.04422,0.04828,21632202.00333662,1068943.8600108016434
1651536000,2022-05-03 00:00:00,ACE/USDT,0.05253,0.05529,0.05014,0.05015,20339833.71225792,1060750.9419047530164
1651449600,2022-05-02 00:00:00,ACE/USDT,0.049,0.05388,0.04853,0.05253,20891897.84604487,1062282.4263394493951
1651363200,2022-05-01 00:00:00,ACE/USDT,0.05446,0.06277,0.04826,0.04898,25636500.650894,1370455.0780518864371
1651276800,2022-04-30 00:00:00,ACE/USDT,0.04801,0.06159,0.04704,0.05448,26785145.72124645,1441324.8009495936052
1651190400,2022-04-29 00:00:00,ACE/USDT,0.05152,0.059,0.0478,0.048,28978036.32702855,1485837.1138709689626
1651104000,2022-04-28 00:00:00,ACE/USDT,0.0389,0.06272,0.03718,0.05125,46931658.70647364,2207426.722038580901
1651017600,2022-04-27 00:00:00,ACE/USDT,0.03367,0.04181,0.0331,0.03888,29219959.55338642,1066203.2305637070452
1650931200,2022-04-26 00:00:00,ACE/USDT,0.0363,0.03884,0.03355,0.03368,21550011.55931521,782037.413198340272
1650844800,2022-04-25 00:00:00,ACE/USDT,0.03738,0.038,0.03263,0.0363,23728296.56684794,831792.1092464406632
1650758400,2022-04-24 00:00:00,ACE/USDT,0.03859,0.03914,0.03615,0.03738,24118984.27461567,905247.8865522888218
1650672000,2022-04-23 00:00:00,ACE/USDT,0.03678,0.0436,0.03544,0.03851,28905736.85812905,1121994.4210865831658
1650585600,2022-04-22 00:00:00,ACE/USDT,0.03621,0.0435,0.03378,0.03677,33161373.53620547,1247220.3696316805971
1650499200,2022-04-21 00:00:00,ACE/USDT,0.03282,0.04177,0.03152,0.03618,34750987.27323643,1253334.7981914776129
1650412800,2022-04-20 00:00:00,ACE/USDT,0.03754,0.03787,0.03039,0.03283,22330918.35156965,770834.1258334460292
1650326400,2022-04-19 00:00:00,ACE/USDT,0.03204,0.03956,0.03184,0.03755,26210082.00334686,917066.7898080032611
1650240000,2022-04-18 00:00:00,ACE/USDT,0.03105,0.03237,0.02994,0.03203,21406301.71338957,662588.0938996250428
1650153600,2022-04-17 00:00:00,ACE/USDT,0.0322,0.03288,0.03084,0.03105,19752180.58325582,629285.7005157563184
1650067200,2022-04-16 00:00:00,ACE/USDT,0.03135,0.03242,0.03022,0.03222,17324207.42964771,538791.0910700151414
1649980800,2022-04-15 00:00:00,ACE/USDT,0.03161,0.03249,0.02957,0.03133,20609768.08281446,651107.0392295509051
1649894400,2022-04-14 00:00:00,ACE/USDT,0.03435,0.03493,0.03151,0.03161,20836009.37052234,691250.7199847125437
1649808000,2022-04-13 00:00:00,ACE/USDT,0.0321,0.03449,0.03079,0.03442,21951853.23659144,721017.9852078916364
1649721600,2022-04-12 00:00:00,ACE/USDT,0.03034,0.0329,0.02927,0.03208,21362672.49723069,667916.4334654371722
1649635200,2022-04-11 00:00:00,ACE/USDT,0.03544,0.0375,0.02701,0.0303,26641366.10624446,836078.2278708773366
1649548800,2022-04-10 00:00:00,ACE/USDT,0.03243,0.03635,0.03232,0.03543,20695394.30218938,705647.7372191370687
1649462400,2022-04-09 00:00:00,ACE/USDT,0.0305,0.03243,0.03008,0.03243,19371278.29471523,604121.2297282884667
1649376000,2022-04-08 00:00:00,ACE/USDT,0.03221,0.03451,0.03019,0.0305,19908183.37725572,652930.2393623210226
1649289600,2022-04-07 00:00:00,ACE/USDT,0.03117,0.03334,0.03105,0.03222,19003597.24011139,612065.6091868545847
1649203200,2022-04-06 00:00:00,ACE/USDT,0.0354,0.0365,0.03037,0.03119,19417312.99961974,659062.2305361457163
1649116800,2022-04-05 00:00:00,ACE/USDT,0.03708,0.04156,0.03379,0.03544,21365811.17383276,802703.1607418013963
1649030400,2022-04-04 00:00:00,ACE/USDT,0.04001,0.04552,0.03524,0.03708,24346628.19574937,963274.3300041095077
1648944000,2022-04-03 00:00:00,ACE/USDT,0.0348,0.04767,0.03265,0.04002,37515224.83076847,1467575.1782154232333
1648857600,2022-04-02 00:00:00,ACE/USDT,0.03045,0.04,0.02934,0.03486,33833913.02809452,1133500.2080735463222
1648771200,2022-04-01 00:00:00,ACE/USDT,0.02985,0.031,0.02501,0.03033,20804890.72832488,596970.5424577448226
1648684800,2022-03-31 00:00:00,ACE/USDT,0.03126,0.03242,0.0295,0.02983,20840811.07396774,636938.7983785569386
1648598400,2022-03-30 00:00:00,ACE/USDT,0.02867,0.03152,0.02801,0.03125,21669933.97776617,648371.9646859558137
1648512000,2022-03-29 00:00:00,ACE/USDT,0.02813,0.03124,0.0275,0.02867,20438450.21089127,599079.5081709238907
1648425600,2022-03-28 00:00:00,ACE/USDT,0.02892,0.033,0.02755,0.02817,23383901.1407075,710436.6252745586763
1648339200,2022-03-27 00:00:00,ACE/USDT,0.02915,0.0304,0.02785,0.02893,19198513.89539934,559661.5903723747811
1648252800,2022-03-26 00:00:00,ACE/USDT,0.02738,0.0295,0.02553,0.02915,17687400.36787666,484396.330979308589
1648166400,2022-03-25 00:00:00,ACE/USDT,0.02831,0.02963,0.02626,0.02739,18973790.26485575,537424.7151308415732
1648080000,2022-03-24 00:00:00,ACE/USDT,0.0293,0.03093,0.028,0.0283,20414401.62154917,597265.2020597538682
1647993600,2022-03-23 00:00:00,ACE/USDT,0.02758,0.0316,0.0267,0.0293,22570960.58425078,643887.1935041735841
1647907200,2022-03-22 00:00:00,ACE/USDT,0.02666,0.02935,0.02628,0.02756,21277731.81246883,590471.0372332547945
1647820800,2022-03-21 00:00:00,ACE/USDT,0.02528,0.02725,0.02484,0.02667,19947578.36635368,513767.193549033159
1647734400,2022-03-20 00:00:00,ACE/USDT,0.02527,0.0268,0.02468,0.02528,19710931.97029842,499594.8671739132024
1647648000,2022-03-19 00:00:00,ACE/USDT,0.0248,0.028,0.02468,0.02528,19889637.30269622,514885.1206477743729
1647561600,2022-03-18 00:00:00,ACE/USDT,0.02535,0.02605,0.02469,0.02481,18399897.34201444,464736.4925865660575
1647475200,2022-03-17 00:00:00,ACE/USDT,0.02399,0.026,0.02311,0.02534,20736385.26856965,516315.8206343943947
1647388800,2022-03-16 00:00:00,ACE/USDT,0.02252,0.03164,0.02246,0.02401,25535959.46026859,632674.2104808804448
1647302400,2022-03-15 00:00:00,ACE/USDT,0.02319,0.02322,0.02207,0.02252,19114507.09255493,432224.7133525888278
1647216000,2022-03-14 00:00:00,ACE/USDT,0.02204,0.02405,0.02176,0.02319,19093252.63901087,433936.9830009623292
1647129600,2022-03-13 00:00:00,ACE/USDT,0.02313,0.02342,0.022,0.02205,18506237.71170166,421832.0378376554925
1647043200,2022-03-12 00:00:00,ACE/USDT,0.02305,0.0252,0.0228,0.02313,18714891.45482135,443848.5513923642786
1646956800,2022-03-11 00:00:00,ACE/USDT,0.02303,0.0247,0.0215,0.02305,17949245.29800358,408543.8828713625676
1646870400,2022-03-10 00:00:00,ACE/USDT,0.02465,0.02519,0.02167,0.02302,13952501.00121893,325488.3248649253521
1646784000,2022-03-09 00:00:00,ACE/USDT,0.0236,0.02694,0.02353,0.02474,17125186.8848012,433437.7614703133126
1646697600,2022-03-08 00:00:00,ACE/USDT,0.02208,0.02499,0.02199,0.0236,18219852.34372825,423659.4793634619104
1646611200,2022-03-07 00:00:00,ACE/USDT,0.02427,0.02538,0.02124,0.02209,19408603.6353297,449112.1607072056278
1646524800,2022-03-06 00:00:00,ACE/USDT,0.02487,0.02723,0.02417,0.02426,18194097.32699807,466479.9691548728692
1646438400,2022-03-05 00:00:00,ACE/USDT,0.02439,0.02623,0.02424,0.02488,17680853.48314043,440573.6585003462003
1646352000,2022-03-04 00:00:00,ACE/USDT,0.02685,0.02696,0.02417,0.02439,18540987.77741273,476968.953232782866
1646265600,2022-03-03 00:00:00,ACE/USDT,0.02943,0.03043,0.02641,0.02686,18427290.32337784,526018.088458457675
1646179200,2022-03-02 00:00:00,ACE/USDT,0.02981,0.03065,0.0284,0.02942,18709733.79306081,552525.7212870366245
1646092800,2022-03-01 00:00:00,ACE/USDT,0.02652,0.03221,0.0265,0.02987,20798119.48983425,606195.5310197471965
1646006400,2022-02-28 00:00:00,ACE/USDT,0.02408,0.0279,0.02386,0.02652,16784452.09955807,422716.495590514102
1645920000,2022-02-27 00:00:00,ACE/USDT,0.02458,0.02533,0.02381,0.02407,11846749.41265242,290248.7466129804723
1645833600,2022-02-26 00:00:00,ACE/USDT,0.02456,0.02659,0.02371,0.02459,11640703.00020828,289827.2706631686746
1645747200,2022-02-25 00:00:00,ACE/USDT,0.02459,0.02601,0.0237,0.02457,13751336.51808594,342213.3414726980395
1645660800,2022-02-24 00:00:00,ACE/USDT,0.02844,0.02844,0.02168,0.02459,15352181.62402699,371147.7898851627067
1645574400,2022-02-23 00:00:00,ACE/USDT,0.02881,0.03071,0.028,0.02828,16429701.75370055,481005.0033383899976
1645488000,2022-02-22 00:00:00,ACE/USDT,0.02894,0.03006,0.02777,0.02879,15311173.47463531,440620.2753313863195
1645401600,2022-02-21 00:00:00,ACE/USDT,0.03439,0.03543,0.02828,0.02894,18436881.77146938,583747.6293122566064
1645315200,2022-02-20 00:00:00,ACE/USDT,0.03079,0.0369,0.03035,0.03455,23327888.44442073,758811.7304115668861
1645228800,2022-02-19 00:00:00,ACE/USDT,0.03092,0.03175,0.03059,0.03079,14728157.36310491,455365.8062166199998
1645142400,2022-02-18 00:00:00,ACE/USDT,0.03295,0.0344,0.03061,0.03093,13317777.27102546,432140.37721351831
1645056000,2022-02-17 00:00:00,ACE/USDT,0.03769,0.03837,0.03104,0.03295,15464027.18982725,546367.678077170882
1644969600,2022-02-16 00:00:00,ACE/USDT,0.03735,0.03895,0.03536,0.03766,13919674.99017623,514123.795736694625
1644883200,2022-02-15 00:00:00,ACE/USDT,0.03372,0.03884,0.0332,0.03734,15920081.78776654,582493.3578381183158
1644796800,2022-02-14 00:00:00,ACE/USDT,0.03655,0.03692,0.03334,0.03371,15840572.98254912,560539.1992664200139
1644710400,2022-02-13 00:00:00,ACE/USDT,0.03666,0.03932,0.03564,0.03649,13781057.15416871,522608.6594269352124
1644624000,2022-02-12 00:00:00,ACE/USDT,0.0347,0.03677,0.03336,0.03667,14538808.08962284,507620.5413911465197
1644537600,2022-02-11 00:00:00,ACE/USDT,0.04252,0.04296,0.03413,0.03466,14861790.37654005,587748.8284210823395
1644451200,2022-02-10 00:00:00,ACE/USDT,0.04217,0.04685,0.039,0.0425,17646602.65322755,732238.0907190600651
1644364800,2022-02-09 00:00:00,ACE/USDT,0.03678,0.0475,0.03591,0.04217,23873410.07084767,971378.3908156894017
1644278400,2022-02-08 00:00:00,ACE/USDT,0.03794,0.04249,0.03439,0.03675,18077813.55189667,692495.307002412465
