https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP
1663365600,2022-09-16 22:00:00,ETH/GBP,1258.7,1262.3,1255.6,1255.6,2.00123407,2512.749498292
1663362000,2022-09-16 21:00:00,ETH/GBP,1258.4,1265.6,1257.1,1260.2,1.01703000,1281.6612060000002
1663358400,2022-09-16 20:00:00,ETH/GBP,1250.1,1258.6,1250.1,1258.6,3.17350000,3994.1671
1663354800,2022-09-16 19:00:00,ETH/GBP,1254.1,1259.6,1250.3,1251.9,4.89694832,6130.489601808001
1663351200,2022-09-16 18:00:00,ETH/GBP,1251.0,1255.9,1240.8,1251.3,13.21234416,16532.606247408
1663347600,2022-09-16 17:00:00,ETH/GBP,1251.1,1253.6,1241.7,1250.0,14.70205631,18377.5703875
1663344000,2022-09-16 16:00:00,ETH/GBP,1269.2,1269.2,1241.4,1251.3,18.54437926,23204.581768038
1663340400,2022-09-16 15:00:00,ETH/GBP,1264.1,1273.7,1262.3,1271.0,90.07269559,114482.39609488999
1663336800,2022-09-16 14:00:00,ETH/GBP,1255.6,1273.9,1254.4,1268.2,10.99424802,13942.905338964001
1663333200,2022-09-16 13:00:00,ETH/GBP,1281.1,1285.0,1254.0,1257.1,20.83262359,26188.691114989
1663329600,2022-09-16 12:00:00,ETH/GBP,1295.0,1296.1,1276.8,1278.7,87.83390164,112313.210027068
1663326000,2022-09-16 11:00:00,ETH/GBP,1288.8,1297.9,1286.9,1297.7,23.67041762,30717.100945473998
1663322400,2022-09-16 10:00:00,ETH/GBP,1287.5,1293.2,1283.0,1289.2,15.73504533,20285.620439436
1663318800,2022-09-16 09:00:00,ETH/GBP,1275.6,1288.1,1275.6,1287.5,5.29567894,6818.18663525
1663315200,2022-09-16 08:00:00,ETH/GBP,1295.8,1295.8,1274.2,1279.0,37.11085736,47464.78656343999
1663311600,2022-09-16 07:00:00,ETH/GBP,1287.6,1296.3,1287.6,1293.9,64.09880487,82937.443621293
1663308000,2022-09-16 06:00:00,ETH/GBP,1285.8,1290.6,1284.6,1288.9,10.21536770,13166.587428530001
1663304400,2022-09-16 05:00:00,ETH/GBP,1284.9,1288.0,1284.9,1285.3,0.99169544,1274.6261490319998
1663300800,2022-09-16 04:00:00,ETH/GBP,1289.8,1289.8,1283.0,1283.0,3.05202279,3915.74523957
1663297200,2022-09-16 03:00:00,ETH/GBP,1279.4,1279.4,1279.4,1279.4,0.00000000,0.0
1663293600,2022-09-16 02:00:00,ETH/GBP,1285.5,1285.5,1278.4,1279.4,2.19830259,2812.508333646
1663290000,2022-09-16 01:00:00,ETH/GBP,1287.9,1290.8,1283.5,1283.5,4.39606903,5642.354600004999
1663286400,2022-09-16 00:00:00,ETH/GBP,1289.6,1291.3,1274.4,1291.3,4.59675100,5935.7845663
1663282800,2022-09-15 23:00:00,ETH/GBP,1288.3,1289.3,1280.3,1286.3,5.68993135,7318.958695505
1663279200,2022-09-15 22:00:00,ETH/GBP,1296.7,1296.7,1278.0,1278.0,2.84156786,3631.52372508
1663275600,2022-09-15 21:00:00,ETH/GBP,1310.7,1310.7,1296.0,1300.8,8.15357762,10606.173768096
1663272000,2022-09-15 20:00:00,ETH/GBP,1309.6,1315.0,1304.3,1312.4,8.36194515,10974.216814860001
1663268400,2022-09-15 19:00:00,ETH/GBP,1304.9,1312.7,1302.1,1307.9,4.61902300,6041.2201817000005
1663264800,2022-09-15 18:00:00,ETH/GBP,1312.8,1318.4,1304.2,1306.9,8.77753700,11471.3631053
1663261200,2022-09-15 17:00:00,ETH/GBP,1318.9,1320.9,1310.9,1313.0,21.57854549,28332.63022837
1663257600,2022-09-15 16:00:00,ETH/GBP,1301.9,1314.1,1295.5,1314.1,38.33440332,50375.239402811996
1663254000,2022-09-15 15:00:00,ETH/GBP,1292.7,1305.5,1271.3,1302.3,68.27130674,88909.722767502
1663250400,2022-09-15 14:00:00,ETH/GBP,1381.1,1381.8,1294.7,1298.4,110.04281110,142879.58593224
1663246800,2022-09-15 13:00:00,ETH/GBP,1382.3,1382.4,1374.1,1379.7,20.05493099,27669.788286903
1663243200,2022-09-15 12:00:00,ETH/GBP,1380.8,1391.4,1379.7,1382.5,16.24365913,22456.858747225
1663239600,2022-09-15 11:00:00,ETH/GBP,1373.1,1385.5,1370.0,1384.4,10.50359690,14541.17954836
1663236000,2022-09-15 10:00:00,ETH/GBP,1380.0,1387.4,1372.3,1373.1,11.48079948,15764.285765988
1663232400,2022-09-15 09:00:00,ETH/GBP,1387.2,1395.3,1378.2,1380.7,17.93688946,24765.463277422
1663228800,2022-09-15 08:00:00,ETH/GBP,1417.9,1417.9,1387.2,1394.9,25.39691495,35426.156663755
1663225200,2022-09-15 07:00:00,ETH/GBP,1388.4,1435.8,1388.4,1414.1,53.50322266,75658.907163506
1663221600,2022-09-15 06:00:00,ETH/GBP,1401.9,1414.1,1373.9,1378.2,22.82816409,31461.775748838
1663218000,2022-09-15 05:00:00,ETH/GBP,1390.7,1405.3,1387.0,1405.3,2.09983402,2950.8967483059996
1663214400,2022-09-15 04:00:00,ETH/GBP,1386.1,1389.6,1380.3,1384.2,29.49827848,40831.517072016
1663210800,2022-09-15 03:00:00,ETH/GBP,1404.0,1404.0,1377.3,1391.5,19.22778362,26755.46090723
1663207200,2022-09-15 02:00:00,ETH/GBP,1407.9,1407.9,1400.3,1400.3,6.73404067,9429.677150201
1663203600,2022-09-15 01:00:00,ETH/GBP,1414.5,1414.6,1390.6,1409.5,20.04949858,28259.76824851
1663200000,2022-09-15 00:00:00,ETH/GBP,1418.8,1430.7,1412.3,1412.7,24.64996889,34823.011050903
1663196400,2022-09-14 23:00:00,ETH/GBP,1423.4,1428.2,1412.8,1418.6,10.81203534,15337.953333323998
1663192800,2022-09-14 22:00:00,ETH/GBP,1408.5,1428.0,1404.1,1422.3,13.96558378,19863.249810293997
1663189200,2022-09-14 21:00:00,ETH/GBP,1390.8,1430.8,1383.5,1409.6,18.02271836,25404.823800255996
1663185600,2022-09-14 20:00:00,ETH/GBP,1387.5,1390.5,1382.1,1388.2,4.63116323,6428.980795886001
1663182000,2022-09-14 19:00:00,ETH/GBP,1372.7,1388.1,1367.8,1387.4,6.29183253,8729.288452122
1663178400,2022-09-14 18:00:00,ETH/GBP,1379.6,1381.7,1357.5,1370.0,10.79043757,14782.8994709
1663174800,2022-09-14 17:00:00,ETH/GBP,1372.2,1385.3,1372.0,1376.8,4.63120880,6376.248275839999
1663171200,2022-09-14 16:00:00,ETH/GBP,1379.3,1383.9,1371.9,1372.0,4.80398178,6591.06300216
1663167600,2022-09-14 15:00:00,ETH/GBP,1383.3,1384.6,1378.0,1381.5,7.65620164,10577.04256566
1663164000,2022-09-14 14:00:00,ETH/GBP,1386.0,1387.5,1376.3,1383.4,94.78723569,131128.66185354601
1663160400,2022-09-14 13:00:00,ETH/GBP,1389.6,1394.7,1378.1,1385.9,65.89537230,91324.39647057002
1663156800,2022-09-14 12:00:00,ETH/GBP,1379.2,1393.3,1373.0,1390.4,291.41261233,405180.09618363203
1663153200,2022-09-14 11:00:00,ETH/GBP,1385.8,1390.3,1372.3,1372.3,26.66351725,36590.344722175
1663149600,2022-09-14 10:00:00,ETH/GBP,1388.3,1388.3,1381.0,1385.1,13.04447607,18067.903804556998
1663146000,2022-09-14 09:00:00,ETH/GBP,1387.8,1393.6,1385.8,1388.0,22.60107745,31370.295500599997
1663142400,2022-09-14 08:00:00,ETH/GBP,1395.6,1395.7,1376.6,1388.0,37.22977752,51674.93119776
1663138800,2022-09-14 07:00:00,ETH/GBP,1404.2,1406.0,1388.8,1388.8,59.53904607,82687.827182016
1663135200,2022-09-14 06:00:00,ETH/GBP,1403.0,1405.5,1397.4,1401.0,12.20386528,17097.615257280002
1663131600,2022-09-14 05:00:00,ETH/GBP,1404.7,1404.7,1400.1,1400.5,8.63825479,12097.875833394999
1663128000,2022-09-14 04:00:00,ETH/GBP,1392.0,1407.4,1392.0,1407.4,5.66349230,7970.79906302
1663124400,2022-09-14 03:00:00,ETH/GBP,1389.8,1395.4,1386.9,1391.1,3.56455275,4958.649330525
1663120800,2022-09-14 02:00:00,ETH/GBP,1375.1,1389.8,1375.1,1388.8,2.89615689,4022.1826888319997
1663117200,2022-09-14 01:00:00,ETH/GBP,1368.2,1374.3,1368.2,1373.9,8.05196070,11062.588805730002
1663113600,2022-09-14 00:00:00,ETH/GBP,1369.4,1369.4,1358.1,1367.9,11.98781386,16398.130579094
1663110000,2022-09-13 23:00:00,ETH/GBP,1381.0,1381.0,1360.9,1369.3,25.89105936,35452.627581648
1663106400,2022-09-13 22:00:00,ETH/GBP,1387.8,1389.8,1378.8,1384.7,18.01152873,24940.563832431
1663102800,2022-09-13 21:00:00,ETH/GBP,1397.8,1397.8,1373.1,1385.4,46.29776111,64140.91824179401
1663099200,2022-09-13 20:00:00,ETH/GBP,1397.4,1411.9,1397.4,1399.9,21.94108657,30715.327089343
1663095600,2022-09-13 19:00:00,ETH/GBP,1375.4,1398.5,1366.7,1398.4,14.95623913,20914.804799392
1663092000,2022-09-13 18:00:00,ETH/GBP,1404.8,1405.8,1376.3,1378.0,6.00113930,8269.5699554
1663088400,2022-09-13 17:00:00,ETH/GBP,1397.0,1415.4,1397.0,1406.0,26.61031663,37414.105181779996
1663084800,2022-09-13 16:00:00,ETH/GBP,1379.0,1401.7,1379.0,1397.2,205.65239277,287337.523178244
1663081200,2022-09-13 15:00:00,ETH/GBP,1378.7,1385.4,1377.8,1383.2,14.83158409,20515.047113288
1663077600,2022-09-13 14:00:00,ETH/GBP,1386.1,1395.1,1365.1,1376.8,56.78773327,78185.351166136
1663074000,2022-09-13 13:00:00,ETH/GBP,1408.4,1418.7,1384.7,1385.0,214.34675256,296870.2522956
1663070400,2022-09-13 12:00:00,ETH/GBP,1482.5,1504.0,1402.6,1412.1,306.25279829,432459.57646530896
1663066800,2022-09-13 11:00:00,ETH/GBP,1479.3,1487.3,1479.3,1481.9,25.20251462,37347.606415378
1663063200,2022-09-13 10:00:00,ETH/GBP,1470.6,1484.1,1469.5,1479.3,37.90363185,56070.84259570499
1663059600,2022-09-13 09:00:00,ETH/GBP,1466.6,1473.6,1466.6,1473.6,39.73667865,58555.96965864
1663056000,2022-09-13 08:00:00,ETH/GBP,1464.2,1466.2,1459.4,1464.5,26.42015030,38692.31011435
1663052400,2022-09-13 07:00:00,ETH/GBP,1458.7,1471.7,1453.9,1467.8,62.95975634,92412.330355852
1663048800,2022-09-13 06:00:00,ETH/GBP,1470.0,1477.4,1456.4,1459.0,122.46368367,178674.51447453
1663045200,2022-09-13 05:00:00,ETH/GBP,1471.1,1472.6,1469.6,1472.6,3.80054399,5596.681079673999
1663041600,2022-09-13 04:00:00,ETH/GBP,1467.2,1474.2,1464.5,1468.4,38.18664696,56073.272396064
1663038000,2022-09-13 03:00:00,ETH/GBP,1460.8,1463.0,1456.6,1459.4,24.90375378,36344.538266532
1663034400,2022-09-13 02:00:00,ETH/GBP,1449.0,1460.2,1447.4,1460.2,0.64361900,939.8124638000002
1663030800,2022-09-13 01:00:00,ETH/GBP,1448.6,1448.7,1445.7,1448.7,1.39363800,2018.9633706
1663027200,2022-09-13 00:00:00,ETH/GBP,1468.9,1468.9,1435.5,1445.0,37.74536347,54542.050214150004
1663023600,2022-09-12 23:00:00,ETH/GBP,1460.2,1464.6,1460.2,1464.3,8.15153198,11936.288278314
1663020000,2022-09-12 22:00:00,ETH/GBP,1469.5,1469.5,1458.9,1458.9,3.80103200,5545.325584800001
1663016400,2022-09-12 21:00:00,ETH/GBP,1476.5,1476.5,1459.0,1470.2,22.91375574,33687.803688948
1663012800,2022-09-12 20:00:00,ETH/GBP,1483.3,1483.3,1475.3,1477.3,3.13395604,4629.793257892
1663009200,2022-09-12 19:00:00,ETH/GBP,1479.5,1482.0,1476.1,1478.2,1.75870000,2599.71034
1663005600,2022-09-12 18:00:00,ETH/GBP,1478.3,1482.4,1472.2,1481.8,14.97107946,22184.145543828
1663002000,2022-09-12 17:00:00,ETH/GBP,1461.6,1478.4,1455.8,1477.9,13.37677537,19769.536319323
1662998400,2022-09-12 16:00:00,ETH/GBP,1461.0,1468.1,1449.8,1465.1,18.88863566,27673.740105465997
1662994800,2022-09-12 15:00:00,ETH/GBP,1481.8,1481.8,1452.5,1460.1,20.52134825,29963.220579824996
1662991200,2022-09-12 14:00:00,ETH/GBP,1498.5,1498.5,1482.3,1484.2,66.57730295,98814.03303839001
1662987600,2022-09-12 13:00:00,ETH/GBP,1490.3,1501.0,1490.3,1500.2,33.45112284,50183.374484568
1662984000,2022-09-12 12:00:00,ETH/GBP,1496.6,1498.0,1485.3,1494.1,12.82989011,19169.138813350997
1662980400,2022-09-12 11:00:00,ETH/GBP,1495.2,1506.1,1495.2,1496.5,38.70272756,57918.63179354
1662976800,2022-09-12 10:00:00,ETH/GBP,1491.8,1498.1,1483.7,1494.7,15.76358127,23561.824924269
1662973200,2022-09-12 09:00:00,ETH/GBP,1501.4,1503.1,1496.6,1500.1,10.02316088,15035.743636088
1662969600,2022-09-12 08:00:00,ETH/GBP,1506.4,1510.5,1498.9,1509.3,41.61508817,62809.652574980995
1662966000,2022-09-12 07:00:00,ETH/GBP,1491.6,1504.3,1488.1,1504.3,69.96282825,105245.082536475
1662962400,2022-09-12 06:00:00,ETH/GBP,1487.0,1492.0,1486.7,1490.7,36.85440390,54938.859893730005
1662958800,2022-09-12 05:00:00,ETH/GBP,1479.4,1489.9,1479.4,1489.9,0.28590600,425.9713494
1662955200,2022-09-12 04:00:00,ETH/GBP,1490.1,1491.4,1490.1,1491.1,8.77212664,13080.118032903998
1662951600,2022-09-12 03:00:00,ETH/GBP,1493.0,1494.9,1478.4,1484.4,34.63503183,51412.24124845201
1662948000,2022-09-12 02:00:00,ETH/GBP,1519.1,1519.1,1489.6,1495.4,2.39548155,3582.20310987
1662944400,2022-09-12 01:00:00,ETH/GBP,1496.9,1520.3,1493.1,1520.3,14.19632718,21582.676211754002
1662940800,2022-09-12 00:00:00,ETH/GBP,1519.2,1519.2,1501.4,1501.4,5.59486616,8400.132052624
1662937200,2022-09-11 23:00:00,ETH/GBP,1504.1,1519.3,1500.1,1519.3,4.79685200,7287.8572436
1662933600,2022-09-11 22:00:00,ETH/GBP,1503.6,1511.5,1503.6,1503.9,2.59308127,3899.734921953
1662930000,2022-09-11 21:00:00,ETH/GBP,1513.0,1517.6,1483.1,1488.4,38.74853454,57673.31880933601
1662926400,2022-09-11 20:00:00,ETH/GBP,1523.1,1523.1,1503.5,1508.2,23.45067593,35368.309437626
1662922800,2022-09-11 19:00:00,ETH/GBP,1519.2,1522.1,1517.6,1519.2,16.79867892,25520.553015264002
1662919200,2022-09-11 18:00:00,ETH/GBP,1525.8,1530.4,1520.6,1521.6,2.83128039,4308.076241424
1662915600,2022-09-11 17:00:00,ETH/GBP,1529.1,1539.9,1526.6,1527.4,7.01428950,10713.625782300001
1662912000,2022-09-11 16:00:00,ETH/GBP,1528.8,1532.1,1525.0,1527.7,10.73306900,16396.9095113
1662908400,2022-09-11 15:00:00,ETH/GBP,1522.4,1533.9,1522.4,1528.0,3.15316078,4818.0296718399995
1662904800,2022-09-11 14:00:00,ETH/GBP,1524.0,1525.1,1514.5,1520.2,7.93850047,12068.108414494001
1662901200,2022-09-11 13:00:00,ETH/GBP,1527.6,1527.6,1522.9,1525.0,3.03493967,4628.28299675
1662897600,2022-09-11 12:00:00,ETH/GBP,1524.9,1531.5,1523.5,1529.3,14.25574880,21801.31663984
1662894000,2022-09-11 11:00:00,ETH/GBP,1521.6,1535.2,1521.6,1527.1,6.15676300,9401.9927773
1662890400,2022-09-11 10:00:00,ETH/GBP,1518.7,1522.1,1517.9,1517.9,9.92513920,15065.36879168
1662886800,2022-09-11 09:00:00,ETH/GBP,1522.2,1523.1,1518.8,1518.8,4.63788080,7044.013359039999
1662883200,2022-09-11 08:00:00,ETH/GBP,1518.6,1523.2,1517.1,1521.8,4.87358722,7416.625031396
1662879600,2022-09-11 07:00:00,ETH/GBP,1512.5,1519.5,1512.5,1518.7,4.20140000,6380.666179999999
1662876000,2022-09-11 06:00:00,ETH/GBP,1523.8,1524.5,1509.2,1512.4,0.94767500,1433.26367
1662872400,2022-09-11 05:00:00,ETH/GBP,1520.9,1520.9,1520.9,1520.9,0.00000000,0.0
1662868800,2022-09-11 04:00:00,ETH/GBP,1520.9,1520.9,1520.9,1520.9,0.15880000,241.51892
1662865200,2022-09-11 03:00:00,ETH/GBP,1524.7,1524.7,1519.4,1521.7,11.91153884,18125.788652828
1662861600,2022-09-11 02:00:00,ETH/GBP,1522.1,1522.1,1516.4,1520.9,23.60012138,35893.424606842
1662858000,2022-09-11 01:00:00,ETH/GBP,1529.9,1531.6,1521.2,1521.2,9.71727232,14781.914653184
1662854400,2022-09-11 00:00:00,ETH/GBP,1533.8,1533.8,1527.4,1527.4,13.82825947,21121.283514478004
1662850800,2022-09-10 23:00:00,ETH/GBP,1537.0,1539.7,1533.9,1535.2,58.43011864,89701.918136128
1662847200,2022-09-10 22:00:00,ETH/GBP,1515.1,1543.0,1515.1,1542.4,29.71243160,45828.45449984
1662843600,2022-09-10 21:00:00,ETH/GBP,1496.9,1534.5,1496.1,1507.1,37.95668872,57204.525569912
1662840000,2022-09-10 20:00:00,ETH/GBP,1505.0,1505.0,1492.6,1495.9,5.91346743,8845.955928537
1662836400,2022-09-10 19:00:00,ETH/GBP,1497.0,1504.3,1495.4,1501.8,3.54587833,5325.200075993999
1662832800,2022-09-10 18:00:00,ETH/GBP,1486.1,1501.1,1486.1,1496.9,8.97667957,13437.191648333
1662829200,2022-09-10 17:00:00,ETH/GBP,1486.6,1486.6,1482.6,1482.8,1.13516041,1683.215855948
1662825600,2022-09-10 16:00:00,ETH/GBP,1480.0,1488.2,1476.1,1488.2,7.21750645,10741.09309889
1662822000,2022-09-10 15:00:00,ETH/GBP,1482.4,1484.9,1478.5,1481.6,3.23742100,4796.5629536
1662818400,2022-09-10 14:00:00,ETH/GBP,1481.6,1483.6,1480.0,1480.8,3.97696942,5889.096317136
1662814800,2022-09-10 13:00:00,ETH/GBP,1490.6,1490.8,1478.3,1478.3,11.09286782,16398.586498306
1662811200,2022-09-10 12:00:00,ETH/GBP,1489.0,1490.3,1484.4,1490.2,2.01985200,3009.9834504000005
1662807600,2022-09-10 11:00:00,ETH/GBP,1490.8,1491.4,1488.5,1489.5,3.05400000,4548.933
1662804000,2022-09-10 10:00:00,ETH/GBP,1487.0,1490.6,1481.1,1488.0,6.85081577,10194.01386576
1662800400,2022-09-10 09:00:00,ETH/GBP,1482.1,1487.1,1482.1,1486.8,0.87060335,1294.41306078
1662796800,2022-09-10 08:00:00,ETH/GBP,1480.1,1483.5,1479.8,1481.7,5.13450800,7607.8005036
1662793200,2022-09-10 07:00:00,ETH/GBP,1496.1,1497.9,1474.3,1474.3,3.67783400,5422.230666199999
1662789600,2022-09-10 06:00:00,ETH/GBP,1493.2,1495.7,1491.8,1493.2,3.64691599,5445.574956268
1662786000,2022-09-10 05:00:00,ETH/GBP,1494.5,1499.6,1493.8,1493.8,10.81402417,16153.989305145999
1662782400,2022-09-10 04:00:00,ETH/GBP,1495.7,1499.6,1492.9,1494.4,14.71407095,21988.70762768
1662778800,2022-09-10 03:00:00,ETH/GBP,1497.4,1497.4,1497.0,1497.0,0.66080000,989.2176000000001
1662775200,2022-09-10 02:00:00,ETH/GBP,1486.3,1501.4,1484.5,1501.4,18.75321979,28156.084192706
1662771600,2022-09-10 01:00:00,ETH/GBP,1481.7,1490.9,1481.7,1490.9,0.84220000,1255.63598
1662768000,2022-09-10 00:00:00,ETH/GBP,1479.4,1483.0,1474.5,1480.5,43.43045591,64298.789974755
1662764400,2022-09-09 23:00:00,ETH/GBP,1483.3,1492.9,1475.6,1483.4,31.77348424,47132.786521616
1662760800,2022-09-09 22:00:00,ETH/GBP,1479.4,1485.1,1478.6,1485.1,53.98754371,80176.90116372099
1662757200,2022-09-09 21:00:00,ETH/GBP,1483.1,1488.0,1476.7,1479.5,6.03643589,8930.906899255
1662753600,2022-09-09 20:00:00,ETH/GBP,1481.3,1490.8,1480.4,1485.1,4.40117360,6536.1829133599995
1662750000,2022-09-09 19:00:00,ETH/GBP,1474.2,1488.7,1474.2,1484.6,10.12155276,15026.457227496
1662746400,2022-09-09 18:00:00,ETH/GBP,1466.8,1475.6,1465.2,1475.6,47.76518116,70482.301319696
1662742800,2022-09-09 17:00:00,ETH/GBP,1480.5,1484.6,1467.5,1470.7,0.71660000,1053.90362
1662739200,2022-09-09 16:00:00,ETH/GBP,1479.8,1484.0,1469.1,1478.8,55.70220332,82372.418269616
1662735600,2022-09-09 15:00:00,ETH/GBP,1488.9,1498.0,1483.7,1484.9,7.81295802,11601.461363898
1662732000,2022-09-09 14:00:00,ETH/GBP,1488.4,1492.1,1484.5,1490.9,29.31098697,43699.750473573
1662728400,2022-09-09 13:00:00,ETH/GBP,1492.0,1492.0,1474.7,1484.7,102.24704258,151806.184118526
1662724800,2022-09-09 12:00:00,ETH/GBP,1470.4,1504.0,1470.4,1495.1,87.45116955,130748.24359420499
1662721200,2022-09-09 11:00:00,ETH/GBP,1468.8,1475.1,1465.4,1471.5,18.27843263,26896.713615045002
1662717600,2022-09-09 10:00:00,ETH/GBP,1458.5,1472.1,1455.4,1469.8,28.23074798,41493.553381004
1662714000,2022-09-09 09:00:00,ETH/GBP,1467.9,1468.1,1450.5,1454.5,27.27616613,39673.183636085
1662710400,2022-09-09 08:00:00,ETH/GBP,1466.4,1473.4,1463.9,1467.2,19.52223997,28643.030483984003
1662706800,2022-09-09 07:00:00,ETH/GBP,1477.7,1477.7,1463.5,1466.4,28.81624471,42256.141242744
