https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume BTC
1658635200000,2022-07-24 04:00:00,DOGE/BTC,3.03e-06,3.05e-06,2.93e-06,2.95e-06,46564.84345829,0.1373662882019555
1658548800000,2022-07-23 04:00:00,DOGE/BTC,3e-06,3.05e-06,2.99e-06,3.03e-06,78920.52350819,0.2391291862298157
1658462400000,2022-07-22 04:00:00,DOGE/BTC,3.04e-06,3.04e-06,2.94e-06,3e-06,129279.19425379,0.38783758276137004
1658376000000,2022-07-21 04:00:00,DOGE/BTC,3e-06,3.04e-06,2.98e-06,3.04e-06,126418.8300301,0.384313243291504
1658289600000,2022-07-20 04:00:00,DOGE/BTC,2.97e-06,3.28e-06,2.94e-06,3e-06,396861.36801877,1.19058410405631
1658203200000,2022-07-19 04:00:00,DOGE/BTC,3.02e-06,3.08e-06,2.93e-06,2.97e-06,249394.31330597,0.7407011105187309
1658116800000,2022-07-18 04:00:00,DOGE/BTC,3.05e-06,3.11e-06,2.96e-06,3.02e-06,151495.93845792,0.4575177341429184
1658030400000,2022-07-17 04:00:00,DOGE/BTC,3.02e-06,3.06e-06,2.98e-06,3.05e-06,82222.63561074,0.250779038612757
1657944000000,2022-07-16 04:00:00,DOGE/BTC,3.02e-06,3.05e-06,2.99e-06,3.02e-06,80881.60556118,0.24426244879476358
1657857600000,2022-07-15 04:00:00,DOGE/BTC,3.05e-06,3.06e-06,3.01e-06,3.02e-06,118338.78784871,0.35738313930310417
1657771200000,2022-07-14 04:00:00,DOGE/BTC,3.04e-06,3.06e-06,3e-06,3.05e-06,89629.10623838,0.273368774027059
1657684800000,2022-07-13 04:00:00,DOGE/BTC,3.09e-06,3.09e-06,3.02e-06,3.04e-06,6021.25449686,0.018304613670454398
1657598400000,2022-07-12 04:00:00,DOGE/BTC,3.11e-06,3.15e-06,3.07e-06,3.09e-06,67578.71120418,0.2088182176209162
1657512000000,2022-07-11 04:00:00,DOGE/BTC,3.21e-06,3.22e-06,3.07e-06,3.11e-06,106535.63132554,0.3313258134224294
1657425600000,2022-07-10 04:00:00,DOGE/BTC,3.2e-06,3.24e-06,3.07e-06,3.21e-06,63716.94777694,0.2045314023639774
1657339200000,2022-07-09 04:00:00,DOGE/BTC,3.21e-06,3.24e-06,3.19e-06,3.2e-06,100619.32744995,0.32198184783983996
1657252800000,2022-07-08 04:00:00,DOGE/BTC,3.25e-06,3.27e-06,3.15e-06,3.21e-06,179317.02995502,0.5756076661556142
1657166400000,2022-07-07 04:00:00,DOGE/BTC,3.35e-06,3.41e-06,3.24e-06,3.25e-06,1580036.72535164,5.1351193573928295
1657080000000,2022-07-06 04:00:00,DOGE/BTC,3.35e-06,3.39e-06,3.33e-06,3.35e-06,49230.46230431,0.1649220487194385
1656993600000,2022-07-05 04:00:00,DOGE/BTC,3.42e-06,3.43e-06,3.32e-06,3.35e-06,2973990.20930398,9.962867201168335
1656907200000,2022-07-04 04:00:00,DOGE/BTC,3.48e-06,3.49e-06,3.4e-06,3.42e-06,35057.31012648,0.11989600063256159
1656820800000,2022-07-03 04:00:00,DOGE/BTC,3.44e-06,3.59e-06,3.25e-06,3.48e-06,4724722.79384371,16.44203532257611
1656734400000,2022-07-02 04:00:00,DOGE/BTC,3.48e-06,3.52e-06,3.42e-06,3.44e-06,52368.39789165,0.180147288747276
1656648000000,2022-07-01 04:00:00,DOGE/BTC,3.35e-06,3.52e-06,3.28e-06,3.48e-06,127181.79304966,0.4425926398128168
1656561600000,2022-06-30 04:00:00,DOGE/BTC,3.41e-06,3.43e-06,3.27e-06,3.35e-06,207574.14822402,0.695373396550467
1656475200000,2022-06-29 04:00:00,DOGE/BTC,3.3e-06,3.52e-06,3.3e-06,3.41e-06,123778.25746672,0.42208385796151515
1656388800000,2022-06-28 04:00:00,DOGE/BTC,3.38e-06,3.45e-06,3.23e-06,3.3e-06,161008.3985264,0.5313277151371201
1656302400000,2022-06-27 04:00:00,DOGE/BTC,3.53e-06,3.67e-06,3.35e-06,3.38e-06,175025.15485763,0.5915850234187894
1656216000000,2022-06-26 04:00:00,DOGE/BTC,3.17e-06,3.62e-06,3.16e-06,3.53e-06,684160.29747198,2.4150858500760894
1656129600000,2022-06-25 04:00:00,DOGE/BTC,3.17e-06,3.21e-06,3.11e-06,3.17e-06,59382.93152223,0.18824389292546911
1656043200000,2022-06-24 04:00:00,DOGE/BTC,3.11e-06,3.21e-06,3.08e-06,3.17e-06,123207.97012553,0.3905692652979301
1655956800000,2022-06-23 04:00:00,DOGE/BTC,3.1e-06,3.16e-06,3.04e-06,3.11e-06,175907.5364253,0.5470724382826829
1655870400000,2022-06-22 04:00:00,DOGE/BTC,3.09e-06,3.13e-06,3.07e-06,3.1e-06,72403.22285066,0.22444999083704598
1655784000000,2022-06-21 04:00:00,DOGE/BTC,2.92e-06,3.13e-06,2.92e-06,3.09e-06,3341.4170998,0.010324978838382
1655697600000,2022-06-20 04:00:00,DOGE/BTC,2.92e-06,2.96e-06,2.88e-06,2.92e-06,85509.34218763,0.24968727918787958
1655611200000,2022-06-19 04:00:00,DOGE/BTC,2.83e-06,3.16e-06,2.82e-06,2.92e-06,425182.02071282,1.2415315004814345
1655524800000,2022-06-18 04:00:00,DOGE/BTC,2.77e-06,2.85e-06,2.72e-06,2.83e-06,379947.92804715,1.0752526363734345
1655438400000,2022-06-17 04:00:00,DOGE/BTC,2.74e-06,2.8e-06,2.71e-06,2.77e-06,149686.69493115,0.4146321449592855
1655352000000,2022-06-16 04:00:00,DOGE/BTC,2.7e-06,2.79e-06,2.63e-06,2.74e-06,190361.74352688,0.5215911772636512
1655265600000,2022-06-15 04:00:00,DOGE/BTC,2.5e-06,2.83e-06,2.5e-06,2.7e-06,196469.18625921,0.530466802899867
1655179200000,2022-06-14 04:00:00,DOGE/BTC,2.5e-06,2.56e-06,2.47e-06,2.5e-06,226751.52168376,0.5668788042094001
1655092800000,2022-06-13 04:00:00,DOGE/BTC,2.36e-06,2.5e-06,2.21e-06,2.5e-06,349705.24256636,0.8742631064159
1655006400000,2022-06-12 04:00:00,DOGE/BTC,2.39e-06,2.47e-06,2.32e-06,2.36e-06,242778.18779883,0.5729565232052388
1654920000000,2022-06-11 04:00:00,DOGE/BTC,2.59e-06,2.6e-06,2.36e-06,2.39e-06,167816.10821586,0.4010804986359054
1654833600000,2022-06-10 04:00:00,DOGE/BTC,2.64e-06,2.65e-06,2.56e-06,2.59e-06,83800.48544544,0.21704325730368962
1654747200000,2022-06-09 04:00:00,DOGE/BTC,2.63e-06,2.66e-06,2.62e-06,2.64e-06,35465.28937478,0.0936283639494192
1654660800000,2022-06-08 04:00:00,DOGE/BTC,2.65e-06,2.65e-06,2.61e-06,2.63e-06,10750.73001802,0.028274419947392597
1654574400000,2022-06-07 04:00:00,DOGE/BTC,2.69e-06,2.71e-06,2.57e-06,2.65e-06,91059.84081713,0.2413085781653945
1654488000000,2022-06-06 04:00:00,DOGE/BTC,2.65e-06,2.69e-06,2.59e-06,2.69e-06,144615.0995446,0.38901461777497404
1654401600000,2022-06-05 04:00:00,DOGE/BTC,2.73e-06,2.76e-06,2.65e-06,2.65e-06,85367.44480676,0.22622372873791402
1654315200000,2022-06-04 04:00:00,DOGE/BTC,2.7e-06,2.77e-06,2.7e-06,2.73e-06,38394.69542093,0.10481751849913891
1654228800000,2022-06-03 04:00:00,DOGE/BTC,2.7e-06,2.73e-06,2.69e-06,2.7e-06,25448.55155441,0.06871108919690701
1654142400000,2022-06-02 04:00:00,DOGE/BTC,2.7e-06,2.73e-06,2.7e-06,2.7e-06,41460.74549354,0.111944012832558
1654056000000,2022-06-01 04:00:00,DOGE/BTC,2.7e-06,2.82e-06,2.68e-06,2.7e-06,53741.44151043,0.145101892078161
1653969600000,2022-05-31 04:00:00,DOGE/BTC,2.75e-06,2.76e-06,2.66e-06,2.7e-06,108050.13502544,0.291735364568688
1653883200000,2022-05-30 04:00:00,DOGE/BTC,2.79e-06,2.81e-06,2.73e-06,2.75e-06,54194.68930051,0.1490353955764025
1653796800000,2022-05-29 04:00:00,DOGE/BTC,2.79e-06,2.85e-06,2.77e-06,2.79e-06,235939.8834384,0.658272274793136
1653710400000,2022-05-28 04:00:00,DOGE/BTC,2.85e-06,2.88e-06,2.77e-06,2.79e-06,27299.9747741,0.07616692961973899
1653624000000,2022-05-27 04:00:00,DOGE/BTC,2.7e-06,3.11e-06,2.66e-06,2.85e-06,152601.33412976,0.434913802269816
1653537600000,2022-05-26 04:00:00,DOGE/BTC,2.78e-06,2.78e-06,2.66e-06,2.7e-06,1095337.27795988,2.957410650491676
1653451200000,2022-05-25 04:00:00,DOGE/BTC,2.79e-06,2.8e-06,2.77e-06,2.78e-06,4518.52250833,0.0125614925731574
1653364800000,2022-05-24 04:00:00,DOGE/BTC,2.86e-06,2.88e-06,2.79e-06,2.79e-06,82585.93679286,0.23041476365207939
1653278400000,2022-05-23 04:00:00,DOGE/BTC,2.83e-06,2.89e-06,2.82e-06,2.86e-06,60589.57517273,0.1732861849940078
1653192000000,2022-05-22 04:00:00,DOGE/BTC,2.87e-06,2.88e-06,2.83e-06,2.83e-06,21843.06402713,0.0618158711967779
1653105600000,2022-05-21 04:00:00,DOGE/BTC,2.87e-06,2.89e-06,2.86e-06,2.87e-06,30181.66167781,0.0866213690153147
1653019200000,2022-05-20 04:00:00,DOGE/BTC,2.86e-06,2.89e-06,2.83e-06,2.87e-06,211992.37907591,0.6084181279478617
1652932800000,2022-05-19 04:00:00,DOGE/BTC,2.9e-06,2.91e-06,2.83e-06,2.86e-06,136119.42062478,0.3893015429868708
1652846400000,2022-05-18 04:00:00,DOGE/BTC,2.97e-06,2.99e-06,2.83e-06,2.9e-06,72894.46963586,0.21139396194399404
1652760000000,2022-05-17 04:00:00,DOGE/BTC,2.96e-06,2.98e-06,2.93e-06,2.97e-06,51119.62214242,0.15182527776298738
1652673600000,2022-05-16 04:00:00,DOGE/BTC,2.98e-06,3e-06,2.92e-06,2.96e-06,134908.95859636,0.3993305174452256
1652587200000,2022-05-15 04:00:00,DOGE/BTC,2.94e-06,3e-06,2.93e-06,2.98e-06,88803.5855153,0.264634684835594
1652500800000,2022-05-14 04:00:00,DOGE/BTC,3.05e-06,3.1e-06,2.9e-06,2.94e-06,83822.62245386,0.2464385100143484
1652414400000,2022-05-13 04:00:00,DOGE/BTC,3.06e-06,3.14e-06,2.87e-06,3.05e-06,350782.06460463,1.0698852970441215
1652328000000,2022-05-12 04:00:00,DOGE/BTC,2.78e-06,3.08e-06,2.56e-06,3.06e-06,5451056.00014927,16.680231360456766
1652241600000,2022-05-11 04:00:00,DOGE/BTC,3.48e-06,3.48e-06,2.77e-06,2.78e-06,949062.40467744,2.638393485003283
1652155200000,2022-05-10 04:00:00,DOGE/BTC,3.47e-06,3.69e-06,3.45e-06,3.48e-06,264302.59886501,0.9197730440502349
1652068800000,2022-05-09 04:00:00,DOGE/BTC,3.63e-06,3.64e-06,3.33e-06,3.47e-06,595024.69485363,2.064735691142096
1651982400000,2022-05-08 04:00:00,DOGE/BTC,3.65e-06,3.67e-06,3.61e-06,3.63e-06,100944.02878839,0.3664268245018557
1651896000000,2022-05-07 04:00:00,DOGE/BTC,3.56e-06,3.67e-06,3.53e-06,3.65e-06,156513.59163662,0.571274609473663
1651809600000,2022-05-06 04:00:00,DOGE/BTC,3.52e-06,3.61e-06,3.48e-06,3.56e-06,123212.33435602,0.43863591030743115
1651723200000,2022-05-05 04:00:00,DOGE/BTC,3.46e-06,3.58e-06,3.38e-06,3.52e-06,256764.75393852,0.9038119338635905
1651636800000,2022-05-04 04:00:00,DOGE/BTC,3.42e-06,3.47e-06,3.34e-06,3.46e-06,152345.77572093,0.5271163839944177
1651550400000,2022-05-03 04:00:00,DOGE/BTC,3.42e-06,3.45e-06,3.37e-06,3.42e-06,179774.20637479,0.6148277858017818
1651464000000,2022-05-02 04:00:00,DOGE/BTC,3.42e-06,3.52e-06,3.35e-06,3.42e-06,257612.79855364,0.8810357710534488
1651377600000,2022-05-01 04:00:00,DOGE/BTC,3.43e-06,3.58e-06,3.41e-06,3.42e-06,83632.41775684,0.28602286872839283
1651291200000,2022-04-30 04:00:00,DOGE/BTC,3.5e-06,3.53e-06,3.31e-06,3.43e-06,115274.24703428,0.3953906673275804
1651204800000,2022-04-29 04:00:00,DOGE/BTC,3.58e-06,3.67e-06,3.47e-06,3.5e-06,425065.57037958,1.4877294963285301
1651118400000,2022-04-28 04:00:00,DOGE/BTC,3.54e-06,3.61e-06,3.4e-06,3.58e-06,131727.80483369,0.47158554130461017
1651032000000,2022-04-27 04:00:00,DOGE/BTC,3.65e-06,3.65e-06,3.52e-06,3.54e-06,400940.36726279,1.4193289001102765
1650945600000,2022-04-26 04:00:00,DOGE/BTC,3.79e-06,4.09e-06,3.57e-06,3.65e-06,586297.72617597,2.139986700542291
1650859200000,2022-04-25 04:00:00,DOGE/BTC,3.27e-06,4.27e-06,3.21e-06,3.79e-06,1416362.36987441,5.3680133818240146
1650772800000,2022-04-24 04:00:00,DOGE/BTC,3.39e-06,3.39e-06,3.22e-06,3.27e-06,60118.91504713,0.1965888522041151
1650686400000,2022-04-23 04:00:00,DOGE/BTC,3.42e-06,3.43e-06,3.37e-06,3.39e-06,147808.36490377,0.5010703570237803
1650600000000,2022-04-22 04:00:00,DOGE/BTC,3.38e-06,3.45e-06,3.36e-06,3.42e-06,80885.13617492,0.2766271657182264
1650513600000,2022-04-21 04:00:00,DOGE/BTC,3.39e-06,3.39e-06,3.31e-06,3.38e-06,94178.56048139,0.31832353442709815
1650427200000,2022-04-20 04:00:00,DOGE/BTC,3.46e-06,3.46e-06,3.37e-06,3.39e-06,37675.67701361,0.12772054507613792
1650340800000,2022-04-19 04:00:00,DOGE/BTC,3.43e-06,3.48e-06,3.41e-06,3.46e-06,65329.88852887,0.2260414143098902
1650254400000,2022-04-18 04:00:00,DOGE/BTC,3.52e-06,3.52e-06,3.4e-06,3.43e-06,100768.3445726,0.345635421884018
1650168000000,2022-04-17 04:00:00,DOGE/BTC,3.54e-06,3.6e-06,3.5e-06,3.52e-06,273532.10023506,0.9628329928274112
1650081600000,2022-04-16 04:00:00,DOGE/BTC,3.64e-06,3.64e-06,3.53e-06,3.54e-06,111895.58028785,0.396110354218989
1649995200000,2022-04-15 04:00:00,DOGE/BTC,3.58e-06,3.72e-06,3.57e-06,3.64e-06,498841.67077584,1.8157836816240576
1649908800000,2022-04-14 04:00:00,DOGE/BTC,3.42e-06,3.64e-06,3.34e-06,3.58e-06,641541.56375145,2.296718798230191
1649822400000,2022-04-13 04:00:00,DOGE/BTC,3.5e-06,3.5e-06,3.38e-06,3.42e-06,49546.02689617,0.16944741198490137
1649736000000,2022-04-12 04:00:00,DOGE/BTC,3.42e-06,3.59e-06,3.41e-06,3.5e-06,472623.83876931,1.6541834356925849
1649649600000,2022-04-11 04:00:00,DOGE/BTC,3.48e-06,3.5e-06,3.38e-06,3.42e-06,133508.96980959,0.4566006767487978
1649563200000,2022-04-10 04:00:00,DOGE/BTC,3.51e-06,3.68e-06,3.45e-06,3.48e-06,712582.53139073,2.47978720923974
1649476800000,2022-04-09 04:00:00,DOGE/BTC,3.34e-06,3.54e-06,3.34e-06,3.51e-06,633281.39921721,2.2228177112524072
1649390400000,2022-04-08 04:00:00,DOGE/BTC,3.44e-06,3.5e-06,3.33e-06,3.34e-06,268531.80338401,0.8968962233025934
1649304000000,2022-04-07 04:00:00,DOGE/BTC,3.3e-06,3.46e-06,3.27e-06,3.44e-06,244015.70364959,0.8394140205545896
1649217600000,2022-04-06 04:00:00,DOGE/BTC,3.54e-06,3.54e-06,3.26e-06,3.3e-06,458999.38227009,1.514697961491297
1649131200000,2022-04-05 04:00:00,DOGE/BTC,3.22e-06,3.9e-06,3.2e-06,3.54e-06,1846527.34036797,6.536706784902614
1649044800000,2022-04-04 04:00:00,DOGE/BTC,3.14e-06,3.39e-06,3.09e-06,3.22e-06,620413.52441375,1.997731548612275
1648958400000,2022-04-03 04:00:00,DOGE/BTC,3.02e-06,3.22e-06,3.02e-06,3.14e-06,235198.71894873,0.7385239774990122
1648872000000,2022-04-02 04:00:00,DOGE/BTC,3.06e-06,3.09e-06,3e-06,3.02e-06,111865.25330681,0.3378330649865662
1648785600000,2022-04-01 04:00:00,DOGE/BTC,3.03e-06,3.08e-06,3e-06,3.06e-06,96207.17419289,0.2943939530302434
1648699200000,2022-03-31 04:00:00,DOGE/BTC,3.07e-06,3.13e-06,2.99e-06,3.03e-06,488721.6135927,1.480826489185881
1648612800000,2022-03-30 04:00:00,DOGE/BTC,3.01e-06,3.08e-06,3.01e-06,3.07e-06,100443.40882323,0.3083612650873161
1648526400000,2022-03-29 04:00:00,DOGE/BTC,3.06e-06,3.1e-06,2.97e-06,3.01e-06,181850.52449164,0.5473700787198365
1648440000000,2022-03-28 04:00:00,DOGE/BTC,3.17e-06,3.23e-06,3.01e-06,3.06e-06,106525.87031044,0.3259691631499464
1648353600000,2022-03-27 04:00:00,DOGE/BTC,3.15e-06,3.2e-06,3.05e-06,3.17e-06,140947.77578456,0.44680444923705526
1648267200000,2022-03-26 04:00:00,DOGE/BTC,2.95e-06,3.18e-06,2.95e-06,3.15e-06,131688.46567744,0.414818666883936
1648180800000,2022-03-25 04:00:00,DOGE/BTC,3.08e-06,3.11e-06,2.9e-06,2.95e-06,76464.82358157,0.22557122956563153
1648094400000,2022-03-24 04:00:00,DOGE/BTC,3.2e-06,3.29e-06,3.06e-06,3.08e-06,351383.93575347,1.0822625221206876
1648008000000,2022-03-23 04:00:00,DOGE/BTC,2.9e-06,3.23e-06,2.9e-06,3.2e-06,94370.74570925,0.3019863862696
1647921600000,2022-03-22 04:00:00,DOGE/BTC,2.9e-06,2.92e-06,2.85e-06,2.9e-06,108727.55251817,0.315309902302693
1647835200000,2022-03-21 04:00:00,DOGE/BTC,2.93e-06,2.93e-06,2.88e-06,2.9e-06,15867.08085166,0.046014534469814
1647748800000,2022-03-20 04:00:00,DOGE/BTC,2.93e-06,2.93e-06,2.86e-06,2.93e-06,133995.50244921,0.3926068221761853
1647662400000,2022-03-19 04:00:00,DOGE/BTC,2.84e-06,2.99e-06,2.84e-06,2.93e-06,149454.12259989,0.43790057921767767
1647576000000,2022-03-18 04:00:00,DOGE/BTC,2.84e-06,2.87e-06,2.81e-06,2.84e-06,239857.1737909,0.681194373566156
1647489600000,2022-03-17 04:00:00,DOGE/BTC,2.85e-06,2.9e-06,2.84e-06,2.84e-06,4393640.64067654,12.477939419521373
1647403200000,2022-03-16 04:00:00,DOGE/BTC,2.88e-06,2.88e-06,2.8e-06,2.85e-06,184722.63730976,0.526459516332816
1647316800000,2022-03-15 04:00:00,DOGE/BTC,2.89e-06,2.91e-06,2.78e-06,2.88e-06,114277.18876068,0.3291183036307584
1647230400000,2022-03-14 04:00:00,DOGE/BTC,2.92e-06,3.13e-06,2.86e-06,2.89e-06,81251.13463564,0.2348157790969996
1647144000000,2022-03-13 04:00:00,DOGE/BTC,2.96e-06,2.98e-06,2.89e-06,2.92e-06,77010.92322839,0.22487189582689882
1647057600000,2022-03-12 04:00:00,DOGE/BTC,2.96e-06,2.99e-06,2.94e-06,2.96e-06,86853.75549325,0.25708711626002
1646971200000,2022-03-11 04:00:00,DOGE/BTC,2.99e-06,3.01e-06,2.94e-06,2.96e-06,63109.96941014,0.18680550945401442
1646884800000,2022-03-10 04:00:00,DOGE/BTC,2.92e-06,3.02e-06,2.91e-06,2.99e-06,95652.8318808,0.286001967323592
1646798400000,2022-03-09 04:00:00,DOGE/BTC,2.95e-06,2.95e-06,2.86e-06,2.92e-06,12788.2600996,0.037341719490832
