https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VRA,Volume USDT
1660176000,2022-08-11 00:00:00,VRA/USDT,0.00735597,0.00768,0.006915,0.00696958,1948499412.14280286,14390056.7477655636519266
1660089600,2022-08-10 00:00:00,VRA/USDT,0.00693792,0.00748,0.00638288,0.00734849,1972583455.85020029,13632058.881244611478991
1660003200,2022-08-09 00:00:00,VRA/USDT,0.00679234,0.0072,0.00608899,0.00694074,2208910180.94048653,14724675.2502883624412629
1659916800,2022-08-08 00:00:00,VRA/USDT,0.006201,0.0072,0.00619857,0.00679242,1955958783.65127135,13220519.6889804006345798
1659830400,2022-08-07 00:00:00,VRA/USDT,0.00608667,0.00643896,0.00597275,0.00620098,878361314.05734976,5422869.8780725717469469
1659744000,2022-08-06 00:00:00,VRA/USDT,0.00589039,0.00633078,0.0058564,0.0060821,1051922254.93593445,6383198.5583974275325918
1659657600,2022-08-05 00:00:00,VRA/USDT,0.00566563,0.00616,0.005645,0.00589621,1014839443.25722111,5923654.9083837158492079
1659571200,2022-08-04 00:00:00,VRA/USDT,0.00566971,0.00595,0.00554421,0.00566275,971138293.85568544,5562908.755223636384604
1659484800,2022-08-03 00:00:00,VRA/USDT,0.00565386,0.00628,0.0055,0.00567048,1800619845.96073866,10660588.0737477515447987
1659398400,2022-08-02 00:00:00,VRA/USDT,0.00557953,0.00587,0.0053351,0.00565386,1123884218.25170233,6267050.728639482199639
1659312000,2022-08-01 00:00:00,VRA/USDT,0.00550748,0.0057623,0.00542103,0.00557765,867568975.34842624,4821942.4804171181127316
1659225600,2022-07-31 00:00:00,VRA/USDT,0.00546041,0.00586,0.00542647,0.00551026,846791217.72093292,4756605.8703452226319398
1659139200,2022-07-30 00:00:00,VRA/USDT,0.00549719,0.005925,0.00536358,0.00545971,1361262062.31515861,7634380.5567192108237195
1659052800,2022-07-29 00:00:00,VRA/USDT,0.00560205,0.00586,0.00536,0.00549719,1975369005.33639283,11034814.1469157255381567
1658966400,2022-07-28 00:00:00,VRA/USDT,0.00553002,0.0058888,0.0052558,0.00560216,1838517705.9630847,10147080.2188031295125492
1658880000,2022-07-27 00:00:00,VRA/USDT,0.00501401,0.0056,0.00490032,0.00553515,1506226768.95765398,7869387.9342410594651984
1658793600,2022-07-26 00:00:00,VRA/USDT,0.00508277,0.00514982,0.0047617,0.00501401,1142120139.46939688,5695167.415503827202186
1658707200,2022-07-25 00:00:00,VRA/USDT,0.00553324,0.00558824,0.00505513,0.00508478,1299829758.11554366,6816599.3918199415139535
1658620800,2022-07-24 00:00:00,VRA/USDT,0.00565602,0.00577083,0.0053888,0.00552969,1023901022.63111918,5681001.7977618391491691
1658534400,2022-07-23 00:00:00,VRA/USDT,0.00541438,0.00605,0.00524364,0.0056556,1756993493.89083363,9815777.8245137085141891
1658448000,2022-07-22 00:00:00,VRA/USDT,0.00559263,0.006486,0.00530744,0.00541559,2757583216.51076432,15905555.1566314646235117
1658361600,2022-07-21 00:00:00,VRA/USDT,0.00530057,0.00578088,0.00493661,0.00558648,2520349865.07608713,13517774.9916374470413707
1658275200,2022-07-20 00:00:00,VRA/USDT,0.00597917,0.00631899,0.00527399,0.00530969,2471986994.26190031,14606595.9604821023772908
1658188800,2022-07-19 00:00:00,VRA/USDT,0.00540784,0.00674999,0.00529466,0.005976,4580970464.8096251,28232428.2745750475240279
1658102400,2022-07-18 00:00:00,VRA/USDT,0.00418193,0.0058,0.004155,0.00540806,3042723881.55069759,15562213.4941998777159038
1658016000,2022-07-17 00:00:00,VRA/USDT,0.00435898,0.00458,0.00415888,0.00418137,624385998.05322154,2699759.2953661614397649
1657929600,2022-07-16 00:00:00,VRA/USDT,0.00420066,0.00457785,0.00415001,0.00435621,564068695.37845267,2434028.0491000398350749
1657843200,2022-07-15 00:00:00,VRA/USDT,0.00422255,0.00439994,0.00414625,0.00420066,664329927.08128966,2847907.1321899794291828
1657756800,2022-07-14 00:00:00,VRA/USDT,0.00431007,0.00435,0.00406793,0.00422255,692575914.41176569,2931960.4431802825442526
1657670400,2022-07-13 00:00:00,VRA/USDT,0.0042799,0.00439673,0.00395,0.00431133,841789786.94766318,3506214.1889274180196404
1657584000,2022-07-12 00:00:00,VRA/USDT,0.0045102,0.0045368,0.0041,0.00427975,1003648251.39835178,4318966.3780617689811159
1657497600,2022-07-11 00:00:00,VRA/USDT,0.00470574,0.00472834,0.0045001,0.00451249,465192563.29705956,2147294.6717854720099559
1657411200,2022-07-10 00:00:00,VRA/USDT,0.00486758,0.00509972,0.004667,0.00470779,487233838.54759045,2358398.3687856977818633
1657324800,2022-07-09 00:00:00,VRA/USDT,0.00492054,0.00501456,0.0048,0.00487708,471443573.30386677,2315819.2615440312177378
1657238400,2022-07-08 00:00:00,VRA/USDT,0.00480239,0.00516,0.00472041,0.00492063,1072955461.95526838,5313549.0291532917183682
1657152000,2022-07-07 00:00:00,VRA/USDT,0.00464901,0.0049,0.00463932,0.00480194,633669969.4361201,3021924.8465382679256232
1657065600,2022-07-06 00:00:00,VRA/USDT,0.0047305,0.00478,0.004594,0.00464901,513611894.994047,2395538.0377177354143033
1656979200,2022-07-05 00:00:00,VRA/USDT,0.00475517,0.00495,0.0045,0.00473383,864580258.84799144,4053934.1293596512628972
1656892800,2022-07-04 00:00:00,VRA/USDT,0.004627,0.00477476,0.0045,0.00475517,664585302.17911151,3078069.6581986139959363
1656806400,2022-07-03 00:00:00,VRA/USDT,0.00465894,0.00477,0.0045501,0.004627,537885101.20404239,2487014.5238372754493042
1656720000,2022-07-02 00:00:00,VRA/USDT,0.00479795,0.00490383,0.00458516,0.00465872,707056541.420508,3301010.8941816961102028
1656633600,2022-07-01 00:00:00,VRA/USDT,0.0049787,0.0051694,0.00475,0.00479668,866834826.7347683,4285557.4973487295186646
1656547200,2022-06-30 00:00:00,VRA/USDT,0.00502025,0.00509495,0.0047,0.00499,1031817036.40262876,5032367.4441887779120984
1656460800,2022-06-29 00:00:00,VRA/USDT,0.0051374,0.00529004,0.00490581,0.00501806,795364404.7478458,4093573.7401819746907402
1656374400,2022-06-28 00:00:00,VRA/USDT,0.00528198,0.00536328,0.00508113,0.0051385,815555885.60513419,4262748.0223445333860416
1656288000,2022-06-27 00:00:00,VRA/USDT,0.00527797,0.0055189,0.00514006,0.00528651,828941643.95232866,4393144.2638193436155387
1656201600,2022-06-26 00:00:00,VRA/USDT,0.00558604,0.00575,0.00523106,0.00527797,845023958.7395334,4652079.4265981456781546
1656115200,2022-06-25 00:00:00,VRA/USDT,0.00548157,0.0056899,0.00540149,0.00558349,817871894.81665869,4526396.8856484142043149
1656028800,2022-06-24 00:00:00,VRA/USDT,0.00545001,0.005745,0.00541512,0.00548436,851347227.01064467,4702426.7993151840568801
1655942400,2022-06-23 00:00:00,VRA/USDT,0.00520273,0.00564496,0.005194,0.00544909,690043612.02433332,3709415.2533030399605916
1655856000,2022-06-22 00:00:00,VRA/USDT,0.00550729,0.00565657,0.0051515,0.00520501,959764641.82656977,5128753.8154813760848843
1655769600,2022-06-21 00:00:00,VRA/USDT,0.00541665,0.00594889,0.005305,0.00550687,1096203974.05714112,6183400.0828941129052972
1655683200,2022-06-20 00:00:00,VRA/USDT,0.00568849,0.00585116,0.00535535,0.00541692,1017563993.79908606,5666336.1168140436038528
1655596800,2022-06-19 00:00:00,VRA/USDT,0.00530414,0.00581407,0.00504028,0.0056908,1083512467.06616961,5803576.0611095316313907
1655510400,2022-06-18 00:00:00,VRA/USDT,0.00534011,0.00543216,0.004861,0.00529093,1224831760.81340724,6287648.8953986329384361
1655424000,2022-06-17 00:00:00,VRA/USDT,0.00535206,0.00576099,0.00521226,0.00533864,805773354.16053826,4333319.6766803340472786
1655337600,2022-06-16 00:00:00,VRA/USDT,0.00575632,0.00589243,0.0051922,0.00535461,1351465364.68737366,7457258.8257529478413786
1655251200,2022-06-15 00:00:00,VRA/USDT,0.00524781,0.00584463,0.00501,0.0057563,1878894149.80584288,10072644.9588192040834924
1655164800,2022-06-14 00:00:00,VRA/USDT,0.00521897,0.00599999,0.00495007,0.00523955,2057620434.50456585,11142314.5659888606882127
1655078400,2022-06-13 00:00:00,VRA/USDT,0.00518742,0.00594172,0.004646,0.00521926,2719257189.97585924,13873527.4522783647222935
1654992000,2022-06-12 00:00:00,VRA/USDT,0.00577997,0.00588708,0.00517747,0.00518541,1169920593.0497021,6411371.8197673015417892
1654905600,2022-06-11 00:00:00,VRA/USDT,0.00616385,0.0062494,0.00561792,0.00577967,903108060.27292048,5352916.1174869143178482
1654819200,2022-06-10 00:00:00,VRA/USDT,0.0067678,0.00679634,0.006,0.00616679,1061541005.44180136,6752190.937897779179097
1654732800,2022-06-09 00:00:00,VRA/USDT,0.00669181,0.007,0.0066,0.0067662,664470775.53300235,4489610.4280270555864637
1654646400,2022-06-08 00:00:00,VRA/USDT,0.00695236,0.00715553,0.00666668,0.00668968,784731353.64866874,5400200.2215837724992296
1654560000,2022-06-07 00:00:00,VRA/USDT,0.00707936,0.00733065,0.0067,0.0069544,1120234543.41365247,7764704.4810936537346126
1654473600,2022-06-06 00:00:00,VRA/USDT,0.00676134,0.00760639,0.00674754,0.0070815,1097806891.35465226,7841625.5423481644790504
1654387200,2022-06-05 00:00:00,VRA/USDT,0.00683382,0.00699999,0.0066167,0.00676282,668111793.18654561,4524767.2201282427204868
1654300800,2022-06-04 00:00:00,VRA/USDT,0.00683535,0.00699,0.00658333,0.00683775,525724610.97553297,3564433.4742991671319074
1654214400,2022-06-03 00:00:00,VRA/USDT,0.00714647,0.00717387,0.0067301,0.00683578,817434855.60869355,5657652.0993057773833541
1654128000,2022-06-02 00:00:00,VRA/USDT,0.00681316,0.0073,0.00673712,0.00714711,889277372.48562815,6224632.423394359194731
1654041600,2022-06-01 00:00:00,VRA/USDT,0.00792958,0.00797856,0.0067,0.00681952,1428385018.772861,10427303.7654016066089395
1653955200,2022-05-31 00:00:00,VRA/USDT,0.00787879,0.00835975,0.0076444,0.00792957,1328096642.12715133,10595882.8491927309467001
1653868800,2022-05-30 00:00:00,VRA/USDT,0.00667642,0.00849,0.0066028,0.00787879,2268517009.408197,17460937.7753720192423237
1653782400,2022-05-29 00:00:00,VRA/USDT,0.00652911,0.0068,0.00632,0.00667945,545858843.13316391,3581039.5152729008166085
1653696000,2022-05-28 00:00:00,VRA/USDT,0.00641223,0.00682,0.0063061,0.00652845,606407346.78853994,3966562.0889184186662179
1653609600,2022-05-27 00:00:00,VRA/USDT,0.00646222,0.00689476,0.00610193,0.00642033,1394529230.61359583,8945190.2222724207441669
1653523200,2022-05-26 00:00:00,VRA/USDT,0.00713887,0.0072703,0.006,0.006469,1615401937.65183466,10741827.4272751678613469
1653436800,2022-05-25 00:00:00,VRA/USDT,0.00771508,0.00791279,0.00709155,0.00713242,1016446223.84574756,7497974.3906018477335199
1653350400,2022-05-24 00:00:00,VRA/USDT,0.00781651,0.00799829,0.00693483,0.00771891,1213230874.07165647,9117469.6110098692485284
1653264000,2022-05-23 00:00:00,VRA/USDT,0.00808,0.00831,0.0077,0.00781183,1234839156.99171816,9939037.1307987769917358
1653177600,2022-05-22 00:00:00,VRA/USDT,0.0080748,0.00846659,0.0079968,0.00808,900496600.32760782,7348743.3393198134928787
1653091200,2022-05-21 00:00:00,VRA/USDT,0.00806336,0.00832476,0.00778135,0.00807666,744222115.86298906,5986931.9981050463777042
1653004800,2022-05-20 00:00:00,VRA/USDT,0.00831165,0.00860637,0.00776729,0.00807234,1133558479.5010933,9250079.7611912181632588
1652918400,2022-05-19 00:00:00,VRA/USDT,0.0078516,0.00860036,0.0077,0.00831648,1068015387.38526782,8695305.9181005273049434
1652832000,2022-05-18 00:00:00,VRA/USDT,0.0088348,0.009,0.00764276,0.00785001,1213477680.17863678,10061965.7466715472228471
1652745600,2022-05-17 00:00:00,VRA/USDT,0.00841425,0.00954718,0.00838,0.00882625,1286467971.27586688,11464957.5005147135672062
1652659200,2022-05-16 00:00:00,VRA/USDT,0.00962878,0.00975492,0.00793275,0.00841544,1396137734.39785771,11935783.7829514387424118
1652572800,2022-05-15 00:00:00,VRA/USDT,0.00867593,0.0097879,0.00791818,0.00962375,1184228138.37857796,10149459.2731141619987424
1652486400,2022-05-14 00:00:00,VRA/USDT,0.00767148,0.0089399,0.00725,0.00869342,1609048878.95171454,12816150.1137620126452532
1652400000,2022-05-13 00:00:00,VRA/USDT,0.007049,0.01055,0.00642,0.00767109,2312995866.35800769,20277379.5706314776424914
1652313600,2022-05-12 00:00:00,VRA/USDT,0.00715529,0.00844999,0.0052138,0.007049,2930477137.64699244,19776833.0662654931227293
1652227200,2022-05-11 00:00:00,VRA/USDT,0.00999508,0.01050997,0.0065,0.00715224,3486060388.58194385,28092790.9525613644600823
1652140800,2022-05-10 00:00:00,VRA/USDT,0.00966619,0.01155722,0.009,0.00999008,2105382860.47423786,21653206.4440002884804049
1652054400,2022-05-09 00:00:00,VRA/USDT,0.01180001,0.01204687,0.0096,0.00966952,1892531264.44841857,19981744.8398329696623052
1651968000,2022-05-08 00:00:00,VRA/USDT,0.0120682,0.01259,0.0115,0.0118,823189389.32823014,9784118.6448222100270141
1651881600,2022-05-07 00:00:00,VRA/USDT,0.01289133,0.012943,0.01153358,0.01206184,694634301.83811951,8550279.4710512048963745
1651795200,2022-05-06 00:00:00,VRA/USDT,0.01392513,0.01392513,0.0122,0.01288611,873269022.92559861,11370387.9817595612374464
1651708800,2022-05-05 00:00:00,VRA/USDT,0.01601764,0.017,0.01280239,0.01390511,1342829935.43119824,19377149.3425695748614076
1651622400,2022-05-04 00:00:00,VRA/USDT,0.01344016,0.01618074,0.01340635,0.01601803,1107327533.87857094,15968622.174146140503931
1651536000,2022-05-03 00:00:00,VRA/USDT,0.01396936,0.01454841,0.0132117,0.01343934,639393431.00799539,8809296.8395643103080325
1651449600,2022-05-02 00:00:00,VRA/USDT,0.0141179,0.01462588,0.01355,0.01397384,740371993.70750447,10396820.0113275516961621
1651363200,2022-05-01 00:00:00,VRA/USDT,0.01355619,0.01458,0.0131,0.01411927,913710968.85856298,12682920.0813535101912174
1651276800,2022-04-30 00:00:00,VRA/USDT,0.0146804,0.018,0.01281673,0.01355751,1375788745.67353981,20996554.0627574148551281
1651190400,2022-04-29 00:00:00,VRA/USDT,0.01664295,0.0168198,0.01272272,0.01468882,1893666187.14175385,28650319.4163738636508655
1651104000,2022-04-28 00:00:00,VRA/USDT,0.01715372,0.01818663,0.0166087,0.01665354,753834598.42520622,12952702.4051427225005616
1651017600,2022-04-27 00:00:00,VRA/USDT,0.01761227,0.01839432,0.0165,0.01715987,765480291.39754934,13269044.6978988391760537
1650931200,2022-04-26 00:00:00,VRA/USDT,0.01901799,0.01957238,0.0172346,0.0176119,960072308.89747443,17363917.8082815945230829
1650844800,2022-04-25 00:00:00,VRA/USDT,0.01866237,0.01942298,0.0171,0.01900642,1163032143.49545343,21283699.3896514262450108
1650758400,2022-04-24 00:00:00,VRA/USDT,0.01913949,0.01967863,0.0186,0.01865809,557728665.4259155,10660880.0123714058677525
1650672000,2022-04-23 00:00:00,VRA/USDT,0.01990946,0.01996704,0.019,0.01914831,564123653.69527688,10930218.6265315556894319
1650585600,2022-04-22 00:00:00,VRA/USDT,0.02007993,0.02048109,0.0192,0.01990861,563241444.66300752,11151921.0236609687868127
1650499200,2022-04-21 00:00:00,VRA/USDT,0.02079338,0.0217367,0.01961891,0.02008284,733367819.47862104,15222143.8049502787374668
1650412800,2022-04-20 00:00:00,VRA/USDT,0.02120193,0.02206249,0.02022638,0.02080097,727927759.28703248,15387486.7982710272575918
1650326400,2022-04-19 00:00:00,VRA/USDT,0.02033426,0.02163,0.02032008,0.02118999,581679955.16705279,12194814.9577043621470855
1650240000,2022-04-18 00:00:00,VRA/USDT,0.02038001,0.02056607,0.01895463,0.0203289,885567453.28960269,17466453.846699876740018
1650153600,2022-04-17 00:00:00,VRA/USDT,0.02110875,0.02163988,0.02012812,0.02038003,407240034.55753463,8536887.8645397517090599
1650067200,2022-04-16 00:00:00,VRA/USDT,0.02127906,0.02173869,0.0208001,0.02110878,331683827.31208274,7053576.7173124651000348
1649980800,2022-04-15 00:00:00,VRA/USDT,0.02097132,0.02181216,0.0207001,0.02127713,390909309.0552623,8296353.1254662226728295
1649894400,2022-04-14 00:00:00,VRA/USDT,0.02190736,0.0225,0.0203011,0.02097242,581770046.91929291,12444301.3604583460704717
1649808000,2022-04-13 00:00:00,VRA/USDT,0.02127207,0.02241745,0.0207359,0.0218967,692117548.94492192,14907557.7537789552477625
1649721600,2022-04-12 00:00:00,VRA/USDT,0.02081864,0.02175638,0.02009877,0.02127965,954225375.83849247,20026855.6395364402579897
1649635200,2022-04-11 00:00:00,VRA/USDT,0.0238686,0.02395064,0.02044845,0.02083156,1124172030.32305536,24324899.6727209496669744
1649548800,2022-04-10 00:00:00,VRA/USDT,0.02421591,0.02554493,0.0236101,0.02386938,431574374.75979181,10492872.2457513053981699
1649462400,2022-04-09 00:00:00,VRA/USDT,0.02369306,0.02460717,0.0235575,0.02421993,364608594.10221489,8733898.5298074508697396
1649376000,2022-04-08 00:00:00,VRA/USDT,0.02523885,0.02605567,0.02322419,0.02374388,894286429.12570827,21988477.234058062058485
1649289600,2022-04-07 00:00:00,VRA/USDT,0.02478013,0.02611058,0.02450705,0.02523952,597013625.59017549,15124310.5976886505354962
1649203200,2022-04-06 00:00:00,VRA/USDT,0.02773066,0.02814303,0.02475,0.02478011,979058795.18635215,25815192.8671693645686534
1649116800,2022-04-05 00:00:00,VRA/USDT,0.02867432,0.029674,0.027555,0.02772762,715502482.94328622,20469817.0242274248884066
1649030400,2022-04-04 00:00:00,VRA/USDT,0.02962688,0.0298865,0.0268,0.02867293,934624780.48089834,26481573.1060374681223455
1648944000,2022-04-03 00:00:00,VRA/USDT,0.02889671,0.030649,0.02818,0.02962688,828292144.81080406,24283768.0141692092865147
1648857600,2022-04-02 00:00:00,VRA/USDT,0.02770028,0.0309699,0.02754756,0.02889134,1073694468.64759948,31426221.7150419556021377
1648771200,2022-04-01 00:00:00,VRA/USDT,0.0261836,0.0282487,0.02450002,0.02770136,912869875.58015699,24292340.0921678583752774
1648684800,2022-03-31 00:00:00,VRA/USDT,0.027698,0.02935058,0.0255,0.0262,1032529872.05717911,28187743.1013781168347537
1648598400,2022-03-30 00:00:00,VRA/USDT,0.02759571,0.02848818,0.02652279,0.02767608,734101045.21220705,20231372.6113601608250802
1648512000,2022-03-29 00:00:00,VRA/USDT,0.02600158,0.0298,0.02592736,0.02760775,1197678283.3314078,33518468.8790611338775116
1648425600,2022-03-28 00:00:00,VRA/USDT,0.02695194,0.02940189,0.02580716,0.02599916,1579872540.66760148,43356151.2653288849842024
1648339200,2022-03-27 00:00:00,VRA/USDT,0.02240594,0.02776484,0.02239118,0.02696034,1064829843.42649443,26045698.587709945296242
1648252800,2022-03-26 00:00:00,VRA/USDT,0.02178479,0.0227778,0.0215,0.02240822,388609067.21670975,8636059.0209917138948036
1648166400,2022-03-25 00:00:00,VRA/USDT,0.02310549,0.02348201,0.02138498,0.02180275,680615940.97041621,15315088.4975215383170345
1648080000,2022-03-24 00:00:00,VRA/USDT,0.0216151,0.0235,0.02138101,0.02310418,859619084.5147803,19353480.0540964470218661
1647993600,2022-03-23 00:00:00,VRA/USDT,0.02131882,0.0218,0.02062259,0.0216151,474745044.90879218,10082412.8400752656584285
1647907200,2022-03-22 00:00:00,VRA/USDT,0.02049583,0.02156213,0.020369,0.02131881,546514146.03116364,11543804.4369447129351415
1647820800,2022-03-21 00:00:00,VRA/USDT,0.02008593,0.02085265,0.01961866,0.02049583,461927757.11634992,9378309.3627110603952704
1647734400,2022-03-20 00:00:00,VRA/USDT,0.02093213,0.0211635,0.0199,0.02009871,465578954.10357112,9500345.9310193666411624
1647648000,2022-03-19 00:00:00,VRA/USDT,0.02029034,0.02210021,0.02005938,0.02094844,750733522.3403913,15806538.4891599028929327
1647561600,2022-03-18 00:00:00,VRA/USDT,0.02001102,0.02096153,0.01941,0.0202717,673361262.52797917,13611993.589687305661963
1647475200,2022-03-17 00:00:00,VRA/USDT,0.02096443,0.02108954,0.01965557,0.02001102,617009818.44765403,12545101.6419840443462894
1647388800,2022-03-16 00:00:00,VRA/USDT,0.01956745,0.02147227,0.01925011,0.02095,859281027.76594476,17337005.262790513327006
1647302400,2022-03-15 00:00:00,VRA/USDT,0.01993139,0.02032671,0.01911264,0.0195859,702172829.5445755,13744214.2996542996492064
1647216000,2022-03-14 00:00:00,VRA/USDT,0.01939114,0.02,0.01903411,0.01995053,519253145.51448164,10070009.8419109775243908
1647129600,2022-03-13 00:00:00,VRA/USDT,0.0199247,0.02015,0.0193,0.01939114,500537008.00141033,9927838.0279485637451756
1647043200,2022-03-12 00:00:00,VRA/USDT,0.0200631,0.02065912,0.01991111,0.01992978,449648456.84012471,9125754.465477543290239
1646956800,2022-03-11 00:00:00,VRA/USDT,0.02130305,0.02133604,0.01989586,0.02005,925554992.38739756,18928617.2382911500369789
1646870400,2022-03-10 00:00:00,VRA/USDT,0.02281761,0.0231629,0.02050001,0.02130411,1069666858.4272109,22761505.675318362284155
1646784000,2022-03-09 00:00:00,VRA/USDT,0.02081536,0.0244,0.0207997,0.022822,1643734254.70469696,37397464.2336003090130245
1646697600,2022-03-08 00:00:00,VRA/USDT,0.01856612,0.022,0.0185,0.02081782,1512600987.00761108,31095312.0080820311225486
1646611200,2022-03-07 00:00:00,VRA/USDT,0.01943961,0.02038,0.01835,0.0185679,1109953456.96497545,21292374.0778798778448564
1646524800,2022-03-06 00:00:00,VRA/USDT,0.02037426,0.02089904,0.01916,0.01942478,803891433.95982686,15942819.3514991151640197
1646438400,2022-03-05 00:00:00,VRA/USDT,0.020389,0.020839,0.0195208,0.02037578,655000007.69686689,13274417.6922060101465505
1646352000,2022-03-04 00:00:00,VRA/USDT,0.02240631,0.0224911,0.0194,0.020389,1212642514.18270161,25328657.5292868259411901
1646265600,2022-03-03 00:00:00,VRA/USDT,0.02290948,0.0235375,0.02146291,0.02241036,1123243282.66852685,25065050.3443542450094769
1646179200,2022-03-02 00:00:00,VRA/USDT,0.0244985,0.0245075,0.02256844,0.02288024,1277292802.46169247,29929794.7350162224472482
1646092800,2022-03-01 00:00:00,VRA/USDT,0.02243757,0.02524955,0.02225,0.02448339,1739249224.20787587,41154912.9170455868094938
1646006400,2022-02-28 00:00:00,VRA/USDT,0.01959638,0.0239313,0.0189,0.02244266,1981784235.90189438,42017980.2095072463971535
