https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RLC,Volume USDT
1663401600,2022-09-17 08:00:00,RLC/USDT,1.2374,1.2478,1.2374,1.2388,2574.26223724,3198.035703926149
1663398000,2022-09-17 07:00:00,RLC/USDT,1.2327,1.2361,1.2293,1.2351,2254.14283869,2780.038266799208
1663394400,2022-09-17 06:00:00,RLC/USDT,1.2347,1.2353,1.232,1.233,16.59379426,20.458908902575
1663390800,2022-09-17 05:00:00,RLC/USDT,1.244,1.2443,1.2322,1.2368,1219.31233775,1514.762613280525
1663387200,2022-09-17 04:00:00,RLC/USDT,1.2451,1.2513,1.2451,1.2475,44.93670253,56.171875625789
1663383600,2022-09-17 03:00:00,RLC/USDT,1.2469,1.2552,1.2445,1.2445,134.095,167.52648889
1663380000,2022-09-17 02:00:00,RLC/USDT,1.2395,1.2566,1.2345,1.246,7774.05627782,9691.924136267964
1663376400,2022-09-17 01:00:00,RLC/USDT,1.2283,1.242,1.2283,1.2358,1021.637,1261.64162746
1663372800,2022-09-17 00:00:00,RLC/USDT,1.2316,1.2389,1.2261,1.2261,3240.82920104,4003.630299778343
1663369200,2022-09-16 23:00:00,RLC/USDT,1.2219,1.2313,1.2152,1.229,2101.17097493,2565.715883993272
1663365600,2022-09-16 22:00:00,RLC/USDT,1.2353,1.2353,1.2212,1.2218,3263.81078163,3997.236759918129
1663362000,2022-09-16 21:00:00,RLC/USDT,1.2368,1.2428,1.2184,1.2373,5448.27673204,6720.225432976253
1663358400,2022-09-16 20:00:00,RLC/USDT,1.2585,1.2585,1.2332,1.2357,3304.35112843,4116.286628726095
1663354800,2022-09-16 19:00:00,RLC/USDT,1.2736,1.2797,1.2589,1.2589,3352.72395432,4252.400854158951
1663351200,2022-09-16 18:00:00,RLC/USDT,1.2819,1.2924,1.2709,1.2729,1801.5334809,2301.435382850789
1663347600,2022-09-16 17:00:00,RLC/USDT,1.2716,1.2941,1.2695,1.2777,6885.99607658,8812.378635389634
1663344000,2022-09-16 16:00:00,RLC/USDT,1.2813,1.2855,1.2619,1.2706,7666.88430189,9774.539382628695
1663340400,2022-09-16 15:00:00,RLC/USDT,1.2849,1.3017,1.2725,1.2797,11943.11972388,15523.854787285793
1663336800,2022-09-16 14:00:00,RLC/USDT,1.251,1.2964,1.2497,1.2882,2956.42832522,3805.862499875347
1663333200,2022-09-16 13:00:00,RLC/USDT,1.2804,1.2858,1.246,1.25,5326.6637261,6793.195844211256
1663329600,2022-09-16 12:00:00,RLC/USDT,1.2821,1.291,1.2668,1.2784,4414.6233367,5655.925017934936
1663326000,2022-09-16 11:00:00,RLC/USDT,1.2523,1.284,1.2523,1.2793,6789.42562115,8636.945282059969
1663322400,2022-09-16 10:00:00,RLC/USDT,1.242,1.2629,1.2413,1.2494,3717.06426243,4664.107231969579
1663318800,2022-09-16 09:00:00,RLC/USDT,1.2243,1.2531,1.2203,1.2419,854.70322249,1062.250199066495
1663315200,2022-09-16 08:00:00,RLC/USDT,1.2245,1.2449,1.2159,1.2234,341.91841247,423.190664328243
1663311600,2022-09-16 07:00:00,RLC/USDT,1.2216,1.2295,1.2195,1.221,259.32774125,317.423841991
1663308000,2022-09-16 06:00:00,RLC/USDT,1.221,1.2268,1.2173,1.2205,6318.04170847,7715.177002668974
1663304400,2022-09-16 05:00:00,RLC/USDT,1.2237,1.2283,1.2212,1.2212,148.80105371,182.293025358035
1663300800,2022-09-16 04:00:00,RLC/USDT,1.2202,1.2311,1.2202,1.2278,260.80132206,319.851428708617
1663297200,2022-09-16 03:00:00,RLC/USDT,1.2144,1.2208,1.2098,1.2183,528.70222292,644.244711831021
1663293600,2022-09-16 02:00:00,RLC/USDT,1.2225,1.2225,1.2017,1.2154,500.99959132,605.414339836354
1663290000,2022-09-16 01:00:00,RLC/USDT,1.2216,1.232,1.2201,1.2234,654.6173,804.18105849
1663286400,2022-09-16 00:00:00,RLC/USDT,1.2069,1.229,1.1986,1.2209,747.7076619,911.93791145272
1663282800,2022-09-15 23:00:00,RLC/USDT,1.2189,1.2189,1.2066,1.2167,1083.5052562,1307.725701816709
1663279200,2022-09-15 22:00:00,RLC/USDT,1.223,1.223,1.21,1.2171,1771.3491206,2148.065604873262
1663275600,2022-09-15 21:00:00,RLC/USDT,1.2273,1.2292,1.2182,1.2237,437.50431162,537.026032431207
1663272000,2022-09-15 20:00:00,RLC/USDT,1.228,1.2327,1.2191,1.2327,366.6108,451.11277055
1663268400,2022-09-15 19:00:00,RLC/USDT,1.2241,1.2261,1.21,1.2261,1147.2926,1392.21493157
1663264800,2022-09-15 18:00:00,RLC/USDT,1.235,1.2421,1.2235,1.2258,412.26278815,508.362823001115
1663261200,2022-09-15 17:00:00,RLC/USDT,1.234,1.2433,1.2324,1.2382,828.33060902,1026.783211734566
1663257600,2022-09-15 16:00:00,RLC/USDT,1.2247,1.2428,1.2225,1.2349,2483.90459939,3047.100878092535
1663254000,2022-09-15 15:00:00,RLC/USDT,1.2085,1.2367,1.2038,1.2302,7870.57779885,9621.496475105924
1663250400,2022-09-15 14:00:00,RLC/USDT,1.243,1.2464,1.2049,1.2123,1600.48171855,1959.322451288874
1663246800,2022-09-15 13:00:00,RLC/USDT,1.2464,1.2494,1.228,1.242,3079.86332358,3829.25066086966
1663243200,2022-09-15 12:00:00,RLC/USDT,1.2375,1.2453,1.2337,1.243,1380.6085624,1716.989884442559
1663239600,2022-09-15 11:00:00,RLC/USDT,1.2313,1.2397,1.2283,1.2389,657.07712169,813.070261021778
1663236000,2022-09-15 10:00:00,RLC/USDT,1.2462,1.2483,1.2288,1.2314,1127.76134202,1396.476706460064
1663232400,2022-09-15 09:00:00,RLC/USDT,1.2579,1.2627,1.2445,1.2473,1318.89931378,1645.928525912959
1663228800,2022-09-15 08:00:00,RLC/USDT,1.2658,1.2675,1.2525,1.2579,549.85528047,691.022088766653
1663225200,2022-09-15 07:00:00,RLC/USDT,1.266,1.3116,1.266,1.2716,7142.44309091,9223.333098762057
1663221600,2022-09-15 06:00:00,RLC/USDT,1.2284,1.2689,1.207,1.2671,7308.48440725,9138.601344668153
1663218000,2022-09-15 05:00:00,RLC/USDT,1.2089,1.228,1.2043,1.2274,704.01812035,857.3334668709
1663214400,2022-09-15 04:00:00,RLC/USDT,1.2094,1.2131,1.202,1.2083,2285.7600988,2762.657198839709
1663210800,2022-09-15 03:00:00,RLC/USDT,1.2142,1.2142,1.1985,1.2075,3118.02725026,3760.334219816528
1663207200,2022-09-15 02:00:00,RLC/USDT,1.222,1.2251,1.206,1.2123,4084.59231592,4949.295409695447
1663203600,2022-09-15 01:00:00,RLC/USDT,1.222,1.2301,1.214,1.2262,1799.8485,2197.01929824
1663200000,2022-09-15 00:00:00,RLC/USDT,1.2312,1.233,1.2159,1.222,1575.44581572,1923.680960754464
1663196400,2022-09-14 23:00:00,RLC/USDT,1.232,1.2367,1.225,1.2306,764.48696745,943.261279783413
1663192800,2022-09-14 22:00:00,RLC/USDT,1.2277,1.2357,1.2277,1.2326,259.90035791,320.783870409387
1663189200,2022-09-14 21:00:00,RLC/USDT,1.2236,1.2265,1.2109,1.2265,1231.90319259,1500.816419544111
1663185600,2022-09-14 20:00:00,RLC/USDT,1.2184,1.2232,1.2132,1.2232,649.57346104,790.686334364128
1663182000,2022-09-14 19:00:00,RLC/USDT,1.2093,1.2183,1.2093,1.2158,391.6618,475.86093274
1663178400,2022-09-14 18:00:00,RLC/USDT,1.2142,1.2152,1.1898,1.2093,3713.28186187,4467.438988427272
1663174800,2022-09-14 17:00:00,RLC/USDT,1.2156,1.2241,1.2118,1.2152,2884.55936203,3523.975895641911
1663171200,2022-09-14 16:00:00,RLC/USDT,1.223,1.223,1.2132,1.2162,1223.09790894,1489.33217092786
1663167600,2022-09-14 15:00:00,RLC/USDT,1.228,1.228,1.2218,1.2218,869.40733389,1064.199780627804
1663164000,2022-09-14 14:00:00,RLC/USDT,1.2334,1.2341,1.2238,1.2321,992.1853,1219.80245143
1663160400,2022-09-14 13:00:00,RLC/USDT,1.241,1.2456,1.2213,1.2334,864.1198427,1064.296109954441
1663156800,2022-09-14 12:00:00,RLC/USDT,1.2222,1.2489,1.2142,1.2387,775.08704229,959.586557098739
1663153200,2022-09-14 11:00:00,RLC/USDT,1.2377,1.2392,1.22,1.2218,741.51002479,908.430267674386
1663149600,2022-09-14 10:00:00,RLC/USDT,1.2327,1.2409,1.2314,1.2405,798.8943,988.85315724
1663146000,2022-09-14 09:00:00,RLC/USDT,1.2452,1.2464,1.2352,1.2352,236.32951634,293.149791452188
1663142400,2022-09-14 08:00:00,RLC/USDT,1.2401,1.2449,1.2304,1.2447,3980.8636,4943.40130666
1663138800,2022-09-14 07:00:00,RLC/USDT,1.2435,1.2508,1.2327,1.2432,5657.93892496,7040.130519948216
1663135200,2022-09-14 06:00:00,RLC/USDT,1.2622,1.2622,1.241,1.241,452.4327,563.0608391
1663131600,2022-09-14 05:00:00,RLC/USDT,1.266,1.2672,1.2602,1.2602,544.0188,687.4025564
1663128000,2022-09-14 04:00:00,RLC/USDT,1.2649,1.2688,1.2649,1.2681,186.88707637,236.810442923655
1663124400,2022-09-14 03:00:00,RLC/USDT,1.2652,1.2665,1.2618,1.2649,49.96006335,63.176629638982
1663120800,2022-09-14 02:00:00,RLC/USDT,1.2601,1.2695,1.2579,1.2652,1284.44502523,1625.716345037461
1663117200,2022-09-14 01:00:00,RLC/USDT,1.2665,1.2695,1.2549,1.2651,572.6767,722.46306552
1663113600,2022-09-14 00:00:00,RLC/USDT,1.2429,1.2637,1.2373,1.2637,2069.66237025,2600.909891885325
1663110000,2022-09-13 23:00:00,RLC/USDT,1.272,1.272,1.2412,1.2461,2862.73505625,3581.644292695035
1663106400,2022-09-13 22:00:00,RLC/USDT,1.2816,1.2827,1.2741,1.2748,4162.3901637,5315.233261504195
1663102800,2022-09-13 21:00:00,RLC/USDT,1.2981,1.3069,1.2818,1.2887,888.56440309,1156.606070999387
1663099200,2022-09-13 20:00:00,RLC/USDT,1.3046,1.3135,1.2979,1.3008,512.3656,667.85339343
1663095600,2022-09-13 19:00:00,RLC/USDT,1.2758,1.303,1.258,1.303,7536.1357713,9606.884241880062
1663092000,2022-09-13 18:00:00,RLC/USDT,1.2861,1.2941,1.2715,1.2758,22532.26927204,28949.626947748819
1663088400,2022-09-13 17:00:00,RLC/USDT,1.3144,1.3144,1.2756,1.2859,5561.16985293,7172.33693173061
1663084800,2022-09-13 16:00:00,RLC/USDT,1.3237,1.3297,1.308,1.3183,10932.91093536,14421.836579674726
1663081200,2022-09-13 15:00:00,RLC/USDT,1.3575,1.3662,1.31,1.3216,21060.2829308,28088.628975827978
1663077600,2022-09-13 14:00:00,RLC/USDT,1.3249,1.3597,1.3218,1.3597,17826.51599566,24011.283486504152
1663074000,2022-09-13 13:00:00,RLC/USDT,1.3029,1.3573,1.3029,1.323,15014.88488872,19875.99109408844
1663070400,2022-09-13 12:00:00,RLC/USDT,1.4047,1.4126,1.2895,1.3063,31670.06385623,42155.652336164977
1663066800,2022-09-13 11:00:00,RLC/USDT,1.3653,1.404,1.3619,1.4027,9032.30608457,12492.79536402241
1663063200,2022-09-13 10:00:00,RLC/USDT,1.3838,1.3839,1.3566,1.3641,9615.24392342,13138.908026126793
1663059600,2022-09-13 09:00:00,RLC/USDT,1.3843,1.3847,1.355,1.3811,23470.38199435,32232.405010559245
1663056000,2022-09-13 08:00:00,RLC/USDT,1.4337,1.4337,1.3843,1.3843,16859.60623989,23502.777432900695
1663052400,2022-09-13 07:00:00,RLC/USDT,1.3985,1.4498,1.397,1.438,14444.01419999,20753.475135670277
1663048800,2022-09-13 06:00:00,RLC/USDT,1.395,1.4074,1.3838,1.3961,976.01650851,1360.386744736341
1663045200,2022-09-13 05:00:00,RLC/USDT,1.3932,1.401,1.3926,1.3953,3165.6023,4430.35648729
1663041600,2022-09-13 04:00:00,RLC/USDT,1.3887,1.4,1.3818,1.3962,4803.1091,6715.13465169
1663038000,2022-09-13 03:00:00,RLC/USDT,1.3779,1.3898,1.3708,1.3868,690.224,954.35768651
1663034400,2022-09-13 02:00:00,RLC/USDT,1.3457,1.382,1.3451,1.3745,6514.0244,8923.32237666
1663030800,2022-09-13 01:00:00,RLC/USDT,1.3534,1.3606,1.3468,1.3522,2957.0608567,3992.01024123899
1663027200,2022-09-13 00:00:00,RLC/USDT,1.3897,1.3897,1.333,1.3495,2438.34574389,3311.873811867591
1663023600,2022-09-12 23:00:00,RLC/USDT,1.3707,1.3995,1.3707,1.3922,1344.3962,1860.15379359
1663020000,2022-09-12 22:00:00,RLC/USDT,1.3594,1.3775,1.358,1.3707,1791.13261083,2450.488736104863
1663016400,2022-09-12 21:00:00,RLC/USDT,1.3694,1.3737,1.3504,1.3594,2291.41161496,3121.067568454872
1663012800,2022-09-12 20:00:00,RLC/USDT,1.3614,1.3781,1.3614,1.3674,14947.14337701,20535.950777605519
1663009200,2022-09-12 19:00:00,RLC/USDT,1.352,1.3703,1.349,1.3664,16497.15529634,22317.237730662648
1663005600,2022-09-12 18:00:00,RLC/USDT,1.3493,1.3574,1.3363,1.352,7457.2118201,10072.529488494624
1663002000,2022-09-12 17:00:00,RLC/USDT,1.3267,1.353,1.2882,1.341,15772.61293508,20865.302156277205
1662998400,2022-09-12 16:00:00,RLC/USDT,1.3065,1.3267,1.2737,1.3217,11698.73937088,15215.010990242021
1662994800,2022-09-12 15:00:00,RLC/USDT,1.3359,1.34,1.3065,1.3085,31322.9419432,41584.426441540066
1662991200,2022-09-12 14:00:00,RLC/USDT,1.3652,1.3678,1.3359,1.3374,9876.42060423,13276.419357580848
1662987600,2022-09-12 13:00:00,RLC/USDT,1.384,1.3865,1.362,1.3685,17845.0422,24543.36272648
1662984000,2022-09-12 12:00:00,RLC/USDT,1.3906,1.4084,1.3755,1.384,20838.26902081,28955.341204396882
1662980400,2022-09-12 11:00:00,RLC/USDT,1.379,1.4068,1.3666,1.3906,26308.79144433,36546.581676168833
1662976800,2022-09-12 10:00:00,RLC/USDT,1.3433,1.4414,1.3351,1.3779,16896.58389232,23773.566118782334
1662973200,2022-09-12 09:00:00,RLC/USDT,1.342,1.3446,1.337,1.3437,457.48713974,613.939604296687
1662969600,2022-09-12 08:00:00,RLC/USDT,1.3134,1.3471,1.3126,1.3452,491.04565774,656.103601226504
1662966000,2022-09-12 07:00:00,RLC/USDT,1.3309,1.3309,1.3047,1.3122,546.6767,718.48748001
1662962400,2022-09-12 06:00:00,RLC/USDT,1.3375,1.3375,1.33,1.33,95.4505,127.19180126
1662958800,2022-09-12 05:00:00,RLC/USDT,1.3376,1.3451,1.3375,1.3376,16.46315973,22.027912960416
1662955200,2022-09-12 04:00:00,RLC/USDT,1.3281,1.363,1.3281,1.3379,800.792,1077.88762928
1662951600,2022-09-12 03:00:00,RLC/USDT,1.3367,1.3409,1.3187,1.3252,685.55867518,910.751237698862
1662948000,2022-09-12 02:00:00,RLC/USDT,1.36,1.36,1.3298,1.3299,699.2433,937.31372706
1662944400,2022-09-12 01:00:00,RLC/USDT,1.2971,1.3633,1.2911,1.3633,6165.61221679,8150.66834350342
1662940800,2022-09-12 00:00:00,RLC/USDT,1.3094,1.3155,1.2976,1.2976,8657.7675,11384.40091059
1662937200,2022-09-11 23:00:00,RLC/USDT,1.3056,1.3151,1.3023,1.3151,12234.88234509,15933.592576229504
1662933600,2022-09-11 22:00:00,RLC/USDT,1.3017,1.3101,1.3017,1.3075,47.86132103,62.319424256725
1662930000,2022-09-11 21:00:00,RLC/USDT,1.3134,1.3134,1.2941,1.2941,5.96076494,7.761188547256
1662926400,2022-09-11 20:00:00,RLC/USDT,1.3211,1.3211,1.303,1.3083,31.24972542,40.828014599696
1662922800,2022-09-11 19:00:00,RLC/USDT,1.3232,1.3232,1.3156,1.3181,65.09381876,85.67905786754
1662919200,2022-09-11 18:00:00,RLC/USDT,1.3311,1.3329,1.3207,1.3233,446.55533985,592.522040049276
1662915600,2022-09-11 17:00:00,RLC/USDT,1.3433,1.3446,1.33,1.3301,4686.088905,6241.28424294422
1662912000,2022-09-11 16:00:00,RLC/USDT,1.341,1.352,1.337,1.3438,2683.6445,3614.75896453
1662908400,2022-09-11 15:00:00,RLC/USDT,1.3281,1.3411,1.3273,1.334,7125.75837671,9530.477608705781
1662904800,2022-09-11 14:00:00,RLC/USDT,1.3222,1.3375,1.3178,1.3375,126.7850347,167.59956040258
1662901200,2022-09-11 13:00:00,RLC/USDT,1.3264,1.3264,1.3161,1.3239,457.07281663,602.931661281478
1662897600,2022-09-11 12:00:00,RLC/USDT,1.3271,1.3339,1.3238,1.325,63.27264839,83.900769477725
1662894000,2022-09-11 11:00:00,RLC/USDT,1.342,1.342,1.3258,1.3258,768.8524,1025.88934443
1662890400,2022-09-11 10:00:00,RLC/USDT,1.3311,1.3439,1.3311,1.3396,1625.63228109,2177.454022094671
1662886800,2022-09-11 09:00:00,RLC/USDT,1.3346,1.382,1.33,1.3373,2124.0158,2880.58802894
1662883200,2022-09-11 08:00:00,RLC/USDT,1.3141,1.3323,1.3078,1.3323,533.8175523,707.48579277762
1662879600,2022-09-11 07:00:00,RLC/USDT,1.2964,1.3105,1.2939,1.3105,58.7731,76.30276884
1662876000,2022-09-11 06:00:00,RLC/USDT,1.3066,1.3114,1.2873,1.2953,2187.6114,2833.019925
1662872400,2022-09-11 05:00:00,RLC/USDT,1.3065,1.3081,1.3,1.3054,2531.9016,3301.44677763
1662868800,2022-09-11 04:00:00,RLC/USDT,1.312,1.3162,1.3069,1.3076,5.3081,6.95783459
1662865200,2022-09-11 03:00:00,RLC/USDT,1.3161,1.3176,1.3086,1.3123,250.50587682,328.07251733784
1662861600,2022-09-11 02:00:00,RLC/USDT,1.3297,1.3374,1.3134,1.315,1855.03780558,2449.86133676396
1662858000,2022-09-11 01:00:00,RLC/USDT,1.3328,1.3376,1.3305,1.3351,1399.1385,1866.1457901
1662854400,2022-09-11 00:00:00,RLC/USDT,1.3325,1.3433,1.3277,1.33,2305.2213,3066.39727781
1662850800,2022-09-10 23:00:00,RLC/USDT,1.3363,1.3363,1.3241,1.3252,142.33577477,188.529899545151
1662847200,2022-09-10 22:00:00,RLC/USDT,1.3221,1.3359,1.3221,1.3315,32.7624746,43.4672677242
1662843600,2022-09-10 21:00:00,RLC/USDT,1.3206,1.3327,1.3161,1.3221,347.6306178,462.75553665972
1662840000,2022-09-10 20:00:00,RLC/USDT,1.3244,1.3244,1.314,1.3176,349.2338,459.8523797
1662836400,2022-09-10 19:00:00,RLC/USDT,1.3241,1.3279,1.3215,1.3223,1584.93283441,2100.406755405621
1662832800,2022-09-10 18:00:00,RLC/USDT,1.3184,1.3288,1.3184,1.3288,1696.1457,2250.95387991
1662829200,2022-09-10 17:00:00,RLC/USDT,1.324,1.3266,1.3147,1.3216,14646.9865,19362.99253267
1662825600,2022-09-10 16:00:00,RLC/USDT,1.3134,1.324,1.3085,1.3212,399.8865,524.02595446
1662822000,2022-09-10 15:00:00,RLC/USDT,1.316,1.316,1.3101,1.3125,38.17290476,50.0524874775
1662818400,2022-09-10 14:00:00,RLC/USDT,1.3083,1.3185,1.3062,1.3145,201.81192065,265.42701917192
1662814800,2022-09-10 13:00:00,RLC/USDT,1.3226,1.3226,1.303,1.3047,14291.9597,18648.58429192
1662811200,2022-09-10 12:00:00,RLC/USDT,1.3213,1.3334,1.3149,1.3239,89.5252,117.78845007
1662807600,2022-09-10 11:00:00,RLC/USDT,1.3266,1.3315,1.3199,1.3222,1880.83189592,2495.53671034748
1662804000,2022-09-10 10:00:00,RLC/USDT,1.3524,1.3539,1.3181,1.3231,2878.59375463,3855.458811081313
1662800400,2022-09-10 09:00:00,RLC/USDT,1.3633,1.3666,1.3519,1.3519,1764.44840033,2401.93036055818
1662796800,2022-09-10 08:00:00,RLC/USDT,1.3351,1.3723,1.3351,1.3723,4941.09663992,6705.485031496568
1662793200,2022-09-10 07:00:00,RLC/USDT,1.3467,1.356,1.3194,1.325,10035.8769,13593.7145157
1662789600,2022-09-10 06:00:00,RLC/USDT,1.3316,1.356,1.331,1.3491,7258.61098548,9824.566533053076
1662786000,2022-09-10 05:00:00,RLC/USDT,1.3162,1.3375,1.3162,1.3375,19224.28480267,25424.724474802099
1662782400,2022-09-10 04:00:00,RLC/USDT,1.3112,1.3295,1.3101,1.3144,1048.08733628,1381.831201795883
1662778800,2022-09-10 03:00:00,RLC/USDT,1.3301,1.3312,1.3061,1.3114,286.3599896,375.695532320206
1662775200,2022-09-10 02:00:00,RLC/USDT,1.3277,1.3347,1.3225,1.3343,75.84020296,100.776599781916
1662771600,2022-09-10 01:00:00,RLC/USDT,1.3456,1.3533,1.3243,1.3266,204.4784595,274.561297239566
1662768000,2022-09-10 00:00:00,RLC/USDT,1.3509,1.3526,1.3223,1.3455,2591.09093277,3482.978008749769
1662764400,2022-09-09 23:00:00,RLC/USDT,1.344,1.3593,1.3247,1.3547,32459.01907116,43740.627028989091
1662760800,2022-09-09 22:00:00,RLC/USDT,1.3382,1.3498,1.3374,1.344,4873.36697157,6550.003755790181
1662757200,2022-09-09 21:00:00,RLC/USDT,1.2961,1.3529,1.2961,1.3455,1776.34369549,2362.046615716868
1662753600,2022-09-09 20:00:00,RLC/USDT,1.2944,1.3006,1.2869,1.2961,1218.32898392,1575.645754959159
1662750000,2022-09-09 19:00:00,RLC/USDT,1.3011,1.3095,1.2912,1.2934,8184.29386304,10661.201611798019
1662746400,2022-09-09 18:00:00,RLC/USDT,1.3159,1.3159,1.2959,1.3011,864.81749566,1127.927799077238
1662742800,2022-09-09 17:00:00,RLC/USDT,1.3167,1.35,1.2984,1.3075,21083.27201978,28063.808172447107
1662739200,2022-09-09 16:00:00,RLC/USDT,1.2803,1.318,1.2709,1.318,6748.35984165,8726.198827675447
1662735600,2022-09-09 15:00:00,RLC/USDT,1.2841,1.2856,1.2714,1.2769,538.63716163,687.08494265538
1662732000,2022-09-09 14:00:00,RLC/USDT,1.276,1.291,1.2723,1.2818,2034.86174814,2604.971416911979
1662728400,2022-09-09 13:00:00,RLC/USDT,1.272,1.276,1.2639,1.276,575.12945326,729.89323903115
1662724800,2022-09-09 12:00:00,RLC/USDT,1.2694,1.2974,1.265,1.2753,7595.82633793,9718.793564885747
1662721200,2022-09-09 11:00:00,RLC/USDT,1.2744,1.2772,1.2491,1.2703,4167.09669872,5251.830594315171
1662717600,2022-09-09 10:00:00,RLC/USDT,1.2538,1.37,1.2484,1.2753,18634.19904965,24167.902907730159
1662714000,2022-09-09 09:00:00,RLC/USDT,1.2627,1.2632,1.245,1.2573,6445.53929715,8080.698864194901
1662710400,2022-09-09 08:00:00,RLC/USDT,1.2442,1.2757,1.2411,1.2626,935.42660011,1183.026815761582
1662706800,2022-09-09 07:00:00,RLC/USDT,1.2512,1.2512,1.2406,1.2406,1763.83389123,2202.913700243909
1662703200,2022-09-09 06:00:00,RLC/USDT,1.2471,1.2603,1.2471,1.2505,3661.97988307,4591.446250102224
1662699600,2022-09-09 05:00:00,RLC/USDT,1.2432,1.3416,1.2363,1.2518,14656.06648988,18582.817765878725
1662696000,2022-09-09 04:00:00,RLC/USDT,1.2317,1.2483,1.2317,1.2463,609.43946224,758.869866449953
1662692400,2022-09-09 03:00:00,RLC/USDT,1.2242,1.239,1.2163,1.2387,693.60382222,848.177134960697
1662688800,2022-09-09 02:00:00,RLC/USDT,1.2212,1.234,1.2176,1.2224,553.96010982,676.836204907562
1662685200,2022-09-09 01:00:00,RLC/USDT,1.221,1.2299,1.2182,1.2212,177.70167437,217.057586860146
1662681600,2022-09-09 00:00:00,RLC/USDT,1.2181,1.2309,1.2131,1.2199,1132.02585991,1384.182555351778
1662678000,2022-09-08 23:00:00,RLC/USDT,1.2162,1.2191,1.2102,1.2171,376.90172194,457.345924696554
1662674400,2022-09-08 22:00:00,RLC/USDT,1.2167,1.2197,1.2049,1.2152,508.11291554,617.287585368346
1662670800,2022-09-08 21:00:00,RLC/USDT,1.2239,1.2239,1.2121,1.217,2828.84347345,3439.973721209119
1662667200,2022-09-08 20:00:00,RLC/USDT,1.2225,1.2243,1.2137,1.2207,9254.59905384,11257.116652294086
1662663600,2022-09-08 19:00:00,RLC/USDT,1.2155,1.2225,1.2097,1.2221,1444.64057475,1750.500698841565
1662660000,2022-09-08 18:00:00,RLC/USDT,1.207,1.265,1.205,1.2201,7228.70467401,8959.071883522062
1662656400,2022-09-08 17:00:00,RLC/USDT,1.1935,1.2135,1.1857,1.2072,1989.26006313,2391.515874521425
1662652800,2022-09-08 16:00:00,RLC/USDT,1.2044,1.2044,1.1871,1.1913,1481.05332568,1767.520004349369
1662649200,2022-09-08 15:00:00,RLC/USDT,1.2267,1.2267,1.2023,1.2023,2092.61240982,2545.834578398656
1662645600,2022-09-08 14:00:00,RLC/USDT,1.2141,1.2279,1.2116,1.2279,408.09767344,497.007756381939
1662642000,2022-09-08 13:00:00,RLC/USDT,1.2135,1.2292,1.1974,1.2169,197.02516468,238.779087299095
1662638400,2022-09-08 12:00:00,RLC/USDT,1.2304,1.2385,1.2,1.2105,6280.72818441,7599.69666276312
1662634800,2022-09-08 11:00:00,RLC/USDT,1.2342,1.2357,1.2257,1.2275,4176.57161946,5137.756578785457
1662631200,2022-09-08 10:00:00,RLC/USDT,1.2161,1.252,1.2161,1.2285,2872.90156636,3556.564917854862
1662627600,2022-09-08 09:00:00,RLC/USDT,1.2173,1.2244,1.2083,1.2234,2222.29673122,2700.683772148564
1662624000,2022-09-08 08:00:00,RLC/USDT,1.2168,1.2267,1.2149,1.2197,298.9286567,365.130334951639
