https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TONE,Volume USDT
1656979200,2022-07-05 00:00:00,TONE/USDT,0.0233,0.027,0.0231,0.02485,3295540.08010371,81872.5241086547627
1656892800,2022-07-04 00:00:00,TONE/USDT,0.02421,0.02689,0.0221,0.02337,4642586.10418125,112174.8068901084624
1656806400,2022-07-03 00:00:00,TONE/USDT,0.02288,0.02558,0.02081,0.0242,3481626.8140599,78418.9632947037625
1656720000,2022-07-02 00:00:00,TONE/USDT,0.02445,0.02706,0.02219,0.02288,1974490.65868833,47203.9617983703335
1656633600,2022-07-01 00:00:00,TONE/USDT,0.02312,0.02848,0.02244,0.02445,4744536.49681858,117794.4099967850991
1656547200,2022-06-30 00:00:00,TONE/USDT,0.02704,0.02782,0.02175,0.02294,3502877.26554935,88920.7733559967992
1656460800,2022-06-29 00:00:00,TONE/USDT,0.0312,0.03211,0.02462,0.02717,6417963.74423652,175549.8415104079345
1656374400,2022-06-28 00:00:00,TONE/USDT,0.02953,0.03389,0.02839,0.031,5409165.92350096,168346.5895686038475
1656288000,2022-06-27 00:00:00,TONE/USDT,0.02967,0.03262,0.02886,0.02956,2225469.13979253,68852.2811979701075
1656201600,2022-06-26 00:00:00,TONE/USDT,0.029,0.03232,0.029,0.02963,3304512.72114493,102647.5948764675966
1656115200,2022-06-25 00:00:00,TONE/USDT,0.02871,0.03107,0.02731,0.029,2447264.0728347,70529.1548553572806
1656028800,2022-06-24 00:00:00,TONE/USDT,0.02569,0.02989,0.02533,0.02886,5003449.9157294,140825.6448036386994
1655942400,2022-06-23 00:00:00,TONE/USDT,0.02121,0.02721,0.02109,0.02574,4228406.35120981,103403.8855520811396
1655856000,2022-06-22 00:00:00,TONE/USDT,0.02016,0.023,0.01965,0.02108,1495407.03057543,31938.3475338585139
1655769600,2022-06-21 00:00:00,TONE/USDT,0.02123,0.02199,0.01925,0.02004,2289273.30866683,47186.3050977711038
1655683200,2022-06-20 00:00:00,TONE/USDT,0.01928,0.0219,0.01763,0.02112,2902653.33662739,58058.1521427622817
1655596800,2022-06-19 00:00:00,TONE/USDT,0.01836,0.0212,0.01648,0.01928,3345075.89643542,60833.1881756201792
1655510400,2022-06-18 00:00:00,TONE/USDT,0.01704,0.02032,0.016,0.01825,3589611.57779051,60841.00674774614
1655424000,2022-06-17 00:00:00,TONE/USDT,0.01679,0.01789,0.01654,0.0171,1475714.26125003,25669.2725052240784
1655337600,2022-06-16 00:00:00,TONE/USDT,0.0184,0.01879,0.01631,0.01676,1450996.45864269,25004.7134655538893
1655251200,2022-06-15 00:00:00,TONE/USDT,0.01857,0.01874,0.0163,0.01837,2553497.14884231,44188.7801939959654
1655164800,2022-06-14 00:00:00,TONE/USDT,0.01669,0.01937,0.0163,0.01869,3889604.78719697,69524.227277548122
1655078400,2022-06-13 00:00:00,TONE/USDT,0.02361,0.02363,0.01485,0.01668,13243398.96991975,239580.7288532475543
1654992000,2022-06-12 00:00:00,TONE/USDT,0.0236,0.02666,0.0214,0.02348,7338519.4701863,172059.2476032977788
1654905600,2022-06-11 00:00:00,TONE/USDT,0.02298,0.02831,0.02211,0.0236,11134348.34941502,282887.6922150333475
1654819200,2022-06-10 00:00:00,TONE/USDT,0.0185,0.02597,0.01807,0.02292,13730313.23432037,309884.4851878594599
1654732800,2022-06-09 00:00:00,TONE/USDT,0.01892,0.01962,0.01808,0.01851,3267359.9036348,61430.0959828888099
1654646400,2022-06-08 00:00:00,TONE/USDT,0.02159,0.031,0.01807,0.01888,26485841.5899704,581978.6433621143979
1654560000,2022-06-07 00:00:00,TONE/USDT,0.01288,0.0273,0.01202,0.0215,87911557.59850799,1790694.2733992822447
1654473600,2022-06-06 00:00:00,TONE/USDT,0.01148,0.014,0.01148,0.013,5802736.04350676,72696.5342554835518
1654387200,2022-06-05 00:00:00,TONE/USDT,0.01179,0.01216,0.01128,0.0115,833443.15848408,9674.4693393285115
1654300800,2022-06-04 00:00:00,TONE/USDT,0.01157,0.01187,0.01135,0.0117,586268.28220716,6779.2878050137505
1654214400,2022-06-03 00:00:00,TONE/USDT,0.01184,0.0119,0.0111,0.01153,963464.75857706,11109.5626038309198
1654128000,2022-06-02 00:00:00,TONE/USDT,0.01157,0.0123,0.01132,0.01189,1234945.08010492,14559.0156931679698
1654041600,2022-06-01 00:00:00,TONE/USDT,0.01355,0.01503,0.01131,0.01154,5632923.45216947,75314.2339645129203
1653955200,2022-05-31 00:00:00,TONE/USDT,0.012,0.0175,0.01039,0.01356,30085416.82272231,393197.4553953419751
1653868800,2022-05-30 00:00:00,TONE/USDT,0.00879,0.01726,0.00879,0.01192,42792251.77246951,551401.9120388401516
1653782400,2022-05-29 00:00:00,TONE/USDT,0.00878,0.00893,0.00818,0.00865,1091226.05077101,9369.003942962592
1653696000,2022-05-28 00:00:00,TONE/USDT,0.00842,0.00918,0.00808,0.00896,2688545.23896183,22954.1023066624224
1653609600,2022-05-27 00:00:00,TONE/USDT,0.00857,0.00887,0.00818,0.00845,1085882.07171312,9113.3758216167322
1653523200,2022-05-26 00:00:00,TONE/USDT,0.00946,0.00985,0.00852,0.00855,1505863.88355153,13492.8756239746008
1653436800,2022-05-25 00:00:00,TONE/USDT,0.0104,0.01059,0.00934,0.00945,1107864.44348243,10910.5300082913514
1653350400,2022-05-24 00:00:00,TONE/USDT,0.00981,0.01056,0.00925,0.01043,837370.47320796,8281.4539331994354
1653264000,2022-05-23 00:00:00,TONE/USDT,0.0105,0.01078,0.00967,0.00979,1852692.37616091,19015.6137009648362
1653177600,2022-05-22 00:00:00,TONE/USDT,0.01033,0.01113,0.01005,0.01033,1346078.11895618,14091.6970181135377
1653091200,2022-05-21 00:00:00,TONE/USDT,0.0091,0.01114,0.00888,0.01042,6073689.50133824,62074.9737662940401
1653004800,2022-05-20 00:00:00,TONE/USDT,0.01,0.01055,0.00875,0.0091,1766578.42255123,16583.1752716490386
1652918400,2022-05-19 00:00:00,TONE/USDT,0.00909,0.01066,0.0088,0.00998,3036222.37225831,29266.7288348443284
1652832000,2022-05-18 00:00:00,TONE/USDT,0.01043,0.01045,0.00899,0.00902,2234626.14742175,21460.0601186576435
1652745600,2022-05-17 00:00:00,TONE/USDT,0.01118,0.01149,0.00959,0.01037,4143523.41031407,42095.4927801366361
1652659200,2022-05-16 00:00:00,TONE/USDT,0.01062,0.01147,0.00928,0.01106,2819552.70299073,29257.6688598748843
1652572800,2022-05-15 00:00:00,TONE/USDT,0.00912,0.01124,0.00893,0.01024,2320920.23227015,22243.0524391070348
1652486400,2022-05-14 00:00:00,TONE/USDT,0.00978,0.00988,0.00899,0.00911,1011355.613806,9354.8081713080628
1652400000,2022-05-13 00:00:00,TONE/USDT,0.00845,0.01047,0.0084,0.00976,2847048.68592265,27500.2623407150758
1652313600,2022-05-12 00:00:00,TONE/USDT,0.01124,0.01153,0.00808,0.00862,9074879.22711362,84875.9241906395251
1652227200,2022-05-11 00:00:00,TONE/USDT,0.0139,0.01437,0.00922,0.01097,10903684.56859234,122938.223708426993
1652140800,2022-05-10 00:00:00,TONE/USDT,0.01409,0.01537,0.01299,0.0139,3524847.14434101,49905.9832377805931
1652054400,2022-05-09 00:00:00,TONE/USDT,0.01635,0.01681,0.01333,0.01409,5167403.35468858,77864.7510621068779
1651968000,2022-05-08 00:00:00,TONE/USDT,0.01777,0.01789,0.01589,0.01627,4204566.12798264,70916.0722370260651
1651881600,2022-05-07 00:00:00,TONE/USDT,0.01808,0.01869,0.01772,0.01772,946698.48387053,17133.2231929598845
1651795200,2022-05-06 00:00:00,TONE/USDT,0.01963,0.01968,0.01742,0.018,4226950.97184117,76678.3410592966532
1651708800,2022-05-05 00:00:00,TONE/USDT,0.0207,0.02347,0.01916,0.0197,4945711.99362517,104476.3815210440896
1651622400,2022-05-04 00:00:00,TONE/USDT,0.01929,0.02076,0.01905,0.0207,4305481.91401088,85060.8639823617758
1651536000,2022-05-03 00:00:00,TONE/USDT,0.02028,0.02135,0.01904,0.01928,1886015.37515315,37961.0337377203459
1651449600,2022-05-02 00:00:00,TONE/USDT,0.02073,0.0217,0.02,0.02016,3226639.57906139,66555.8388480302149
1651363200,2022-05-01 00:00:00,TONE/USDT,0.02088,0.02194,0.02,0.02072,4413414.83456256,91379.8438691577757
1651276800,2022-04-30 00:00:00,TONE/USDT,0.02266,0.02364,0.0207,0.02087,3340027.35043784,75023.001898120261
1651190400,2022-04-29 00:00:00,TONE/USDT,0.02656,0.0269,0.0225,0.02259,3261081.46107433,80015.0989570036885
1651104000,2022-04-28 00:00:00,TONE/USDT,0.02856,0.02931,0.02599,0.02641,4497499.65899503,123906.9624849169976
1651017600,2022-04-27 00:00:00,TONE/USDT,0.02844,0.03095,0.02765,0.0286,12130439.34970506,351236.369214275637
1650931200,2022-04-26 00:00:00,TONE/USDT,0.02616,0.031,0.02593,0.02831,11715585.26350646,334760.1217860004642
1650844800,2022-04-25 00:00:00,TONE/USDT,0.02596,0.02722,0.02423,0.02617,5464988.32574837,139683.0249242385367
1650758400,2022-04-24 00:00:00,TONE/USDT,0.02483,0.0281,0.0246,0.0259,3528696.03142159,89336.883403564399
1650672000,2022-04-23 00:00:00,TONE/USDT,0.02497,0.02549,0.02421,0.02485,2090971.78029659,51915.4324358123132
1650585600,2022-04-22 00:00:00,TONE/USDT,0.02512,0.02585,0.02412,0.02497,3307992.866724,83180.9190647573027
1650499200,2022-04-21 00:00:00,TONE/USDT,0.02601,0.0266,0.02492,0.02516,1091056.90329195,27875.2455089913426
1650412800,2022-04-20 00:00:00,TONE/USDT,0.02551,0.02681,0.02509,0.02588,924673.938011,23907.0204043421145
1650326400,2022-04-19 00:00:00,TONE/USDT,0.02562,0.02665,0.02458,0.02551,1018404.90093315,26132.9917587077325
1650240000,2022-04-18 00:00:00,TONE/USDT,0.02574,0.02592,0.02351,0.02559,1117211.75835295,27415.9498971791159
1650153600,2022-04-17 00:00:00,TONE/USDT,0.02704,0.02751,0.02572,0.02574,1168280.63294743,31196.495814863553
1650067200,2022-04-16 00:00:00,TONE/USDT,0.0261,0.02765,0.02596,0.02701,489006.54693797,13050.3370494274029
1649980800,2022-04-15 00:00:00,TONE/USDT,0.02614,0.0289,0.02509,0.0261,1572970.22764963,41572.5153312265768
1649894400,2022-04-14 00:00:00,TONE/USDT,0.0269,0.02818,0.02571,0.02614,1503118.17351318,40661.6494355818751
1649808000,2022-04-13 00:00:00,TONE/USDT,0.02601,0.0278,0.02481,0.0269,3134941.11375101,82151.1819719508698
1649721600,2022-04-12 00:00:00,TONE/USDT,0.02359,0.0293,0.0226,0.02601,12208413.94908557,326875.1616697890768
1649635200,2022-04-11 00:00:00,TONE/USDT,0.02443,0.02553,0.02225,0.02346,5499587.09316785,131558.1738364919714
1649548800,2022-04-10 00:00:00,TONE/USDT,0.02548,0.02724,0.02434,0.02434,2458578.5417905,63550.7400825368743
1649462400,2022-04-09 00:00:00,TONE/USDT,0.02532,0.0259,0.02494,0.02534,741384.43232526,18758.6627971377396
1649376000,2022-04-08 00:00:00,TONE/USDT,0.02636,0.02728,0.0251,0.02532,917625.69144629,23955.3995504916794
1649289600,2022-04-07 00:00:00,TONE/USDT,0.02611,0.027,0.0258,0.02636,664277.22602229,17481.8945770196265
1649203200,2022-04-06 00:00:00,TONE/USDT,0.02863,0.02916,0.0257,0.02611,2464180.30003198,67365.7849364674012
1649116800,2022-04-05 00:00:00,TONE/USDT,0.02989,0.03174,0.0285,0.02875,1973998.71092273,59975.3813031715486
1649030400,2022-04-04 00:00:00,TONE/USDT,0.02821,0.03075,0.02802,0.02989,2562699.91004405,74185.1770696425312
1648944000,2022-04-03 00:00:00,TONE/USDT,0.02702,0.02985,0.0268,0.02818,2427611.41372514,69122.8836513603343
1648857600,2022-04-02 00:00:00,TONE/USDT,0.02809,0.02834,0.02693,0.02714,680900.21214859,18797.7184425451972
1648771200,2022-04-01 00:00:00,TONE/USDT,0.02584,0.02834,0.02569,0.02818,1990186.61830906,54081.200300923192
1648684800,2022-03-31 00:00:00,TONE/USDT,0.02766,0.02834,0.02519,0.02583,2830655.291501,76553.6527229464982
1648598400,2022-03-30 00:00:00,TONE/USDT,0.027,0.02914,0.02641,0.02776,1649149.25426399,45952.1888480405614
1648512000,2022-03-29 00:00:00,TONE/USDT,0.02954,0.03047,0.02634,0.027,3635986.40011181,103421.7912259141055
1648425600,2022-03-28 00:00:00,TONE/USDT,0.02715,0.03333,0.02715,0.02953,7678450.75237398,238152.8614553069474
1648339200,2022-03-27 00:00:00,TONE/USDT,0.02436,0.0319,0.0242,0.02715,9014223.95256687,242056.7153787748712
1648252800,2022-03-26 00:00:00,TONE/USDT,0.02303,0.02797,0.02294,0.02444,6222322.92792984,159047.8903886282803
1648166400,2022-03-25 00:00:00,TONE/USDT,0.02327,0.02501,0.02272,0.02303,1715833.75357617,41030.8149581350199
1648080000,2022-03-24 00:00:00,TONE/USDT,0.02265,0.02449,0.02211,0.02327,2069124.04414069,48150.9933845125474
1647993600,2022-03-23 00:00:00,TONE/USDT,0.02204,0.0235,0.02105,0.02265,3427451.75452287,76452.2401866001745
1647907200,2022-03-22 00:00:00,TONE/USDT,0.02213,0.02501,0.02131,0.02204,5649308.13568562,130289.399424080861
1647820800,2022-03-21 00:00:00,TONE/USDT,0.02332,0.02384,0.02136,0.02213,2156701.77878615,48558.1021362055345
1647734400,2022-03-20 00:00:00,TONE/USDT,0.0246,0.0246,0.02274,0.02317,1015899.18352265,23857.3117880555336
1647648000,2022-03-19 00:00:00,TONE/USDT,0.02382,0.02579,0.02382,0.0246,3178879.56107852,78892.7312253893176
1647561600,2022-03-18 00:00:00,TONE/USDT,0.02281,0.02394,0.021,0.02391,2747444.68448943,61466.8017367927537
1647475200,2022-03-17 00:00:00,TONE/USDT,0.02433,0.0244,0.022,0.02283,1746736.03023752,40613.3314258746445
1647388800,2022-03-16 00:00:00,TONE/USDT,0.02161,0.02771,0.02069,0.02432,6456980.37494556,154557.016575289543
1647302400,2022-03-15 00:00:00,TONE/USDT,0.02054,0.02232,0.01995,0.0216,2467259.31337902,52907.56165697755
1647216000,2022-03-14 00:00:00,TONE/USDT,0.02035,0.02076,0.01976,0.02053,558568.78658713,11311.9524875097893
1647129600,2022-03-13 00:00:00,TONE/USDT,0.02104,0.0225,0.02001,0.02037,2129786.73131618,44864.3252793889189
1647043200,2022-03-12 00:00:00,TONE/USDT,0.02106,0.02193,0.02101,0.02118,844208.52744156,17976.4858632644482
1646956800,2022-03-11 00:00:00,TONE/USDT,0.02154,0.02238,0.02105,0.02106,1289937.56724757,27926.9887156557399
1646870400,2022-03-10 00:00:00,TONE/USDT,0.02427,0.02462,0.02107,0.02154,1881075.57369167,42403.2568460297247
1646784000,2022-03-09 00:00:00,TONE/USDT,0.02073,0.0267,0.0207,0.02427,4029428.21887394,95277.6835834548937
1646697600,2022-03-08 00:00:00,TONE/USDT,0.01997,0.02413,0.0196,0.02087,3616385.78643601,78433.0402673597486
1646611200,2022-03-07 00:00:00,TONE/USDT,0.02056,0.02115,0.01955,0.01998,2270107.7067164,45755.7535190515319
1646524800,2022-03-06 00:00:00,TONE/USDT,0.02289,0.0234,0.02041,0.0207,1223887.00148112,26675.7827962875409
1646438400,2022-03-05 00:00:00,TONE/USDT,0.02361,0.02431,0.02255,0.02289,1934333.42137075,45260.0252728991626
1646352000,2022-03-04 00:00:00,TONE/USDT,0.0261,0.02647,0.02305,0.02363,1154757.92774493,28909.3722098989038
1646265600,2022-03-03 00:00:00,TONE/USDT,0.02823,0.02904,0.02499,0.02611,1725951.7615729,46476.2622588018415
1646179200,2022-03-02 00:00:00,TONE/USDT,0.0261,0.02982,0.02505,0.02826,3982858.31625726,108320.9450849168739
1646092800,2022-03-01 00:00:00,TONE/USDT,0.02703,0.035,0.02577,0.02608,21383452.47493235,656265.206543427582
1646006400,2022-02-28 00:00:00,TONE/USDT,0.02008,0.02703,0.01918,0.02691,8680671.80776226,195881.167087868686
1645920000,2022-02-27 00:00:00,TONE/USDT,0.0235,0.0278,0.02001,0.02008,24052409.21979804,585484.6123706195025
1645833600,2022-02-26 00:00:00,TONE/USDT,0.01641,0.02391,0.01598,0.0235,12342815.81313281,256338.7584337067006
1645747200,2022-02-25 00:00:00,TONE/USDT,0.01543,0.01701,0.0149,0.01639,3541602.39295094,56321.6856475961081
1645660800,2022-02-24 00:00:00,TONE/USDT,0.0178,0.01828,0.01377,0.01543,4514966.7246793,71758.9995193644917
1645574400,2022-02-23 00:00:00,TONE/USDT,0.01629,0.0188,0.01602,0.0178,1767706.18816512,31458.4829493918334
1645488000,2022-02-22 00:00:00,TONE/USDT,0.01695,0.01719,0.01601,0.01634,1453425.13306924,24110.5959171113803
1645401600,2022-02-21 00:00:00,TONE/USDT,0.01824,0.01961,0.01683,0.01683,2834415.37487068,51903.1949189435259
1645315200,2022-02-20 00:00:00,TONE/USDT,0.02128,0.02175,0.01798,0.01817,2537924.41476788,49370.7071824207794
1645228800,2022-02-19 00:00:00,TONE/USDT,0.02142,0.02204,0.01995,0.02128,1878973.26790154,39326.8284473234066
1645142400,2022-02-18 00:00:00,TONE/USDT,0.02086,0.02331,0.02076,0.02153,4008040.99024075,87629.258993609038
1645056000,2022-02-17 00:00:00,TONE/USDT,0.02352,0.02508,0.02058,0.02098,3895488.37182187,88991.3255106184056
1644969600,2022-02-16 00:00:00,TONE/USDT,0.02189,0.02587,0.02057,0.02353,4360314.98004023,98134.6674593528367
1644883200,2022-02-15 00:00:00,TONE/USDT,0.01935,0.02281,0.0191,0.02187,3779274.15566093,79457.3928360155592
1644796800,2022-02-14 00:00:00,TONE/USDT,0.01959,0.02005,0.01873,0.01935,1136422.88000568,21765.4392391729785
1644710400,2022-02-13 00:00:00,TONE/USDT,0.02075,0.02118,0.01953,0.0196,1711163.47140431,34692.7077849215978
1644624000,2022-02-12 00:00:00,TONE/USDT,0.02147,0.02209,0.02057,0.02075,2320237.50693737,49075.8748730262205
1644537600,2022-02-11 00:00:00,TONE/USDT,0.02475,0.02507,0.02092,0.02146,3286914.94513145,74587.2846608820047
1644451200,2022-02-10 00:00:00,TONE/USDT,0.02601,0.02716,0.02444,0.02475,3607605.15691493,93027.1739094817243
1644364800,2022-02-09 00:00:00,TONE/USDT,0.02552,0.02627,0.02451,0.02618,2850895.74384604,72042.3948894986872
1644278400,2022-02-08 00:00:00,TONE/USDT,0.02309,0.02575,0.02218,0.02552,3953492.13398584,93270.9366504414269
1644192000,2022-02-07 00:00:00,TONE/USDT,0.02138,0.02331,0.02112,0.02299,1980149.90203718,43737.747518685949
