https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ETH
1663473600000,2022-09-18 04:00:00,ETH/EUR,1450.1,1453.6,1447.2,1451.9,72527.53136852001,49.9535308
1663470000000,2022-09-18 03:00:00,ETH/EUR,1453.7,1454.2,1445.1,1449.7,75439.908360635,52.03828955
1663466400000,2022-09-18 02:00:00,ETH/EUR,1451.1,1454.9,1450.0,1454.7,2902.5016234890004,1.99525787
1663462800000,2022-09-18 01:00:00,ETH/EUR,1450.3,1455.2,1448.4395484,1450.4,57790.940257176,39.84482919
1663459200000,2022-09-18 00:00:00,ETH/EUR,1468.1,1468.1,1447.78049408,1450.0,80134.99193599999,55.265511679999996
1663455600000,2022-09-17 23:00:00,ETH/EUR,1464.3136791,1471.38978664,1460.3507124,1467.9078219,36503.98908084688,24.86803908
1663452000000,2022-09-17 22:00:00,ETH/EUR,1452.37003086,1465.9110759,1452.37003086,1463.6,208156.988095412,142.22259367
1663448400000,2022-09-17 21:00:00,ETH/EUR,1461.1188855,1461.3185601,1446.2,1448.1400365,48255.40296289392,33.32233192
1663444800000,2022-09-17 20:00:00,ETH/EUR,1463.8144926,1463.88501423,1459.6,1460.5198617,19937.199564170915,13.65075552
1663441200000,2022-09-17 19:00:00,ETH/EUR,1466.6,1467.0092862,1459.4216514,1463.6,79507.38883115999,54.3231681
1663437600000,2022-09-17 18:00:00,ETH/EUR,1469.9,1473.0993615,1464.1140045,1466.8096116,60757.57316780413,41.42158102
1663434000000,2022-09-17 17:00:00,ETH/EUR,1466.2,1474.2,1461.2187228,1466.1,1141834.516688655,778.82444355
1663430400000,2022-09-17 16:00:00,ETH/EUR,1442.289915,1472.0,1442.289915,1464.9,940067.2768408532,641.72795197
1663426800000,2022-09-17 15:00:00,ETH/EUR,1443.7,1448.7,1436.3,1443.388232,1785824.6819385027,1237.24486756
1663423200000,2022-09-17 14:00:00,ETH/EUR,1423.718373,1443.6,1422.8,1443.6,224096.85660333597,155.23473026
1663419600000,2022-09-17 13:00:00,ETH/EUR,1423.28757983,1425.315925,1420.3,1420.8,3515.0254417919996,2.47397624
1663416000000,2022-09-17 12:00:00,ETH/EUR,1418.3,1425.915007,1409.45840421,1423.84633441,86720.61913633907,60.90588362
1663412400000,2022-09-17 11:00:00,ETH/EUR,1426.214548,1426.214548,1418.126941,1418.6,538986.244478982,379.94236887
1663408800000,2022-09-17 10:00:00,ETH/EUR,1431.007204,1432.3,1416.030154,1424.7,1211278.785252156,850.19918948
1663405200000,2022-09-17 09:00:00,ETH/EUR,1433.0,1434.0,1429.110111,1431.6,38567.88107796,26.9404031
1663401600000,2022-09-17 08:00:00,ETH/EUR,1431.4,1433.3451621,1430.907357,1432.504909,37717.15755520751,26.32951365
1663398000000,2022-09-17 07:00:00,ETH/EUR,1430.308275,1431.9,1425.6,1430.80751,889174.2168544127,621.44922405
1663394400000,2022-09-17 06:00:00,ETH/EUR,1429.80904,1431.706133,1424.3,1429.8,21950.61645228,15.3522286
1663390800000,2022-09-17 05:00:00,ETH/EUR,1439.0,1439.0,1426.214548,1429.52966685,61395.81562643139,42.94826267
1663387200000,2022-09-17 04:00:00,ETH/EUR,1438.6,1444.0,1438.18685232,1440.6,73819.04895699599,51.24187766
1663383600000,2022-09-17 03:00:00,ETH/EUR,1438.9,1440.5,1435.79986,1438.0,25915.87426222,18.02216569
1663380000000,2022-09-17 02:00:00,ETH/EUR,1443.5,1443.5,1435.600166,1437.7,40941.804519902,28.47729326
1663376400000,2022-09-17 01:00:00,ETH/EUR,1442.2,1446.1,1436.7,1443.5,46013.114681114996,31.87607529
1663372800000,2022-09-17 00:00:00,ETH/EUR,1429.9,1452.274615,1429.0,1441.1,32021.423016571,22.22012561
1663369200000,2022-09-16 23:00:00,ETH/EUR,1430.507969,1430.6,1423.0,1429.609346,4175.350780412072,2.92062359
1663365600000,2022-09-16 22:00:00,ETH/EUR,1438.79527,1440.6,1429.9,1431.0,97690.80125772001,68.26750612000001
1663362000000,2022-09-16 21:00:00,ETH/EUR,1436.1,1447.7,1433.3,1435.300625,125702.67528164783,87.57933571
1663358400000,2022-09-16 20:00:00,ETH/EUR,1426.8500825,1436.7,1426.8500825,1436.4,29072.658635496,20.23994614
1663354800000,2022-09-16 19:00:00,ETH/EUR,1428.078456,1438.3,1426.8,1427.149736,409425.39857070585,286.88328088
1663351200000,2022-09-16 18:00:00,ETH/EUR,1421.9,1433.9,1412.276325,1427.38563734,126034.06430133706,88.29713639
1663347600000,2022-09-16 17:00:00,ETH/EUR,1428.1,1432.1,1408.6,1421.8,689488.44100424,484.9405268
1663344000000,2022-09-16 16:00:00,ETH/EUR,1452.09881763,1452.09881763,1413.6,1427.8,596551.18431216,417.81144720000003
1663340400000,2022-09-16 15:00:00,ETH/EUR,1445.4922575,1453.9,1440.146242,1452.5,1659037.093031675,1142.19421207
1663336800000,2022-09-16 14:00:00,ETH/EUR,1435.4576995,1457.5629915,1429.8406475,1445.592105,1727987.5442338218,1195.34932313
1663333200000,2022-09-16 13:00:00,ETH/EUR,1461.9,1470.18314,1429.8,1435.6,791415.398564348,551.27848883
1663329600000,2022-09-16 12:00:00,ETH/EUR,1483.8,1483.8,1459.6,1459.8,1049856.186832686,719.17809757
1663326000000,2022-09-16 11:00:00,ETH/EUR,1473.436376,1486.9331085,1469.5,1484.3256855,800964.5683092432,539.61511017
1663322400000,2022-09-16 10:00:00,ETH/EUR,1468.08594705,1477.978194,1464.9,1473.45218979,167991.51123927135,114.01219015
1663318800000,2022-09-16 09:00:00,ETH/EUR,1458.29442,1470.5,1458.1,1468.1291445,2997314.1251094807,2041.58751043
1663315200000,2022-09-16 08:00:00,ETH/EUR,1479.7,1480.3,1450.0,1459.097888,787834.3789927162,539.94621298
1663311600000,2022-09-16 07:00:00,ETH/EUR,1476.3,1481.883793,1473.3,1479.7,5686434.821843873,3842.96466976
1663308000000,2022-09-16 06:00:00,ETH/EUR,1474.7,1479.1,1472.42737018,1475.269846,249056.47446378483,168.8209619
1663304400000,2022-09-16 05:00:00,ETH/EUR,1471.9,1481.7,1471.9,1476.2,38255.050236612,25.91454426
1663300800000,2022-09-16 04:00:00,ETH/EUR,1474.9497225,1479.5,1471.7,1471.7,101575.492238408,69.01915624
1663297200000,2022-09-16 03:00:00,ETH/EUR,1468.3543705,1474.5,1462.39906944,1474.5,105222.472224435,71.36145963
1663293600000,2022-09-16 02:00:00,ETH/EUR,1470.03675,1472.3,1457.0,1469.7,160621.651139949,109.28873317
1663290000000,2022-09-16 01:00:00,ETH/EUR,1483.186775,1483.186775,1467.9633,1472.6,41738.659231809994,28.34351435
1663286400000,2022-09-16 00:00:00,ETH/EUR,1475.9,1482.887,1450.0,1482.887,884531.6700481175,596.49296949
1663282800000,2022-09-15 23:00:00,ETH/EUR,1476.105198,1481.154729,1465.0,1473.8,80794.52172645999,54.8205467
1663279200000,2022-09-15 22:00:00,ETH/EUR,1492.2,1492.2,1462.893516,1478.6074105,501186.13994891534,338.95822271
1663275600000,2022-09-15 21:00:00,ETH/EUR,1503.85555201,1504.8,1486.471525,1492.7,92064.626010236,61.67657668
1663272000000,2022-09-15 20:00:00,ETH/EUR,1500.01239,1510.5,1497.8,1501.4,27468.190892632,18.29505188
1663268400000,2022-09-15 19:00:00,ETH/EUR,1500.0219465,1508.2,1494.8,1501.5,77376.071407635,51.53251509
1663264800000,2022-09-15 18:00:00,ETH/EUR,1503.7,1514.5,1495.6192405,1500.6223155,124512.0347219414,82.97359931
1663261200000,2022-09-15 17:00:00,ETH/EUR,1510.5,1517.3,1506.7,1508.5226275,97079.28920097051,64.35388335
1663257600000,2022-09-15 16:00:00,ETH/EUR,1495.16292971,1508.9,1487.6,1508.9,3255980.402802138,2157.85035642
1663254000000,2022-09-15 15:00:00,ETH/EUR,1493.9,1502.6244882,1462.2,1495.6,4712379.02742704,3150.8284484
1663250400000,2022-09-15 14:00:00,ETH/EUR,1589.39865,1591.79895,1488.79608,1493.9,2568415.3881164812,1719.26861779
1663246800000,2022-09-15 13:00:00,ETH/EUR,1587.0,1591.76916,1573.1619975,1586.36252681,1939914.6006717514,1222.86965803
1663243200000,2022-09-15 12:00:00,ETH/EUR,1594.9,1603.3,1585.8,1586.5,1103791.354062915,695.73990171
1663239600000,2022-09-15 11:00:00,ETH/EUR,1587.2,1599.0,1578.5,1594.6482515,1785942.7800064993,1119.96032876
1663236000000,2022-09-15 10:00:00,ETH/EUR,1588.84832057,1596.7509285,1581.706748,1587.3,434636.822553219,273.82147203
1663232400000,2022-09-15 09:00:00,ETH/EUR,1605.955887,1606.1,1585.9,1591.1,163897.63587464398,103.00901003999999
1663228800000,2022-09-15 08:00:00,ETH/EUR,1641.8,1641.8,1601.9,1609.0585065,563427.6818982412,350.1598479
1663225200000,2022-09-15 07:00:00,ETH/EUR,1607.3,1661.4,1601.8,1641.624525,1206633.8171297803,735.02423895
1663221600000,2022-09-15 06:00:00,ETH/EUR,1620.0,1650.7,1580.461406,1606.8,3318333.782780796,2065.18159247
1663218000000,2022-09-15 05:00:00,ETH/EUR,1605.4023,1624.4641725,1602.341965,1621.6538545,109993.12963491621,67.8277484
1663214400000,2022-09-15 04:00:00,ETH/EUR,1610.8372525,1610.8372525,1596.2,1605.6,111115.395885456,69.20490526
1663210800000,2022-09-15 03:00:00,ETH/EUR,1619.8,1619.8,1584.0,1605.2,213951.24629115997,133.2863483
1663207200000,2022-09-15 02:00:00,ETH/EUR,1632.857554,1632.857554,1605.973181,1621.8,177108.221204802,109.20472389
1663203600000,2022-09-15 01:00:00,ETH/EUR,1632.5,1633.6,1604.5,1632.8,204619.25195295998,125.3180132
1663200000000,2022-09-15 00:00:00,ETH/EUR,1638.9,1657.2,1631.9,1632.7,469903.36108834005,287.8075342
1663196400000,2022-09-14 23:00:00,ETH/EUR,1641.614205,1648.4,1631.5,1640.8,304672.366518856,185.68525507
1663192800000,2022-09-14 22:00:00,ETH/EUR,1620.3,1655.4,1619.1,1640.1,392009.74882885197,239.01576052
1663189200000,2022-09-14 21:00:00,ETH/EUR,1604.87661012,1625.3,1598.1,1624.7,123133.130376025,75.78822575
1663185600000,2022-09-14 20:00:00,ETH/EUR,1604.2,1606.8,1596.6,1606.0,237203.98235489998,147.69861914999998
1663182000000,2022-09-14 19:00:00,ETH/EUR,1583.2,1604.8,1578.0,1604.8,34332.392630559996,21.3935647
1663178400000,2022-09-14 18:00:00,ETH/EUR,1594.585035,1594.585035,1561.435017,1583.8105612,144409.9772976866,91.17881951
1663174800000,2022-09-14 17:00:00,ETH/EUR,1585.4,1603.08131846,1583.4,1593.0835425,52801.74798390541,33.1443685
1663171200000,2022-09-14 16:00:00,ETH/EUR,1593.007965,1601.7,1581.543387,1585.0,434987.18011295,274.43986127
1663167600000,2022-09-14 15:00:00,ETH/EUR,1605.1278285,1605.5286345,1594.0,1595.8,822012.331886472,515.10987084
1663164000000,2022-09-14 14:00:00,ETH/EUR,1605.9,1609.9,1592.35219394,1605.1,1092806.887327274,680.83414574
1663160400000,2022-09-14 13:00:00,ETH/EUR,1606.61035616,1613.8906965,1593.7,1607.014275,440870.1070032552,274.34112681
1663156800000,2022-09-14 12:00:00,ETH/EUR,1596.2,1613.09360989,1587.1,1607.15889,288971.9595072954,179.80298109
1663153200000,2022-09-14 11:00:00,ETH/EUR,1601.2,1605.1977355,1584.9,1596.8960625,97666.21916967594,61.16003506
1663149600000,2022-09-14 10:00:00,ETH/EUR,1603.10978,1605.3,1591.7423145,1601.0,393349.89369523,245.69012723
1663146000000,2022-09-14 09:00:00,ETH/EUR,1604.54697297,1611.928745,1600.44272464,1603.7,880068.7547323632,548.77393199
1663142400000,2022-09-14 08:00:00,ETH/EUR,1614.6632385,1615.163661,1585.3115035,1604.5,1414734.42143172,881.72915016
1663138800000,2022-09-14 07:00:00,ETH/EUR,1616.2,1622.6,1602.152676,1614.362985,2574592.3248267854,1594.80386304
1663135200000,2022-09-14 06:00:00,ETH/EUR,1614.4,1620.8,1611.0916815,1614.1648174,115489.57207232832,71.54757112
1663131600000,2022-09-14 05:00:00,ETH/EUR,1622.45391,1624.9,1613.7,1617.91840199,90697.14099245062,56.0579204
1663128000000,2022-09-14 04:00:00,ETH/EUR,1604.6395626,1623.0,1599.0,1622.98773159,1069742.4874687875,659.11926914
1663124400000,2022-09-14 03:00:00,ETH/EUR,1602.0,1611.142322,1596.9,1604.3,200723.058343416,125.11566312000001
1663120800000,2022-09-14 02:00:00,ETH/EUR,1585.7,1603.63204896,1584.58632989,1603.63204896,94727.59426022628,59.07065422
1663117200000,2022-09-14 01:00:00,ETH/EUR,1575.9318985,1586.2,1575.9318985,1586.0,483097.5368232,304.6012212
1663113600000,2022-09-14 00:00:00,ETH/EUR,1578.4041525,1582.7,1558.6150455,1576.032104,1177856.9843421045,747.3559589
1663110000000,2022-09-13 23:00:00,ETH/EUR,1593.0887245,1593.0887245,1567.4,1576.3997025,190745.65398614056,121.00081831
1663106400000,2022-09-13 22:00:00,ETH/EUR,1601.46857,1604.00598406,1592.46145638,1594.593247,312546.43635760504,196.00386302
1663102800000,2022-09-13 21:00:00,ETH/EUR,1608.6,1612.34242,1576.4,1601.86984,413460.07403053035,258.11090495999997
1663099200000,2022-09-13 20:00:00,ETH/EUR,1610.2999515,1628.9,1610.21571193,1617.4,112767.66256284401,69.72156706
1663095600000,2022-09-13 19:00:00,ETH/EUR,1586.7644595,1611.603351,1576.6,1611.1,109754.305702978,68.12383198
1663092000000,2022-09-13 18:00:00,ETH/EUR,1621.1,1624.1088645,1583.3,1585.5621375,100891.33061793193,63.63126883
1663088400000,2022-09-13 17:00:00,ETH/EUR,1611.6,1631.5,1610.7,1622.2,1139925.04522562,702.7031471
1663084800000,2022-09-13 16:00:00,ETH/EUR,1593.1,1615.62588639,1590.0,1612.5,1163417.6594178749,721.49932367
1663081200000,2022-09-13 15:00:00,ETH/EUR,1587.04261765,1597.2,1584.6,1593.1,561588.106759248,352.51277808
1663077600000,2022-09-13 14:00:00,ETH/EUR,1596.87890025,1609.3,1571.4,1587.4,2266818.362184076,1428.00703174
1663074000000,2022-09-13 13:00:00,ETH/EUR,1619.4,1632.5,1594.74095576,1598.67882444,6467029.250095318,4045.23357114
1663070400000,2022-09-13 12:00:00,ETH/EUR,1709.7,1733.6,1609.0,1621.1,10744828.105056629,6628.1093733
1663066800000,2022-09-13 11:00:00,ETH/EUR,1703.189115,1715.353377,1703.189115,1707.8,128230.16226564598,75.08499957
1663063200000,2022-09-13 10:00:00,ETH/EUR,1694.95227,1710.889405,1691.1,1704.1,571798.067924377,335.54255497
1663059600000,2022-09-13 09:00:00,ETH/EUR,1690.61109,1699.0123655,1689.497728,1694.39164272,494219.23737770034,291.67945882
1663056000000,2022-09-13 08:00:00,ETH/EUR,1691.761738,1693.88369378,1685.3,1690.01247034,228080.13137612797,134.95766178
1663052400000,2022-09-13 07:00:00,ETH/EUR,1684.0,1698.4,1677.5,1691.9,2858712.3218279225,1689.64615038
1663048800000,2022-09-13 06:00:00,ETH/EUR,1696.60539304,1707.3,1676.3,1683.40822453,281002.5695656745,166.92479309
1663045200000,2022-09-13 05:00:00,ETH/EUR,1693.0,1698.7,1689.9,1697.0,289767.89243606996,170.75303030999999
1663041600000,2022-09-13 04:00:00,ETH/EUR,1692.4,1702.190587,1688.296225,1692.9,139431.07887558299,82.36226527
1663038000000,2022-09-13 03:00:00,ETH/EUR,1685.5,1693.494494,1679.72933,1693.494494,64827.144320715735,38.28010339
1663034400000,2022-09-13 02:00:00,ETH/EUR,1673.1,1685.7,1664.9,1684.08174983,101318.75785122995,60.16261257
1663030800000,2022-09-13 01:00:00,ETH/EUR,1664.77544841,1675.1524125,1663.25352612,1673.4,295572.79260600003,176.63009
1663027200000,2022-09-13 00:00:00,ETH/EUR,1695.6,1695.6,1651.4,1664.7,1692413.8846483799,1016.6479754
1663023600000,2022-09-12 23:00:00,ETH/EUR,1684.43903321,1694.58782796,1683.0,1694.58782796,14345.742183328688,8.46562329
1663020000000,2022-09-12 22:00:00,ETH/EUR,1695.3222,1696.7,1682.11938437,1684.2792345,109590.91945752392,65.06695399
1663016400000,2022-09-12 21:00:00,ETH/EUR,1702.41537129,1702.8,1684.6,1695.3222,178691.07408791498,105.4024268
1663012800000,2022-09-12 20:00:00,ETH/EUR,1706.2,1709.9,1700.4991875,1702.6,73837.732184164,43.36763314
1663009200000,2022-09-12 19:00:00,ETH/EUR,1708.816173,1709.5,1700.46519171,1704.6,34916.482717830004,20.48368105
1663005600000,2022-09-12 18:00:00,ETH/EUR,1702.5,1711.7,1696.34566416,1708.7173175,196444.35613077582,114.96597718
1663002000000,2022-09-12 17:00:00,ETH/EUR,1689.6048335,1705.4,1679.9687245,1703.1461475,90573.74552365016,53.18025447
1662998400000,2022-09-12 16:00:00,ETH/EUR,1684.1,1694.283966,1671.9782975,1690.2,402026.90166036,237.8575918
1662994800000,2022-09-12 15:00:00,ETH/EUR,1712.594494,1712.594494,1675.512027,1684.5,619335.300176805,367.66714169
1662991200000,2022-09-12 14:00:00,ETH/EUR,1731.1,1733.5,1711.4,1712.8927935,1375509.644395368,803.03312012
1662987600000,2022-09-12 13:00:00,ETH/EUR,1722.2,1733.1,1717.9,1730.8,3065324.65346096,1771.0449812
1662984000000,2022-09-12 12:00:00,ETH/EUR,1723.3,1724.8,1708.1,1722.50576963,815024.5735143701,473.16217332
1662980400000,2022-09-12 11:00:00,ETH/EUR,1720.96197945,1736.0936245,1717.6,1724.7,221843.870998467,128.62751261
1662976800000,2022-09-12 10:00:00,ETH/EUR,1723.601322,1726.15429,1707.5,1721.083048,2428147.4471094995,1410.8252649
1662973200000,2022-09-12 09:00:00,ETH/EUR,1721.5,1727.590094,1717.6436455,1722.97900102,424258.40079889685,246.23538682
1662969600000,2022-09-12 08:00:00,ETH/EUR,1727.4,1733.3082335,1720.5,1721.9,448939.518767182,260.72333978
1662966000000,2022-09-12 07:00:00,ETH/EUR,1715.5014391,1729.4,1707.7,1727.752693,7690343.393097388,4451.06722985
1662962400000,2022-09-12 06:00:00,ETH/EUR,1712.518449,1718.31404509,1709.4814013,1715.6990889,1238347.3751455345,721.77422204
1662958800000,2022-09-12 05:00:00,ETH/EUR,1713.3524695,1716.7,1703.15896853,1714.3,27195.552119140997,15.86393987
1662955200000,2022-09-12 04:00:00,ETH/EUR,1712.1444815,1717.6,1709.99135,1712.4,71499.25558092001,41.7538283
1662951600000,2022-09-12 03:00:00,ETH/EUR,1720.68412467,1725.006465,1698.6,1712.94595236,497872.03436403954,290.65250639
1662948000000,2022-09-12 02:00:00,ETH/EUR,1749.6,1750.7,1715.26865235,1722.2,110754.924709646,64.31014093
1662944400000,2022-09-12 01:00:00,ETH/EUR,1724.4,1767.08816159,1719.4,1747.52977,353079.2382500451,202.04476302
1662940800000,2022-09-12 00:00:00,ETH/EUR,1753.3,1753.3,1723.1268705,1723.1268705,111501.29464189908,64.70869705
1662937200000,2022-09-11 23:00:00,ETH/EUR,1734.2,1754.4,1727.2,1753.8867815,161076.3820902957,91.83966935
1662933600000,2022-09-11 22:00:00,ETH/EUR,1718.9,1742.3,1718.7,1735.9,827549.3332838101,476.7263859
1662930000000,2022-09-11 21:00:00,ETH/EUR,1740.5,1748.8,1705.8,1717.3,1163804.783791819,677.69451103
1662926400000,2022-09-11 20:00:00,ETH/EUR,1755.32550269,1759.72762481,1728.2,1740.8,4033517.225751552,2317.04803869
1662922800000,2022-09-11 19:00:00,ETH/EUR,1752.93649214,1758.1,1751.64244475,1756.22138164,639402.3942761414,364.07847038
1662919200000,2022-09-11 18:00:00,ETH/EUR,1763.47476659,1767.46963966,1749.7,1752.23969739,40058.59733474929,22.86136845
1662915600000,2022-09-11 17:00:00,ETH/EUR,1764.1,1779.3,1760.89028024,1763.08978698,83075.46423137278,47.11924761
1662912000000,2022-09-11 16:00:00,ETH/EUR,1760.80031853,1767.46963966,1758.6,1762.70611395,27177.568576882873,15.41809401
1662908400000,2022-09-11 15:00:00,ETH/EUR,1754.25406561,1771.2,1754.25406561,1759.30718694,146057.30338831543,83.01978442
1662904800000,2022-09-11 14:00:00,ETH/EUR,1759.70535537,1760.2,1746.66533944,1754.32391724,65037.28585649975,37.07256409
1662901200000,2022-09-11 13:00:00,ETH/EUR,1765.4,1765.8,1757.7,1758.51085009,19678.40670408783,11.19038117
1662897600000,2022-09-11 12:00:00,ETH/EUR,1762.5,1768.5,1757.4,1766.5,60935.984246194996,34.49532083
1662894000000,2022-09-11 11:00:00,ETH/EUR,1754.92733426,1771.45132391,1754.8,1762.0,177180.10379572,100.55624506
1662890400000,2022-09-11 10:00:00,ETH/EUR,1752.73740792,1755.32550269,1751.6,1753.23511846,71498.3821412796,40.78082933
1662886800000,2022-09-11 09:00:00,ETH/EUR,1756.69887297,1757.31634481,1751.0,1751.6,19090.884298943998,10.89911184
1662883200000,2022-09-11 08:00:00,ETH/EUR,1753.9,1759.20764483,1750.24885527,1757.4,19559.255292798,11.12965477
1662879600000,2022-09-11 07:00:00,ETH/EUR,1743.87816046,1754.1,1743.77861836,1752.9,90556.45362760201,51.66093538
1662876000000,2022-09-11 06:00:00,ETH/EUR,1757.1172606,1760.2030659,1737.40792355,1744.37587099,177949.61687411554,102.01334462
1662872400000,2022-09-11 05:00:00,ETH/EUR,1753.0,1758.41130798,1750.7,1756.81863428,12048.440247460825,6.85810135
1662868800000,2022-09-11 04:00:00,ETH/EUR,1754.92733426,1757.31634481,1750.5,1751.7,9095.984676590999,5.19266123
1662865200000,2022-09-11 03:00:00,ETH/EUR,1757.41588692,1761.8,1752.93649214,1756.9,16390.801865045003,9.32938805
1662861600000,2022-09-11 02:00:00,ETH/EUR,1754.8,1757.81405535,1749.6,1755.72367111,37310.55913656629,21.25081512
1662858000000,2022-09-11 01:00:00,ETH/EUR,1764.88154489,1769.6,1752.8,1754.88273036,40722.10965101876,23.20503185
1662854400000,2022-09-11 00:00:00,ETH/EUR,1768.76368704,1770.98213144,1760.7,1764.28429226,532941.8961604617,302.07257328
1662850800000,2022-09-10 23:00:00,ETH/EUR,1777.56442027,1781.5,1765.87696596,1767.96735019,194973.68791518852,110.28127182
1662847200000,2022-09-10 22:00:00,ETH/EUR,1743.67907625,1781.30599243,1743.5,1774.9,240721.636302086,135.62546414
1662843600000,2022-09-10 21:00:00,ETH/EUR,1727.85188135,1772.54628708,1727.85188135,1743.08182361,702423.5505934184,402.9779561
1662840000000,2022-09-10 20:00:00,ETH/EUR,1732.98962223,1735.51662353,1722.67569182,1727.4,55403.074891962,32.07310113
1662836400000,2022-09-10 19:00:00,ETH/EUR,1728.05096556,1736.7,1726.95600239,1734.02893099,43758.38532648978,25.2350953
1662832800000,2022-09-10 18:00:00,ETH/EUR,1714.7439795,1732.03264981,1714.7439795,1727.1002059,218155.54773485017,126.31319653
1662829200000,2022-09-10 17:00:00,ETH/EUR,1716.1,1717.5,1710.0,1714.08937309,44950.97569162032,26.22440603
1662825600000,2022-09-10 16:00:00,ETH/EUR,1708.7,1718.8,1702.46864424,1717.1,191718.35733204,111.6524124
1662822000000,2022-09-10 15:00:00,ETH/EUR,1709.93430221,1715.2,1706.19613788,1708.6,95023.868757448,55.61504668
1662818400000,2022-09-10 14:00:00,ETH/EUR,1709.13796536,1713.9,1706.6,1710.03384432,246147.26036995757,143.94291738
1662814800000,2022-09-10 13:00:00,ETH/EUR,1702.01777,1712.52239697,1694.0,1709.6,2936023.267623848,1717.37439613
1662811200000,2022-09-10 12:00:00,ETH/EUR,1699.5,1703.19959,1694.0,1702.52081961,224359.71402739853,131.78089304
1662807600000,2022-09-10 11:00:00,ETH/EUR,1700.934435,1703.29972191,1698.570795,1699.161705,222166.5920951317,130.75070574
1662804000000,2022-09-10 10:00:00,ETH/EUR,1697.979885,1702.41171,1691.3,1700.343525,114345.2606801991,67.24832894
1662800400000,2022-09-10 09:00:00,ETH/EUR,1692.8,1698.570795,1692.4,1697.585945,129160.01986458049,76.08452476
1662796800000,2022-09-10 08:00:00,ETH/EUR,1685.94997392,1695.5,1685.49341716,1690.37708932,1626702.1381937435,962.3309192199999
1662793200000,2022-09-10 07:00:00,ETH/EUR,1707.53293,1707.7299,1685.26513879,1686.1782523,1257875.8937826264,745.99224137
1662789600000,2022-09-10 06:00:00,ETH/EUR,1709.1,1710.1,1705.56323,1709.6996,22394.46240914184,13.09847789
1662786000000,2022-09-10 05:00:00,ETH/EUR,1707.237475,1712.555665,1706.15414,1706.843535,14949.151440403688,8.75836076
1662782400000,2022-09-10 04:00:00,ETH/EUR,1709.89657,1719.843555,1704.6,1704.6,9094.402511568,5.33521208
1662778800000,2022-09-10 03:00:00,ETH/EUR,1713.934455,1717.0,1708.0,1708.91172,12794.701170252636,7.4870463
1662775200000,2022-09-10 02:00:00,ETH/EUR,1699.5,1715.116275,1695.4716163,1714.328395,12799.303703111551,7.46607461
1662771600000,2022-09-10 01:00:00,ETH/EUR,1692.0780863,1705.858685,1691.9723,1698.47231,186302.24636033975,109.68812695
