https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANT,Volume USDT
1663308000,2022-09-16 06:00:00,ANT/USDT,1.6758,1.6784,1.6662,1.6694,1805.1285,3017.30512513
1663304400,2022-09-16 05:00:00,ANT/USDT,1.6733,1.6844,1.6733,1.677,893.38268321,1499.540936088924
1663300800,2022-09-16 04:00:00,ANT/USDT,1.6719,1.6843,1.6719,1.675,1180.01074903,1981.337258038876
1663297200,2022-09-16 03:00:00,ANT/USDT,1.6655,1.6785,1.661,1.6741,1770.76739687,2959.544509940569
1663293600,2022-09-16 02:00:00,ANT/USDT,1.6643,1.6693,1.64,1.6659,950.70078974,1577.472996558428
1663290000,2022-09-16 01:00:00,ANT/USDT,1.6732,1.6733,1.6592,1.6656,862.05010141,1434.360746912748
1663286400,2022-09-16 00:00:00,ANT/USDT,1.6531,1.674,1.6366,1.6725,1105.489,1832.00657805
1663282800,2022-09-15 23:00:00,ANT/USDT,1.6644,1.6646,1.65,1.6594,625.86007051,1037.560690237073
1663279200,2022-09-15 22:00:00,ANT/USDT,1.6745,1.6745,1.6507,1.6662,503.67161142,837.928682277242
1663275600,2022-09-15 21:00:00,ANT/USDT,1.6845,1.6845,1.6691,1.6763,146.3866,245.77406837
1663272000,2022-09-15 20:00:00,ANT/USDT,1.6879,1.6879,1.6782,1.6851,935.1768,1573.46180179
1663268400,2022-09-15 19:00:00,ANT/USDT,1.6812,1.6912,1.6771,1.6868,912.436,1538.14464402
1663264800,2022-09-15 18:00:00,ANT/USDT,1.6846,1.6954,1.6794,1.6839,1354.7972,2283.36441344
1663261200,2022-09-15 17:00:00,ANT/USDT,1.6798,1.6894,1.6798,1.6864,875.43292689,1476.004133711248
1663257600,2022-09-15 16:00:00,ANT/USDT,1.6627,1.6832,1.6603,1.6808,1380.83006693,2309.647464980792
1663254000,2022-09-15 15:00:00,ANT/USDT,1.6622,1.667,1.6388,1.6656,2461.91069256,4077.637726205624
1663250400,2022-09-15 14:00:00,ANT/USDT,1.6977,1.7,1.6492,1.661,7298.61874832,12144.127683877343
1663246800,2022-09-15 13:00:00,ANT/USDT,1.7051,1.7051,1.6794,1.6983,2565.8293916,4342.18955160262
1663243200,2022-09-15 12:00:00,ANT/USDT,1.7106,1.7158,1.683,1.7023,3606.87272183,6126.777152033245
1663239600,2022-09-15 11:00:00,ANT/USDT,1.7048,1.7135,1.6986,1.7102,1467.48175489,2504.101522431578
1663236000,2022-09-15 10:00:00,ANT/USDT,1.7203,1.727,1.7032,1.7075,2034.6161226,3486.878701383445
1663232400,2022-09-15 09:00:00,ANT/USDT,1.7292,1.7298,1.7203,1.7252,947.9243368,1637.0559086976
1663228800,2022-09-15 08:00:00,ANT/USDT,1.7375,1.7411,1.7178,1.7275,1481.2139893,2559.127008134836
1663225200,2022-09-15 07:00:00,ANT/USDT,1.7289,1.7627,1.7289,1.7402,7772.5883,13595.47325983
1663221600,2022-09-15 06:00:00,ANT/USDT,1.7134,1.743,1.6563,1.7342,12883.47178732,21911.953664427397
1663218000,2022-09-15 05:00:00,ANT/USDT,1.6979,1.7207,1.6947,1.7148,7373.7195436,12612.52328087746
1663214400,2022-09-15 04:00:00,ANT/USDT,1.6997,1.704,1.6891,1.6979,6183.8970885,10491.4083395177
1663210800,2022-09-15 03:00:00,ANT/USDT,1.7094,1.7094,1.6724,1.696,15148.78552621,25637.969355803669
1663207200,2022-09-15 02:00:00,ANT/USDT,1.741,1.741,1.6875,1.7098,11983.4166621,20423.399123952545
1663203600,2022-09-15 01:00:00,ANT/USDT,1.7386,1.7418,1.717,1.7389,2349.60795146,4065.82035977693
1663200000,2022-09-15 00:00:00,ANT/USDT,1.7587,1.7615,1.7271,1.7401,3474.49061725,6060.59375933345
1663196400,2022-09-14 23:00:00,ANT/USDT,1.7656,1.7703,1.7583,1.7625,1722.51894266,3036.620800255402
1663192800,2022-09-14 22:00:00,ANT/USDT,1.7606,1.7697,1.7556,1.7669,1841.59961001,3244.091436836293
1663189200,2022-09-14 21:00:00,ANT/USDT,1.7541,1.7664,1.7447,1.7647,1925.3319197,3373.941186717418
1663185600,2022-09-14 20:00:00,ANT/USDT,1.7534,1.76,1.747,1.7561,1377.0901793,2414.197192199778
1663182000,2022-09-14 19:00:00,ANT/USDT,1.7431,1.7591,1.7336,1.7524,1532.5538,2679.60505658
1663178400,2022-09-14 18:00:00,ANT/USDT,1.7526,1.7526,1.7057,1.7446,13468.93872064,23231.78337358738
1663174800,2022-09-14 17:00:00,ANT/USDT,1.7524,1.7679,1.749,1.7527,1685.24629401,2963.155392084056
1663171200,2022-09-14 16:00:00,ANT/USDT,1.772,1.7722,1.75,1.7502,3989.0748,7017.16616344
1663167600,2022-09-14 15:00:00,ANT/USDT,1.7754,1.7796,1.7725,1.7734,2044.6867,3629.34197193
1663164000,2022-09-14 14:00:00,ANT/USDT,1.7781,1.7952,1.7644,1.7756,4814.8438,8553.76715715
1663160400,2022-09-14 13:00:00,ANT/USDT,1.751,1.7935,1.7432,1.7794,10220.5682517,18089.92155157786
1663156800,2022-09-14 12:00:00,ANT/USDT,1.7375,1.7749,1.7106,1.7545,3744.39293391,6492.039408093082
1663153200,2022-09-14 11:00:00,ANT/USDT,1.7446,1.7461,1.7242,1.7359,2061.915,3577.89032257
1663149600,2022-09-14 10:00:00,ANT/USDT,1.7366,1.7498,1.7336,1.743,5996.88447487,10436.200668647526
1663146000,2022-09-14 09:00:00,ANT/USDT,1.7465,1.7483,1.7356,1.7371,1562.0707,2718.64162792
1663142400,2022-09-14 08:00:00,ANT/USDT,1.7309,1.7528,1.717,1.7473,3007.25766044,5205.571543343836
1663138800,2022-09-14 07:00:00,ANT/USDT,1.745,1.754,1.7121,1.73,3177.98190332,5509.594525529453
1663135200,2022-09-14 06:00:00,ANT/USDT,1.7681,1.7756,1.742,1.742,1171.8316,2064.45687258
1663131600,2022-09-14 05:00:00,ANT/USDT,1.7755,1.7823,1.7681,1.7681,327.6927,581.03871222
1663128000,2022-09-14 04:00:00,ANT/USDT,1.7655,1.7818,1.7637,1.7818,311.8532,553.3862946
1663124400,2022-09-14 03:00:00,ANT/USDT,1.766,1.7705,1.7591,1.7674,1631.8263943,2883.38671437815
1663120800,2022-09-14 02:00:00,ANT/USDT,1.7527,1.7658,1.7499,1.7658,789.3965,1388.20574237
1663117200,2022-09-14 01:00:00,ANT/USDT,1.7501,1.7539,1.7479,1.7518,974.3632,1706.20300995
1663113600,2022-09-14 00:00:00,ANT/USDT,1.731,1.7514,1.7248,1.7505,2291.313,3992.85997819
1663110000,2022-09-13 23:00:00,ANT/USDT,1.7435,1.7435,1.7201,1.7347,1064.09818944,1847.01680446173
1663106400,2022-09-13 22:00:00,ANT/USDT,1.7519,1.752,1.7336,1.7437,1393.00740985,2430.948691388193
1663102800,2022-09-13 21:00:00,ANT/USDT,1.7611,1.7649,1.7359,1.759,1898.3602,3333.36822559
1663099200,2022-09-13 20:00:00,ANT/USDT,1.7689,1.776,1.7612,1.7612,1280.16454889,2264.923745153297
1663095600,2022-09-13 19:00:00,ANT/USDT,1.7613,1.7722,1.7239,1.7695,7211.75668939,12556.282968084983
1663092000,2022-09-13 18:00:00,ANT/USDT,1.7801,1.7861,1.7575,1.7643,3399.10617988,6034.14420071549
1663088400,2022-09-13 17:00:00,ANT/USDT,1.7844,1.7908,1.7793,1.7811,1288.89303208,2301.996059906735
1663084800,2022-09-13 16:00:00,ANT/USDT,1.7769,1.7969,1.7753,1.7871,1718.93134226,3067.445036219998
1663081200,2022-09-13 15:00:00,ANT/USDT,1.7825,1.7867,1.7717,1.7772,3222.95971482,5736.421264798029
1663077600,2022-09-13 14:00:00,ANT/USDT,1.8073,1.8119,1.775,1.7864,1932.6377155,3466.134678879344
1663074000,2022-09-13 13:00:00,ANT/USDT,1.8,1.821,1.7936,1.807,4168.76263319,7550.8726059085
1663070400,2022-09-13 12:00:00,ANT/USDT,1.9113,1.9129,1.7863,1.8001,27570.11768855,50614.286797766628
1663066800,2022-09-13 11:00:00,ANT/USDT,1.9105,1.9176,1.9022,1.9096,2337.687,4466.77274149
1663063200,2022-09-13 10:00:00,ANT/USDT,1.9136,1.9176,1.9057,1.9112,992.1698,1896.98926663
1663059600,2022-09-13 09:00:00,ANT/USDT,1.9301,1.9374,1.904,1.9112,2200.847,4220.71474847
1663056000,2022-09-13 08:00:00,ANT/USDT,1.9399,1.9408,1.9239,1.9277,1810.17922053,3495.508056731246
1663052400,2022-09-13 07:00:00,ANT/USDT,1.91,1.9472,1.9064,1.941,1254.38167649,2410.810917549872
1663048800,2022-09-13 06:00:00,ANT/USDT,1.903,1.9312,1.8994,1.906,668.944,1279.87625332
1663045200,2022-09-13 05:00:00,ANT/USDT,1.9019,1.9125,1.8978,1.9006,710.2863,1351.190044
1663041600,2022-09-13 04:00:00,ANT/USDT,1.9206,1.9231,1.9025,1.9025,768.816,1473.47255538
1663038000,2022-09-13 03:00:00,ANT/USDT,1.9108,1.9251,1.8914,1.9171,1569.1463,2986.26384769
1663034400,2022-09-13 02:00:00,ANT/USDT,1.8918,1.9144,1.8741,1.9086,1427.68434201,2706.871808050711
1663030800,2022-09-13 01:00:00,ANT/USDT,1.89,1.8998,1.8741,1.8892,1473.57618567,2784.323755959245
1663027200,2022-09-13 00:00:00,ANT/USDT,1.9264,1.9264,1.8725,1.8882,1460.85252568,2764.685573244125
1663023600,2022-09-12 23:00:00,ANT/USDT,1.9278,1.938,1.9209,1.9282,966.1404,1862.68936479
1663020000,2022-09-12 22:00:00,ANT/USDT,1.9272,1.9413,1.9178,1.9321,2125.57944368,4107.341286083503
1663016400,2022-09-12 21:00:00,ANT/USDT,1.9414,1.9414,1.9251,1.9345,351.11722873,679.013244464535
1663012800,2022-09-12 20:00:00,ANT/USDT,1.9384,1.9518,1.9358,1.9474,1685.3873,3278.78595907
1663009200,2022-09-12 19:00:00,ANT/USDT,1.9278,1.9626,1.9169,1.9414,1771.42722917,3443.028560491009
1663005600,2022-09-12 18:00:00,ANT/USDT,1.9282,1.9321,1.9125,1.9314,177.2453,339.91617242
1663002000,2022-09-12 17:00:00,ANT/USDT,1.912,1.93,1.9095,1.9248,1106.031,2124.96322681
1662998400,2022-09-12 16:00:00,ANT/USDT,1.9232,1.9232,1.8773,1.9159,3090.3643,5884.33238042
1662994800,2022-09-12 15:00:00,ANT/USDT,1.977,1.979,1.915,1.9191,4901.1621,9514.8207866
1662991200,2022-09-12 14:00:00,ANT/USDT,2.0055,2.0096,1.9721,1.9883,2096.5041,4162.65948665
1662987600,2022-09-12 13:00:00,ANT/USDT,2.0094,2.0177,1.99,1.9979,146.3386,293.54326527
1662984000,2022-09-12 12:00:00,ANT/USDT,2.0077,2.0194,2.0035,2.0138,761.7567,1532.81538403
1662980400,2022-09-12 11:00:00,ANT/USDT,2.0107,2.0266,2.0057,2.0143,1482.7793,2988.42168161
1662976800,2022-09-12 10:00:00,ANT/USDT,2.0075,2.0194,1.991,2.0159,896.1311,1793.762113
1662973200,2022-09-12 09:00:00,ANT/USDT,2.0155,2.0211,1.9994,2.0091,624.39814338,1255.364678158138
1662969600,2022-09-12 08:00:00,ANT/USDT,2.0096,2.0213,1.9933,2.0194,469.30051869,942.98561144568
1662966000,2022-09-12 07:00:00,ANT/USDT,2.0234,2.0317,1.9899,2.007,3060.1541,6152.24497625
1662962400,2022-09-12 06:00:00,ANT/USDT,2.034,2.0381,2.0186,2.0186,1568.39542072,3181.70827855412
1662958800,2022-09-12 05:00:00,ANT/USDT,2.0211,2.042,2.0096,2.0365,2061.0998,4171.66809795
1662955200,2022-09-12 04:00:00,ANT/USDT,2.0116,2.0776,2.0087,2.0136,5544.5922,11274.4901009
1662951600,2022-09-12 03:00:00,ANT/USDT,2.0036,2.0211,1.973,2.0125,2546.767,5099.49505289
1662948000,2022-09-12 02:00:00,ANT/USDT,2.0397,2.0638,1.9966,2.0087,6426.1252,13061.27891399
1662944400,2022-09-12 01:00:00,ANT/USDT,1.9312,2.0542,1.9282,2.0434,1891.9774,3785.63530427
1662940800,2022-09-12 00:00:00,ANT/USDT,1.9603,1.9769,1.9352,1.9352,903.51053466,1771.59829113962
1662937200,2022-09-11 23:00:00,ANT/USDT,1.9487,1.9717,1.9446,1.9617,1367.6838,2679.89508342
1662933600,2022-09-11 22:00:00,ANT/USDT,1.9334,1.9629,1.9326,1.9482,951.4559,1858.49096912
1662930000,2022-09-11 21:00:00,ANT/USDT,1.9571,1.964,1.923,1.9345,3578.4511,6908.42510901
1662926400,2022-09-11 20:00:00,ANT/USDT,1.9751,1.9881,1.9382,1.9544,3799.139799,7417.0058317901
1662922800,2022-09-11 19:00:00,ANT/USDT,1.9701,1.9866,1.9701,1.9777,524.93180916,1038.348333488176
1662919200,2022-09-11 18:00:00,ANT/USDT,1.9911,1.9911,1.9711,1.9711,636.6856,1262.07345186
1662915600,2022-09-11 17:00:00,ANT/USDT,2.0117,2.0149,1.99,1.9941,1153.52895529,2305.852604889893
1662912000,2022-09-11 16:00:00,ANT/USDT,1.974,2.0186,1.9711,2.0156,2647.06021365,5310.489927374909
1662908400,2022-09-11 15:00:00,ANT/USDT,1.981,1.9962,1.9746,1.9746,4125.4362,8186.22233306
1662904800,2022-09-11 14:00:00,ANT/USDT,1.9991,1.9991,1.973,1.983,925.8428981,1837.13882447192
1662901200,2022-09-11 13:00:00,ANT/USDT,2.0024,2.0242,1.9954,2.0001,2985.5679,5988.68747902
1662897600,2022-09-11 12:00:00,ANT/USDT,1.9887,2.0052,1.9808,1.9977,3045.94227641,6070.5408103858
1662894000,2022-09-11 11:00:00,ANT/USDT,1.9841,1.9935,1.9841,1.9889,1573.1783,3128.71819136
1662890400,2022-09-11 10:00:00,ANT/USDT,1.9811,1.9882,1.9772,1.9863,1041.5028,2064.96781815
1662886800,2022-09-11 09:00:00,ANT/USDT,1.9947,1.9966,1.9746,1.9767,539.8603,1070.28651961
1662883200,2022-09-11 08:00:00,ANT/USDT,1.9999,2.0011,1.986,1.9995,1257.81385156,2507.52803158422
1662879600,2022-09-11 07:00:00,ANT/USDT,1.9738,2.01,1.9738,2.0046,2041.8501,4076.79513141
1662876000,2022-09-11 06:00:00,ANT/USDT,1.9997,2.002,1.9473,1.9728,1061.2281,2093.56033628
1662872400,2022-09-11 05:00:00,ANT/USDT,1.9925,2.0054,1.9881,1.9921,1197.9123,2391.83275379
1662868800,2022-09-11 04:00:00,ANT/USDT,2.0047,2.0125,1.99,1.9914,1620.58263656,3245.151883506632
1662865200,2022-09-11 03:00:00,ANT/USDT,1.9921,2.0094,1.9911,2.0022,2021.6602,4048.00075844
1662861600,2022-09-11 02:00:00,ANT/USDT,1.9819,1.9948,1.973,1.9911,1278.40753494,2534.428321819034
1662858000,2022-09-11 01:00:00,ANT/USDT,1.9969,1.9981,1.9811,1.9824,1195.1347,2377.90477987
1662854400,2022-09-11 00:00:00,ANT/USDT,1.9652,1.9975,1.9652,1.9919,5132.37045176,10193.396969844055
1662850800,2022-09-10 23:00:00,ANT/USDT,1.9706,1.9777,1.9584,1.9637,1075.50880766,2112.461776477388
1662847200,2022-09-10 22:00:00,ANT/USDT,1.9644,1.9829,1.9644,1.9778,540.2812,1068.18800489
1662843600,2022-09-10 21:00:00,ANT/USDT,1.9519,1.9818,1.9475,1.9652,2783.5921,5454.59563228
1662840000,2022-09-10 20:00:00,ANT/USDT,1.9615,1.9641,1.9406,1.9481,2777.332743,5425.818965542682
1662836400,2022-09-10 19:00:00,ANT/USDT,1.9615,1.9686,1.9568,1.9644,1582.25816821,3104.86955062834
1662832800,2022-09-10 18:00:00,ANT/USDT,1.9483,1.9659,1.9482,1.9582,3715.85845352,7280.157389265112
1662829200,2022-09-10 17:00:00,ANT/USDT,1.9574,1.9574,1.9387,1.9519,1766.87908818,3437.04982969055
1662825600,2022-09-10 16:00:00,ANT/USDT,1.95,1.9664,1.9349,1.9562,1406.9619,2738.10507213
1662822000,2022-09-10 15:00:00,ANT/USDT,1.949,1.9641,1.949,1.951,947.2207,1855.55105062
1662818400,2022-09-10 14:00:00,ANT/USDT,1.9392,1.9571,1.9392,1.9463,319.3784,622.96090147
1662814800,2022-09-10 13:00:00,ANT/USDT,1.9524,1.9524,1.9315,1.9346,1257.2592,2438.72461503
1662811200,2022-09-10 12:00:00,ANT/USDT,1.9679,1.9736,1.9488,1.964,275.36624503,539.763295959387
1662807600,2022-09-10 11:00:00,ANT/USDT,1.9721,1.9721,1.9591,1.9627,74.7621,147.08614958
1662804000,2022-09-10 10:00:00,ANT/USDT,1.9736,1.9776,1.967,1.9752,525.7314,1036.37782649
1662800400,2022-09-10 09:00:00,ANT/USDT,1.9727,1.9886,1.9727,1.9819,438.3708,867.59065872
1662796800,2022-09-10 08:00:00,ANT/USDT,1.9584,1.9911,1.9584,1.9707,1054.5261,2081.4758741
1662793200,2022-09-10 07:00:00,ANT/USDT,2.0096,2.0096,1.9525,1.9575,1744.25508325,3444.569202266925
1662789600,2022-09-10 06:00:00,ANT/USDT,1.9875,2.0359,1.9826,2.011,2406.86582311,4830.37728365726
1662786000,2022-09-10 05:00:00,ANT/USDT,1.9941,1.9981,1.977,1.9777,1726.7316633,3435.39346641818
1662782400,2022-09-10 04:00:00,ANT/USDT,2.0039,2.031,1.9801,1.9894,2694.61827589,5379.517018849743
1662778800,2022-09-10 03:00:00,ANT/USDT,2.0453,2.0454,2.004,2.004,1406.68486383,2843.173094692794
1662775200,2022-09-10 02:00:00,ANT/USDT,2.0459,2.0459,2.0299,2.0441,720.3627887,1467.458107437706
1662771600,2022-09-10 01:00:00,ANT/USDT,2.0367,2.0528,2.0367,2.0416,555.98040656,1138.545849476469
1662768000,2022-09-10 00:00:00,ANT/USDT,2.0523,2.0523,2.0261,2.0346,2212.84152812,4516.281303585494
1662764400,2022-09-09 23:00:00,ANT/USDT,2.0239,2.0619,2.0146,2.0445,4155.21785063,8472.495823465548
1662760800,2022-09-09 22:00:00,ANT/USDT,2.05,2.0563,2.025,2.0252,7094.27720152,14446.763542885116
1662757200,2022-09-09 21:00:00,ANT/USDT,2.031,2.0478,2.0167,2.0473,788.78478078,1605.843737782375
1662753600,2022-09-09 20:00:00,ANT/USDT,2.014,2.0432,2.0129,2.0405,1676.46832068,3396.241037299485
1662750000,2022-09-09 19:00:00,ANT/USDT,2.0182,2.0542,2.0125,2.0168,642.51623425,1306.381637908171
1662746400,2022-09-09 18:00:00,ANT/USDT,2.0107,2.0508,2.0107,2.0219,2155.25906034,4368.004140210361
1662742800,2022-09-09 17:00:00,ANT/USDT,2.0474,2.0591,2.0024,2.0024,1814.54783498,3673.692683631202
1662739200,2022-09-09 16:00:00,ANT/USDT,2.0073,2.0657,1.9947,2.0492,4447.63607205,9035.874409254851
1662735600,2022-09-09 15:00:00,ANT/USDT,1.9693,2.125,1.9663,2.0067,15998.80000348,32579.945339735653
1662732000,2022-09-09 14:00:00,ANT/USDT,1.9244,1.9757,1.9244,1.9711,1923.05965084,3754.012636368965
1662728400,2022-09-09 13:00:00,ANT/USDT,1.9431,1.957,1.9112,1.9244,1953.00010576,3766.739859648566
1662724800,2022-09-09 12:00:00,ANT/USDT,1.8812,1.9609,1.8812,1.9431,8016.3811562,15494.789780775375
1662721200,2022-09-09 11:00:00,ANT/USDT,1.8781,1.8888,1.8692,1.8781,1294.77623429,2437.176996572934
1662717600,2022-09-09 10:00:00,ANT/USDT,1.8668,1.8786,1.8565,1.8777,2845.7111226,5321.31887401432
1662714000,2022-09-09 09:00:00,ANT/USDT,1.8827,1.8827,1.8636,1.8677,992.8858,1855.46960723
1662710400,2022-09-09 08:00:00,ANT/USDT,1.8596,1.893,1.8596,1.8823,1675.9895,3137.51703517
1662706800,2022-09-09 07:00:00,ANT/USDT,1.8824,1.8824,1.8392,1.8567,2268.3419502,4211.539418337857
1662703200,2022-09-09 06:00:00,ANT/USDT,1.874,1.8876,1.874,1.88,11967.87239043,22526.13604167051
1662699600,2022-09-09 05:00:00,ANT/USDT,1.8691,1.8837,1.8671,1.8752,2103.48455497,3946.923610830738
1662696000,2022-09-09 04:00:00,ANT/USDT,1.8542,1.8757,1.8497,1.8715,2835.2114,5285.91021212
1662692400,2022-09-09 03:00:00,ANT/USDT,1.8279,1.8564,1.8279,1.8564,3670.86174378,6777.743701628212
1662688800,2022-09-09 02:00:00,ANT/USDT,1.8361,1.8479,1.8208,1.8257,1317.36273493,2421.796754461335
1662685200,2022-09-09 01:00:00,ANT/USDT,1.8347,1.8424,1.8331,1.8343,1461.19929392,2686.802509259326
1662681600,2022-09-09 00:00:00,ANT/USDT,1.8204,1.8352,1.8204,1.8309,1310.24452822,2397.077018919908
1662678000,2022-09-08 23:00:00,ANT/USDT,1.8327,1.8327,1.8125,1.8199,2160.73509514,3933.656540325195
1662674400,2022-09-08 22:00:00,ANT/USDT,1.8265,1.8286,1.8152,1.8281,2817.77533785,5143.758139761582
1662670800,2022-09-08 21:00:00,ANT/USDT,1.8185,1.8268,1.8089,1.8235,825.95887584,1497.83432259424
1662667200,2022-09-08 20:00:00,ANT/USDT,1.828,1.8378,1.8163,1.8172,899.05209773,1645.849199185298
1662663600,2022-09-08 19:00:00,ANT/USDT,1.8096,1.8265,1.8062,1.8265,752.6379,1366.4640168
1662660000,2022-09-08 18:00:00,ANT/USDT,1.8027,1.8127,1.7956,1.8114,1458.86,2633.32873884
1662656400,2022-09-08 17:00:00,ANT/USDT,1.7934,1.808,1.7875,1.8031,972.23619198,1751.229221115283
1662652800,2022-09-08 16:00:00,ANT/USDT,1.8042,1.8049,1.7782,1.7929,2909.32630039,5208.251398570968
1662649200,2022-09-08 15:00:00,ANT/USDT,1.8249,1.8385,1.8041,1.808,2087.86072775,3793.207597098346
1662645600,2022-09-08 14:00:00,ANT/USDT,1.7921,1.8287,1.7862,1.8262,5331.00923384,9634.964174572568
1662642000,2022-09-08 13:00:00,ANT/USDT,1.7815,1.7993,1.7652,1.7911,3489.92095215,6205.617779628722
1662638400,2022-09-08 12:00:00,ANT/USDT,1.8006,1.8116,1.77,1.7812,8208.69088991,14680.090958411432
1662634800,2022-09-08 11:00:00,ANT/USDT,1.8092,1.8157,1.793,1.7992,2378.42038206,4296.79039326545
1662631200,2022-09-08 10:00:00,ANT/USDT,1.792,1.8174,1.792,1.816,1936.8034858,3505.14158273576
1662627600,2022-09-08 09:00:00,ANT/USDT,1.7987,1.8085,1.7896,1.7976,3941.22763936,7095.895837322382
1662624000,2022-09-08 08:00:00,ANT/USDT,1.8059,1.8076,1.7925,1.7975,1242.62104444,2235.426404072
