https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CRV,Volume EUR
1663545600,2022-09-19 00:00:00,CRV/EUR,0.93096,0.93096,0.93096,0.93096,122.59063460,114.126977187216
1663542000,2022-09-18 23:00:00,CRV/EUR,0.94115,0.94115,0.94115,0.94115,0.00000000,0.0
1663538400,2022-09-18 22:00:00,CRV/EUR,0.93478,0.94115,0.93478,0.94115,634.37113489,597.0383936017236
1663534800,2022-09-18 21:00:00,CRV/EUR,0.98102,0.98102,0.90019,0.94333,25121.73216507,23698.08360327548
1663531200,2022-09-18 20:00:00,CRV/EUR,0.99870,0.99870,0.98729,0.98857,3427.42299619,3388.2475513435484
1663527600,2022-09-18 19:00:00,CRV/EUR,1.00812,1.00812,1.00763,1.00763,451.65466055,455.10078560999654
1663524000,2022-09-18 18:00:00,CRV/EUR,1.00294,1.00964,1.00000,1.00506,6518.63507466,6551.61936813778
1663520400,2022-09-18 17:00:00,CRV/EUR,1.00779,1.01461,1.00096,1.00184,4682.44467536,4691.060373562662
1663516800,2022-09-18 16:00:00,CRV/EUR,1.02000,1.02000,1.00145,1.01678,23216.74374644,23606.320706505263
1663513200,2022-09-18 15:00:00,CRV/EUR,1.02795,1.02870,1.02777,1.02870,2169.16596316,2231.421026302692
1663509600,2022-09-18 14:00:00,CRV/EUR,1.03005,1.03146,1.02808,1.03146,710.93038427,733.2962541591343
1663506000,2022-09-18 13:00:00,CRV/EUR,1.05596,1.05596,1.05596,1.05596,9.47004621,9.9999899959116
1663502400,2022-09-18 12:00:00,CRV/EUR,1.04721,1.05282,1.04721,1.05282,249.84231298,263.0389839516036
1663498800,2022-09-18 11:00:00,CRV/EUR,1.05763,1.05763,1.05763,1.05763,25.66873929,27.148028735282704
1663495200,2022-09-18 10:00:00,CRV/EUR,1.05357,1.06099,1.05357,1.06099,1635.08865020,1734.8127069756983
1663491600,2022-09-18 09:00:00,CRV/EUR,1.07164,1.07164,1.05146,1.05146,3136.74444383,3298.1613129094917
1663488000,2022-09-18 08:00:00,CRV/EUR,1.07345,1.07345,1.07341,1.07341,1424.29853297,1528.8562882753276
1663484400,2022-09-18 07:00:00,CRV/EUR,1.06923,1.06923,1.06923,1.06923,0.00000000,0.0
1663480800,2022-09-18 06:00:00,CRV/EUR,1.06923,1.06923,1.06923,1.06923,0.00000000,0.0
1663477200,2022-09-18 05:00:00,CRV/EUR,1.06923,1.06923,1.06923,1.06923,0.00000000,0.0
1663473600,2022-09-18 04:00:00,CRV/EUR,1.06923,1.06923,1.06923,1.06923,466.28626900,498.56726740286996
1663470000,2022-09-18 03:00:00,CRV/EUR,1.07252,1.07252,1.07252,1.07252,0.00000000,0.0
1663466400,2022-09-18 02:00:00,CRV/EUR,1.07252,1.07252,1.07252,1.07252,0.00000000,0.0
1663462800,2022-09-18 01:00:00,CRV/EUR,1.07252,1.07252,1.07252,1.07252,0.00000000,0.0
1663459200,2022-09-18 00:00:00,CRV/EUR,1.07252,1.07252,1.07252,1.07252,0.00000000,0.0
1663455600,2022-09-17 23:00:00,CRV/EUR,1.07252,1.07252,1.07252,1.07252,0.00000000,0.0
1663452000,2022-09-17 22:00:00,CRV/EUR,1.07252,1.07252,1.07252,1.07252,0.00000000,0.0
1663448400,2022-09-17 21:00:00,CRV/EUR,1.07252,1.07252,1.07252,1.07252,267.80203941,287.2230433080132
1663444800,2022-09-17 20:00:00,CRV/EUR,1.08566,1.08566,1.08566,1.08566,0.00000000,0.0
1663441200,2022-09-17 19:00:00,CRV/EUR,1.08566,1.08566,1.08566,1.08566,0.00000000,0.0
1663437600,2022-09-17 18:00:00,CRV/EUR,1.08566,1.08566,1.08566,1.08566,0.00000000,0.0
1663434000,2022-09-17 17:00:00,CRV/EUR,1.08566,1.08566,1.08566,1.08566,21.87609380,23.749999994908002
1663430400,2022-09-17 16:00:00,CRV/EUR,1.08000,1.08049,1.08000,1.08049,76.22677078,82.3622635600822
1663426800,2022-09-17 15:00:00,CRV/EUR,1.06165,1.06165,1.06165,1.06165,0.00000000,0.0
1663423200,2022-09-17 14:00:00,CRV/EUR,1.05893,1.06165,1.05893,1.06165,958.17730538,1017.248936256677
1663419600,2022-09-17 13:00:00,CRV/EUR,1.04658,1.04658,1.04658,1.04658,0.00000000,0.0
1663416000,2022-09-17 12:00:00,CRV/EUR,1.04601,1.04658,1.04601,1.04658,153.92559338,161.09544751964043
1663412400,2022-09-17 11:00:00,CRV/EUR,1.05042,1.05042,1.04413,1.04545,1257.52800536,1314.6826532036118
1663408800,2022-09-17 10:00:00,CRV/EUR,1.06219,1.06219,1.06219,1.06219,20.00000000,21.2438
1663405200,2022-09-17 09:00:00,CRV/EUR,1.06634,1.06634,1.06634,1.06634,138.85334136,148.0648720258224
1663401600,2022-09-17 08:00:00,CRV/EUR,1.06616,1.06616,1.05639,1.06047,351.24006302,372.4795496308194
1663398000,2022-09-17 07:00:00,CRV/EUR,1.04841,1.05466,1.04841,1.05466,262.25585837,276.59076358850416
1663394400,2022-09-17 06:00:00,CRV/EUR,1.04956,1.04956,1.04783,1.04783,395.87342974,414.80805588446424
1663390800,2022-09-17 05:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663387200,2022-09-17 04:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663383600,2022-09-17 03:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663380000,2022-09-17 02:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663376400,2022-09-17 01:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663372800,2022-09-17 00:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663369200,2022-09-16 23:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663365600,2022-09-16 22:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,0.00000000,0.0
1663362000,2022-09-16 21:00:00,CRV/EUR,1.05558,1.05558,1.05558,1.05558,332.98282068,351.49000585339434
1663358400,2022-09-16 20:00:00,CRV/EUR,1.04852,1.04852,1.04770,1.04772,474.49334028,497.13616247816157
1663354800,2022-09-16 19:00:00,CRV/EUR,1.04926,1.04926,1.04873,1.04873,666.89237552,699.3900409790896
1663351200,2022-09-16 18:00:00,CRV/EUR,1.02690,1.02690,1.02690,1.02690,0.00000000,0.0
1663347600,2022-09-16 17:00:00,CRV/EUR,1.02690,1.02690,1.02690,1.02690,26.22677078,26.932270913982
1663344000,2022-09-16 16:00:00,CRV/EUR,1.04331,1.04331,1.02690,1.02690,1066.57829466,1095.269250786354
1663340400,2022-09-16 15:00:00,CRV/EUR,1.05132,1.05132,1.05132,1.05132,0.00000000,0.0
1663336800,2022-09-16 14:00:00,CRV/EUR,1.05193,1.05193,1.05132,1.05132,274.49203140,288.578962451448
1663333200,2022-09-16 13:00:00,CRV/EUR,1.06002,1.06002,1.05560,1.05560,1494.94422387,1578.0631227171723
1663329600,2022-09-16 12:00:00,CRV/EUR,1.06269,1.06269,1.06269,1.06269,0.00000000,0.0
1663326000,2022-09-16 11:00:00,CRV/EUR,1.06269,1.06269,1.06269,1.06269,22.34894465,23.7499999901085
1663322400,2022-09-16 10:00:00,CRV/EUR,1.05449,1.05449,1.05449,1.05449,206.88282138,218.15586631699617
1663318800,2022-09-16 09:00:00,CRV/EUR,1.04263,1.04263,1.04263,1.04263,0.00000000,0.0
1663315200,2022-09-16 08:00:00,CRV/EUR,1.05183,1.05183,1.04263,1.04263,1176.93791458,1227.1107778785454
1663311600,2022-09-16 07:00:00,CRV/EUR,1.05535,1.05535,1.05535,1.05535,0.00000000,0.0
1663308000,2022-09-16 06:00:00,CRV/EUR,1.05535,1.05535,1.05535,1.05535,125.99434310,132.968129990585
1663304400,2022-09-16 05:00:00,CRV/EUR,1.07000,1.07246,1.07000,1.07246,4480.26869532,4804.9089649828875
1663300800,2022-09-16 04:00:00,CRV/EUR,1.04002,1.04002,1.04002,1.04002,0.00000000,0.0
1663297200,2022-09-16 03:00:00,CRV/EUR,1.04002,1.04002,1.04002,1.04002,0.00000000,0.0
1663293600,2022-09-16 02:00:00,CRV/EUR,1.04002,1.04002,1.04002,1.04002,0.00000000,0.0
1663290000,2022-09-16 01:00:00,CRV/EUR,1.04002,1.04002,1.04002,1.04002,0.00000000,0.0
1663286400,2022-09-16 00:00:00,CRV/EUR,1.04303,1.04901,1.04002,1.04002,622.19346992,647.0936525861983
1663282800,2022-09-15 23:00:00,CRV/EUR,1.04743,1.04743,1.04743,1.04743,10.00000000,10.474300000000001
1663279200,2022-09-15 22:00:00,CRV/EUR,1.06842,1.06842,1.06842,1.06842,0.00000000,0.0
1663275600,2022-09-15 21:00:00,CRV/EUR,1.06842,1.06842,1.06842,1.06842,38.25654993,40.8740630762106
1663272000,2022-09-15 20:00:00,CRV/EUR,1.06600,1.07284,1.06600,1.07260,380.60697138,408.239037502188
1663268400,2022-09-15 19:00:00,CRV/EUR,1.05668,1.05668,1.05227,1.05227,300.99968725,316.7329409025575
1663264800,2022-09-15 18:00:00,CRV/EUR,1.05634,1.06359,1.05634,1.06039,59.65111922,63.25345030969579
1663261200,2022-09-15 17:00:00,CRV/EUR,1.05134,1.05134,1.05134,1.05134,0.00000000,0.0
1663257600,2022-09-15 16:00:00,CRV/EUR,1.04818,1.05134,1.04764,1.05134,1151.77406982,1210.9061505645589
1663254000,2022-09-15 15:00:00,CRV/EUR,1.03409,1.04234,1.02230,1.04234,791.83140534,825.3575470420956
1663250400,2022-09-15 14:00:00,CRV/EUR,1.07421,1.07421,1.02989,1.02989,2235.37003308,2302.1852433687613
1663246800,2022-09-15 13:00:00,CRV/EUR,1.06519,1.06519,1.06295,1.06295,531.75907610,565.233309940495
1663243200,2022-09-15 12:00:00,CRV/EUR,1.06621,1.06621,1.06367,1.06367,1804.61178142,1919.5114135430113
1663239600,2022-09-15 11:00:00,CRV/EUR,1.05732,1.05732,1.05732,1.05732,0.00000000,0.0
1663236000,2022-09-15 10:00:00,CRV/EUR,1.06226,1.06258,1.05732,1.05732,2270.91541433,2401.084285879396
1663232400,2022-09-15 09:00:00,CRV/EUR,1.09082,1.09082,1.09082,1.09082,0.00000000,0.0
1663228800,2022-09-15 08:00:00,CRV/EUR,1.09082,1.09082,1.09082,1.09082,0.00000000,0.0
1663225200,2022-09-15 07:00:00,CRV/EUR,1.07500,1.09082,1.07500,1.09082,8762.81268617,9558.651334327958
