https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MV,Volume USDT
1663326000,2022-09-16 11:00:00,MV/USDT,0.21725,0.21773,0.21647,0.21667,3122.4314,678.296079788
1663322400,2022-09-16 10:00:00,MV/USDT,0.21619,0.21733,0.21618,0.21733,1028.7251,222.751433287
1663318800,2022-09-16 09:00:00,MV/USDT,0.21563,0.2162,0.21561,0.21619,3555.4658,767.830576436
1663315200,2022-09-16 08:00:00,MV/USDT,0.21524,0.21563,0.21524,0.21561,811.0622,174.756110736
1663311600,2022-09-16 07:00:00,MV/USDT,0.21463,0.21558,0.21443,0.21511,627.7474,134.929525532
1663308000,2022-09-16 06:00:00,MV/USDT,0.21448,0.2153,0.21444,0.21445,512.2498,110.00209466
1663304400,2022-09-16 05:00:00,MV/USDT,0.215,0.21554,0.2144,0.21554,4160.9508,895.526163147
1663300800,2022-09-16 04:00:00,MV/USDT,0.21506,0.2152,0.21428,0.2152,654.9533,140.691475776
1663297200,2022-09-16 03:00:00,MV/USDT,0.2147,0.21518,0.21428,0.21429,250743.1614,53729.402665628
1663293600,2022-09-16 02:00:00,MV/USDT,0.21407,0.21483,0.21407,0.21427,300306.9745,64304.783164844
1663290000,2022-09-16 01:00:00,MV/USDT,0.214,0.21509,0.214,0.21415,387.4909,83.112149671
1663286400,2022-09-16 00:00:00,MV/USDT,0.2137,0.21509,0.2137,0.21509,501.6644,107.574690012
1663282800,2022-09-15 23:00:00,MV/USDT,0.21383,0.21482,0.21378,0.21378,530.103,113.790552621
1663279200,2022-09-15 22:00:00,MV/USDT,0.21434,0.21435,0.21328,0.21402,460.0986,98.498462662
1663275600,2022-09-15 21:00:00,MV/USDT,0.21391,0.21434,0.21295,0.21434,801.584,171.33728763
1663272000,2022-09-15 20:00:00,MV/USDT,0.21334,0.21391,0.21324,0.21391,453.4618,96.852448277
1663268400,2022-09-15 19:00:00,MV/USDT,0.21334,0.21356,0.21334,0.21334,526.3921,112.348277089
1663264800,2022-09-15 18:00:00,MV/USDT,0.21334,0.21388,0.21334,0.21366,700.7982,149.747457781
1663261200,2022-09-15 17:00:00,MV/USDT,0.21339,0.21446,0.21334,0.21386,596.3313,127.385481789
1663257600,2022-09-15 16:00:00,MV/USDT,0.21414,0.21438,0.21339,0.21339,641.0676,137.006890177
1663254000,2022-09-15 15:00:00,MV/USDT,0.21463,0.21463,0.21339,0.21339,672.8904,143.927690914
1663250400,2022-09-15 14:00:00,MV/USDT,0.21385,0.2147,0.21384,0.21391,528.2385,113.071269439
1663246800,2022-09-15 13:00:00,MV/USDT,0.21346,0.21466,0.21346,0.2139,783.665,167.603158849
1663243200,2022-09-15 12:00:00,MV/USDT,0.21399,0.21453,0.21345,0.21452,300708.7035,64312.720683682
1663239600,2022-09-15 11:00:00,MV/USDT,0.21442,0.21467,0.214,0.214,656.7497,140.676679539
1663236000,2022-09-15 10:00:00,MV/USDT,0.21445,0.21462,0.21407,0.21443,300364.0545,64410.075923483
1663232400,2022-09-15 09:00:00,MV/USDT,0.21477,0.2152,0.21444,0.21501,482.892,103.738460937
1663228800,2022-09-15 08:00:00,MV/USDT,0.21426,0.21514,0.21425,0.21444,300674.833,64476.908190545
1663225200,2022-09-15 07:00:00,MV/USDT,0.21506,0.2152,0.21425,0.21426,540.3478,115.933174066
1663221600,2022-09-15 06:00:00,MV/USDT,0.21484,0.21528,0.21424,0.21464,459.7216,98.743083181
1663218000,2022-09-15 05:00:00,MV/USDT,0.21431,0.21504,0.2142,0.2142,430.214,92.27138275
1663214400,2022-09-15 04:00:00,MV/USDT,0.21445,0.21524,0.21421,0.21495,622.9172,133.670718801
1663210800,2022-09-15 03:00:00,MV/USDT,0.21408,0.21457,0.21407,0.21408,623.4396,133.544096269
1663207200,2022-09-15 02:00:00,MV/USDT,0.21425,0.21458,0.21399,0.21407,300474.8038,64322.688681486
1663203600,2022-09-15 01:00:00,MV/USDT,0.21399,0.21425,0.21399,0.21425,579.4689,124.058738331
1663200000,2022-09-15 00:00:00,MV/USDT,0.214,0.21414,0.21399,0.21414,540.2496,115.621912598
1663196400,2022-09-14 23:00:00,MV/USDT,0.21386,0.21387,0.21369,0.21386,710.9456,151.982917791
1663192800,2022-09-14 22:00:00,MV/USDT,0.21369,0.21412,0.21369,0.21385,538.8197,115.219347731
1663189200,2022-09-14 21:00:00,MV/USDT,0.2137,0.21419,0.21369,0.21408,439.6509,94.075960977
1663185600,2022-09-14 20:00:00,MV/USDT,0.21445,0.21455,0.2137,0.2137,649.6969,138.956191918
1663182000,2022-09-14 19:00:00,MV/USDT,0.2137,0.21457,0.21369,0.2137,880.0371,188.378414066
1663178400,2022-09-14 18:00:00,MV/USDT,0.21443,0.21457,0.2137,0.21434,595.4461,127.536995739
1663174800,2022-09-14 17:00:00,MV/USDT,0.21349,0.21455,0.21349,0.21449,441.0563,94.445031471
1663171200,2022-09-14 16:00:00,MV/USDT,0.2139,0.21481,0.21349,0.21437,646.2407,138.438459244
1663167600,2022-09-14 15:00:00,MV/USDT,0.21441,0.21481,0.21377,0.21481,460.6945,98.779199927
1663164000,2022-09-14 14:00:00,MV/USDT,0.21509,0.21509,0.21391,0.21391,2729.5743,584.551049302
1663160400,2022-09-14 13:00:00,MV/USDT,0.21617,0.21617,0.21421,0.21421,633.031,136.26754988
1663156800,2022-09-14 12:00:00,MV/USDT,0.21555,0.21673,0.21539,0.21539,605.2682,130.763375536
1663153200,2022-09-14 11:00:00,MV/USDT,0.2158,0.2168,0.21579,0.21579,566.9682,122.454590545
1663149600,2022-09-14 10:00:00,MV/USDT,0.21542,0.21682,0.21542,0.21663,300441.8263,64835.445245324
1663146000,2022-09-14 09:00:00,MV/USDT,0.21557,0.21633,0.21542,0.21542,627.1872,135.2088996
1663142400,2022-09-14 08:00:00,MV/USDT,0.21557,0.21653,0.21557,0.21653,533.7588,115.34885934
1663138800,2022-09-14 07:00:00,MV/USDT,0.21557,0.21658,0.21557,0.21557,682.0803,147.43783274
1663135200,2022-09-14 06:00:00,MV/USDT,0.21538,0.21659,0.21538,0.21557,626.023,135.044588984
1663131600,2022-09-14 05:00:00,MV/USDT,0.21622,0.21639,0.21538,0.21538,280735.636,60465.226494468
1663128000,2022-09-14 04:00:00,MV/USDT,0.21559,0.21658,0.21486,0.21622,7708.4507,1661.299971294
1663124400,2022-09-14 03:00:00,MV/USDT,0.21623,0.21659,0.21565,0.21657,250500.8299,54020.845118911
1663120800,2022-09-14 02:00:00,MV/USDT,0.2166,0.2166,0.21558,0.21623,517.4005,111.929958621
1663117200,2022-09-14 01:00:00,MV/USDT,0.21659,0.21661,0.21659,0.2166,537.8043,116.485592336
1663113600,2022-09-14 00:00:00,MV/USDT,0.2167,0.21671,0.21659,0.21659,300612.2909,65142.64652021
1663110000,2022-09-13 23:00:00,MV/USDT,0.21696,0.21697,0.2167,0.2167,1221.2705,264.820400692
1663106400,2022-09-13 22:00:00,MV/USDT,0.21723,0.21724,0.21696,0.21697,2217.3571,481.598474244
1663102800,2022-09-13 21:00:00,MV/USDT,0.21738,0.21738,0.21723,0.21724,2167.1512,470.795317086
1663099200,2022-09-13 20:00:00,MV/USDT,0.2179,0.21796,0.21723,0.21746,1326.3192,288.442588215
1663095600,2022-09-13 19:00:00,MV/USDT,0.218,0.218,0.21723,0.21724,657.6821,142.980077407
1663092000,2022-09-13 18:00:00,MV/USDT,0.21764,0.21799,0.21723,0.21724,417.0472,90.733220141
1663088400,2022-09-13 17:00:00,MV/USDT,0.21805,0.21898,0.21763,0.21763,588.3048,128.304853006
1663084800,2022-09-13 16:00:00,MV/USDT,0.2185,0.21938,0.21829,0.21935,576.6499,126.131005363
1663081200,2022-09-13 15:00:00,MV/USDT,0.22009,0.22031,0.21829,0.21929,308088.0056,67686.970662874
1663077600,2022-09-13 14:00:00,MV/USDT,0.22063,0.22072,0.22,0.22045,562.8589,124.064696889
1663074000,2022-09-13 13:00:00,MV/USDT,0.22182,0.22182,0.22,0.22067,1639.5414,362.099574696
1663070400,2022-09-13 12:00:00,MV/USDT,0.22181,0.22271,0.22181,0.22181,644.7002,143.129242463
1663066800,2022-09-13 11:00:00,MV/USDT,0.22469,0.22479,0.2219,0.22246,1705.696,380.731596039
1663063200,2022-09-13 10:00:00,MV/USDT,0.22409,0.22468,0.22409,0.22409,382.897,85.86029213
1663059600,2022-09-13 09:00:00,MV/USDT,0.22399,0.22495,0.22395,0.22409,300659.7549,67375.211475676
1663056000,2022-09-13 08:00:00,MV/USDT,0.22462,0.22491,0.22395,0.22395,510.8556,114.677926571
1663052400,2022-09-13 07:00:00,MV/USDT,0.22577,0.22606,0.22395,0.22395,567.4216,127.779050276
1663048800,2022-09-13 06:00:00,MV/USDT,0.22668,0.22668,0.22422,0.22493,323510.2053,72865.129721409
1663045200,2022-09-13 05:00:00,MV/USDT,0.22249,0.22668,0.22249,0.22668,14724.3034,3293.463238052
1663041600,2022-09-13 04:00:00,MV/USDT,0.22223,0.2224,0.22192,0.22224,745.3386,165.462552603
1663038000,2022-09-13 03:00:00,MV/USDT,0.22182,0.22209,0.22182,0.2219,241085.4546,53499.269763539
1663034400,2022-09-13 02:00:00,MV/USDT,0.22248,0.22249,0.22177,0.22181,300515.5957,66657.57171665
1663030800,2022-09-13 01:00:00,MV/USDT,0.2225,0.2225,0.22177,0.22248,480.7269,106.823085675
1663027200,2022-09-13 00:00:00,MV/USDT,0.22229,0.2225,0.22185,0.2225,1500.6122,333.648949214
1663023600,2022-09-12 23:00:00,MV/USDT,0.2222,0.22229,0.22184,0.22229,753.4814,167.370683873
1663020000,2022-09-12 22:00:00,MV/USDT,0.22201,0.2222,0.22194,0.22195,1984.6686,440.780540042
1663016400,2022-09-12 21:00:00,MV/USDT,0.22192,0.22202,0.22082,0.22201,663.6845,147.147154291
1663012800,2022-09-12 20:00:00,MV/USDT,0.22201,0.22201,0.22088,0.22088,3281.267,725.057448602
1663009200,2022-09-12 19:00:00,MV/USDT,0.22197,0.2224,0.22129,0.22201,440.3291,97.625397559
1663005600,2022-09-12 18:00:00,MV/USDT,0.22242,0.22248,0.22167,0.22167,957.0457,212.358757875
1663002000,2022-09-12 17:00:00,MV/USDT,0.22116,0.22227,0.22116,0.22222,611.8579,135.609223181
1662998400,2022-09-12 16:00:00,MV/USDT,0.22237,0.22237,0.22115,0.22116,2322.0346,513.861807011
1662994800,2022-09-12 15:00:00,MV/USDT,0.22488,0.22546,0.21796,0.22226,128897.7995,28570.115445997
1662991200,2022-09-12 14:00:00,MV/USDT,0.22546,0.22546,0.22425,0.22545,662.6094,149.156133495
1662987600,2022-09-12 13:00:00,MV/USDT,0.22422,0.22546,0.22422,0.22546,10008.6513,2255.479117398
1662984000,2022-09-12 12:00:00,MV/USDT,0.22491,0.22555,0.22366,0.22422,401044.3848,89711.076583187
1662980400,2022-09-12 11:00:00,MV/USDT,0.2276,0.2276,0.22488,0.22509,1517.8086,342.940668431
1662976800,2022-09-12 10:00:00,MV/USDT,0.22884,0.22884,0.22687,0.22762,972.2965,221.49466314
1662973200,2022-09-12 09:00:00,MV/USDT,0.22923,0.22929,0.22804,0.22815,1858.7279,425.584123875
1662969600,2022-09-12 08:00:00,MV/USDT,0.22907,0.22923,0.22907,0.22907,665.5842,152.507668732
1662966000,2022-09-12 07:00:00,MV/USDT,0.22908,0.22986,0.22908,0.2292,563.8866,129.314369266
1662962400,2022-09-12 06:00:00,MV/USDT,0.22968,0.22985,0.22883,0.22984,100528.3993,23028.306734966
1662958800,2022-09-12 05:00:00,MV/USDT,0.22939,0.22988,0.22868,0.22911,202015.6733,46198.06104973
1662955200,2022-09-12 04:00:00,MV/USDT,0.22959,0.22969,0.22866,0.22969,300939.7351,68816.309886007
1662951600,2022-09-12 03:00:00,MV/USDT,0.2296,0.2296,0.2286,0.22947,1437.2184,328.992224952
1662948000,2022-09-12 02:00:00,MV/USDT,0.22963,0.22971,0.2296,0.2296,300600.8114,69017.974102456
1662944400,2022-09-12 01:00:00,MV/USDT,0.2296,0.22971,0.2296,0.2296,579.9208,133.169420609
1662940800,2022-09-12 00:00:00,MV/USDT,0.23035,0.2315,0.2296,0.22963,561.403,128.982726796
1662937200,2022-09-11 23:00:00,MV/USDT,0.22954,0.22954,0.22853,0.22947,620.2332,142.132890138
1662933600,2022-09-11 22:00:00,MV/USDT,0.22903,0.22958,0.22857,0.22861,697.3577,159.867778722
1662930000,2022-09-11 21:00:00,MV/USDT,0.22841,0.22913,0.22806,0.22913,440.153,100.657316002
1662926400,2022-09-11 20:00:00,MV/USDT,0.22909,0.22925,0.22813,0.22922,1002.6582,229.404164725
1662922800,2022-09-11 19:00:00,MV/USDT,0.22813,0.22921,0.22813,0.22814,376.5109,86.033593259
1662919200,2022-09-11 18:00:00,MV/USDT,0.22986,0.22986,0.22812,0.22812,762.0232,174.508621255
1662915600,2022-09-11 17:00:00,MV/USDT,0.22985,0.23007,0.22899,0.22929,694.9363,159.517569878
1662912000,2022-09-11 16:00:00,MV/USDT,0.22981,0.22998,0.22893,0.22893,573.7716,131.839447061
1662908400,2022-09-11 15:00:00,MV/USDT,0.22981,0.2299,0.22851,0.22976,1505.5802,345.415436121
1662904800,2022-09-11 14:00:00,MV/USDT,0.22873,0.22989,0.22804,0.22981,13539.5844,3098.293991872
1662901200,2022-09-11 13:00:00,MV/USDT,0.22954,0.22983,0.22873,0.22874,2262.7082,518.134331101
1662897600,2022-09-11 12:00:00,MV/USDT,0.22941,0.22941,0.22891,0.22939,300308.2466,68749.655804043
1662894000,2022-09-11 11:00:00,MV/USDT,0.22874,0.22946,0.22874,0.22885,201879.9307,46200.85559656
1662890400,2022-09-11 10:00:00,MV/USDT,0.22804,0.22977,0.22804,0.22873,583109.79,133168.893702438
1662886800,2022-09-11 09:00:00,MV/USDT,0.22895,0.22907,0.22804,0.22804,300816.3779,68598.622721078
1662883200,2022-09-11 08:00:00,MV/USDT,0.22871,0.22897,0.22772,0.22872,647.6524,148.09206049
1662879600,2022-09-11 07:00:00,MV/USDT,0.22793,0.22897,0.22793,0.22793,592.6463,135.320264745
1662876000,2022-09-11 06:00:00,MV/USDT,0.22766,0.22893,0.22765,0.22893,770.0087,175.829555917
1662872400,2022-09-11 05:00:00,MV/USDT,0.22786,0.22847,0.22736,0.22736,1193.482,271.705771196
1662868800,2022-09-11 04:00:00,MV/USDT,0.22716,0.22826,0.22716,0.22809,433.4292,98.659405534
1662865200,2022-09-11 03:00:00,MV/USDT,0.22822,0.22826,0.22716,0.22824,465.0694,106.023288394
1662861600,2022-09-11 02:00:00,MV/USDT,0.22694,0.22807,0.22694,0.22798,582.4939,132.40892954
1662858000,2022-09-11 01:00:00,MV/USDT,0.22694,0.22813,0.22694,0.22789,644.9878,146.648209593
1662854400,2022-09-11 00:00:00,MV/USDT,0.2281,0.22811,0.22694,0.22811,749.9552,170.85315709
1662850800,2022-09-10 23:00:00,MV/USDT,0.22821,0.22821,0.227,0.22814,610.6051,138.920312622
1662847200,2022-09-10 22:00:00,MV/USDT,0.22695,0.22815,0.22694,0.22722,718.8422,163.501906329
1662843600,2022-09-10 21:00:00,MV/USDT,0.22675,0.22794,0.22674,0.22738,511.3673,116.189263888
1662840000,2022-09-10 20:00:00,MV/USDT,0.22696,0.22841,0.22674,0.22795,3910.6727,889.30331667
1662836400,2022-09-10 19:00:00,MV/USDT,0.22697,0.22791,0.22696,0.22696,558.6642,126.973566363
1662832800,2022-09-10 18:00:00,MV/USDT,0.22695,0.22785,0.22695,0.22779,300738.7467,68255.87360179
1662829200,2022-09-10 17:00:00,MV/USDT,0.22769,0.22769,0.2266,0.22695,300848.0152,68277.636646584
1662825600,2022-09-10 16:00:00,MV/USDT,0.2295,0.2295,0.22659,0.22758,849.1262,192.766045211
1662822000,2022-09-10 15:00:00,MV/USDT,0.22646,0.22944,0.2264,0.22721,603519.6652,136641.718464639
1662818400,2022-09-10 14:00:00,MV/USDT,0.22711,0.22749,0.22611,0.22647,635.8492,144.270470068
1662814800,2022-09-10 13:00:00,MV/USDT,0.22754,0.22757,0.2262,0.22644,885.8181,201.2191737
1662811200,2022-09-10 12:00:00,MV/USDT,0.2268,0.22752,0.2262,0.22748,397.6925,90.247948429
1662807600,2022-09-10 11:00:00,MV/USDT,0.22722,0.22722,0.22619,0.2271,540.6032,122.56099246
1662804000,2022-09-10 10:00:00,MV/USDT,0.22702,0.2273,0.22619,0.22619,970.3546,219.635039742
1662800400,2022-09-10 09:00:00,MV/USDT,0.22879,0.2295,0.22593,0.22732,2618.0376,592.907094447
1662796800,2022-09-10 08:00:00,MV/USDT,0.22993,0.23002,0.22844,0.22871,1039.6516,238.631428904
1662793200,2022-09-10 07:00:00,MV/USDT,0.2294,0.22994,0.2294,0.22994,695.4315,159.721350422
1662789600,2022-09-10 06:00:00,MV/USDT,0.23009,0.23009,0.22906,0.22946,504.8948,115.974615684
1662786000,2022-09-10 05:00:00,MV/USDT,0.22964,0.23009,0.22859,0.23009,627.2837,144.115572601
1662782400,2022-09-10 04:00:00,MV/USDT,0.22776,0.22963,0.2275,0.22899,1097.81,250.514393168
1662778800,2022-09-10 03:00:00,MV/USDT,0.22671,0.228,0.2267,0.228,4398.648,999.506614649
1662775200,2022-09-10 02:00:00,MV/USDT,0.22645,0.22671,0.22579,0.2267,463.4341,105.027378937
1662771600,2022-09-10 01:00:00,MV/USDT,0.22637,0.2267,0.22637,0.22645,746.2051,169.031201177
1662768000,2022-09-10 00:00:00,MV/USDT,0.22622,0.22669,0.22622,0.22622,585.8787,132.686553816
1662764400,2022-09-09 23:00:00,MV/USDT,0.2262,0.22712,0.22599,0.22599,898.3388,203.352011145
1662760800,2022-09-09 22:00:00,MV/USDT,0.22604,0.22645,0.22561,0.226,693.3222,156.791638384
1662757200,2022-09-09 21:00:00,MV/USDT,0.22521,0.22599,0.22434,0.22599,735.427,165.555298593
1662753600,2022-09-09 20:00:00,MV/USDT,0.22503,0.22507,0.22417,0.22417,379.591,85.211068517
1662750000,2022-09-09 19:00:00,MV/USDT,0.22425,0.22525,0.22425,0.22525,836.7278,187.934688418
1662746400,2022-09-09 18:00:00,MV/USDT,0.22503,0.22503,0.22392,0.22407,1144.5823,256.420377188
1662742800,2022-09-09 17:00:00,MV/USDT,0.22409,0.22449,0.22333,0.22392,301872.2549,67418.251112712
1662739200,2022-09-09 16:00:00,MV/USDT,0.22351,0.22434,0.22331,0.22434,595.1974,133.030549407
1662735600,2022-09-09 15:00:00,MV/USDT,0.223,0.22423,0.223,0.22344,1223.9855,273.946259644
1662732000,2022-09-09 14:00:00,MV/USDT,0.2242,0.2242,0.223,0.223,480.1149,107.387459853
1662728400,2022-09-09 13:00:00,MV/USDT,0.22581,0.22625,0.22299,0.22299,4570.42,1022.719544811
1662724800,2022-09-09 12:00:00,MV/USDT,0.22651,0.22669,0.22552,0.22645,2033.0107,459.906580149
1662721200,2022-09-09 11:00:00,MV/USDT,0.2252,0.22652,0.22484,0.22652,4505.8507,1016.233086822
1662717600,2022-09-09 10:00:00,MV/USDT,0.22519,0.2252,0.22459,0.2252,601252.5861,135035.956385269
1662714000,2022-09-09 09:00:00,MV/USDT,0.2229,0.22519,0.2229,0.22519,788.5041,177.114271723
1662710400,2022-09-09 08:00:00,MV/USDT,0.21939,0.2214,0.21938,0.2214,2680.739,589.384864885
1662706800,2022-09-09 07:00:00,MV/USDT,0.21915,0.21939,0.21913,0.21938,1623.36,355.936118551
1662703200,2022-09-09 06:00:00,MV/USDT,0.21837,0.21915,0.21766,0.21898,5698.0452,1243.178505327
1662699600,2022-09-09 05:00:00,MV/USDT,0.21758,0.21863,0.21757,0.21772,1869.9149,407.1656622
1662696000,2022-09-09 04:00:00,MV/USDT,0.21724,0.21824,0.21723,0.21759,300979.8984,65382.191901948
1662692400,2022-09-09 03:00:00,MV/USDT,0.21724,0.21724,0.21723,0.21723,493.4965,107.203230948
1662688800,2022-09-09 02:00:00,MV/USDT,0.2177,0.21785,0.2169,0.2173,301256.7878,65361.209828874
1662685200,2022-09-09 01:00:00,MV/USDT,0.21875,0.21877,0.21728,0.2177,700.5481,152.77123408
1662681600,2022-09-09 00:00:00,MV/USDT,0.21775,0.21872,0.2177,0.21814,647.2451,141.091052727
1662678000,2022-09-08 23:00:00,MV/USDT,0.21796,0.21849,0.2174,0.21787,674.0346,146.994519322
1662674400,2022-09-08 22:00:00,MV/USDT,0.21749,0.21824,0.21714,0.2173,515.6598,112.249293041
1662670800,2022-09-08 21:00:00,MV/USDT,0.2179,0.218,0.21692,0.21791,578.9665,126.009595873
1662667200,2022-09-08 20:00:00,MV/USDT,0.21788,0.21812,0.21721,0.21773,817.3771,177.837282883
1662663600,2022-09-08 19:00:00,MV/USDT,0.21766,0.21792,0.21712,0.21713,633.7672,137.784532223
1662660000,2022-09-08 18:00:00,MV/USDT,0.21727,0.21765,0.21658,0.21765,1032.2059,224.259564413
1662656400,2022-09-08 17:00:00,MV/USDT,0.2185,0.2185,0.21691,0.21753,2682.0965,583.683541109
1662652800,2022-09-08 16:00:00,MV/USDT,0.21842,0.21854,0.21805,0.21805,2060.9359,449.649645724
1662649200,2022-09-08 15:00:00,MV/USDT,0.21923,0.21923,0.21833,0.21833,697.8155,152.564810375
1662645600,2022-09-08 14:00:00,MV/USDT,0.219,0.21951,0.21839,0.21922,1149.8118,252.214461671
1662642000,2022-09-08 13:00:00,MV/USDT,0.21935,0.21969,0.21843,0.21922,676.8438,148.347841621
1662638400,2022-09-08 12:00:00,MV/USDT,0.21842,0.21961,0.21842,0.21961,849.8804,186.052312938
1662634800,2022-09-08 11:00:00,MV/USDT,0.22006,0.22019,0.21842,0.21842,1683.5834,368.469803075
1662631200,2022-09-08 10:00:00,MV/USDT,0.21946,0.22016,0.21864,0.22004,301118.7724,65837.57463166
1662627600,2022-09-08 09:00:00,MV/USDT,0.22125,0.22125,0.21833,0.21833,10905.4125,2404.688809096
1662624000,2022-09-08 08:00:00,MV/USDT,0.22268,0.2237,0.22267,0.22267,432.5278,96.359918635
1662620400,2022-09-08 07:00:00,MV/USDT,0.22262,0.2236,0.22261,0.22261,571.1812,127.420409128
1662616800,2022-09-08 06:00:00,MV/USDT,0.22261,0.22354,0.22261,0.22276,561.6741,125.185329635
1662613200,2022-09-08 05:00:00,MV/USDT,0.22275,0.22401,0.22179,0.22343,647.1972,144.424605798
1662609600,2022-09-08 04:00:00,MV/USDT,0.22079,0.22261,0.22079,0.22261,300704.3396,66480.22003579
1662606000,2022-09-08 03:00:00,MV/USDT,0.2208,0.22206,0.22079,0.22079,300478.256,66345.719720465
1662602400,2022-09-08 02:00:00,MV/USDT,0.22079,0.2214,0.22079,0.2208,300925.5145,66444.507636241
1662598800,2022-09-08 01:00:00,MV/USDT,0.22079,0.22143,0.22079,0.22143,1266.1256,279.696412774
1662595200,2022-09-08 00:00:00,MV/USDT,0.21809,0.22072,0.21809,0.22037,500.3933,110.187092221
1662591600,2022-09-07 23:00:00,MV/USDT,0.21974,0.22075,0.21974,0.22005,758.2713,167.002138934
1662588000,2022-09-07 22:00:00,MV/USDT,0.21973,0.21974,0.21967,0.21973,531.6237,116.80468033
1662584400,2022-09-07 21:00:00,MV/USDT,0.21972,0.21974,0.21927,0.21974,625.1163,137.226857611
1662580800,2022-09-07 20:00:00,MV/USDT,0.21918,0.21973,0.21918,0.21932,643.1789,141.18194741
