https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume XEM
1663383600000,2022-09-17 03:00:00,XEM/EUR,0.04214464,0.04216729,0.04145829,0.04205979,668.3300631,15890.0
1663380000000,2022-09-17 02:00:00,XEM/EUR,0.04214495,0.04214908,0.04147568,0.04214297,671.7589418,15940.0
1663376400000,2022-09-17 01:00:00,XEM/EUR,0.04148405,0.04238066,0.04146611,0.04204346,716.0001238,17030.0
1663372800000,2022-09-17 00:00:00,XEM/EUR,0.04205611,0.04226004,0.04151982,0.04205857,715.8368614000001,17020.0
1663369200000,2022-09-16 23:00:00,XEM/EUR,0.04166659,0.04205149,0.04160248,0.04190488,624.8017608,14910.0
1663365600000,2022-09-16 22:00:00,XEM/EUR,0.04181466,0.04214252,0.04135228,0.04182351,703.8896733,16830.0
1663362000000,2022-09-16 21:00:00,XEM/EUR,0.04172146,0.04217845,0.04148262,0.04178005,575.3112884999999,13770.0
1663358400000,2022-09-16 20:00:00,XEM/EUR,0.04208184,0.04215196,0.04148892,0.04204469,594.0914697000001,14130.0
1663354800000,2022-09-16 19:00:00,XEM/EUR,0.04184582,0.04210156,0.04164224,0.04204976,744.4951540270423,17705.09876934
1663351200000,2022-09-16 18:00:00,XEM/EUR,0.04166158,0.04219511,0.04131361,0.04183465,633.376601,15140.0
1663347600000,2022-09-16 17:00:00,XEM/EUR,0.04180649,0.04196323,0.04137062,0.04166726,557.9246114,13390.0
1663344000000,2022-09-16 16:00:00,XEM/EUR,0.04202166,0.04204051,0.04136272,0.04136272,751.5606223999999,18170.0
1663340400000,2022-09-16 15:00:00,XEM/EUR,0.04206428,0.04214731,0.04141497,0.04185564,636.205728,15200.0
1663336800000,2022-09-16 14:00:00,XEM/EUR,0.04199083,0.04215445,0.04141678,0.0420992,780.9401600000001,18550.0
1663333200000,2022-09-16 13:00:00,XEM/EUR,0.0421665,0.04369849,0.04143315,0.04175468,668.9099736000001,16020.0
1663329600000,2022-09-16 12:00:00,XEM/EUR,0.0420624,0.04226548,0.04146466,0.04172582,677.2100585999999,16230.0
1663326000000,2022-09-16 11:00:00,XEM/EUR,0.04198741,0.04235491,0.04142708,0.04207399,603.7617564999999,14350.0
1663322400000,2022-09-16 10:00:00,XEM/EUR,0.04186211,0.04218193,0.04149989,0.04215528,634.8585168000001,15060.0
1663318800000,2022-09-16 09:00:00,XEM/EUR,0.0418745,0.0421258,0.04147898,0.04208767,727.2749376,17280.0
1663315200000,2022-09-16 08:00:00,XEM/EUR,0.04191794,0.04207343,0.04144932,0.04183693,732.5646443,17510.0
1663311600000,2022-09-16 07:00:00,XEM/EUR,0.04197654,0.04213022,0.04145401,0.04206966,693.7286934,16490.0
1663308000000,2022-09-16 06:00:00,XEM/EUR,0.04169458,0.04218107,0.04133906,0.04176904,714.9252311734906,17116.15184772
1663304400000,2022-09-16 05:00:00,XEM/EUR,0.04147729,0.04186047,0.04131788,0.04152325,685.5488574999999,16510.0
1663300800000,2022-09-16 04:00:00,XEM/EUR,0.04126019,0.04177149,0.04118963,0.04168001,719.1974744239902,17255.21357658
1663297200000,2022-09-16 03:00:00,XEM/EUR,0.04128025,0.04131331,0.04113219,0.04120929,652.7551536000001,15840.0
1663293600000,2022-09-16 02:00:00,XEM/EUR,0.0411427,0.04130608,0.041,0.04126922,640.0955973232152,15510.24219317
1663290000000,2022-09-16 01:00:00,XEM/EUR,0.04128262,0.04132254,0.04113491,0.04120446,739.2080123999999,17940.0
1663286400000,2022-09-16 00:00:00,XEM/EUR,0.04123577,0.04129888,0.041,0.04129825,642.8689243716232,15566.49311706
1663282800000,2022-09-15 23:00:00,XEM/EUR,0.0413835,0.04178192,0.0411833,0.04126336,645.3589504,15640.0
1663279200000,2022-09-15 22:00:00,XEM/EUR,0.04196835,0.04213555,0.04100002,0.04134467,623.8910703,15090.0
1663275600000,2022-09-15 21:00:00,XEM/EUR,0.04209765,0.04217135,0.04179074,0.04209867,647.4775446,15380.0
1663272000000,2022-09-15 20:00:00,XEM/EUR,0.04220834,0.04278982,0.04158942,0.04207711,571.8279249,13590.0
1663268400000,2022-09-15 19:00:00,XEM/EUR,0.04241492,0.04282118,0.04203831,0.04216709,657.806604,15600.0
1663264800000,2022-09-15 18:00:00,XEM/EUR,0.04256982,0.04286153,0.04204638,0.04260665,692.784129,16260.0
1663261200000,2022-09-15 17:00:00,XEM/EUR,0.04249469,0.04292937,0.04204532,0.04220776,629.7397791999999,14920.0
1663257600000,2022-09-15 16:00:00,XEM/EUR,0.0425194,0.04286463,0.04145833,0.04251394,655.9900941970241,15429.99999993
1663254000000,2022-09-15 15:00:00,XEM/EUR,0.04214618,0.04289547,0.0420712,0.04216209,626.9502783,14870.0
1663250400000,2022-09-15 14:00:00,XEM/EUR,0.04265977,0.04307225,0.042142,0.04235809,670.3876666974726,15826.67364599
1663246800000,2022-09-15 13:00:00,XEM/EUR,0.04260349,0.0430952,0.04242612,0.04298685,661.137753,15380.0
1663243200000,2022-09-15 12:00:00,XEM/EUR,0.04264786,0.0435,0.04216563,0.04275978,697.5992485457319,16314.37880517
1663239600000,2022-09-15 11:00:00,XEM/EUR,0.04294085,0.04306759,0.04212788,0.04268288,708.1089792,16590.0
1663236000000,2022-09-15 10:00:00,XEM/EUR,0.04243389,0.04301236,0.04209281,0.04230614,648.1300648,15320.0
1663232400000,2022-09-15 09:00:00,XEM/EUR,0.04293611,0.04316626,0.04216479,0.04249624,610.2460063999999,14360.0
1663228800000,2022-09-15 08:00:00,XEM/EUR,0.04295517,0.04320125,0.04217532,0.04258001,633.5905488000001,14880.0
1663225200000,2022-09-15 07:00:00,XEM/EUR,0.04296413,0.04322886,0.04227754,0.04281734,604.5808408,14120.0
1663221600000,2022-09-15 06:00:00,XEM/EUR,0.04281806,0.04309808,0.04213552,0.04294347,723.5974695,16850.0
1663218000000,2022-09-15 05:00:00,XEM/EUR,0.04229581,0.04304854,0.04214714,0.04230992,715.8838464,16920.0
1663214400000,2022-09-15 04:00:00,XEM/EUR,0.04269095,0.04301784,0.04198832,0.04266633,680.5279635,15950.0
1663210800000,2022-09-15 03:00:00,XEM/EUR,0.04296025,0.04323829,0.04217339,0.04229235,599.7111409013518,14180.13283493
1663207200000,2022-09-15 02:00:00,XEM/EUR,0.04269137,0.04324854,0.04264167,0.04305452,636.3458056,14780.0
1663203600000,2022-09-15 01:00:00,XEM/EUR,0.04284524,0.04328508,0.04269043,0.04297265,725.378332,16880.0
1663200000000,2022-09-15 00:00:00,XEM/EUR,0.04298864,0.0433441,0.04269633,0.04277839,586.063943,13700.0
1663196400000,2022-09-14 23:00:00,XEM/EUR,0.04329193,0.04335874,0.04271391,0.04285409,660.3815268999999,15410.0
1663192800000,2022-09-14 22:00:00,XEM/EUR,0.04278744,0.04340213,0.04253996,0.04329878,571.1109082,13190.0
1663189200000,2022-09-14 21:00:00,XEM/EUR,0.04307289,0.0432728,0.042447,0.04290608,714.386232,16650.0
1663185600000,2022-09-14 20:00:00,XEM/EUR,0.04266812,0.04323356,0.04237531,0.04297481,695.3324258,16180.0
1663182000000,2022-09-14 19:00:00,XEM/EUR,0.04238541,0.04388229,0.0423097,0.04249871,671.4796180000001,15800.0
1663178400000,2022-09-14 18:00:00,XEM/EUR,0.04272555,0.04385275,0.04217341,0.04239864,1061.4187170823598,25034.26329435
1663174800000,2022-09-14 17:00:00,XEM/EUR,0.04272313,0.04335102,0.04266644,0.04267756,643.5776048,15080.0
1663171200000,2022-09-14 16:00:00,XEM/EUR,0.04295592,0.04349106,0.04267596,0.04273763,662.0058887,15490.0
1663167600000,2022-09-14 15:00:00,XEM/EUR,0.04309776,0.04354501,0.04279239,0.04288495,643.7030995,15010.0
1663164000000,2022-09-14 14:00:00,XEM/EUR,0.04360111,0.0439846,0.04270745,0.04299642,696.9719682,16210.0
1663160400000,2022-09-14 13:00:00,XEM/EUR,0.0433069,0.04387397,0.04254721,0.04336569,725.0743368,16720.0
1663156800000,2022-09-14 12:00:00,XEM/EUR,0.04278478,0.04386278,0.04246533,0.0431364,726.7211771483042,16847.05207547
1663153200000,2022-09-14 11:00:00,XEM/EUR,0.0427114,0.04294973,0.04251584,0.04270177,714.4006121,16730.0
1663149600000,2022-09-14 10:00:00,XEM/EUR,0.04280088,0.04295261,0.04249386,0.04274611,695.9066707999999,16280.0
1663146000000,2022-09-14 09:00:00,XEM/EUR,0.0426588,0.04300907,0.04249878,0.04282413,644.5031565,15050.0
1663142400000,2022-09-14 08:00:00,XEM/EUR,0.04285309,0.04301166,0.04252089,0.04289061,679.8161685,15850.0
1663138800000,2022-09-14 07:00:00,XEM/EUR,0.04299891,0.04306123,0.0424,0.04275232,717.7457821993553,16788.46392896
1663135200000,2022-09-14 06:00:00,XEM/EUR,0.04285723,0.04304641,0.04274321,0.04291575,739.4383725,17230.0
1663131600000,2022-09-14 05:00:00,XEM/EUR,0.04286414,0.04304657,0.04277485,0.04280487,688.3023096000001,16080.0
1663128000000,2022-09-14 04:00:00,XEM/EUR,0.04299595,0.0430407,0.04283555,0.04295909,293.8401756,6840.0
1663110000000,2022-09-13 23:00:00,XEM/EUR,0.04278013,0.04299752,0.04271414,0.04292646,672.2283636,15660.0
1663106400000,2022-09-13 22:00:00,XEM/EUR,0.04340644,0.04394238,0.04259155,0.04283188,449.73474000000004,10500.0
1663095600000,2022-09-13 19:00:00,XEM/EUR,0.04331792,0.04347582,0.04289622,0.04318433,717.7235646,16620.0
1663092000000,2022-09-13 18:00:00,XEM/EUR,0.04333326,0.04353763,0.04297819,0.04316104,669.8593407999999,15520.0
1663088400000,2022-09-13 17:00:00,XEM/EUR,0.04371846,0.04422167,0.04300382,0.04323323,669.0537364124577,15475.45109196
1663084800000,2022-09-13 16:00:00,XEM/EUR,0.04339959,0.04418926,0.04317366,0.04362884,784.0102548,17970.0
1663081200000,2022-09-13 15:00:00,XEM/EUR,0.04379372,0.04425764,0.04336747,0.04336747,641.6686834212793,14796.0829493
1663077600000,2022-09-13 14:00:00,XEM/EUR,0.04385868,0.04431729,0.04379459,0.04420843,703.3561213,15910.0
1663074000000,2022-09-13 13:00:00,XEM/EUR,0.04524681,0.0453002,0.04381206,0.04406681,737.2377313,16730.0
1663070400000,2022-09-13 12:00:00,XEM/EUR,0.04561044,0.0456761,0.04439449,0.04531247,853.8364659505468,18843.29999999
1663066800000,2022-09-13 11:00:00,XEM/EUR,0.04514422,0.04829426,0.04506601,0.04537266,645.5930939228323,14228.6807501
1663063200000,2022-09-13 10:00:00,XEM/EUR,0.0451,0.04684828,0.04492974,0.04500392,698.4608384000001,15520.0
1663059600000,2022-09-13 09:00:00,XEM/EUR,0.04539821,0.04788159,0.04502527,0.04530362,666.8692864000001,14720.0
1663056000000,2022-09-13 08:00:00,XEM/EUR,0.04518276,0.04775528,0.04518276,0.04571476,677.0355956,14810.0
1663052400000,2022-09-13 07:00:00,XEM/EUR,0.04542628,0.04797688,0.04497086,0.045798,586.2144,12800.0
1663048800000,2022-09-13 06:00:00,XEM/EUR,0.0456991,0.04629682,0.04509605,0.04552345,662.3661975,14550.0
1663045200000,2022-09-13 05:00:00,XEM/EUR,0.04563843,0.04600109,0.04525443,0.04534713,654.3590859,14430.0
1663041600000,2022-09-13 04:00:00,XEM/EUR,0.04577633,0.04592276,0.04525387,0.04557924,786.6976824,17260.0
1663038000000,2022-09-13 03:00:00,XEM/EUR,0.04557744,0.04818298,0.0451535,0.04578079,722.8786741,15790.0
1663034400000,2022-09-13 02:00:00,XEM/EUR,0.04552116,0.04791953,0.04498752,0.04556822,795.6211212,17460.0
1663030800000,2022-09-13 01:00:00,XEM/EUR,0.04544953,0.04570628,0.0452689,0.04554002,697.6731064,15320.0
1663027200000,2022-09-13 00:00:00,XEM/EUR,0.0463463,0.04793792,0.0450736,0.04539204,698.5834956,15390.0
1663023600000,2022-09-12 23:00:00,XEM/EUR,0.04617091,0.04664203,0.0453022,0.04635768,697.683084,15050.0
1663020000000,2022-09-12 22:00:00,XEM/EUR,0.04611141,0.04809263,0.04547574,0.0459591,705.931776,15360.0
1663016400000,2022-09-12 21:00:00,XEM/EUR,0.04628964,0.04790029,0.04532732,0.04614249,728.1284922,15780.0
1663012800000,2022-09-12 20:00:00,XEM/EUR,0.04610629,0.047412,0.04531235,0.04643058,762.8251250890553,16429.36885753
1663009200000,2022-09-12 19:00:00,XEM/EUR,0.04612025,0.04636904,0.0454658,0.04620366,723.5493156,15660.0
1663005600000,2022-09-12 18:00:00,XEM/EUR,0.04604976,0.04632059,0.04528337,0.0462355,650.9958399999999,14080.0
1663002000000,2022-09-12 17:00:00,XEM/EUR,0.04578434,0.04620307,0.04571178,0.04603546,810.224096,17600.0
1662998400000,2022-09-12 16:00:00,XEM/EUR,0.0463896,0.04650427,0.04517365,0.04576843,676.9150797,14790.0
1662994800000,2022-09-12 15:00:00,XEM/EUR,0.04772853,0.048593,0.04533872,0.04628023,766.4006088,16560.0
1662991200000,2022-09-12 14:00:00,XEM/EUR,0.04803764,0.0487244,0.04546401,0.04774579,708.0700657000001,14830.0
1662987600000,2022-09-12 13:00:00,XEM/EUR,0.04680226,0.04883187,0.04553029,0.04860024,834.9521232000001,17180.0
1662984000000,2022-09-12 12:00:00,XEM/EUR,0.04698576,0.04969988,0.04545841,0.04794387,768.0607974,16020.0
1662980400000,2022-09-12 11:00:00,XEM/EUR,0.04704918,0.04784751,0.04543846,0.04694896,792.1568247146773,16872.72358567
1662976800000,2022-09-12 10:00:00,XEM/EUR,0.04708832,0.04722455,0.04574276,0.04703315,777.4579695,16530.0
1662973200000,2022-09-12 09:00:00,XEM/EUR,0.04601499,0.0473,0.04544681,0.04701224,772.4111032,16430.0
1662969600000,2022-09-12 08:00:00,XEM/EUR,0.0465878,0.04715714,0.04558167,0.04590457,734.0140743,15990.0
1662966000000,2022-09-12 07:00:00,XEM/EUR,0.04661372,0.04714846,0.04637228,0.04676453,667.3298431,14270.0
1662962400000,2022-09-12 06:00:00,XEM/EUR,0.04712109,0.04712109,0.04638648,0.04673663,705.2557467,15090.0
1662958800000,2022-09-12 05:00:00,XEM/EUR,0.0473352,0.04739443,0.04631089,0.04711396,721.3147276000001,15310.0
1662955200000,2022-09-12 04:00:00,XEM/EUR,0.04640567,0.04849532,0.04589398,0.04722697,752.3256321,15930.0
1662951600000,2022-09-12 03:00:00,XEM/EUR,0.04853079,0.04853509,0.0463272,0.04659251,642.0447878,13780.0
1662948000000,2022-09-12 02:00:00,XEM/EUR,0.04668135,0.04870968,0.04617748,0.04625335,644.771699,13940.0
1662944400000,2022-09-12 01:00:00,XEM/EUR,0.04602639,0.04864033,0.04573425,0.04818203,634.0755148000001,13160.0
1662940800000,2022-09-12 00:00:00,XEM/EUR,0.0471961,0.04853694,0.04561062,0.0460535,727.184765,15790.0
1662937200000,2022-09-11 23:00:00,XEM/EUR,0.04600926,0.04823258,0.04526977,0.04645544,785.096936,16900.0
1662933600000,2022-09-11 22:00:00,XEM/EUR,0.04760758,0.04817393,0.04514297,0.045855,812.5506,17720.0
1662930000000,2022-09-11 21:00:00,XEM/EUR,0.04580542,0.04824382,0.04520819,0.04764298,732.7490324,15380.0
1662926400000,2022-09-11 20:00:00,XEM/EUR,0.04620083,0.0482509,0.04514429,0.04604443,707.7028891,15370.0
1662922800000,2022-09-11 19:00:00,XEM/EUR,0.04647453,0.04649697,0.045545,0.04636315,679.2201474999999,14650.0
1662919200000,2022-09-11 18:00:00,XEM/EUR,0.04744864,0.04838809,0.04527571,0.04642425,742.3237575,15990.0
1662915600000,2022-09-11 17:00:00,XEM/EUR,0.04607245,0.04836885,0.04531697,0.04652397,726.7044113999999,15620.0
1662912000000,2022-09-11 16:00:00,XEM/EUR,0.04608046,0.04870146,0.04551452,0.04662444,769.30326,16500.0
1662908400000,2022-09-11 15:00:00,XEM/EUR,0.04623892,0.04969548,0.04521202,0.04536761,747.5918578527885,16478.53739381
1662904800000,2022-09-11 14:00:00,XEM/EUR,0.04621313,0.04726864,0.04521387,0.04670302,827.1104842,17710.0
1662901200000,2022-09-11 13:00:00,XEM/EUR,0.04685488,0.04853529,0.04461034,0.04629322,766.4089570465919,16555.5335543
1662897600000,2022-09-11 12:00:00,XEM/EUR,0.0466426,0.04873661,0.04512838,0.04689831,784.6087263,16730.0
1662894000000,2022-09-11 11:00:00,XEM/EUR,0.04620386,0.04844076,0.04536368,0.04703534,691.419498,14700.0
1662890400000,2022-09-11 10:00:00,XEM/EUR,0.04596222,0.04715006,0.04522389,0.04522389,711.8240286,15740.0
1662886800000,2022-09-11 09:00:00,XEM/EUR,0.0460108,0.04969999,0.04532432,0.04596602,716.6102518,15590.0
1662883200000,2022-09-11 08:00:00,XEM/EUR,0.04604082,0.04753197,0.04513538,0.04574117,800.9278866999999,17510.0
1662879600000,2022-09-11 07:00:00,XEM/EUR,0.04541542,0.04849616,0.04497681,0.04849616,824.9196816000001,17010.0
1662876000000,2022-09-11 06:00:00,XEM/EUR,0.0460235,0.04649053,0.0449733,0.04499968,689.3950976,15320.0
1662872400000,2022-09-11 05:00:00,XEM/EUR,0.04557944,0.04661406,0.04542908,0.04622168,734.0002784000001,15880.0
1662868800000,2022-09-11 04:00:00,XEM/EUR,0.04618972,0.04661484,0.04552505,0.04626879,673.6735824,14560.0
1662865200000,2022-09-11 03:00:00,XEM/EUR,0.04532533,0.04826874,0.04494622,0.0462178,731.165596,15820.0
1662861600000,2022-09-11 02:00:00,XEM/EUR,0.04569529,0.04614076,0.04499377,0.04537319,682.4127776,15040.0
1662858000000,2022-09-11 01:00:00,XEM/EUR,0.04552577,0.04613764,0.04527779,0.04527779,666.0362908999999,14710.0
1662854400000,2022-09-11 00:00:00,XEM/EUR,0.0459843,0.04617083,0.04530571,0.04603732,755.012048,16400.0
1662850800000,2022-09-10 23:00:00,XEM/EUR,0.04641782,0.04805842,0.04521013,0.04575449,689.5201643,15070.0
1662847200000,2022-09-10 22:00:00,XEM/EUR,0.0463536,0.04789562,0.04505059,0.04789562,845.357693,17650.0
1662843600000,2022-09-10 21:00:00,XEM/EUR,0.04758298,0.04805155,0.04536278,0.0462578,627.718346,13570.0
1662840000000,2022-09-10 20:00:00,XEM/EUR,0.04505407,0.04808385,0.04481572,0.0480171,808.127793,16830.0
1662836400000,2022-09-10 19:00:00,XEM/EUR,0.04530703,0.04808835,0.04483933,0.04505553,771.8012289000001,17130.0
1662832800000,2022-09-10 18:00:00,XEM/EUR,0.04504,0.04747072,0.04486993,0.04522647,677.2124740161701,14973.80790533
1662829200000,2022-09-10 17:00:00,XEM/EUR,0.04748027,0.04760643,0.04488973,0.04508961,650.1921762000001,14420.0
1662825600000,2022-09-10 16:00:00,XEM/EUR,0.04510852,0.04759974,0.04473439,0.04759974,809.6715774,17010.0
1662822000000,2022-09-10 15:00:00,XEM/EUR,0.04508986,0.04520644,0.04485061,0.0450813,802.8979529999999,17810.0
1662818400000,2022-09-10 14:00:00,XEM/EUR,0.04493671,0.04524467,0.04486508,0.04513186,724.366353,16050.0
1662814800000,2022-09-10 13:00:00,XEM/EUR,0.04535941,0.04541041,0.04477893,0.0450609,802.985238,17820.0
1662811200000,2022-09-10 12:00:00,XEM/EUR,0.04523251,0.04617629,0.04491474,0.04535589,678.5241144,14960.0
1662807600000,2022-09-10 11:00:00,XEM/EUR,0.04567277,0.04610747,0.04498267,0.0452496,762.0032640000001,16840.0
1662804000000,2022-09-10 10:00:00,XEM/EUR,0.0458068,0.04762385,0.04495993,0.04569421,720.1407495999999,15760.0
1662800400000,2022-09-10 09:00:00,XEM/EUR,0.04566784,0.0479949,0.04504841,0.045436,760.14428,16730.0
1662796800000,2022-09-10 08:00:00,XEM/EUR,0.04516828,0.04584273,0.04503517,0.04584273,680.7645405,14850.0
1662793200000,2022-09-10 07:00:00,XEM/EUR,0.04618718,0.04803169,0.04511719,0.04533058,703.9839074,15530.0
1662789600000,2022-09-10 06:00:00,XEM/EUR,0.04556916,0.04712681,0.04510537,0.04693919,754.7821752,16080.0
1662786000000,2022-09-10 05:00:00,XEM/EUR,0.04555067,0.04808171,0.04506402,0.0456416,806.943488,17680.0
1662782400000,2022-09-10 04:00:00,XEM/EUR,0.04595706,0.04821424,0.04526226,0.04616675,755.7496975,16370.0
1662778800000,2022-09-10 03:00:00,XEM/EUR,0.04574096,0.04692081,0.04519508,0.04591533,852.1885248,18560.0
1662775200000,2022-09-10 02:00:00,XEM/EUR,0.04581004,0.04825655,0.04461035,0.04597954,669.4621023999999,14560.0
1662771600000,2022-09-10 01:00:00,XEM/EUR,0.04577272,0.04808488,0.04461033,0.04539363,798.4739516999999,17590.0
1662768000000,2022-09-10 00:00:00,XEM/EUR,0.04661212,0.04808998,0.04510089,0.04594272,852.2551373383398,18550.38485615
1662764400000,2022-09-09 23:00:00,XEM/EUR,0.04547811,0.0497,0.04541534,0.04748231,834.4992267137392,17574.95005432
1662760800000,2022-09-09 22:00:00,XEM/EUR,0.04576976,0.045928,0.04521919,0.045928,711.8839999999999,15500.0
1662757200000,2022-09-09 21:00:00,XEM/EUR,0.0457714,0.04587579,0.04534593,0.04561093,669.5684524000001,14680.0
1662753600000,2022-09-09 20:00:00,XEM/EUR,0.0454765,0.04592132,0.04502963,0.0457344,691.504128,15120.0
1662750000000,2022-09-09 19:00:00,XEM/EUR,0.04528582,0.0456561,0.04526858,0.04555837,813.2169045,17850.0
1662746400000,2022-09-09 18:00:00,XEM/EUR,0.04542373,0.04570935,0.04502001,0.04527566,638.386806,14100.0
1662742800000,2022-09-09 17:00:00,XEM/EUR,0.04573665,0.04579989,0.04526603,0.04567958,659.6131352,14440.0
1662739200000,2022-09-09 16:00:00,XEM/EUR,0.04513784,0.0457401,0.04505296,0.04541518,702.1186828,15460.0
1662735600000,2022-09-09 15:00:00,XEM/EUR,0.04518028,0.04572806,0.04518028,0.04540357,719.1925487999999,15840.0
