https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RSR,Volume USDT
1646265600,2022-03-03 00:00:00,RSR/USDT,0.014,0.01489,0.01278,0.01302,24577192.82229596,333441.2509998034095
1646179200,2022-03-02 00:00:00,RSR/USDT,0.0146,0.01498,0.01384,0.01397,13497898.71486707,192284.8265161705244
1646092800,2022-03-01 00:00:00,RSR/USDT,0.01447,0.01579,0.01402,0.01459,48748944.96576402,710884.0984030301381
1646006400,2022-02-28 00:00:00,RSR/USDT,0.01248,0.01451,0.01216,0.01451,16455858.6347864,214932.8132021763384
1645920000,2022-02-27 00:00:00,RSR/USDT,0.0135,0.01371,0.01227,0.01245,26941558.97803188,349823.6991357017312
1645833600,2022-02-26 00:00:00,RSR/USDT,0.01362,0.01526,0.01333,0.0135,24405281.85371014,335803.5803612140835
1645747200,2022-02-25 00:00:00,RSR/USDT,0.01271,0.0139,0.01242,0.01358,22860270.06916,300135.4862755617808
1645660800,2022-02-24 00:00:00,RSR/USDT,0.01316,0.01322,0.01102,0.01273,61142480.02086379,729323.2424132673977
1645574400,2022-02-23 00:00:00,RSR/USDT,0.01402,0.01452,0.01312,0.01316,20030615.8871814,279279.9708755873439
1645488000,2022-02-22 00:00:00,RSR/USDT,0.013,0.01417,0.01264,0.01404,26262658.34086171,354388.9815637672034
1645401600,2022-02-21 00:00:00,RSR/USDT,0.01457,0.01536,0.01287,0.01295,29132688.29255777,411879.0311432020496
1645315200,2022-02-20 00:00:00,RSR/USDT,0.01636,0.01638,0.01429,0.01451,41771056.63714426,626508.1711696591952
1645228800,2022-02-19 00:00:00,RSR/USDT,0.01618,0.01663,0.01564,0.01634,22416118.08529177,363203.18710213696
1645142400,2022-02-18 00:00:00,RSR/USDT,0.01687,0.01734,0.01593,0.01617,23015845.90008319,382527.5308181463276
1645056000,2022-02-17 00:00:00,RSR/USDT,0.019,0.01923,0.01666,0.01685,54474543.6176645,967130.6170185375731
1644969600,2022-02-16 00:00:00,RSR/USDT,0.01924,0.01942,0.01823,0.019,29329043.10777486,551841.5183694666343
1644883200,2022-02-15 00:00:00,RSR/USDT,0.01792,0.01936,0.01789,0.01931,21295971.46490199,399378.3534864174987
1644796800,2022-02-14 00:00:00,RSR/USDT,0.01755,0.0186,0.01708,0.01789,25222688.95428642,450253.168064520212
