https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TIME,Volume USDT
1660172400,2022-08-10 23:00:00,TIME/USDT,74.175,74.762,74.004,74.762,7.8875,587.6613339
1660168800,2022-08-10 22:00:00,TIME/USDT,74.256,74.553,74.256,74.256,0.1088,8.0887969
1660165200,2022-08-10 21:00:00,TIME/USDT,74.784,75.2,73.614,74.256,17.9097,1328.2900609
1660161600,2022-08-10 20:00:00,TIME/USDT,74.553,75,74.432,74.787,5.0087,375.5571692
1660158000,2022-08-10 19:00:00,TIME/USDT,74.5,74.834,74.058,74.553,20.1045,1493.1420236
1660154400,2022-08-10 18:00:00,TIME/USDT,75.424,75.424,73.427,74.434,95.671,7114.010923
1660150800,2022-08-10 17:00:00,TIME/USDT,75.687,75.687,75.139,75.488,10.5392,793.2732349
1660147200,2022-08-10 16:00:00,TIME/USDT,75.312,76,75.035,75.687,43.4515,3294.8395615
1660143600,2022-08-10 15:00:00,TIME/USDT,74.08,76.163,73.368,75.12,57.1,4277.173258
1660140000,2022-08-10 14:00:00,TIME/USDT,73.892,75.268,73.488,73.892,55.6016,4135.6287311
1660136400,2022-08-10 13:00:00,TIME/USDT,74.256,74.432,73.064,73.608,85.9869,6341.5625338
1660132800,2022-08-10 12:00:00,TIME/USDT,72.738,74.798,72.738,74.364,133.7202,9944.4804708
1660129200,2022-08-10 11:00:00,TIME/USDT,73.061,73.199,72.342,72.577,39.5865,2870.8493847
1660125600,2022-08-10 10:00:00,TIME/USDT,73.549,77.5,73.072,73.082,105.8668,7856.5198636
1660122000,2022-08-10 09:00:00,TIME/USDT,73.024,73.953,72.741,73.376,5.5769,409.612014
1660118400,2022-08-10 08:00:00,TIME/USDT,72.401,73.278,72.139,73.23,4.0735,295.9710465
1660114800,2022-08-10 07:00:00,TIME/USDT,72.728,72.728,72.455,72.656,0.279,20.2509258
1660111200,2022-08-10 06:00:00,TIME/USDT,72.091,73.599,71.948,72.499,54.6165,3957.555599
1660107600,2022-08-10 05:00:00,TIME/USDT,72.001,72.056,72.001,72.055,6.364,458.5543979
1660104000,2022-08-10 04:00:00,TIME/USDT,71.341,72.053,71.2,72.001,35.4371,2544.5056238
1660100400,2022-08-10 03:00:00,TIME/USDT,71.2,71.529,71.2,71.5,43.158,3081.2835732
1660096800,2022-08-10 02:00:00,TIME/USDT,72.285,72.464,71.004,71.264,17.7117,1262.1717931
1660093200,2022-08-10 01:00:00,TIME/USDT,71.578,72.299,71.529,72.283,2.7458,197.4341206
1660089600,2022-08-10 00:00:00,TIME/USDT,72.528,73.003,71.067,71.578,36.0983,2616.9043692
1660086000,2022-08-09 23:00:00,TIME/USDT,72.852,73.175,71.656,72.528,22.6802,1648.5305928
1660082400,2022-08-09 22:00:00,TIME/USDT,72.672,72.852,72.5,72.672,0.142,10.3240527
1660078800,2022-08-09 21:00:00,TIME/USDT,72.528,73,72.528,72.948,28.1335,2048.9353176
1660075200,2022-08-09 20:00:00,TIME/USDT,72.4,72.528,71.719,72.528,11.1991,809.2367102
1660071600,2022-08-09 19:00:00,TIME/USDT,72.635,72.635,70.696,72.4,256.1089,18382.8382539
1660068000,2022-08-09 18:00:00,TIME/USDT,74.362,74.6,72.635,72.635,110.8761,8201.9458663
1660064400,2022-08-09 17:00:00,TIME/USDT,74.256,74.34,73.241,74.34,75.5991,5561.9072542
1660060800,2022-08-09 16:00:00,TIME/USDT,74.433,75.219,73.299,74.251,98.795,7319.1598961
1660057200,2022-08-09 15:00:00,TIME/USDT,73.419,74.739,73.307,74.73,43.1048,3179.3244531
1660053600,2022-08-09 14:00:00,TIME/USDT,74.96,76.463,72.746,73.608,146.5959,10872.4536869
1660050000,2022-08-09 13:00:00,TIME/USDT,71.982,75.5,71.501,74.96,100.8437,7438.2229841
1660046400,2022-08-09 12:00:00,TIME/USDT,73.376,73.376,70.917,71.982,143.4719,10272.811609
1660042800,2022-08-09 11:00:00,TIME/USDT,73.3,73.566,73.207,73.566,4.9029,359.8113783
1660039200,2022-08-09 10:00:00,TIME/USDT,72.053,73.387,71.996,73.201,43.9464,3181.6415371
1660035600,2022-08-09 09:00:00,TIME/USDT,74.931,74.931,72,72.091,89.6478,6565.5260211
1660032000,2022-08-09 08:00:00,TIME/USDT,74.756,75.185,74.755,74.931,2.789,208.9469331
1660028400,2022-08-09 07:00:00,TIME/USDT,75.479,75.479,74.755,74.755,3.1149,233.5586698
1660024800,2022-08-09 06:00:00,TIME/USDT,75.225,75.883,75.22,75.488,5.1812,391.5114887
1660021200,2022-08-09 05:00:00,TIME/USDT,75.864,76.015,75.266,75.488,2.9874,226.0542568
1660017600,2022-08-09 04:00:00,TIME/USDT,75.84,76.5,75.552,75.864,4.0015,303.8251242
1660014000,2022-08-09 03:00:00,TIME/USDT,75.136,76.215,75.136,75.664,3.6931,279.4703325
1660010400,2022-08-09 02:00:00,TIME/USDT,76.001,76.288,74.938,75.136,30.5366,2310.9404564
1660006800,2022-08-09 01:00:00,TIME/USDT,76.581,76.581,76.011,76.011,65.7483,5017.5264035
1660003200,2022-08-09 00:00:00,TIME/USDT,76.646,76.802,76.544,76.72,8.4757,649.6058077
1659999600,2022-08-08 23:00:00,TIME/USDT,76.784,76.83,76.644,76.644,61.1576,4694.493219
1659996000,2022-08-08 22:00:00,TIME/USDT,76.459,76.966,76.459,76.8,17.0847,1310.9646633
1659992400,2022-08-08 21:00:00,TIME/USDT,77.242,77.394,76.141,76.457,42.1801,3231.7900142
1659988800,2022-08-08 20:00:00,TIME/USDT,75.794,77.487,75.498,77.242,109.1733,8312.9473373
1659985200,2022-08-08 19:00:00,TIME/USDT,76.066,76.066,75.334,75.85,25.5544,1938.5479091
1659981600,2022-08-08 18:00:00,TIME/USDT,76.073,76.224,76.066,76.214,4.2896,326.6020939
1659978000,2022-08-08 17:00:00,TIME/USDT,76.217,76.292,76.066,76.091,11.4587,872.2792946
1659974400,2022-08-08 16:00:00,TIME/USDT,76.131,76.15,76.066,76.15,24.7232,1881.4314025
1659970800,2022-08-08 15:00:00,TIME/USDT,76.427,76.561,76.077,76.077,41.8391,3190.4782303
1659967200,2022-08-08 14:00:00,TIME/USDT,76.247,76.63,76.101,76.469,27.7031,2113.4762744
1659963600,2022-08-08 13:00:00,TIME/USDT,76.068,76.236,76.067,76.076,16.7119,1272.420805
1659960000,2022-08-08 12:00:00,TIME/USDT,76.017,76.096,75.305,76.067,258.629,19633.812192
1659956400,2022-08-08 11:00:00,TIME/USDT,75.676,76.065,75.676,76.065,24.3861,1851.2735365
1659952800,2022-08-08 10:00:00,TIME/USDT,75.909,75.909,75.615,75.837,47.6489,3608.188955
1659949200,2022-08-08 09:00:00,TIME/USDT,75.487,76.124,75.487,75.769,59.2323,4495.348845
1659945600,2022-08-08 08:00:00,TIME/USDT,75.751,76.319,74.722,75.451,74.6529,5654.0952717
1659942000,2022-08-08 07:00:00,TIME/USDT,75.797,76.028,74.903,75.748,109.5163,8285.7752665
1659938400,2022-08-08 06:00:00,TIME/USDT,75.975,75.976,75.751,75.899,6.7345,510.9058853
1659934800,2022-08-08 05:00:00,TIME/USDT,75.836,76,75.814,75.836,22.012,1669.0410842
1659931200,2022-08-08 04:00:00,TIME/USDT,75.828,75.988,75.825,75.825,3.1329,237.8277322
1659927600,2022-08-08 03:00:00,TIME/USDT,75.925,75.984,75.84,75.974,0.7835,59.4942764
1659924000,2022-08-08 02:00:00,TIME/USDT,75.946,75.993,75.77,75.938,11.9535,908.1575586
1659920400,2022-08-08 01:00:00,TIME/USDT,75.653,75.983,75.603,75.983,4.1933,317.7330285
1659916800,2022-08-08 00:00:00,TIME/USDT,75.398,76.234,75.21,75.653,95.0095,7162.562022
1659913200,2022-08-07 23:00:00,TIME/USDT,75.153,76.001,75.001,75.24,41.5029,3130.1887656
1659909600,2022-08-07 22:00:00,TIME/USDT,75.748,76.411,75,75.161,136.8492,10321.1918828
1659906000,2022-08-07 21:00:00,TIME/USDT,77.117,77.155,75,75.677,159.7622,12195.1650892
1659902400,2022-08-07 20:00:00,TIME/USDT,77.01,77.166,76.957,76.97,41.6749,3210.0384892
1659898800,2022-08-07 19:00:00,TIME/USDT,77.002,77.155,76.532,76.998,19.6048,1508.1067446
1659895200,2022-08-07 18:00:00,TIME/USDT,77.072,77.198,77.02,77.03,32.4778,2502.2854388
1659891600,2022-08-07 17:00:00,TIME/USDT,77.395,78.303,76.533,77.006,143.2804,11063.4259035
1659888000,2022-08-07 16:00:00,TIME/USDT,77.795,78.121,77.001,77.278,112.1754,8723.9574385
1659884400,2022-08-07 15:00:00,TIME/USDT,78.036,78.036,77.798,77.798,22.8992,1783.0427005
1659880800,2022-08-07 14:00:00,TIME/USDT,78.325,78.325,77.75,78.04,128.6458,10041.3778807
1659877200,2022-08-07 13:00:00,TIME/USDT,78.719,78.797,78.228,78.35,46.3954,3640.2866947
1659873600,2022-08-07 12:00:00,TIME/USDT,78.443,78.717,78.264,78.524,248.2495,19477.7520783
1659870000,2022-08-07 11:00:00,TIME/USDT,78.097,78.449,77.974,78.296,69.3631,5421.934959
1659866400,2022-08-07 10:00:00,TIME/USDT,78.124,78.149,77.974,78.149,24.5647,1919.1311949
1659862800,2022-08-07 09:00:00,TIME/USDT,78.06,78.088,77.859,77.962,44.7378,3492.5169938
1659859200,2022-08-07 08:00:00,TIME/USDT,78.123,78.233,78.064,78.081,33.2672,2598.3339462
1659855600,2022-08-07 07:00:00,TIME/USDT,78.059,78.279,78.059,78.279,6.7971,531.7650694
1659852000,2022-08-07 06:00:00,TIME/USDT,78.29,78.29,78,78.225,23.6687,1849.1918151
1659848400,2022-08-07 05:00:00,TIME/USDT,78.149,78.296,77.996,78.078,51.9598,4062.1920927
1659844800,2022-08-07 04:00:00,TIME/USDT,78.128,78.158,77.986,77.986,103.5302,8089.9712707
1659841200,2022-08-07 03:00:00,TIME/USDT,78.197,78.304,77.948,78.106,42.4115,3310.034021
1659837600,2022-08-07 02:00:00,TIME/USDT,78.217,78.333,78.128,78.18,85.786,6709.4819371
1659834000,2022-08-07 01:00:00,TIME/USDT,77.976,78.212,77.976,78.083,49.4835,3864.674562
1659830400,2022-08-07 00:00:00,TIME/USDT,78.569,78.633,77.753,77.979,87.3785,6849.3851697
1659826800,2022-08-06 23:00:00,TIME/USDT,79.008,79.008,77.746,78.586,136.5364,10756.9092319
1659823200,2022-08-06 22:00:00,TIME/USDT,79.128,79.206,78.5,78.918,44.7504,3537.4464891
1659819600,2022-08-06 21:00:00,TIME/USDT,79.042,79.111,79.039,79.111,68.7956,5439.1475373
1659816000,2022-08-06 20:00:00,TIME/USDT,78.55,79.089,78.4,79.053,223.8232,17630.4588785
1659812400,2022-08-06 19:00:00,TIME/USDT,78.527,78.678,78.48,78.552,50.356,3954.8760987
1659808800,2022-08-06 18:00:00,TIME/USDT,78.558,78.678,78.004,78.678,61.3416,4818.1176058
1659805200,2022-08-06 17:00:00,TIME/USDT,78.522,78.877,77,78.547,174.4357,13662.3650308
1659801600,2022-08-06 16:00:00,TIME/USDT,79.132,79.169,77.014,78.8,178.1672,14028.0766381
1659798000,2022-08-06 15:00:00,TIME/USDT,79.156,79.2,79.112,79.2,14.6416,1159.2010616
1659794400,2022-08-06 14:00:00,TIME/USDT,79.058,79.278,78.9,79.266,39.3381,3110.8020452
1659790800,2022-08-06 13:00:00,TIME/USDT,79.313,79.616,78.803,78.903,131.6424,10436.6161918
1659787200,2022-08-06 12:00:00,TIME/USDT,79.536,79.593,79,79.484,51.6096,4099.5623604
1659783600,2022-08-06 11:00:00,TIME/USDT,79.564,79.826,79.505,79.592,138.524,11035.7488523
1659780000,2022-08-06 10:00:00,TIME/USDT,79.467,79.999,79.345,79.729,42.7466,3399.9800856
1659776400,2022-08-06 09:00:00,TIME/USDT,79.49,80,79,79.428,31.4532,2496.8983333
1659772800,2022-08-06 08:00:00,TIME/USDT,79.582,79.646,79.195,79.364,92.437,7342.5162766
1659769200,2022-08-06 07:00:00,TIME/USDT,79.653,79.653,79.418,79.628,9.5088,755.8779137
1659765600,2022-08-06 06:00:00,TIME/USDT,79.651,79.806,79.419,79.598,41.2853,3288.1018732
1659762000,2022-08-06 05:00:00,TIME/USDT,80.046,80.046,79,79.741,86.5514,6899.868663
1659758400,2022-08-06 04:00:00,TIME/USDT,80.061,80.223,79.855,79.922,44.2664,3540.1702929
1659754800,2022-08-06 03:00:00,TIME/USDT,80.197,80.223,79.712,80.059,88.7409,7104.2893258
1659751200,2022-08-06 02:00:00,TIME/USDT,80.335,80.5,79.196,80,65.3641,5231.1664778
1659747600,2022-08-06 01:00:00,TIME/USDT,80.595,80.703,79.653,80.24,185.6928,14931.4900437
1659744000,2022-08-06 00:00:00,TIME/USDT,80.601,80.999,80.238,80.594,114.5018,9240.8286893
1659740400,2022-08-05 23:00:00,TIME/USDT,82.659,82.775,78.828,80.7,238.7046,19366.1554537
1659736800,2022-08-05 22:00:00,TIME/USDT,79.01,83,79.01,82.685,231.7899,18658.3637911
1659733200,2022-08-05 21:00:00,TIME/USDT,78.42,81.5,78.42,79.194,440.1816,34729.7898693
1659729600,2022-08-05 20:00:00,TIME/USDT,78.333,78.419,77.952,78.286,146.4554,11462.2486459
1659726000,2022-08-05 19:00:00,TIME/USDT,77.984,78.314,77.977,78.303,107.2723,8380.5514067
1659722400,2022-08-05 18:00:00,TIME/USDT,78.021,78.124,77.858,77.858,136.3402,10632.0613268
1659718800,2022-08-05 17:00:00,TIME/USDT,77.889,78.5,77.753,77.897,432.4019,33751.4387807
1659715200,2022-08-05 16:00:00,TIME/USDT,77.78,77.929,75.456,77.876,282.4021,21933.8673602
1659711600,2022-08-05 15:00:00,TIME/USDT,78.127,78.271,77.766,77.78,127.9632,9978.5267693
1659708000,2022-08-05 14:00:00,TIME/USDT,78.333,78.522,77.885,78.127,170.5692,13358.1850764
1659704400,2022-08-05 13:00:00,TIME/USDT,78.749,78.85,77.836,78.334,126.2311,9922.0085292
1659700800,2022-08-05 12:00:00,TIME/USDT,78.972,79.195,78.5,78.749,269.491,21278.0333011
1659697200,2022-08-05 11:00:00,TIME/USDT,78.164,79,78.16,78.94,87.5695,6875.5126536
1659693600,2022-08-05 10:00:00,TIME/USDT,78.089,78.4,77.851,78.346,70.3834,5495.6162799
1659690000,2022-08-05 09:00:00,TIME/USDT,77.922,78.128,77.836,77.883,91.0945,7098.8491749
1659686400,2022-08-05 08:00:00,TIME/USDT,78.02,78.12,77.753,77.895,82.2766,6409.9013645
1659682800,2022-08-05 07:00:00,TIME/USDT,78.199,79,77.797,78.02,110.1034,8604.8589839
1659679200,2022-08-05 06:00:00,TIME/USDT,78.17,78.703,77.9,78.044,113.3839,8872.6215284
1659675600,2022-08-05 05:00:00,TIME/USDT,77.955,78.144,77.278,78.003,64.8139,5055.1052158
1659672000,2022-08-05 04:00:00,TIME/USDT,78.115,78.301,78.013,78.013,10.9732,858.333341
1659668400,2022-08-05 03:00:00,TIME/USDT,78.805,78.832,77.828,78.12,235.9853,18526.7504532
1659664800,2022-08-05 02:00:00,TIME/USDT,78.316,78.82,78.2,78.82,120.5847,9472.9624819
1659661200,2022-08-05 01:00:00,TIME/USDT,77.234,78.972,77.097,78.316,198.9048,15443.4320184
1659657600,2022-08-05 00:00:00,TIME/USDT,77.162,77.388,77.037,77.037,57.723,4457.6694323
1659654000,2022-08-04 23:00:00,TIME/USDT,76.775,77.278,76.775,77.163,121.9884,9398.2861162
1659650400,2022-08-04 22:00:00,TIME/USDT,76.407,76.725,76.079,76.72,176.6196,13507.5266514
1659646800,2022-08-04 21:00:00,TIME/USDT,76.511,76.589,76.192,76.192,44.5932,3409.3523192
1659643200,2022-08-04 20:00:00,TIME/USDT,76.597,76.72,76.017,76.503,105.8588,8105.1881201
1659639600,2022-08-04 19:00:00,TIME/USDT,77.132,77.424,76.329,76.575,160.112,12321.0731007
1659636000,2022-08-04 18:00:00,TIME/USDT,77.208,77.701,76.949,77.328,194.8899,15062.9216044
1659632400,2022-08-04 17:00:00,TIME/USDT,77.307,77.625,77.2,77.205,221.5974,17154.6576473
1659628800,2022-08-04 16:00:00,TIME/USDT,78.235,79.163,76.962,77.332,248.9518,19512.3312826
1659625200,2022-08-04 15:00:00,TIME/USDT,78.128,78.304,77.708,78.216,172.2222,13420.2541684
1659621600,2022-08-04 14:00:00,TIME/USDT,79.166,81,77.77,77.984,117.0579,9180.2850344
1659618000,2022-08-04 13:00:00,TIME/USDT,78.703,79.333,77.901,79.332,21.3877,1679.7708768
1659614400,2022-08-04 12:00:00,TIME/USDT,80.401,82,78.703,78.899,113.6547,9119.7809338
1659610800,2022-08-04 11:00:00,TIME/USDT,77.677,82,77.677,80.592,203.2775,16325.1726264
1659607200,2022-08-04 10:00:00,TIME/USDT,78.128,78.287,76.571,77.709,62.0768,4832.936159
1659603600,2022-08-04 09:00:00,TIME/USDT,77.735,77.955,77.735,77.83,32.752,2551.2308667
1659600000,2022-08-04 08:00:00,TIME/USDT,77.844,78.823,77.753,77.914,75.7474,5908.9468532
1659596400,2022-08-04 07:00:00,TIME/USDT,77.969,78.247,77.952,77.952,19.0966,1492.6584285
1659592800,2022-08-04 06:00:00,TIME/USDT,78.233,78.399,75,78.24,210.2726,16347.9871419
1659589200,2022-08-04 05:00:00,TIME/USDT,78.499,78.682,78.159,78.159,97.5614,7655.7630973
1659585600,2022-08-04 04:00:00,TIME/USDT,78,78.5,78,78.5,14.0589,1098.6641202
1659582000,2022-08-04 03:00:00,TIME/USDT,77.454,78.75,77.28,78.061,222.177,17280.717516
1659578400,2022-08-04 02:00:00,TIME/USDT,77.809,77.889,77.324,77.425,353.7427,27443.2413836
1659574800,2022-08-04 01:00:00,TIME/USDT,77.574,78.08,77.574,77.809,199.0084,15480.6338861
1659571200,2022-08-04 00:00:00,TIME/USDT,77.153,77.95,77.153,77.526,155.0431,12011.2426621
1659567600,2022-08-03 23:00:00,TIME/USDT,77.576,77.857,75,77.153,185.6881,14203.1296043
1659564000,2022-08-03 22:00:00,TIME/USDT,78.656,79.998,76.071,77.516,98.9378,7706.2245124
1659560400,2022-08-03 21:00:00,TIME/USDT,79.954,79.999,78.389,78.389,113.8933,9027.204392
1659556800,2022-08-03 20:00:00,TIME/USDT,80.401,80.5,79.888,79.891,63.2467,5070.5510344
1659553200,2022-08-03 19:00:00,TIME/USDT,80.788,82.755,79.886,80.4,225.2458,18266.4402456
1659549600,2022-08-03 18:00:00,TIME/USDT,79.008,85,78.921,80.788,300.8753,24448.4013818
1659546000,2022-08-03 17:00:00,TIME/USDT,78.52,79.008,78.2,79.008,89.2994,6992.7460548
1659542400,2022-08-03 16:00:00,TIME/USDT,78.9,79.499,76.863,78.52,117.7367,9207.8196275
1659538800,2022-08-03 15:00:00,TIME/USDT,77.388,81,77.242,79.184,468.3669,37279.3863017
1659535200,2022-08-03 14:00:00,TIME/USDT,76.039,77.9,76.038,77.535,227.3331,17492.0286987
1659531600,2022-08-03 13:00:00,TIME/USDT,75.351,76.166,75.351,76.034,249.7509,18945.9191719
1659528000,2022-08-03 12:00:00,TIME/USDT,75.12,76.34,74.5,75.323,343.7812,25917.7202382
1659524400,2022-08-03 11:00:00,TIME/USDT,74.826,75.952,74.155,75.117,264.6842,19891.3994925
1659520800,2022-08-03 10:00:00,TIME/USDT,74.779,74.922,74.338,74.864,62.8317,4700.1439821
1659517200,2022-08-03 09:00:00,TIME/USDT,74.337,75.034,74.336,74.601,195.3598,14592.2651643
1659513600,2022-08-03 08:00:00,TIME/USDT,73.986,74.729,73.97,74.292,207.5635,15415.29111
1659510000,2022-08-03 07:00:00,TIME/USDT,74.072,74.265,73.912,74.002,131.0495,9704.8731839
1659506400,2022-08-03 06:00:00,TIME/USDT,73.789,74.232,73.5,74.072,170.2541,12596.7696323
1659502800,2022-08-03 05:00:00,TIME/USDT,73.746,74.039,73.554,73.786,168.7525,12448.9874935
1659499200,2022-08-03 04:00:00,TIME/USDT,74.206,74.449,73.556,73.841,272.4677,20209.3895997
1659495600,2022-08-03 03:00:00,TIME/USDT,74.079,74.607,73.797,74.223,196.3888,14581.5857274
1659492000,2022-08-03 02:00:00,TIME/USDT,74.079,74.434,73.743,74.098,207.765,15398.670094
1659488400,2022-08-03 01:00:00,TIME/USDT,74.092,74.434,73.481,73.943,261.2251,19367.4319684
1659484800,2022-08-03 00:00:00,TIME/USDT,76.632,76.632,73.615,74.254,346.0289,25851.8385239
1659481200,2022-08-02 23:00:00,TIME/USDT,77.5,77.5,76.217,76.632,65.5389,5015.3977656
1659477600,2022-08-02 22:00:00,TIME/USDT,79.888,79.987,76.639,77.5,54.0533,4226.8031183
1659474000,2022-08-02 21:00:00,TIME/USDT,81.168,81.976,79.168,79.888,85.976,6942.9463016
1659470400,2022-08-02 20:00:00,TIME/USDT,74.085,81.15,73.986,81.15,449.086,34241.7474333
1659466800,2022-08-02 19:00:00,TIME/USDT,74.331,74.553,73.376,74.089,349.5492,25949.1679488
1659463200,2022-08-02 18:00:00,TIME/USDT,74.639,74.9,73.794,74.175,305.5043,22761.0282543
1659459600,2022-08-02 17:00:00,TIME/USDT,75.118,75.311,74.085,74.49,268.2024,20066.5115525
1659456000,2022-08-02 16:00:00,TIME/USDT,74.159,77,73.904,75.118,221.5823,16557.9607167
1659452400,2022-08-02 15:00:00,TIME/USDT,73.986,75.5,73.227,74.148,335.1062,24723.6129148
1659448800,2022-08-02 14:00:00,TIME/USDT,72.285,74.003,72.096,73.862,461.2597,33816.9719556
1659445200,2022-08-02 13:00:00,TIME/USDT,72.178,72.68,72,72,257.53,18630.8502494
1659441600,2022-08-02 12:00:00,TIME/USDT,72.789,72.789,71,72.146,164.0496,11828.5300676
1659438000,2022-08-02 11:00:00,TIME/USDT,72.103,78,71.792,72.665,285.5615,20882.63822
1659434400,2022-08-02 10:00:00,TIME/USDT,73.408,73.52,70.011,72.103,321.7513,23355.5469322
1659430800,2022-08-02 09:00:00,TIME/USDT,73.686,74.08,73.2,73.419,44.0498,3240.1741507
1659427200,2022-08-02 08:00:00,TIME/USDT,73.797,73.797,73.458,73.622,68.2881,5026.1406555
1659423600,2022-08-02 07:00:00,TIME/USDT,73.651,73.997,72.5,73.957,207.951,15278.751187
1659420000,2022-08-02 06:00:00,TIME/USDT,73.451,74.426,73.451,73.627,54.7555,4036.5449324
1659416400,2022-08-02 05:00:00,TIME/USDT,73.205,73.759,73.099,73.361,211.1559,15470.5030558
1659412800,2022-08-02 04:00:00,TIME/USDT,73.254,73.419,72.497,73.177,97.4755,7134.3970095
1659409200,2022-08-02 03:00:00,TIME/USDT,73.743,73.743,73,73.044,112.2588,8229.4115531
1659405600,2022-08-02 02:00:00,TIME/USDT,74.706,75.5,73.032,73.784,111.4047,8275.9750546
1659402000,2022-08-02 01:00:00,TIME/USDT,76.12,76.317,74.286,74.608,231.7982,17471.4468116
1659398400,2022-08-02 00:00:00,TIME/USDT,76.424,77.194,76.011,76.271,153.3058,11721.6913229
1659394800,2022-08-01 23:00:00,TIME/USDT,76.364,77.725,76.15,76.426,158.1081,12108.8011621
1659391200,2022-08-01 22:00:00,TIME/USDT,76.076,76.368,75.451,76.368,174.5152,13250.393033
1659387600,2022-08-01 21:00:00,TIME/USDT,75.992,76.192,75.5,76.124,149.9868,11392.9953385
1659384000,2022-08-01 20:00:00,TIME/USDT,75.998,76,75.5,75.951,180.5762,13697.6826953
1659380400,2022-08-01 19:00:00,TIME/USDT,76.55,76.672,75.628,75.998,69.8574,5311.6910203
1659376800,2022-08-01 18:00:00,TIME/USDT,76.712,80.262,75.995,76.6,171.6402,13374.9247093
1659373200,2022-08-01 17:00:00,TIME/USDT,78,78,76,76.72,23.1855,1778.4604601
1659369600,2022-08-01 16:00:00,TIME/USDT,78.522,79,77,77.842,18.261,1427.2861864
1659366000,2022-08-01 15:00:00,TIME/USDT,78.647,78.8,78.5,78.8,11.6619,918.6777421
1659362400,2022-08-01 14:00:00,TIME/USDT,76.72,81.743,76.72,78.8,272.74732028,21771.9055357
1659358800,2022-08-01 13:00:00,TIME/USDT,76.96,77.099,75.5,77,42.7743,3268.0312936
1659355200,2022-08-01 12:00:00,TIME/USDT,75.677,76.949,75.551,76.949,186.9832,14197.8009232
1659351600,2022-08-01 11:00:00,TIME/USDT,75.794,76.469,75,75.667,127.4391,9645.6503641
1659348000,2022-08-01 10:00:00,TIME/USDT,76.443,76.5,75.201,75.645,110.9615,8436.921608
1659344400,2022-08-01 09:00:00,TIME/USDT,77.071,77.499,75.994,76.44,112.6888,8639.6388238
1659340800,2022-08-01 08:00:00,TIME/USDT,77.843,79.067,75,76.831,124.961,9594.8664062
1659337200,2022-08-01 07:00:00,TIME/USDT,77.776,78.5,77.441,77.843,66.0908,5123.5782967
1659333600,2022-08-01 06:00:00,TIME/USDT,77.938,79.656,77,78.128,37.2193,2916.1568602
1659330000,2022-08-01 05:00:00,TIME/USDT,77.843,78.045,77.198,77.938,32.8552,2544.9451156
1659326400,2022-08-01 04:00:00,TIME/USDT,80.195,80.238,77,77.842,45.59007807,3585.6465628723
1659322800,2022-08-01 03:00:00,TIME/USDT,79.278,81.203,79.278,80.195,18.6691,1498.3583832
1659319200,2022-08-01 02:00:00,TIME/USDT,80.592,80.8,79.145,79.536,13.0059,1037.9932469
1659315600,2022-08-01 01:00:00,TIME/USDT,81.118,81.985,80.195,80.768,49.0416,3963.3710196
1659312000,2022-08-01 00:00:00,TIME/USDT,80.79,81.47,80.579,80.795,2.3061,186.8865529
1659308400,2022-07-31 23:00:00,TIME/USDT,80.24,81,80.223,81,26.9997,2178.3338903
1659304800,2022-07-31 22:00:00,TIME/USDT,81.556,81.946,78.919,80.24,164.6189,13231.3698527
1659301200,2022-07-31 21:00:00,TIME/USDT,82.528,82.989,81.317,81.604,16.5162,1353.7545756
1659297600,2022-07-31 20:00:00,TIME/USDT,79.944,83.696,79.829,82.8,165.2551,13487.3297003
1659294000,2022-07-31 19:00:00,TIME/USDT,81.169,81.169,79.962,79.962,42.2586,3408.1253368
1659290400,2022-07-31 18:00:00,TIME/USDT,80,82.88,79.679,81.472,210.7696,17295.8196905
1659286800,2022-07-31 17:00:00,TIME/USDT,79.476,81.227,78.131,80,84.4516,6689.8278709
1659283200,2022-07-31 16:00:00,TIME/USDT,80.979,81,78.5,79.476,156.6512,12415.0467968
1659279600,2022-07-31 15:00:00,TIME/USDT,81.648,82.258,80,81.059,91.5391,7412.6989836
1659276000,2022-07-31 14:00:00,TIME/USDT,81.296,84.003,80.034,81.653,131.6863,10846.9742077
1659272400,2022-07-31 13:00:00,TIME/USDT,82.704,83.5,80.5,81.297,182.4282,14929.828523
1659268800,2022-07-31 12:00:00,TIME/USDT,81.23,97,80.57,82.68,1771.4354,155840.5598975
1659265200,2022-07-31 11:00:00,TIME/USDT,76.177,81.992,76.023,81.43,472.6421,36623.9510337
1659261600,2022-07-31 10:00:00,TIME/USDT,74.4,76.776,74.065,76.004,331.6597,24856.852512
1659258000,2022-07-31 09:00:00,TIME/USDT,73.917,74.376,73.797,74.376,71.6736,5313.6000274
1659254400,2022-07-31 08:00:00,TIME/USDT,74.153,74.361,73.475,73.961,215.7109,15972.012225
1659250800,2022-07-31 07:00:00,TIME/USDT,74.218,74.361,73.77,73.965,113.3607,8405.1613798
1659247200,2022-07-31 06:00:00,TIME/USDT,74.434,74.5,74.013,74.23,127.0996,9436.7591005
1659243600,2022-07-31 05:00:00,TIME/USDT,74.943,75.036,74,74.303,168.8743,12562.7066297
1659240000,2022-07-31 04:00:00,TIME/USDT,75.853,75.976,74.66,74.931,169.211,12750.0337773
1659236400,2022-07-31 03:00:00,TIME/USDT,76.348,76.53,75.56,75.707,173.4178,13196.3541668
