https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EGLD,Volume BTC
1660521600,2022-08-15 00:00:00,EGLD/BTC,0.00258,0.002604,0.002485,0.002514,422.653,1.0887951403
1660435200,2022-08-14 00:00:00,EGLD/BTC,0.002659,0.002696,0.002566,0.002583,163.1263,0.4308105152
1660348800,2022-08-13 00:00:00,EGLD/BTC,0.002724,0.002735,0.002648,0.002658,92.9804,0.2503195444
1660262400,2022-08-12 00:00:00,EGLD/BTC,0.002699,0.002746,0.002681,0.002724,200.7649,0.5432591842
1660176000,2022-08-11 00:00:00,EGLD/BTC,0.002797,0.002809,0.002681,0.002707,535.9269,1.4757776917
1660089600,2022-08-10 00:00:00,EGLD/BTC,0.002678,0.002893,0.002653,0.002808,369.3202,1.0240443647
1660003200,2022-08-09 00:00:00,EGLD/BTC,0.002779,0.002816,0.002651,0.002675,185.9403,0.5049908585
1659916800,2022-08-08 00:00:00,EGLD/BTC,0.002897,0.002901,0.002711,0.002782,603.2339,1.6716101432
1659830400,2022-08-07 00:00:00,EGLD/BTC,0.00281,0.002957,0.002788,0.002896,496.915,1.4308370905
1659744000,2022-08-06 00:00:00,EGLD/BTC,0.002686,0.002866,0.002657,0.002816,516.8723,1.431659235
1659657600,2022-08-05 00:00:00,EGLD/BTC,0.002594,0.00276,0.002587,0.002685,523.696,1.3952333408
1659571200,2022-08-04 00:00:00,EGLD/BTC,0.00251,0.002591,0.002506,0.002591,296.0035,0.7514550833
1659484800,2022-08-03 00:00:00,EGLD/BTC,0.002426,0.002516,0.002405,0.002514,353.763,0.8757861071
1659398400,2022-08-02 00:00:00,EGLD/BTC,0.002535,0.002551,0.002389,0.002431,128.6514,0.3145818308
1659312000,2022-08-01 00:00:00,EGLD/BTC,0.002443,0.002556,0.002443,0.002522,236.5235,0.5897470339
1659225600,2022-07-31 00:00:00,EGLD/BTC,0.002411,0.002508,0.002383,0.002445,270.3247,0.6674833728
1659139200,2022-07-30 00:00:00,EGLD/BTC,0.002348,0.002465,0.002339,0.002405,483.0402,1.160024469
1659052800,2022-07-29 00:00:00,EGLD/BTC,0.002377,0.002435,0.00231,0.002338,174.0383,0.412088793
1658966400,2022-07-28 00:00:00,EGLD/BTC,0.002398,0.002419,0.002337,0.002379,97.0453,0.230895242
1658880000,2022-07-27 00:00:00,EGLD/BTC,0.002399,0.002423,0.002348,0.002392,183.6198,0.4369964666
1658793600,2022-07-26 00:00:00,EGLD/BTC,0.002349,0.002417,0.002332,0.002396,114.6706,0.2729158139
1658707200,2022-07-25 00:00:00,EGLD/BTC,0.002417,0.002447,0.002334,0.002355,217.8184,0.5198112825
1658620800,2022-07-24 00:00:00,EGLD/BTC,0.002434,0.002472,0.002413,0.002421,66.1472,0.1617896468
1658534400,2022-07-23 00:00:00,EGLD/BTC,0.002425,0.002477,0.002403,0.002437,154.6671,0.3762333699
1658448000,2022-07-22 00:00:00,EGLD/BTC,0.002419,0.002495,0.002413,0.002436,361.293,0.8820835621
1658361600,2022-07-21 00:00:00,EGLD/BTC,0.002372,0.002468,0.002337,0.002425,271.1965,0.6569442041
1658275200,2022-07-20 00:00:00,EGLD/BTC,0.002597,0.002647,0.002363,0.002382,218.014,0.5488993151
1658188800,2022-07-19 00:00:00,EGLD/BTC,0.002678,0.002739,0.002581,0.002589,537.85653287,1.43142584913688
1658102400,2022-07-18 00:00:00,EGLD/BTC,0.002769,0.00284,0.002657,0.002683,287.29928458,0.7811087339006
1658016000,2022-07-17 00:00:00,EGLD/BTC,0.00283,0.002958,0.002743,0.002778,273.26980035,0.77776134584305
1657929600,2022-07-16 00:00:00,EGLD/BTC,0.002853,0.002868,0.002769,0.002823,430.7245185,1.2129709621203
1657843200,2022-07-15 00:00:00,EGLD/BTC,0.00282,0.0029,0.002803,0.002854,234.73991677,0.66856013409984
1657756800,2022-07-14 00:00:00,EGLD/BTC,0.002592,0.002944,0.002558,0.002822,988.20306555,2.74566870809828
1657670400,2022-07-13 00:00:00,EGLD/BTC,0.002546,0.002816,0.002503,0.002586,526.72385605,1.36296071226516
1657584000,2022-07-12 00:00:00,EGLD/BTC,0.002515,0.002563,0.002509,0.002556,223.95152908,0.56742890577528
1657497600,2022-07-11 00:00:00,EGLD/BTC,0.002517,0.002546,0.002449,0.002519,322.9037069,0.80683117564831
1657411200,2022-07-10 00:00:00,EGLD/BTC,0.002609,0.002618,0.002491,0.002519,68.69069013,0.17471583257695
1657324800,2022-07-09 00:00:00,EGLD/BTC,0.002521,0.002647,0.002519,0.002612,152.05401065,0.39700429486774
1657238400,2022-07-08 00:00:00,EGLD/BTC,0.0026,0.002614,0.00246,0.002516,358.13301639,0.90496195311343
1657152000,2022-07-07 00:00:00,EGLD/BTC,0.002661,0.002726,0.002587,0.002598,582.15181017,1.54334099672378
1657065600,2022-07-06 00:00:00,EGLD/BTC,0.002678,0.002746,0.002664,0.002668,177.44526025,0.48016215073583
1656979200,2022-07-05 00:00:00,EGLD/BTC,0.002689,0.002761,0.002657,0.002692,218.06227845,0.59206725511327
1656892800,2022-07-04 00:00:00,EGLD/BTC,0.002655,0.002706,0.002626,0.002678,249.29423466,0.66513202227954
1656806400,2022-07-03 00:00:00,EGLD/BTC,0.002629,0.002684,0.002594,0.002658,383.67274699,1.01629855836684
1656720000,2022-07-02 00:00:00,EGLD/BTC,0.002654,0.002668,0.00257,0.002625,450.4555392,1.17433956011259
1656633600,2022-07-01 00:00:00,EGLD/BTC,0.002552,0.002675,0.002491,0.002647,418.67897015,1.09465695675505
1656547200,2022-06-30 00:00:00,EGLD/BTC,0.002491,0.002626,0.002413,0.002559,593.81198958,1.4740716331824
1656460800,2022-06-29 00:00:00,EGLD/BTC,0.002558,0.002605,0.002477,0.002498,358.54335956,0.90982609867576
1656374400,2022-06-28 00:00:00,EGLD/BTC,0.002717,0.002731,0.002549,0.002563,251.93076307,0.66503479203537
1656288000,2022-06-27 00:00:00,EGLD/BTC,0.002633,0.002764,0.00263,0.00271,392.19494992,1.05606427988304
1656201600,2022-06-26 00:00:00,EGLD/BTC,0.002869,0.002889,0.002615,0.002624,320.36216165,0.89617229753218
1656115200,2022-06-25 00:00:00,EGLD/BTC,0.00297,0.003042,0.002864,0.002869,231.19360092,0.67661856868824
1656028800,2022-06-24 00:00:00,EGLD/BTC,0.002886,0.003029,0.002886,0.002967,436.29548907,1.29326823624012
1655942400,2022-06-23 00:00:00,EGLD/BTC,0.002924,0.003022,0.002832,0.002879,384.20345844,1.11967821106949
1655856000,2022-06-22 00:00:00,EGLD/BTC,0.002823,0.003098,0.002809,0.00292,4295.7694129,12.49759437848289
1655769600,2022-06-21 00:00:00,EGLD/BTC,0.002762,0.003011,0.002751,0.002823,1143.72794036,3.27317634319348
1655683200,2022-06-20 00:00:00,EGLD/BTC,0.002584,0.002863,0.002559,0.002776,822.11582877,2.24929966542995
1655596800,2022-06-19 00:00:00,EGLD/BTC,0.002411,0.002636,0.002368,0.002576,752.54912458,1.87472796740163
1655510400,2022-06-18 00:00:00,EGLD/BTC,0.002567,0.002596,0.0023,0.002404,1372.65063414,3.35480678794552
1655424000,2022-06-17 00:00:00,EGLD/BTC,0.002477,0.002632,0.00247,0.002568,825.02388392,2.08259461059397
1655337600,2022-06-16 00:00:00,EGLD/BTC,0.002484,0.002534,0.002338,0.002471,980.57241537,2.41700372518356
1655251200,2022-06-15 00:00:00,EGLD/BTC,0.002074,0.002594,0.002039,0.002477,2333.13923053,5.09023232462574
1655164800,2022-06-14 00:00:00,EGLD/BTC,0.001847,0.002093,0.001842,0.002082,5194.54985261,10.47419240960944
1655078400,2022-06-13 00:00:00,EGLD/BTC,0.001691,0.001865,0.001571,0.00184,7492.41747988,13.02064472635348
1654992000,2022-06-12 00:00:00,EGLD/BTC,0.001781,0.001917,0.001583,0.001682,3449.47194362,5.86335482231023
1654905600,2022-06-11 00:00:00,EGLD/BTC,0.001939,0.001963,0.001752,0.00178,2837.72910351,5.24462055942861
1654819200,2022-06-10 00:00:00,EGLD/BTC,0.002051,0.002074,0.0019,0.001946,1465.02775034,2.90827384558671
1654732800,2022-06-09 00:00:00,EGLD/BTC,0.002155,0.002155,0.002022,0.002054,2018.12258789,4.16700345734684
1654646400,2022-06-08 00:00:00,EGLD/BTC,0.002135,0.002263,0.002135,0.002156,2276.56816862,4.98987612782262
1654560000,2022-06-07 00:00:00,EGLD/BTC,0.002205,0.002324,0.002128,0.002138,1035.05186587,2.33157911285624
1654473600,2022-06-06 00:00:00,EGLD/BTC,0.002444,0.00246,0.00205,0.002213,9127.69698179,21.07347152897147
1654387200,2022-06-05 00:00:00,EGLD/BTC,0.002592,0.002611,0.002429,0.002448,1266.16545213,3.18070275387229
1654300800,2022-06-04 00:00:00,EGLD/BTC,0.002605,0.002618,0.002545,0.002576,430.44453928,1.11150849376852
1654214400,2022-06-03 00:00:00,EGLD/BTC,0.002572,0.002612,0.002519,0.002607,423.010889,1.09142604585376
1654128000,2022-06-02 00:00:00,EGLD/BTC,0.002532,0.002736,0.002503,0.002561,904.34902906,2.33980918747054
1654041600,2022-06-01 00:00:00,EGLD/BTC,0.002555,0.002723,0.002462,0.00254,1885.72668096,4.83233457567174
1653955200,2022-05-31 00:00:00,EGLD/BTC,0.002718,0.002729,0.002529,0.002559,834.37523459,2.19135131186231
1653868800,2022-05-30 00:00:00,EGLD/BTC,0.002815,0.00295,0.00266,0.002728,2042.28055022,5.57129129687382
1653782400,2022-05-29 00:00:00,EGLD/BTC,0.002422,0.002809,0.002385,0.002808,1353.41983144,3.39933576472031
1653696000,2022-05-28 00:00:00,EGLD/BTC,0.002385,0.002433,0.002345,0.00242,1636.90655609,3.91079307906401
1653609600,2022-05-27 00:00:00,EGLD/BTC,0.002496,0.002508,0.002276,0.002354,3533.66166208,8.48788834086575
1653523200,2022-05-26 00:00:00,EGLD/BTC,0.002947,0.002947,0.002484,0.002494,2620.45581379,6.91075433756127
1653436800,2022-05-25 00:00:00,EGLD/BTC,0.003061,0.003064,0.002929,0.002955,493.26402703,1.47013753231114
1653350400,2022-05-24 00:00:00,EGLD/BTC,0.003113,0.003399,0.003027,0.003061,1537.82636109,4.77442512089272
1653264000,2022-05-23 00:00:00,EGLD/BTC,0.003043,0.00316,0.003007,0.003117,945.72604754,2.90834252273991
1653177600,2022-05-22 00:00:00,EGLD/BTC,0.003114,0.003139,0.003022,0.003043,1367.52413093,4.18026342685815
1653091200,2022-05-21 00:00:00,EGLD/BTC,0.003039,0.003126,0.003023,0.003103,293.08395613,0.90612160763091
1653004800,2022-05-20 00:00:00,EGLD/BTC,0.00303,0.003102,0.002963,0.003041,1375.23639469,4.18778438873778
1652918400,2022-05-19 00:00:00,EGLD/BTC,0.003174,0.00318,0.002988,0.003033,1067.84007695,3.27809007842206
1652832000,2022-05-18 00:00:00,EGLD/BTC,0.003299,0.003352,0.00316,0.003192,788.9194716,2.56937208853329
1652745600,2022-05-17 00:00:00,EGLD/BTC,0.003145,0.00338,0.003139,0.003298,1238.29339793,4.06595889504471
1652659200,2022-05-16 00:00:00,EGLD/BTC,0.003051,0.00318,0.002974,0.003154,1291.40315345,4.00543374496632
1652572800,2022-05-15 00:00:00,EGLD/BTC,0.002942,0.003163,0.00289,0.003053,771.0890489,2.3631013752776
1652486400,2022-05-14 00:00:00,EGLD/BTC,0.00299,0.003006,0.002901,0.002946,396.77804379,1.17581145109739
1652400000,2022-05-13 00:00:00,EGLD/BTC,0.00269,0.003177,0.002626,0.002994,4323.70217824,12.23439689188493
1652313600,2022-05-12 00:00:00,EGLD/BTC,0.002917,0.003059,0.002663,0.002673,3368.70111652,9.63782907817733
1652227200,2022-05-11 00:00:00,EGLD/BTC,0.003488,0.003566,0.002812,0.002922,3257.99993151,10.35320585581912
1652140800,2022-05-10 00:00:00,EGLD/BTC,0.003515,0.00394,0.003411,0.003493,1808.65317316,6.48829582908036
1652054400,2022-05-09 00:00:00,EGLD/BTC,0.003324,0.003515,0.00324,0.003515,511.56153608,1.73110564377449
1651968000,2022-05-08 00:00:00,EGLD/BTC,0.003276,0.003418,0.003264,0.003319,230.31361119,0.76537123559362
1651881600,2022-05-07 00:00:00,EGLD/BTC,0.003389,0.003403,0.003234,0.003263,251.91564405,0.8445504325674
1651795200,2022-05-06 00:00:00,EGLD/BTC,0.003428,0.003465,0.003313,0.003388,647.73489467,2.19579009247806
1651708800,2022-05-05 00:00:00,EGLD/BTC,0.003462,0.00354,0.003355,0.003429,981.32507471,3.41345182108808
1651622400,2022-05-04 00:00:00,EGLD/BTC,0.003284,0.003705,0.003234,0.003461,1224.45179913,4.12427729251026
1651536000,2022-05-03 00:00:00,EGLD/BTC,0.003249,0.003594,0.003244,0.003278,1869.4245055,6.1711177126309
1651449600,2022-05-02 00:00:00,EGLD/BTC,0.003308,0.003347,0.003205,0.003252,353.48853158,1.15549700707673
1651363200,2022-05-01 00:00:00,EGLD/BTC,0.003379,0.003404,0.003252,0.003313,804.12059486,2.69961928488312
1651276800,2022-04-30 00:00:00,EGLD/BTC,0.003492,0.003509,0.003227,0.003384,725.03212208,2.47434358309554
1651190400,2022-04-29 00:00:00,EGLD/BTC,0.003695,0.003714,0.00344,0.003489,365.58510307,1.30589574427502
1651104000,2022-04-28 00:00:00,EGLD/BTC,0.003823,0.003824,0.003669,0.003694,224.56197239,0.84273749165645
1651017600,2022-04-27 00:00:00,EGLD/BTC,0.003798,0.003904,0.003777,0.003817,277.32499148,1.06132624498385
1650931200,2022-04-26 00:00:00,EGLD/BTC,0.003864,0.003934,0.003793,0.003793,348.684187,1.3467914003771
1650844800,2022-04-25 00:00:00,EGLD/BTC,0.003833,0.00392,0.003749,0.003868,338.53043853,1.29840922522979
1650758400,2022-04-24 00:00:00,EGLD/BTC,0.003903,0.003928,0.003837,0.003837,64.75574559,0.25066515956903
1650672000,2022-04-23 00:00:00,EGLD/BTC,0.003898,0.003928,0.003851,0.003897,429.9589,1.679603903
1650585600,2022-04-22 00:00:00,EGLD/BTC,0.003889,0.004015,0.003889,0.003893,331.62981198,1.30204585014235
1650499200,2022-04-21 00:00:00,EGLD/BTC,0.003945,0.004011,0.003847,0.003897,237.68536317,0.93103461677789
1650412800,2022-04-20 00:00:00,EGLD/BTC,0.003966,0.00409,0.003911,0.003949,820.7043021,3.28385018965053
1650326400,2022-04-19 00:00:00,EGLD/BTC,0.003794,0.003994,0.003779,0.003975,783.41065433,3.08163690578895
1650240000,2022-04-18 00:00:00,EGLD/BTC,0.00384,0.003859,0.003754,0.003798,152.98333057,0.5823380568991
1650153600,2022-04-17 00:00:00,EGLD/BTC,0.003845,0.003926,0.003808,0.003848,132.34108045,0.51184454221674
1650067200,2022-04-16 00:00:00,EGLD/BTC,0.003829,0.00386,0.0038,0.00384,65.84825516,0.25190596254456
1649980800,2022-04-15 00:00:00,EGLD/BTC,0.003881,0.003921,0.00381,0.003833,207.24901031,0.79783675581813
1649894400,2022-04-14 00:00:00,EGLD/BTC,0.003872,0.003964,0.003833,0.003883,212.23826244,0.82554562197731
1649808000,2022-04-13 00:00:00,EGLD/BTC,0.003886,0.00398,0.003796,0.003872,445.76786356,1.7287898190944
1649721600,2022-04-12 00:00:00,EGLD/BTC,0.003813,0.00394,0.003802,0.003896,201.64506929,0.78623018255564
1649635200,2022-04-11 00:00:00,EGLD/BTC,0.00382,0.003868,0.00372,0.003806,380.20574301,1.44033161935107
1649548800,2022-04-10 00:00:00,EGLD/BTC,0.003912,0.003976,0.00381,0.003825,255.14441976,0.99220349727122
1649462400,2022-04-09 00:00:00,EGLD/BTC,0.003816,0.003936,0.003816,0.003909,201.79131907,0.7851099911044
1649376000,2022-04-08 00:00:00,EGLD/BTC,0.003886,0.003964,0.00379,0.003804,1537.62589436,5.9466113675774
1649289600,2022-04-07 00:00:00,EGLD/BTC,0.003815,0.003968,0.003772,0.003897,543.71950345,2.1178463070553
1649203200,2022-04-06 00:00:00,EGLD/BTC,0.004056,0.00406,0.003716,0.003809,1183.15356373,4.60139904189854
1649116800,2022-04-05 00:00:00,EGLD/BTC,0.004109,0.004121,0.004036,0.004051,858.7746624,3.49081530440807
1649030400,2022-04-04 00:00:00,EGLD/BTC,0.004209,0.004275,0.0038,0.004104,714.05646945,2.98409615203601
1648944000,2022-04-03 00:00:00,EGLD/BTC,0.004177,0.004239,0.004137,0.004197,522.11205008,2.19061684458412
1648857600,2022-04-02 00:00:00,EGLD/BTC,0.004274,0.004331,0.004173,0.004189,520.78920528,2.22083380742727
1648771200,2022-04-01 00:00:00,EGLD/BTC,0.004108,0.004299,0.004044,0.004278,736.38139874,3.08944344717721
1648684800,2022-03-31 00:00:00,EGLD/BTC,0.004201,0.004345,0.004088,0.004105,983.64056615,4.11410156401075
1648598400,2022-03-30 00:00:00,EGLD/BTC,0.004143,0.004288,0.004073,0.0042,493.38081883,2.06732167963235
1648512000,2022-03-29 00:00:00,EGLD/BTC,0.004098,0.004269,0.004098,0.00415,419.63950402,1.75859386194832
1648425600,2022-03-28 00:00:00,EGLD/BTC,0.004247,0.00454,0.003807,0.00409,1619.73155207,6.90343522012759
1648339200,2022-03-27 00:00:00,EGLD/BTC,0.004247,0.004264,0.004125,0.004242,436.11369682,1.833660486348
1648252800,2022-03-26 00:00:00,EGLD/BTC,0.004091,0.004294,0.004011,0.00425,906.7747884,3.85799830004461
1648166400,2022-03-25 00:00:00,EGLD/BTC,0.004367,0.004431,0.004051,0.004103,590.69624384,2.48369151193309
1648080000,2022-03-24 00:00:00,EGLD/BTC,0.004332,0.004475,0.004263,0.004368,375.29647686,1.63299398422481
1647993600,2022-03-23 00:00:00,EGLD/BTC,0.004385,0.00455,0.004297,0.004322,459.41121848,2.02693740326112
1647907200,2022-03-22 00:00:00,EGLD/BTC,0.004223,0.004384,0.004106,0.004384,482.23534226,2.05580189656484
1647820800,2022-03-21 00:00:00,EGLD/BTC,0.003894,0.004272,0.003874,0.004234,763.4592683,3.15094718765831
1647734400,2022-03-20 00:00:00,EGLD/BTC,0.003802,0.004056,0.003774,0.003891,380.08123888,1.49374046067184
1647648000,2022-03-19 00:00:00,EGLD/BTC,0.003822,0.003934,0.003765,0.003792,509.48329479,1.95497280868262
1647561600,2022-03-18 00:00:00,EGLD/BTC,0.003843,0.003978,0.003771,0.003812,403.56051943,1.57171798716553
1647475200,2022-03-17 00:00:00,EGLD/BTC,0.004,0.004031,0.003826,0.003833,293.74536252,1.1586910767625
1647388800,2022-03-16 00:00:00,EGLD/BTC,0.003994,0.004232,0.003847,0.00398,968.05618031,3.90030046359092
1647302400,2022-03-15 00:00:00,EGLD/BTC,0.003611,0.004063,0.003611,0.003992,1028.31965713,4.0281535421047
1647216000,2022-03-14 00:00:00,EGLD/BTC,0.003563,0.003704,0.00352,0.003603,662.81692534,2.40547513555684
1647129600,2022-03-13 00:00:00,EGLD/BTC,0.003581,0.003677,0.003559,0.003571,130.39764279,0.46967995954573
1647043200,2022-03-12 00:00:00,EGLD/BTC,0.003589,0.00368,0.00358,0.003595,95.91472994,0.34865754262812
1646956800,2022-03-11 00:00:00,EGLD/BTC,0.003668,0.00392,0.003575,0.003582,577.04421526,2.17028063718638
1646870400,2022-03-10 00:00:00,EGLD/BTC,0.00339,0.003736,0.00338,0.003663,992.48368962,3.5696390932328
1646784000,2022-03-09 00:00:00,EGLD/BTC,0.003423,0.003489,0.00333,0.003376,756.02303104,2.56412375051676
1646697600,2022-03-08 00:00:00,EGLD/BTC,0.003445,0.003499,0.003355,0.003411,238.40174097,0.8123365440853
1646611200,2022-03-07 00:00:00,EGLD/BTC,0.003456,0.003515,0.00339,0.003444,440.28975099,1.51410565066369
1646524800,2022-03-06 00:00:00,EGLD/BTC,0.003504,0.003504,0.003436,0.003457,198.9384599,0.69150383413383
1646438400,2022-03-05 00:00:00,EGLD/BTC,0.0034,0.003594,0.003337,0.003497,2210.0052843,7.51718828406236
1646352000,2022-03-04 00:00:00,EGLD/BTC,0.00345,0.003497,0.003315,0.003398,578.65820232,1.97015686305006
1646265600,2022-03-03 00:00:00,EGLD/BTC,0.003471,0.003539,0.003442,0.003453,195.2406292,0.67650557112608
1646179200,2022-03-02 00:00:00,EGLD/BTC,0.003423,0.003586,0.00338,0.003473,408.59358308,1.4258848071784
1646092800,2022-03-01 00:00:00,EGLD/BTC,0.003485,0.003659,0.003423,0.003451,830.71397003,2.94957581185885
1646006400,2022-02-28 00:00:00,EGLD/BTC,0.003603,0.003643,0.003407,0.003483,737.53414858,2.5856950625222
1645920000,2022-02-27 00:00:00,EGLD/BTC,0.003625,0.003652,0.003552,0.003609,824.65593613,2.97475228677057
1645833600,2022-02-26 00:00:00,EGLD/BTC,0.003797,0.003805,0.003614,0.003647,640.49471061,2.38431934442829
1645747200,2022-02-25 00:00:00,EGLD/BTC,0.003512,0.003805,0.003485,0.003784,963.6085832,3.50903047100946
1645660800,2022-02-24 00:00:00,EGLD/BTC,0.003927,0.003997,0.00346,0.00351,2195.0422223,7.98276012688603
1645574400,2022-02-23 00:00:00,EGLD/BTC,0.003968,0.004119,0.003927,0.003931,351.8484049,1.41292721598032
1645488000,2022-02-22 00:00:00,EGLD/BTC,0.003945,0.004098,0.00391,0.003966,355.97287778,1.43007092999276
1645401600,2022-02-21 00:00:00,EGLD/BTC,0.004047,0.004315,0.003933,0.003941,1130.5260018,4.63184062587269
1645315200,2022-02-20 00:00:00,EGLD/BTC,0.004044,0.004107,0.003952,0.004049,958.04033699,3.86241716809689
1645228800,2022-02-19 00:00:00,EGLD/BTC,0.0041,0.004161,0.003982,0.004047,823.84529662,3.34635972071803
1645142400,2022-02-18 00:00:00,EGLD/BTC,0.0042,0.00444,0.004088,0.004101,969.16945217,4.09297710854429
1645056000,2022-02-17 00:00:00,EGLD/BTC,0.00435,0.00448,0.004197,0.004205,1548.75081871,6.68862301246116
1644969600,2022-02-16 00:00:00,EGLD/BTC,0.004375,0.004726,0.004232,0.004337,1037.94860293,4.53835792559359
1644883200,2022-02-15 00:00:00,EGLD/BTC,0.004406,0.004686,0.004322,0.004375,972.95708017,4.32464371891668
1644796800,2022-02-14 00:00:00,EGLD/BTC,0.004507,0.004605,0.004349,0.004401,1633.99509582,7.27956535659421
1644710400,2022-02-13 00:00:00,EGLD/BTC,0.004738,0.004967,0.004507,0.004517,1530.64924445,7.2449316032709
1644624000,2022-02-12 00:00:00,EGLD/BTC,0.004577,0.004839,0.004363,0.004742,3477.12403981,15.98517644856253
1644537600,2022-02-11 00:00:00,EGLD/BTC,0.00405,0.005388,0.004041,0.004595,6027.04550105,28.2196028007993
1644451200,2022-02-10 00:00:00,EGLD/BTC,0.004001,0.004479,0.003991,0.004056,3585.6478895,14.79270593141533
1644364800,2022-02-09 00:00:00,EGLD/BTC,0.003941,0.004098,0.003893,0.004031,459.39508439,1.83908872555482
1644278400,2022-02-08 00:00:00,EGLD/BTC,0.00403,0.004052,0.003877,0.003918,549.00862941,2.17140834655237
1644192000,2022-02-07 00:00:00,EGLD/BTC,0.003916,0.004194,0.003856,0.004024,1520.56079236,6.20558460555067
1644105600,2022-02-06 00:00:00,EGLD/BTC,0.003904,0.004224,0.00381,0.003913,723.03986996,2.81884598697297
1644019200,2022-02-05 00:00:00,EGLD/BTC,0.003704,0.003997,0.003679,0.003876,1044.72865028,4.01823807520127
1643932800,2022-02-04 00:00:00,EGLD/BTC,0.003753,0.003895,0.00366,0.00369,1062.71575224,3.96666397178181
1643846400,2022-02-03 00:00:00,EGLD/BTC,0.003837,0.003869,0.003727,0.003766,400.25487357,1.52174228686898
1643760000,2022-02-02 00:00:00,EGLD/BTC,0.003905,0.004129,0.003816,0.00383,1328.18688841,5.22292695773264
