https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PIVX,Volume BTC
1658880000,2022-07-27 00:00:00,PIVX/BTC,0.00000804,0.000008195,0.000007924,0.000008013,5007.60604,0.04033190607319
1658793600,2022-07-26 00:00:00,PIVX/BTC,0.000007096,0.00000843,0.000007034,0.000008087,186017.85808,1.43935106649817
1658707200,2022-07-25 00:00:00,PIVX/BTC,0.00000744,0.000007496,0.000006956,0.000007096,100946.18026,0.71951352092324
1658620800,2022-07-24 00:00:00,PIVX/BTC,0.000007613,0.000007844,0.000007405,0.000007482,60789.91162,0.46214989391977
1658534400,2022-07-23 00:00:00,PIVX/BTC,0.000007427,0.000007913,0.000007257,0.00000767,64914.24525,0.49856243876357
1658448000,2022-07-22 00:00:00,PIVX/BTC,0.000007248,0.000007879,0.00000692,0.000007432,136574.96854,1.01368625530121
1658361600,2022-07-21 00:00:00,PIVX/BTC,0.00000693,0.00000808,0.000006739,0.000007256,217752.45383,1.58752266606506
1658275200,2022-07-20 00:00:00,PIVX/BTC,0.00000751,0.000007702,0.000006877,0.000006877,111738.06884,0.79335383090669
1658188800,2022-07-19 00:00:00,PIVX/BTC,0.000007386,0.000008107,0.000007269,0.000007508,139470.82799,1.07054727418391
1658102400,2022-07-18 00:00:00,PIVX/BTC,0.000006813,0.000009172,0.000006664,0.000007333,861261.98101,6.69738327963525
1658016000,2022-07-17 00:00:00,PIVX/BTC,0.000006834,0.00000691,0.000006566,0.000006815,70105.55842,0.47117477546982
1657929600,2022-07-16 00:00:00,PIVX/BTC,0.000006183,0.000007679,0.000006171,0.000006799,540219.69829,3.73554123990969
1657843200,2022-07-15 00:00:00,PIVX/BTC,0.000006516,0.000006516,0.000006076,0.000006191,159260.71234,1.00074651763509
1657756800,2022-07-14 00:00:00,PIVX/BTC,0.0000069,0.000007807,0.000006373,0.000006519,977525.77794,6.76966887950803
1657670400,2022-07-13 00:00:00,PIVX/BTC,0.000005712,0.000010559,0.000005695,0.000006948,1519381.47247014,11.56456391833813416
1657584000,2022-07-12 00:00:00,PIVX/BTC,0.000005271,0.0000061,0.00000524,0.000005695,328106.26305,1.8697206285893
1657497600,2022-07-11 00:00:00,PIVX/BTC,0.000005516,0.00000556,0.00000524,0.00000526,50512.02752,0.2736810397823
1657411200,2022-07-10 00:00:00,PIVX/BTC,0.000005557,0.000005612,0.00000545,0.000005521,19566.75416,0.10811804836886
1657324800,2022-07-09 00:00:00,PIVX/BTC,0.000005726,0.000005875,0.000005453,0.000005566,98826.35501,0.55869814302935
1657238400,2022-07-08 00:00:00,PIVX/BTC,0.00000561,0.0000064,0.0000055,0.000005727,289745.40688,1.70456121040113
1657152000,2022-07-07 00:00:00,PIVX/BTC,0.00000556,0.000005818,0.000005545,0.000005609,68252.08487057,0.38632799162178434
1657065600,2022-07-06 00:00:00,PIVX/BTC,0.000005389,0.000005709,0.000005361,0.000005566,63097.01619575,0.35079293775886675
1656979200,2022-07-05 00:00:00,PIVX/BTC,0.00000556,0.00000561,0.000005261,0.00000537,40638.50709154,0.22371722616483996
1656892800,2022-07-04 00:00:00,PIVX/BTC,0.000005548,0.00000652,0.000005452,0.00000553,321493.78897525,1.86732929282488528
1656806400,2022-07-03 00:00:00,PIVX/BTC,0.000005496,0.000005764,0.00000528,0.000005572,211333.10985557,1.16639784555441976
1656720000,2022-07-02 00:00:00,PIVX/BTC,0.000005314,0.000005644,0.000005277,0.000005502,67184.00037458,0.36651116239624622
1656633600,2022-07-01 00:00:00,PIVX/BTC,0.000005084,0.000005397,0.000005001,0.000005315,99560.60945856,0.51905335597842535
1656547200,2022-06-30 00:00:00,PIVX/BTC,0.000005001,0.000005262,0.00000492,0.000005084,124141.48655,0.63477689781032
1656460800,2022-06-29 00:00:00,PIVX/BTC,0.000005204,0.000005257,0.00000489,0.000005001,94575.4725114,0.4783600633318846
1656374400,2022-06-28 00:00:00,PIVX/BTC,0.000004907,0.00000592,0.000004866,0.000005204,347559.8253018,1.856348836054756
1656288000,2022-06-27 00:00:00,PIVX/BTC,0.000004781,0.000005014,0.000004767,0.000004919,118883.89699,0.58300444120543
1656201600,2022-06-26 00:00:00,PIVX/BTC,0.00000504,0.000005779,0.000004726,0.000004781,248826.34137927,1.2898600389154696
1656115200,2022-06-25 00:00:00,PIVX/BTC,0.000004903,0.000005073,0.00000468,0.000005065,137976.34824245,0.6709286296172507
1656028800,2022-06-24 00:00:00,PIVX/BTC,0.000004754,0.0000052,0.000004727,0.000004904,154415.93772,0.77115502938245
1655942400,2022-06-23 00:00:00,PIVX/BTC,0.000004627,0.000004897,0.0000045,0.000004754,72673.30424643,0.33995566365014474
1655856000,2022-06-22 00:00:00,PIVX/BTC,0.00000473,0.00000486,0.0000045,0.000004659,115375.71669362,0.53789822014163157
1655769600,2022-06-21 00:00:00,PIVX/BTC,0.000004334,0.000004798,0.0000043,0.000004729,201928.02073126,0.92953514765479475
1655683200,2022-06-20 00:00:00,PIVX/BTC,0.000004233,0.000004388,0.00000409,0.00000432,98077.27736,0.41656528481876
1655596800,2022-06-19 00:00:00,PIVX/BTC,0.000004414,0.000004457,0.0000041,0.000004234,192076.51774208,0.81402928774915849
1655510400,2022-06-18 00:00:00,PIVX/BTC,0.00000432,0.000004589,0.000004159,0.000004428,143940.11151501,0.62508506174728765
1655424000,2022-06-17 00:00:00,PIVX/BTC,0.000004163,0.00000442,0.000004093,0.00000434,148890.29105426,0.63128274644542968
1655337600,2022-06-16 00:00:00,PIVX/BTC,0.00000406,0.000004247,0.000004039,0.00000414,113788.23765513,0.47005341958762307
1655251200,2022-06-15 00:00:00,PIVX/BTC,0.00000392,0.0000049,0.00000386,0.000004039,636161.7820552,2.77565259159580768
1655164800,2022-06-14 00:00:00,PIVX/BTC,0.00000378,0.00000402,0.00000373,0.00000392,152878.63927151,0.5916112590507644
1655078400,2022-06-13 00:00:00,PIVX/BTC,0.00000363,0.00000386,0.00000336,0.00000377,373951.74822018,1.3373481957381019
1654992000,2022-06-12 00:00:00,PIVX/BTC,0.00000396,0.00000405,0.00000364,0.00000364,77728.28091822,0.2987287438488089
1654905600,2022-06-11 00:00:00,PIVX/BTC,0.00000408,0.0000044,0.00000391,0.00000395,111477.8818751,0.4640350788034822
1654819200,2022-06-10 00:00:00,PIVX/BTC,0.00000428,0.00000432,0.00000392,0.00000406,137333.67353801,0.5591425950927521
1654732800,2022-06-09 00:00:00,PIVX/BTC,0.00000424,0.00000452,0.00000408,0.00000428,169249.32299661,0.7210375051302772
1654646400,2022-06-08 00:00:00,PIVX/BTC,0.00000491,0.00000698,0.00000417,0.00000426,1239391.16426357,5.7163727057502162
1654560000,2022-06-07 00:00:00,PIVX/BTC,0.00000386,0.00000904,0.00000383,0.0000049,1713960.13058571,10.0251481285043077
1654473600,2022-06-06 00:00:00,PIVX/BTC,0.0000039,0.000004,0.0000038,0.00000384,39160.1552725,0.153048745604375
1654387200,2022-06-05 00:00:00,PIVX/BTC,0.00000386,0.00000412,0.00000383,0.00000391,145462.40536,0.5757183632182
1654300800,2022-06-04 00:00:00,PIVX/BTC,0.0000039,0.00000398,0.00000381,0.00000386,36779.73579165,0.1422795974749845
1654214400,2022-06-03 00:00:00,PIVX/BTC,0.00000395,0.00000398,0.00000374,0.0000039,81749.20411,0.3163395063669
1654128000,2022-06-02 00:00:00,PIVX/BTC,0.00000369,0.00000405,0.00000366,0.00000398,270945.25849,1.0519989650966392
1654041600,2022-06-01 00:00:00,PIVX/BTC,0.0000037,0.00000382,0.00000362,0.00000368,152777.48873074,0.5697389772003775
1653955200,2022-05-31 00:00:00,PIVX/BTC,0.00000388,0.00000388,0.00000362,0.00000369,43953.84886132,0.1644761373465028
1653868800,2022-05-30 00:00:00,PIVX/BTC,0.00000388,0.00000408,0.00000379,0.00000386,127256.37907,0.4959805132918
1653782400,2022-05-29 00:00:00,PIVX/BTC,0.00000392,0.00000394,0.00000379,0.0000039,18280.35529,0.0707369357499
1653696000,2022-05-28 00:00:00,PIVX/BTC,0.00000384,0.00000397,0.00000382,0.00000392,10718.19310657,0.0416393548902631
1653609600,2022-05-27 00:00:00,PIVX/BTC,0.00000385,0.00000398,0.00000375,0.00000384,38979.75584488,0.1507384703264407
1653523200,2022-05-26 00:00:00,PIVX/BTC,0.00000416,0.0000043,0.00000384,0.00000385,118251.2903468,0.485071099813614
1653436800,2022-05-25 00:00:00,PIVX/BTC,0.00000419,0.00000422,0.00000404,0.00000416,56677.55219,0.2332481851593
1653350400,2022-05-24 00:00:00,PIVX/BTC,0.00000416,0.0000042,0.00000395,0.00000417,158562.29264,0.6504549656189
1653264000,2022-05-23 00:00:00,PIVX/BTC,0.00000432,0.00000434,0.00000407,0.00000416,66085.85727149,0.2776182019914772
1653177600,2022-05-22 00:00:00,PIVX/BTC,0.00000423,0.00000441,0.00000416,0.00000432,115170.62768864,0.4980842124622704
1653091200,2022-05-21 00:00:00,PIVX/BTC,0.00000427,0.00000553,0.00000412,0.00000422,352319.67655002,1.6445206846683613
1653004800,2022-05-20 00:00:00,PIVX/BTC,0.00000394,0.0000046,0.0000039,0.00000425,391761.54527,1.6655065600634
1652918400,2022-05-19 00:00:00,PIVX/BTC,0.00000388,0.00000396,0.00000374,0.0000039,90508.59496256,0.3497487506028014
1652832000,2022-05-18 00:00:00,PIVX/BTC,0.00000414,0.00000417,0.00000384,0.00000388,34452.03613298,0.1393117714138582
1652745600,2022-05-17 00:00:00,PIVX/BTC,0.00000386,0.00000428,0.00000386,0.00000413,176636.01528243,0.719473749227863
1652659200,2022-05-16 00:00:00,PIVX/BTC,0.00000424,0.00000539,0.00000384,0.00000386,835369.87697,3.8087881492381
1652572800,2022-05-15 00:00:00,PIVX/BTC,0.00000351,0.00000453,0.00000342,0.00000423,381591.24635928,1.4542702376849264
1652486400,2022-05-14 00:00:00,PIVX/BTC,0.00000337,0.00000356,0.00000326,0.0000035,431293.78117,1.4593651517922
1652400000,2022-05-13 00:00:00,PIVX/BTC,0.00000344,0.00000375,0.00000333,0.00000342,331779.28469541,1.1745846837725465
1652313600,2022-05-12 00:00:00,PIVX/BTC,0.00000346,0.00000352,0.00000303,0.00000344,394047.7781783,1.3031112556124177
1652227200,2022-05-11 00:00:00,PIVX/BTC,0.00000438,0.00000468,0.00000338,0.00000344,472703.671004,1.9060576663636944
1652140800,2022-05-10 00:00:00,PIVX/BTC,0.00000466,0.00000475,0.00000435,0.00000439,56203.56866467,0.2573192471904424
1652054400,2022-05-09 00:00:00,PIVX/BTC,0.00000509,0.00000515,0.00000462,0.00000468,200072.58163776,0.9714346697947483
1651968000,2022-05-08 00:00:00,PIVX/BTC,0.00000501,0.0000052,0.00000498,0.00000505,59000.08962,0.3005714418007
1651881600,2022-05-07 00:00:00,PIVX/BTC,0.00000511,0.00000513,0.00000496,0.00000502,42527.39783,0.2138787622729
1651795200,2022-05-06 00:00:00,PIVX/BTC,0.000005,0.0000052,0.00000498,0.0000051,32357.91141225,0.1654929492302175
1651708800,2022-05-05 00:00:00,PIVX/BTC,0.00000515,0.00000523,0.00000492,0.00000498,64735.92729775,0.3280211092655825
1651622400,2022-05-04 00:00:00,PIVX/BTC,0.000005,0.00000516,0.00000487,0.00000516,35218.15498959,0.1766626149910965
1651536000,2022-05-03 00:00:00,PIVX/BTC,0.0000052,0.00000528,0.00000496,0.000005,52475.58556319,0.2660728409512157
1651449600,2022-05-02 00:00:00,PIVX/BTC,0.00000513,0.00000536,0.00000501,0.0000052,96641.85982,0.4989064187007
1651363200,2022-05-01 00:00:00,PIVX/BTC,0.00000493,0.00000535,0.00000477,0.00000511,168744.60395082,0.8452284916364712
1651276800,2022-04-30 00:00:00,PIVX/BTC,0.00000508,0.00000531,0.00000486,0.00000493,155915.53648,0.7832713406418
1651190400,2022-04-29 00:00:00,PIVX/BTC,0.00000527,0.00000531,0.00000501,0.00000507,31328.76357,0.1621058939953
1651104000,2022-04-28 00:00:00,PIVX/BTC,0.00000524,0.00000553,0.0000052,0.00000526,58672.29618,0.3164118373142
1651017600,2022-04-27 00:00:00,PIVX/BTC,0.00000526,0.00000553,0.00000495,0.00000524,155315.74636267,0.8194332238348879
1650931200,2022-04-26 00:00:00,PIVX/BTC,0.00000563,0.0000057,0.00000526,0.00000527,164432.23581888,0.8903135806190928
1650844800,2022-04-25 00:00:00,PIVX/BTC,0.00000581,0.00000585,0.00000543,0.00000563,72657.72820615,0.406625457539263
1650758400,2022-04-24 00:00:00,PIVX/BTC,0.0000059,0.00000616,0.00000578,0.0000058,55881.98215492,0.3340384694729894
1650672000,2022-04-23 00:00:00,PIVX/BTC,0.00000586,0.00000623,0.00000576,0.00000592,56439.64631,0.3390796846495
1650585600,2022-04-22 00:00:00,PIVX/BTC,0.00000597,0.00000607,0.00000578,0.00000585,25324.48058338,0.149697867764742
1650499200,2022-04-21 00:00:00,PIVX/BTC,0.0000061,0.00000622,0.00000585,0.00000597,57124.64363,0.3468509920789
1650412800,2022-04-20 00:00:00,PIVX/BTC,0.00000609,0.00000638,0.00000597,0.00000611,43437.72085922,0.2666208678072562
1650326400,2022-04-19 00:00:00,PIVX/BTC,0.00000592,0.00000616,0.00000582,0.00000611,63754.09970402,0.3833116961678158
1650240000,2022-04-18 00:00:00,PIVX/BTC,0.00000578,0.00000669,0.00000577,0.00000592,352272.59951358,2.2119598058940606
1650153600,2022-04-17 00:00:00,PIVX/BTC,0.0000058,0.00000612,0.00000571,0.00000579,111656.96651768,0.6691670923547352
1650067200,2022-04-16 00:00:00,PIVX/BTC,0.00000572,0.00000585,0.00000561,0.00000582,58506.68484959,0.3322793366527507
1649980800,2022-04-15 00:00:00,PIVX/BTC,0.00000605,0.00000607,0.00000565,0.00000572,58015.92845177,0.3389215744038706
1649894400,2022-04-14 00:00:00,PIVX/BTC,0.00000598,0.00000702,0.00000586,0.00000605,392271.74989255,2.5056459647745927
1649808000,2022-04-13 00:00:00,PIVX/BTC,0.00000545,0.00000617,0.00000535,0.00000598,145768.61504039,0.8251282173601243
1649721600,2022-04-12 00:00:00,PIVX/BTC,0.00000544,0.00000569,0.00000537,0.00000544,83636.13519561,0.4624550509082916
1649635200,2022-04-11 00:00:00,PIVX/BTC,0.00000567,0.0000057,0.00000545,0.00000546,83290.71526648,0.465688810401422
1649548800,2022-04-10 00:00:00,PIVX/BTC,0.00000571,0.00000583,0.00000553,0.00000566,184900.823,1.0594328971169
1649462400,2022-04-09 00:00:00,PIVX/BTC,0.00000582,0.00000583,0.00000563,0.00000572,100173.2567517,0.5734326502342958
1649376000,2022-04-08 00:00:00,PIVX/BTC,0.00000604,0.00000605,0.00000572,0.00000582,55785.23780597,0.3290841709748921
1649289600,2022-04-07 00:00:00,PIVX/BTC,0.00000604,0.00000617,0.00000594,0.00000604,55401.40807449,0.3340351973725737
1649203200,2022-04-06 00:00:00,PIVX/BTC,0.00000682,0.00000687,0.00000597,0.00000604,119402.06857949,0.757857957658729
1649116800,2022-04-05 00:00:00,PIVX/BTC,0.00000648,0.00000689,0.00000642,0.0000068,91619.43976807,0.6104333033160278
1649030400,2022-04-04 00:00:00,PIVX/BTC,0.00000646,0.00000674,0.0000064,0.00000648,218650.13964756,1.4315532749222126
1648944000,2022-04-03 00:00:00,PIVX/BTC,0.00000601,0.0000068,0.00000599,0.00000646,429010.75341956,2.7699993912756695
1648857600,2022-04-02 00:00:00,PIVX/BTC,0.0000059,0.00000619,0.00000582,0.00000601,156458.07708526,0.9320235181448594
1648771200,2022-04-01 00:00:00,PIVX/BTC,0.00000582,0.0000062,0.00000573,0.00000588,136439.52547287,0.8182871991639465
1648684800,2022-03-31 00:00:00,PIVX/BTC,0.00000592,0.00000647,0.00000577,0.00000579,179726.84763705,1.0661677557146987
1648598400,2022-03-30 00:00:00,PIVX/BTC,0.00000577,0.00000598,0.00000559,0.0000059,83662.97529,0.4838165256734
1648512000,2022-03-29 00:00:00,PIVX/BTC,0.00000554,0.00000583,0.00000554,0.00000576,122668.40075,0.7015658523657
