https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TAUM,Volume USDT
1660608000,2022-08-16 00:00:00,TAUM/USDT,0.00303,0.00308,0.0028,0.003,11304528.1866,33063.717862168
1660521600,2022-08-15 00:00:00,TAUM/USDT,0.00288,0.00312,0.00281,0.00303,12752089.7628,37788.654652972
1660435200,2022-08-14 00:00:00,TAUM/USDT,0.00317,0.00344,0.00279,0.00287,34028684.7891,106349.701382265
1660348800,2022-08-13 00:00:00,TAUM/USDT,0.00292,0.0035,0.00282,0.00319,29802526.1426,92246.91338538
1660262400,2022-08-12 00:00:00,TAUM/USDT,0.00311,0.00313,0.0028,0.00293,11777148.0138,34294.595440947
1660176000,2022-08-11 00:00:00,TAUM/USDT,0.0031,0.00328,0.00279,0.00313,12570195.2391,37935.10574054
1660089600,2022-08-10 00:00:00,TAUM/USDT,0.00302,0.00328,0.0029,0.0031,12658987.6038,39295.056682584
1660003200,2022-08-09 00:00:00,TAUM/USDT,0.00309,0.00327,0.0029,0.00302,11007137.9109,33739.289324834
1659916800,2022-08-08 00:00:00,TAUM/USDT,0.00318,0.00323,0.00302,0.00311,5636713.9149,17614.772746362
1659830400,2022-08-07 00:00:00,TAUM/USDT,0.00322,0.0033,0.00311,0.00318,3223106.6879,10357.115525997
1659744000,2022-08-06 00:00:00,TAUM/USDT,0.00315,0.00333,0.00314,0.00321,3575551.0773,11532.730515948
1659657600,2022-08-05 00:00:00,TAUM/USDT,0.00339,0.00342,0.00313,0.00317,5639549.9014,18152.836839839
1659571200,2022-08-04 00:00:00,TAUM/USDT,0.0034,0.0035,0.0033,0.00338,8170943.4679,27397.420345959
1659484800,2022-08-03 00:00:00,TAUM/USDT,0.00381,0.00389,0.00317,0.0034,28681214.0119,99542.826126835
1659398400,2022-08-02 00:00:00,TAUM/USDT,0.00312,0.00455,0.0031,0.00381,40601387.91605425,153059.5081147090525
1659312000,2022-08-01 00:00:00,TAUM/USDT,0.00326,0.00327,0.003,0.00314,5858036.8176,18403.878115389
1659225600,2022-07-31 00:00:00,TAUM/USDT,0.0033,0.00333,0.00321,0.00327,1281277.275,4179.189550242
1659139200,2022-07-30 00:00:00,TAUM/USDT,0.00319,0.00365,0.00318,0.0033,4074544.7294,13770.497594425
1659052800,2022-07-29 00:00:00,TAUM/USDT,0.00365,0.00369,0.0031,0.00319,8676433.8475,28340.693503792
1658966400,2022-07-28 00:00:00,TAUM/USDT,0.00365,0.00385,0.0032,0.00365,8287793.7441,28604.868586988
1658880000,2022-07-27 00:00:00,TAUM/USDT,0.00318,0.00365,0.00302,0.00365,16885827.9957,57047.426976118
1658793600,2022-07-26 00:00:00,TAUM/USDT,0.00308,0.0039,0.00281,0.00318,37047134.6667,123220.435595919
1658707200,2022-07-25 00:00:00,TAUM/USDT,0.00308,0.00418,0.003,0.00308,27193031.6748,93020.090565605
1658620800,2022-07-24 00:00:00,TAUM/USDT,0.0032,0.0037,0.00301,0.00308,9378170.5058,30805.510292627
1658534400,2022-07-23 00:00:00,TAUM/USDT,0.00322,0.00359,0.00297,0.00321,11812542.4282,37110.442216261
1658448000,2022-07-22 00:00:00,TAUM/USDT,0.00356,0.00384,0.00294,0.00323,11669880.6305,38977.931381619
1658361600,2022-07-21 00:00:00,TAUM/USDT,0.00354,0.00368,0.00349,0.00352,3725499.8527,13243.043846838
1658275200,2022-07-20 00:00:00,TAUM/USDT,0.00374,0.0039,0.00351,0.00352,3140730.69605983,11738.0524519089438
1658188800,2022-07-19 00:00:00,TAUM/USDT,0.0039,0.00402,0.00371,0.00371,3125662.81568417,11937.1714347672644
1658102400,2022-07-18 00:00:00,TAUM/USDT,0.00412,0.00443,0.0034,0.00387,12596513.11380126,48270.5745801529664
1658016000,2022-07-17 00:00:00,TAUM/USDT,0.00434,0.00452,0.004,0.00412,5134672.00212022,21766.3430822549315
1657929600,2022-07-16 00:00:00,TAUM/USDT,0.00416,0.0052,0.00411,0.00438,20092483.36399228,90415.0147403914751
1657843200,2022-07-15 00:00:00,TAUM/USDT,0.00404,0.00484,0.00392,0.00416,11087891.10552937,48555.5717026973829
1657756800,2022-07-14 00:00:00,TAUM/USDT,0.00384,0.00443,0.00371,0.00404,5251507.05941645,20933.7692600040824
1657670400,2022-07-13 00:00:00,TAUM/USDT,0.00418,0.0057,0.00371,0.00389,16323371.60573431,73195.9876517269066
1657584000,2022-07-12 00:00:00,TAUM/USDT,0.00425,0.00448,0.004,0.00419,2308265.62319854,9721.4678482479517
1657497600,2022-07-11 00:00:00,TAUM/USDT,0.00482,0.0053,0.00413,0.0043,8498943.6315878,38746.3875573983851
1657411200,2022-07-10 00:00:00,TAUM/USDT,0.00563,0.0082,0.00443,0.00482,18056530.45563274,101679.0454195222995
1657324800,2022-07-09 00:00:00,TAUM/USDT,0.00604,0.00627,0.00533,0.00562,4581137.61066435,26702.6973631017513
1657238400,2022-07-08 00:00:00,TAUM/USDT,0.00548,0.00664,0.00523,0.00605,7990655.71061166,47806.8924595331796
1657152000,2022-07-07 00:00:00,TAUM/USDT,0.00591,0.00605,0.00517,0.00548,4024768.30563849,22269.7863863081563
1657065600,2022-07-06 00:00:00,TAUM/USDT,0.0056,0.00967,0.00558,0.0059,23884417.7992934,173099.5406557762112
1656979200,2022-07-05 00:00:00,TAUM/USDT,0.00562,0.00566,0.00545,0.00559,501908.26585451,2772.4472584040178
1656892800,2022-07-04 00:00:00,TAUM/USDT,0.00563,0.0061,0.00544,0.00561,1228549.94427468,7043.0540547741017
1656806400,2022-07-03 00:00:00,TAUM/USDT,0.00602,0.0075,0.00544,0.00569,5941003.83977946,37419.8330470659707
1656720000,2022-07-02 00:00:00,TAUM/USDT,0.00579,0.00639,0.00542,0.00602,942532.15028195,5641.2796959828239
1656633600,2022-07-01 00:00:00,TAUM/USDT,0.00658,0.00721,0.00573,0.00585,1803157.2859377,11833.7923960486163
1656547200,2022-06-30 00:00:00,TAUM/USDT,0.00722,0.00722,0.00614,0.0065,1064127.13036567,7046.5432880778096
1656460800,2022-06-29 00:00:00,TAUM/USDT,0.00725,0.00881,0.00637,0.00729,2900868.70454751,21151.1092040016218
1656374400,2022-06-28 00:00:00,TAUM/USDT,0.0082,0.00822,0.00715,0.00725,1355733.44538706,10557.0462836568207
1656288000,2022-06-27 00:00:00,TAUM/USDT,0.00912,0.00913,0.00786,0.0082,3891656.29463284,32163.7586374078703
1656201600,2022-06-26 00:00:00,TAUM/USDT,0.01,0.01013,0.00899,0.00905,2925160.35485705,28118.3664325443528
1656115200,2022-06-25 00:00:00,TAUM/USDT,0.01006,0.01047,0.0098,0.01001,9350763.87922112,94461.3720724350587
1656028800,2022-06-24 00:00:00,TAUM/USDT,0.01001,0.01098,0.00982,0.0101,11403390.35764867,115798.1009295217247
1655942400,2022-06-23 00:00:00,TAUM/USDT,0.01,0.01035,0.00979,0.01006,8364077.44280279,84175.9152168923699
1655856000,2022-06-22 00:00:00,TAUM/USDT,0.01072,0.01078,0.0097,0.01003,5668221.14631451,57471.2647989762684
1655769600,2022-06-21 00:00:00,TAUM/USDT,0.01,0.013,0.0099,0.01076,14292098.1823288,155103.3038779305561
1655683200,2022-06-20 00:00:00,TAUM/USDT,0.0115,0.01162,0.00976,0.01005,9853312.89207155,101043.7585667136949
1655596800,2022-06-19 00:00:00,TAUM/USDT,0.00944,0.012,0.00883,0.0115,3346054.83206692,34368.5907354621355
1655510400,2022-06-18 00:00:00,TAUM/USDT,0.01126,0.01131,0.0085,0.00944,6734028.2383425,67746.0896652359783
1655424000,2022-06-17 00:00:00,TAUM/USDT,0.01055,0.01195,0.01039,0.01129,7009779.12145869,76295.120905736653
1655337600,2022-06-16 00:00:00,TAUM/USDT,0.01128,0.0125,0.0105,0.01058,7070223.29967378,79190.3613877160047
1655251200,2022-06-15 00:00:00,TAUM/USDT,0.0123,0.013,0.01,0.01122,10060758.34731894,112771.2507433263875
1655164800,2022-06-14 00:00:00,TAUM/USDT,0.0123,0.021,0.0111,0.0123,16009524.08504148,217271.984269511614
1655078400,2022-06-13 00:00:00,TAUM/USDT,0.0151,0.0152,0.0105,0.0123,10370003.08817812,126991.825781265735
1654992000,2022-06-12 00:00:00,TAUM/USDT,0.0187,0.0188,0.0152,0.0152,1674223.49333913,28042.664455016521
1654905600,2022-06-11 00:00:00,TAUM/USDT,0.0208,0.0246,0.017,0.0187,7700847.36074647,153094.983056298142
1654819200,2022-06-10 00:00:00,TAUM/USDT,0.0219,0.0221,0.0207,0.0209,4606619.02850331,97760.031287911295
1654732800,2022-06-09 00:00:00,TAUM/USDT,0.0254,0.0256,0.02,0.022,7409826.29905844,167927.517046752159
1654646400,2022-06-08 00:00:00,TAUM/USDT,0.0239,0.03,0.0229,0.0255,7746418.89587049,199039.827719029973
1654560000,2022-06-07 00:00:00,TAUM/USDT,0.0223,0.0265,0.0217,0.024,7033676.8488132,163870.691248451692
1654473600,2022-06-06 00:00:00,TAUM/USDT,0.0222,0.025,0.0217,0.0223,7700072.45346156,176530.672782830701
1654387200,2022-06-05 00:00:00,TAUM/USDT,0.0213,0.032,0.0207,0.0222,18347546.07174718,456548.253209939939
1654300800,2022-06-04 00:00:00,TAUM/USDT,0.0218,0.0224,0.0205,0.0214,6965959.23768606,148577.248824639962
1654214400,2022-06-03 00:00:00,TAUM/USDT,0.0212,0.0275,0.0212,0.0218,6475167.54423647,146740.38388338265
1654128000,2022-06-02 00:00:00,TAUM/USDT,0.0221,0.0239,0.0202,0.0213,7902532.90555957,168658.589673580103
1654041600,2022-06-01 00:00:00,TAUM/USDT,0.0223,0.0248,0.0204,0.0222,7648456.30921987,172382.909110259567
1653955200,2022-05-31 00:00:00,TAUM/USDT,0.0236,0.0243,0.0215,0.0225,4278683.30301933,96521.632052193039
1653868800,2022-05-30 00:00:00,TAUM/USDT,0.0209,0.036,0.0203,0.0236,11855920.87706836,308964.624637808764
1653782400,2022-05-29 00:00:00,TAUM/USDT,0.0219,0.0219,0.0203,0.0209,5709419.49632587,119528.892133570616
1653696000,2022-05-28 00:00:00,TAUM/USDT,0.0234,0.031,0.021,0.022,5421084.83465591,126551.714117193352
1653609600,2022-05-27 00:00:00,TAUM/USDT,0.0214,0.0252,0.0199,0.0234,5501984.37861762,118420.451823387581
1653523200,2022-05-26 00:00:00,TAUM/USDT,0.0237,0.0381,0.021,0.0214,6487549.9235254,175944.719328949211
1653436800,2022-05-25 00:00:00,TAUM/USDT,0.0261,0.0261,0.0225,0.0239,4951050.6297091,118937.071117440535
1653350400,2022-05-24 00:00:00,TAUM/USDT,0.0284,0.0304,0.0254,0.0263,1403861.43515823,40625.835672806612
1653264000,2022-05-23 00:00:00,TAUM/USDT,0.0303,0.0387,0.0268,0.0284,5292547.86866249,169146.467642162099
1653177600,2022-05-22 00:00:00,TAUM/USDT,0.0328,0.0356,0.0291,0.0304,4810050.69924718,149805.871947990386
1653091200,2022-05-21 00:00:00,TAUM/USDT,0.0311,0.0342,0.0293,0.0329,5301547.20295714,164651.680719203029
1653004800,2022-05-20 00:00:00,TAUM/USDT,0.0363,0.0371,0.029,0.0311,4535142.94190133,151834.923047857789
1652918400,2022-05-19 00:00:00,TAUM/USDT,0.0459,0.0465,0.031,0.0364,4513219.12367027,168379.101811046009
1652832000,2022-05-18 00:00:00,TAUM/USDT,0.0359,0.069,0.0306,0.0462,31663823.24777077,1523582.17103786157
1652745600,2022-05-17 00:00:00,TAUM/USDT,0.02,0.0764,0.0199,0.0358,17892009.74174996,607013.249344581861
1652659200,2022-05-16 00:00:00,TAUM/USDT,0.0201,0.021,0.0195,0.0201,5897026.35002392,118651.829969591445
1652572800,2022-05-15 00:00:00,TAUM/USDT,0.0216,0.0282,0.0197,0.0202,7156246.89923332,159777.532607719665
1652486400,2022-05-14 00:00:00,TAUM/USDT,0.0213,0.0238,0.0196,0.0218,6078015.14323416,123654.146340029106
1652400000,2022-05-13 00:00:00,TAUM/USDT,0.0181,0.0224,0.0177,0.0213,5173644.74842167,105502.520055126066
1652313600,2022-05-12 00:00:00,TAUM/USDT,0.02,0.0205,0.0149,0.0181,846255.4776811,15690.924505306346
1652227200,2022-05-11 00:00:00,TAUM/USDT,0.03,0.0312,0.0009,0.0202,4510922.98696105,98540.571940062378
1652140800,2022-05-10 00:00:00,TAUM/USDT,0.0347,0.035,0.0273,0.03,4507475.21573861,147309.220564319767
1652054400,2022-05-09 00:00:00,TAUM/USDT,0.0405,0.0533,0.0337,0.0347,4216937.4095144,176180.948605700251
1651968000,2022-05-08 00:00:00,TAUM/USDT,0.0475,0.0477,0.0382,0.0403,4526464.87595469,189689.412689272547
1651881600,2022-05-07 00:00:00,TAUM/USDT,0.0434,0.06,0.038,0.0475,2080596.98800933,96839.587330421596
1651795200,2022-05-06 00:00:00,TAUM/USDT,0.0453,0.0468,0.042,0.0434,3109714.49673675,137517.693707583419
1651708800,2022-05-05 00:00:00,TAUM/USDT,0.0502,0.0537,0.0421,0.0453,3391295.78398157,168991.091393157054
1651622400,2022-05-04 00:00:00,TAUM/USDT,0.0564,0.0582,0.0468,0.0501,2283184.17952458,117977.989987579016
1651536000,2022-05-03 00:00:00,TAUM/USDT,0.0457,0.075,0.0453,0.0561,7911324.44914694,454322.501105865647
1651449600,2022-05-02 00:00:00,TAUM/USDT,0.051,0.0524,0.0416,0.0455,2318662.54373586,105032.929286517365
1651363200,2022-05-01 00:00:00,TAUM/USDT,0.0512,0.0523,0.0483,0.051,2521169.57724861,127856.805420336339
1651276800,2022-04-30 00:00:00,TAUM/USDT,0.0592,0.061,0.0506,0.0507,2590676.53579328,144892.770748979395
1651190400,2022-04-29 00:00:00,TAUM/USDT,0.0642,0.067,0.0569,0.059,3165099.68964311,191392.807769191332
1651104000,2022-04-28 00:00:00,TAUM/USDT,0.0752,0.0788,0.0613,0.0646,2222312.40572265,158136.594649541197
1651017600,2022-04-27 00:00:00,TAUM/USDT,0.0914,0.0914,0.0729,0.0748,1697249.51644946,135929.290916883091
1650931200,2022-04-26 00:00:00,TAUM/USDT,0.1061,0.1119,0.0805,0.0914,3754623.405669,353245.604341745711
1650844800,2022-04-25 00:00:00,TAUM/USDT,0.1,0.1406,0.1,0.106,8647494.07084544,1079379.524429784315
