https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS,Volume USDT
1663394400,2022-09-17 06:00:00,AXS/USDT,12.812,12.843,12.812,12.843,157.10275406,2015.90307008002
1663390800,2022-09-17 05:00:00,AXS/USDT,12.884,12.887,12.779,12.819,595.56026447,7631.81379167943
1663387200,2022-09-17 04:00:00,AXS/USDT,12.894,12.993,12.884,12.893,562.68849776,7279.17397147336
1663383600,2022-09-17 03:00:00,AXS/USDT,12.882,12.907,12.869,12.907,166.0509,2141.8857794
1663380000,2022-09-17 02:00:00,AXS/USDT,12.93,12.956,12.871,12.876,320.17770938,4134.7550117131
1663376400,2022-09-17 01:00:00,AXS/USDT,12.868,12.938,12.867,12.938,153.24301602,1973.03947711787
1663372800,2022-09-17 00:00:00,AXS/USDT,12.813,12.981,12.813,12.876,437.4728935,5643.51289317446
1663369200,2022-09-16 23:00:00,AXS/USDT,12.812,12.834,12.764,12.82,96.92659609,1241.42630524424
1663365600,2022-09-16 22:00:00,AXS/USDT,12.781,12.825,12.778,12.795,29.50458894,378.02319576287
1663362000,2022-09-16 21:00:00,AXS/USDT,12.787,12.815,12.746,12.775,247.46421405,3163.08623535315
1663358400,2022-09-16 20:00:00,AXS/USDT,12.708,12.807,12.695,12.8,263.12432715,3358.40751057785
1663354800,2022-09-16 19:00:00,AXS/USDT,12.667,12.717,12.666,12.69,136.4547546,1731.07909555514
1663351200,2022-09-16 18:00:00,AXS/USDT,12.662,12.74,12.594,12.657,196.88710514,2496.040128507
1663347600,2022-09-16 17:00:00,AXS/USDT,12.665,12.693,12.531,12.664,754.68659145,9523.76103692341
1663344000,2022-09-16 16:00:00,AXS/USDT,12.77,12.781,12.492,12.647,5249.45947012,66198.30358366761
1663340400,2022-09-16 15:00:00,AXS/USDT,12.725,12.817,12.698,12.77,1265.55400908,16155.64044435969
1663336800,2022-09-16 14:00:00,AXS/USDT,12.653,12.84,12.633,12.729,597.17299909,7588.39629731782
1663333200,2022-09-16 13:00:00,AXS/USDT,12.783,12.825,12.594,12.642,1219.29360012,15537.91973074238
1663329600,2022-09-16 12:00:00,AXS/USDT,12.897,12.906,12.768,12.783,719.71338615,9231.14416622716
1663326000,2022-09-16 11:00:00,AXS/USDT,12.875,12.913,12.825,12.892,497.42179466,6394.84621288562
1663322400,2022-09-16 10:00:00,AXS/USDT,12.739,12.928,12.739,12.871,1585.71414703,20347.21356959278
1663318800,2022-09-16 09:00:00,AXS/USDT,12.652,12.746,12.652,12.739,981.02993087,12460.98133538771
1663315200,2022-09-16 08:00:00,AXS/USDT,12.796,12.801,12.61,12.639,2526.55350352,32037.53044520727
1663311600,2022-09-16 07:00:00,AXS/USDT,12.769,12.827,12.768,12.781,1176.1050509,15039.4437759176
1663308000,2022-09-16 06:00:00,AXS/USDT,12.76,12.816,12.726,12.77,67.26008949,858.44050420319
1663304400,2022-09-16 05:00:00,AXS/USDT,12.687,12.818,12.678,12.765,25.39698406,324.42453517236
1663300800,2022-09-16 04:00:00,AXS/USDT,12.708,12.789,12.675,12.677,1179.00657513,15009.3420201815
1663297200,2022-09-16 03:00:00,AXS/USDT,12.562,12.725,12.538,12.716,1001.55631009,12613.61194035958
1663293600,2022-09-16 02:00:00,AXS/USDT,12.601,12.615,12.44,12.57,504.94142404,6332.71059937509
1663290000,2022-09-16 01:00:00,AXS/USDT,12.713,12.724,12.551,12.608,317.0923877,4003.39660876706
1663286400,2022-09-16 00:00:00,AXS/USDT,12.704,12.731,12.434,12.727,3900.28978693,49067.11716415563
1663282800,2022-09-15 23:00:00,AXS/USDT,12.736,12.754,12.602,12.704,558.18951126,7092.16938094223
1663279200,2022-09-15 22:00:00,AXS/USDT,12.922,12.922,12.636,12.742,1192.33404894,15177.54527931306
1663275600,2022-09-15 21:00:00,AXS/USDT,12.971,12.974,12.862,12.934,166.41678751,2156.16919016699
1663272000,2022-09-15 20:00:00,AXS/USDT,12.954,12.989,12.912,12.989,1757.347,22798.1066814
1663268400,2022-09-15 19:00:00,AXS/USDT,12.88,12.987,12.84,12.951,639.51839971,8246.86732749652
1663264800,2022-09-15 18:00:00,AXS/USDT,12.921,13.017,12.882,12.893,122.84637638,1591.72122057065
1663261200,2022-09-15 17:00:00,AXS/USDT,12.926,12.989,12.901,12.925,195.20862476,2526.85240732962
1663257600,2022-09-15 16:00:00,AXS/USDT,12.795,12.939,12.768,12.927,1022.44687354,13166.99260992292
1663254000,2022-09-15 15:00:00,AXS/USDT,12.719,12.834,12.567,12.816,684.76882634,8679.24407212293
1663250400,2022-09-15 14:00:00,AXS/USDT,13.107,13.119,12.686,12.719,2880.87076162,36877.98828616097
1663246800,2022-09-15 13:00:00,AXS/USDT,13.126,13.157,12.959,13.103,632.56376824,8273.17494251505
1663243200,2022-09-15 12:00:00,AXS/USDT,13.131,13.201,13.045,13.119,404.80681981,5313.43646091479
1663239600,2022-09-15 11:00:00,AXS/USDT,13.081,13.14,13.046,13.132,389.59517178,5102.86637287015
1663236000,2022-09-15 10:00:00,AXS/USDT,13.14,13.201,13.051,13.084,260.55433224,3422.7336076967
1663232400,2022-09-15 09:00:00,AXS/USDT,13.167,13.181,13.109,13.147,67.72479577,889.68678593495
1663228800,2022-09-15 08:00:00,AXS/USDT,13.229,13.235,13.092,13.145,473.50099986,6245.54623438761
1663225200,2022-09-15 07:00:00,AXS/USDT,13.207,13.386,13.175,13.249,2814.3984455,37340.48393491819
1663221600,2022-09-15 06:00:00,AXS/USDT,13.03,13.319,12.8,13.207,4201.19761507,54950.71896823101
1663218000,2022-09-15 05:00:00,AXS/USDT,12.914,13.04,12.895,13.027,699.13103085,9076.96320105105
1663214400,2022-09-15 04:00:00,AXS/USDT,12.941,12.983,12.837,12.917,1165.55181733,15014.17530301372
1663210800,2022-09-15 03:00:00,AXS/USDT,12.968,12.981,12.8,12.93,769.50672804,9896.13485322388
1663207200,2022-09-15 02:00:00,AXS/USDT,13.136,13.153,12.878,13.01,945.48174074,12255.13331627724
1663203600,2022-09-15 01:00:00,AXS/USDT,13.127,13.159,12.936,13.153,555.74149406,7276.27505413485
1663200000,2022-09-15 00:00:00,AXS/USDT,13.312,13.331,13.073,13.133,979.18300364,12866.13200783059
1663196400,2022-09-14 23:00:00,AXS/USDT,13.323,13.356,13.285,13.321,145.13281015,1932.1155781393
1663192800,2022-09-14 22:00:00,AXS/USDT,13.273,13.396,13.245,13.326,529.42986094,7050.68574128308
1663189200,2022-09-14 21:00:00,AXS/USDT,13.16,13.274,13.1,13.274,210.68526729,2778.83492001969
1663185600,2022-09-14 20:00:00,AXS/USDT,13.217,13.242,13.141,13.167,209.99004353,2767.17921610981
1663182000,2022-09-14 19:00:00,AXS/USDT,13.07,13.25,13.057,13.221,235.84333559,3100.68003355447
1663178400,2022-09-14 18:00:00,AXS/USDT,13.129,13.134,12.837,13.102,940.99631807,12236.03222090299
1663174800,2022-09-14 17:00:00,AXS/USDT,13.166,13.226,13.111,13.126,335.60118172,4417.88627535466
1663171200,2022-09-14 16:00:00,AXS/USDT,13.202,13.202,13.106,13.147,427.25574499,5617.01601543033
1663167600,2022-09-14 15:00:00,AXS/USDT,13.225,13.27,13.168,13.188,284.69547951,3762.51391010448
1663164000,2022-09-14 14:00:00,AXS/USDT,13.257,13.268,13.145,13.228,498.27270218,6586.28098823132
1663160400,2022-09-14 13:00:00,AXS/USDT,13.326,13.373,13.137,13.276,839.73072016,11130.31296354826
1663156800,2022-09-14 12:00:00,AXS/USDT,13.239,13.463,13.1,13.324,729.39177584,9652.73961212987
1663153200,2022-09-14 11:00:00,AXS/USDT,13.287,13.326,13.15,13.237,797.00786848,10584.26129373631
1663149600,2022-09-14 10:00:00,AXS/USDT,13.232,13.298,13.232,13.277,133.44793361,1769.48202570109
1663146000,2022-09-14 09:00:00,AXS/USDT,13.297,13.314,13.217,13.236,331.77887883,4404.29558115532
1663142400,2022-09-14 08:00:00,AXS/USDT,13.176,13.348,13.106,13.305,251.29912984,3321.72800266011
1663138800,2022-09-14 07:00:00,AXS/USDT,13.217,13.255,12.992,13.175,1362.67519525,17785.61841849841
1663135200,2022-09-14 06:00:00,AXS/USDT,13.334,13.345,13.205,13.213,248.11093578,3292.34429978011
1663131600,2022-09-14 05:00:00,AXS/USDT,13.35,13.383,13.299,13.299,289.20742146,3860.89627092706
1663128000,2022-09-14 04:00:00,AXS/USDT,13.308,13.361,13.26,13.354,317.56221905,4225.12871969925
1663124400,2022-09-14 03:00:00,AXS/USDT,13.35,13.398,13.291,13.3,527.79098247,7043.48400416389
1663120800,2022-09-14 02:00:00,AXS/USDT,13.299,13.383,13.289,13.347,803.94722284,10720.44654680596
1663117200,2022-09-14 01:00:00,AXS/USDT,13.237,13.331,13.233,13.309,113.17856055,1504.22412753179
1663113600,2022-09-14 00:00:00,AXS/USDT,13.149,13.242,13.042,13.237,506.53636005,6659.83801107243
1663110000,2022-09-13 23:00:00,AXS/USDT,13.207,13.219,13.025,13.158,2224.41243216,29166.82172009453
1663106400,2022-09-13 22:00:00,AXS/USDT,13.303,13.303,13.102,13.246,524.75187289,6934.26247449724
1663102800,2022-09-13 21:00:00,AXS/USDT,13.319,13.321,13.117,13.314,463.03330752,6141.25911619761
1663099200,2022-09-13 20:00:00,AXS/USDT,13.339,13.429,13.318,13.319,813.12782929,10881.33155111666
1663095600,2022-09-13 19:00:00,AXS/USDT,13.147,13.382,13.066,13.337,3157.9985019,41772.60525988957
1663092000,2022-09-13 18:00:00,AXS/USDT,13.457,13.493,13.15,13.15,1818.95554805,24325.50907835161
1663088400,2022-09-13 17:00:00,AXS/USDT,13.431,13.539,13.401,13.456,1325.64831201,17876.41005179737
1663084800,2022-09-13 16:00:00,AXS/USDT,13.409,13.493,13.319,13.442,529.56508446,7094.25728845185
1663081200,2022-09-13 15:00:00,AXS/USDT,13.357,13.46,13.326,13.417,1055.40534301,14124.15415909221
1663077600,2022-09-13 14:00:00,AXS/USDT,13.491,13.56,13.24,13.371,3897.29826251,52522.2606364769
1663074000,2022-09-13 13:00:00,AXS/USDT,13.501,13.599,13.405,13.5,2132.65115961,28773.91230703133
1663070400,2022-09-13 12:00:00,AXS/USDT,14.394,14.492,13.377,13.513,7188.50274733,100795.93293266916
1663066800,2022-09-13 11:00:00,AXS/USDT,14.399,14.466,14.335,14.363,608.50820993,8776.97670799431
1663063200,2022-09-13 10:00:00,AXS/USDT,14.287,14.426,14.287,14.4,567.73238849,8161.71615022351
1663059600,2022-09-13 09:00:00,AXS/USDT,14.335,14.422,14.249,14.278,1041.81040237,14933.76290174478
1663056000,2022-09-13 08:00:00,AXS/USDT,14.411,14.47,14.267,14.327,1559.28625482,22352.62628904888
1663052400,2022-09-13 07:00:00,AXS/USDT,14.255,14.447,14.198,14.386,2618.5971,37421.4104164
1663048800,2022-09-13 06:00:00,AXS/USDT,14.268,14.412,14.2,14.217,1787.3001347,25537.04684768718
1663045200,2022-09-13 05:00:00,AXS/USDT,14.203,14.321,14.203,14.273,1721.05911615,24565.32414968269
1663041600,2022-09-13 04:00:00,AXS/USDT,14.176,14.275,14.146,14.205,506.24673559,7191.1409946068
1663038000,2022-09-13 03:00:00,AXS/USDT,14.053,14.202,14.044,14.156,261.82759151,3696.64605181888
1663034400,2022-09-13 02:00:00,AXS/USDT,13.924,14.061,13.801,14.061,441.61336873,6149.11936292432
1663030800,2022-09-13 01:00:00,AXS/USDT,14.018,14.06,13.835,13.931,1295.5547866,18008.96178244691
1663027200,2022-09-13 00:00:00,AXS/USDT,14.234,14.24,13.854,14.023,3458.31607433,48390.07197437172
1663023600,2022-09-12 23:00:00,AXS/USDT,14.181,14.237,14.151,14.225,171.41711744,2434.24370977008
1663020000,2022-09-12 22:00:00,AXS/USDT,14.216,14.314,14.16,14.16,207.11452527,2942.88528934592
1663016400,2022-09-12 21:00:00,AXS/USDT,14.287,14.287,14.145,14.231,127.56324374,1815.33652906394
1663012800,2022-09-12 20:00:00,AXS/USDT,14.267,14.297,14.201,14.295,472.52563727,6723.82042307274
1663009200,2022-09-12 19:00:00,AXS/USDT,14.281,14.351,14.204,14.285,476.57483484,6805.90766419815
1663005600,2022-09-12 18:00:00,AXS/USDT,14.258,14.306,14.177,14.286,791.54228903,11261.74946995561
1663002000,2022-09-12 17:00:00,AXS/USDT,14.299,14.354,14.197,14.27,712.54691619,10171.1968746773
1662998400,2022-09-12 16:00:00,AXS/USDT,14.41,14.441,14.09,14.306,771.78768277,10988.16339380058
1662994800,2022-09-12 15:00:00,AXS/USDT,14.726,14.726,14.349,14.425,1851.78462957,27057.52305557769
1662991200,2022-09-12 14:00:00,AXS/USDT,14.796,14.896,14.68,14.716,874.43184756,12889.76042944532
1662987600,2022-09-12 13:00:00,AXS/USDT,14.864,14.873,14.692,14.79,1066.0508087,15760.32249884731
1662984000,2022-09-12 12:00:00,AXS/USDT,14.797,14.912,14.785,14.848,1975.37214932,29346.28912498258
1662980400,2022-09-12 11:00:00,AXS/USDT,14.818,15.063,14.741,14.816,4830.05027733,72179.92658515203
1662976800,2022-09-12 10:00:00,AXS/USDT,14.759,14.916,14.589,14.81,2689.46128348,39842.16725233762
1662973200,2022-09-12 09:00:00,AXS/USDT,14.652,14.759,14.541,14.743,1271.17224318,18697.3795794988
1662969600,2022-09-12 08:00:00,AXS/USDT,14.57,14.701,14.53,14.645,1297.51733989,18933.18861541449
1662966000,2022-09-12 07:00:00,AXS/USDT,14.427,14.576,14.423,14.56,1427.57890508,20683.27310031134
1662962400,2022-09-12 06:00:00,AXS/USDT,14.383,14.446,14.353,14.422,394.66166647,5680.75574784062
1662958800,2022-09-12 05:00:00,AXS/USDT,14.362,14.387,14.289,14.374,343.555,4926.6452635
1662955200,2022-09-12 04:00:00,AXS/USDT,14.288,14.403,14.283,14.37,591.457511,8498.99588950886
1662951600,2022-09-12 03:00:00,AXS/USDT,14.384,14.437,14.176,14.298,1209.94901067,17293.87468165428
1662948000,2022-09-12 02:00:00,AXS/USDT,14.703,14.708,14.363,14.406,487.56051912,7050.40388519146
1662944400,2022-09-12 01:00:00,AXS/USDT,14.331,14.779,14.277,14.685,1034.28116531,15065.03396939621
1662940800,2022-09-12 00:00:00,AXS/USDT,14.546,14.559,14.335,14.335,635.84616246,9194.93229642416
1662937200,2022-09-11 23:00:00,AXS/USDT,14.361,14.57,14.347,14.558,537.56167958,7766.62356728304
1662933600,2022-09-11 22:00:00,AXS/USDT,14.285,14.419,14.251,14.363,534.58938114,7677.19292602225
1662930000,2022-09-11 21:00:00,AXS/USDT,14.44,14.508,14.093,14.242,2330.63701453,33251.15106172409
1662926400,2022-09-11 20:00:00,AXS/USDT,14.562,14.615,14.342,14.449,1107.6389349,15999.4708843553
1662922800,2022-09-11 19:00:00,AXS/USDT,14.567,14.607,14.546,14.569,681.68775008,9938.72775626212
1662919200,2022-09-11 18:00:00,AXS/USDT,14.676,14.722,14.566,14.584,784.07529043,11484.97501142935
1662915600,2022-09-11 17:00:00,AXS/USDT,14.721,14.8,14.65,14.656,1323.43958794,19505.53104134369
1662912000,2022-09-11 16:00:00,AXS/USDT,14.523,14.761,14.523,14.721,747.88032984,10966.80299411106
1662908400,2022-09-11 15:00:00,AXS/USDT,14.463,14.61,14.459,14.514,510.31234288,7407.89488238144
1662904800,2022-09-11 14:00:00,AXS/USDT,14.479,14.507,14.386,14.462,555.10958033,8013.62256280649
1662901200,2022-09-11 13:00:00,AXS/USDT,14.63,14.641,14.417,14.481,504.8316868,7308.5598650736
1662897600,2022-09-11 12:00:00,AXS/USDT,14.488,14.63,14.409,14.627,1319.18068451,19172.63103004288
1662894000,2022-09-11 11:00:00,AXS/USDT,14.442,14.516,14.439,14.488,596.2227296,8636.38491099364
1662890400,2022-09-11 10:00:00,AXS/USDT,14.452,14.491,14.426,14.453,213.18663534,3079.53318094356
1662886800,2022-09-11 09:00:00,AXS/USDT,14.505,14.53,14.437,14.463,688.14012234,9968.56972415196
1662883200,2022-09-11 08:00:00,AXS/USDT,14.457,14.543,14.436,14.508,1248.37763639,18090.00926448672
1662879600,2022-09-11 07:00:00,AXS/USDT,14.333,14.457,14.329,14.457,1749.72516066,25186.68868822002
1662876000,2022-09-11 06:00:00,AXS/USDT,14.57,14.588,14.198,14.341,2393.524113,34308.05162930952
1662872400,2022-09-11 05:00:00,AXS/USDT,14.573,14.625,14.55,14.583,1892.12822255,27572.2252873819
1662868800,2022-09-11 04:00:00,AXS/USDT,14.679,14.71,14.552,14.584,1698.88969101,24907.9739672618
1662865200,2022-09-11 03:00:00,AXS/USDT,14.522,14.701,14.522,14.656,932.23826908,13631.74135553608
1662861600,2022-09-11 02:00:00,AXS/USDT,14.633,14.64,14.5,14.534,1069.73113051,15568.12691868649
1662858000,2022-09-11 01:00:00,AXS/USDT,14.618,14.696,14.58,14.607,797.99488908,11676.81288820239
1662854400,2022-09-11 00:00:00,AXS/USDT,14.689,14.799,14.598,14.625,1989.26910306,29219.58838373996
1662850800,2022-09-10 23:00:00,AXS/USDT,14.786,14.822,14.67,14.699,4031.47260281,59506.59588652874
1662847200,2022-09-10 22:00:00,AXS/USDT,14.66,14.822,14.66,14.781,1445.21130281,21354.96986038849
1662843600,2022-09-10 21:00:00,AXS/USDT,14.557,14.75,14.557,14.653,2122.58795722,31101.07665845753
1662840000,2022-09-10 20:00:00,AXS/USDT,14.644,14.66,14.51,14.552,614.85988361,8941.28998214061
1662836400,2022-09-10 19:00:00,AXS/USDT,14.58,14.645,14.56,14.631,705.74101264,10304.53458706812
1662832800,2022-09-10 18:00:00,AXS/USDT,14.525,14.6,14.525,14.584,981.36144558,14300.67067449567
1662829200,2022-09-10 17:00:00,AXS/USDT,14.551,14.567,14.49,14.533,541.59781595,7873.8791888609
1662825600,2022-09-10 16:00:00,AXS/USDT,14.42,14.621,14.402,14.537,1626.06931544,23598.4429402556
1662822000,2022-09-10 15:00:00,AXS/USDT,14.409,14.466,14.387,14.417,1544.73723498,22277.32551342536
1662818400,2022-09-10 14:00:00,AXS/USDT,14.389,14.52,14.371,14.439,997.08793611,14402.81267478466
1662814800,2022-09-10 13:00:00,AXS/USDT,14.578,14.593,14.32,14.409,1878.1425895,27061.19466215425
1662811200,2022-09-10 12:00:00,AXS/USDT,14.642,14.671,14.471,14.583,1087.16299033,15847.44875653528
1662807600,2022-09-10 11:00:00,AXS/USDT,14.63,14.664,14.609,14.641,427.85922363,6265.30425269586
1662804000,2022-09-10 10:00:00,AXS/USDT,14.708,14.708,14.58,14.641,421.82435394,6174.07229047123
1662800400,2022-09-10 09:00:00,AXS/USDT,14.643,15.398,14.617,14.719,12385.9069792,182863.51800044252
1662796800,2022-09-10 08:00:00,AXS/USDT,14.5,14.723,14.5,14.617,1743.67668316,25561.15189067803
1662793200,2022-09-10 07:00:00,AXS/USDT,14.827,14.856,14.421,14.5,1203.78405063,17491.10796467865
1662789600,2022-09-10 06:00:00,AXS/USDT,14.657,14.965,14.648,14.817,1519.50260691,22570.77706637151
1662786000,2022-09-10 05:00:00,AXS/USDT,14.56,14.673,14.52,14.646,945.57920731,13796.10228074363
1662782400,2022-09-10 04:00:00,AXS/USDT,14.669,14.817,14.495,14.541,567.06236685,8332.59441546895
1662778800,2022-09-10 03:00:00,AXS/USDT,14.744,14.761,14.664,14.67,798.8837109,11753.61339703099
1662775200,2022-09-10 02:00:00,AXS/USDT,14.724,14.839,14.64,14.75,3334.4315217,48988.18282469974
1662771600,2022-09-10 01:00:00,AXS/USDT,14.654,14.821,14.653,14.699,696.78370465,10283.61385460655
1662768000,2022-09-10 00:00:00,AXS/USDT,14.724,14.759,14.486,14.654,1183.11402403,17309.56263787342
1662764400,2022-09-09 23:00:00,AXS/USDT,14.716,14.867,14.541,14.726,1664.65433464,24495.20963215005
1662760800,2022-09-09 22:00:00,AXS/USDT,14.58,14.738,14.559,14.716,588.02808496,8642.51944627473
1662757200,2022-09-09 21:00:00,AXS/USDT,14.725,14.735,14.541,14.58,1663.53630248,24398.77941510935
1662753600,2022-09-09 20:00:00,AXS/USDT,14.649,14.735,14.588,14.727,673.20800803,9895.21788812001
1662750000,2022-09-09 19:00:00,AXS/USDT,14.663,14.707,14.624,14.654,1187.66190546,17421.63022811879
1662746400,2022-09-09 18:00:00,AXS/USDT,14.672,14.7,14.626,14.674,547.884148,8037.88887932292
1662742800,2022-09-09 17:00:00,AXS/USDT,14.897,14.911,14.639,14.655,1439.28687193,21279.31348478025
1662739200,2022-09-09 16:00:00,AXS/USDT,14.834,14.921,14.708,14.896,670.72995123,9922.05819400673
1662735600,2022-09-09 15:00:00,AXS/USDT,14.868,14.97,14.788,14.837,2397.25455553,35671.14746700667
1662732000,2022-09-09 14:00:00,AXS/USDT,14.799,14.874,14.72,14.867,2830.83482522,41948.52607161104
1662728400,2022-09-09 13:00:00,AXS/USDT,14.97,15.074,14.684,14.799,3750.68833723,55763.7270886231
1662724800,2022-09-09 12:00:00,AXS/USDT,14.919,15.254,14.893,14.97,9037.36274603,136244.10175875134
1662721200,2022-09-09 11:00:00,AXS/USDT,14.96,15.12,14.791,14.894,7241.07772429,108181.55540415278
1662717600,2022-09-09 10:00:00,AXS/USDT,14.46,14.973,14.455,14.905,6708.765481,98890.45174442641
1662714000,2022-09-09 09:00:00,AXS/USDT,14.695,14.733,14.39,14.472,4156.511857,60604.90044003485
1662710400,2022-09-09 08:00:00,AXS/USDT,14.191,15.044,14.191,14.68,5390.07537274,79435.46789447792
1662706800,2022-09-09 07:00:00,AXS/USDT,14.265,14.292,14.156,14.2,489.38246001,6960.81027141703
1662703200,2022-09-09 06:00:00,AXS/USDT,14.135,14.326,14.135,14.273,2103.1678,29940.1363932
1662699600,2022-09-09 05:00:00,AXS/USDT,14.146,14.233,14.086,14.133,1885.70452226,26657.07999397264
1662696000,2022-09-09 04:00:00,AXS/USDT,14.025,14.196,13.992,14.145,843.89174399,11900.73882696281
1662692400,2022-09-09 03:00:00,AXS/USDT,13.81,14.079,13.81,14.005,1176.19704366,16403.56221301197
1662688800,2022-09-09 02:00:00,AXS/USDT,13.861,13.943,13.803,13.809,236.9882215,3287.75730655749
1662685200,2022-09-09 01:00:00,AXS/USDT,13.9,13.948,13.827,13.851,835.2043667,11599.74547962202
1662681600,2022-09-09 00:00:00,AXS/USDT,13.843,13.972,13.834,13.896,614.59627686,8526.86548774015
1662678000,2022-09-08 23:00:00,AXS/USDT,13.791,13.842,13.77,13.838,167.01283135,2305.12212720943
1662674400,2022-09-08 22:00:00,AXS/USDT,13.742,13.791,13.729,13.791,235.30218051,3235.34777342585
1662670800,2022-09-08 21:00:00,AXS/USDT,13.811,13.824,13.713,13.742,330.72443568,4550.94523103171
1662667200,2022-09-08 20:00:00,AXS/USDT,13.82,13.885,13.786,13.811,933.37291201,12911.45626075674
1662663600,2022-09-08 19:00:00,AXS/USDT,13.732,13.819,13.711,13.819,1780.23772673,24455.83596849062
1662660000,2022-09-08 18:00:00,AXS/USDT,13.827,13.87,13.672,13.735,2137.9007795,29487.46940945104
1662656400,2022-09-08 17:00:00,AXS/USDT,13.745,13.841,13.675,13.823,1344.45311939,18520.9005974199
1662652800,2022-09-08 16:00:00,AXS/USDT,13.869,13.869,13.632,13.747,2019.25057931,27763.06483788907
1662649200,2022-09-08 15:00:00,AXS/USDT,14.044,14.063,13.835,13.863,4740.13734489,65934.38297056318
1662645600,2022-09-08 14:00:00,AXS/USDT,13.615,14.058,13.52,14.03,5993.9735433,82983.98726471238
1662642000,2022-09-08 13:00:00,AXS/USDT,13.449,13.68,13.331,13.609,2968.05039086,39942.85418755445
1662638400,2022-09-08 12:00:00,AXS/USDT,13.723,13.754,13.417,13.458,1330.6174622,18085.65163735941
1662634800,2022-09-08 11:00:00,AXS/USDT,13.819,13.841,13.68,13.735,1432.6897725,19689.56456120159
1662631200,2022-09-08 10:00:00,AXS/USDT,13.588,13.846,13.57,13.805,1822.85087039,24985.10685228034
1662627600,2022-09-08 09:00:00,AXS/USDT,13.615,13.627,13.54,13.585,1623.04176941,22055.16116939165
1662624000,2022-09-08 08:00:00,AXS/USDT,13.541,13.632,13.503,13.617,1600.46808085,21709.04672948332
1662620400,2022-09-08 07:00:00,AXS/USDT,13.575,13.638,13.372,13.535,1800.74675711,24336.42780158364
1662616800,2022-09-08 06:00:00,AXS/USDT,13.584,13.673,13.56,13.573,883.62032939,12016.28466193846
1662613200,2022-09-08 05:00:00,AXS/USDT,13.53,13.622,13.53,13.57,451.59576553,6129.6808493516
1662609600,2022-09-08 04:00:00,AXS/USDT,13.543,13.617,13.52,13.539,1042.18119919,14162.32205464038
1662606000,2022-09-08 03:00:00,AXS/USDT,13.563,13.563,13.486,13.537,403.32501146,5454.91165571438
1662602400,2022-09-08 02:00:00,AXS/USDT,13.48,13.589,13.48,13.558,296.60007949,4017.50388739975
1662598800,2022-09-08 01:00:00,AXS/USDT,13.463,13.516,13.41,13.475,645.01273779,8696.1064528265
1662595200,2022-09-08 00:00:00,AXS/USDT,13.519,13.583,13.4,13.476,1564.28788057,21105.62028298657
1662591600,2022-09-07 23:00:00,AXS/USDT,13.576,13.616,13.457,13.508,1325.35638696,17971.58181984066
1662588000,2022-09-07 22:00:00,AXS/USDT,13.639,13.66,13.534,13.58,354.32667951,4811.51963988586
1662584400,2022-09-07 21:00:00,AXS/USDT,13.675,13.692,13.558,13.616,296.18637882,4032.37007243859
1662580800,2022-09-07 20:00:00,AXS/USDT,13.443,13.732,13.443,13.656,2342.80127721,31809.12574355325
1662577200,2022-09-07 19:00:00,AXS/USDT,13.459,13.489,13.424,13.443,1273.97423823,17130.64060300866
