https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REEF,Volume USDT
1659398400,2022-08-02 00:00:00,REEF/USDT,0.004274,0.0043,0.003976,0.004085,9228492.29261896,37679.35805606640818
1659312000,2022-08-01 00:00:00,REEF/USDT,0.004227,0.004388,0.004173,0.004276,13793462.83228012,59079.39242206753618
1659225600,2022-07-31 00:00:00,REEF/USDT,0.004236,0.004466,0.00418,0.004224,17359315.27433248,75747.64647330076458
1659139200,2022-07-30 00:00:00,REEF/USDT,0.00423,0.004558,0.004194,0.004245,12110236.09848131,52860.22839451851546
1659052800,2022-07-29 00:00:00,REEF/USDT,0.004152,0.004346,0.004063,0.004224,17604378.50149865,73964.90342743495326
1658966400,2022-07-28 00:00:00,REEF/USDT,0.00392,0.004235,0.003865,0.004159,12667966.14630257,51182.64209560725813
1658880000,2022-07-27 00:00:00,REEF/USDT,0.003727,0.003918,0.003616,0.003918,18617138.29855317,69046.67174217788327
1658793600,2022-07-26 00:00:00,REEF/USDT,0.003659,0.003723,0.003564,0.003717,10921808.73690181,39609.77690359122488
1658707200,2022-07-25 00:00:00,REEF/USDT,0.003986,0.004005,0.003657,0.003665,7724627.41626669,29672.80145194875392
1658620800,2022-07-24 00:00:00,REEF/USDT,0.004037,0.00418,0.003976,0.00398,8829451.77654215,35791.25785351892183
1658534400,2022-07-23 00:00:00,REEF/USDT,0.004075,0.004199,0.003914,0.004033,17623300.73964005,71543.1946830008033
1658448000,2022-07-22 00:00:00,REEF/USDT,0.004315,0.004356,0.003987,0.00408,14088655.19775438,59222.94667734913517
1658361600,2022-07-21 00:00:00,REEF/USDT,0.004144,0.00434,0.003973,0.004303,18792257.84759504,78135.03003724047963
1658275200,2022-07-20 00:00:00,REEF/USDT,0.004019,0.004572,0.004019,0.004132,74636738.4527731,325751.8812487590497
1658188800,2022-07-19 00:00:00,REEF/USDT,0.003824,0.004044,0.003704,0.004019,24924224.5519025,96591.86429991395876
1658102400,2022-07-18 00:00:00,REEF/USDT,0.00354,0.003858,0.00354,0.003824,27692540.81260769,104041.17464606543666
1658016000,2022-07-17 00:00:00,REEF/USDT,0.003645,0.00373,0.003542,0.003542,4315815.77554408,15554.65862589894533
1657929600,2022-07-16 00:00:00,REEF/USDT,0.00357,0.003699,0.00347,0.003642,6866486.18175519,24592.1216673549503
1657843200,2022-07-15 00:00:00,REEF/USDT,0.003479,0.003643,0.00344,0.00357,7986110.01777386,28380.00345928299881
1657756800,2022-07-14 00:00:00,REEF/USDT,0.003318,0.00349,0.00329,0.003465,6440170.63275114,21876.72063611432098
1657670400,2022-07-13 00:00:00,REEF/USDT,0.00314,0.00332,0.0031,0.003319,11269515.73088623,36242.61533450104025
1657584000,2022-07-12 00:00:00,REEF/USDT,0.003199,0.003559,0.00314,0.00314,17249272.59733475,55941.66816352740189
1657497600,2022-07-11 00:00:00,REEF/USDT,0.003457,0.0037,0.003194,0.003213,26384780.18000939,89754.5087182670862
1657411200,2022-07-10 00:00:00,REEF/USDT,0.00361,0.00361,0.00343,0.003469,5148247.90727432,18149.03720789608067
1657324800,2022-07-09 00:00:00,REEF/USDT,0.003533,0.00366,0.00353,0.00362,4672781.25462855,16867.81886498604472
1657238400,2022-07-08 00:00:00,REEF/USDT,0.003654,0.00392,0.003482,0.003531,10337538.4573993,37220.67556310516293
1657152000,2022-07-07 00:00:00,REEF/USDT,0.00346,0.00367,0.00343,0.00367,6027812.75751546,21460.60790619785138
1657065600,2022-07-06 00:00:00,REEF/USDT,0.003419,0.003499,0.00333,0.003461,11318638.46517102,38880.1856474435923
1656979200,2022-07-05 00:00:00,REEF/USDT,0.003496,0.003522,0.00329,0.0034,12396768.44330835,42276.43525379162599
1656892800,2022-07-04 00:00:00,REEF/USDT,0.003376,0.003506,0.0033,0.003495,9988940.33057032,33603.4519199361756
1656806400,2022-07-03 00:00:00,REEF/USDT,0.003325,0.003397,0.00327,0.003364,10491281.56140613,34849.73151270780997
1656720000,2022-07-02 00:00:00,REEF/USDT,0.003283,0.003353,0.003224,0.003321,19904877.78592803,65330.6939823311608
1656633600,2022-07-01 00:00:00,REEF/USDT,0.003342,0.003521,0.00314,0.00328,14783522.0691288,49007.84161941431257
1656547200,2022-06-30 00:00:00,REEF/USDT,0.00342,0.003462,0.00318,0.003356,16018240.08561529,52720.71454656133174
1656460800,2022-06-29 00:00:00,REEF/USDT,0.003518,0.003749,0.003382,0.00343,24350182.83778351,84687.11116319823028
1656374400,2022-06-28 00:00:00,REEF/USDT,0.003705,0.00377,0.00351,0.00353,16573660.51189381,60469.37139991488525
1656288000,2022-06-27 00:00:00,REEF/USDT,0.003658,0.004121,0.003645,0.003713,17487873.38059659,65799.57408357180978
1656201600,2022-06-26 00:00:00,REEF/USDT,0.003834,0.004242,0.003591,0.003658,22640519.52367173,87422.15760669522118
1656115200,2022-06-25 00:00:00,REEF/USDT,0.003761,0.003873,0.003379,0.003843,14683314.9004798,54307.70151032156276
1656028800,2022-06-24 00:00:00,REEF/USDT,0.003563,0.003832,0.003558,0.003763,13205204.0387823,48647.33409702097586
1655942400,2022-06-23 00:00:00,REEF/USDT,0.00339,0.00362,0.00339,0.003563,9214054.06432716,32474.36664128305747
1655856000,2022-06-22 00:00:00,REEF/USDT,0.003554,0.00356,0.00335,0.00339,17030743.57717923,58754.67831576907248
1655769600,2022-06-21 00:00:00,REEF/USDT,0.003379,0.00408,0.00332,0.00355,33499916.75628305,123415.20970172178151
1655683200,2022-06-20 00:00:00,REEF/USDT,0.003334,0.00344,0.00319,0.003378,14708600.69014525,48906.35365967404118
1655596800,2022-06-19 00:00:00,REEF/USDT,0.003145,0.0034,0.003031,0.003336,15728300.87745674,50846.37782020933887
1655510400,2022-06-18 00:00:00,REEF/USDT,0.003375,0.003428,0.002911,0.00313,22850285.31039833,71950.35149705714932
1655424000,2022-06-17 00:00:00,REEF/USDT,0.00327,0.003512,0.00326,0.003375,12780018.39374357,43268.69576434212985
1655337600,2022-06-16 00:00:00,REEF/USDT,0.003999,0.00417,0.003244,0.00329,38547447.51197452,139164.35939554823623
1655251200,2022-06-15 00:00:00,REEF/USDT,0.00333,0.00415,0.00303,0.00399,39100843.19333912,134759.89045234793657
1655164800,2022-06-14 00:00:00,REEF/USDT,0.0031,0.00338,0.00297,0.00333,27970992.35449065,90719.4140056834147
1655078400,2022-06-13 00:00:00,REEF/USDT,0.00343,0.00349,0.00302,0.00312,45478360.19771023,147441.2403704229724
1654992000,2022-06-12 00:00:00,REEF/USDT,0.00368,0.00373,0.00336,0.00343,18494792.56340819,65865.5763304465618
1654905600,2022-06-11 00:00:00,REEF/USDT,0.00398,0.00407,0.00357,0.00369,10169597.42110087,38905.1475436372724
1654819200,2022-06-10 00:00:00,REEF/USDT,0.00412,0.0042,0.00394,0.00397,11025842.26050207,44902.1249858434468
1654732800,2022-06-09 00:00:00,REEF/USDT,0.00427,0.00436,0.00406,0.00413,14235967.43340059,59783.6842103582374
1654646400,2022-06-08 00:00:00,REEF/USDT,0.00435,0.00445,0.00421,0.00428,13947982.58602595,60068.6470019885295
1654560000,2022-06-07 00:00:00,REEF/USDT,0.00444,0.00449,0.00411,0.00435,18025916.32733946,77245.4240292951103
1654473600,2022-06-06 00:00:00,REEF/USDT,0.0044,0.00464,0.00435,0.00444,21882425.87343112,98137.3070335182487
1654387200,2022-06-05 00:00:00,REEF/USDT,0.00436,0.00446,0.00427,0.0044,16695398.18329352,72764.8183793898401
1654300800,2022-06-04 00:00:00,REEF/USDT,0.00437,0.00441,0.00421,0.00435,14025916.03031511,60480.8112443141461
1654214400,2022-06-03 00:00:00,REEF/USDT,0.00444,0.00453,0.00417,0.00438,31613204.26261542,138292.4270788035999
1654128000,2022-06-02 00:00:00,REEF/USDT,0.00422,0.00448,0.00412,0.00444,18937631.43394047,81329.9163709750489
1654041600,2022-06-01 00:00:00,REEF/USDT,0.00441,0.00479,0.00412,0.00423,52859422.3175031,234992.2655401714291
1653955200,2022-05-31 00:00:00,REEF/USDT,0.00444,0.00456,0.00421,0.00439,24749314.56295944,108610.9793052399818
1653868800,2022-05-30 00:00:00,REEF/USDT,0.00403,0.00447,0.00398,0.00442,40816709.42129021,174232.0396110283757
1653782400,2022-05-29 00:00:00,REEF/USDT,0.00387,0.00406,0.00376,0.00403,17873873.17706053,70017.55046735355
1653696000,2022-05-28 00:00:00,REEF/USDT,0.00374,0.0039,0.00368,0.00387,21656433.56681881,82802.3575274013193
1653609600,2022-05-27 00:00:00,REEF/USDT,0.00386,0.00397,0.00363,0.00372,17857404.78875933,67762.6262779138815
1653523200,2022-05-26 00:00:00,REEF/USDT,0.00428,0.00437,0.00374,0.00387,18320093.98886663,73309.0444806467832
1653436800,2022-05-25 00:00:00,REEF/USDT,0.00437,0.00445,0.00421,0.00429,12320910.72733551,53217.4348003614308
1653350400,2022-05-24 00:00:00,REEF/USDT,0.00431,0.00443,0.00406,0.0044,23350220.97604634,100054.0412491333027
1653264000,2022-05-23 00:00:00,REEF/USDT,0.00455,0.0047,0.00427,0.0043,23233643.91824435,104618.9567804964683
1653177600,2022-05-22 00:00:00,REEF/USDT,0.00448,0.00468,0.00432,0.00456,15434706.43011322,69387.4669051706845
1653091200,2022-05-21 00:00:00,REEF/USDT,0.00436,0.00465,0.00421,0.00446,29562863.4395355,129491.0965295026976
1653004800,2022-05-20 00:00:00,REEF/USDT,0.00462,0.00474,0.00422,0.00437,28175433.10079829,125118.7423502381675
1652918400,2022-05-19 00:00:00,REEF/USDT,0.00424,0.00469,0.00403,0.00463,29658149.70545117,130723.2244563130948
1652832000,2022-05-18 00:00:00,REEF/USDT,0.00481,0.0049,0.0042,0.00421,22038432.85822977,97966.8860783453958
1652745600,2022-05-17 00:00:00,REEF/USDT,0.00445,0.00486,0.00445,0.00482,18235353.81474049,85586.6704903760302
1652659200,2022-05-16 00:00:00,REEF/USDT,0.00481,0.00481,0.00428,0.00444,32286150.87865252,145119.9127085084467
1652572800,2022-05-15 00:00:00,REEF/USDT,0.00445,0.00485,0.00435,0.0048,19314251.69779268,86739.0779271028938
1652486400,2022-05-14 00:00:00,REEF/USDT,0.00436,0.0047,0.00393,0.00445,27765904.35713214,117588.6301023427932
1652400000,2022-05-13 00:00:00,REEF/USDT,0.00415,0.0049,0.00407,0.00436,33880512.32884052,158428.8604099794052
1652313600,2022-05-12 00:00:00,REEF/USDT,0.00374,0.00482,0.0027,0.00415,76480298.74612182,295508.0313479911993
1652227200,2022-05-11 00:00:00,REEF/USDT,0.00551,0.00566,0.00344,0.00372,66543837.72173211,302391.7580783140824
1652140800,2022-05-10 00:00:00,REEF/USDT,0.00536,0.0062,0.00492,0.00551,28795286.19869903,159150.987208577838
1652054400,2022-05-09 00:00:00,REEF/USDT,0.00637,0.00647,0.0053,0.00534,18533950.29695933,108518.7751021714224
1651968000,2022-05-08 00:00:00,REEF/USDT,0.00648,0.00655,0.00627,0.00636,11917042.17855798,76342.1594589882032
1651881600,2022-05-07 00:00:00,REEF/USDT,0.0068,0.00683,0.00631,0.00649,8410237.22801014,56074.6618607426888
1651795200,2022-05-06 00:00:00,REEF/USDT,0.00689,0.00691,0.00654,0.0068,12440197.31848284,83809.4747433579864
1651708800,2022-05-05 00:00:00,REEF/USDT,0.00768,0.00774,0.00665,0.00687,17590288.28004673,125329.4997439648118
1651622400,2022-05-04 00:00:00,REEF/USDT,0.00704,0.0077,0.007,0.00766,9947053.05626829,73054.7602570539652
1651536000,2022-05-03 00:00:00,REEF/USDT,0.00728,0.00758,0.007,0.00706,15256310.17997759,112452.2220774614387
1651449600,2022-05-02 00:00:00,REEF/USDT,0.00753,0.00774,0.00707,0.00728,12189820.63978437,90461.0980398127446
1651363200,2022-05-01 00:00:00,REEF/USDT,0.00706,0.00781,0.00692,0.00753,19542052.02386802,145616.1888857718975
1651276800,2022-04-30 00:00:00,REEF/USDT,0.00778,0.00803,0.00661,0.00705,50941833.56037561,384190.8985184366451
1651190400,2022-04-29 00:00:00,REEF/USDT,0.00835,0.00881,0.0076,0.00778,39961803.69305229,324280.2723609703471
1651104000,2022-04-28 00:00:00,REEF/USDT,0.00819,0.0094,0.0081,0.00836,35827736.64180007,304357.8491947708039
1651017600,2022-04-27 00:00:00,REEF/USDT,0.00806,0.00845,0.00802,0.00821,10777921.87607251,88457.6693588333877
1650931200,2022-04-26 00:00:00,REEF/USDT,0.00883,0.0089,0.00783,0.00807,14974261.61542052,124744.5838846910482
1650844800,2022-04-25 00:00:00,REEF/USDT,0.00876,0.009,0.00807,0.00883,25744830.23858274,220191.6573381846031
1650758400,2022-04-24 00:00:00,REEF/USDT,0.00902,0.00911,0.00874,0.00879,13844745.83848637,123186.5498748606707
1650672000,2022-04-23 00:00:00,REEF/USDT,0.00926,0.00934,0.00896,0.00902,12668283.41447707,115391.8158658532797
1650585600,2022-04-22 00:00:00,REEF/USDT,0.00913,0.00999,0.0091,0.00928,15595201.38509431,145602.3233606781517
1650499200,2022-04-21 00:00:00,REEF/USDT,0.00965,0.00999,0.00903,0.00913,21020363.39830502,204512.8643980281914
1650412800,2022-04-20 00:00:00,REEF/USDT,0.00975,0.01061,0.00947,0.00966,35653058.14134687,353551.9314330887587
1650326400,2022-04-19 00:00:00,REEF/USDT,0.00906,0.00978,0.00895,0.00975,12388122.78249439,115748.707943475149
1650240000,2022-04-18 00:00:00,REEF/USDT,0.00878,0.00905,0.00843,0.00905,11033877.54881022,96329.1801662390652
1650153600,2022-04-17 00:00:00,REEF/USDT,0.00919,0.00925,0.0087,0.00879,9619485.09884219,87597.9632239255112
1650067200,2022-04-16 00:00:00,REEF/USDT,0.00916,0.00954,0.00879,0.0092,16380739.77855882,149315.5581860283455
1649980800,2022-04-15 00:00:00,REEF/USDT,0.00904,0.00921,0.00893,0.00917,7953678.37529727,72532.2424664750685
1649894400,2022-04-14 00:00:00,REEF/USDT,0.00922,0.00947,0.0089,0.00905,12628686.00878665,116469.2761196147513
1649808000,2022-04-13 00:00:00,REEF/USDT,0.00896,0.00935,0.00877,0.00922,11103212.05996781,100701.1446533729174
1649721600,2022-04-12 00:00:00,REEF/USDT,0.00871,0.00947,0.00863,0.00894,16652612.9546123,149803.4755178165299
1649635200,2022-04-11 00:00:00,REEF/USDT,0.0095,0.00956,0.00854,0.0087,15555786.24800969,140001.8553918990141
1649548800,2022-04-10 00:00:00,REEF/USDT,0.00978,0.01005,0.00947,0.00951,10481259.3237848,101886.5493939501582
1649462400,2022-04-09 00:00:00,REEF/USDT,0.00967,0.01031,0.00947,0.0098,14245973.62607451,138075.8044933149772
1649376000,2022-04-08 00:00:00,REEF/USDT,0.01069,0.0108,0.00907,0.00967,28009308.02267681,282691.7617939581011
1649289600,2022-04-07 00:00:00,REEF/USDT,0.01022,0.01081,0.01003,0.01072,15120807.52919478,159514.7102882094243
1649203200,2022-04-06 00:00:00,REEF/USDT,0.01158,0.01159,0.00984,0.01024,30415525.86852442,325822.5741773013702
1649116800,2022-04-05 00:00:00,REEF/USDT,0.01193,0.0122,0.01157,0.01162,15280074.72421053,182443.9539855321417
1649030400,2022-04-04 00:00:00,REEF/USDT,0.01241,0.01264,0.01146,0.01192,17608434.00561669,211034.4560197729247
1648944000,2022-04-03 00:00:00,REEF/USDT,0.01187,0.01252,0.01175,0.01243,14298090.31995616,173812.032089721221
1648857600,2022-04-02 00:00:00,REEF/USDT,0.01204,0.01299,0.01182,0.01187,17975903.648766,221292.4583594588972
1648771200,2022-04-01 00:00:00,REEF/USDT,0.01161,0.01247,0.011,0.01205,27727022.01460249,326759.444185731857
1648684800,2022-03-31 00:00:00,REEF/USDT,0.0117,0.01338,0.01124,0.01161,59029134.70270452,718379.3731740047014
1648598400,2022-03-30 00:00:00,REEF/USDT,0.01118,0.01188,0.01081,0.01168,24896588.0622227,288386.1884752867392
1648512000,2022-03-29 00:00:00,REEF/USDT,0.01094,0.01169,0.0109,0.01123,20023112.94931546,226876.6634568202156
1648425600,2022-03-28 00:00:00,REEF/USDT,0.01142,0.0119,0.01081,0.01095,24024728.01011965,278194.6174548739269
1648339200,2022-03-27 00:00:00,REEF/USDT,0.01056,0.01207,0.01051,0.01142,45826762.39560993,505555.8579283066643
1648252800,2022-03-26 00:00:00,REEF/USDT,0.0098,0.01067,0.00972,0.01058,24666219.19079222,249591.2421076236848
1648166400,2022-03-25 00:00:00,REEF/USDT,0.01003,0.01051,0.00963,0.00979,38938490.25122599,389035.7512619755569
1648080000,2022-03-24 00:00:00,REEF/USDT,0.00972,0.01027,0.00958,0.01003,43748299.63857686,436753.4836544380688
1647993600,2022-03-23 00:00:00,REEF/USDT,0.00928,0.01,0.00921,0.00973,24742840.36959341,237471.8921147626493
1647907200,2022-03-22 00:00:00,REEF/USDT,0.00905,0.00971,0.00837,0.00925,32728287.94767552,305274.8769164808738
1647820800,2022-03-21 00:00:00,REEF/USDT,0.0089,0.0093,0.00866,0.00906,18605850.79224326,169568.7653193218575
1647734400,2022-03-20 00:00:00,REEF/USDT,0.00926,0.00932,0.00869,0.00887,10595044.25296237,94723.6945298411244
1647648000,2022-03-19 00:00:00,REEF/USDT,0.00888,0.00965,0.00884,0.00929,20492527.44072418,187009.0672978220736
1647561600,2022-03-18 00:00:00,REEF/USDT,0.00849,0.00888,0.00832,0.00885,12971302.04644132,111722.0484016881407
1647475200,2022-03-17 00:00:00,REEF/USDT,0.00865,0.00896,0.00842,0.0085,12016533.8654128,103355.652475157641
1647388800,2022-03-16 00:00:00,REEF/USDT,0.00817,0.00865,0.00815,0.00865,11459669.27007151,96057.0807465834792
1647302400,2022-03-15 00:00:00,REEF/USDT,0.00836,0.00857,0.00805,0.00818,15841748.72628944,130695.1100636826521
1647216000,2022-03-14 00:00:00,REEF/USDT,0.00793,0.00856,0.00788,0.00835,19028001.27161499,156582.1961059762435
1647129600,2022-03-13 00:00:00,REEF/USDT,0.0083,0.00848,0.0079,0.00795,18823446.31898024,155567.3561999160297
1647043200,2022-03-12 00:00:00,REEF/USDT,0.00825,0.00844,0.00824,0.00831,4433027.80713279,37076.4565026175459
1646956800,2022-03-11 00:00:00,REEF/USDT,0.00849,0.00858,0.00815,0.00825,5411502.85323282,45196.818948507155
1646870400,2022-03-10 00:00:00,REEF/USDT,0.00887,0.00929,0.00836,0.0085,8201509.34769343,69734.5803477837964
1646784000,2022-03-09 00:00:00,REEF/USDT,0.00846,0.00913,0.00843,0.00889,10005171.90626536,89446.1886365835464
1646697600,2022-03-08 00:00:00,REEF/USDT,0.00845,0.00888,0.00828,0.00847,9320046.89772754,79572.5303222676149
1646611200,2022-03-07 00:00:00,REEF/USDT,0.00845,0.00889,0.00811,0.00845,25441015.80788434,217474.3152397682793
1646524800,2022-03-06 00:00:00,REEF/USDT,0.009,0.00904,0.0084,0.00842,8844450.11061687,76968.2844648308033
1646438400,2022-03-05 00:00:00,REEF/USDT,0.00875,0.00908,0.00856,0.00901,16732004.77083268,149058.2952512719415
1646352000,2022-03-04 00:00:00,REEF/USDT,0.00934,0.00938,0.00868,0.00877,8326505.63104395,75969.6032142625502
1646265600,2022-03-03 00:00:00,REEF/USDT,0.0098,0.00989,0.00922,0.00933,5624818.32658884,53828.8723912147316
1646179200,2022-03-02 00:00:00,REEF/USDT,0.01024,0.0103,0.00965,0.00978,21639991.28852272,215329.2943927111143
1646092800,2022-03-01 00:00:00,REEF/USDT,0.01008,0.01103,0.0099,0.01025,33555780.96612163,342940.5362862426004
1646006400,2022-02-28 00:00:00,REEF/USDT,0.00889,0.01057,0.00879,0.01007,14609993.74553803,140368.3431188498858
1645920000,2022-02-27 00:00:00,REEF/USDT,0.00957,0.00962,0.00882,0.00893,14239991.32356801,131280.8582662310017
1645833600,2022-02-26 00:00:00,REEF/USDT,0.00973,0.01098,0.00952,0.00962,16709253.33028539,165343.971122027259
1645747200,2022-02-25 00:00:00,REEF/USDT,0.00935,0.00985,0.00915,0.00973,8280226.53843043,79159.6832444284656
1645660800,2022-02-24 00:00:00,REEF/USDT,0.00946,0.0098,0.0081,0.00936,25147673.63357435,222228.9867319384685
1645574400,2022-02-23 00:00:00,REEF/USDT,0.00991,0.01035,0.0094,0.00947,12046773.10550266,119473.783127116235
1645488000,2022-02-22 00:00:00,REEF/USDT,0.00938,0.00997,0.00903,0.00992,12144888.19256722,114587.1612507663632
1645401600,2022-02-21 00:00:00,REEF/USDT,0.0101,0.01054,0.00918,0.00936,23535328.51754006,233550.2672693978612
1645315200,2022-02-20 00:00:00,REEF/USDT,0.01082,0.01082,0.00988,0.01006,25895260.90690133,265462.5723724926766
1645228800,2022-02-19 00:00:00,REEF/USDT,0.01075,0.01103,0.01045,0.01082,19877597.1840829,214057.7674696554044
1645142400,2022-02-18 00:00:00,REEF/USDT,0.01097,0.01132,0.01065,0.01077,14325999.96710702,157076.7743100144122
1645056000,2022-02-17 00:00:00,REEF/USDT,0.01213,0.01243,0.01091,0.01098,23526115.86049202,273445.1664018014017
1644969600,2022-02-16 00:00:00,REEF/USDT,0.01234,0.01261,0.01166,0.01212,16396566.41305282,199029.6455965993238
1644883200,2022-02-15 00:00:00,REEF/USDT,0.01161,0.01243,0.01152,0.01235,22848347.97521398,275298.5736568546347
1644796800,2022-02-14 00:00:00,REEF/USDT,0.01107,0.01177,0.01082,0.0116,10735623.1596932,120652.8695239144747
1644710400,2022-02-13 00:00:00,REEF/USDT,0.01124,0.01189,0.01098,0.01111,10697162.13122177,122071.7026705011782
1644624000,2022-02-12 00:00:00,REEF/USDT,0.01147,0.01171,0.01094,0.01123,13415696.35534257,151316.0024855779532
1644537600,2022-02-11 00:00:00,REEF/USDT,0.01275,0.01314,0.01134,0.01148,17182191.79252829,214888.4413290698197
1644451200,2022-02-10 00:00:00,REEF/USDT,0.01247,0.01424,0.01232,0.01274,25671901.69093823,343050.7341145365613
