https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NDAU,Volume USDT
1663059600,2022-09-13 09:00:00,NDAU/USDT,14.756,15.443,14.71,14.998,1322.272,19882.1524462
1663056000,2022-09-13 08:00:00,NDAU/USDT,15.44,15.45,14.75,14.751,603.4228,9186.0282833
1663052400,2022-09-13 07:00:00,NDAU/USDT,14.733,15.45,14.732,15.45,506.8848,7589.3923761
1663048800,2022-09-13 06:00:00,NDAU/USDT,14.823,15.047,14.731,14.733,424.7409,6292.4127784
1663045200,2022-09-13 05:00:00,NDAU/USDT,15.446,15.45,14.731,14.777,607.9713,9320.7558062
1663041600,2022-09-13 04:00:00,NDAU/USDT,15.283,15.45,15.155,15.45,102.8221,1573.1633729
1663038000,2022-09-13 03:00:00,NDAU/USDT,14.946,15.287,14.945,15.286,118.88,1784.6402941
1663034400,2022-09-13 02:00:00,NDAU/USDT,14.712,14.977,14.71,14.95,397.1637,5845.4485629
1663030800,2022-09-13 01:00:00,NDAU/USDT,14.876,14.888,14.71,14.71,433.552,6428.0118991
1663027200,2022-09-13 00:00:00,NDAU/USDT,14.887,15.135,14.71,14.788,264.3426,3931.9048031
1663023600,2022-09-12 23:00:00,NDAU/USDT,15.014,15.136,14.88,14.88,156.5662,2349.8926256
1663020000,2022-09-12 22:00:00,NDAU/USDT,15.047,15.128,14.968,15.038,278.7583,4198.8081372
1663016400,2022-09-12 21:00:00,NDAU/USDT,15.091,15.125,14.88,15.042,227.5705,3420.8697066
1663012800,2022-09-12 20:00:00,NDAU/USDT,15.12,15.124,15.03,15.057,37.7436,568.434698
1663009200,2022-09-12 19:00:00,NDAU/USDT,15.089,15.119,15.05,15.062,496.6307,7481.3870185
1663005600,2022-09-12 18:00:00,NDAU/USDT,15.097,15.17,14.923,15.077,463.4814,6987.7235051
1663002000,2022-09-12 17:00:00,NDAU/USDT,15.2,15.3,15.049,15.049,135.9395,2063.0968961
1662998400,2022-09-12 16:00:00,NDAU/USDT,15.446,15.45,15.136,15.148,418.3507,6422.5604011
1662994800,2022-09-12 15:00:00,NDAU/USDT,15.163,15.45,15.049,15.45,148.3514,2259.0207924
1662991200,2022-09-12 14:00:00,NDAU/USDT,14.935,15.199,14.935,15.053,263.0303,3943.8848931
1662987600,2022-09-12 13:00:00,NDAU/USDT,14.9,14.95,14.795,14.93,302.6731,4500.2935891
1662984000,2022-09-12 12:00:00,NDAU/USDT,15.17,15.198,14.795,14.838,220.3297,3277.6855942
1662980400,2022-09-12 11:00:00,NDAU/USDT,14.552,15.25,14.552,15.14,557.5875,8262.2127395
1662976800,2022-09-12 10:00:00,NDAU/USDT,15.365,15.367,14.55,14.55,282.7767,4259.738628
1662973200,2022-09-12 09:00:00,NDAU/USDT,15.282,15.37,15.17,15.37,162.6254,2485.4491785
1662969600,2022-09-12 08:00:00,NDAU/USDT,15.147,15.287,15.135,15.287,113.3027,1717.2520365
1662966000,2022-09-12 07:00:00,NDAU/USDT,14.556,15.369,14.555,15.199,368.7281,5444.2740513
1662962400,2022-09-12 06:00:00,NDAU/USDT,14.837,14.843,14.55,14.55,263.1244,3885.742668
1662958800,2022-09-12 05:00:00,NDAU/USDT,15.375,15.446,14.837,14.975,346.1994,5265.3523039
1662955200,2022-09-12 04:00:00,NDAU/USDT,14.536,15.45,14.536,15.446,368.4405,5647.1935089
1662951600,2022-09-12 03:00:00,NDAU/USDT,14.61,14.8,14.53,14.533,379.3136,5531.6981777
1662948000,2022-09-12 02:00:00,NDAU/USDT,14.53,15.448,14.53,14.612,400.8813,6084.630869
1662944400,2022-09-12 01:00:00,NDAU/USDT,14.823,14.873,14.53,14.536,478.1443,6999.7748109
1662940800,2022-09-12 00:00:00,NDAU/USDT,15.443,15.443,14.82,14.82,209.1484,3179.6190609
1662937200,2022-09-11 23:00:00,NDAU/USDT,15.303,15.45,15.101,15.449,117.5541,1795.8303358
1662933600,2022-09-11 22:00:00,NDAU/USDT,15.399,15.45,15.17,15.393,179.5702,2768.8453718
1662930000,2022-09-11 21:00:00,NDAU/USDT,14.705,15.4,14.53,15.375,567.4848,8395.4428592
1662926400,2022-09-11 20:00:00,NDAU/USDT,14.845,14.862,14.71,14.71,725.0163,10766.4222075
1662922800,2022-09-11 19:00:00,NDAU/USDT,14.855,14.962,14.853,14.853,449.2929,6681.4049531
1662919200,2022-09-11 18:00:00,NDAU/USDT,14.856,14.856,14.853,14.853,10.5663,156.9721608
1662915600,2022-09-11 17:00:00,NDAU/USDT,14.873,14.873,14.788,14.793,72.8256,1077.7305851
1662912000,2022-09-11 16:00:00,NDAU/USDT,14.791,15.124,14.788,14.954,304.3358,4533.1087128
1662908400,2022-09-11 15:00:00,NDAU/USDT,14.86,14.981,14.783,14.788,521.2366,7735.1684399
1662904800,2022-09-11 14:00:00,NDAU/USDT,15.443,15.443,14.825,14.825,403.3879,6121.8913068
1662901200,2022-09-11 13:00:00,NDAU/USDT,15.442,15.449,15.441,15.449,28.5166,440.3249706
1662897600,2022-09-11 12:00:00,NDAU/USDT,14.705,15.449,14.703,15.448,447.8736,6661.5404615
1662894000,2022-09-11 11:00:00,NDAU/USDT,14.736,14.862,14.66,14.725,137.0064,2022.4330156
1662890400,2022-09-11 10:00:00,NDAU/USDT,15.444,15.446,14.612,14.65,171.7774,2590.3580976
1662886800,2022-09-11 09:00:00,NDAU/USDT,15.446,15.45,15.208,15.45,706.3723,10807.3237462
1662883200,2022-09-11 08:00:00,NDAU/USDT,14.565,15.45,14.565,15.45,219.6248,3315.720642
1662879600,2022-09-11 07:00:00,NDAU/USDT,14.862,15.062,14.56,14.56,335.9455,5002.0448583
1662876000,2022-09-11 06:00:00,NDAU/USDT,14.613,14.926,14.613,14.926,266.0142,3895.7038504
1662872400,2022-09-11 05:00:00,NDAU/USDT,14.901,14.921,14.612,14.612,875.5893,13026.7216655
1662868800,2022-09-11 04:00:00,NDAU/USDT,14.788,14.95,14.729,14.873,33.4644,494.122896
1662865200,2022-09-11 03:00:00,NDAU/USDT,15.005,15.005,14.783,14.783,98.0275,1457.7653188
1662861600,2022-09-11 02:00:00,NDAU/USDT,14.978,15.043,14.913,15.019,134.5342,2014.9995305
1662858000,2022-09-11 01:00:00,NDAU/USDT,14.909,15.042,14.909,15.002,358.7923,5381.580759
1662854400,2022-09-11 00:00:00,NDAU/USDT,14.96,14.998,14.888,14.915,182.2505,2720.091679
1662850800,2022-09-10 23:00:00,NDAU/USDT,14.926,14.977,14.866,14.977,217.9076,3249.7543061
1662847200,2022-09-10 22:00:00,NDAU/USDT,15.38,15.381,14.79,14.862,352.6299,5359.0125265
1662843600,2022-09-10 21:00:00,NDAU/USDT,15.281,15.382,15.223,15.382,196.3099,2997.9694002
1662840000,2022-09-10 20:00:00,NDAU/USDT,15.342,15.35,15.257,15.309,155.4229,2379.6905082
1662836400,2022-09-10 19:00:00,NDAU/USDT,15.382,15.45,15.222,15.222,53.8214,827.452791
1662832800,2022-09-10 18:00:00,NDAU/USDT,14.556,15.449,14.556,15.244,321.2541,4848.7778915
1662829200,2022-09-10 17:00:00,NDAU/USDT,14.553,14.782,14.55,14.552,126.9953,1853.8291053
1662825600,2022-09-10 16:00:00,NDAU/USDT,14.714,14.782,14.54,14.55,154.1979,2264.7701612
1662822000,2022-09-10 15:00:00,NDAU/USDT,14.616,14.783,14.533,14.665,195.8999,2862.9750597
1662818400,2022-09-10 14:00:00,NDAU/USDT,14.775,14.862,14.612,14.612,193.4495,2851.6130193
1662814800,2022-09-10 13:00:00,NDAU/USDT,15.068,15.128,14.728,14.819,372.6067,5596.8351844
1662811200,2022-09-10 12:00:00,NDAU/USDT,15.019,15.134,14.951,15.134,170.901,2566.9030428
1662807600,2022-09-10 11:00:00,NDAU/USDT,14.996,15.073,14.987,15.041,211.3094,3174.7871071
1662804000,2022-09-10 10:00:00,NDAU/USDT,15.047,15.064,14.988,15.032,162.2055,2437.5556247
1662800400,2022-09-10 09:00:00,NDAU/USDT,15.031,15.067,14.977,15.01,202.7153,3046.5049985
1662796800,2022-09-10 08:00:00,NDAU/USDT,14.997,15.081,14.974,15.021,352.3609,5293.1800519
1662793200,2022-09-10 07:00:00,NDAU/USDT,15.037,15.064,14.974,15.045,69.2953,1042.3094291
1662789600,2022-09-10 06:00:00,NDAU/USDT,14.974,15.066,14.974,14.974,222.734,3350.0630944
1662786000,2022-09-10 05:00:00,NDAU/USDT,14.997,15.064,14.995,15.025,391.6459,5885.2706893
1662782400,2022-09-10 04:00:00,NDAU/USDT,15.032,15.062,14.953,14.974,124.5196,1869.1042121
1662778800,2022-09-10 03:00:00,NDAU/USDT,14.961,15.046,14.92,15.044,219.8877,3297.2241382
1662775200,2022-09-10 02:00:00,NDAU/USDT,15.006,15.039,14.914,15.005,113.0241,1691.1260979
1662771600,2022-09-10 01:00:00,NDAU/USDT,15.061,15.061,14.936,14.936,369.0199,5523.0802929
1662768000,2022-09-10 00:00:00,NDAU/USDT,15.041,15.145,14.998,15.089,134.7366,2031.0613392
1662764400,2022-09-09 23:00:00,NDAU/USDT,14.837,15.211,14.837,15.042,664.7654,10029.1268293
1662760800,2022-09-09 22:00:00,NDAU/USDT,15.426,15.426,14.716,14.862,260.3871,3897.6359336
1662757200,2022-09-09 21:00:00,NDAU/USDT,15.289,15.289,15.289,15.289,0,0
1662753600,2022-09-09 20:00:00,NDAU/USDT,15.42,15.42,15.289,15.289,0.0815,1.2468353
1662750000,2022-09-09 19:00:00,NDAU/USDT,15.426,15.426,15.426,15.426,0,0
1662746400,2022-09-09 18:00:00,NDAU/USDT,15.426,15.426,15.426,15.426,0,0
1662742800,2022-09-09 17:00:00,NDAU/USDT,15.393,15.426,15.393,15.426,0.5089,7.8493413
1662739200,2022-09-09 16:00:00,NDAU/USDT,14.561,15.426,14.523,15.288,127.3334,1883.1617539
1662735600,2022-09-09 15:00:00,NDAU/USDT,14.428,15.45,14.358,14.665,596.4674,8899.1764756
1662732000,2022-09-09 14:00:00,NDAU/USDT,14.613,14.613,14.357,14.524,167.324,2409.5325378
1662728400,2022-09-09 13:00:00,NDAU/USDT,14.335,15.053,14.322,14.682,231.8751,3411.3193508
1662724800,2022-09-09 12:00:00,NDAU/USDT,14.708,14.769,14.335,14.338,810.8557,11797.5511427
1662721200,2022-09-09 11:00:00,NDAU/USDT,14.759,14.769,14.632,14.744,595.5148,8761.3704919
1662717600,2022-09-09 10:00:00,NDAU/USDT,14.502,14.775,14.501,14.757,448.2551,6556.9943331
1662714000,2022-09-09 09:00:00,NDAU/USDT,14.554,14.632,14.5,14.502,1046.902,15227.147044
1662710400,2022-09-09 08:00:00,NDAU/USDT,14.677,14.677,14.5,14.554,287.906,4201.8244806
1662706800,2022-09-09 07:00:00,NDAU/USDT,14.726,14.747,14.666,14.686,99.6222,1462.3026093
1662703200,2022-09-09 06:00:00,NDAU/USDT,14.658,14.752,14.657,14.751,232.9517,3422.553682
1662699600,2022-09-09 05:00:00,NDAU/USDT,14.689,14.731,14.65,14.658,302.9451,4446.2088741
1662696000,2022-09-09 04:00:00,NDAU/USDT,14.719,14.769,14.651,14.651,238.9031,3513.9069653
1662692400,2022-09-09 03:00:00,NDAU/USDT,14.722,14.733,14.65,14.674,196.4661,2888.196541
1662688800,2022-09-09 02:00:00,NDAU/USDT,14.725,14.742,14.663,14.717,113.3431,1669.6196175
1662685200,2022-09-09 01:00:00,NDAU/USDT,14.702,14.735,14.673,14.701,60.0198,883.8392516
1662681600,2022-09-09 00:00:00,NDAU/USDT,14.74,14.775,14.665,14.687,412.2123,6063.0476177
1662678000,2022-09-08 23:00:00,NDAU/USDT,14.713,14.738,14.688,14.714,147.7533,2172.3305856
1662674400,2022-09-08 22:00:00,NDAU/USDT,14.726,14.796,14.677,14.726,486.8843,7167.1066858
1662670800,2022-09-08 21:00:00,NDAU/USDT,14.738,14.771,14.7,14.729,270.2121,3982.6107255
1662667200,2022-09-08 20:00:00,NDAU/USDT,14.744,14.749,14.678,14.744,224.5863,3309.2018
1662663600,2022-09-08 19:00:00,NDAU/USDT,14.729,14.799,14.699,14.745,298.4493,4394.5963956
1662660000,2022-09-08 18:00:00,NDAU/USDT,14.761,14.769,14.699,14.739,315.046,4646.9927712
1662656400,2022-09-08 17:00:00,NDAU/USDT,14.738,14.799,14.678,14.708,148.8399,2194.9055827
1662652800,2022-09-08 16:00:00,NDAU/USDT,14.767,14.786,14.706,14.74,111.0117,1636.4977632
1662649200,2022-09-08 15:00:00,NDAU/USDT,14.756,14.801,14.677,14.677,14.8987,219.5287849
1662645600,2022-09-08 14:00:00,NDAU/USDT,14.781,14.793,14.678,14.758,157.0162,2314.917161
1662642000,2022-09-08 13:00:00,NDAU/USDT,14.785,14.813,14.702,14.746,88.6533,1309.2394028
1662638400,2022-09-08 12:00:00,NDAU/USDT,14.604,14.83,14.585,14.791,552.4979,8123.3414345
1662634800,2022-09-08 11:00:00,NDAU/USDT,14.691,14.707,14.585,14.622,300.8539,4414.1933991
1662631200,2022-09-08 10:00:00,NDAU/USDT,14.656,14.703,14.624,14.663,442.8623,6501.6129411
1662627600,2022-09-08 09:00:00,NDAU/USDT,14.655,14.69,14.585,14.585,164.2327,2401.4557324
1662624000,2022-09-08 08:00:00,NDAU/USDT,14.661,14.701,14.6,14.606,170.3246,2494.6076748
1662620400,2022-09-08 07:00:00,NDAU/USDT,14.621,14.666,14.597,14.662,355.9598,5212.6675541
1662616800,2022-09-08 06:00:00,NDAU/USDT,14.648,14.663,14.599,14.623,296.9373,4350.705042
1662613200,2022-09-08 05:00:00,NDAU/USDT,14.616,14.684,14.604,14.628,221.9307,3247.5581763
1662609600,2022-09-08 04:00:00,NDAU/USDT,14.713,14.717,14.594,14.66,213.6793,3129.7202795
1662606000,2022-09-08 03:00:00,NDAU/USDT,14.652,14.724,14.598,14.708,91.1431,1333.665434
1662602400,2022-09-08 02:00:00,NDAU/USDT,14.658,14.693,14.602,14.648,30.2621,443.9153535
1662598800,2022-09-08 01:00:00,NDAU/USDT,14.585,14.701,14.585,14.675,364.9595,5349.0537989
1662595200,2022-09-08 00:00:00,NDAU/USDT,14.69,14.699,14.596,14.649,453.5018,6638.3892367
1662591600,2022-09-07 23:00:00,NDAU/USDT,14.624,14.696,14.594,14.679,287.0265,4194.8272772
1662588000,2022-09-07 22:00:00,NDAU/USDT,14.657,14.703,14.586,14.628,73.9061,1081.6188826
1662584400,2022-09-07 21:00:00,NDAU/USDT,14.7,14.712,14.606,14.648,299.102,4385.5532223
1662580800,2022-09-07 20:00:00,NDAU/USDT,14.667,14.725,14.617,14.725,224.1001,3288.004466
1662577200,2022-09-07 19:00:00,NDAU/USDT,14.665,14.702,14.58,14.673,80.161,1171.2464306
1662573600,2022-09-07 18:00:00,NDAU/USDT,14.55,14.593,14.549,14.556,560.7927,8159.9612218
1662570000,2022-09-07 17:00:00,NDAU/USDT,14.658,14.68,14.501,14.501,34.1063,498.4478639
1662566400,2022-09-07 16:00:00,NDAU/USDT,14.775,14.803,14.5,14.706,458.691,6704.1978377
1662562800,2022-09-07 15:00:00,NDAU/USDT,14.823,14.89,14.702,14.74,389.9042,5764.4898762
1662559200,2022-09-07 14:00:00,NDAU/USDT,14.819,14.882,14.813,14.854,116.3913,1729.0577423
1662555600,2022-09-07 13:00:00,NDAU/USDT,14.806,14.883,14.777,14.851,271.799,4038.6521631
1662552000,2022-09-07 12:00:00,NDAU/USDT,14.908,14.91,14.775,14.775,708.0978,10530.0871623
