https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAKE,Volume USDT
1657843200,2022-07-15 00:00:00,BAKE/USDT,0.2871,0.3099,0.281,0.2977,1140382.41405264,341192.15701252661
1657756800,2022-07-14 00:00:00,BAKE/USDT,0.293,0.3063,0.276,0.2867,878655.74125227,255397.583478773735
1657670400,2022-07-13 00:00:00,BAKE/USDT,0.2647,0.2951,0.25,0.2934,748479.72561562,201168.896854314663
1657584000,2022-07-12 00:00:00,BAKE/USDT,0.2986,0.3123,0.2635,0.2641,1029432.48608117,297911.127570742967
1657497600,2022-07-11 00:00:00,BAKE/USDT,0.2899,0.315,0.2838,0.2989,1207510.52745649,361276.805838740486
1657411200,2022-07-10 00:00:00,BAKE/USDT,0.3133,0.3156,0.2857,0.2907,1057779.200736,315345.845820443792
1657324800,2022-07-09 00:00:00,BAKE/USDT,0.2867,0.3254,0.2867,0.3127,1572088.75415169,486541.719903540638
1657238400,2022-07-08 00:00:00,BAKE/USDT,0.2881,0.2965,0.278,0.2852,866980.03639482,248497.242573045403
1657152000,2022-07-07 00:00:00,BAKE/USDT,0.2719,0.3025,0.2656,0.2889,1813270.80469608,523018.949602871837
1657065600,2022-07-06 00:00:00,BAKE/USDT,0.2503,0.2785,0.2472,0.272,2106663.32193544,566771.880009723473
1656979200,2022-07-05 00:00:00,BAKE/USDT,0.2622,0.2672,0.2428,0.2487,502242.35953349,127226.231196828471
1656892800,2022-07-04 00:00:00,BAKE/USDT,0.2405,0.2759,0.2397,0.2621,493525.81452583,124824.437300279104
1656806400,2022-07-03 00:00:00,BAKE/USDT,0.2479,0.2595,0.2347,0.2408,769397.46764444,187220.188942462589
1656720000,2022-07-02 00:00:00,BAKE/USDT,0.2279,0.257,0.2204,0.2488,1424127.74515049,349104.424357909002
1656633600,2022-07-01 00:00:00,BAKE/USDT,0.2294,0.2394,0.2198,0.2277,773798.31356479,176580.379919659033
1656547200,2022-06-30 00:00:00,BAKE/USDT,0.2371,0.2384,0.2137,0.2294,213836.98330144,47082.035686137439
1656460800,2022-06-29 00:00:00,BAKE/USDT,0.2398,0.2484,0.2324,0.2372,92028.75114582,21995.148768796769
1656374400,2022-06-28 00:00:00,BAKE/USDT,0.2549,0.2624,0.238,0.2398,149271.72740522,37695.460351854874
1656288000,2022-06-27 00:00:00,BAKE/USDT,0.2514,0.2653,0.2478,0.2535,211784.74172958,54676.190029275731
1656201600,2022-06-26 00:00:00,BAKE/USDT,0.2699,0.28,0.2496,0.2507,246927.67902446,66093.507632079283
1656115200,2022-06-25 00:00:00,BAKE/USDT,0.2678,0.2722,0.2527,0.2699,232242.67210243,61388.292524385599
1656028800,2022-06-24 00:00:00,BAKE/USDT,0.2633,0.2738,0.2602,0.2671,304173.04244973,81232.356435817964
1655942400,2022-06-23 00:00:00,BAKE/USDT,0.2373,0.2647,0.2356,0.2647,255811.81033938,65012.092111005341
1655856000,2022-06-22 00:00:00,BAKE/USDT,0.2466,0.2525,0.2311,0.2371,1107958.33528497,266640.421914973582
1655769600,2022-06-21 00:00:00,BAKE/USDT,0.2359,0.2594,0.232,0.2465,791171.16954894,194283.231815071311
1655683200,2022-06-20 00:00:00,BAKE/USDT,0.2363,0.2433,0.2259,0.2353,994880.73006027,233078.943743005715
1655596800,2022-06-19 00:00:00,BAKE/USDT,0.214,0.2411,0.2047,0.2363,1047093.99598364,232968.578890822247
1655510400,2022-06-18 00:00:00,BAKE/USDT,0.2261,0.231,0.193,0.2139,1177741.9698708,247940.569274808638
1655424000,2022-06-17 00:00:00,BAKE/USDT,0.2206,0.2319,0.2186,0.2262,669814.05364681,151469.411731141183
1655337600,2022-06-16 00:00:00,BAKE/USDT,0.2507,0.254,0.2174,0.2204,1109136.65149714,255957.371128894181
1655251200,2022-06-15 00:00:00,BAKE/USDT,0.2353,0.2506,0.2078,0.2506,1556168.62207586,348789.496523421046
1655164800,2022-06-14 00:00:00,BAKE/USDT,0.2363,0.2501,0.2135,0.2357,1612796.01652606,375660.645963447597
1655078400,2022-06-13 00:00:00,BAKE/USDT,0.26,0.2632,0.2112,0.2375,1402870.27542445,322192.927738232288
1654992000,2022-06-12 00:00:00,BAKE/USDT,0.2872,0.2885,0.2565,0.2579,1188281.37256516,320286.166960011677
1654905600,2022-06-11 00:00:00,BAKE/USDT,0.3088,0.3208,0.2756,0.2864,953860.83517574,282598.543937144976
1654819200,2022-06-10 00:00:00,BAKE/USDT,0.3437,0.3497,0.3038,0.3091,1015648.58875527,330973.459284024712
1654732800,2022-06-09 00:00:00,BAKE/USDT,0.3448,0.3525,0.3283,0.3436,981259.40803556,333266.184855591365
1654646400,2022-06-08 00:00:00,BAKE/USDT,0.3312,0.3997,0.3301,0.3448,3857345.62425522,1360805.456753732315
1654560000,2022-06-07 00:00:00,BAKE/USDT,0.3299,0.3489,0.2984,0.3309,1765041.77008959,558890.913266175199
1654473600,2022-06-06 00:00:00,BAKE/USDT,0.3208,0.3769,0.3019,0.3299,2029457.85304647,681958.73098260708
1654387200,2022-06-05 00:00:00,BAKE/USDT,0.3357,0.3357,0.3183,0.3207,693998.18263997,224620.440280570308
1654300800,2022-06-04 00:00:00,BAKE/USDT,0.3236,0.3573,0.313,0.3357,1976750.60566805,663360.131351081478
1654214400,2022-06-03 00:00:00,BAKE/USDT,0.3371,0.3398,0.3112,0.3234,1108761.4927235,360602.281442357799
1654128000,2022-06-02 00:00:00,BAKE/USDT,0.3325,0.3403,0.3207,0.3377,2020177.7460685,665369.961462569638
1654041600,2022-06-01 00:00:00,BAKE/USDT,0.3579,0.4337,0.3156,0.332,4994205.24460065,1886569.623357098547
1653955200,2022-05-31 00:00:00,BAKE/USDT,0.3742,0.5,0.3406,0.3573,1112477.95802339,412888.117871143104
1653868800,2022-05-30 00:00:00,BAKE/USDT,0.3474,0.3799,0.3294,0.3738,1354545.53234895,472330.781559525813
1653782400,2022-05-29 00:00:00,BAKE/USDT,0.283,0.3718,0.2741,0.3469,2248990.52677095,733306.147114383085
1653696000,2022-05-28 00:00:00,BAKE/USDT,0.2747,0.2862,0.2671,0.283,679510.68496405,189187.11066257172
1653609600,2022-05-27 00:00:00,BAKE/USDT,0.2768,0.2875,0.2491,0.2746,1388391.35712676,382562.6145262528
1653523200,2022-05-26 00:00:00,BAKE/USDT,0.3318,0.3468,0.2724,0.277,1394067.62517627,424245.838399395555
1653436800,2022-05-25 00:00:00,BAKE/USDT,0.3309,0.3837,0.3174,0.3308,2453253.62064532,860133.978487570371
1653350400,2022-05-24 00:00:00,BAKE/USDT,0.2827,0.334,0.2669,0.3309,900715.61644208,264782.093520121756
1653264000,2022-05-23 00:00:00,BAKE/USDT,0.2972,0.3111,0.2784,0.2812,618126.2178784,186215.40898098888
1653177600,2022-05-22 00:00:00,BAKE/USDT,0.2814,0.3077,0.2759,0.298,568362.8093885,165809.168240378078
1653091200,2022-05-21 00:00:00,BAKE/USDT,0.2647,0.2856,0.2597,0.2834,552430.12849391,150882.18901821436
1653004800,2022-05-20 00:00:00,BAKE/USDT,0.282,0.2867,0.256,0.2647,841573.55071368,230500.14188520638
1652918400,2022-05-19 00:00:00,BAKE/USDT,0.2556,0.2829,0.2466,0.2819,823173.27238782,217536.68347131411
1652832000,2022-05-18 00:00:00,BAKE/USDT,0.2918,0.3019,0.2526,0.2529,813154.63610909,220644.210141119682
1652745600,2022-05-17 00:00:00,BAKE/USDT,0.2666,0.2938,0.2665,0.292,637557.57763613,179432.966688270794
1652659200,2022-05-16 00:00:00,BAKE/USDT,0.2989,0.2989,0.2595,0.2656,446275.66056298,121094.688888404147
1652572800,2022-05-15 00:00:00,BAKE/USDT,0.2872,0.3066,0.2687,0.3001,587759.68350541,169345.325305452692
1652486400,2022-05-14 00:00:00,BAKE/USDT,0.2615,0.2913,0.2421,0.2885,389122.38830646,103309.331119861774
1652400000,2022-05-13 00:00:00,BAKE/USDT,0.2239,0.341,0.2218,0.2606,842206.58501258,231551.877930183146
1652313600,2022-05-12 00:00:00,BAKE/USDT,0.2554,0.2726,0.1836,0.2239,923669.4134662,207688.844581988842
1652227200,2022-05-11 00:00:00,BAKE/USDT,0.4148,0.428,0.2401,0.2533,801178.31082859,261949.877337341589
1652140800,2022-05-10 00:00:00,BAKE/USDT,0.3937,0.4612,0.379,0.4161,308514.0990334,131382.29972375666
1652054400,2022-05-09 00:00:00,BAKE/USDT,0.5035,0.5142,0.3889,0.3952,415690.00138902,186558.933760423638
1651968000,2022-05-08 00:00:00,BAKE/USDT,0.5036,0.5161,0.487,0.5014,279685.71747923,140565.688649687562
1651881600,2022-05-07 00:00:00,BAKE/USDT,0.5354,0.5388,0.4927,0.5029,134442.40980202,70283.821972778471
1651795200,2022-05-06 00:00:00,BAKE/USDT,0.542,0.5456,0.516,0.5354,302253.6916718,161128.996678428976
1651708800,2022-05-05 00:00:00,BAKE/USDT,0.6202,0.6364,0.5256,0.5413,500279.19637381,285819.024996501662
1651622400,2022-05-04 00:00:00,BAKE/USDT,0.5524,0.6225,0.552,0.6201,621003.65798459,362139.904548363704
1651536000,2022-05-03 00:00:00,BAKE/USDT,0.5604,0.5726,0.5391,0.5533,283980.66030821,158877.165597578057
1651449600,2022-05-02 00:00:00,BAKE/USDT,0.5687,0.578,0.5301,0.5598,319893.01034979,177732.539144999143
1651363200,2022-05-01 00:00:00,BAKE/USDT,0.5378,0.5742,0.5252,0.568,325679.62354729,178303.433334087572
1651276800,2022-04-30 00:00:00,BAKE/USDT,0.635,0.6463,0.5092,0.5364,380366.8107764,226913.486853585196
1651190400,2022-04-29 00:00:00,BAKE/USDT,0.7291,0.7356,0.63,0.6337,605502.16047544,418908.639230798753
1651104000,2022-04-28 00:00:00,BAKE/USDT,0.6932,0.7348,0.6845,0.7291,477512.24011326,339032.553408359695
1651017600,2022-04-27 00:00:00,BAKE/USDT,0.6723,0.7117,0.6664,0.6936,311590.1313513,215758.220736994611
1650931200,2022-04-26 00:00:00,BAKE/USDT,0.7575,0.7684,0.66,0.673,385773.66588421,277524.846798808394
1650844800,2022-04-25 00:00:00,BAKE/USDT,0.7772,0.7786,0.7058,0.757,546200.6502891,403286.448970774376
1650758400,2022-04-24 00:00:00,BAKE/USDT,0.816,0.8334,0.7684,0.7784,525174.43413272,419656.302159722549
1650672000,2022-04-23 00:00:00,BAKE/USDT,0.8394,0.8705,0.7672,0.8162,1187922.12229614,1000607.794257033543
1650585600,2022-04-22 00:00:00,BAKE/USDT,0.8732,0.9691,0.8334,0.8393,2335747.04263045,2095686.870808900455
1650499200,2022-04-21 00:00:00,BAKE/USDT,0.8114,1.1,0.8114,0.872,4077643.38164902,3785606.080683447281
1650412800,2022-04-20 00:00:00,BAKE/USDT,0.81,0.8698,0.795,0.813,513527.19584471,428039.71824530831
1650326400,2022-04-19 00:00:00,BAKE/USDT,0.7721,0.814,0.7615,0.8115,262725.64760808,207758.384031605229
1650240000,2022-04-18 00:00:00,BAKE/USDT,0.7667,0.7811,0.72,0.7712,184723.6145485,138084.780463469543
1650153600,2022-04-17 00:00:00,BAKE/USDT,0.8279,0.8321,0.7642,0.7672,138342.50402845,112234.690967350283
1650067200,2022-04-16 00:00:00,BAKE/USDT,0.8373,0.8513,0.8182,0.8279,104774.82777275,87839.718414452795
1649980800,2022-04-15 00:00:00,BAKE/USDT,0.8274,0.8537,0.8124,0.8366,92040.31616324,76631.666947231856
1649894400,2022-04-14 00:00:00,BAKE/USDT,0.865,0.8873,0.8114,0.828,130625.1602366,111776.572148913093
1649808000,2022-04-13 00:00:00,BAKE/USDT,0.8318,0.871,0.8195,0.8659,126162.86390986,107626.852244016693
1649721600,2022-04-12 00:00:00,BAKE/USDT,0.8003,0.8649,0.7921,0.8318,182109.66164851,151573.864801886578
1649635200,2022-04-11 00:00:00,BAKE/USDT,0.8923,0.898,0.785,0.7995,286004.24833907,237762.176908600937
1649548800,2022-04-10 00:00:00,BAKE/USDT,0.9154,0.9485,0.877,0.8947,274333.83535894,248540.553105412965
1649462400,2022-04-09 00:00:00,BAKE/USDT,0.8748,0.9445,0.8748,0.9136,337560.84814914,306273.659887544309
1649376000,2022-04-08 00:00:00,BAKE/USDT,0.9563,0.96,0.8623,0.8737,297588.63791564,274535.666388664375
1649289600,2022-04-07 00:00:00,BAKE/USDT,0.9121,0.9774,0.8901,0.9578,495001.8819576,463977.234403399063
1649203200,2022-04-06 00:00:00,BAKE/USDT,1.018,1.033,0.9074,0.9081,519822.64971727,508068.363366204922
1649116800,2022-04-05 00:00:00,BAKE/USDT,1.0981,1.1527,1.0158,1.0197,518850.63065896,564186.682866069243
1649030400,2022-04-04 00:00:00,BAKE/USDT,1.1903,1.2206,1.0518,1.0966,428144.69881464,485195.909471290001
1648944000,2022-04-03 00:00:00,BAKE/USDT,1.1973,1.2328,1.1461,1.19,349030.39935389,416691.865851021673
1648857600,2022-04-02 00:00:00,BAKE/USDT,1.2986,1.4686,1.193,1.196,964518.72503451,1285301.573081226186
1648771200,2022-04-01 00:00:00,BAKE/USDT,1.5545,1.6745,1.2749,1.2956,3925261.55052709,5648594.647741491117
1648684800,2022-03-31 00:00:00,BAKE/USDT,0.8314,1.65,0.8292,1.5537,4055276.17991686,5117148.870290060307
1648598400,2022-03-30 00:00:00,BAKE/USDT,0.7484,0.9342,0.718,0.8321,970855.54575656,842465.853868960818
1648512000,2022-03-29 00:00:00,BAKE/USDT,0.6823,0.7791,0.6823,0.7507,261823.20840565,194089.185899539325
1648425600,2022-03-28 00:00:00,BAKE/USDT,0.6891,0.7393,0.676,0.6812,755971.34246727,533152.20975242337
1648339200,2022-03-27 00:00:00,BAKE/USDT,0.6404,0.6928,0.6347,0.6887,108252.73187123,71186.264100670401
1648252800,2022-03-26 00:00:00,BAKE/USDT,0.6159,0.6429,0.6119,0.6394,24397.48720039,15298.142919781719
1648166400,2022-03-25 00:00:00,BAKE/USDT,0.6278,0.65,0.6078,0.616,83620.18252058,52603.76062011324
1648080000,2022-03-24 00:00:00,BAKE/USDT,0.6316,0.6374,0.6109,0.6274,78916.9436139,49590.521612960894
1647993600,2022-03-23 00:00:00,BAKE/USDT,0.6005,0.6326,0.5906,0.63,66429.01651473,40619.369827367788
1647907200,2022-03-22 00:00:00,BAKE/USDT,0.5895,0.6254,0.5866,0.5972,57049.95965159,34809.485816736888
1647820800,2022-03-21 00:00:00,BAKE/USDT,0.5724,0.5985,0.5546,0.5902,24727.37107275,14364.552476833251
1647734400,2022-03-20 00:00:00,BAKE/USDT,0.5865,0.5944,0.5646,0.5697,22727.40709794,13033.054899709735
1647648000,2022-03-19 00:00:00,BAKE/USDT,0.5723,0.6,0.5702,0.5856,53706.65198985,31236.364151045392
1647561600,2022-03-18 00:00:00,BAKE/USDT,0.5552,0.5754,0.5412,0.5723,45047.61698466,24829.113153328243
1647475200,2022-03-17 00:00:00,BAKE/USDT,0.5571,0.5779,0.5477,0.5571,79110.32464786,44711.970853516843
1647388800,2022-03-16 00:00:00,BAKE/USDT,0.5284,0.5576,0.5257,0.5566,18882.7167193,10243.975916503687
1647302400,2022-03-15 00:00:00,BAKE/USDT,0.5214,0.5338,0.5027,0.5285,15592.53289039,8043.986850970324
1647216000,2022-03-14 00:00:00,BAKE/USDT,0.4993,0.5214,0.4948,0.5214,76127.70922574,38049.02055616857
1647129600,2022-03-13 00:00:00,BAKE/USDT,0.5236,0.5384,0.4923,0.4993,11608.31674989,5927.746138580799
1647043200,2022-03-12 00:00:00,BAKE/USDT,0.5202,0.544,0.5197,0.5263,10833.28163666,5749.373354275224
1646956800,2022-03-11 00:00:00,BAKE/USDT,0.5398,0.5435,0.5175,0.5202,15633.02488385,8265.42365327425
1646870400,2022-03-10 00:00:00,BAKE/USDT,0.5692,0.5701,0.5197,0.5399,10408.25939567,5587.401929238814
1646784000,2022-03-09 00:00:00,BAKE/USDT,0.5359,0.5731,0.5357,0.5702,15301.90405752,8606.043795033269
1646697600,2022-03-08 00:00:00,BAKE/USDT,0.5202,0.5484,0.5189,0.5367,9655.02229383,5165.787215113775
1646611200,2022-03-07 00:00:00,BAKE/USDT,0.5205,0.5435,0.5055,0.5203,15438.63916497,8132.567283649908
1646524800,2022-03-06 00:00:00,BAKE/USDT,0.5404,0.5479,0.5207,0.5234,16026.21896785,8544.905892921157
1646438400,2022-03-05 00:00:00,BAKE/USDT,0.5335,0.5533,0.52,0.5431,8926.92404874,4822.216340998001
1646352000,2022-03-04 00:00:00,BAKE/USDT,0.5842,0.5842,0.5221,0.5305,11211.5435941,6215.172062414038
1646265600,2022-03-03 00:00:00,BAKE/USDT,0.6028,0.6127,0.5666,0.5796,15120.06400261,8878.989181063775
1646179200,2022-03-02 00:00:00,BAKE/USDT,0.6138,0.6678,0.5946,0.6021,110363.47846396,69499.927150257992
1646092800,2022-03-01 00:00:00,BAKE/USDT,0.5975,0.6175,0.5905,0.6139,32277.07538157,19515.019982299196
1646006400,2022-02-28 00:00:00,BAKE/USDT,0.5218,0.5985,0.517,0.5965,47952.41516272,27269.469101030556
1645920000,2022-02-27 00:00:00,BAKE/USDT,0.5632,0.5695,0.5202,0.525,31943.91681969,17596.690624337424
1645833600,2022-02-26 00:00:00,BAKE/USDT,0.5646,0.5844,0.5567,0.5632,27094.88283863,15353.237013321772
1645747200,2022-02-25 00:00:00,BAKE/USDT,0.5238,0.5726,0.52,0.5636,16232.26282412,8884.379508466748
1645660800,2022-02-24 00:00:00,BAKE/USDT,0.5359,0.5394,0.4571,0.5237,98806.3060908,49507.041335744944
1645574400,2022-02-23 00:00:00,BAKE/USDT,0.5474,0.5775,0.5359,0.5359,50509.33736321,28277.176073041461
1645488000,2022-02-22 00:00:00,BAKE/USDT,0.52,0.5735,0.5062,0.5466,51131.13268498,27130.613283218321
1645401600,2022-02-21 00:00:00,BAKE/USDT,0.5846,0.6054,0.5159,0.5182,42708.30596355,23428.271498789262
1645315200,2022-02-20 00:00:00,BAKE/USDT,0.6252,0.6416,0.5746,0.5846,23944.85892914,14229.157651389727
1645228800,2022-02-19 00:00:00,BAKE/USDT,0.6285,0.6466,0.6125,0.6253,12792.71629631,8050.067760706054
1645142400,2022-02-18 00:00:00,BAKE/USDT,0.6615,0.6737,0.627,0.6286,31726.34814862,20603.477508348343
1645056000,2022-02-17 00:00:00,BAKE/USDT,0.7393,0.7474,0.6545,0.6585,19341.1348431,13650.807466035666
1644969600,2022-02-16 00:00:00,BAKE/USDT,0.7491,0.7633,0.7212,0.7393,26948.52756541,20021.790518367897
1644883200,2022-02-15 00:00:00,BAKE/USDT,0.6803,0.751,0.6797,0.751,32661.45118702,23606.332383903668
1644796800,2022-02-14 00:00:00,BAKE/USDT,0.6602,0.6845,0.6434,0.6817,23868.95899149,15907.402347203808
1644710400,2022-02-13 00:00:00,BAKE/USDT,0.6745,0.6923,0.6526,0.6604,12363.09075765,8309.078066848072
1644624000,2022-02-12 00:00:00,BAKE/USDT,0.6903,0.7062,0.6601,0.6741,23090.72908108,15713.652125308793
1644537600,2022-02-11 00:00:00,BAKE/USDT,0.7269,0.7742,0.6744,0.6908,72506.93885091,53809.959180519249
1644451200,2022-02-10 00:00:00,BAKE/USDT,0.7554,0.78,0.7202,0.729,49724.78052923,37288.651229127597
1644364800,2022-02-09 00:00:00,BAKE/USDT,0.7275,0.7606,0.7148,0.757,18356.33473911,13643.17507887473
1644278400,2022-02-08 00:00:00,BAKE/USDT,0.7585,0.7892,0.7099,0.7269,30992.85242369,22956.98192177994
1644192000,2022-02-07 00:00:00,BAKE/USDT,0.7352,0.7722,0.7232,0.7581,48151.87601299,36316.310261763479
1644105600,2022-02-06 00:00:00,BAKE/USDT,0.7055,0.7358,0.7001,0.734,77029.76996491,55169.162007575491
