https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LIKE,Volume USDT
1663218000,2022-09-15 05:00:00,LIKE/USDT,0.010805,0.010812,0.010713,0.010758,277991.2117,2988.4642411442
1663214400,2022-09-15 04:00:00,LIKE/USDT,0.010836,0.010861,0.010773,0.010794,384233.6903,4158.8809197289
1663210800,2022-09-15 03:00:00,LIKE/USDT,0.010882,0.010913,0.010751,0.010828,241639.1013,2623.5656827121
1663207200,2022-09-15 02:00:00,LIKE/USDT,0.011089,0.011095,0.0105,0.010879,1118498.1377,12040.0772975975
1663203600,2022-09-15 01:00:00,LIKE/USDT,0.011052,0.011095,0.011051,0.011089,225366.3559,2492.9897934712
1663200000,2022-09-15 00:00:00,LIKE/USDT,0.0111,0.0111,0.010897,0.011052,327039.3131,3591.7109303724
1663196400,2022-09-14 23:00:00,LIKE/USDT,0.011137,0.011245,0.011046,0.011085,323323.4817,3605.2302802289
1663192800,2022-09-14 22:00:00,LIKE/USDT,0.01126,0.011375,0.0111,0.011149,374484.1053,4209.4536544889
1663189200,2022-09-14 21:00:00,LIKE/USDT,0.011227,0.011298,0.011205,0.011263,222598.7432,2502.283492701
1663185600,2022-09-14 20:00:00,LIKE/USDT,0.011198,0.011249,0.011198,0.011237,194856.9894,2186.1239452339
1663182000,2022-09-14 19:00:00,LIKE/USDT,0.011215,0.011295,0.011112,0.011213,265732.7353,2976.234817577
1663178400,2022-09-14 18:00:00,LIKE/USDT,0.011351,0.011386,0.011188,0.011213,485432.9701,5475.1008575234
1663174800,2022-09-14 17:00:00,LIKE/USDT,0.011394,0.011459,0.011351,0.011351,446485.7827,5079.472081196
1663171200,2022-09-14 16:00:00,LIKE/USDT,0.01141,0.011477,0.011371,0.011386,165804.8205,1890.488236175
1663167600,2022-09-14 15:00:00,LIKE/USDT,0.011438,0.011481,0.011373,0.011411,105573.3698,1205.9552574121
1663164000,2022-09-14 14:00:00,LIKE/USDT,0.011508,0.011598,0.011358,0.011447,240886.5133,2765.4429085732
1663160400,2022-09-14 13:00:00,LIKE/USDT,0.011441,0.011572,0.01143,0.01153,246200.1215,2828.9465540791
1663156800,2022-09-14 12:00:00,LIKE/USDT,0.011497,0.011579,0.011407,0.011438,370106.5945,4251.602327439
1663153200,2022-09-14 11:00:00,LIKE/USDT,0.01144,0.01157,0.0113,0.011495,428667.3759,4880.0210133428
1663149600,2022-09-14 10:00:00,LIKE/USDT,0.011408,0.0115,0.011147,0.01144,491107.5985,5573.3425455979
1663146000,2022-09-14 09:00:00,LIKE/USDT,0.011362,0.0115,0.011302,0.011381,222932.5765,2540.2363421259
1663142400,2022-09-14 08:00:00,LIKE/USDT,0.01176,0.011765,0.01134,0.011369,451413.308,5239.1207503354
1663138800,2022-09-14 07:00:00,LIKE/USDT,0.011857,0.012061,0.0117,0.01176,253155.7016,3016.6649016314
1663135200,2022-09-14 06:00:00,LIKE/USDT,0.01197,0.011978,0.011708,0.01185,351679.9006,4166.688484544
1663131600,2022-09-14 05:00:00,LIKE/USDT,0.012084,0.012087,0.011977,0.011977,284950.9656,3432.5324178353
1663128000,2022-09-14 04:00:00,LIKE/USDT,0.012127,0.012145,0.012082,0.012084,211367.4328,2561.7558049986
1663124400,2022-09-14 03:00:00,LIKE/USDT,0.01216,0.012219,0.012086,0.012123,134005.3974,1629.6260796622
1663120800,2022-09-14 02:00:00,LIKE/USDT,0.012187,0.012201,0.012134,0.012148,214590.1102,2613.6162524375
1663117200,2022-09-14 01:00:00,LIKE/USDT,0.01215,0.012287,0.012136,0.012202,235971.7184,2879.4466373436
1663113600,2022-09-14 00:00:00,LIKE/USDT,0.012173,0.012243,0.012136,0.012243,38298.4346,466.9842645183
1663110000,2022-09-13 23:00:00,LIKE/USDT,0.012202,0.012209,0.012136,0.012136,72076.6433,878.0328485637
1663106400,2022-09-13 22:00:00,LIKE/USDT,0.01216,0.0123,0.012136,0.012218,163073.9805,1993.6684826315
1663102800,2022-09-13 21:00:00,LIKE/USDT,0.012219,0.012255,0.012136,0.012152,431987.0597,5255.2697577117
1663099200,2022-09-13 20:00:00,LIKE/USDT,0.012136,0.012263,0.012136,0.012227,315163.0568,3839.4955356053
1663095600,2022-09-13 19:00:00,LIKE/USDT,0.012139,0.01221,0.012136,0.012175,171623.6023,2085.4046010998
1663092000,2022-09-13 18:00:00,LIKE/USDT,0.012139,0.012227,0.012136,0.012145,137682.6987,1673.9179179845
1663088400,2022-09-13 17:00:00,LIKE/USDT,0.012282,0.012443,0.012136,0.012142,464857.7228,5703.9141471506
1663084800,2022-09-13 16:00:00,LIKE/USDT,0.012386,0.012659,0.011929,0.012243,803275.519,9868.6358138542
1663081200,2022-09-13 15:00:00,LIKE/USDT,0.012999,0.0131,0.011999,0.012457,1685079.8112,21072.9825720765
1663077600,2022-09-13 14:00:00,LIKE/USDT,0.013811,0.013946,0.012753,0.012969,1301042.2309,17288.4904641854
1663074000,2022-09-13 13:00:00,LIKE/USDT,0.013411,0.013885,0.013334,0.013885,763948.5476,10398.1879100472
1663070400,2022-09-13 12:00:00,LIKE/USDT,0.0159,0.016,0.013073,0.01348,4116789.5156,58684.145439813
1663066800,2022-09-13 11:00:00,LIKE/USDT,0.01385,0.0159,0.013405,0.0159,1521983.7377,22016.0124044947
1663063200,2022-09-13 10:00:00,LIKE/USDT,0.013647,0.014089,0.013557,0.013756,734362.0232,10163.8672519146
1663059600,2022-09-13 09:00:00,LIKE/USDT,0.013596,0.013763,0.01342,0.01373,349549.0281,4756.9279416547
1663056000,2022-09-13 08:00:00,LIKE/USDT,0.013407,0.013848,0.0134,0.013582,592099.67,8041.1194919987
1663052400,2022-09-13 07:00:00,LIKE/USDT,0.01291,0.01357,0.012909,0.01357,894945.1423,11840.5298704691
1663048800,2022-09-13 06:00:00,LIKE/USDT,0.012836,0.013,0.012701,0.012943,314829.4428,4062.8575214168
1663045200,2022-09-13 05:00:00,LIKE/USDT,0.012608,0.012864,0.012596,0.012771,209425.6188,2669.0308039885
1663041600,2022-09-13 04:00:00,LIKE/USDT,0.012609,0.01263,0.012501,0.012596,147926.2658,1855.016908967
1663038000,2022-09-13 03:00:00,LIKE/USDT,0.012569,0.0128,0.012568,0.012615,386474.0743,4889.1723281457
1663034400,2022-09-13 02:00:00,LIKE/USDT,0.012568,0.012715,0.012554,0.012595,446864.4546,5643.7939387851
1663030800,2022-09-13 01:00:00,LIKE/USDT,0.012503,0.012662,0.012501,0.012567,424139.9734,5333.1359611208
1663027200,2022-09-13 00:00:00,LIKE/USDT,0.012368,0.012505,0.012315,0.012505,262801.0365,3263.1253199031
1663023600,2022-09-12 23:00:00,LIKE/USDT,0.012465,0.012518,0.012315,0.01237,133747.6944,1660.9486212549
1663020000,2022-09-12 22:00:00,LIKE/USDT,0.012492,0.012492,0.012422,0.012451,25582.3958,318.6971184003
1663016400,2022-09-12 21:00:00,LIKE/USDT,0.012421,0.012492,0.012231,0.012437,230628.5437,2846.6949777622
1663012800,2022-09-12 20:00:00,LIKE/USDT,0.012556,0.012559,0.01228,0.012432,187448.0239,2325.1735688009
1663009200,2022-09-12 19:00:00,LIKE/USDT,0.012533,0.0126,0.012531,0.012554,66203.5966,830.6971462638
1663005600,2022-09-12 18:00:00,LIKE/USDT,0.012595,0.012819,0.012479,0.012511,376479.3455,4772.5446142534
1663002000,2022-09-12 17:00:00,LIKE/USDT,0.012648,0.012747,0.012357,0.01262,635263.8134,7969.8607431957
1662998400,2022-09-12 16:00:00,LIKE/USDT,0.012327,0.013,0.012281,0.0126,1404308.6339,17797.8676453153
1662994800,2022-09-12 15:00:00,LIKE/USDT,0.01245,0.012459,0.012182,0.012333,264654.7079,3271.9162059136
1662991200,2022-09-12 14:00:00,LIKE/USDT,0.01248,0.012489,0.012415,0.012444,124932.701,1555.3937227812
1662987600,2022-09-12 13:00:00,LIKE/USDT,0.012549,0.012611,0.012485,0.012495,124097.7755,1555.9361516014
1662984000,2022-09-12 12:00:00,LIKE/USDT,0.012594,0.01267,0.012522,0.012544,117111.5034,1473.1685275367
1662980400,2022-09-12 11:00:00,LIKE/USDT,0.012699,0.012802,0.012516,0.012572,161144.5195,2037.8559000835
1662976800,2022-09-12 10:00:00,LIKE/USDT,0.012748,0.012755,0.0125,0.012732,238963.5654,3011.2899597009
1662973200,2022-09-12 09:00:00,LIKE/USDT,0.012968,0.0131,0.012649,0.01271,880889.1039,11275.0223820751
1662969600,2022-09-12 08:00:00,LIKE/USDT,0.012902,0.012972,0.012857,0.012965,167455.4269,2164.5914739217
1662966000,2022-09-12 07:00:00,LIKE/USDT,0.012763,0.012901,0.012737,0.012901,180552.2013,2316.0240303423
1662962400,2022-09-12 06:00:00,LIKE/USDT,0.012745,0.012785,0.012717,0.012748,141797.4627,1806.2665203128
1662958800,2022-09-12 05:00:00,LIKE/USDT,0.012736,0.012811,0.012614,0.012754,191635.2598,2437.6012099438
1662955200,2022-09-12 04:00:00,LIKE/USDT,0.01279,0.01279,0.0127,0.012744,143328.1232,1826.427502372
1662951600,2022-09-12 03:00:00,LIKE/USDT,0.012833,0.012848,0.012549,0.012776,382111.2292,4858.3347802981
1662948000,2022-09-12 02:00:00,LIKE/USDT,0.01285,0.012866,0.01275,0.012823,182016.7493,2334.6827688633
1662944400,2022-09-12 01:00:00,LIKE/USDT,0.012848,0.01292,0.01275,0.012824,79459.6606,1018.1383669843
1662940800,2022-09-12 00:00:00,LIKE/USDT,0.01277,0.012891,0.01267,0.012848,115429.7872,1482.7009482995
1662937200,2022-09-11 23:00:00,LIKE/USDT,0.012787,0.012855,0.01272,0.01273,42358.9026,541.7491577868
1662933600,2022-09-11 22:00:00,LIKE/USDT,0.012896,0.012896,0.012754,0.012794,110903.9493,1424.2859385039
1662930000,2022-09-11 21:00:00,LIKE/USDT,0.0128,0.013119,0.01276,0.012825,264375.4591,3427.5442534843
1662926400,2022-09-11 20:00:00,LIKE/USDT,0.012892,0.012916,0.01275,0.012804,159186.8466,2042.2983078196
1662922800,2022-09-11 19:00:00,LIKE/USDT,0.012754,0.0131,0.01267,0.012888,375641.9334,4843.6821683468
1662919200,2022-09-11 18:00:00,LIKE/USDT,0.012499,0.012869,0.012428,0.012681,728638.3342,9241.776122458
1662915600,2022-09-11 17:00:00,LIKE/USDT,0.012265,0.012497,0.012265,0.012392,23014.38,284.4981899278
1662912000,2022-09-11 16:00:00,LIKE/USDT,0.012295,0.012382,0.012235,0.012278,81324.8784,999.0362091046
1662908400,2022-09-11 15:00:00,LIKE/USDT,0.012264,0.01256,0.012264,0.012277,337402.5853,4182.1657863386
1662904800,2022-09-11 14:00:00,LIKE/USDT,0.011955,0.012238,0.011955,0.012238,161975.4051,1962.6383718425
1662901200,2022-09-11 13:00:00,LIKE/USDT,0.012016,0.012016,0.011921,0.011965,172702.2505,2067.8088134752
1662897600,2022-09-11 12:00:00,LIKE/USDT,0.012142,0.012167,0.0119,0.012017,379569.0191,4551.9081685074
1662894000,2022-09-11 11:00:00,LIKE/USDT,0.012139,0.012301,0.012,0.012149,379348.1184,4624.8113475535
1662890400,2022-09-11 10:00:00,LIKE/USDT,0.012086,0.01216,0.012078,0.012133,136072.4441,1647.8110799728
1662886800,2022-09-11 09:00:00,LIKE/USDT,0.012106,0.012153,0.012038,0.012087,186742.0855,2259.1913676992
1662883200,2022-09-11 08:00:00,LIKE/USDT,0.012097,0.012154,0.01209,0.012104,123950.6446,1502.0196466801
1662879600,2022-09-11 07:00:00,LIKE/USDT,0.01207,0.012134,0.012015,0.012091,153649.4911,1854.498804818
1662876000,2022-09-11 06:00:00,LIKE/USDT,0.012051,0.01218,0.012038,0.012095,181462.0975,2196.7457206875
1662872400,2022-09-11 05:00:00,LIKE/USDT,0.012234,0.012247,0.012,0.012127,153285.9012,1861.2789154936
1662868800,2022-09-11 04:00:00,LIKE/USDT,0.012299,0.012346,0.012186,0.012242,156192.8308,1913.1088758287
1662865200,2022-09-11 03:00:00,LIKE/USDT,0.012279,0.012347,0.012276,0.012304,159875.0124,1966.9108903908
1662861600,2022-09-11 02:00:00,LIKE/USDT,0.01228,0.01229,0.012275,0.012279,124103.5829,1523.9922977292
1662858000,2022-09-11 01:00:00,LIKE/USDT,0.012264,0.012314,0.01224,0.012275,124988.2095,1535.3478609234
1662854400,2022-09-11 00:00:00,LIKE/USDT,0.012268,0.012323,0.012172,0.012245,95043.0528,1165.8208958473
1662850800,2022-09-10 23:00:00,LIKE/USDT,0.012214,0.012308,0.012212,0.012266,61844.7313,757.4443385563
1662847200,2022-09-10 22:00:00,LIKE/USDT,0.012275,0.012385,0.012239,0.012239,123698.0241,1521.091700462
1662843600,2022-09-10 21:00:00,LIKE/USDT,0.012304,0.012317,0.012205,0.012276,102131.7616,1253.3979536723
1662840000,2022-09-10 20:00:00,LIKE/USDT,0.01242,0.012467,0.012258,0.012363,138552.9507,1714.0656543828
1662836400,2022-09-10 19:00:00,LIKE/USDT,0.012341,0.012396,0.012326,0.012383,122934.7597,1519.1796597428
1662832800,2022-09-10 18:00:00,LIKE/USDT,0.012372,0.012381,0.012319,0.01233,135191.766,1670.0741485964
1662829200,2022-09-10 17:00:00,LIKE/USDT,0.012394,0.012399,0.012364,0.012369,151330.7103,1874.0253323356
1662825600,2022-09-10 16:00:00,LIKE/USDT,0.012364,0.012478,0.012364,0.01243,179778.6778,2228.0315878686
1662822000,2022-09-10 15:00:00,LIKE/USDT,0.012229,0.012459,0.012162,0.012428,192073.0822,2369.15570023
1662818400,2022-09-10 14:00:00,LIKE/USDT,0.012389,0.012395,0.012229,0.012236,267546.3913,3295.1964898401
1662814800,2022-09-10 13:00:00,LIKE/USDT,0.012521,0.012578,0.012266,0.012379,477203.5633,5906.3118474848
1662811200,2022-09-10 12:00:00,LIKE/USDT,0.012541,0.012568,0.012401,0.012526,195343.6367,2440.8925025608
1662807600,2022-09-10 11:00:00,LIKE/USDT,0.012517,0.012581,0.012496,0.012541,98955.9598,1239.8321465515
1662804000,2022-09-10 10:00:00,LIKE/USDT,0.012461,0.012532,0.01245,0.012516,266071.0706,3321.3915436815
1662800400,2022-09-10 09:00:00,LIKE/USDT,0.012465,0.01254,0.012423,0.012447,239098.8446,2983.0881937971
1662796800,2022-09-10 08:00:00,LIKE/USDT,0.012504,0.012588,0.012421,0.012525,260291.1231,3251.8287143395
1662793200,2022-09-10 07:00:00,LIKE/USDT,0.012712,0.012813,0.012423,0.012449,211260.8037,2666.2666214452
1662789600,2022-09-10 06:00:00,LIKE/USDT,0.012558,0.012721,0.012478,0.012708,242924.6819,3067.233247662
1662786000,2022-09-10 05:00:00,LIKE/USDT,0.012479,0.012621,0.012454,0.012554,282993.0154,3543.1957577494
1662782400,2022-09-10 04:00:00,LIKE/USDT,0.012765,0.012941,0.012477,0.012548,743442.9075,9451.3011837432
1662778800,2022-09-10 03:00:00,LIKE/USDT,0.012718,0.013025,0.012658,0.012766,445572.2889,5731.1062672923
1662775200,2022-09-10 02:00:00,LIKE/USDT,0.012446,0.012718,0.012407,0.012718,585220.425,7355.4279094005
1662771600,2022-09-10 01:00:00,LIKE/USDT,0.012205,0.012503,0.012127,0.012444,1422716.6893,17565.2983600011
1662768000,2022-09-10 00:00:00,LIKE/USDT,0.012436,0.012494,0.012135,0.012169,446228.7859,5514.0096566435
1662764400,2022-09-09 23:00:00,LIKE/USDT,0.012449,0.012535,0.01228,0.012414,589486.1837,7342.4185371962
1662760800,2022-09-09 22:00:00,LIKE/USDT,0.012533,0.012568,0.01241,0.012429,379694.6651,4748.5289710143
1662757200,2022-09-09 21:00:00,LIKE/USDT,0.012426,0.012598,0.012387,0.012537,413194.7115,5160.3343037039
1662753600,2022-09-09 20:00:00,LIKE/USDT,0.012687,0.0127,0.01242,0.012426,457938.4459,5726.6671193366
1662750000,2022-09-09 19:00:00,LIKE/USDT,0.012462,0.012716,0.012421,0.012635,265771.2909,3334.4660190177
1662746400,2022-09-09 18:00:00,LIKE/USDT,0.012608,0.012718,0.012281,0.012463,376907.9901,4731.1503763221
1662742800,2022-09-09 17:00:00,LIKE/USDT,0.012539,0.012665,0.012501,0.01259,250447.1932,3149.8412649383
1662739200,2022-09-09 16:00:00,LIKE/USDT,0.012625,0.012713,0.012452,0.012482,447559.1837,5645.8772915657
1662735600,2022-09-09 15:00:00,LIKE/USDT,0.012654,0.012715,0.012611,0.012638,474726.7402,6000.521846717
1662732000,2022-09-09 14:00:00,LIKE/USDT,0.012644,0.012749,0.012613,0.012685,444854.1356,5647.4057600173
1662728400,2022-09-09 13:00:00,LIKE/USDT,0.012997,0.013149,0.01259,0.012647,1076208.9128,13722.6243252967
1662724800,2022-09-09 12:00:00,LIKE/USDT,0.013498,0.0135,0.013,0.013101,410182.5443,5379.7994073229
1662721200,2022-09-09 11:00:00,LIKE/USDT,0.013529,0.013666,0.013276,0.013473,497726.4254,6736.3019193029
1662717600,2022-09-09 10:00:00,LIKE/USDT,0.013509,0.01361,0.013459,0.013521,419688.695,5671.1183106913
1662714000,2022-09-09 09:00:00,LIKE/USDT,0.013215,0.013616,0.012954,0.013547,883516.7921,11768.2429767644
1662710400,2022-09-09 08:00:00,LIKE/USDT,0.013554,0.01398,0.013202,0.013203,948330.508,12890.1808215867
1662706800,2022-09-09 07:00:00,LIKE/USDT,0.014308,0.014323,0.013546,0.013561,834422.6928,11532.9878869807
1662703200,2022-09-09 06:00:00,LIKE/USDT,0.01449,0.01513,0.013824,0.014321,2456244.2727,35352.3898546134
1662699600,2022-09-09 05:00:00,LIKE/USDT,0.015401,0.015401,0.014502,0.014502,819957.1664,12178.5959468777
1662696000,2022-09-09 04:00:00,LIKE/USDT,0.016303,0.0165,0.0152,0.015355,1428276.7389,22469.0482960874
1662692400,2022-09-09 03:00:00,LIKE/USDT,0.01662,0.01704,0.016261,0.016261,1053099.9075,17553.0466151326
1662688800,2022-09-09 02:00:00,LIKE/USDT,0.017086,0.017197,0.016597,0.016688,440986.3152,7451.3513651801
1662685200,2022-09-09 01:00:00,LIKE/USDT,0.017999,0.018476,0.0168,0.01712,1557649.8196,27606.1988446144
1662681600,2022-09-09 00:00:00,LIKE/USDT,0.016082,0.018,0.015502,0.018,2237742.9975,37408.6317956684
1662678000,2022-09-08 23:00:00,LIKE/USDT,0.016826,0.017114,0.015782,0.016093,1492882.3786,24378.4976951386
1662674400,2022-09-08 22:00:00,LIKE/USDT,0.015373,0.018976,0.01528,0.016802,3939586.0094,66347.2669650349
1662670800,2022-09-08 21:00:00,LIKE/USDT,0.015231,0.015781,0.015131,0.015364,1143184.8666,17598.7409038511
1662667200,2022-09-08 20:00:00,LIKE/USDT,0.015073,0.015461,0.014806,0.015124,1018004.0716,15358.0630800219
1662663600,2022-09-08 19:00:00,LIKE/USDT,0.014405,0.015895,0.014301,0.015017,3416973.1081,51143.1056703506
1662660000,2022-09-08 18:00:00,LIKE/USDT,0.014221,0.014823,0.01407,0.014323,695105.9697,10015.3065974078
1662656400,2022-09-08 17:00:00,LIKE/USDT,0.014424,0.014445,0.014081,0.014306,376838.6806,5371.0245350249
1662652800,2022-09-08 16:00:00,LIKE/USDT,0.01411,0.014923,0.01411,0.014423,1449945.6648,21004.6794044722
1662649200,2022-09-08 15:00:00,LIKE/USDT,0.013943,0.014349,0.013838,0.01399,633558.3474,8950.9507140383
1662645600,2022-09-08 14:00:00,LIKE/USDT,0.0134,0.013943,0.013212,0.013943,1048690.4253,14315.8188425133
1662642000,2022-09-08 13:00:00,LIKE/USDT,0.01235,0.014589,0.012341,0.013309,3320197.6061,44686.2807857751
