https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume BTC
1663430400000,2022-09-17 16:00:00,BTC/USDT,19966.0,20181.0,19942.3,20110.83,79743.1608502251,3.96518497
1663426800000,2022-09-17 15:00:00,BTC/USDT,19908.37,20006.0,19882.39,19971.96,37990.8148977744,1.90220764
1663423200000,2022-09-17 14:00:00,BTC/USDT,19895.22,19957.09,19879.97,19920.74,89476.76691584541,4.49163871
1663419600000,2022-09-17 13:00:00,BTC/USDT,19860.0,19904.19,19852.0,19898.43,31482.370271036398,1.58215348
1663416000000,2022-09-17 12:00:00,BTC/USDT,19809.0,19871.91,19750.51,19858.5,46000.669265775,2.31642215
1663412400000,2022-09-17 11:00:00,BTC/USDT,19868.05,19871.0,19812.32,19820.42,27090.247596390796,1.36678474
1663408800000,2022-09-17 10:00:00,BTC/USDT,19881.77,19907.0,19810.0,19864.71,28734.517553867998,1.4465108
1663405200000,2022-09-17 09:00:00,BTC/USDT,19873.29,19910.49,19863.38,19877.22,26433.277754994004,1.3298277
1663401600000,2022-09-17 08:00:00,BTC/USDT,19845.15,19889.42,19845.15,19874.72,26565.510899723202,1.33664831
1663398000000,2022-09-17 07:00:00,BTC/USDT,19841.4,19856.04,19800.0,19844.72,31463.202661878404,1.58546972
1663394400000,2022-09-17 06:00:00,BTC/USDT,19857.0,19872.0,19791.02,19834.62,33122.874247281,1.66995255
1663390800000,2022-09-17 05:00:00,BTC/USDT,19935.21,19935.36,19831.97,19857.0,23542.300344,1.185592
1663387200000,2022-09-17 04:00:00,BTC/USDT,19882.67,19972.19,19882.67,19939.88,31710.497642959202,1.59030534
1663383600000,2022-09-17 03:00:00,BTC/USDT,19907.0,19923.18,19881.44,19883.31,23583.967797228,1.1861188
1663380000000,2022-09-17 02:00:00,BTC/USDT,20002.2,20004.21,19869.84,19911.67,26033.229797552598,1.30743578
1663376400000,2022-09-17 01:00:00,BTC/USDT,19967.65,20050.2,19966.65,20001.37,52873.892013522396,2.64351352
1663372800000,2022-09-17 00:00:00,BTC/USDT,19801.48,20055.91,19775.23,19954.54,42456.7852731338,2.12767547
1663369200000,2022-09-16 23:00:00,BTC/USDT,19729.52,19801.35,19705.71,19801.35,27031.7478060585,1.36514671
1663365600000,2022-09-16 22:00:00,BTC/USDT,19741.04,19767.35,19714.58,19723.39,28859.649248572798,1.46321952
1663362000000,2022-09-16 21:00:00,BTC/USDT,19744.0,19801.92,19719.83,19739.19,35552.1601634961,1.80109519
1663358400000,2022-09-16 20:00:00,BTC/USDT,19626.39,19747.0,19626.39,19738.75,38961.3271475875,1.97384977
1663354800000,2022-09-16 19:00:00,BTC/USDT,19559.58,19639.13,19559.58,19627.66,26209.7327762114,1.33534679
1663351200000,2022-09-16 18:00:00,BTC/USDT,19450.54,19576.84,19391.43,19568.48,35008.9507897792,1.78904804
1663347600000,2022-09-16 17:00:00,BTC/USDT,19521.26,19535.29,19340.28,19450.54,68830.3282569994,3.53873611
1663344000000,2022-09-16 16:00:00,BTC/USDT,19650.73,19650.73,19471.75,19532.67,74673.370064262,3.8229986
1663340400000,2022-09-16 15:00:00,BTC/USDT,19670.91,19734.24,19585.8,19661.75,42042.5652870275,2.13829213
1663336800000,2022-09-16 14:00:00,BTC/USDT,19537.0,19784.16,19514.0,19667.58,38511.067157013604,1.95809892
1663333200000,2022-09-16 13:00:00,BTC/USDT,19718.76,19769.96,19489.22,19520.83,60251.03847645891,3.08649983
1663329600000,2022-09-16 12:00:00,BTC/USDT,19853.2,19853.2,19686.33,19688.91,30232.382734399198,1.53550312
1663326000000,2022-09-16 11:00:00,BTC/USDT,19793.11,19885.0,19777.0,19870.0,40207.3191521,2.02351883
1663322400000,2022-09-16 10:00:00,BTC/USDT,19757.32,19836.33,19744.0,19793.65,32025.922617151005,1.61798974
1663318800000,2022-09-16 09:00:00,BTC/USDT,19693.92,19781.57,19693.92,19764.04,26921.30544843,1.36213575
1663315200000,2022-09-16 08:00:00,BTC/USDT,19741.0,19757.0,19608.0,19702.31,32739.5791403832,1.66171272
1663311600000,2022-09-16 07:00:00,BTC/USDT,19778.39,19796.93,19735.63,19743.12,23083.3303399512,1.16918351
1663308000000,2022-09-16 06:00:00,BTC/USDT,19752.46,19800.88,19734.44,19766.19,31057.0555852566,1.57122114
1663304400000,2022-09-16 05:00:00,BTC/USDT,19833.48,19833.48,19748.63,19748.78,20983.409344577198,1.06251674
1663300800000,2022-09-16 04:00:00,BTC/USDT,19738.05,19855.36,19738.05,19818.0,22649.79917268,1.14289026
1663297200000,2022-09-16 03:00:00,BTC/USDT,19742.74,19772.27,19695.43,19739.02,22418.872259083997,1.1357642
1663293600000,2022-09-16 02:00:00,BTC/USDT,19739.0,19764.2,19689.91,19746.63,24732.909201459603,1.25251292
1663290000000,2022-09-16 01:00:00,BTC/USDT,19779.02,19800.18,19708.0,19731.25,22354.1848481875,1.13293303
1663286400000,2022-09-16 00:00:00,BTC/USDT,19692.91,19784.08,19581.27,19782.36,42347.414571462,2.14066545
1663282800000,2022-09-15 23:00:00,BTC/USDT,19744.0,19755.32,19646.41,19701.96,30392.3382624276,1.54260481
1663279200000,2022-09-15 22:00:00,BTC/USDT,19811.48,19811.48,19593.9,19732.81,35118.102297735604,1.77968076
1663275600000,2022-09-15 21:00:00,BTC/USDT,19828.97,19890.39,19787.0,19823.62,22958.196212346,1.1581233
1663272000000,2022-09-15 20:00:00,BTC/USDT,19797.39,19851.65,19760.04,19851.65,24402.3427892335,1.22923499
1663268400000,2022-09-15 19:00:00,BTC/USDT,19768.02,19830.0,19691.0,19796.47,36686.0827651395,1.85316285
1663264800000,2022-09-15 18:00:00,BTC/USDT,19824.54,19868.08,19739.67,19754.93,35779.4551777884,1.81116588
1663261200000,2022-09-15 17:00:00,BTC/USDT,19863.61,19938.5,19792.0,19830.98,41179.8283652548,2.07654026
1663257600000,2022-09-15 16:00:00,BTC/USDT,19725.57,19866.0,19650.75,19852.94,33302.717813270196,1.67747033
1663254000000,2022-09-15 15:00:00,BTC/USDT,19703.65,19839.0,19521.49,19736.03,106516.4273526717,5.39705439
1663250400000,2022-09-15 14:00:00,BTC/USDT,20140.59,20160.63,19662.0,19703.65,73406.7888297455,3.72554267
1663246800000,2022-09-15 13:00:00,BTC/USDT,20136.0,20143.0,20000.0,20115.08,43310.9214856948,2.15315681
1663243200000,2022-09-15 12:00:00,BTC/USDT,20149.52,20185.3,20079.45,20131.08,55368.846542388004,2.7504161
1663239600000,2022-09-15 11:00:00,BTC/USDT,20166.97,20192.47,20090.01,20163.87,30583.6679827782,1.51675586
1663236000000,2022-09-15 10:00:00,BTC/USDT,20133.56,20199.3,20105.81,20145.09,40045.6987848582,1.98786398
1663232400000,2022-09-15 09:00:00,BTC/USDT,20151.0,20178.49,20065.61,20130.0,55678.7536635,2.76595895
1663228800000,2022-09-15 08:00:00,BTC/USDT,20207.4,20214.0,20035.0,20137.72,89159.1654661812,4.42747071
1663225200000,2022-09-15 07:00:00,BTC/USDT,20083.23,20325.05,20083.23,20185.0,50161.9594795,2.4851107
1663221600000,2022-09-15 06:00:00,BTC/USDT,20138.07,20307.31,19999.0,20084.32,123271.8347397616,6.13771513
1663218000000,2022-09-15 05:00:00,BTC/USDT,20029.61,20188.69,20017.37,20140.77,42045.03520722961,2.08755848
1663214400000,2022-09-15 04:00:00,BTC/USDT,20024.28,20089.76,19968.15,20024.0,24699.30524192,1.23348508
1663210800000,2022-09-15 03:00:00,BTC/USDT,20096.99,20096.99,19934.91,20027.97,38342.292210441905,1.91443727
1663207200000,2022-09-15 02:00:00,BTC/USDT,20193.14,20193.14,20019.54,20097.96,58995.341760318,2.93538955
1663203600000,2022-09-15 01:00:00,BTC/USDT,20155.88,20192.78,19962.45,20192.78,43635.95767080179,2.16096831
1663200000000,2022-09-15 00:00:00,BTC/USDT,20217.0,20270.08,20157.0,20157.03,30833.7447761694,1.52967698
1663196400000,2022-09-14 23:00:00,BTC/USDT,20299.27,20308.96,20203.0,20223.85,24730.833462649498,1.22285487
1663192800000,2022-09-14 22:00:00,BTC/USDT,20190.1,20380.8,20154.42,20298.5,124980.65026614,6.15713724
1663189200000,2022-09-14 21:00:00,BTC/USDT,19932.01,20210.0,19865.0,20199.0,55697.47521474,2.75743726
1663185600000,2022-09-14 20:00:00,BTC/USDT,19968.52,19980.0,19891.04,19943.75,35772.962774374995,1.7936929
1663182000000,2022-09-14 19:00:00,BTC/USDT,19761.87,19987.99,19725.13,19960.03,38959.062399616996,1.9518539
1663178400000,2022-09-14 18:00:00,BTC/USDT,20111.01,20128.44,19646.81,19785.0,209503.70193855002,10.58901703
1663174800000,2022-09-14 17:00:00,BTC/USDT,20145.83,20232.73,20102.43,20108.58,28831.126202848805,1.43377236
1663171200000,2022-09-14 16:00:00,BTC/USDT,20176.2,20218.97,20112.87,20122.74,43006.13721352081,2.13719092
1663167600000,2022-09-14 15:00:00,BTC/USDT,20294.22,20317.7,20184.64,20185.48,31959.3045212476,1.58328187
1663164000000,2022-09-14 14:00:00,BTC/USDT,20289.32,20306.19,20124.0,20296.0,30489.05164008,1.50221973
1663160400000,2022-09-14 13:00:00,BTC/USDT,20307.95,20380.78,20197.06,20290.38,36176.912590863,1.78295885
1663156800000,2022-09-14 12:00:00,BTC/USDT,20221.18,20332.71,20078.24,20317.22,66977.8197813032,3.29660356
1663153200000,2022-09-14 11:00:00,BTC/USDT,20339.09,20356.0,20113.2,20204.89,61226.521146593695,3.03028233
1663149600000,2022-09-14 10:00:00,BTC/USDT,20360.31,20383.0,20324.11,20337.07,25256.6830902711,1.24190373
1663146000000,2022-09-14 09:00:00,BTC/USDT,20367.51,20405.65,20317.51,20341.1,32834.277348756,1.61418396
1663142400000,2022-09-14 08:00:00,BTC/USDT,20219.0,20424.74,20203.47,20380.36,116780.01164309481,5.73002693
1663138800000,2022-09-14 07:00:00,BTC/USDT,20248.31,20325.04,20132.2,20225.14,36963.6675086458,1.82760997
1663135200000,2022-09-14 06:00:00,BTC/USDT,20305.49,20327.27,20233.95,20243.9,30161.902829450002,1.4899255
1663131600000,2022-09-14 05:00:00,BTC/USDT,20372.0,20392.6,20298.73,20298.73,37280.0458636428,1.83657036
1663128000000,2022-09-14 04:00:00,BTC/USDT,20340.03,20400.0,20291.51,20382.51,18868.1899927743,0.92570493
1663124400000,2022-09-14 03:00:00,BTC/USDT,20443.0,20443.0,20327.0,20334.0,6720.97749936,0.33052904
1663120800000,2022-09-14 02:00:00,BTC/USDT,20326.37,20519.0,20323.02,20443.03,13127.6945093576,0.64215992
1663117200000,2022-09-14 01:00:00,BTC/USDT,20178.34,20301.08,20178.34,20301.08,55850.35031661361,2.75110242
1663113600000,2022-09-14 00:00:00,BTC/USDT,20166.94,20202.27,20061.66,20190.0,62496.5619021,3.09542159
1663110000000,2022-09-13 23:00:00,BTC/USDT,20223.0,20237.0,20108.29,20168.16,32196.0115631568,1.59637823
1663106400000,2022-09-13 22:00:00,BTC/USDT,20170.0,20246.04,20073.98,20226.09,60252.624071604,2.9789556
1663102800000,2022-09-13 21:00:00,BTC/USDT,20278.02,20285.35,20170.0,20170.0,19977.9912816,0.99048048
1663099200000,2022-09-13 20:00:00,BTC/USDT,20278.02,20278.02,20278.02,20278.02,304.1703,0.015
1663095600000,2022-09-13 19:00:00,BTC/USDT,20257.01,20339.07,20057.36,20278.02,88604.6236572378,4.36949089
1663092000000,2022-09-13 18:00:00,BTC/USDT,20768.93,20778.81,20255.55,20266.08,159916.7623338912,7.89085814
1663088400000,2022-09-13 17:00:00,BTC/USDT,20779.0,20923.02,20738.17,20773.91,74585.7423834368,3.59035648
1663084800000,2022-09-13 16:00:00,BTC/USDT,20828.33,20881.12,20696.36,20779.43,121085.8142874002,5.82719614
1663081200000,2022-09-13 15:00:00,BTC/USDT,21000.0,21055.83,20750.0,20832.0,137418.11113632,6.59649151
1663077600000,2022-09-13 14:00:00,BTC/USDT,21197.7,21254.01,20881.37,21000.0,126879.22716000001,6.04186796
1663074000000,2022-09-13 13:00:00,BTC/USDT,21427.03,21502.82,21200.0,21208.16,178920.57574105277,8.43640258
1663070400000,2022-09-13 12:00:00,BTC/USDT,22526.94,22783.68,20971.52,21413.95,471330.0522032761,22.01042088
1663066800000,2022-09-13 11:00:00,BTC/USDT,22540.0,22689.36,22510.0,22524.73,59811.179206353,2.6553561
1663063200000,2022-09-13 10:00:00,BTC/USDT,22377.74,22584.41,22359.0,22541.15,49192.4900330745,2.18234163
1663059600000,2022-09-13 09:00:00,BTC/USDT,22248.02,22432.12,22247.17,22377.97,113883.23481166,5.089078
1663056000000,2022-09-13 08:00:00,BTC/USDT,22286.81,22317.87,22190.46,22232.89,60908.5875823859,2.73957131
1663052400000,2022-09-13 07:00:00,BTC/USDT,22337.99,22423.8,22263.79,22301.4,82620.746353068,3.70473362
1663048800000,2022-09-13 06:00:00,BTC/USDT,22395.03,22666.41,22278.32,22317.91,191470.73988844408,8.57924151
1663045200000,2022-09-13 05:00:00,BTC/USDT,22283.0,22429.01,22272.25,22397.15,34065.8216929795,1.52098913
1663041600000,2022-09-13 04:00:00,BTC/USDT,22237.96,22369.0,22188.06,22285.0,226131.48296375,10.14725075
1663038000000,2022-09-13 03:00:00,BTC/USDT,22262.8,22274.76,22171.0,22219.58,28537.467824920805,1.28433876
1663034400000,2022-09-13 02:00:00,BTC/USDT,22240.93,22279.22,22085.0,22244.6,55086.32590392399,2.47639094
1663030800000,2022-09-13 01:00:00,BTC/USDT,22211.76,22285.35,22165.51,22234.68,27843.9852591108,1.25227731
1663027200000,2022-09-13 00:00:00,BTC/USDT,22373.19,22430.0,22116.0,22222.44,57970.381659728395,2.60864161
1663023600000,2022-09-12 23:00:00,BTC/USDT,22330.29,22401.0,22313.09,22400.26,30973.879322069195,1.38274642
1663020000000,2022-09-12 22:00:00,BTC/USDT,22342.14,22393.64,22272.03,22312.64,29102.478543891197,1.30430458
1663016400000,2022-09-12 21:00:00,BTC/USDT,22400.43,22418.9,22262.08,22355.25,27840.3938285175,1.24536267
1663012800000,2022-09-12 20:00:00,BTC/USDT,22395.8,22476.81,22374.67,22405.31,24355.390884080505,1.08703655
1663009200000,2022-09-12 19:00:00,BTC/USDT,22398.0,22440.0,22368.93,22411.47,48991.8974450124,2.18601892
1663005600000,2022-09-12 18:00:00,BTC/USDT,22348.31,22397.99,22285.3,22396.17,32356.081621741498,1.44471495
1663002000000,2022-09-12 17:00:00,BTC/USDT,22221.41,22371.36,22153.43,22354.43,63346.4198180772,2.83373004
1662998400000,2022-09-12 16:00:00,BTC/USDT,22118.71,22254.48,22037.6,22225.12,52110.266959502405,2.34465627
1662994800000,2022-09-12 15:00:00,BTC/USDT,22300.52,22336.0,22024.03,22121.4,125609.90469963601,5.67820774
1662991200000,2022-09-12 14:00:00,BTC/USDT,22401.99,22459.99,22292.0,22301.41,210809.71916665952,9.45275295
1662987600000,2022-09-12 13:00:00,BTC/USDT,22356.49,22435.99,22278.94,22390.0,70990.7608054,3.17064586
1662984000000,2022-09-12 12:00:00,BTC/USDT,22330.07,22407.0,22220.0,22357.96,35720.3262588048,1.59765588
1662980400000,2022-09-12 11:00:00,BTC/USDT,22155.63,22404.14,22105.86,22319.92,82450.71410466799,3.69404165
1662976800000,2022-09-12 10:00:00,BTC/USDT,22159.17,22204.05,21977.06,22153.38,36882.5648853414,1.66487303
1662973200000,2022-09-12 09:00:00,BTC/USDT,22234.97,22253.99,22127.78,22150.0,61716.336347000004,2.78629058
1662969600000,2022-09-12 08:00:00,BTC/USDT,22197.0,22315.05,22143.97,22221.01,44101.9189979662,1.98469462
1662966000000,2022-09-12 07:00:00,BTC/USDT,21813.01,22214.67,21813.01,22208.42,59109.431426718395,2.66157752
1662962400000,2022-09-12 06:00:00,BTC/USDT,21758.0,21840.74,21707.82,21817.25,30498.443297595,1.39790502
1662958800000,2022-09-12 05:00:00,BTC/USDT,21711.54,21792.92,21682.01,21771.1,44482.808836817,2.04320447
1662955200000,2022-09-12 04:00:00,BTC/USDT,21646.77,21741.38,21641.13,21711.49,27078.7796267636,1.24720964
1662951600000,2022-09-12 03:00:00,BTC/USDT,21797.65,21826.73,21550.84,21656.32,45453.2108733696,2.09884278
1662948000000,2022-09-12 02:00:00,BTC/USDT,22057.86,22092.56,21686.75,21766.32,63296.7574115736,2.90801373
1662944400000,2022-09-12 01:00:00,BTC/USDT,21635.56,22318.76,21580.01,22034.82,103560.50742770401,4.6998572
1662940800000,2022-09-12 00:00:00,BTC/USDT,21832.22,21832.22,21636.29,21636.29,25696.6461883664,1.18766416
1662937200000,2022-09-11 23:00:00,BTC/USDT,21634.94,21830.0,21583.66,21830.0,38757.804991,1.7754377
1662933600000,2022-09-11 22:00:00,BTC/USDT,21533.84,21674.73,21533.84,21623.08,43159.9697544276,1.99601397
1662930000000,2022-09-11 21:00:00,BTC/USDT,21626.0,21715.66,21475.08,21510.46,55107.5190565538,2.56189403
1662926400000,2022-09-11 20:00:00,BTC/USDT,21619.23,21673.79,21472.0,21631.9,31141.150203815003,1.43959385
1662922800000,2022-09-11 19:00:00,BTC/USDT,21561.08,21618.66,21561.08,21618.66,26995.4155261266,1.24870901
1662919200000,2022-09-11 18:00:00,BTC/USDT,21617.0,21671.95,21545.0,21550.02,40988.6367074628,1.90202314
1662915600000,2022-09-11 17:00:00,BTC/USDT,21695.8,21827.99,21608.87,21620.04,56519.9640729828,2.61423957
1662912000000,2022-09-11 16:00:00,BTC/USDT,21635.59,21714.68,21598.84,21696.42,43269.7542566622,1.99432691
1662908400000,2022-09-11 15:00:00,BTC/USDT,21514.0,21730.0,21496.92,21639.05,39528.941999955,1.8267411
1662904800000,2022-09-11 14:00:00,BTC/USDT,21541.92,21561.19,21465.5,21513.74,26606.894202104002,1.2367396
1662901200000,2022-09-11 13:00:00,BTC/USDT,21614.96,21614.96,21525.0,21538.44,26730.086900655595,1.24104099
1662897600000,2022-09-11 12:00:00,BTC/USDT,21610.0,21643.8,21532.04,21620.57,30332.7453760947,1.40295771
1662894000000,2022-09-11 11:00:00,BTC/USDT,21597.0,21695.31,21590.2,21612.67,52747.57766335299,2.4405859
1662890400000,2022-09-11 10:00:00,BTC/USDT,21607.96,21672.67,21570.01,21589.12,25103.3846478016,1.16277943
1662886800000,2022-09-11 09:00:00,BTC/USDT,21676.95,21687.62,21597.74,21604.35,39273.258949479,1.81784034
1662883200000,2022-09-11 08:00:00,BTC/USDT,21605.89,21708.05,21558.3,21672.0,42918.03207216,1.98034478
1662879600000,2022-09-11 07:00:00,BTC/USDT,21450.0,21611.79,21450.0,21598.0,53998.444449040006,2.50015948
1662876000000,2022-09-11 06:00:00,BTC/USDT,21595.48,21628.95,21360.0,21453.99,46743.4640464881,2.17877719
1662872400000,2022-09-11 05:00:00,BTC/USDT,21551.0,21612.26,21537.81,21587.0,23496.41483509,1.08845207
1662868800000,2022-09-11 04:00:00,BTC/USDT,21547.61,21635.17,21544.0,21560.0,24496.2378584,1.13618914
1662865200000,2022-09-11 03:00:00,BTC/USDT,21507.92,21559.0,21507.92,21543.81,24986.119386972303,1.15978183
1662861600000,2022-09-11 02:00:00,BTC/USDT,21587.61,21623.33,21465.0,21506.97,26553.7803102513,1.23465929
1662858000000,2022-09-11 01:00:00,BTC/USDT,21550.88,21657.81,21535.0,21594.68,33921.2898057196,1.57081697
1662854400000,2022-09-11 00:00:00,BTC/USDT,21661.3,21677.03,21545.0,21550.62,27121.7147394648,1.25851204
1662850800000,2022-09-10 23:00:00,BTC/USDT,21764.37,21781.25,21650.0,21650.0,26979.182139999997,1.2461516
1662847200000,2022-09-10 22:00:00,BTC/USDT,21611.93,21785.31,21593.96,21785.31,43310.2191003045,1.98804695
1662843600000,2022-09-10 21:00:00,BTC/USDT,21430.16,21774.98,21430.16,21586.02,80864.8586665212,3.74616806
1662840000000,2022-09-10 20:00:00,BTC/USDT,21568.1,21591.99,21380.48,21420.33,35098.7182678254,1.63857038
1662836400000,2022-09-10 19:00:00,BTC/USDT,21459.0,21616.91,21436.04,21575.0,47356.317232,2.19496256
1662832800000,2022-09-10 18:00:00,BTC/USDT,21281.01,21485.0,21281.01,21440.18,44888.912510705995,2.0936817
1662829200000,2022-09-10 17:00:00,BTC/USDT,21402.33,21408.25,21284.0,21287.16,39053.4616271448,1.83460178
1662825600000,2022-09-10 16:00:00,BTC/USDT,21236.95,21434.0,21182.55,21431.07,45311.8351725846,2.11430578
1662822000000,2022-09-10 15:00:00,BTC/USDT,21244.3,21285.57,21191.96,21213.61,27072.689437239602,1.27619436
1662818400000,2022-09-10 14:00:00,BTC/USDT,21165.08,21270.0,21137.63,21230.59,24684.3968180012,1.16268068
1662814800000,2022-09-10 13:00:00,BTC/USDT,21308.97,21311.65,21145.21,21164.63,25605.090012391,1.2098057
1662811200000,2022-09-10 12:00:00,BTC/USDT,21299.85,21335.0,21193.05,21302.24,62029.78879356321,2.91189043
1662807600000,2022-09-10 11:00:00,BTC/USDT,21342.18,21372.67,21279.85,21293.91,40262.0420821212,1.89077732
1662804000000,2022-09-10 10:00:00,BTC/USDT,21323.06,21368.47,21257.0,21335.67,25665.4655826498,1.20293694
1662800400000,2022-09-10 09:00:00,BTC/USDT,21329.62,21378.27,21317.5,21330.95,35462.9375222835,1.66251093
1662796800000,2022-09-10 08:00:00,BTC/USDT,21283.04,21374.73,21283.04,21332.0,31116.405183119998,1.45867266
1662793200000,2022-09-10 07:00:00,BTC/USDT,21551.08,21551.08,21259.37,21274.0,94312.60586242001,4.43323333
1662789600000,2022-09-10 06:00:00,BTC/USDT,21538.0,21581.0,21476.59,21533.43,58325.0397934986,2.70858102
1662786000000,2022-09-10 05:00:00,BTC/USDT,21432.0,21663.67,21428.07,21536.84,53263.792772320005,2.473148
1662782400000,2022-09-10 04:00:00,BTC/USDT,21302.14,21431.03,21286.37,21431.03,29157.664257947,1.3605349
1662778800000,2022-09-10 03:00:00,BTC/USDT,21289.49,21350.0,21265.71,21293.59,25859.6217754698,1.21443222
1662775200000,2022-09-10 02:00:00,BTC/USDT,21271.89,21292.52,21197.99,21292.52,23898.4265656452,1.12238601
1662771600000,2022-09-10 01:00:00,BTC/USDT,21250.58,21324.0,21237.4,21281.19,47423.5947746463,2.22842777
1662768000000,2022-09-10 00:00:00,BTC/USDT,21370.64,21378.78,21175.0,21242.12,25469.4376171468,1.19900639
1662764400000,2022-09-09 23:00:00,BTC/USDT,21347.89,21500.0,21255.56,21361.77,48838.1984118162,2.28624306
1662760800000,2022-09-09 22:00:00,BTC/USDT,21236.69,21376.0,21230.39,21352.87,40084.396339017796,1.87723694
1662757200000,2022-09-09 21:00:00,BTC/USDT,21270.79,21301.92,21167.02,21269.75,47319.744865445,2.22474382
1662753600000,2022-09-09 20:00:00,BTC/USDT,21268.55,21296.55,21200.0,21272.12,63169.497379247194,2.96959106
1662750000000,2022-09-09 19:00:00,BTC/USDT,21166.91,21300.38,21154.28,21269.1,52748.64882520199,2.48006022
1662746400000,2022-09-09 18:00:00,BTC/USDT,21231.44,21234.74,21140.0,21174.5,22260.382778465,1.05128257
1662742800000,2022-09-09 17:00:00,BTC/USDT,21287.58,21400.0,21180.29,21231.76,40464.9249611992,1.90586767
1662739200000,2022-09-09 16:00:00,BTC/USDT,21257.0,21378.77,21147.14,21301.88,31790.7836284604,1.49239333
1662735600000,2022-09-09 15:00:00,BTC/USDT,21097.58,21334.0,21075.78,21256.0,56282.80439208,2.64785493
1662732000000,2022-09-09 14:00:00,BTC/USDT,21000.0,21117.0,20982.0,21073.21,77268.8773777318,3.66668758
1662728400000,2022-09-09 13:00:00,BTC/USDT,21080.0,21080.0,20927.0,20999.0,53469.90384285,2.54630715
