https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRAC,Volume BTC
1661558400,2022-08-27 00:00:00,TRAC/BTC,0.00001109,0.00001125,0.00001093,0.000011,44970.0628,0.499370152044
1661472000,2022-08-26 00:00:00,TRAC/BTC,0.00001104,0.00001139,0.00001058,0.00001109,306552.1269,3.35578231026
1661385600,2022-08-25 00:00:00,TRAC/BTC,0.0000105,0.00001135,0.00001046,0.00001106,193107.2459,2.12113922554
1661299200,2022-08-24 00:00:00,TRAC/BTC,0.00001016,0.00001189,0.00001007,0.00001052,376569.501,4.035229121987
1661212800,2022-08-23 00:00:00,TRAC/BTC,0.00001019,0.00001047,0.0000099,0.00001016,68895.0788,0.696914628551
1661126400,2022-08-22 00:00:00,TRAC/BTC,0.0000107,0.00001084,0.00000998,0.00001015,173772.4748,1.788984524353
1661040000,2022-08-21 00:00:00,TRAC/BTC,0.00001123,0.00001127,0.00001061,0.0000107,57233.5802,0.617997692055
1660953600,2022-08-20 00:00:00,TRAC/BTC,0.00001016,0.00001205,0.00000989,0.00001123,367733.6612,3.956683387182
1660867200,2022-08-19 00:00:00,TRAC/BTC,0.00000998,0.00001023,0.00000986,0.00001019,79241.3012,0.795035939789
1660780800,2022-08-18 00:00:00,TRAC/BTC,0.00001037,0.00001042,0.00000998,0.00000998,63875.9213,0.654212454696
1660694400,2022-08-17 00:00:00,TRAC/BTC,0.00001068,0.0000108,0.00001018,0.00001037,95817.1144,1.001218941564
1660608000,2022-08-16 00:00:00,TRAC/BTC,0.00001064,0.00001127,0.00001056,0.00001069,111021.9828,1.209667824515
1660521600,2022-08-15 00:00:00,TRAC/BTC,0.00001057,0.00001203,0.00001006,0.0000107,380456.0784,4.068457734689
1660435200,2022-08-14 00:00:00,TRAC/BTC,0.0000111,0.00001117,0.00001029,0.00001059,382053.9271,4.067041555001
1660348800,2022-08-13 00:00:00,TRAC/BTC,0.00001021,0.00001268,0.00000984,0.00001114,736238.77757103,8.4588326468421252
1660262400,2022-08-12 00:00:00,TRAC/BTC,0.00000961,0.00001029,0.00000946,0.00001021,143160.6217,1.409147151334
1660176000,2022-08-11 00:00:00,TRAC/BTC,0.00000969,0.00000993,0.00000929,0.00000957,164481.0802,1.572988326085
1660089600,2022-08-10 00:00:00,TRAC/BTC,0.0000098,0.00000999,0.00000939,0.00000969,127048.7769,1.232033383703
1660003200,2022-08-09 00:00:00,TRAC/BTC,0.00000961,0.00001005,0.00000928,0.00000981,258624.0362,2.511346454808
1659916800,2022-08-08 00:00:00,TRAC/BTC,0.0000103,0.00001037,0.00000961,0.00000961,123083.3737,1.214760150061
1659830400,2022-08-07 00:00:00,TRAC/BTC,0.00001034,0.00001049,0.00001006,0.00001032,57960.6741,0.597070515553
1659744000,2022-08-06 00:00:00,TRAC/BTC,0.00001043,0.0000105,0.00001014,0.00001034,85510.2964,0.87952136982
1659657600,2022-08-05 00:00:00,TRAC/BTC,0.0000101,0.0000106,0.00001001,0.00001045,151472.625,1.572653618039
1659571200,2022-08-04 00:00:00,TRAC/BTC,0.00001001,0.00001042,0.00000983,0.00001011,154686.6169,1.566408691822
1659484800,2022-08-03 00:00:00,TRAC/BTC,0.00001,0.0000102,0.00000987,0.00001002,93441.1842,0.939712653042
1659398400,2022-08-02 00:00:00,TRAC/BTC,0.00000991,0.00001006,0.00000978,0.00001002,141316.118,1.405992023192
1659312000,2022-08-01 00:00:00,TRAC/BTC,0.00001009,0.00001037,0.00000983,0.00000989,109795.8655,1.108735444982
1659225600,2022-07-31 00:00:00,TRAC/BTC,0.00000998,0.0000107,0.00000988,0.00001006,149418.9725,1.52009811982
1659139200,2022-07-30 00:00:00,TRAC/BTC,0.00000996,0.00001034,0.00000986,0.00001,85368.6296,0.861961551786
1659052800,2022-07-29 00:00:00,TRAC/BTC,0.0000101,0.00001021,0.00000957,0.00000997,163695.2714,1.624641723894
1658966400,2022-07-28 00:00:00,TRAC/BTC,0.00000987,0.00001067,0.00000958,0.00001009,251613.5695,2.534591172383
1658880000,2022-07-27 00:00:00,TRAC/BTC,0.00000983,0.00001039,0.00000974,0.00000988,160530.7215,1.623300202379
1658793600,2022-07-26 00:00:00,TRAC/BTC,0.00001011,0.00001025,0.00000955,0.00000982,195073.4802,1.924032695878
1658707200,2022-07-25 00:00:00,TRAC/BTC,0.0000104,0.00001048,0.00000992,0.00001012,61761.198,0.62804036624
1658620800,2022-07-24 00:00:00,TRAC/BTC,0.00000997,0.00001064,0.00000992,0.00001041,88982.8545,0.917064233632
1658534400,2022-07-23 00:00:00,TRAC/BTC,0.00000999,0.00001027,0.00000986,0.00000998,112038.8324,1.122381793068
1658448000,2022-07-22 00:00:00,TRAC/BTC,0.00000982,0.00001035,0.00000982,0.00000996,140776.9684,1.420427855355
1658361600,2022-07-21 00:00:00,TRAC/BTC,0.00001005,0.00001019,0.00000974,0.00000982,130983.7837,1.300645885652
1658275200,2022-07-20 00:00:00,TRAC/BTC,0.00001003,0.00001087,0.00000988,0.00001,210041.4064,2.184281998418
1658188800,2022-07-19 00:00:00,TRAC/BTC,0.00001016,0.00001043,0.00000972,0.00001007,154305.4784129,1.5622071543815174
1658102400,2022-07-18 00:00:00,TRAC/BTC,0.00000994,0.00001074,0.00000984,0.00001012,401463.3007613,4.0655522724067787
1658016000,2022-07-17 00:00:00,TRAC/BTC,0.00001069,0.00001077,0.00000989,0.00000995,289228.66527926,2.9965882251808484
1657929600,2022-07-16 00:00:00,TRAC/BTC,0.00000952,0.00001212,0.00000949,0.00001066,913626.2076799,9.7417525931475941
1657843200,2022-07-15 00:00:00,TRAC/BTC,0.00000924,0.00000978,0.00000912,0.00000954,116549.06634156,1.1099321399023016
1657756800,2022-07-14 00:00:00,TRAC/BTC,0.00000905,0.00000953,0.00000896,0.00000924,164767.65660943,1.5272776089847245
1657670400,2022-07-13 00:00:00,TRAC/BTC,0.00000941,0.00000942,0.00000898,0.00000905,140042.56632881,1.2899929024286925
1657584000,2022-07-12 00:00:00,TRAC/BTC,0.00000956,0.00000961,0.00000918,0.00000941,88631.52648819,0.8268298161648601
1657497600,2022-07-11 00:00:00,TRAC/BTC,0.00000949,0.0000096,0.00000927,0.00000955,63605.68305161,0.5977224314969286
1657411200,2022-07-10 00:00:00,TRAC/BTC,0.0000094,0.0000097,0.00000936,0.00000948,59114.29693391,0.5606689192037113
1657324800,2022-07-09 00:00:00,TRAC/BTC,0.00000915,0.00000948,0.00000897,0.00000939,235097.66219631,2.1640324275397986
1657238400,2022-07-08 00:00:00,TRAC/BTC,0.00000938,0.0000094,0.00000894,0.00000911,118729.81940844,1.0858452954216501
1657152000,2022-07-07 00:00:00,TRAC/BTC,0.00000931,0.0000098,0.00000927,0.00000936,260944.25109479,2.4971909593561964
1657065600,2022-07-06 00:00:00,TRAC/BTC,0.0000096,0.00000989,0.0000092,0.00000932,174953.06235632,1.6452469556396996
1656979200,2022-07-05 00:00:00,TRAC/BTC,0.00000968,0.00001029,0.00000924,0.00000961,565200.77702639,5.3809677324101766
1656892800,2022-07-04 00:00:00,TRAC/BTC,0.00000955,0.00000995,0.00000906,0.0000097,148037.18865672,1.3989725447640235
1656806400,2022-07-03 00:00:00,TRAC/BTC,0.00000936,0.00000966,0.00000905,0.00000952,136029.87112955,1.2671274568776445
1656720000,2022-07-02 00:00:00,TRAC/BTC,0.00000961,0.00000971,0.00000913,0.00000934,158325.33846364,1.4903140027874727
1656633600,2022-07-01 00:00:00,TRAC/BTC,0.00000933,0.00001007,0.00000916,0.00000959,208980.32508392,2.0326501726995286
1656547200,2022-06-30 00:00:00,TRAC/BTC,0.00000956,0.00001035,0.00000925,0.00000939,249129.81712045,2.4322356711366882
1656460800,2022-06-29 00:00:00,TRAC/BTC,0.00000962,0.00000981,0.00000922,0.0000096,147164.39042351,1.3905762991081274
1656374400,2022-06-28 00:00:00,TRAC/BTC,0.00000999,0.00001035,0.00000961,0.00000961,139616.05647044,1.3924732468427818
1656288000,2022-06-27 00:00:00,TRAC/BTC,0.00000967,0.00001025,0.00000929,0.00001003,220720.60243172,2.1498321520715211
1656201600,2022-06-26 00:00:00,TRAC/BTC,0.00000961,0.00001009,0.0000094,0.00000969,148436.33024868,1.4580975093284707
1656115200,2022-06-25 00:00:00,TRAC/BTC,0.00001006,0.00001017,0.00000927,0.00000959,176157.24745028,1.6967282175366762
1656028800,2022-06-24 00:00:00,TRAC/BTC,0.00000871,0.0000106,0.00000865,0.00001008,634853.34094664,6.1911307726066975
1655942400,2022-06-23 00:00:00,TRAC/BTC,0.00000849,0.00000894,0.00000827,0.00000873,227949.56709428,1.96885957437226
1655856000,2022-06-22 00:00:00,TRAC/BTC,0.00000861,0.00000866,0.00000812,0.00000852,226167.86424717,1.8716965303759264
1655769600,2022-06-21 00:00:00,TRAC/BTC,0.00000848,0.0000087,0.000008,0.0000086,141425.51328975,1.1841695710475949
1655683200,2022-06-20 00:00:00,TRAC/BTC,0.00000837,0.0000088,0.000008,0.00000849,260830.17171985,2.1438743307698673
1655596800,2022-06-19 00:00:00,TRAC/BTC,0.00000798,0.00000912,0.00000769,0.00000837,495257.02380981,4.0892175911556539
1655510400,2022-06-18 00:00:00,TRAC/BTC,0.00000804,0.00000884,0.0000076,0.00000798,1350219.96570122,11.1609268934375348
1655424000,2022-06-17 00:00:00,TRAC/BTC,0.00000769,0.00000879,0.00000725,0.00000805,662881.01725131,5.2098753331864287
1655337600,2022-06-16 00:00:00,TRAC/BTC,0.00000838,0.00000865,0.00000768,0.00000769,294616.38136468,2.4167675874207036
1655251200,2022-06-15 00:00:00,TRAC/BTC,0.00000788,0.00000867,0.00000698,0.00000835,1966826.7877174,14.785538247779019
1655164800,2022-06-14 00:00:00,TRAC/BTC,0.00000713,0.00000868,0.00000673,0.00000788,1644407.43378223,12.4294928909577728
1655078400,2022-06-13 00:00:00,TRAC/BTC,0.00000763,0.00000834,0.0000066,0.00000715,2510921.284373,18.4002577708128397
1654992000,2022-06-12 00:00:00,TRAC/BTC,0.00000894,0.00000898,0.00000729,0.00000763,275350.64761178,2.1957166357388254
1654905600,2022-06-11 00:00:00,TRAC/BTC,0.00000941,0.00000947,0.00000859,0.00000893,409091.05874237,3.6209571384388369
1654819200,2022-06-10 00:00:00,TRAC/BTC,0.00000993,0.00001007,0.00000945,0.00000945,244780.89205875,2.4116671987206822
1654732800,2022-06-09 00:00:00,TRAC/BTC,0.00001008,0.00001029,0.00000984,0.00000995,156420.78767459,1.5682276052848849
1654646400,2022-06-08 00:00:00,TRAC/BTC,0.0000101,0.00001073,0.00000993,0.00001002,271212.50801196,2.7716523851256763
1654560000,2022-06-07 00:00:00,TRAC/BTC,0.00001039,0.00001056,0.00000998,0.0000101,195927.46003742,2.0181925237006203
1654473600,2022-06-06 00:00:00,TRAC/BTC,0.00001098,0.00001103,0.00001035,0.00001035,106876.63972857,1.137939635237968
1654387200,2022-06-05 00:00:00,TRAC/BTC,0.00001076,0.00001119,0.00001014,0.000011,137724.99207289,1.4308066145579268
1654300800,2022-06-04 00:00:00,TRAC/BTC,0.00001072,0.00001087,0.00001056,0.00001074,37118.70692963,0.3982464195768929
1654214400,2022-06-03 00:00:00,TRAC/BTC,0.0000105,0.00001138,0.00001037,0.00001076,217992.86151204,2.3816228083367241
1654128000,2022-06-02 00:00:00,TRAC/BTC,0.00001031,0.00001065,0.00001015,0.00001054,94428.92820922,0.9738175518959054
1654041600,2022-06-01 00:00:00,TRAC/BTC,0.00001033,0.00001142,0.00001006,0.00001032,380486.82081492,3.9762149994687897
1653955200,2022-05-31 00:00:00,TRAC/BTC,0.00001028,0.00001233,0.00001013,0.00001033,900533.0800265,9.8306810795292191
1653868800,2022-05-30 00:00:00,TRAC/BTC,0.00000949,0.00001119,0.00000931,0.00001027,363793.47492723,3.6922734170787741
1653782400,2022-05-29 00:00:00,TRAC/BTC,0.0000099,0.00000992,0.00000941,0.00000949,82635.44049197,0.793744151179912
1653696000,2022-05-28 00:00:00,TRAC/BTC,0.00000913,0.00001001,0.0000091,0.00000992,208704.82529437,1.9848427970831398
1653609600,2022-05-27 00:00:00,TRAC/BTC,0.0000097,0.00000975,0.00000894,0.00000914,365567.27895901,3.3932029188609753
1653523200,2022-05-26 00:00:00,TRAC/BTC,0.00000976,0.00001034,0.00000929,0.00000965,437286.62702451,4.3143838096534405
1653436800,2022-05-25 00:00:00,TRAC/BTC,0.00001013,0.000011,0.0000095,0.00000975,469924.76137174,4.6349727626618045
1653350400,2022-05-24 00:00:00,TRAC/BTC,0.00001039,0.00001097,0.00000988,0.00001013,141554.9014086,1.4674884373849061
1653264000,2022-05-23 00:00:00,TRAC/BTC,0.00001051,0.0000111,0.00001011,0.0000104,183948.46580692,1.9482302559929633
1653177600,2022-05-22 00:00:00,TRAC/BTC,0.00001073,0.00001124,0.00001051,0.00001051,63307.37206751,0.6818568735833601
1653091200,2022-05-21 00:00:00,TRAC/BTC,0.00001051,0.00001128,0.00001026,0.00001076,90420.76525266,0.9763167933266258
1653004800,2022-05-20 00:00:00,TRAC/BTC,0.00001061,0.00001236,0.00001014,0.00001049,495518.7444344,5.4098260480953854
1652918400,2022-05-19 00:00:00,TRAC/BTC,0.00001131,0.00001132,0.00000986,0.00001061,358988.27480363,3.726065237531553
1652832000,2022-05-18 00:00:00,TRAC/BTC,0.00001129,0.00001185,0.00001033,0.0000113,688254.85878041,7.5377513184161817
1652745600,2022-05-17 00:00:00,TRAC/BTC,0.00001006,0.00001149,0.00000952,0.00001132,493576.0943384,5.242326532546052
1652659200,2022-05-16 00:00:00,TRAC/BTC,0.00001013,0.00001112,0.000009,0.00001006,495820.54212081,4.8066026524293578
1652572800,2022-05-15 00:00:00,TRAC/BTC,0.00000918,0.00001016,0.00000876,0.00001013,463917.23523533,4.2637007870036517
1652486400,2022-05-14 00:00:00,TRAC/BTC,0.00000865,0.00000959,0.0000085,0.00000918,200535.96206877,1.8011030042919869
1652400000,2022-05-13 00:00:00,TRAC/BTC,0.00000734,0.00000937,0.00000719,0.00000865,298839.50984998,2.528040152399402
1652313600,2022-05-12 00:00:00,TRAC/BTC,0.00000782,0.00000848,0.000007,0.00000734,1051469.60533933,8.072949172240517
1652227200,2022-05-11 00:00:00,TRAC/BTC,0.00000976,0.00001021,0.00000716,0.00000783,1508843.89801438,12.8479015711028067
1652140800,2022-05-10 00:00:00,TRAC/BTC,0.00000983,0.00001068,0.00000917,0.00000977,466638.01465859,4.6645880750365314
1652054400,2022-05-09 00:00:00,TRAC/BTC,0.00000998,0.00001002,0.00000888,0.00000987,939173.30027308,8.8221430582912228
1651968000,2022-05-08 00:00:00,TRAC/BTC,0.00001025,0.00001026,0.00000974,0.00000998,184753.22802416,1.8491965018587162
1651881600,2022-05-07 00:00:00,TRAC/BTC,0.00001005,0.00001088,0.00001003,0.00001024,247653.82193882,2.5581096149727168
1651795200,2022-05-06 00:00:00,TRAC/BTC,0.00001074,0.00001089,0.00000987,0.00001004,266556.59825569,2.727841104720412
1651708800,2022-05-05 00:00:00,TRAC/BTC,0.00001112,0.00001138,0.00001029,0.00001072,224930.10912143,2.4346473890387209
1651622400,2022-05-04 00:00:00,TRAC/BTC,0.00001042,0.00001133,0.00001021,0.00001112,529731.44309524,5.6468649531425358
1651536000,2022-05-03 00:00:00,TRAC/BTC,0.00001049,0.00001148,0.00001031,0.00001043,288598.96127446,3.1321305653445808
1651449600,2022-05-02 00:00:00,TRAC/BTC,0.00001049,0.00001095,0.00001032,0.00001048,190367.55753813,1.9957317667728812
1651363200,2022-05-01 00:00:00,TRAC/BTC,0.00001059,0.00001164,0.00001002,0.0000105,336987.50867689,3.5478405892233558
1651276800,2022-04-30 00:00:00,TRAC/BTC,0.00001171,0.00001171,0.0000103,0.00001058,215737.53651465,2.3189439038917937
1651190400,2022-04-29 00:00:00,TRAC/BTC,0.00001177,0.00001195,0.000011,0.00001171,220056.03946217,2.5171612619194263
1651104000,2022-04-28 00:00:00,TRAC/BTC,0.00001204,0.00001256,0.00001152,0.00001177,264093.09467998,3.1395696014474223
1651017600,2022-04-27 00:00:00,TRAC/BTC,0.00001229,0.00001287,0.00001159,0.00001202,177321.50211581,2.1656785697186235
1650931200,2022-04-26 00:00:00,TRAC/BTC,0.0000128,0.00001309,0.00001177,0.00001231,374600.14387605,4.6433482098951752
1650844800,2022-04-25 00:00:00,TRAC/BTC,0.00001379,0.00001382,0.00001229,0.0000128,723436.79943167,9.3019888897687274
1650758400,2022-04-24 00:00:00,TRAC/BTC,0.0000139,0.00001431,0.00001365,0.00001379,128692.3838738,1.796103533133321
1650672000,2022-04-23 00:00:00,TRAC/BTC,0.0000141,0.00001432,0.00001366,0.00001391,64294.58618754,0.9022730534021136
1650585600,2022-04-22 00:00:00,TRAC/BTC,0.00001384,0.00001459,0.00001381,0.00001411,260818.75174577,3.6915101334991846
1650499200,2022-04-21 00:00:00,TRAC/BTC,0.00001459,0.00001496,0.00001384,0.00001388,476990.26628504,6.8425884331474525
1650412800,2022-04-20 00:00:00,TRAC/BTC,0.00001445,0.00001546,0.00001415,0.00001462,223021.64309498,3.2708321891544304
1650326400,2022-04-19 00:00:00,TRAC/BTC,0.00001356,0.0000151,0.00001346,0.00001446,248805.05324781,3.5935718259184701
1650240000,2022-04-18 00:00:00,TRAC/BTC,0.00001439,0.00001444,0.00001336,0.00001355,276296.4183206,3.7905033852767052
1650153600,2022-04-17 00:00:00,TRAC/BTC,0.00001401,0.00001524,0.00001335,0.00001441,251002.47448597,3.576786593218398
1650067200,2022-04-16 00:00:00,TRAC/BTC,0.00001393,0.00001421,0.0000137,0.00001408,88623.96166804,1.2371213114545967
1649980800,2022-04-15 00:00:00,TRAC/BTC,0.00001441,0.0000149,0.0000139,0.00001393,141058.03809245,2.0530724166745367
1649894400,2022-04-14 00:00:00,TRAC/BTC,0.00001473,0.00001545,0.00001394,0.00001443,363374.21996262,5.3067746964396117
1649808000,2022-04-13 00:00:00,TRAC/BTC,0.00001551,0.00001555,0.00001436,0.0000148,180803.43612849,2.7002421247517961
1649721600,2022-04-12 00:00:00,TRAC/BTC,0.00001539,0.00001633,0.00001439,0.00001552,308628.96484346,4.7343006522533777
1649635200,2022-04-11 00:00:00,TRAC/BTC,0.00001656,0.0000166,0.00001522,0.00001537,309040.35035629,4.9470870419200163
1649548800,2022-04-10 00:00:00,TRAC/BTC,0.00001639,0.00001698,0.00001602,0.00001657,306012.25462098,5.0649198480630819
1649462400,2022-04-09 00:00:00,TRAC/BTC,0.00001715,0.00001732,0.0000164,0.0000165,245171.82274504,4.1315294497375258
1649376000,2022-04-08 00:00:00,TRAC/BTC,0.00001526,0.00001775,0.00001524,0.00001715,566957.67527987,9.343376512229624
1649289600,2022-04-07 00:00:00,TRAC/BTC,0.00001571,0.00001578,0.00001504,0.0000152,83634.14910806,1.2821395434199917
1649203200,2022-04-06 00:00:00,TRAC/BTC,0.00001591,0.00001619,0.0000147,0.00001574,480450.82380778,7.4536402960312594
1649116800,2022-04-05 00:00:00,TRAC/BTC,0.0000151,0.00001604,0.00001507,0.00001587,269059.46417402,4.2373913988254044
1649030400,2022-04-04 00:00:00,TRAC/BTC,0.00001564,0.00001599,0.00001501,0.00001511,183189.94338951,2.8186580787049988
1648944000,2022-04-03 00:00:00,TRAC/BTC,0.00001645,0.00001767,0.00001522,0.00001564,347144.72077961,5.6229673858159547
1648857600,2022-04-02 00:00:00,TRAC/BTC,0.00001507,0.00001699,0.00001475,0.00001646,547973.08532465,8.4491173374705532
1648771200,2022-04-01 00:00:00,TRAC/BTC,0.00001463,0.00001646,0.00001463,0.00001508,305316.33723077,4.6497928737009684
1648684800,2022-03-31 00:00:00,TRAC/BTC,0.00001464,0.00001507,0.00001427,0.00001463,239776.49629618,3.5179334094314143
1648598400,2022-03-30 00:00:00,TRAC/BTC,0.00001465,0.00001516,0.00001409,0.00001456,363004.62616691,5.2857214197534933
1648512000,2022-03-29 00:00:00,TRAC/BTC,0.00001519,0.00001571,0.00001436,0.00001463,364034.1252654,5.4669001146369515
1648425600,2022-03-28 00:00:00,TRAC/BTC,0.00001542,0.00001642,0.00001505,0.00001521,336630.68938916,5.20510404973913
1648339200,2022-03-27 00:00:00,TRAC/BTC,0.00001524,0.00001693,0.00001488,0.00001546,289776.52720146,4.5454218923812046
1648252800,2022-03-26 00:00:00,TRAC/BTC,0.00001489,0.00001638,0.00001427,0.00001524,500213.60684281,7.6914448687011289
1648166400,2022-03-25 00:00:00,TRAC/BTC,0.00001522,0.00001574,0.00001379,0.0000149,438544.29382748,6.5128871827508417
1648080000,2022-03-24 00:00:00,TRAC/BTC,0.00001656,0.00001679,0.00001514,0.00001521,464648.60563114,7.3122717584139386
1647993600,2022-03-23 00:00:00,TRAC/BTC,0.00001792,0.00001898,0.0000156,0.00001659,897425.02168589,15.2369812323012195
1647907200,2022-03-22 00:00:00,TRAC/BTC,0.0000151,0.00002172,0.00001364,0.00001787,2394058.55359577,41.5574741680608926
1647820800,2022-03-21 00:00:00,TRAC/BTC,0.00001079,0.00001643,0.00001065,0.00001519,754410.74747147,9.8696264016470959
1647734400,2022-03-20 00:00:00,TRAC/BTC,0.00001077,0.0000123,0.00001038,0.00001079,276738.30853247,3.0958822284739582
1647648000,2022-03-19 00:00:00,TRAC/BTC,0.0000106,0.00001124,0.00001013,0.00001073,281492.69485182,2.97933234460048
1647561600,2022-03-18 00:00:00,TRAC/BTC,0.00001002,0.00001099,0.00000988,0.00001061,369780.71940234,3.7962294574105571
1647475200,2022-03-17 00:00:00,TRAC/BTC,0.0000102,0.00001031,0.00000973,0.00001001,209134.38476222,2.0870693195762815
1647388800,2022-03-16 00:00:00,TRAC/BTC,0.00000955,0.00001095,0.00000922,0.0000102,356371.49867906,3.5140684983194657
1647302400,2022-03-15 00:00:00,TRAC/BTC,0.00000972,0.00001023,0.00000929,0.00000954,165959.08301339,1.6262879774212673
1647216000,2022-03-14 00:00:00,TRAC/BTC,0.00001062,0.00001068,0.00000933,0.0000097,114141.46357271,1.1433987970940805
1647129600,2022-03-13 00:00:00,TRAC/BTC,0.00001061,0.0000107,0.00000998,0.00001062,208690.09508646,2.1768502582418631
1647043200,2022-03-12 00:00:00,TRAC/BTC,0.00001072,0.000011,0.00001034,0.0000106,140869.34311891,1.495978927615886
1646956800,2022-03-11 00:00:00,TRAC/BTC,0.00001049,0.00001082,0.00001034,0.0000107,252016.29426013,2.6430560916814147
1646870400,2022-03-10 00:00:00,TRAC/BTC,0.00001062,0.00001081,0.00001019,0.00001055,260411.50804448,2.7472892451517772
1646784000,2022-03-09 00:00:00,TRAC/BTC,0.00001085,0.00001127,0.00001028,0.00001061,163812.62668613,1.7550514926227302
1646697600,2022-03-08 00:00:00,TRAC/BTC,0.0000109,0.00001106,0.00001036,0.00001086,290847.50440552,3.1103018523633787
1646611200,2022-03-07 00:00:00,TRAC/BTC,0.00001108,0.00001185,0.00001082,0.00001089,349211.77871423,3.958084160335613
1646524800,2022-03-06 00:00:00,TRAC/BTC,0.00001168,0.00001251,0.0000109,0.00001107,476758.17145616,5.5828456922562855
1646438400,2022-03-05 00:00:00,TRAC/BTC,0.00001152,0.0000129,0.0000113,0.00001165,441776.35871158,5.112028940062135
1646352000,2022-03-04 00:00:00,TRAC/BTC,0.00001162,0.00001201,0.00001124,0.00001153,316520.93335078,3.6806064395954592
1646265600,2022-03-03 00:00:00,TRAC/BTC,0.00001166,0.00001217,0.00001135,0.00001162,377487.27880666,4.4168690492306345
1646179200,2022-03-02 00:00:00,TRAC/BTC,0.00001184,0.00001301,0.00001146,0.00001165,836596.7278401,10.1251324153498288
1646092800,2022-03-01 00:00:00,TRAC/BTC,0.00001147,0.00001257,0.00001082,0.00001184,389171.71680338,4.5113994891897097
1646006400,2022-02-28 00:00:00,TRAC/BTC,0.00001172,0.00001189,0.00001082,0.00001147,470836.16698375,5.2934774930220832
1645920000,2022-02-27 00:00:00,TRAC/BTC,0.00001177,0.00001212,0.00001128,0.00001174,236260.7505918,2.7554856902826662
1645833600,2022-02-26 00:00:00,TRAC/BTC,0.00001187,0.00001222,0.00001134,0.00001179,419949.39754261,4.9476509217113363
1645747200,2022-02-25 00:00:00,TRAC/BTC,0.00001131,0.00001201,0.00001061,0.00001187,452852.17684099,5.0760100855542172
1645660800,2022-02-24 00:00:00,TRAC/BTC,0.00001177,0.00001188,0.0000102,0.00001124,1035923.03788128,11.3312065637856343
1645574400,2022-02-23 00:00:00,TRAC/BTC,0.00001195,0.00001273,0.00001149,0.00001173,311773.59516271,3.7568875947450292
1645488000,2022-02-22 00:00:00,TRAC/BTC,0.00001192,0.00001278,0.00001101,0.00001195,887114.08010232,10.3837378385972105
1645401600,2022-02-21 00:00:00,TRAC/BTC,0.0000132,0.0000137,0.0000118,0.00001189,502960.1962837,6.4704926949563842
