https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JST,Volume USDT
1663405200,2022-09-17 09:00:00,JST/USDT,0.02649205,0.02649475,0.02641308,0.02641869,768596.257,20337.471785489957
1663401600,2022-09-17 08:00:00,JST/USDT,0.02646145,0.0265521,0.02646145,0.0265025,461848.3012,12243.359508467681
1663398000,2022-09-17 07:00:00,JST/USDT,0.02653768,0.02653973,0.02639699,0.02647814,436866.1411,11551.455071632689
1663394400,2022-09-17 06:00:00,JST/USDT,0.02624835,0.026725,0.02624757,0.02653228,1264042.1614,33498.647025878703
1663390800,2022-09-17 05:00:00,JST/USDT,0.02623758,0.02623758,0.0260349,0.0262288,925305.6319,24185.098045919402
1663387200,2022-09-17 04:00:00,JST/USDT,0.02626359,0.02646028,0.02623783,0.02625108,1157161.2433,30444.724781379148
1663383600,2022-09-17 03:00:00,JST/USDT,0.02630418,0.02632164,0.02625367,0.02626359,226774.8833,5961.24155482112
1663380000,2022-09-17 02:00:00,JST/USDT,0.02618131,0.02633604,0.02617422,0.02630417,503716.6904,13246.588086472788
1663376400,2022-09-17 01:00:00,JST/USDT,0.02609713,0.0262115,0.02609711,0.02617924,248092.6203,6486.653667389858
1663372800,2022-09-17 00:00:00,JST/USDT,0.02597918,0.02637953,0.0259421,0.02610908,2139668.1944,56043.215061438949
1663369200,2022-09-16 23:00:00,JST/USDT,0.02595058,0.0259754,0.02586284,0.02596665,186828.9392,4844.66600975205
1663365600,2022-09-16 22:00:00,JST/USDT,0.02600671,0.02606273,0.02595119,0.02595157,150227.1085,3903.060554847887
1663362000,2022-09-16 21:00:00,JST/USDT,0.0260337,0.02609444,0.02600011,0.02605978,172042.4104,4482.498040469635
1663358400,2022-09-16 20:00:00,JST/USDT,0.0259631,0.02605047,0.02589368,0.0260489,371219.7372,9634.408158400909
1663354800,2022-09-16 19:00:00,JST/USDT,0.0259095,0.0259934,0.0258617,0.02597525,965163.5456,25039.281826665088
1663351200,2022-09-16 18:00:00,JST/USDT,0.02583904,0.02599814,0.02575593,0.0259353,764659.0323,19812.773307071337
1663347600,2022-09-16 17:00:00,JST/USDT,0.02580962,0.02587519,0.02561298,0.02583071,1444414.4966,37206.50011048603
1663344000,2022-09-16 16:00:00,JST/USDT,0.02593738,0.02595408,0.02568247,0.02579498,1034432.961,26747.095674773599
1663340400,2022-09-16 15:00:00,JST/USDT,0.02578729,0.0259869,0.02577786,0.02595603,1000534.2798,25891.838627442906
1663336800,2022-09-16 14:00:00,JST/USDT,0.02573131,0.02595494,0.02570685,0.02580165,1613952.9839,41723.123559730275
1663333200,2022-09-16 13:00:00,JST/USDT,0.02591696,0.02596586,0.02569237,0.02571746,885667.6766,22921.737334959371
1663329600,2022-09-16 12:00:00,JST/USDT,0.02604458,0.02604458,0.0259046,0.02592026,830624.798,21586.90397198094
1663326000,2022-09-16 11:00:00,JST/USDT,0.02603635,0.0260586,0.0259741,0.02604458,1108183.1087,28836.512851351052
1663322400,2022-09-16 10:00:00,JST/USDT,0.02592036,0.0260597,0.02592036,0.02603608,806134.4958,20969.379036495298
1663318800,2022-09-16 09:00:00,JST/USDT,0.02576085,0.02592414,0.02576085,0.02592414,898992.0189,23237.820436202691
1663315200,2022-09-16 08:00:00,JST/USDT,0.02592375,0.02592375,0.02570128,0.02573702,1238634.7018,31960.088149899206
1663311600,2022-09-16 07:00:00,JST/USDT,0.02595135,0.02598417,0.02591298,0.02592412,125058.6361,3242.959055670703
1663308000,2022-09-16 06:00:00,JST/USDT,0.0259596,0.0260029,0.02592546,0.02594581,595146.7618,15455.629534017021
1663304400,2022-09-16 05:00:00,JST/USDT,0.02604359,0.02604846,0.02593974,0.02594031,211260.4626,5487.99605060205
1663300800,2022-09-16 04:00:00,JST/USDT,0.02598393,0.02606954,0.0259499,0.02604368,347920.1596,9057.833526944594
1663297200,2022-09-16 03:00:00,JST/USDT,0.02585586,0.02598889,0.02581969,0.02595133,670570.9081,17382.976496254636
1663293600,2022-09-16 02:00:00,JST/USDT,0.02598554,0.02601231,0.02578985,0.02585562,978391.8498,25297.527714630614
1663290000,2022-09-16 01:00:00,JST/USDT,0.02606258,0.02608023,0.02595375,0.02598619,566010.0749,14733.38622376628
1663286400,2022-09-16 00:00:00,JST/USDT,0.02604102,0.026087,0.02585457,0.02605621,1121815.655,29161.79985918401
1663282800,2022-09-15 23:00:00,JST/USDT,0.02610935,0.02612405,0.0259375,0.02602621,376735.1852,9802.090488854266
1663279200,2022-09-15 22:00:00,JST/USDT,0.02622339,0.02624027,0.026062,0.02613317,382695.3705,10008.791122359981
1663275600,2022-09-15 21:00:00,JST/USDT,0.02631592,0.02637143,0.0261835,0.0262295,571772.1372,15011.55201349405
1663272000,2022-09-15 20:00:00,JST/USDT,0.02627579,0.02633574,0.02626928,0.02631465,529731.4632,13929.399255962935
1663268400,2022-09-15 19:00:00,JST/USDT,0.02626347,0.02631371,0.02620987,0.02626634,729866.0959,19164.457170497914
1663264800,2022-09-15 18:00:00,JST/USDT,0.02627443,0.02632409,0.02620104,0.0262634,267277.4756,7016.748349691279
1663261200,2022-09-15 17:00:00,JST/USDT,0.02631124,0.02633938,0.02625272,0.02627443,362670.6728,9538.951171778422
1663257600,2022-09-15 16:00:00,JST/USDT,0.02601571,0.02630469,0.02599254,0.02629374,1557173.9849,40790.334458963104
1663254000,2022-09-15 15:00:00,JST/USDT,0.02600274,0.02602532,0.02577011,0.0259968,1334631.2484,34614.892633929501
1663250400,2022-09-15 14:00:00,JST/USDT,0.02643391,0.02646465,0.02588449,0.02598335,2152924.4822,56248.164181038096
1663246800,2022-09-15 13:00:00,JST/USDT,0.02638893,0.02645395,0.02631286,0.0264339,1117398.5961,29485.058272783257
1663243200,2022-09-15 12:00:00,JST/USDT,0.02636574,0.02649611,0.02626894,0.02636887,1310920.0806,34591.030432175135
1663239600,2022-09-15 11:00:00,JST/USDT,0.02620239,0.02637967,0.02617713,0.02636574,1176076.8476,30918.239232218743
1663236000,2022-09-15 10:00:00,JST/USDT,0.02633483,0.02640453,0.02616961,0.02623775,949437.7577,24936.074528269834
1663232400,2022-09-15 09:00:00,JST/USDT,0.02629009,0.02638896,0.02620279,0.02633482,821608.3109,21604.95357201558
1663228800,2022-09-15 08:00:00,JST/USDT,0.02652086,0.02652086,0.02624582,0.02629009,390125.1088,10275.179103927686
1663225200,2022-09-15 07:00:00,JST/USDT,0.02664146,0.02716302,0.02652194,0.02652194,3230963.7257,86722.970941476997
1663221600,2022-09-15 06:00:00,JST/USDT,0.02604366,0.02671028,0.02580302,0.02664631,2794668.9565,73261.576592196966
1663218000,2022-09-15 05:00:00,JST/USDT,0.02591647,0.0260966,0.02589449,0.0260348,1176678.0644,30571.432320695978
1663214400,2022-09-15 04:00:00,JST/USDT,0.02593021,0.0259563,0.02584156,0.02592088,930736.7443,24106.509754404741
1663210800,2022-09-15 03:00:00,JST/USDT,0.02598375,0.02600062,0.02579154,0.02590329,1280631.0457,33186.509663138821
1663207200,2022-09-15 02:00:00,JST/USDT,0.02624452,0.0262446,0.02589936,0.02598319,1409031.7728,36670.762296842832
1663203600,2022-09-15 01:00:00,JST/USDT,0.02634187,0.02634187,0.0261473,0.02624451,248721.0102,6526.568466327661
1663200000,2022-09-15 00:00:00,JST/USDT,0.02647125,0.02651558,0.02627263,0.02634187,20762.7457,547.329981633138
1663196400,2022-09-14 23:00:00,JST/USDT,0.02644721,0.02650751,0.02643382,0.02648474,6527.9056,172.894355474962
1663192800,2022-09-14 22:00:00,JST/USDT,0.02637643,0.02654096,0.02637643,0.02645695,1402.7333,37.123425594494
1663189200,2022-09-14 21:00:00,JST/USDT,0.0262883,0.02637741,0.02618429,0.02637741,119638.8612,3142.398468293341
1663185600,2022-09-14 20:00:00,JST/USDT,0.02627431,0.02629921,0.02623598,0.02628831,294364.7553,7730.398613441168
1663182000,2022-09-14 19:00:00,JST/USDT,0.02617293,0.02629943,0.02611929,0.02627429,663416.227,17394.329848919307
1663178400,2022-09-14 18:00:00,JST/USDT,0.02626714,0.02628629,0.02591779,0.02617296,1320368.6019,34548.110313027867
1663174800,2022-09-14 17:00:00,JST/USDT,0.02621595,0.02637407,0.02617692,0.0262876,868951.0834,22839.70471028081
1663171200,2022-09-14 16:00:00,JST/USDT,0.02627623,0.02631455,0.02616245,0.02621595,1191617.0159,31270.450105168706
1663167600,2022-09-14 15:00:00,JST/USDT,0.02634627,0.02636428,0.02625895,0.02627547,536525.7305,14127.048877377973
1663164000,2022-09-14 14:00:00,JST/USDT,0.02624593,0.02637264,0.02614703,0.02634415,1586958.1888,41717.73723064428
1663160400,2022-09-14 13:00:00,JST/USDT,0.02629606,0.02635685,0.02612587,0.02622776,1406772.5767,36927.549782094557
1663156800,2022-09-14 12:00:00,JST/USDT,0.02615607,0.02638836,0.02600702,0.02630416,1403875.0973,36748.099502191118
1663153200,2022-09-14 11:00:00,JST/USDT,0.026293,0.02630369,0.02609419,0.02614658,548306.5607,14364.972012019012
1663149600,2022-09-14 10:00:00,JST/USDT,0.02624111,0.02632125,0.026234,0.02627607,179663.7826,4722.103251389326
1663146000,2022-09-14 09:00:00,JST/USDT,0.02620094,0.02629476,0.02616679,0.0262669,773821.2617,20294.74235645466
1663142400,2022-09-14 08:00:00,JST/USDT,0.02618827,0.02624461,0.02597909,0.0262016,1574471.2493,41121.77797518149
1663138800,2022-09-14 07:00:00,JST/USDT,0.02626836,0.0263354,0.02607871,0.02617444,802346.0743,21034.244675555659
1663135200,2022-09-14 06:00:00,JST/USDT,0.0263426,0.02641016,0.02624949,0.02626901,242742.8034,6390.105382057264
1663131600,2022-09-14 05:00:00,JST/USDT,0.02641835,0.02642523,0.02633948,0.02633948,337465.3785,8904.00856804527
1663128000,2022-09-14 04:00:00,JST/USDT,0.02633541,0.02643136,0.02628931,0.02642532,600015.2914,15810.661322924849
1663124400,2022-09-14 03:00:00,JST/USDT,0.02634626,0.02636815,0.0262681,0.02629684,572335.0993,15062.639564171823
1663120800,2022-09-14 02:00:00,JST/USDT,0.0262555,0.02635347,0.02621821,0.02634626,504431.9737,13264.45565761312
1663117200,2022-09-14 01:00:00,JST/USDT,0.02615932,0.02624603,0.02615932,0.02624603,29988.8362,786.701698777383
1663113600,2022-09-14 00:00:00,JST/USDT,0.02609607,0.02617324,0.02602906,0.02612416,46582.2853,1214.823907371234
1663110000,2022-09-13 23:00:00,JST/USDT,0.02630244,0.02630244,0.02612504,0.026134,54999.32,1437.434757519865
1663106400,2022-09-13 22:00:00,JST/USDT,0.02628434,0.02632486,0.02627005,0.02627573,280.5065,7.37104943015
1663102800,2022-09-13 21:00:00,JST/USDT,0.02640048,0.02645159,0.02628214,0.02635041,22033.4753,582.399656626458
1663099200,2022-09-13 20:00:00,JST/USDT,0.02643863,0.02654097,0.02643863,0.02650727,107095.0263,2839.433027585772
1663095600,2022-09-13 19:00:00,JST/USDT,0.02638723,0.02645813,0.02623727,0.02641956,912086.31,24025.025745082383
1663092000,2022-09-13 18:00:00,JST/USDT,0.02663662,0.02667253,0.02637495,0.02639534,1071496.4962,28417.43101171575
1663088400,2022-09-13 17:00:00,JST/USDT,0.0266401,0.02677406,0.02661976,0.0266243,1064264.4063,28401.065479057973
1663084800,2022-09-13 16:00:00,JST/USDT,0.02671458,0.02676144,0.02656821,0.02665278,746250.4161,19900.030275580144
1663081200,2022-09-13 15:00:00,JST/USDT,0.02673793,0.02675818,0.02664598,0.02670775,958385.2873,25600.754960660692
1663077600,2022-09-13 14:00:00,JST/USDT,0.02679676,0.02691097,0.02666387,0.02675224,1790147.5362,48004.125998164632
1663074000,2022-09-13 13:00:00,JST/USDT,0.02707039,0.02709948,0.02679677,0.02679677,3095237.8263,83371.113018827119
1663070400,2022-09-13 12:00:00,JST/USDT,0.02810158,0.02827738,0.02687178,0.0271255,3156594.6309,86918.525587331605
1663066800,2022-09-13 11:00:00,JST/USDT,0.02809962,0.02820449,0.0280855,0.02810158,1416365.066,39863.492946552267
1663063200,2022-09-13 10:00:00,JST/USDT,0.02802769,0.02815118,0.02800271,0.02809012,459356.7485,12902.608471820989
1663059600,2022-09-13 09:00:00,JST/USDT,0.02833781,0.02839577,0.02789603,0.02802698,1710532.0864,48087.442266478098
1663056000,2022-09-13 08:00:00,JST/USDT,0.02851886,0.02866314,0.0283239,0.02833625,1285076.5685,36670.280504213841
1663052400,2022-09-13 07:00:00,JST/USDT,0.02814933,0.02858553,0.02811494,0.02851879,1428292.5387,40410.357709710786
1663048800,2022-09-13 06:00:00,JST/USDT,0.02813747,0.02831505,0.0281191,0.02817519,1037077.1512,29240.608895268422
1663045200,2022-09-13 05:00:00,JST/USDT,0.02810551,0.02818411,0.02809135,0.02815777,776022.8229,21831.218702870438
1663041600,2022-09-13 04:00:00,JST/USDT,0.02825068,0.02828602,0.02810552,0.02812152,656167.9253,18492.416645923873
1663038000,2022-09-13 03:00:00,JST/USDT,0.02805362,0.02829494,0.02802015,0.02822095,408573.7527,11489.400140465395
1663034400,2022-09-13 02:00:00,JST/USDT,0.02794169,0.02806714,0.02783,0.02806714,19514.8622,545.5796323653
1663030800,2022-09-13 01:00:00,JST/USDT,0.02800504,0.02802471,0.02792981,0.0279899,11019.6893,307.934995845028
1663027200,2022-09-13 00:00:00,JST/USDT,0.02813141,0.02813141,0.02784336,0.02801241,167746.2986,4692.462324260862
1663023600,2022-09-12 23:00:00,JST/USDT,0.02817906,0.0282277,0.02815162,0.0282277,11996.2265,338.157473535537
1663020000,2022-09-12 22:00:00,JST/USDT,0.02800672,0.0282372,0.02799575,0.02815321,410409.6942,11529.479317692847
1663016400,2022-09-12 21:00:00,JST/USDT,0.02818578,0.02820109,0.02797988,0.02800671,1121538.3271,31492.78512940649
1663012800,2022-09-12 20:00:00,JST/USDT,0.02804911,0.02822744,0.02801817,0.0281858,556829.4005,15648.512900256959
1663009200,2022-09-12 19:00:00,JST/USDT,0.02802221,0.02805446,0.02794228,0.02803404,491951.8104,13773.691476012481
1663005600,2022-09-12 18:00:00,JST/USDT,0.02795559,0.02805575,0.0279296,0.02802377,653567.0924,18290.781555882463
1663002000,2022-09-12 17:00:00,JST/USDT,0.02789802,0.02802727,0.02785178,0.02799326,519401.908,14507.135768871169
1662998400,2022-09-12 16:00:00,JST/USDT,0.02801811,0.028044,0.02762292,0.02787693,1496379.0743,41608.057125184529
1662994800,2022-09-12 15:00:00,JST/USDT,0.0283527,0.02840529,0.02796501,0.02802331,884527.1433,24939.500489341623
1662991200,2022-09-12 14:00:00,JST/USDT,0.02865764,0.02866,0.02830134,0.02836596,1091497.9944,31100.597356328036
1662987600,2022-09-12 13:00:00,JST/USDT,0.02868119,0.02869199,0.02852587,0.02865765,1065723.7745,30491.949312567315
1662984000,2022-09-12 12:00:00,JST/USDT,0.02862949,0.02869647,0.02854643,0.02868119,1105981.3502,31659.057083083626
1662980400,2022-09-12 11:00:00,JST/USDT,0.02875836,0.02877036,0.02858139,0.02863092,1003041.0741,28779.278246285434
1662976800,2022-09-12 10:00:00,JST/USDT,0.02870612,0.02880942,0.02855493,0.02875685,1276989.0939,36625.931721334952
1662973200,2022-09-12 09:00:00,JST/USDT,0.02877743,0.02885962,0.02862816,0.02870611,1185672.5455,34053.134508246258
1662969600,2022-09-12 08:00:00,JST/USDT,0.02861397,0.02889426,0.02859317,0.02876971,1287953.5915,36985.974247981436
1662966000,2022-09-12 07:00:00,JST/USDT,0.02841551,0.02862695,0.02841551,0.0286,1122398.7381,32010.440348750869
1662962400,2022-09-12 06:00:00,JST/USDT,0.02826896,0.02847819,0.02823148,0.02839383,848291.6409,24055.012484913376
1662958800,2022-09-12 05:00:00,JST/USDT,0.02812197,0.02826594,0.02804401,0.02826411,316704.8844,8910.013831925561
1662955200,2022-09-12 04:00:00,JST/USDT,0.02806883,0.02812205,0.02803233,0.02812196,471526.8214,13236.590114958546
1662951600,2022-09-12 03:00:00,JST/USDT,0.02821504,0.02829564,0.02800235,0.02810349,986773.6199,27775.840064249896
1662948000,2022-09-12 02:00:00,JST/USDT,0.02863736,0.02864804,0.02818246,0.02822842,1006305.5285,28489.863410348684
1662944400,2022-09-12 01:00:00,JST/USDT,0.0279457,0.02867231,0.0277926,0.0285708,615458.7466,17502.15752344715
1662940800,2022-09-12 00:00:00,JST/USDT,0.02826541,0.02832359,0.02797519,0.02797519,40910.7686,1154.437903415763
1662937200,2022-09-11 23:00:00,JST/USDT,0.02825629,0.02827313,0.02818374,0.02827171,47274.1689,1334.077894322397
1662933600,2022-09-11 22:00:00,JST/USDT,0.02807024,0.02828395,0.02806144,0.02823785,208375.2299,5872.567887535513
1662930000,2022-09-11 21:00:00,JST/USDT,0.02836412,0.02837469,0.02805524,0.02805524,345483.2251,9768.028293886608
1662926400,2022-09-11 20:00:00,JST/USDT,0.02842901,0.02843828,0.0281869,0.02836067,636677.7106,18028.456941709725
1662922800,2022-09-11 19:00:00,JST/USDT,0.02835406,0.02843764,0.02835406,0.02842036,451345.4161,12816.917847494254
1662919200,2022-09-11 18:00:00,JST/USDT,0.02844438,0.02851467,0.02835932,0.02836433,549331.8785,15637.004067321915
1662915600,2022-09-11 17:00:00,JST/USDT,0.02851137,0.0285637,0.0284305,0.02845097,879337.8867,25076.739120257339
1662912000,2022-09-11 16:00:00,JST/USDT,0.02831437,0.02855333,0.02831437,0.02853758,964040.8009,27462.479247646923
1662908400,2022-09-11 15:00:00,JST/USDT,0.02839403,0.02844083,0.02829704,0.02832303,722498.0056,20500.886188625042
1662904800,2022-09-11 14:00:00,JST/USDT,0.0285218,0.02853392,0.02829802,0.0283926,1182595.8721,33571.024568024352
1662901200,2022-09-11 13:00:00,JST/USDT,0.02845134,0.02852858,0.02831725,0.0285218,817435.3101,23241.806415238319
1662897600,2022-09-11 12:00:00,JST/USDT,0.0281895,0.02849015,0.02813837,0.02845142,741366.1518,21004.336005968359
1662894000,2022-09-11 11:00:00,JST/USDT,0.02816518,0.02826265,0.02815453,0.02818976,411405.1766,11606.700833869786
1662890400,2022-09-11 10:00:00,JST/USDT,0.02805531,0.02817232,0.02805531,0.02814903,306003.3135,8603.499056410539
1662886800,2022-09-11 09:00:00,JST/USDT,0.02813646,0.02813646,0.02803889,0.02805531,575345.5205,16151.449945441946
1662883200,2022-09-11 08:00:00,JST/USDT,0.02809685,0.02816406,0.02800136,0.02813981,817469.937,22983.317067398977
1662879600,2022-09-11 07:00:00,JST/USDT,0.0279368,0.02809157,0.02792224,0.02809157,347541.9991,9730.521834198702
1662876000,2022-09-11 06:00:00,JST/USDT,0.02822439,0.02825463,0.02783181,0.02795267,1004035.6423,28111.164123373704
1662872400,2022-09-11 05:00:00,JST/USDT,0.02817629,0.02826693,0.02815661,0.02821751,248422.4949,7009.085106020871
1662868800,2022-09-11 04:00:00,JST/USDT,0.02820225,0.02828187,0.02816169,0.02820747,269063.7268,7592.850993211937
1662865200,2022-09-11 03:00:00,JST/USDT,0.02806234,0.02823319,0.02806234,0.0282028,563478.7541,15853.794991062886
1662861600,2022-09-11 02:00:00,JST/USDT,0.02810109,0.0281617,0.0280238,0.02805063,393343.6325,11044.195150871028
1662858000,2022-09-11 01:00:00,JST/USDT,0.02814554,0.02828664,0.02810108,0.02810108,581801.2638,16396.602009468674
1662854400,2022-09-11 00:00:00,JST/USDT,0.02827231,0.02835865,0.02810412,0.0281395,699053.6908,19690.687546809223
1662850800,2022-09-10 23:00:00,JST/USDT,0.02822264,0.02836081,0.02821958,0.02828416,75783.781,2140.101136992078
1662847200,2022-09-10 22:00:00,JST/USDT,0.02817939,0.02840361,0.0281644,0.02828305,89279.47,2522.585785413431
1662843600,2022-09-10 21:00:00,JST/USDT,0.02817912,0.02833988,0.02806932,0.02833988,119442.1978,3367.61897897961
1662840000,2022-09-10 20:00:00,JST/USDT,0.02813612,0.02814952,0.02796955,0.02803511,717867.0708,20150.827584051037
1662836400,2022-09-10 19:00:00,JST/USDT,0.02816522,0.02819898,0.0280906,0.02813278,1001084.2947,28178.45952037884
1662832800,2022-09-10 18:00:00,JST/USDT,0.02813804,0.02822816,0.02811358,0.02816774,909350.2235,25622.156926453745
1662829200,2022-09-10 17:00:00,JST/USDT,0.02815705,0.0282071,0.02802741,0.02813792,1174688.1094,33031.880898455853
1662825600,2022-09-10 16:00:00,JST/USDT,0.02808149,0.02824658,0.02801634,0.02815452,1323826.2501,37208.758604576352
1662822000,2022-09-10 15:00:00,JST/USDT,0.02796521,0.02814262,0.02794125,0.02808325,1155385.6572,32437.345423062455
1662818400,2022-09-10 14:00:00,JST/USDT,0.02798557,0.02851289,0.0279184,0.02796531,2792022.5739,78756.575523949447
1662814800,2022-09-10 13:00:00,JST/USDT,0.02782406,0.02798886,0.02773215,0.02798633,1786555.7357,49662.996082122007
1662811200,2022-09-10 12:00:00,JST/USDT,0.02797196,0.02797196,0.02770806,0.02783337,861990.7365,24000.919609476409
1662807600,2022-09-10 11:00:00,JST/USDT,0.02782402,0.0279951,0.0277914,0.0279951,642775.9747,17918.777803052781
1662804000,2022-09-10 10:00:00,JST/USDT,0.02777833,0.02786001,0.02776493,0.02782101,640450.8291,17806.662611149664
1662800400,2022-09-10 09:00:00,JST/USDT,0.02772811,0.02784035,0.02771336,0.02777362,519469.6412,14434.940997605747
1662796800,2022-09-10 08:00:00,JST/USDT,0.02764835,0.02782313,0.02764553,0.02773563,920120.408,25506.128025349117
1662793200,2022-09-10 07:00:00,JST/USDT,0.0280495,0.02805402,0.02758176,0.0276543,1318006.6206,36700.135980304247
1662789600,2022-09-10 06:00:00,JST/USDT,0.02764391,0.0280489,0.02764391,0.0280489,1393103.0483,38799.087821474778
1662786000,2022-09-10 05:00:00,JST/USDT,0.02757492,0.0277467,0.02753204,0.02764321,1718486.2211,47515.961934298976
1662782400,2022-09-10 04:00:00,JST/USDT,0.02776291,0.02788577,0.02746009,0.02755772,1277343.8031,35364.043855144773
1662778800,2022-09-10 03:00:00,JST/USDT,0.02784222,0.02786038,0.02774571,0.02775841,470943.2196,13097.627531620196
1662775200,2022-09-10 02:00:00,JST/USDT,0.02784632,0.02786172,0.02778579,0.02784232,686774.2648,19111.028044712046
1662771600,2022-09-10 01:00:00,JST/USDT,0.02770269,0.02818099,0.02770269,0.02787997,1645539.9175,45984.223427135543
1662768000,2022-09-10 00:00:00,JST/USDT,0.02788114,0.02791865,0.0276046,0.02770031,1140575.1438,31685.481076382254
1662764400,2022-09-09 23:00:00,JST/USDT,0.02772651,0.02789144,0.02756426,0.02787578,1075949.8288,29868.081886725866
1662760800,2022-09-09 22:00:00,JST/USDT,0.02762014,0.02781614,0.02760288,0.02772661,503102.5862,13926.245201777407
1662757200,2022-09-09 21:00:00,JST/USDT,0.02756975,0.0276934,0.02754703,0.02762014,714038.316,19722.112159428229
1662753600,2022-09-09 20:00:00,JST/USDT,0.02754133,0.02759851,0.02750916,0.02755935,413327.2918,11391.0011982463
1662750000,2022-09-09 19:00:00,JST/USDT,0.02743839,0.0275715,0.02743216,0.0275715,1283016.7139,35265.76737989732
1662746400,2022-09-09 18:00:00,JST/USDT,0.02742412,0.02747464,0.02738745,0.02743839,761535.9139,20891.29677220017
1662742800,2022-09-09 17:00:00,JST/USDT,0.02755807,0.02757651,0.02738608,0.0274278,520767.5213,14312.564746019216
1662739200,2022-09-09 16:00:00,JST/USDT,0.02755425,0.02758845,0.02737363,0.02756392,1596346.5264,43884.170851003142
1662735600,2022-09-09 15:00:00,JST/USDT,0.02772624,0.02776943,0.0275464,0.02757146,2036159.8436,56294.983159602358
1662732000,2022-09-09 14:00:00,JST/USDT,0.02766802,0.0277984,0.02765428,0.02770521,1762063.5112,48853.07281149156
1662728400,2022-09-09 13:00:00,JST/USDT,0.02786448,0.02786448,0.02762174,0.02768138,1690705.7398,46829.429135990132
1662724800,2022-09-09 12:00:00,JST/USDT,0.02760489,0.02799391,0.02756492,0.02786737,1387875.9562,38567.862961356203
1662721200,2022-09-09 11:00:00,JST/USDT,0.02767165,0.02770006,0.02756215,0.02760158,871234.3372,24086.000861038345
1662717600,2022-09-09 10:00:00,JST/USDT,0.0276609,0.02772116,0.02759636,0.02767558,1253446.5096,34663.472954901111
1662714000,2022-09-09 09:00:00,JST/USDT,0.02765016,0.02768154,0.02758627,0.02765813,664690.0672,18371.420291000745
1662710400,2022-09-09 08:00:00,JST/USDT,0.02746168,0.02769861,0.02744401,0.02763441,1101063.0389,30356.696525948703
1662706800,2022-09-09 07:00:00,JST/USDT,0.02747546,0.02752653,0.02742818,0.02746023,987415.9329,27118.661439943204
1662703200,2022-09-09 06:00:00,JST/USDT,0.02743312,0.02757929,0.02738352,0.02750792,841348.0924,23123.365738168133
1662699600,2022-09-09 05:00:00,JST/USDT,0.02738876,0.02754001,0.02734619,0.02743311,928251.9012,25467.248431875963
1662696000,2022-09-09 04:00:00,JST/USDT,0.02726306,0.02747566,0.02723026,0.02738288,1649464.6571,45152.807348726039
1662692400,2022-09-09 03:00:00,JST/USDT,0.02692033,0.02727684,0.02688617,0.02725294,1232934.0964,33449.598475526323
1662688800,2022-09-09 02:00:00,JST/USDT,0.02682753,0.02695495,0.02682482,0.02690262,641051.8181,17244.615113887589
1662685200,2022-09-09 01:00:00,JST/USDT,0.026928,0.0269397,0.02679747,0.02683314,585566.6861,15734.530102300365
1662681600,2022-09-09 00:00:00,JST/USDT,0.02676383,0.0269382,0.02672053,0.02690223,1703008.2282,45697.850230495253
1662678000,2022-09-08 23:00:00,JST/USDT,0.02655229,0.0268047,0.02654014,0.02675574,1060874.7127,28277.083543749044
1662674400,2022-09-08 22:00:00,JST/USDT,0.02662892,0.02665781,0.02648989,0.02655229,614881.3293,16344.717753555086
