https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BADGER,Volume USDT
1661133600,2022-08-22 02:00:00,BADGER/USDT,3.8027,3.8094,3.781,3.8084,86.5551,327.95628174
1661130000,2022-08-22 01:00:00,BADGER/USDT,3.854,3.864,3.8072,3.8082,137.2926,525.57678581
1661126400,2022-08-22 00:00:00,BADGER/USDT,3.9188,3.9296,3.852,3.853,210.1863,818.17574287
1661122800,2022-08-21 23:00:00,BADGER/USDT,3.946,4.0886,3.9264,3.9264,1351.3904,5424.60856692
1661119200,2022-08-21 22:00:00,BADGER/USDT,3.9576,3.9576,3.8925,3.9483,108.6318,425.79146892
1661115600,2022-08-21 21:00:00,BADGER/USDT,3.9762,3.9841,3.9609,3.9609,120.413,478.6161533
1661112000,2022-08-21 20:00:00,BADGER/USDT,3.9358,4.0191,3.9341,3.9841,100.5732,401.79309992
1661108400,2022-08-21 19:00:00,BADGER/USDT,3.9528,3.9612,3.9361,3.9612,125.2543,493.3789415
1661104800,2022-08-21 18:00:00,BADGER/USDT,3.9576,3.972,3.923,3.972,94.0146,371.14170673
1661101200,2022-08-21 17:00:00,BADGER/USDT,3.9073,3.95,3.9029,3.95,175.6682,689.97188173
1661097600,2022-08-21 16:00:00,BADGER/USDT,3.9283,3.936,3.8763,3.913,322.8379,1258.18442528
1661094000,2022-08-21 15:00:00,BADGER/USDT,3.9029,3.9283,3.8938,3.9183,30.1516,118.10997388
1661090400,2022-08-21 14:00:00,BADGER/USDT,3.913,3.9383,3.8925,3.8929,188.6298,738.8991353
1661086800,2022-08-21 13:00:00,BADGER/USDT,3.9583,3.9583,3.8929,3.9341,102.6273,400.96665325
1661083200,2022-08-21 12:00:00,BADGER/USDT,3.9928,3.9963,3.921,3.9628,435.3767,1729.79876806
1661079600,2022-08-21 11:00:00,BADGER/USDT,3.9198,4.015,3.9198,3.9928,180.3619,718.98414482
1661076000,2022-08-21 10:00:00,BADGER/USDT,3.8269,3.9303,3.8269,3.9238,1143.802,4460.36370075
1661072400,2022-08-21 09:00:00,BADGER/USDT,3.7853,3.8238,3.7853,3.8238,429.2081,1628.18763686
1661068800,2022-08-21 08:00:00,BADGER/USDT,3.7551,3.7931,3.7551,3.7748,99.46,375.46095448
1661065200,2022-08-21 07:00:00,BADGER/USDT,3.6961,3.7465,3.6961,3.7465,370.4627,1375.01070302
1661061600,2022-08-21 06:00:00,BADGER/USDT,3.7163,3.7163,3.695,3.6977,17.9502,66.33397441
1661058000,2022-08-21 05:00:00,BADGER/USDT,3.7277,3.7279,3.7277,3.7277,402.5421,1500.55621323
1661054400,2022-08-21 04:00:00,BADGER/USDT,3.7298,3.7331,3.6955,3.7279,550.2877,2039.29614642
1661050800,2022-08-21 03:00:00,BADGER/USDT,3.7322,3.7332,3.7197,3.7197,0.7275,2.71254816
1661047200,2022-08-21 02:00:00,BADGER/USDT,3.7441,3.7441,3.734,3.734,36.7592,137.27175959
1661043600,2022-08-21 01:00:00,BADGER/USDT,3.7478,3.7553,3.7348,3.7479,130.75,490.49407181
1661040000,2022-08-21 00:00:00,BADGER/USDT,3.7279,3.7479,3.7171,3.7332,191.4007,715.05747572
1661036400,2022-08-20 23:00:00,BADGER/USDT,3.72,3.7322,3.715,3.7279,32.7857,122.22200324
1661032800,2022-08-20 22:00:00,BADGER/USDT,3.702,3.7279,3.702,3.7279,24.1964,90.04545525
1661029200,2022-08-20 21:00:00,BADGER/USDT,3.687,3.6978,3.6649,3.6778,264.4725,976.31967164
1661025600,2022-08-20 20:00:00,BADGER/USDT,3.7123,3.7551,3.6808,3.687,139.7606,518.14973623
1661022000,2022-08-20 19:00:00,BADGER/USDT,3.7479,3.7479,3.7123,3.7123,112.8238,420.01691161
1661018400,2022-08-20 18:00:00,BADGER/USDT,3.798,3.7985,3.7433,3.7433,89.9749,337.96566217
1661014800,2022-08-20 17:00:00,BADGER/USDT,3.808,3.808,3.7731,3.798,122.3443,463.70484612
1661011200,2022-08-20 16:00:00,BADGER/USDT,3.828,3.828,3.8,3.808,34.7577,132.41051236
1661007600,2022-08-20 15:00:00,BADGER/USDT,3.8269,3.8281,3.8001,3.8181,284.4109,1083.17127168
1661004000,2022-08-20 14:00:00,BADGER/USDT,3.8481,3.8524,3.8457,3.8457,358.6301,1381.35889073
1661000400,2022-08-20 13:00:00,BADGER/USDT,3.8667,3.8667,3.8331,3.858,539.2854,2076.93404821
1660996800,2022-08-20 12:00:00,BADGER/USDT,3.8462,3.8667,3.8366,3.8581,41.3197,158.97636442
1660993200,2022-08-20 11:00:00,BADGER/USDT,3.8581,3.8682,3.839,3.8544,0.958,3.69944649
1660989600,2022-08-20 10:00:00,BADGER/USDT,3.8479,3.8756,3.833,3.8589,125.0442,481.63570586
1660986000,2022-08-20 09:00:00,BADGER/USDT,3.942,3.942,3.8265,3.8265,446.4449,1721.22148401
1660982400,2022-08-20 08:00:00,BADGER/USDT,3.9057,4.3932,3.8756,3.913,8471.9444,33844.00713132
1660978800,2022-08-20 07:00:00,BADGER/USDT,3.7931,3.9029,3.6851,3.9029,4206.7699,16152.76254996
1660975200,2022-08-20 06:00:00,BADGER/USDT,3.7197,3.8165,3.708,3.8165,166.4339,625.23358759
1660971600,2022-08-20 05:00:00,BADGER/USDT,3.748,3.7531,3.7169,3.7361,348.3406,1297.17080159
1660968000,2022-08-20 04:00:00,BADGER/USDT,3.724,3.7465,3.7232,3.7465,4.4386,16.61205932
1660964400,2022-08-20 03:00:00,BADGER/USDT,3.7443,3.7443,3.7232,3.7232,23.9532,89.49667826
1660960800,2022-08-20 02:00:00,BADGER/USDT,3.7332,3.7453,3.7332,3.7453,17.465,65.41101473
1660957200,2022-08-20 01:00:00,BADGER/USDT,3.7251,3.7251,3.704,3.704,0.7315,2.71575448
1660953600,2022-08-20 00:00:00,BADGER/USDT,3.7178,3.7552,3.7178,3.7432,7.4377,27.79500065
1660950000,2022-08-19 23:00:00,BADGER/USDT,3.724,3.7426,3.6833,3.6849,323.9044,1208.86369062
1660946400,2022-08-19 22:00:00,BADGER/USDT,3.7049,3.705,3.695,3.7005,6.7932,25.1651261
1660942800,2022-08-19 21:00:00,BADGER/USDT,3.762,3.7631,3.7197,3.7197,70.4807,264.89540274
1660939200,2022-08-19 20:00:00,BADGER/USDT,3.7853,3.7853,3.762,3.7767,282.6349,1068.26047609
1660935600,2022-08-19 19:00:00,BADGER/USDT,3.732,3.8181,3.7052,3.7853,176.9305,668.75100206
1660932000,2022-08-19 18:00:00,BADGER/USDT,3.74,3.7523,3.7332,3.7332,1.4847,5.55273569
1660928400,2022-08-19 17:00:00,BADGER/USDT,3.7493,3.7531,3.7332,3.745,36.6248,137.1009083
1660924800,2022-08-19 16:00:00,BADGER/USDT,3.7251,3.7733,3.7251,3.7733,250.3367,936.46902326
1660921200,2022-08-19 15:00:00,BADGER/USDT,3.695,3.721,3.6833,3.721,34.8345,129.47393898
1660917600,2022-08-19 14:00:00,BADGER/USDT,3.6943,3.735,3.6929,3.6951,295.554,1100.02327894
1660914000,2022-08-19 13:00:00,BADGER/USDT,3.7148,3.7232,3.671,3.7113,302.5311,1118.83698972
1660910400,2022-08-19 12:00:00,BADGER/USDT,3.656,3.7251,3.6555,3.7251,34.7187,127.97797852
1660906800,2022-08-19 11:00:00,BADGER/USDT,3.695,3.695,3.6334,3.6929,101.6971,372.58236607
1660903200,2022-08-19 10:00:00,BADGER/USDT,3.7269,3.7269,3.6978,3.6978,102.8095,381.83185937
1660899600,2022-08-19 09:00:00,BADGER/USDT,3.7,3.7316,3.6834,3.7316,50.957,188.75907206
1660896000,2022-08-19 08:00:00,BADGER/USDT,3.7465,3.7498,3.6533,3.702,350.5967,1291.92827239
1660892400,2022-08-19 07:00:00,BADGER/USDT,3.7465,3.753,3.718,3.7332,395.4199,1472.72589447
1660888800,2022-08-19 06:00:00,BADGER/USDT,3.8923,3.8923,3.718,3.7332,587.1155,2250.92757781
1660885200,2022-08-19 05:00:00,BADGER/USDT,3.9057,3.9073,3.8924,3.8924,5.7396,22.34416783
1660881600,2022-08-19 04:00:00,BADGER/USDT,3.8829,3.9027,3.8698,3.9027,364.7595,1414.80734407
1660878000,2022-08-19 03:00:00,BADGER/USDT,3.9228,3.9228,3.8805,3.9009,118.6486,460.76931181
1660874400,2022-08-19 02:00:00,BADGER/USDT,3.9228,3.9328,3.9228,3.9243,18.0783,70.94527384
1660870800,2022-08-19 01:00:00,BADGER/USDT,3.939,3.9599,3.9057,3.9129,89.1742,349.35518559
1660867200,2022-08-19 00:00:00,BADGER/USDT,4.04,4.061,3.9358,3.9659,1550.1986,6149.49937511
1660863600,2022-08-18 23:00:00,BADGER/USDT,4.1546,4.1546,4.0261,4.0261,923.4413,3752.18472234
1660860000,2022-08-18 22:00:00,BADGER/USDT,4.1852,4.1852,4.1624,4.1658,10.2638,42.78813565
1660856400,2022-08-18 21:00:00,BADGER/USDT,4.1987,4.1987,4.1725,4.1768,21.3031,89.04551145
1660852800,2022-08-18 20:00:00,BADGER/USDT,4.1753,4.1753,4.1524,4.1655,2.6164,10.86960269
1660849200,2022-08-18 19:00:00,BADGER/USDT,4.1688,4.2067,4.1688,4.2052,3.3333,13.91748851
1660845600,2022-08-18 18:00:00,BADGER/USDT,4.207,4.207,4.1354,4.1354,114.0805,472.35066008
1660842000,2022-08-18 17:00:00,BADGER/USDT,4.212,4.2289,4.1953,4.1953,0.4861,2.04714932
1660838400,2022-08-18 16:00:00,BADGER/USDT,4.2557,4.265,4.1783,4.2023,221.3328,935.73620251
1660834800,2022-08-18 15:00:00,BADGER/USDT,4.242,4.2758,4.2121,4.2557,1402.7825,5959.25465411
1660831200,2022-08-18 14:00:00,BADGER/USDT,4.2471,4.2477,4.2423,4.2477,39.2132,166.4483967
1660827600,2022-08-18 13:00:00,BADGER/USDT,4.2622,4.2622,4.2557,4.2622,12.6272,53.81883804
1660824000,2022-08-18 12:00:00,BADGER/USDT,4.269,4.2858,4.2536,4.2858,66.3727,283.53042921
1660820400,2022-08-18 11:00:00,BADGER/USDT,4.2424,4.269,4.2424,4.2622,24.8981,106.03826722
1660816800,2022-08-18 10:00:00,BADGER/USDT,4.2323,4.258,4.2223,4.2578,22.2607,94.74471959
1660813200,2022-08-18 09:00:00,BADGER/USDT,4.2023,4.2324,4.1931,4.2324,62.7048,264.97303133
1660809600,2022-08-18 08:00:00,BADGER/USDT,4.2252,4.2252,4.1923,4.2133,37.986,159.33269723
1660806000,2022-08-18 07:00:00,BADGER/USDT,4.2044,4.2366,4.2023,4.2278,135.3384,570.50190282
1660802400,2022-08-18 06:00:00,BADGER/USDT,4.2116,4.2269,4.2078,4.2253,185.0187,778.63150269
1660798800,2022-08-18 05:00:00,BADGER/USDT,4.217,4.2368,4.217,4.2368,0.3756,1.58649246
1660795200,2022-08-18 04:00:00,BADGER/USDT,4.2226,4.236,4.2223,4.236,26.0361,110.17864343
1660791600,2022-08-18 03:00:00,BADGER/USDT,4.228,4.2289,4.2196,4.2284,0.4675,1.97567811
1660788000,2022-08-18 02:00:00,BADGER/USDT,4.2153,4.2204,4.1975,4.1975,14.7184,62.11102808
1660784400,2022-08-18 01:00:00,BADGER/USDT,4.2123,4.2289,4.2123,4.2278,1.1359,4.7860312
1660780800,2022-08-18 00:00:00,BADGER/USDT,4.1825,4.212,4.1824,4.212,84.0974,353.13396895
1660777200,2022-08-17 23:00:00,BADGER/USDT,4.1625,4.1825,4.1625,4.1825,25.6063,107.02355466
1660773600,2022-08-17 22:00:00,BADGER/USDT,4.1829,4.1829,4.1724,4.1724,31.8388,132.84649602
1660770000,2022-08-17 21:00:00,BADGER/USDT,4.2123,4.2123,4.1541,4.1624,15.2037,63.20925813
1660766400,2022-08-17 20:00:00,BADGER/USDT,4.187,4.2289,4.1723,4.2052,613.795,2575.2247171
1660762800,2022-08-17 19:00:00,BADGER/USDT,4.212,4.212,4.1583,4.1951,131.6611,550.32263214
1660759200,2022-08-17 18:00:00,BADGER/USDT,4.2289,4.2551,4.1923,4.2522,348.9502,1474.63172385
1660755600,2022-08-17 17:00:00,BADGER/USDT,4.2115,4.2272,4.1923,4.223,220.9377,932.07366342
1660752000,2022-08-17 16:00:00,BADGER/USDT,4.2425,4.2554,4.1853,4.2336,298.5359,1253.26524008
1660748400,2022-08-17 15:00:00,BADGER/USDT,4.272,4.3093,4.2202,4.2557,2906.433,12293.05892776
1660744800,2022-08-17 14:00:00,BADGER/USDT,4.3099,4.31,4.2722,4.289,7.4598,31.9708815
1660741200,2022-08-17 13:00:00,BADGER/USDT,4.392,4.4163,4.293,4.293,202.5243,872.88044783
1660737600,2022-08-17 12:00:00,BADGER/USDT,4.4433,4.461,4.3521,4.4104,277.1618,1227.31508113
1660734000,2022-08-17 11:00:00,BADGER/USDT,4.4519,4.4519,4.4433,4.4433,0.1963,0.87290865
1660730400,2022-08-17 10:00:00,BADGER/USDT,4.452,4.4691,4.4443,4.4691,15.667,69.96915464
1660726800,2022-08-17 09:00:00,BADGER/USDT,4.4701,4.4894,4.4619,4.4719,16.2801,72.95615669
1660723200,2022-08-17 08:00:00,BADGER/USDT,4.4468,4.4617,4.4364,4.4617,3.2688,14.55034475
1660719600,2022-08-17 07:00:00,BADGER/USDT,4.598,4.598,4.4419,4.4445,180.1338,814.01253036
1660716000,2022-08-17 06:00:00,BADGER/USDT,4.5795,4.6289,4.5795,4.598,1609.0443,7419.4090306
1660712400,2022-08-17 05:00:00,BADGER/USDT,4.5105,4.5795,4.5105,4.5621,62.6725,285.33800445
1660708800,2022-08-17 04:00:00,BADGER/USDT,4.5318,4.5505,4.5077,4.5077,6.295,28.61648807
1660705200,2022-08-17 03:00:00,BADGER/USDT,4.5012,4.5503,4.5012,4.5318,93.7206,424.97828763
1660701600,2022-08-17 02:00:00,BADGER/USDT,4.5148,4.5194,4.5012,4.51,44.4402,200.69330186
1660698000,2022-08-17 01:00:00,BADGER/USDT,4.5037,4.5037,4.4957,4.4958,0.5949,2.67604644
1660694400,2022-08-17 00:00:00,BADGER/USDT,4.443,4.5242,4.4428,4.5018,372.4755,1659.31034796
1660690800,2022-08-16 23:00:00,BADGER/USDT,4.4522,4.459,4.4436,4.4474,0.5944,2.64925492
1660687200,2022-08-16 22:00:00,BADGER/USDT,4.4719,4.4719,4.4296,4.4575,55.5058,247.37476525
1660683600,2022-08-16 21:00:00,BADGER/USDT,4.4738,4.4974,4.4738,4.4834,8.8446,39.77156024
1660680000,2022-08-16 20:00:00,BADGER/USDT,4.4701,4.4995,4.4701,4.492,60.5646,272.25134716
1660676400,2022-08-16 19:00:00,BADGER/USDT,4.4364,4.466,4.4364,4.4469,0.3761,1.67111442
1660672800,2022-08-16 18:00:00,BADGER/USDT,4.4419,4.4968,4.4364,4.4364,455.6739,2043.70101086
1660669200,2022-08-16 17:00:00,BADGER/USDT,4.4219,4.452,4.4219,4.4386,8.4743,37.61288194
1660665600,2022-08-16 16:00:00,BADGER/USDT,4.4401,4.4419,4.3872,4.422,148.2301,654.6018871
1660662000,2022-08-16 15:00:00,BADGER/USDT,4.41,4.4403,4.4098,4.4403,30.4524,134.37773961
1660658400,2022-08-16 14:00:00,BADGER/USDT,4.4121,4.4363,4.3816,4.3843,75.0601,329.14405465
1660654800,2022-08-16 13:00:00,BADGER/USDT,4.4475,4.4619,4.4165,4.4178,49.9245,220.65603698
1660651200,2022-08-16 12:00:00,BADGER/USDT,4.5028,4.5028,4.4515,4.4583,62.3103,278.45907517
1660647600,2022-08-16 11:00:00,BADGER/USDT,4.5018,4.5243,4.4761,4.482,42.3296,189.77961313
1660644000,2022-08-16 10:00:00,BADGER/USDT,4.4995,4.5075,4.4718,4.5075,4.6942,21.120809
1660640400,2022-08-16 09:00:00,BADGER/USDT,4.4475,4.5095,4.4475,4.4719,104.3741,469.97148238
1660636800,2022-08-16 08:00:00,BADGER/USDT,4.4678,4.4678,4.4678,4.4678,0,0
1660633200,2022-08-16 07:00:00,BADGER/USDT,4.4678,4.4678,4.4678,4.4678,0,0
1660629600,2022-08-16 06:00:00,BADGER/USDT,4.3497,4.4776,4.3321,4.4678,356.7439,1573.11958161
1660626000,2022-08-16 05:00:00,BADGER/USDT,4.3876,4.3876,4.3221,4.3531,97.9836,425.17242676
1660622400,2022-08-16 04:00:00,BADGER/USDT,4.4092,4.4093,4.3731,4.394,62.1959,273.93231215
1660618800,2022-08-16 03:00:00,BADGER/USDT,4.5077,4.5077,4.3161,4.4142,3094.5858,13705.58182898
1660615200,2022-08-16 02:00:00,BADGER/USDT,4.5417,4.559,4.5077,4.5077,441.9782,2000.56658491
1660611600,2022-08-16 01:00:00,BADGER/USDT,4.5331,4.561,4.5331,4.5417,5.1634,23.49419257
1660608000,2022-08-16 00:00:00,BADGER/USDT,4.5237,4.542,4.4969,4.542,2.3657,10.70468408
1660604400,2022-08-15 23:00:00,BADGER/USDT,4.5237,4.5237,4.4333,4.5237,455.7945,2030.3813689
1660600800,2022-08-15 22:00:00,BADGER/USDT,4.5417,4.5595,4.5295,4.5295,17.7312,80.52980752
1660597200,2022-08-15 21:00:00,BADGER/USDT,4.5505,4.5778,4.5218,4.5218,421.1623,1920.47641976
1660593600,2022-08-15 20:00:00,BADGER/USDT,4.5135,4.5496,4.5135,4.5396,112.95,512.18536836
1660590000,2022-08-15 19:00:00,BADGER/USDT,4.5327,4.5427,4.512,4.512,25.8774,117.01544805
1660586400,2022-08-15 18:00:00,BADGER/USDT,4.5237,4.5286,4.5077,4.5286,1.011,4.56920225
1660582800,2022-08-15 17:00:00,BADGER/USDT,4.5773,4.6133,4.5254,4.5476,137.5064,631.12501698
1660579200,2022-08-15 16:00:00,BADGER/USDT,4.5505,4.572,4.529,4.572,58.9453,268.05009751
1660575600,2022-08-15 15:00:00,BADGER/USDT,4.5237,4.5484,4.5118,4.542,44.6999,201.70006813
1660572000,2022-08-15 14:00:00,BADGER/USDT,4.5505,4.5596,4.5242,4.5302,10.332,47.04960706
1660568400,2022-08-15 13:00:00,BADGER/USDT,4.482,4.542,4.4419,4.542,648.1735,2899.93887351
1660564800,2022-08-15 12:00:00,BADGER/USDT,4.561,4.567,4.4843,4.4895,297.7359,1344.37870563
1660561200,2022-08-15 11:00:00,BADGER/USDT,4.5418,4.5418,4.5417,4.5417,0.0551,0.25025071
1660557600,2022-08-15 10:00:00,BADGER/USDT,4.5505,4.557,4.5456,4.557,0.3816,1.73721146
1660554000,2022-08-15 09:00:00,BADGER/USDT,4.534,4.5468,4.5086,4.5468,10.3324,46.61259516
1660550400,2022-08-15 08:00:00,BADGER/USDT,4.5134,4.5647,4.5134,4.5417,512.4237,2316.73383764
1660546800,2022-08-15 07:00:00,BADGER/USDT,4.545,4.545,4.545,4.545,0.0714,0.324513
1660543200,2022-08-15 06:00:00,BADGER/USDT,4.6133,4.6133,4.5218,4.5218,124.8775,571.4086351
1660539600,2022-08-15 05:00:00,BADGER/USDT,4.635,4.6598,4.6137,4.6137,332.0937,1532.84269959
1660536000,2022-08-15 04:00:00,BADGER/USDT,4.6598,4.6598,4.6287,4.6287,113.7927,528.29576312
1660532400,2022-08-15 03:00:00,BADGER/USDT,4.7204,4.723,4.6582,4.66,62.0117,289.58552281
1660528800,2022-08-15 02:00:00,BADGER/USDT,4.6863,4.7204,4.6823,4.7204,8.9781,42.35442223
1660525200,2022-08-15 01:00:00,BADGER/USDT,4.6515,4.6863,4.6515,4.6636,247.0927,1152.79480976
1660521600,2022-08-15 00:00:00,BADGER/USDT,4.6134,4.6687,4.6133,4.6687,301.9618,1393.73027017
1660518000,2022-08-14 23:00:00,BADGER/USDT,4.6041,4.6321,4.6018,4.6321,25.639,118.74919837
1660514400,2022-08-14 22:00:00,BADGER/USDT,4.642,4.642,4.6041,4.642,6.7619,31.33099798
1660510800,2022-08-14 21:00:00,BADGER/USDT,4.6216,4.669,4.6216,4.6496,278.9947,1302.0048081
1660507200,2022-08-14 20:00:00,BADGER/USDT,4.6236,4.648,4.61,4.6378,179.9302,831.93724185
1660503600,2022-08-14 19:00:00,BADGER/USDT,4.5967,4.6249,4.5916,4.6249,74.4725,343.76235912
1660500000,2022-08-14 18:00:00,BADGER/USDT,4.5664,4.6164,4.5417,4.61,128.8252,590.50723935
1660496400,2022-08-14 17:00:00,BADGER/USDT,4.6041,4.6041,4.561,4.5662,287.6666,1320.05440586
1660492800,2022-08-14 16:00:00,BADGER/USDT,4.7138,4.7138,4.6038,4.6316,244.4225,1134.30303169
1660489200,2022-08-14 15:00:00,BADGER/USDT,4.7195,4.7213,4.7014,4.7086,89.3479,420.9024837
1660485600,2022-08-14 14:00:00,BADGER/USDT,4.7359,4.7359,4.7,4.7091,62.018,292.68079687
1660482000,2022-08-14 13:00:00,BADGER/USDT,4.7713,4.7713,4.7,4.723,355.2849,1679.25565776
1660478400,2022-08-14 12:00:00,BADGER/USDT,4.7786,4.8,4.7713,4.7858,138.9566,663.40773968
1660474800,2022-08-14 11:00:00,BADGER/USDT,4.8074,4.8074,4.7813,4.7887,4.8208,23.08216553
1660471200,2022-08-14 10:00:00,BADGER/USDT,4.8098,4.8149,4.8014,4.8149,32.5501,156.37488661
1660467600,2022-08-14 09:00:00,BADGER/USDT,4.8182,4.8246,4.8012,4.8226,5.5402,26.6079416
1660464000,2022-08-14 08:00:00,BADGER/USDT,4.8112,4.8248,4.8012,4.8154,15.6087,75.03855089
1660460400,2022-08-14 07:00:00,BADGER/USDT,4.834,4.862,4.81,4.8282,2061.2743,9919.35402411
1660456800,2022-08-14 06:00:00,BADGER/USDT,4.8623,4.8624,4.8312,4.8423,35.6277,172.65464522
1660453200,2022-08-14 05:00:00,BADGER/USDT,4.858,4.8623,4.82,4.8429,6538.4516,31610.50430523
1660449600,2022-08-14 04:00:00,BADGER/USDT,4.878,4.89,4.8611,4.8691,76.7079,373.19846616
1660446000,2022-08-14 03:00:00,BADGER/USDT,4.8909,4.92,4.878,4.8798,133.3035,654.92362765
1660442400,2022-08-14 02:00:00,BADGER/USDT,4.869,4.8873,4.8429,4.8873,376.3852,1825.33132708
1660438800,2022-08-14 01:00:00,BADGER/USDT,4.8803,4.8909,4.8419,4.85,52.3543,253.8773656
1660435200,2022-08-14 00:00:00,BADGER/USDT,4.873,4.8891,4.8486,4.8891,6.2467,30.39440777
1660431600,2022-08-13 23:00:00,BADGER/USDT,4.9003,4.9003,4.8711,4.8784,214.5486,1050.94168796
1660428000,2022-08-13 22:00:00,BADGER/USDT,4.9376,4.9604,4.8958,4.8958,448.5425,2219.40953798
1660424400,2022-08-13 21:00:00,BADGER/USDT,4.858,4.9569,4.858,4.9438,334.7504,1656.18608144
1660420800,2022-08-13 20:00:00,BADGER/USDT,4.8185,4.8392,4.8185,4.8324,2.7413,13.25415748
1660417200,2022-08-13 19:00:00,BADGER/USDT,4.7958,4.8794,4.7786,4.821,457.3271,2222.94518224
1660413600,2022-08-13 18:00:00,BADGER/USDT,4.8068,4.8502,4.7958,4.7958,998.2621,4824.2059574
1660410000,2022-08-13 17:00:00,BADGER/USDT,4.7834,4.8211,4.7834,4.8119,320.1506,1536.53938016
1660406400,2022-08-13 16:00:00,BADGER/USDT,4.8304,4.8534,4.7832,4.8115,227.9841,1097.21651651
1660402800,2022-08-13 15:00:00,BADGER/USDT,4.8702,4.8702,4.8148,4.8417,930.5265,4488.51866186
1660399200,2022-08-13 14:00:00,BADGER/USDT,4.8441,4.8903,4.8441,4.8659,49.9484,243.42632583
1660395600,2022-08-13 13:00:00,BADGER/USDT,4.835,4.8623,4.835,4.85,240.4624,1164.68966289
1660392000,2022-08-13 12:00:00,BADGER/USDT,4.8629,4.9301,4.8087,4.822,438.6929,2144.42767593
1660388400,2022-08-13 11:00:00,BADGER/USDT,4.818,4.8644,4.7958,4.8644,380.4938,1832.57827889
1660384800,2022-08-13 10:00:00,BADGER/USDT,4.8453,4.8453,4.8124,4.8226,72.2841,348.18695638
1660381200,2022-08-13 09:00:00,BADGER/USDT,4.8196,4.8453,4.7958,4.8453,447.7773,2160.26167315
1660377600,2022-08-13 08:00:00,BADGER/USDT,4.7918,4.839,4.7881,4.8196,6603.3644,31818.09411701
1660374000,2022-08-13 07:00:00,BADGER/USDT,4.8031,4.8101,4.7803,4.8001,230.0463,1103.41877157
1660370400,2022-08-13 06:00:00,BADGER/USDT,4.8336,4.8402,4.7958,4.7958,47.7676,230.14983427
1660366800,2022-08-13 05:00:00,BADGER/USDT,4.8029,4.8031,4.7957,4.7957,8.214,39.44373314
1660363200,2022-08-13 04:00:00,BADGER/USDT,4.8301,4.8301,4.7958,4.8202,260.9577,1257.84423016
1660359600,2022-08-13 03:00:00,BADGER/USDT,4.8185,4.8185,4.8041,4.8065,28.3758,136.42816197
1660356000,2022-08-13 02:00:00,BADGER/USDT,4.823,4.8557,4.823,4.8302,200.799,970.00901953
1660352400,2022-08-13 01:00:00,BADGER/USDT,4.8253,4.8557,4.8253,4.8302,0.3241,1.56888968
1660348800,2022-08-13 00:00:00,BADGER/USDT,4.8336,5.3111,4.7949,4.8402,4593.4567,22655.01557373
1660345200,2022-08-12 23:00:00,BADGER/USDT,4.8336,4.8388,4.8336,4.8388,32.851,158.78873452
1660341600,2022-08-12 22:00:00,BADGER/USDT,4.7958,4.8336,4.7917,4.8336,211.9196,1018.20012056
1660338000,2022-08-12 21:00:00,BADGER/USDT,4.8064,4.8064,4.7958,4.8047,21.3765,102.73831312
1660334400,2022-08-12 20:00:00,BADGER/USDT,4.8202,4.8202,4.7981,4.7981,146.5422,705.85735589
1660330800,2022-08-12 19:00:00,BADGER/USDT,4.8177,4.8408,4.8177,4.8271,0.4331,2.09172855
1660327200,2022-08-12 18:00:00,BADGER/USDT,4.8275,4.8411,4.8087,4.8101,41.3276,199.20056081
1660323600,2022-08-12 17:00:00,BADGER/USDT,4.8183,4.8275,4.7984,4.7984,366.9531,1763.56250674
1660320000,2022-08-12 16:00:00,BADGER/USDT,4.8301,4.8379,4.8301,4.8377,20.8548,100.73166506
1660316400,2022-08-12 15:00:00,BADGER/USDT,4.8185,4.84,4.7916,4.8302,27.6151,133.37417148
1660312800,2022-08-12 14:00:00,BADGER/USDT,4.8,4.8185,4.7533,4.8148,205.5842,979.93351358
1660309200,2022-08-12 13:00:00,BADGER/USDT,4.8087,4.8302,4.8001,4.8001,206.0665,992.77476288
1660305600,2022-08-12 12:00:00,BADGER/USDT,4.8202,4.8411,4.8148,4.8292,50.7129,244.99578727
1660302000,2022-08-12 11:00:00,BADGER/USDT,4.8703,4.8703,4.7979,4.8202,207.651,1001.27015138
1660298400,2022-08-12 10:00:00,BADGER/USDT,4.9488,4.9488,4.871,4.871,23.5189,115.22042524
1660294800,2022-08-12 09:00:00,BADGER/USDT,4.9375,4.9488,4.9287,4.931,20.9107,103.12980965
1660291200,2022-08-12 08:00:00,BADGER/USDT,4.9103,4.9488,4.9041,4.9488,75.6787,373.97092752
1660287600,2022-08-12 07:00:00,BADGER/USDT,4.9308,4.9504,4.9257,4.9257,107.0334,529.03285927
1660284000,2022-08-12 06:00:00,BADGER/USDT,4.9404,4.9404,4.9308,4.9327,0.1637,0.8074866
1660280400,2022-08-12 05:00:00,BADGER/USDT,4.9391,4.9604,4.932,4.932,102.8424,508.0331187
1660276800,2022-08-12 04:00:00,BADGER/USDT,4.9722,4.9841,4.941,4.9504,73.394,363.7276793
1660273200,2022-08-12 03:00:00,BADGER/USDT,4.9525,4.9688,4.9519,4.9688,1.7113,8.48494424
1660269600,2022-08-12 02:00:00,BADGER/USDT,4.921,4.9488,4.8813,4.9413,60.3926,296.63923233
1660266000,2022-08-12 01:00:00,BADGER/USDT,4.9198,4.9443,4.9198,4.9266,45.9536,226.95462704
