https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RFUEL,Volume USDT
1663268400,2022-09-15 19:00:00,RFUEL/USDT,0.007288,0.007288,0.007288,0.007288,0,0
1663264800,2022-09-15 18:00:00,RFUEL/USDT,0.007215,0.007288,0.007215,0.007288,13784.1593,100.4260706061
1663261200,2022-09-15 17:00:00,RFUEL/USDT,0.007288,0.007288,0.007288,0.007288,24.1362,0.1759046256
1663257600,2022-09-15 16:00:00,RFUEL/USDT,0.007234,0.007295,0.007212,0.007295,4643.4061,33.5227454088
1663254000,2022-09-15 15:00:00,RFUEL/USDT,0.007289,0.007301,0.007289,0.007301,80861.5626,589.7120472885
1663250400,2022-09-15 14:00:00,RFUEL/USDT,0.007525,0.007571,0.007215,0.007234,691858.0414,5068.5570154089
1663246800,2022-09-15 13:00:00,RFUEL/USDT,0.007528,0.007528,0.007528,0.007528,82515.9256,621.1798879168
1663243200,2022-09-15 12:00:00,RFUEL/USDT,0.007538,0.007538,0.007538,0.007538,0,0
1663239600,2022-09-15 11:00:00,RFUEL/USDT,0.007538,0.007538,0.007538,0.007538,0,0
1663236000,2022-09-15 10:00:00,RFUEL/USDT,0.007539,0.007539,0.007538,0.007538,82783.895,624.0343291172
1663232400,2022-09-15 09:00:00,RFUEL/USDT,0.007552,0.007552,0.007552,0.007552,6450.4568,48.7138497536
1663228800,2022-09-15 08:00:00,RFUEL/USDT,0.007589,0.007593,0.007527,0.007593,17955.0632,135.6549508623
1663225200,2022-09-15 07:00:00,RFUEL/USDT,0.00755,0.007898,0.00755,0.00761,60782.5658,465.0094532235
1663221600,2022-09-15 06:00:00,RFUEL/USDT,0.007478,0.007482,0.007478,0.007482,20242.3206,151.4521915004
1663218000,2022-09-15 05:00:00,RFUEL/USDT,0.007525,0.007578,0.007487,0.007487,6390.5484,48.0207347615
1663214400,2022-09-15 04:00:00,RFUEL/USDT,0.00747,0.00747,0.00747,0.00747,14026.6695,104.779221165
1663210800,2022-09-15 03:00:00,RFUEL/USDT,0.007462,0.007462,0.00746,0.00746,2151.3807,16.049353565
1663207200,2022-09-15 02:00:00,RFUEL/USDT,0.007525,0.007525,0.007525,0.007525,20.6913,0.1557020325
1663203600,2022-09-15 01:00:00,RFUEL/USDT,0.007475,0.007475,0.007475,0.007475,48.0141,0.3589053975
1663200000,2022-09-15 00:00:00,RFUEL/USDT,0.007473,0.007473,0.007473,0.007473,0,0
1663196400,2022-09-14 23:00:00,RFUEL/USDT,0.007473,0.007473,0.007473,0.007473,91.3337,0.6825367401
1663192800,2022-09-14 22:00:00,RFUEL/USDT,0.007525,0.007525,0.007474,0.007474,141.7164,1.0615127343
1663189200,2022-09-14 21:00:00,RFUEL/USDT,0.007453,0.007525,0.007453,0.007525,198252.6325,1491.8401395648
1663185600,2022-09-14 20:00:00,RFUEL/USDT,0.007525,0.007525,0.007525,0.007525,43.508,0.3273977
1663182000,2022-09-14 19:00:00,RFUEL/USDT,0.007525,0.007525,0.007422,0.00751,280439.7557,2109.9555958134
1663178400,2022-09-14 18:00:00,RFUEL/USDT,0.007565,0.007565,0.007565,0.007565,1649.1761,12.4760171965
1663174800,2022-09-14 17:00:00,RFUEL/USDT,0.007599,0.007599,0.007565,0.007565,131.5271,0.9958525115
1663171200,2022-09-14 16:00:00,RFUEL/USDT,0.007584,0.007601,0.007584,0.007601,657.9471,4.9991496325
1663167600,2022-09-14 15:00:00,RFUEL/USDT,0.007566,0.007566,0.007565,0.007565,1291.8955,9.7733015913
1663164000,2022-09-14 14:00:00,RFUEL/USDT,0.007565,0.007624,0.007565,0.007624,17028.715,129.5774295322
1663160400,2022-09-14 13:00:00,RFUEL/USDT,0.007599,0.007599,0.007597,0.007597,1101.1214,8.3653154242
1663156800,2022-09-14 12:00:00,RFUEL/USDT,0.007565,0.007565,0.007565,0.007565,54.2219,0.4101886735
1663153200,2022-09-14 11:00:00,RFUEL/USDT,0.007624,0.007634,0.007565,0.007565,13841.6934,105.330403707
1663149600,2022-09-14 10:00:00,RFUEL/USDT,0.007663,0.007663,0.007576,0.007639,228391.7204,1743.9431014055
1663146000,2022-09-14 09:00:00,RFUEL/USDT,0.007628,0.007653,0.007628,0.007653,7822.9108,59.6731864199
1663142400,2022-09-14 08:00:00,RFUEL/USDT,0.00758,0.00758,0.00758,0.00758,37.3476,0.283094808
1663138800,2022-09-14 07:00:00,RFUEL/USDT,0.007571,0.007571,0.007565,0.007565,1249.9785,9.4561998507
1663135200,2022-09-14 06:00:00,RFUEL/USDT,0.007573,0.007653,0.007573,0.007653,2083.4143,15.8986654577
1663131600,2022-09-14 05:00:00,RFUEL/USDT,0.007586,0.007586,0.007558,0.007558,6640.2754,50.1956239719
1663128000,2022-09-14 04:00:00,RFUEL/USDT,0.007539,0.007609,0.007539,0.007609,14815.1636,112.3017944728
1663124400,2022-09-14 03:00:00,RFUEL/USDT,0.007543,0.007562,0.007474,0.007512,23436.9025,177.0654941112
1663120800,2022-09-14 02:00:00,RFUEL/USDT,0.00745,0.007701,0.007412,0.007517,212460.6781,1601.2683744748
1663117200,2022-09-14 01:00:00,RFUEL/USDT,0.007451,0.007468,0.00745,0.00745,84762.8983,631.8948435523
1663113600,2022-09-14 00:00:00,RFUEL/USDT,0.007552,0.007552,0.00745,0.007451,7239.543,54.1023029461
1663110000,2022-09-13 23:00:00,RFUEL/USDT,0.007761,0.007761,0.007525,0.007527,99246.6513,753.7314936953
1663106400,2022-09-13 22:00:00,RFUEL/USDT,0.007655,0.007655,0.007655,0.007655,22.9601,0.1757595655
1663102800,2022-09-13 21:00:00,RFUEL/USDT,0.007766,0.007766,0.007766,0.007766,257.5328,1.9999997248
1663099200,2022-09-13 20:00:00,RFUEL/USDT,0.007717,0.007804,0.007695,0.007695,22335.4658,173.3768053803
1663095600,2022-09-13 19:00:00,RFUEL/USDT,0.007722,0.00779,0.007653,0.007653,26059.7554,201.1199783077
1663092000,2022-09-13 18:00:00,RFUEL/USDT,0.007883,0.007883,0.007722,0.007722,12996.9673,101.2825203386
1663088400,2022-09-13 17:00:00,RFUEL/USDT,0.00789,0.00789,0.00789,0.00789,15.245,0.12028305
1663084800,2022-09-13 16:00:00,RFUEL/USDT,0.007909,0.007909,0.007846,0.007846,336.3875,2.6475983481
1663081200,2022-09-13 15:00:00,RFUEL/USDT,0.007915,0.007915,0.007846,0.00791,34200.1636,270.4357768668
1663077600,2022-09-13 14:00:00,RFUEL/USDT,0.007945,0.007945,0.007915,0.007915,67.3813,0.5349637675
1663074000,2022-09-13 13:00:00,RFUEL/USDT,0.008166,0.008166,0.007795,0.007924,270680.5839,2173.6587118429
1663070400,2022-09-13 12:00:00,RFUEL/USDT,0.008166,0.008166,0.008166,0.008166,6628.9822,54.1322686452
1663066800,2022-09-13 11:00:00,RFUEL/USDT,0.008274,0.008274,0.008274,0.008274,73.611,0.609057414
1663063200,2022-09-13 10:00:00,RFUEL/USDT,0.008192,0.008192,0.008166,0.008185,7380.7607,60.4030273592
1663059600,2022-09-13 09:00:00,RFUEL/USDT,0.008247,0.008259,0.008247,0.008259,102.2639,0.8440095477
1663056000,2022-09-13 08:00:00,RFUEL/USDT,0.008222,0.008229,0.008222,0.008229,4022.953,33.104719566
1663052400,2022-09-13 07:00:00,RFUEL/USDT,0.008164,0.008164,0.008164,0.008164,0,0
1663048800,2022-09-13 06:00:00,RFUEL/USDT,0.008164,0.008164,0.008164,0.008164,0,0
1663045200,2022-09-13 05:00:00,RFUEL/USDT,0.008164,0.008164,0.008164,0.008164,0,0
1663041600,2022-09-13 04:00:00,RFUEL/USDT,0.00818,0.00818,0.008164,0.008164,23557.7553,192.601502194
1663038000,2022-09-13 03:00:00,RFUEL/USDT,0.008162,0.008162,0.008162,0.008162,0,0
1663034400,2022-09-13 02:00:00,RFUEL/USDT,0.008162,0.008162,0.008162,0.008162,0,0
1663030800,2022-09-13 01:00:00,RFUEL/USDT,0.008166,0.008166,0.008162,0.008162,8722.3268,71.2262696053
1663027200,2022-09-13 00:00:00,RFUEL/USDT,0.008166,0.008166,0.008166,0.008166,0,0
1663023600,2022-09-12 23:00:00,RFUEL/USDT,0.008166,0.008166,0.008166,0.008166,145.7327,1.1900532282
1663020000,2022-09-12 22:00:00,RFUEL/USDT,0.008237,0.008237,0.008229,0.008229,58654.8255,482.7334596227
1663016400,2022-09-12 21:00:00,RFUEL/USDT,0.008239,0.008239,0.008239,0.008239,0,0
1663012800,2022-09-12 20:00:00,RFUEL/USDT,0.008252,0.008323,0.008239,0.008239,18537.9975,152.7565441144
1663009200,2022-09-12 19:00:00,RFUEL/USDT,0.008324,0.008324,0.008324,0.008324,25.3113,0.2106912612
1663005600,2022-09-12 18:00:00,RFUEL/USDT,0.008358,0.008366,0.008293,0.008293,860.2099,7.1781009327
1663002000,2022-09-12 17:00:00,RFUEL/USDT,0.008305,0.008305,0.008305,0.008305,169.9754,1.411645697
1662998400,2022-09-12 16:00:00,RFUEL/USDT,0.008293,0.008397,0.008237,0.008397,24511.5559,204.3046859346
1662994800,2022-09-12 15:00:00,RFUEL/USDT,0.008367,0.008367,0.008357,0.008357,14413.9481,120.4713642717
1662991200,2022-09-12 14:00:00,RFUEL/USDT,0.008367,0.008448,0.008367,0.008367,73446.1525,620.4243856658
1662987600,2022-09-12 13:00:00,RFUEL/USDT,0.008412,0.008448,0.008367,0.008367,4383.1264,36.9421764059
1662984000,2022-09-12 12:00:00,RFUEL/USDT,0.008386,0.008448,0.008367,0.008415,58081.9328,489.0423351576
1662980400,2022-09-12 11:00:00,RFUEL/USDT,0.008279,0.008384,0.008279,0.008384,80639.569,673.0035330563
1662976800,2022-09-12 10:00:00,RFUEL/USDT,0.00825,0.008338,0.00825,0.008338,28.1393,0.2333355794
1662973200,2022-09-12 09:00:00,RFUEL/USDT,0.00833,0.008342,0.00833,0.008332,13073.0564,108.9248328934
1662969600,2022-09-12 08:00:00,RFUEL/USDT,0.008255,0.008255,0.008255,0.008255,0,0
1662966000,2022-09-12 07:00:00,RFUEL/USDT,0.00834,0.00834,0.008255,0.008255,211.3398,1.745722597
1662962400,2022-09-12 06:00:00,RFUEL/USDT,0.008323,0.008335,0.008323,0.008333,14611.7313,121.7409021285
1662958800,2022-09-12 05:00:00,RFUEL/USDT,0.008238,0.008238,0.008238,0.008238,0,0
1662955200,2022-09-12 04:00:00,RFUEL/USDT,0.008249,0.008249,0.008238,0.008238,6021.5822,49.6138777946
1662951600,2022-09-12 03:00:00,RFUEL/USDT,0.008248,0.008248,0.008248,0.008248,13.3006,0.1097033488
1662948000,2022-09-12 02:00:00,RFUEL/USDT,0.008246,0.008316,0.008246,0.008252,459.5534,3.7929134126
1662944400,2022-09-12 01:00:00,RFUEL/USDT,0.008265,0.008265,0.008246,0.008246,826.1141,6.8234396627
1662940800,2022-09-12 00:00:00,RFUEL/USDT,0.008266,0.008266,0.008266,0.008266,0,0
1662937200,2022-09-11 23:00:00,RFUEL/USDT,0.00827,0.00827,0.008266,0.008266,4590.4019,37.9573569078
1662933600,2022-09-11 22:00:00,RFUEL/USDT,0.008341,0.008341,0.008341,0.008341,1454.0857,12.1285288237
1662930000,2022-09-11 21:00:00,RFUEL/USDT,0.008293,0.008293,0.008266,0.00827,112261.7942,928.5747565838
1662926400,2022-09-11 20:00:00,RFUEL/USDT,0.008305,0.008305,0.008294,0.008296,8936.8631,74.1444177198
1662922800,2022-09-11 19:00:00,RFUEL/USDT,0.008294,0.008405,0.008294,0.008405,87888.2931,729.0189297833
1662919200,2022-09-11 18:00:00,RFUEL/USDT,0.008294,0.008294,0.008294,0.008294,610.5408,5.0638253952
1662915600,2022-09-11 17:00:00,RFUEL/USDT,0.00845,0.00845,0.008296,0.008296,15427.8103,128.1593795582
1662912000,2022-09-11 16:00:00,RFUEL/USDT,0.008586,0.008586,0.008432,0.008508,37845.8655,320.411549368
1662908400,2022-09-11 15:00:00,RFUEL/USDT,0.008669,0.008669,0.008513,0.008513,5836.6163,49.7099931839
1662904800,2022-09-11 14:00:00,RFUEL/USDT,0.008698,0.008698,0.008613,0.008613,545.5956,4.7417149028
1662901200,2022-09-11 13:00:00,RFUEL/USDT,0.008513,0.008698,0.008512,0.008613,16875.9992,145.9147783195
1662897600,2022-09-11 12:00:00,RFUEL/USDT,0.008512,0.008513,0.008512,0.008513,15470.1439,131.6967216296
1662894000,2022-09-11 11:00:00,RFUEL/USDT,0.008515,0.008515,0.008514,0.008514,6795.0749,57.8544327015
1662890400,2022-09-11 10:00:00,RFUEL/USDT,0.008515,0.008515,0.008515,0.008515,77.4908,0.659834162
1662886800,2022-09-11 09:00:00,RFUEL/USDT,0.008513,0.008513,0.008513,0.008513,344.2519,2.9306164247
1662883200,2022-09-11 08:00:00,RFUEL/USDT,0.008499,0.0086,0.008499,0.0086,65009.4325,554.8801704346
1662879600,2022-09-11 07:00:00,RFUEL/USDT,0.008421,0.008499,0.008402,0.008499,1071.304,9.0697309235
1662876000,2022-09-11 06:00:00,RFUEL/USDT,0.008437,0.008437,0.008437,0.008437,366.8868,3.0954239316
1662872400,2022-09-11 05:00:00,RFUEL/USDT,0.008437,0.008499,0.008437,0.008499,503.8576,4.2583415532
1662868800,2022-09-11 04:00:00,RFUEL/USDT,0.008437,0.008437,0.008437,0.008437,406.5227,3.4298320199
1662865200,2022-09-11 03:00:00,RFUEL/USDT,0.008437,0.008437,0.008437,0.008437,0,0
1662861600,2022-09-11 02:00:00,RFUEL/USDT,0.008437,0.008437,0.008437,0.008437,262.4885,2.2146154745
1662858000,2022-09-11 01:00:00,RFUEL/USDT,0.008385,0.008485,0.008385,0.008485,5666.1604,47.7911660559
1662854400,2022-09-11 00:00:00,RFUEL/USDT,0.00833,0.008399,0.008329,0.008399,1092.3189,9.1397719724
1662850800,2022-09-10 23:00:00,RFUEL/USDT,0.008389,0.008389,0.008389,0.008389,0,0
1662847200,2022-09-10 22:00:00,RFUEL/USDT,0.008357,0.008389,0.008321,0.008389,1357.3997,11.3065348951
1662843600,2022-09-10 21:00:00,RFUEL/USDT,0.008421,0.008421,0.008421,0.008421,100.9135,0.8497925835
1662840000,2022-09-10 20:00:00,RFUEL/USDT,0.008339,0.008486,0.008339,0.008422,34381.074,289.6504415442
1662836400,2022-09-10 19:00:00,RFUEL/USDT,0.008293,0.008294,0.008293,0.008294,301.9891,2.5046786615
1662832800,2022-09-10 18:00:00,RFUEL/USDT,0.0083,0.008361,0.008192,0.00836,30830.1174,254.8115103031
1662829200,2022-09-10 17:00:00,RFUEL/USDT,0.008315,0.008315,0.008245,0.008245,25014.7003,206.7270544345
1662825600,2022-09-10 16:00:00,RFUEL/USDT,0.008197,0.008328,0.008197,0.008315,6059.6567,50.1481755557
1662822000,2022-09-10 15:00:00,RFUEL/USDT,0.008208,0.00829,0.008123,0.008191,161523.8051,1328.1401229834
1662818400,2022-09-10 14:00:00,RFUEL/USDT,0.008082,0.008227,0.008082,0.00811,95811.5685,783.1678541549
1662814800,2022-09-10 13:00:00,RFUEL/USDT,0.008083,0.008083,0.008053,0.008053,2802.2538,22.5679425204
1662811200,2022-09-10 12:00:00,RFUEL/USDT,0.008229,0.008229,0.008083,0.008083,137690.4398,1117.9970674161
1662807600,2022-09-10 11:00:00,RFUEL/USDT,0.00826,0.00826,0.00826,0.00826,27.0552,0.223475952
1662804000,2022-09-10 10:00:00,RFUEL/USDT,0.008293,0.00835,0.008143,0.00833,131810.4062,1083.0620526413
1662800400,2022-09-10 09:00:00,RFUEL/USDT,0.008309,0.008386,0.008309,0.008386,21544.188,180.0442452158
1662796800,2022-09-10 08:00:00,RFUEL/USDT,0.008309,0.008309,0.008309,0.008309,1676.0624,13.9264024816
1662793200,2022-09-10 07:00:00,RFUEL/USDT,0.008258,0.008389,0.008253,0.008387,34673.3216,288.8968047862
1662789600,2022-09-10 06:00:00,RFUEL/USDT,0.008293,0.008376,0.00825,0.008262,1446.8178,12.0288411263
1662786000,2022-09-10 05:00:00,RFUEL/USDT,0.008294,0.0084,0.008294,0.008367,129598.1363,1088.0436089373
1662782400,2022-09-10 04:00:00,RFUEL/USDT,0.008397,0.008397,0.008287,0.008351,77913.301,649.1265548149
1662778800,2022-09-10 03:00:00,RFUEL/USDT,0.008397,0.008397,0.008397,0.008397,0,0
1662775200,2022-09-10 02:00:00,RFUEL/USDT,0.00836,0.008397,0.008293,0.008397,111818.4372,938.6273951058
1662771600,2022-09-10 01:00:00,RFUEL/USDT,0.008102,0.008397,0.008102,0.00836,479268.3567,4012.3834451138
1662768000,2022-09-10 00:00:00,RFUEL/USDT,0.008072,0.008072,0.008072,0.008072,168.4853,1.3600133416
1662764400,2022-09-09 23:00:00,RFUEL/USDT,0.0081,0.0081,0.0081,0.0081,17.7253,0.14357493
1662760800,2022-09-09 22:00:00,RFUEL/USDT,0.008108,0.008108,0.008108,0.008108,19.9642,0.1618697336
1662757200,2022-09-09 21:00:00,RFUEL/USDT,0.008101,0.008101,0.008101,0.008101,29463.1459,238.6809449359
1662753600,2022-09-09 20:00:00,RFUEL/USDT,0.008026,0.008186,0.007915,0.008186,73173.2634,594.4862114735
1662750000,2022-09-09 19:00:00,RFUEL/USDT,0.008011,0.008011,0.008011,0.008011,35.7642,0.2865070062
1662746400,2022-09-09 18:00:00,RFUEL/USDT,0.00799,0.008018,0.00783,0.008018,103038.0973,817.4962130681
1662742800,2022-09-09 17:00:00,RFUEL/USDT,0.008101,0.00814,0.00799,0.008086,22715.0107,183.2747569241
1662739200,2022-09-09 16:00:00,RFUEL/USDT,0.008165,0.008166,0.007984,0.008059,40573.6961,328.7917655889
1662735600,2022-09-09 15:00:00,RFUEL/USDT,0.008037,0.008165,0.007984,0.008165,37106.2156,301.5389656212
1662732000,2022-09-09 14:00:00,RFUEL/USDT,0.008084,0.008254,0.00801,0.008101,68387.0061,556.8613420105
1662728400,2022-09-09 13:00:00,RFUEL/USDT,0.007973,0.008498,0.007819,0.00801,433968.216,3497.876797571
1662724800,2022-09-09 12:00:00,RFUEL/USDT,0.008024,0.008025,0.008024,0.008025,10066.5705,80.7829282625
1662721200,2022-09-09 11:00:00,RFUEL/USDT,0.008047,0.008047,0.007982,0.007982,159.8949,1.2843546183
1662717600,2022-09-09 10:00:00,RFUEL/USDT,0.007797,0.008051,0.007797,0.008051,33083.4986,263.4567744419
1662714000,2022-09-09 09:00:00,RFUEL/USDT,0.007941,0.007941,0.007783,0.007815,3173.694,24.8607236274
1662710400,2022-09-09 08:00:00,RFUEL/USDT,0.00799,0.008022,0.007775,0.007955,234221.1337,1848.3171280107
1662706800,2022-09-09 07:00:00,RFUEL/USDT,0.008101,0.008101,0.008006,0.008006,961.1544,7.7077172274
1662703200,2022-09-09 06:00:00,RFUEL/USDT,0.008037,0.00818,0.008031,0.00818,14127.3003,114.2687533063
1662699600,2022-09-09 05:00:00,RFUEL/USDT,0.007973,0.00803,0.007902,0.00803,105928.7722,838.4396054862
1662696000,2022-09-09 04:00:00,RFUEL/USDT,0.00803,0.008094,0.007904,0.007904,17488.2607,140.6089272626
1662692400,2022-09-09 03:00:00,RFUEL/USDT,0.007782,0.00803,0.007782,0.00803,186089.2743,1469.9330102165
1662688800,2022-09-09 02:00:00,RFUEL/USDT,0.007785,0.0078,0.007785,0.0078,82.2701,0.641182956
1662685200,2022-09-09 01:00:00,RFUEL/USDT,0.007859,0.007859,0.0078,0.0078,1986.0227,15.4930854722
1662681600,2022-09-09 00:00:00,RFUEL/USDT,0.00784,0.007899,0.00784,0.007899,278028.367,2194.4560942631
1662678000,2022-09-08 23:00:00,RFUEL/USDT,0.0078,0.007845,0.007701,0.007845,72098.7622,560.8250450974
1662674400,2022-09-08 22:00:00,RFUEL/USDT,0.007897,0.007909,0.0078,0.0078,214730.2773,1682.1331360169
1662670800,2022-09-08 21:00:00,RFUEL/USDT,0.007973,0.007973,0.007972,0.007972,1166.0873,9.2960613012
1662667200,2022-09-08 20:00:00,RFUEL/USDT,0.008037,0.008053,0.007909,0.007909,103079.8419,820.5023643208
1662663600,2022-09-08 19:00:00,RFUEL/USDT,0.007975,0.008068,0.007901,0.007915,412029.432,3257.4903909649
1662660000,2022-09-08 18:00:00,RFUEL/USDT,0.007993,0.007993,0.007993,0.007993,4000.9699,31.9797524107
1662656400,2022-09-08 17:00:00,RFUEL/USDT,0.007986,0.007986,0.007986,0.007986,34.8867,0.2786051862
1662652800,2022-09-08 16:00:00,RFUEL/USDT,0.007998,0.008037,0.007998,0.008037,9316.9802,74.5735931471
1662649200,2022-09-08 15:00:00,RFUEL/USDT,0.007973,0.007973,0.007956,0.007973,9286.2608,73.9652944302
1662645600,2022-09-08 14:00:00,RFUEL/USDT,0.008037,0.008105,0.007898,0.007898,12234.7913,97.3090835096
1662642000,2022-09-08 13:00:00,RFUEL/USDT,0.008131,0.008131,0.007935,0.007936,75981.4369,605.9132608829
1662638400,2022-09-08 12:00:00,RFUEL/USDT,0.008101,0.008293,0.007987,0.00813,453155.7455,3665.1274701041
1662634800,2022-09-08 11:00:00,RFUEL/USDT,0.007942,0.008212,0.007942,0.008036,194725.1976,1584.1826083663
1662631200,2022-09-08 10:00:00,RFUEL/USDT,0.008037,0.008037,0.008037,0.008037,36.2056,0.2909844072
1662627600,2022-09-08 09:00:00,RFUEL/USDT,0.007991,0.008143,0.007915,0.007915,36945.3055,295.8281544475
1662624000,2022-09-08 08:00:00,RFUEL/USDT,0.008036,0.008243,0.007909,0.008037,128711.2725,1046.7266540358
1662620400,2022-09-08 07:00:00,RFUEL/USDT,0.008037,0.008037,0.007887,0.008037,76992.8228,611.2655245397
1662616800,2022-09-08 06:00:00,RFUEL/USDT,0.007951,0.008116,0.00787,0.008116,24565.4116,195.1397058922
1662613200,2022-09-08 05:00:00,RFUEL/USDT,0.007954,0.008037,0.007951,0.007951,20453.2132,162.6513722278
1662609600,2022-09-08 04:00:00,RFUEL/USDT,0.008028,0.008293,0.007958,0.008037,272995.5818,2204.2166810268
1662606000,2022-09-08 03:00:00,RFUEL/USDT,0.0081,0.0081,0.007979,0.007984,111383.5743,893.3482603137
1662602400,2022-09-08 02:00:00,RFUEL/USDT,0.008101,0.008164,0.008,0.008,3675.4611,29.6184769308
1662598800,2022-09-08 01:00:00,RFUEL/USDT,0.008165,0.008291,0.008046,0.008165,287735.3036,2379.3692300028
1662595200,2022-09-08 00:00:00,RFUEL/USDT,0.007962,0.008293,0.007866,0.008059,307402.6424,2512.6482160126
1662591600,2022-09-07 23:00:00,RFUEL/USDT,0.008049,0.008092,0.007872,0.007973,84925.298,679.63106019
1662588000,2022-09-07 22:00:00,RFUEL/USDT,0.007973,0.008059,0.007909,0.008047,123117.4342,977.3848435961
1662584400,2022-09-07 21:00:00,RFUEL/USDT,0.008203,0.008375,0.00795,0.008,727422.1568,5883.033188887
1662580800,2022-09-07 20:00:00,RFUEL/USDT,0.007653,0.008447,0.007653,0.008203,3040331.8484,24903.6049749747
1662577200,2022-09-07 19:00:00,RFUEL/USDT,0.007665,0.007743,0.007578,0.007742,396943.3887,3039.1283073379
1662573600,2022-09-07 18:00:00,RFUEL/USDT,0.00752,0.0086,0.00752,0.00771,2196632.4716,17368.3048047852
1662570000,2022-09-07 17:00:00,RFUEL/USDT,0.007514,0.007531,0.007439,0.007439,84631.9605,629.7747035522
1662566400,2022-09-07 16:00:00,RFUEL/USDT,0.007545,0.007603,0.007444,0.007444,23931.1958,180.0015959681
1662562800,2022-09-07 15:00:00,RFUEL/USDT,0.00754,0.007544,0.00754,0.007544,10089.1626,76.0943317034
1662559200,2022-09-07 14:00:00,RFUEL/USDT,0.007492,0.007492,0.007484,0.007489,4756.8907,35.6153851244
1662555600,2022-09-07 13:00:00,RFUEL/USDT,0.007479,0.007479,0.007406,0.007406,149.5677,1.1093705534
1662552000,2022-09-07 12:00:00,RFUEL/USDT,0.007387,0.007387,0.007387,0.007387,133.3277,0.9848917199
1662548400,2022-09-07 11:00:00,RFUEL/USDT,0.007378,0.007378,0.007378,0.007378,257.9857,1.9034184946
1662544800,2022-09-07 10:00:00,RFUEL/USDT,0.007446,0.007446,0.007446,0.007446,140.5,1.046163
1662541200,2022-09-07 09:00:00,RFUEL/USDT,0.007459,0.007459,0.007459,0.007459,134.0662,0.9999997858
