https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume BTC
1663473600000.0,2022-09-18 04:00:00,DOT/BTC,0.00034877,0.00035003,0.00034877,0.00034967,189.23302542397118,0.066169112
1663470000000.0,2022-09-18 03:00:00,DOT/BTC,0.00034789,0.00034928,0.00034789,0.00034877,158.56534392292917,0.055302835
1663466400000.0,2022-09-18 02:00:00,DOT/BTC,0.00035032,0.00035032,0.0003477,0.00034789,110.4051280577194,0.03840884
1663462800000.0,2022-09-18 01:00:00,DOT/BTC,0.00035053,0.00035053,0.00034958,0.00035032,371.7220312856816,0.130221662
1663459200000.0,2022-09-18 00:00:00,DOT/BTC,0.00035086,0.00035116,0.00035034,0.00035053,0.9001454939662796,0.000315528
1663455600000.0,2022-09-17 23:00:00,DOT/BTC,0.00034861,0.00035092,0.00034861,0.00035086,523.6158952288663,0.183715873
1663452000000.0,2022-09-17 22:00:00,DOT/BTC,0.00035382,0.00035382,0.00034861,0.00034861,782.0449671552738,0.272628696
1663448400000.0,2022-09-17 21:00:00,DOT/BTC,0.00035636,0.00035734,0.00035382,0.00035382,737.647021084167,0.260994269
1663444800000.0,2022-09-17 20:00:00,DOT/BTC,0.00035547,0.00035636,0.00035527,0.00035636,334.5607503647996,0.119224069
1663441200000.0,2022-09-17 19:00:00,DOT/BTC,0.00035491,0.00035559,0.00035477,0.00035547,909.9294764677751,0.323452631
1663437600000.0,2022-09-17 18:00:00,DOT/BTC,0.00035494,0.00035525,0.00035459,0.00035491,133.70873460877405,0.047454567
1663434000000.0,2022-09-17 17:00:00,DOT/BTC,0.00035362,0.00035531,0.00035362,0.00035494,253.7729109145208,0.090074157
1663430400000.0,2022-09-17 16:00:00,DOT/BTC,0.00035435,0.00035441,0.00035317,0.00035362,17.324076692494767,0.00612614
1663426800000.0,2022-09-17 15:00:00,DOT/BTC,0.00035455,0.0003549,0.00035421,0.00035435,204.06380697050935,0.07231001
1663423200000.0,2022-09-17 14:00:00,DOT/BTC,0.00035183,0.00035455,0.00035162,0.00035455,358.83440981525877,0.12722474
1663419600000.0,2022-09-17 13:00:00,DOT/BTC,0.00035141,0.00035192,0.00035059,0.00035183,218.59081658755645,0.076906807
1663416000000.0,2022-09-17 12:00:00,DOT/BTC,0.00035112,0.00035142,0.00035054,0.00035141,179.0463532625708,0.062918679
1663412400000.0,2022-09-17 11:00:00,DOT/BTC,0.00035152,0.00035176,0.00035079,0.00035112,82.70067213488265,0.02903786
1663408800000.0,2022-09-17 10:00:00,DOT/BTC,0.00035363,0.00035363,0.0003509,0.00035152,1384.2616977696857,0.486595672
1663405200000.0,2022-09-17 09:00:00,DOT/BTC,0.00035327,0.00035407,0.00035286,0.00035363,186.18206882900208,0.065839565
1663401600000.0,2022-09-17 08:00:00,DOT/BTC,0.0003536,0.00035383,0.00035325,0.00035327,222.31364678574465,0.078536742
1663398000000.0,2022-09-17 07:00:00,DOT/BTC,0.00035265,0.00035371,0.0003524,0.0003536,169.22322963800906,0.059837334
1663394400000.0,2022-09-17 06:00:00,DOT/BTC,0.00035227,0.00035271,0.00035211,0.00035265,38.070616758826034,0.013425603
1663390800000.0,2022-09-17 05:00:00,DOT/BTC,0.00035192,0.00035246,0.00035191,0.00035227,128.2505294234536,0.045178814
1663387200000.0,2022-09-17 04:00:00,DOT/BTC,0.00035117,0.00035208,0.00035117,0.00035192,340.41794157763127,0.119799882
1663383600000.0,2022-09-17 03:00:00,DOT/BTC,0.00035154,0.00035183,0.00035114,0.00035117,96.80318933849702,0.033994376
1663380000000.0,2022-09-17 02:00:00,DOT/BTC,0.00035189,0.00035239,0.00035143,0.00035154,216.2705979404904,0.076027766
1663376400000.0,2022-09-17 01:00:00,DOT/BTC,0.00035176,0.00035244,0.00035073,0.00035189,230.4991389354628,0.081110342
1663372800000.0,2022-09-17 00:00:00,DOT/BTC,0.00034881,0.00035274,0.00034881,0.00035176,603.3552649533773,0.212236248
1663369200000.0,2022-09-16 23:00:00,DOT/BTC,0.00034839,0.00034906,0.00034809,0.00034881,81.41065049740546,0.028396849
1663365600000.0,2022-09-16 22:00:00,DOT/BTC,0.00034725,0.00034877,0.00034716,0.00034839,3399.052756967766,1.18419599
1663362000000.0,2022-09-16 21:00:00,DOT/BTC,0.00034781,0.00034781,0.00034692,0.00034725,119.60315334773217,0.041532195
1663358400000.0,2022-09-16 20:00:00,DOT/BTC,0.00034744,0.00034792,0.00034696,0.00034781,191.8951208993416,0.066743042
1663354800000.0,2022-09-16 19:00:00,DOT/BTC,0.00034614,0.00035104,0.00034555,0.00034744,958.2844491135158,0.332946349
1663351200000.0,2022-09-16 18:00:00,DOT/BTC,0.00034783,0.00034806,0.00034598,0.00034614,474.77024903218353,0.164336974
1663347600000.0,2022-09-16 17:00:00,DOT/BTC,0.00034771,0.00034875,0.0003467,0.00034783,452.19500043124515,0.157286987
1663344000000.0,2022-09-16 16:00:00,DOT/BTC,0.00034804,0.00034854,0.00034561,0.00034771,1895.237928158523,0.65899318
1663340400000.0,2022-09-16 15:00:00,DOT/BTC,0.00034773,0.00034895,0.00034721,0.00034804,170.50193655901623,0.059341494
1663336800000.0,2022-09-16 14:00:00,DOT/BTC,0.00034736,0.00034822,0.00034672,0.00034773,117.19556552497629,0.040752414
1663333200000.0,2022-09-16 13:00:00,DOT/BTC,0.00034726,0.00034758,0.00034642,0.00034736,128.68255988023952,0.044699174
1663329600000.0,2022-09-16 12:00:00,DOT/BTC,0.00034769,0.00034806,0.000347,0.00034726,682.9681881011346,0.237167533
1663326000000.0,2022-09-16 11:00:00,DOT/BTC,0.00034909,0.00034925,0.00034708,0.00034769,319.88685323132677,0.11122146
1663322400000.0,2022-09-16 10:00:00,DOT/BTC,0.00034806,0.00034909,0.00034806,0.00034909,373.55734337849844,0.130405133
1663318800000.0,2022-09-16 09:00:00,DOT/BTC,0.00034688,0.00034837,0.00034681,0.00034806,23.77444693443659,0.008274934
1663315200000.0,2022-09-16 08:00:00,DOT/BTC,0.00034907,0.00034911,0.00034681,0.00034688,297.5373673892989,0.103209762
1663311600000.0,2022-09-16 07:00:00,DOT/BTC,0.00034907,0.00034963,0.00034884,0.00034907,48.27702753029479,0.016852062
1663308000000.0,2022-09-16 06:00:00,DOT/BTC,0.00034924,0.00034949,0.00034874,0.00034907,47.30009167215745,0.016511043
1663304400000.0,2022-09-16 05:00:00,DOT/BTC,0.00034917,0.00035009,0.00034906,0.00034924,5.102731645859581,0.001782078
1663300800000.0,2022-09-16 04:00:00,DOT/BTC,0.00034979,0.00035005,0.00034897,0.00034917,7.518793138013003,0.002625337
1663297200000.0,2022-09-16 03:00:00,DOT/BTC,0.00034923,0.00035006,0.00034923,0.00034979,1264.7620286457588,0.44240111
1663293600000.0,2022-09-16 02:00:00,DOT/BTC,0.0003512,0.0003512,0.00034809,0.00034923,244.40699538985768,0.085354255
1663290000000.0,2022-09-16 01:00:00,DOT/BTC,0.00035193,0.00035193,0.0003508,0.0003512,79.5,0.0279204
1663286400000.0,2022-09-16 00:00:00,DOT/BTC,0.00035152,0.00035199,0.00034989,0.00035193,228.3420680248913,0.080360424
1663282800000.0,2022-09-15 23:00:00,DOT/BTC,0.00035036,0.00035191,0.00035031,0.00035152,124.13108784706418,0.04363456
1663279200000.0,2022-09-15 22:00:00,DOT/BTC,0.00035141,0.00035141,0.00035009,0.00035036,115.12483160178101,0.040335136
1663275600000.0,2022-09-15 21:00:00,DOT/BTC,0.00035211,0.00035211,0.0003504,0.00035141,344.9718192424803,0.121226547
1663272000000.0,2022-09-15 20:00:00,DOT/BTC,0.00035221,0.00035285,0.00035183,0.00035211,70.30910510919884,0.024756539
1663268400000.0,2022-09-15 19:00:00,DOT/BTC,0.00035218,0.00035258,0.00035182,0.00035221,24.411442037420855,0.008597954
1663264800000.0,2022-09-15 18:00:00,DOT/BTC,0.00035284,0.00035336,0.00035198,0.00035218,548.4187091828043,0.193142101
1663261200000.0,2022-09-15 17:00:00,DOT/BTC,0.00035276,0.00035359,0.00035235,0.00035284,571.6991497562635,0.201718328
1663257600000.0,2022-09-15 16:00:00,DOT/BTC,0.00035178,0.00035284,0.00035145,0.00035276,1440.278257172015,0.508072558
1663254000000.0,2022-09-15 15:00:00,DOT/BTC,0.00035365,0.00035407,0.00035032,0.00035178,910.4008840752742,0.320260823
1663250400000.0,2022-09-15 14:00:00,DOT/BTC,0.00035346,0.00035416,0.00034969,0.00035365,889.7274536971581,0.314652114
1663246800000.0,2022-09-15 13:00:00,DOT/BTC,0.00035328,0.00035378,0.00035231,0.00035346,667.0284586657614,0.235767879
1663243200000.0,2022-09-15 12:00:00,DOT/BTC,0.00035217,0.0003536,0.00035204,0.00035328,1693.3439764492755,0.59822456
1663239600000.0,2022-09-15 11:00:00,DOT/BTC,0.00035048,0.00035217,0.00035028,0.00035217,485.1550018456995,0.170857037
1663236000000.0,2022-09-15 10:00:00,DOT/BTC,0.00035221,0.000353,0.00035031,0.00035048,1437.0924817393288,0.503672173
1663232400000.0,2022-09-15 09:00:00,DOT/BTC,0.00035224,0.00035328,0.00035196,0.00035221,671.2856818375401,0.23643353
1663228800000.0,2022-09-15 08:00:00,DOT/BTC,0.00035508,0.00035515,0.00035187,0.00035224,1543.2101521689758,0.543580344
1663225200000.0,2022-09-15 07:00:00,DOT/BTC,0.00035376,0.00035515,0.00035342,0.00035508,2318.09406049341,0.823108839
1663221600000.0,2022-09-15 06:00:00,DOT/BTC,0.00035118,0.00035376,0.00034759,0.00035376,1301.0161239258255,0.460247464
1663218000000.0,2022-09-15 05:00:00,DOT/BTC,0.00035163,0.00035178,0.00035054,0.00035118,609.376416652429,0.21400081
1663214400000.0,2022-09-15 04:00:00,DOT/BTC,0.00035171,0.00035206,0.00035007,0.00035163,324.3758894292296,0.114060294
1663210800000.0,2022-09-15 03:00:00,DOT/BTC,0.00035131,0.00035208,0.00034953,0.00035171,502.36042478178047,0.176685185
1663207200000.0,2022-09-15 02:00:00,DOT/BTC,0.00035262,0.00035307,0.00034931,0.00035131,643.5448948222368,0.226083757
1663203600000.0,2022-09-15 01:00:00,DOT/BTC,0.00035336,0.00035407,0.00035178,0.00035262,472.8956043332766,0.166752448
1663200000000.0,2022-09-15 00:00:00,DOT/BTC,0.00035624,0.00035708,0.00035303,0.00035336,611.3089936608558,0.216012146
1663196400000.0,2022-09-14 23:00:00,DOT/BTC,0.00035614,0.00035624,0.00035494,0.00035624,101.94143554906805,0.036315617
1663192800000.0,2022-09-14 22:00:00,DOT/BTC,0.00035629,0.00035665,0.00035543,0.00035614,248.37189307575673,0.088455166
1663189200000.0,2022-09-14 21:00:00,DOT/BTC,0.0003587,0.0003587,0.0003557,0.00035629,574.5843610541974,0.204718662
1663185600000.0,2022-09-14 20:00:00,DOT/BTC,0.00035847,0.00035894,0.00035824,0.0003587,93.36194591580708,0.03348893
1663182000000.0,2022-09-14 19:00:00,DOT/BTC,0.00035885,0.00035947,0.00035802,0.00035847,13.225045331547967,0.004740782
1663178400000.0,2022-09-14 18:00:00,DOT/BTC,0.00035763,0.00035926,0.00035587,0.00035885,728.9272397937857,0.26157554
1663174800000.0,2022-09-14 17:00:00,DOT/BTC,0.00035741,0.00035763,0.0003567,0.00035763,9.287199060481504,0.003321381
1663171200000.0,2022-09-14 16:00:00,DOT/BTC,0.00035695,0.00035741,0.00035501,0.00035741,699.9089281217648,0.25015445
1663167600000.0,2022-09-14 15:00:00,DOT/BTC,0.00035729,0.0003576,0.00035636,0.00035695,204.71426250175097,0.073072756
1663164000000.0,2022-09-14 14:00:00,DOT/BTC,0.00035763,0.00035785,0.00035623,0.00035729,230.86604718855833,0.08248613
1663160400000.0,2022-09-14 13:00:00,DOT/BTC,0.00035714,0.00035945,0.00035474,0.00035763,592.2642955009367,0.21181148
1663156800000.0,2022-09-14 12:00:00,DOT/BTC,0.00035432,0.00035889,0.00035327,0.00035714,1407.728154225234,0.502756033
1663153200000.0,2022-09-14 11:00:00,DOT/BTC,0.00035368,0.00035448,0.0003532,0.00035432,120.61120173854144,0.042734961
1663149600000.0,2022-09-14 10:00:00,DOT/BTC,0.00035336,0.00035368,0.0003524,0.00035368,225.83732187287944,0.079874144
1663146000000.0,2022-09-14 09:00:00,DOT/BTC,0.00035204,0.00035369,0.00035188,0.00035337,207.33365028157456,0.073265492
1663142400000.0,2022-09-14 08:00:00,DOT/BTC,0.00035289,0.00035309,0.0003513,0.00035204,454.6101124872173,0.160040944
1663138800000.0,2022-09-14 07:00:00,DOT/BTC,0.00035361,0.00035394,0.00035118,0.00035289,499.1984357731871,0.176162136
1663135200000.0,2022-09-14 06:00:00,DOT/BTC,0.00035393,0.00035455,0.00035284,0.00035361,362.16625661038995,0.12806561
1663131600000.0,2022-09-14 05:00:00,DOT/BTC,0.000354,0.00035435,0.00035381,0.00035405,104.38766558395707,0.036958453
1663128000000.0,2022-09-14 04:00:00,DOT/BTC,0.00035368,0.00035435,0.00035336,0.000354,45.66725988700565,0.01616621
1663124400000.0,2022-09-14 03:00:00,DOT/BTC,0.00035184,0.00035421,0.00035142,0.00035368,491.53800610721555,0.173847162
1663120800000.0,2022-09-14 02:00:00,DOT/BTC,0.00035191,0.00035198,0.00035006,0.00035184,139.52848453842654,0.049091702
1663117200000.0,2022-09-14 01:00:00,DOT/BTC,0.00035183,0.00035194,0.00035066,0.00035191,465.32924611406327,0.163754015
1663113600000.0,2022-09-14 00:00:00,DOT/BTC,0.00035042,0.00035191,0.00034851,0.00035183,1544.291413466731,0.543328048
1663110000000.0,2022-09-13 23:00:00,DOT/BTC,0.00035013,0.00035118,0.00034963,0.00035042,390.037380857257,0.136676899
1663106400000.0,2022-09-13 22:00:00,DOT/BTC,0.00035395,0.00035435,0.00035012,0.00035013,665.664124753663,0.23306898
1663102800000.0,2022-09-13 21:00:00,DOT/BTC,0.00035341,0.00035444,0.00035212,0.00035395,321.8680971888685,0.113925213
1663099200000.0,2022-09-13 20:00:00,DOT/BTC,0.00035273,0.00035416,0.00035249,0.00035341,1532.494352168869,0.541598829
1663095600000.0,2022-09-13 19:00:00,DOT/BTC,0.00035072,0.00035342,0.00035067,0.00035273,1196.7029767811075,0.422113041
1663092000000.0,2022-09-13 18:00:00,DOT/BTC,0.00034819,0.00035136,0.0003474,0.00035072,2874.186336678832,1.008034632
1663088400000.0,2022-09-13 17:00:00,DOT/BTC,0.0003489,0.0003489,0.00034761,0.00034819,1497.814848215055,0.521524152
1663084800000.0,2022-09-13 16:00:00,DOT/BTC,0.00034678,0.00034913,0.00034676,0.0003489,761.1435139008312,0.265562972
1663081200000.0,2022-09-13 15:00:00,DOT/BTC,0.00034493,0.00034705,0.00034486,0.00034678,674.4452592421709,0.233884127
1663077600000.0,2022-09-13 14:00:00,DOT/BTC,0.00034428,0.00034593,0.00034428,0.00034493,3113.9230191633083,1.074085467
1663074000000.0,2022-09-13 13:00:00,DOT/BTC,0.00034339,0.00034439,0.00034225,0.00034428,2168.5079412106425,0.746573914
1663070400000.0,2022-09-13 12:00:00,DOT/BTC,0.00034908,0.00035702,0.00034146,0.00034339,2212.1551501208537,0.759631957
1663066800000.0,2022-09-13 11:00:00,DOT/BTC,0.00034367,0.00035,0.00034367,0.00034908,599.8028131087431,0.209379166
1663063200000.0,2022-09-13 10:00:00,DOT/BTC,0.0003419,0.00034367,0.00034121,0.00034367,262.06988390025316,0.090065557
1663059600000.0,2022-09-13 09:00:00,DOT/BTC,0.0003434,0.00034402,0.00034125,0.0003419,132.14463293360632,0.04518025
1663056000000.0,2022-09-13 08:00:00,DOT/BTC,0.00034367,0.0003448,0.00034324,0.0003434,194.59433605125218,0.066823695
1663052400000.0,2022-09-13 07:00:00,DOT/BTC,0.00034382,0.00034382,0.00034101,0.00034367,198.39682835278026,0.068183038
1663048800000.0,2022-09-13 06:00:00,DOT/BTC,0.00034069,0.00034382,0.00034005,0.00034382,808.7891803850852,0.278077896
1663045200000.0,2022-09-13 05:00:00,DOT/BTC,0.00034066,0.00034185,0.0003403,0.00034069,1813.7050838005225,0.617911185
1663041600000.0,2022-09-13 04:00:00,DOT/BTC,0.00034238,0.00034312,0.00034028,0.00034066,2057.365246873716,0.700862045
1663038000000.0,2022-09-13 03:00:00,DOT/BTC,0.00034108,0.00034238,0.00033956,0.00034238,278.42086862550383,0.095325737
1663034400000.0,2022-09-13 02:00:00,DOT/BTC,0.00033934,0.00034135,0.00033825,0.00034108,1105.653471326375,0.377116286
1663030800000.0,2022-09-13 01:00:00,DOT/BTC,0.00034142,0.00034163,0.00033867,0.00033934,640.4331643779101,0.21732459
1663027200000.0,2022-09-13 00:00:00,DOT/BTC,0.00034208,0.00034208,0.00034,0.00034142,380.1791049147677,0.12980075
1663023600000.0,2022-09-12 23:00:00,DOT/BTC,0.0003432,0.00034362,0.00034194,0.00034208,169.50399321796073,0.057983926
1663020000000.0,2022-09-12 22:00:00,DOT/BTC,0.00034325,0.00034394,0.0003425,0.0003432,136.64102564102564,0.0468952
1663016400000.0,2022-09-12 21:00:00,DOT/BTC,0.00034686,0.00034704,0.00034325,0.00034325,1889.7671726147123,0.648662582
1663012800000.0,2022-09-12 20:00:00,DOT/BTC,0.00034508,0.00034693,0.00034461,0.00034686,617.5157383382344,0.214191509
1663009200000.0,2022-09-12 19:00:00,DOT/BTC,0.00034529,0.00034569,0.0003448,0.00034508,2324.832421467486,0.802253172
1663005600000.0,2022-09-12 18:00:00,DOT/BTC,0.00034576,0.00034619,0.00034467,0.00034529,2011.5548929885024,0.694569789
1663002000000.0,2022-09-12 17:00:00,DOT/BTC,0.0003456,0.00034649,0.00034513,0.00034576,191.2263448634891,0.066118421
1662998400000.0,2022-09-12 16:00:00,DOT/BTC,0.00034889,0.00034889,0.00034379,0.0003456,1047.3822048611112,0.36197529
1662994800000.0,2022-09-12 15:00:00,DOT/BTC,0.00035482,0.00035516,0.00034785,0.00034889,2744.6053426581443,0.957565358
1662991200000.0,2022-09-12 14:00:00,DOT/BTC,0.00035725,0.00035754,0.00035274,0.00035482,744.887075136689,0.264300832
1662987600000.0,2022-09-12 13:00:00,DOT/BTC,0.00035532,0.00035955,0.00035495,0.00035725,613.894256123163,0.219313723
1662984000000.0,2022-09-12 12:00:00,DOT/BTC,0.0003546,0.00035634,0.00035397,0.00035532,355.93089327929755,0.126469365
1662980400000.0,2022-09-12 11:00:00,DOT/BTC,0.00035942,0.00036012,0.00035274,0.0003546,579.8620248166949,0.205619074
1662976800000.0,2022-09-12 10:00:00,DOT/BTC,0.00035932,0.00036144,0.00035799,0.00035942,848.2287546602861,0.304870379
1662973200000.0,2022-09-12 09:00:00,DOT/BTC,0.00035192,0.00035939,0.00035192,0.00035932,2084.15429422242,0.748878321
1662969600000.0,2022-09-12 08:00:00,DOT/BTC,0.00034955,0.00035323,0.00034831,0.00035192,518.8644748806547,0.182598786
1662966000000.0,2022-09-12 07:00:00,DOT/BTC,0.00035278,0.00035337,0.00034931,0.00034955,279.36961235874696,0.097653648
1662962400000.0,2022-09-12 06:00:00,DOT/BTC,0.00035194,0.00035278,0.00035155,0.00035278,87.17783321049946,0.030754596
1662958800000.0,2022-09-12 05:00:00,DOT/BTC,0.00035283,0.00035294,0.00035151,0.00035194,85.08453145422514,0.02994465
1662955200000.0,2022-09-12 04:00:00,DOT/BTC,0.00035193,0.00035283,0.00035166,0.00035283,119.33212595300853,0.042103954
1662951600000.0,2022-09-12 03:00:00,DOT/BTC,0.00035245,0.00035271,0.00035101,0.00035193,183.57152558747478,0.064604327
1662948000000.0,2022-09-12 02:00:00,DOT/BTC,0.00035479,0.00035655,0.00035235,0.00035251,311.29598876627614,0.109734949
1662944400000.0,2022-09-12 01:00:00,DOT/BTC,0.00035104,0.00035543,0.0003489,0.00035479,597.3325488317033,0.211927615
1662940800000.0,2022-09-12 00:00:00,DOT/BTC,0.00035256,0.00035407,0.00035095,0.00035104,239.91052301731995,0.08421819
1662937200000.0,2022-09-11 23:00:00,DOT/BTC,0.00035365,0.00035393,0.00035256,0.00035256,137.30954731109597,0.048409854
1662933600000.0,2022-09-11 22:00:00,DOT/BTC,0.00035323,0.00035435,0.00035271,0.00035365,257.1248550827089,0.090932205
1662930000000.0,2022-09-11 21:00:00,DOT/BTC,0.00035593,0.00035593,0.00035,0.00035323,1335.6826062338987,0.471803167
1662926400000.0,2022-09-11 20:00:00,DOT/BTC,0.00035756,0.00035791,0.00035436,0.00035593,1040.9873654932148,0.370518633
1662922800000.0,2022-09-11 19:00:00,DOT/BTC,0.00035825,0.00035825,0.00035736,0.00035756,133.50655274639223,0.047736603
1662919200000.0,2022-09-11 18:00:00,DOT/BTC,0.00035846,0.00035846,0.00035791,0.00035825,49.39856524773203,0.017697036
1662915600000.0,2022-09-11 17:00:00,DOT/BTC,0.000359,0.00035905,0.00035839,0.00035846,41.02176253975339,0.014704661
1662912000000.0,2022-09-11 16:00:00,DOT/BTC,0.00035696,0.00035906,0.00035696,0.000359,282.4273593314763,0.101391422
1662908400000.0,2022-09-11 15:00:00,DOT/BTC,0.00035902,0.00035955,0.00035584,0.00035696,171.40619116987895,0.061185154
1662904800000.0,2022-09-11 14:00:00,DOT/BTC,0.00036127,0.00036154,0.00035795,0.00035902,417.1283187566153,0.149757409
1662901200000.0,2022-09-11 13:00:00,DOT/BTC,0.00036221,0.00036439,0.00036114,0.00036127,331.66746754504936,0.119821506
1662897600000.0,2022-09-11 12:00:00,DOT/BTC,0.00035619,0.00036473,0.00035619,0.00036221,853.8674277352916,0.309279321
1662894000000.0,2022-09-11 11:00:00,DOT/BTC,0.0003566,0.00035681,0.00035588,0.00035619,19.00348128807659,0.00676885
1662890400000.0,2022-09-11 10:00:00,DOT/BTC,0.00035609,0.00035681,0.00035587,0.0003566,2111.344419517667,0.75290542
1662886800000.0,2022-09-11 09:00:00,DOT/BTC,0.00035654,0.00035654,0.00035518,0.00035609,240.6194866466343,0.085682193
1662883200000.0,2022-09-11 08:00:00,DOT/BTC,0.00035699,0.00035739,0.00035624,0.00035654,123.48665787849889,0.044027933
1662879600000.0,2022-09-11 07:00:00,DOT/BTC,0.00035859,0.00035859,0.00035618,0.00035699,365.30302809602506,0.130409528
1662876000000.0,2022-09-11 06:00:00,DOT/BTC,0.00035766,0.00035894,0.00035632,0.00035859,537.6525614211216,0.192796832
1662872400000.0,2022-09-11 05:00:00,DOT/BTC,0.00035887,0.00035948,0.00035766,0.00035766,71.32368730078845,0.02550963
1662868800000.0,2022-09-11 04:00:00,DOT/BTC,0.0003586,0.00035951,0.0003585,0.00035887,50.478206592916656,0.018115114
1662865200000.0,2022-09-11 03:00:00,DOT/BTC,0.00036019,0.0003602,0.00035855,0.0003586,128.4192498605689,0.046051143
1662861600000.0,2022-09-11 02:00:00,DOT/BTC,0.00035985,0.00036032,0.0003591,0.00036019,190.0604708626003,0.068457881
1662858000000.0,2022-09-11 01:00:00,DOT/BTC,0.00036083,0.00036188,0.00035952,0.00035985,380.9019674864527,0.137067573
1662854400000.0,2022-09-11 00:00:00,DOT/BTC,0.000359,0.00036185,0.00035853,0.00036083,278.0764598287282,0.100338329
1662850800000.0,2022-09-10 23:00:00,DOT/BTC,0.00035758,0.00035972,0.00035751,0.000359,199.57098885793872,0.071645985
1662847200000.0,2022-09-10 22:00:00,DOT/BTC,0.00035764,0.00035823,0.00035708,0.00035758,131.05283013591364,0.046861871
1662843600000.0,2022-09-10 21:00:00,DOT/BTC,0.0003594,0.0003594,0.00035632,0.00035764,925.7601023375462,0.331088843
1662840000000.0,2022-09-10 20:00:00,DOT/BTC,0.00035791,0.00035968,0.00035697,0.0003594,525.9862687813021,0.189039465
1662836400000.0,2022-09-10 19:00:00,DOT/BTC,0.00035872,0.00035872,0.00035697,0.00035791,1023.125316420329,0.366186782
1662832800000.0,2022-09-10 18:00:00,DOT/BTC,0.00036028,0.00036043,0.00035858,0.00035872,165.83479036574488,0.059488256
1662829200000.0,2022-09-10 17:00:00,DOT/BTC,0.00035982,0.00036043,0.00035894,0.00036028,182.75622016209616,0.065843411
1662825600000.0,2022-09-10 16:00:00,DOT/BTC,0.00036078,0.00036225,0.00035946,0.00035982,111.41194486131955,0.040088246
1662822000000.0,2022-09-10 15:00:00,DOT/BTC,0.00035989,0.0003612,0.00035989,0.00036078,102.16032207993791,0.036857401
1662818400000.0,2022-09-10 14:00:00,DOT/BTC,0.00035982,0.00036092,0.00035976,0.00035989,246.42328767123288,0.088685277
1662814800000.0,2022-09-10 13:00:00,DOT/BTC,0.00036235,0.00036325,0.00035935,0.00035982,1175.4452059363016,0.422948694
1662811200000.0,2022-09-10 12:00:00,DOT/BTC,0.00036141,0.00036235,0.00035841,0.00036235,629.1944445977646,0.227988607
1662807600000.0,2022-09-10 11:00:00,DOT/BTC,0.00036028,0.00036145,0.00036028,0.00036141,724.0700783044189,0.261686167
1662804000000.0,2022-09-10 10:00:00,DOT/BTC,0.0003624,0.00036316,0.00035982,0.00036028,818.9701537692906,0.295058567
