https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume IOT
1650718800000,2022-04-23 13:00:00,IOT/EUR,0.63478,0.63744,0.6344,0.63744,306.4565254362624,480.76136646
1650715200000,2022-04-23 12:00:00,IOT/EUR,0.64298,0.64320423,0.63386,0.63519,2468.8401998783,3886.77435079
1650711600000,2022-04-23 11:00:00,IOT/EUR,0.63371,0.64185,0.63227,0.64185,1522.9807692982906,2372.79858113
1650708000000,2022-04-23 10:00:00,IOT/EUR,0.63259,0.63752,0.63259,0.63752,9.623645227559999,15.0954405
1650704400000,2022-04-23 09:00:00,IOT/EUR,0.62707,0.62912,0.62707,0.62912,157.0461444384064,249.62828147
1650700800000,2022-04-23 08:00:00,IOT/EUR,0.62595,0.62742,0.62402,0.6271,508.906460822716,811.52361796
1650697200000,2022-04-23 07:00:00,IOT/EUR,0.62417,0.62583,0.62417,0.62583,138.2395706322879,220.88997113
1650693600000,2022-04-23 06:00:00,IOT/EUR,0.62427,0.62552,0.62427,0.62489,178.37568759014619,285.45133958
1650690000000,2022-04-23 05:00:00,IOT/EUR,0.62436,0.62612,0.62436,0.62475,361.3063204959075,578.32144137
1650686400000,2022-04-23 04:00:00,IOT/EUR,0.62823,0.62823,0.61913,0.62256,70.193004739776,112.7489796
1650682800000,2022-04-23 03:00:00,IOT/EUR,0.62422,0.62686,0.62422,0.62575,407.67856757132256,651.50390343
1650679200000,2022-04-23 02:00:00,IOT/EUR,0.62522,0.62804,0.62505,0.62804,64.164010351546,102.16548365
1650675600000,2022-04-23 01:00:00,IOT/EUR,0.62498,0.62772,0.62498,0.62772,43.115941384861195,68.68658221
1650672000000,2022-04-23 00:00:00,IOT/EUR,0.6268,0.62807,0.62485,0.62485,373.05763107526406,597.03549824
1650668400000,2022-04-22 23:00:00,IOT/EUR,0.62202,0.62447,0.62202,0.62447,42.546726217179796,68.13253834
1650657600000,2022-04-22 20:00:00,IOT/EUR,0.62766,0.62766,0.62766,0.62766,6.2766,10.0
1650654000000,2022-04-22 19:00:00,IOT/EUR,0.62268,0.62898,0.62268,0.62434,946.3077908516915,1515.69303721
1650650400000,2022-04-22 18:00:00,IOT/EUR,0.61873,0.6242,0.61752,0.62192,951.0854760573296,1529.27301913
1650646800000,2022-04-22 17:00:00,IOT/EUR,0.61642,0.62101,0.61642,0.61945,582.042559553325,939.6118485
1650643200000,2022-04-22 16:00:00,IOT/EUR,0.6112,0.61863,0.61061,0.61863,353.14203492333274,570.84531129
1650639600000,2022-04-22 15:00:00,IOT/EUR,0.61452,0.61678,0.61055,0.61055,2156.5334541443353,3532.1160497
1650636000000,2022-04-22 14:00:00,IOT/EUR,0.62198,0.62198,0.61396,0.61544,1854.9381413844624,3014.00321946
1650632400000,2022-04-22 13:00:00,IOT/EUR,0.62668,0.62701,0.61822,0.62288,3609.042960300221,5794.12239966
1650628800000,2022-04-22 12:00:00,IOT/EUR,0.62889,0.62889,0.62436,0.62466,1416.4183753627124,2267.50292217
1650625200000,2022-04-22 11:00:00,IOT/EUR,0.62504,0.62504,0.6236,0.6236,111.74858120336401,179.19913599
1650621600000,2022-04-22 10:00:00,IOT/EUR,0.62005,0.62529,0.62005,0.62529,65.00084552314111,103.95311859
1650618000000,2022-04-22 09:00:00,IOT/EUR,0.62475,0.6263,0.62183,0.62183,803.1614096571923,1291.60929781
1650614400000,2022-04-22 08:00:00,IOT/EUR,0.6283,0.6283,0.62654,0.62654,66.54814631085699,106.21531954999999
1650610800000,2022-04-22 07:00:00,IOT/EUR,0.62778,0.63075,0.62148,0.62760068,8827.139370610459,14064.89771587
1650607200000,2022-04-22 06:00:00,IOT/EUR,0.62871,0.62994,0.62639,0.62639,489.1649290002828,780.9271045200001
1650603600000,2022-04-22 05:00:00,IOT/EUR,0.62834,0.62834,0.62834,0.62834,4.7517359905454,7.56236431
1650600000000,2022-04-22 04:00:00,IOT/EUR,0.62465,0.62465,0.62465,0.62465,4.223752848094,6.76179116
1650596400000,2022-04-22 03:00:00,IOT/EUR,0.62103,0.62103,0.62103,0.62103,105.526224939,169.9213
1650589200000,2022-04-22 01:00:00,IOT/EUR,0.62874,0.63781,0.62874,0.63585,1721.257560086886,2707.01825916
1650585600000,2022-04-22 00:00:00,IOT/EUR,0.62037,0.62426,0.61592975,0.62426,1341.931380165103,2149.63537655
1650582000000,2022-04-21 23:00:00,IOT/EUR,0.60604,0.61316,0.60473,0.61316,1149.0944086924023,1874.05311614
1650578400000,2022-04-21 22:00:00,IOT/EUR,0.61146,0.61146,0.59905,0.60512,1887.6778537309694,3119.5099380799998
1650574800000,2022-04-21 21:00:00,IOT/EUR,0.60535,0.61333,0.60535,0.61333,990.4699479584302,1614.9054309399999
1650571200000,2022-04-21 20:00:00,IOT/EUR,0.61683,0.61752,0.60229,0.60305,1570.750750647456,2604.67747392
1650567600000,2022-04-21 19:00:00,IOT/EUR,0.62671,0.62671,0.61828,0.61828,72.3575829657824,117.03044408
1650564000000,2022-04-21 18:00:00,IOT/EUR,0.6335,0.6335,0.63186,0.63186,381.2379011754942,603.35818247
1650560400000,2022-04-21 17:00:00,IOT/EUR,0.63959,0.63959,0.63317,0.63317,43.5766739984411,68.82302383
1650556800000,2022-04-21 16:00:00,IOT/EUR,0.64164,0.64485,0.6396,0.6396,840.0085737254639,1313.33423034
1650553200000,2022-04-21 15:00:00,IOT/EUR,0.6411,0.64184785,0.6354,0.63756,25077.18189745886,39333.05398309
1650549600000,2022-04-21 14:00:00,IOT/EUR,0.63953,0.6409,0.63404112,0.6409,14311.142443029874,22329.75884386
1650546000000,2022-04-21 13:00:00,IOT/EUR,0.64099647,0.64144,0.64099647,0.64144,23.364646548752003,36.4253033
1650542400000,2022-04-21 12:00:00,IOT/EUR,0.64171,0.64333,0.63729,0.64333,1017.9975353967079,1582.3877876
1650538800000,2022-04-21 11:00:00,IOT/EUR,0.6402077,0.6443,0.63883431,0.64058,2521.076541303288,3935.6154442899997
1650535200000,2022-04-21 10:00:00,IOT/EUR,0.63424,0.63744,0.63424,0.63469,448.5536558157928,706.72872712
1650531600000,2022-04-21 09:00:00,IOT/EUR,0.63359679,0.63359679,0.6249,0.62529,1831.6698224668326,2929.31251494
1650528000000,2022-04-21 08:00:00,IOT/EUR,0.63182,0.63523,0.63182,0.63458,107.53969557696581,169.46593901
1650524400000,2022-04-21 07:00:00,IOT/EUR,0.62429,0.62866,0.62258,0.62865,742.0063832500772,1180.3171609800002
1650520800000,2022-04-21 06:00:00,IOT/EUR,0.62571,0.62735,0.62397,0.62397,413.84117265174183,663.23889394
1650517200000,2022-04-21 05:00:00,IOT/EUR,0.63283,0.63307,0.62509,0.62509,116.0567883525657,185.66412573
1650513600000,2022-04-21 04:00:00,IOT/EUR,0.6331,0.6331,0.63239,0.63239,68.2952661693797,107.99548723
1650506400000,2022-04-21 02:00:00,IOT/EUR,0.63054,0.63162,0.62859,0.62859,160.32860802164848,255.06070415
1650499200000,2022-04-21 00:00:00,IOT/EUR,0.6241,0.62761,0.6241,0.62761,240.75000461421308,383.59810171
1650492000000,2022-04-20 22:00:00,IOT/EUR,0.62067,0.62067,0.62067,0.62067,21.448038170616304,34.55626689
1650488400000,2022-04-20 21:00:00,IOT/EUR,0.61784316,0.62,0.61784316,0.62,401.1146923502,646.95918121
1650484800000,2022-04-20 20:00:00,IOT/EUR,0.61555,0.61555,0.61332,0.61332,40.6085127214536,66.21097098
1650481200000,2022-04-20 19:00:00,IOT/EUR,0.61139,0.61468,0.61137,0.61394,504.19626869860826,821.24681353
1650477600000,2022-04-20 18:00:00,IOT/EUR,0.61975,0.61975,0.61,0.61156,2096.0724655136646,3427.41916658
1650474000000,2022-04-20 17:00:00,IOT/EUR,0.61807,0.61978,0.61709,0.6195,702.4723750051351,1133.93442293
1650470400000,2022-04-20 16:00:00,IOT/EUR,0.61528,0.61794,0.61084,0.61794,1460.035355819771,2362.74614982
1650466800000,2022-04-20 15:00:00,IOT/EUR,0.61484,0.61614,0.61238,0.61614,511.98188981283545,830.95057911
1650463200000,2022-04-20 14:00:00,IOT/EUR,0.61624,0.62202,0.61624,0.61862,347.70687469049255,562.06859573
1650459600000,2022-04-20 13:00:00,IOT/EUR,0.63187,0.63187,0.62002,0.62269,2456.8359658968543,3945.52018805
1650456000000,2022-04-20 12:00:00,IOT/EUR,0.63193,0.63371,0.63151,0.63214,406.41538001684665,642.91989119
1650448800000,2022-04-20 10:00:00,IOT/EUR,0.63225,0.63663,0.63151,0.63663,381.3625976952255,599.0333438499999
1650445200000,2022-04-20 09:00:00,IOT/EUR,0.63194562,0.63442,0.6312,0.63182,14542.240467646945,23016.42946986
1650441600000,2022-04-20 08:00:00,IOT/EUR,0.63294962,0.63294962,0.63294,0.63294,2165.565899743138,3421.43947253
1650434400000,2022-04-20 06:00:00,IOT/EUR,0.63187,0.63187,0.63187,0.63187,22.1953920566794,35.12651662
1650430800000,2022-04-20 05:00:00,IOT/EUR,0.62992,0.62992,0.62848,0.62848,41.560275370188805,66.12823856
1650427200000,2022-04-20 04:00:00,IOT/EUR,0.63142,0.63142,0.63142,0.63142,24.432737382350798,38.694905739999996
1650416400000,2022-04-20 01:00:00,IOT/EUR,0.62703,0.62871,0.62703,0.62871,234.95123188229547,373.70366605
1650394800000,2022-04-19 19:00:00,IOT/EUR,0.63081492,0.63081492,0.63081492,0.63081492,20.816892359999997,33.0
1650380400000,2022-04-19 15:00:00,IOT/EUR,0.63500619,0.63500619,0.63008904,0.63008904,963.0313916816503,1528.40524203
1650376800000,2022-04-19 14:00:00,IOT/EUR,0.62902,0.62989,0.62902,0.62989,144.7458721949719,229.79547571
1650373200000,2022-04-19 13:00:00,IOT/EUR,0.62656,0.62656,0.62656,0.62656,62.656,100.0
1650366000000,2022-04-19 11:00:00,IOT/EUR,0.62061,0.62148,0.62016,0.62148,1012.6379341617168,1629.39746116
1650362400000,2022-04-19 10:00:00,IOT/EUR,0.61546,0.62048,0.61371,0.62048,735.7857847612385,1185.83320133
1650358800000,2022-04-19 09:00:00,IOT/EUR,0.61442,0.61465,0.61171,0.61263,558.6011965901259,911.80842693
1650355200000,2022-04-19 08:00:00,IOT/EUR,0.61482,0.61482,0.61405,0.61456,225.6239712260896,367.13090866
1650351600000,2022-04-19 07:00:00,IOT/EUR,0.61324,0.61327,0.61324,0.61327,78.84563160751621,128.56593606
1650348000000,2022-04-19 06:00:00,IOT/EUR,0.61459,0.61459,0.61459,0.61459,19.2847567131038,31.37824682
1650333600000,2022-04-19 02:00:00,IOT/EUR,0.61134,0.61134,0.61134,0.61134,61.134,100.0
1650330000000,2022-04-19 01:00:00,IOT/EUR,0.6182,0.6182,0.61323,0.61323,245.29200000000003,400.0
1650322800000,2022-04-18 23:00:00,IOT/EUR,0.61937,0.61937,0.61937,0.61937,19.2219276524784,31.03464432
1650319200000,2022-04-18 22:00:00,IOT/EUR,0.62228,0.62228,0.61579,0.61579,118.2829607066191,192.08327629000001
1650315600000,2022-04-18 21:00:00,IOT/EUR,0.61541,0.62225,0.61541,0.62159,1032.238953147655,1660.64279211
1650312000000,2022-04-18 20:00:00,IOT/EUR,0.6145,0.61738,0.61388,0.6148,445.61798882564796,724.8178087599999
1650308400000,2022-04-18 19:00:00,IOT/EUR,0.61409,0.61467,0.61154,0.61154,175.1435060579854,286.39746551
1650304800000,2022-04-18 18:00:00,IOT/EUR,0.6094,0.61642,0.6094,0.61536,303.7283462078592,493.57830572
1650301200000,2022-04-18 17:00:00,IOT/EUR,0.59529,0.60987,0.59529,0.60758,110.80104582184181,182.36453771
1650297600000,2022-04-18 16:00:00,IOT/EUR,0.59117,0.59468,0.58672,0.59468,294.790647605314,495.71306855
1650294000000,2022-04-18 15:00:00,IOT/EUR,0.5914,0.59153,0.58779,0.58889,739.7033601546395,1256.09767555
1650290400000,2022-04-18 14:00:00,IOT/EUR,0.58801,0.59092,0.58801,0.5908,272.267906961988,460.84615261
1650286800000,2022-04-18 13:00:00,IOT/EUR,0.58968,0.59001,0.58692,0.58692,230.9287238127264,393.45860392
1650283200000,2022-04-18 12:00:00,IOT/EUR,0.58545,0.5902,0.58431,0.5902,234.34849982928796,397.06624844
1650279600000,2022-04-18 11:00:00,IOT/EUR,0.58363,0.58553,0.58363,0.58395,1031.926060258188,1767.14797544
1650276000000,2022-04-18 10:00:00,IOT/EUR,0.58186,0.58561,0.58142,0.58143,3390.022776752355,5830.49167871
1650272400000,2022-04-18 09:00:00,IOT/EUR,0.57609,0.58089,0.57557,0.58089,1299.5921234818134,2237.24306406
1650268800000,2022-04-18 08:00:00,IOT/EUR,0.57606,0.57965,0.57587,0.57587,954.2529879439718,1657.06320514
1650265200000,2022-04-18 07:00:00,IOT/EUR,0.57731,0.57967,0.57314,0.57547,1854.1497949957502,3221.974725
1650261600000,2022-04-18 06:00:00,IOT/EUR,0.5749,0.57706,0.57446,0.57642,827.9932277765539,1436.44083789
1650258000000,2022-04-18 05:00:00,IOT/EUR,0.57107,0.57684,0.57104,0.57597,1435.381075693931,2492.11083163
1650254400000,2022-04-18 04:00:00,IOT/EUR,0.59272,0.59272,0.57131,0.57755,1102.3115344764335,1908.59931517
1650247200000,2022-04-18 02:00:00,IOT/EUR,0.59852,0.5991,0.59751,0.59907,285.0728862654555,475.85905865
1650243600000,2022-04-18 01:00:00,IOT/EUR,0.59922975,0.59922975,0.597,0.59701,241.4512071931963,404.43410862999997
1650240000000,2022-04-18 00:00:00,IOT/EUR,0.59414,0.59843,0.59225,0.59833,1510.9286672376718,2525.24303852
1650236400000,2022-04-17 23:00:00,IOT/EUR,0.60577,0.60634,0.59415,0.59646,3494.210342417103,5858.24756466
1650232800000,2022-04-17 22:00:00,IOT/EUR,0.615,0.61518,0.60986,0.60986,998.5788769970255,1637.39034696
1650229200000,2022-04-17 21:00:00,IOT/EUR,0.61417,0.61417,0.61334,0.61334,493.738638666,804.9999
1650225600000,2022-04-17 20:00:00,IOT/EUR,0.6176,0.6176,0.6176,0.6176,61.760000000000005,100.0
1650222000000,2022-04-17 19:00:00,IOT/EUR,0.61283,0.61336,0.61283,0.61336,67.59742610701521,110.20840307
1650218400000,2022-04-17 18:00:00,IOT/EUR,0.61218,0.614,0.61218,0.61386,224.19590279103417,365.22318247
1650214800000,2022-04-17 17:00:00,IOT/EUR,0.62267,0.62267,0.61731,0.61731,362.6235648773325,587.42538575
1650200400000,2022-04-17 13:00:00,IOT/EUR,0.62261,0.62738,0.62261,0.62709,1253.8756929951478,1999.51473153
1650196800000,2022-04-17 12:00:00,IOT/EUR,0.62272,0.62388,0.62272,0.62317,193.18263768300002,309.9999
1650193200000,2022-04-17 11:00:00,IOT/EUR,0.62235,0.62243,0.62148,0.62243,89.8312413671817,144.32344419
1650189600000,2022-04-17 10:00:00,IOT/EUR,0.62413,0.62413,0.62413,0.62413,21.1548482905526,33.89493902
1650186000000,2022-04-17 09:00:00,IOT/EUR,0.62345,0.62397,0.62118236,0.62118236,37614.122138130755,60552.4634314
1650182400000,2022-04-17 08:00:00,IOT/EUR,0.62245,0.62245,0.62219952,0.62232,308.290660090128,495.3892854
1650178800000,2022-04-17 07:00:00,IOT/EUR,0.62212,0.62212,0.62212,0.62212,79.7313954277968,128.16079764
1650164400000,2022-04-17 03:00:00,IOT/EUR,0.61732,0.61815,0.61732,0.61815,123.629938185,199.9999
1650160800000,2022-04-17 02:00:00,IOT/EUR,0.61834,0.61834,0.61643,0.61694,87.8774677528214,142.44086581
1650150000000,2022-04-16 23:00:00,IOT/EUR,0.6228,0.62707,0.6228,0.62707,446.1306027258068,711.45263324
1650142800000,2022-04-16 21:00:00,IOT/EUR,0.62311,0.62311,0.62311,0.62311,20.737996564242703,33.28143757
1650135600000,2022-04-16 19:00:00,IOT/EUR,0.61639,0.61707,0.61639,0.61639,408.7866612637,663.19483
1650132000000,2022-04-16 18:00:00,IOT/EUR,0.61492,0.61545,0.61363,0.61545,1120.0415138295075,1819.87409835
1650128400000,2022-04-16 17:00:00,IOT/EUR,0.61362,0.61405,0.61288,0.61288,191.24136017789598,312.03720169999997
1650124800000,2022-04-16 16:00:00,IOT/EUR,0.61524,0.61546,0.61524,0.61546,123.091938454,199.9999
1650121200000,2022-04-16 15:00:00,IOT/EUR,0.62299,0.62387,0.616,0.616,957.3328160211199,1554.11171432
1650117600000,2022-04-16 14:00:00,IOT/EUR,0.6217,0.6217,0.6217,0.6217,3.068238378499,4.93523947
1650114000000,2022-04-16 13:00:00,IOT/EUR,0.62439,0.62439,0.62387,0.62387,124.773937613,199.9999
1650110400000,2022-04-16 12:00:00,IOT/EUR,0.62451,0.62575,0.6241,0.62449,374.9824902372166,600.46196134
1650106800000,2022-04-16 11:00:00,IOT/EUR,0.6271,0.62723,0.62488,0.62488,563.106665039212,901.14368365
1650103200000,2022-04-16 10:00:00,IOT/EUR,0.6271,0.62725,0.6271,0.62725,125.449937275,199.9999
1650099600000,2022-04-16 09:00:00,IOT/EUR,0.62142,0.62378,0.6206,0.62317,1983.0201855440382,3182.14963099
1650096000000,2022-04-16 08:00:00,IOT/EUR,0.62181,0.62304,0.62139504,0.62158,408.05682598907117,656.48319764
1650056400000,2022-04-15 21:00:00,IOT/EUR,0.62478,0.62559,0.62478,0.62559,82.47527589557339,131.83598826
1650052800000,2022-04-15 20:00:00,IOT/EUR,0.62251,0.62304,0.62134,0.62304,550.9596690902304,884.30866251
1650049200000,2022-04-15 19:00:00,IOT/EUR,0.61921,0.62273,0.61921,0.62147,355.14848176547565,571.46520631
1650045600000,2022-04-15 18:00:00,IOT/EUR,0.62056,0.62056,0.61994,0.62016,105.121721649216,169.5074201
1650042000000,2022-04-15 17:00:00,IOT/EUR,0.62243,0.62429,0.62164,0.62164,287.1271686242964,461.88657201
1650038400000,2022-04-15 16:00:00,IOT/EUR,0.61929,0.62158,0.61639,0.62158,760.511635731799,1223.51368405
1650034800000,2022-04-15 15:00:00,IOT/EUR,0.61859,0.62094,0.61783,0.61973,727.8937788437039,1174.53371443
1650031200000,2022-04-15 14:00:00,IOT/EUR,0.6099,0.62,0.60787,0.61738,1611.9191368871402,2610.90274529
1650027600000,2022-04-15 13:00:00,IOT/EUR,0.61546,0.61638,0.60902,0.60975,761.856145130655,1249.45657258
1650024000000,2022-04-15 12:00:00,IOT/EUR,0.61734,0.618,0.61327,0.61414,460.2096534119962,749.35625983
1650020400000,2022-04-15 11:00:00,IOT/EUR,0.61673,0.61673,0.61673,0.61673,3.771555144129,6.1154073
1650016800000,2022-04-15 10:00:00,IOT/EUR,0.61896,0.61896,0.61896,0.61896,17.2684595923296,27.89915276
1650013200000,2022-04-15 09:00:00,IOT/EUR,0.61683,0.61683,0.61673,0.61673,39.0596300151165,63.333436049999996
1650009600000,2022-04-15 08:00:00,IOT/EUR,0.61754,0.61774,0.6144,0.6144,30.206624593919997,49.16442805
1650006000000,2022-04-15 07:00:00,IOT/EUR,0.61055071,0.61055071,0.61055071,0.61055071,149.58492395000002,245.0
1650002400000,2022-04-15 06:00:00,IOT/EUR,0.61931,0.61966,0.61906,0.61906,115.87605892768622,187.18065927
1649998800000,2022-04-15 05:00:00,IOT/EUR,0.61925,0.62083,0.61925,0.62083,39.86836066974669,64.21783848999999
1649995200000,2022-04-15 04:00:00,IOT/EUR,0.62182151,0.62261,0.61954,0.61954,103.3814807273956,166.86812914
1649991600000,2022-04-15 03:00:00,IOT/EUR,0.61697,0.62122,0.61697,0.62122,91.6821994972136,147.58410788
1649988000000,2022-04-15 02:00:00,IOT/EUR,0.61454,0.61754,0.61443,0.61754,223.2183708857256,361.46382564
1649984400000,2022-04-15 01:00:00,IOT/EUR,0.61257,0.61379,0.61255,0.61367,280.1588305479055,456.53010665
1649980800000,2022-04-15 00:00:00,IOT/EUR,0.61229,0.61709,0.61229,0.61357,76.353527652887,124.4414291
1649977200000,2022-04-14 23:00:00,IOT/EUR,0.61113,0.612,0.61113,0.612,54.538477626239995,89.11515951999999
1649973600000,2022-04-14 22:00:00,IOT/EUR,0.61232,0.61468,0.61232,0.61468,187.6701553928476,305.31358657
1649970000000,2022-04-14 21:00:00,IOT/EUR,0.61336,0.61368,0.61195,0.61368,326.20914477710403,531.5622878
1649962800000,2022-04-14 19:00:00,IOT/EUR,0.60443,0.60914,0.60443,0.60855,375.7380088396665,617.43161423
1649959200000,2022-04-14 18:00:00,IOT/EUR,0.61011486,0.61011486,0.61011486,0.61011486,3.693730070569718,6.05415523
1649955600000,2022-04-14 17:00:00,IOT/EUR,0.60446,0.60941,0.60394,0.60941,829.3107633069898,1360.84206578
1649952000000,2022-04-14 16:00:00,IOT/EUR,0.60618072,0.6065,0.60062,0.60066,876.0706488430109,1458.51338335
1649948400000,2022-04-14 15:00:00,IOT/EUR,0.61895,0.61895,0.61895,0.61895,21.015439246598497,33.95337143
1649944800000,2022-04-14 14:00:00,IOT/EUR,0.61598,0.61677,0.61598,0.61677,40.122718703298005,65.0529674
1649941200000,2022-04-14 13:00:00,IOT/EUR,0.621,0.62693,0.61729,0.61729,432.9380735787026,701.3528059399999
1649937600000,2022-04-14 12:00:00,IOT/EUR,0.61572,0.61759985,0.61572,0.6173,62.48758721527399,101.22725937999999
1649934000000,2022-04-14 11:00:00,IOT/EUR,0.61229,0.61366,0.61229,0.61362,766.3190999647303,1248.84961371
1649930400000,2022-04-14 10:00:00,IOT/EUR,0.61261,0.6151,0.61022,0.61022,3532.1047277132525,5788.24805433
1649926800000,2022-04-14 09:00:00,IOT/EUR,0.61546,0.61546,0.61079,0.6139,400.488280172043,652.36729137
1649923200000,2022-04-14 08:00:00,IOT/EUR,0.6171,0.6171,0.61488,0.61517,196.9902320335902,320.22080406
1649919600000,2022-04-14 07:00:00,IOT/EUR,0.61632,0.61663,0.61132,0.61517,975.1192165130049,1585.12153797
1649916000000,2022-04-14 06:00:00,IOT/EUR,0.62164,0.62164,0.61643,0.61692,313.19352925479603,507.6728413
1649912400000,2022-04-14 05:00:00,IOT/EUR,0.62239,0.62239,0.62056,0.62056,160.3749891225336,258.43591131
1649908800000,2022-04-14 04:00:00,IOT/EUR,0.62008,0.62161,0.62008,0.6216,52.935449933184,85.15999024
1649901600000,2022-04-14 02:00:00,IOT/EUR,0.62171,0.62171,0.62171,0.62171,3.2664121723139,5.25391609
1649890800000,2022-04-13 23:00:00,IOT/EUR,0.62663,0.62674962,0.6248,0.62655,2010.5633509765787,3208.94318247
1649887200000,2022-04-13 22:00:00,IOT/EUR,0.6225,0.6271,0.6225,0.62556,592.1872340073768,946.65137478
1649883600000,2022-04-13 21:00:00,IOT/EUR,0.623,0.623,0.62128,0.62265,403.19208725120853,647.54209789
1649880000000,2022-04-13 20:00:00,IOT/EUR,0.62169,0.62345,0.62007,0.62345,778.1442511290114,1248.12615467
1649876400000,2022-04-13 19:00:00,IOT/EUR,0.62655,0.62744,0.62381,0.6239,394.763672541667,632.73549053
1649872800000,2022-04-13 18:00:00,IOT/EUR,0.62451,0.62714,0.62451,0.62703,181.7668191368088,289.88536296
1649869200000,2022-04-13 17:00:00,IOT/EUR,0.62214,0.62432,0.62208,0.62208,188.11316058439678,302.39384096
1649865600000,2022-04-13 16:00:00,IOT/EUR,0.62658,0.62983,0.62424,0.62466,1126.2190107442482,1802.93121177
1649862000000,2022-04-13 15:00:00,IOT/EUR,0.6209,0.62672,0.6209,0.62583,312.9945420041886,500.12709842
1649858400000,2022-04-13 14:00:00,IOT/EUR,0.62324,0.62324,0.61685,0.61685,175.0127652562445,283.72013497
1649854800000,2022-04-13 13:00:00,IOT/EUR,0.60495,0.61692,0.60495,0.61692,1312.475925511068,2127.4653528999997
1649851200000,2022-04-13 12:00:00,IOT/EUR,0.60124,0.60358,0.60046,0.60358,938.3189908381609,1554.58926876
1649847600000,2022-04-13 11:00:00,IOT/EUR,0.60477,0.60575,0.60097,0.60207,1123.6693378144605,1866.34334515
1649844000000,2022-04-13 10:00:00,IOT/EUR,0.61045,0.61045,0.60288,0.60502,884.0860982976542,1461.25103021
1649840400000,2022-04-13 09:00:00,IOT/EUR,0.61178,0.6118,0.61106,0.61112,130.2359949286352,213.11034646
1649833200000,2022-04-13 07:00:00,IOT/EUR,0.6092,0.61176,0.60851,0.61141,592.3376841393097,968.80601256
