https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume EXM
1660003200000,2022-08-09 00:00:00,EXM/USDT,0.0186,0.0186,0.0186,0.0186,2.23758,120.3
1659916800000,2022-08-08 00:00:00,EXM/USDT,0.01819998,0.01899897,0.018,0.01840049,4289.049545822069,233094.31139182
1659830400000,2022-08-07 00:00:00,EXM/USDT,0.01816999,0.01819,0.01799456,0.01799456,2794.508438149369,155297.40311235
1659744000000,2022-08-06 00:00:00,EXM/USDT,0.01815939,0.01819999,0.01799456,0.01799456,1120.1727807990374,62250.63468065
1659657600000,2022-08-05 00:00:00,EXM/USDT,0.01776119,0.01820241,0.01758,0.01799456,6131.194501963531,340724.8914096
1659571200000,2022-08-04 00:00:00,EXM/USDT,0.01794874,0.01817504,0.0176,0.01776119,1850.8855479720635,104209.54609303
1659484800000,2022-08-03 00:00:00,EXM/USDT,0.01764093,0.01833939,0.01764093,0.01785344,1493.418319536653,83648.77130327
1659398400000,2022-08-02 00:00:00,EXM/USDT,0.01793809,0.01807845,0.0174,0.01787,6843.395701413811,382954.43208807
1659312000000,2022-08-01 00:00:00,EXM/USDT,0.01791534,0.01815396,0.01751799,0.01807845,5502.570319820909,304371.79735104
1659225600000,2022-07-31 00:00:00,EXM/USDT,0.0183,0.01846845,0.01770001,0.01791534,6205.803285375579,346396.06534822
1659139200000,2022-07-30 00:00:00,EXM/USDT,0.0191505,0.01919,0.0181,0.0181,4555.325818686695,251675.45959595
1659052800000,2022-07-29 00:00:00,EXM/USDT,0.01932507,0.0196998,0.01822055,0.01905872,5476.057577432744,287325.56947333
1658966400000,2022-07-28 00:00:00,EXM/USDT,0.01839171,0.01965,0.0182,0.01965,9261.394983210557,471317.81085041
1658880000000,2022-07-27 00:00:00,EXM/USDT,0.01701844,0.0187,0.01696912,0.01839171,7987.9942300840685,434325.80385859
1658793600000,2022-07-26 00:00:00,EXM/USDT,0.0169,0.01815,0.0164,0.01670572,5288.834688259721,316588.25170419
1658707200000,2022-07-25 00:00:00,EXM/USDT,0.0181351,0.01834412,0.01698665,0.01698665,14330.681838846218,843643.79314616
1658620800000,2022-07-24 00:00:00,EXM/USDT,0.01865173,0.018826,0.0179389,0.0181351,8117.050155223323,447587.83548055
1658534400000,2022-07-23 00:00:00,EXM/USDT,0.019,0.01932052,0.01806387,0.0186,7432.07793423681,399574.08248585
1658448000000,2022-07-22 00:00:00,EXM/USDT,0.0196,0.01980678,0.019,0.019,8633.71181324744,454405.88490776
1658361600000,2022-07-21 00:00:00,EXM/USDT,0.0195,0.0197,0.0189498,0.01944017,9504.50355380752,488910.51641048
1658275200000,2022-07-20 00:00:00,EXM/USDT,0.02056609,0.02056609,0.01911762,0.01911762,16889.78738907727,883467.05233587
1658188800000,2022-07-19 00:00:00,EXM/USDT,0.02018495,0.0209898,0.01974921,0.02020164,28271.09974965578,1399445.77517745
1658102400000,2022-07-18 00:00:00,EXM/USDT,0.019,0.02020511,0.01880459,0.02018493,14038.26070423093,695482.25850825
1658016000000,2022-07-17 00:00:00,EXM/USDT,0.01912192,0.01939999,0.01860071,0.01889,11796.061435703808,624460.63714684
1657929600000,2022-07-16 00:00:00,EXM/USDT,0.0186,0.01953765,0.01834116,0.01912192,19612.20609785518,1025640.00361131
1657843200000,2022-07-15 00:00:00,EXM/USDT,0.018,0.01958821,0.0177,0.01850001,10004.12517799804,540763.23083058
1657756800000,2022-07-14 00:00:00,EXM/USDT,0.01803466,0.01859252,0.01778519,0.018,11028.093065984158,612671.83699912
1657670400000,2022-07-13 00:00:00,EXM/USDT,0.01780107,0.0182,0.01723904,0.01803466,6952.913804270729,385530.62848264
1657584000000,2022-07-12 00:00:00,EXM/USDT,0.01887631,0.01928803,0.01734864,0.01778588,7388.125082738953,415392.72067162
1657497600000,2022-07-11 00:00:00,EXM/USDT,0.01801007,0.01932,0.01801007,0.01814309,3346.065094728469,184426.41770109
1657411200000,2022-07-10 00:00:00,EXM/USDT,0.01910001,0.01936969,0.01810304,0.01885,3289.013231391439,174483.46055127
1657324800000,2022-07-09 00:00:00,EXM/USDT,0.0198298,0.0198298,0.01892745,0.01936969,3993.7089747434834,206183.42238536
1657238400000,2022-07-08 00:00:00,EXM/USDT,0.0198,0.02043,0.0187,0.0198298,10735.089066230777,541361.43915878
1657152000000,2022-07-07 00:00:00,EXM/USDT,0.02058215,0.02058215,0.01888634,0.01989265,8277.66857248696,416116.93627983
1657065600000,2022-07-06 00:00:00,EXM/USDT,0.02002823,0.021,0.01960546,0.02053069,20873.202908422307,1016682.97112383
1656979200000,2022-07-05 00:00:00,EXM/USDT,0.02452173,0.025092,0.01800001,0.02002823,32093.67589785079,1602421.97627303
1656892800000,2022-07-04 00:00:00,EXM/USDT,0.02223292,0.02479808,0.02200466,0.0242,15056.933911691276,622187.35172278
1656806400000,2022-07-03 00:00:00,EXM/USDT,0.0222,0.02301,0.022,0.02259999,6952.611227950889,307637.8010765
1656720000000,2022-07-02 00:00:00,EXM/USDT,0.0216,0.02261335,0.02113715,0.02203906,9289.211797762448,421488.56610774
1656633600000,2022-07-01 00:00:00,EXM/USDT,0.02109622,0.02210504,0.02010002,0.02139,11939.68359823124,558189.9765419
1656547200000,2022-06-30 00:00:00,EXM/USDT,0.02104963,0.02368823,0.0197544,0.02109622,28088.432575534378,1331443.85939919
1656460800000,2022-06-29 00:00:00,EXM/USDT,0.01720004,0.0237,0.01613297,0.02104954,78033.28365838526,3707125.36513317
1656374400000,2022-06-28 00:00:00,EXM/USDT,0.0188951,0.0188951,0.0185,0.0185,620.93382862007,33563.99073622
1656288000000,2022-06-27 00:00:00,EXM/USDT,0.01829347,0.02029407,0.01819813,0.0188951,12704.641348920592,672377.56608436
1656201600000,2022-06-26 00:00:00,EXM/USDT,0.0174173,0.01836818,0.0173,0.0178803,3126.0210315681256,174830.45763036
1656115200000,2022-06-25 00:00:00,EXM/USDT,0.01750124,0.0187124,0.017,0.01764204,8502.49524179668,481945.12889647
1656028800000,2022-06-24 00:00:00,EXM/USDT,0.0169112,0.01757684,0.01652651,0.017502,7115.3213077604905,406543.32692038
1655942400000,2022-06-23 00:00:00,EXM/USDT,0.01605361,0.01691937,0.01581001,0.01691119,5628.537059250034,332829.15390638
1655856000000,2022-06-22 00:00:00,EXM/USDT,0.01661449,0.01778271,0.0153,0.01605396,11678.337371015408,727442.7848964
1655769600000,2022-06-21 00:00:00,EXM/USDT,0.0153,0.01718859,0.0153,0.01717126,17862.162191980307,1040235.96357986
1655683200000,2022-06-20 00:00:00,EXM/USDT,0.01485946,0.0155722,0.01474278,0.01538997,4118.465530764507,267607.11884198
1655596800000,2022-06-19 00:00:00,EXM/USDT,0.01405112,0.01549999,0.01349401,0.01488082,8518.20792617956,572428.66496467
1655510400000,2022-06-18 00:00:00,EXM/USDT,0.0159,0.01595942,0.0131634,0.01401001,8540.266168867907,609583.16010252
1655424000000,2022-06-17 00:00:00,EXM/USDT,0.01569618,0.01620333,0.01569618,0.01619237,1422.5395411610393,87852.46021188
1655337600000,2022-06-16 00:00:00,EXM/USDT,0.01679999,0.01684865,0.01542231,0.01561562,3147.0495056533637,201532.15214339
1655251200000,2022-06-15 00:00:00,EXM/USDT,0.01591228,0.0168,0.01462001,0.01678935,15810.816349007004,941717.00208805
1655164800000,2022-06-14 00:00:00,EXM/USDT,0.01580884,0.01657275,0.0155,0.01591229,9803.638257002971,616104.80056629
1655078400000,2022-06-13 00:00:00,EXM/USDT,0.01992322,0.02009249,0.0155,0.01558802,12160.955626789404,780147.55092625
1654992000000,2022-06-12 00:00:00,EXM/USDT,0.02128143,0.02129703,0.01998777,0.02009243,1900.3660090409032,94581.19346644
1654905600000,2022-06-11 00:00:00,EXM/USDT,0.0221396,0.02257376,0.01998777,0.02114909,9032.238192516763,427074.55462702
1654819200000,2022-06-10 00:00:00,EXM/USDT,0.02162,0.02219699,0.02037947,0.02219699,5305.769705630054,239031.04455289
1654732800000,2022-06-09 00:00:00,EXM/USDT,0.02184,0.02198633,0.02063484,0.02162,4444.21064836492,205560.15949884
1654646400000,2022-06-08 00:00:00,EXM/USDT,0.02206868,0.0222419,0.02146192,0.02181184,5285.298840178471,242313.29590619
1654560000000,2022-06-07 00:00:00,EXM/USDT,0.02189001,0.02301613,0.02000001,0.02206841,18223.423234301226,825769.65147472
1654473600000,2022-06-06 00:00:00,EXM/USDT,0.020686,0.02503541,0.019991,0.02189001,22361.81004639274,1021553.21292191
1654387200000,2022-06-05 00:00:00,EXM/USDT,0.01802239,0.02093189,0.018,0.02051174,8893.372233020691,433574.73490892
1654300800000,2022-06-04 00:00:00,EXM/USDT,0.0173,0.01819998,0.0173,0.01817551,3422.606295780479,188308.67996444
1654214400000,2022-06-03 00:00:00,EXM/USDT,0.01752124,0.01788393,0.01673653,0.01737085,4498.322391698083,258958.10462344
1654128000000,2022-06-02 00:00:00,EXM/USDT,0.01645732,0.01757991,0.01640882,0.0174488,2529.652732640502,144975.74232271
1654041600000,2022-06-01 00:00:00,EXM/USDT,0.0164317,0.01705874,0.01638156,0.01654773,1984.1183074223566,119902.74843875
1653955200000,2022-05-31 00:00:00,EXM/USDT,0.01663439,0.01676371,0.01574369,0.0164317,4639.549142134357,282353.56914588
1653868800000,2022-05-30 00:00:00,EXM/USDT,0.015785,0.01687317,0.015785,0.01670958,9624.060986789478,575960.67565968
1653782400000,2022-05-29 00:00:00,EXM/USDT,0.015699,0.01590106,0.01553097,0.015785,940.522819734086,59583.32719253
1653696000000,2022-05-28 00:00:00,EXM/USDT,0.01524593,0.01581563,0.01513427,0.015699,3277.0767116819393,208744.29655914
1653609600000,2022-05-27 00:00:00,EXM/USDT,0.015529,0.0162314,0.0145742,0.0151833,2681.6748192439277,176620.02458253
1653523200000,2022-05-26 00:00:00,EXM/USDT,0.016317,0.01660286,0.01447424,0.01529505,4118.395852748266,269263.31412766
1653436800000,2022-05-25 00:00:00,EXM/USDT,0.01641344,0.017,0.01484649,0.01628402,1544.1389755925659,94825.41630338
1653350400000,2022-05-24 00:00:00,EXM/USDT,0.016655,0.01674897,0.01600175,0.01621232,2145.766405867492,132354.06196445
1653264000000,2022-05-23 00:00:00,EXM/USDT,0.01691588,0.01714849,0.01656907,0.01656907,4270.06363496246,257712.9334937
1653177600000,2022-05-22 00:00:00,EXM/USDT,0.016477,0.01691589,0.01535208,0.016914,967.8880394704752,57224.07706459
1653091200000,2022-05-21 00:00:00,EXM/USDT,0.016431,0.01678301,0.01601587,0.0165126,908.2191251495211,55001.58213422
1653004800000,2022-05-20 00:00:00,EXM/USDT,0.0168,0.01714077,0.016,0.016462,4570.831517682594,277659.55033912
1652918400000,2022-05-19 00:00:00,EXM/USDT,0.01660484,0.01701294,0.01635184,0.0164,2237.709446644204,136445.69796611
1652832000000,2022-05-18 00:00:00,EXM/USDT,0.0172999,0.01738705,0.0164,0.0164,3000.9524785132885,182984.90722642
1652745600000,2022-05-17 00:00:00,EXM/USDT,0.01676196,0.01744851,0.01640013,0.0172999,3678.100415314933,212608.1893719
1652659200000,2022-05-16 00:00:00,EXM/USDT,0.01897997,0.01941135,0.0164,0.01665853,14264.788240721304,856305.34271159
1652572800000,2022-05-15 00:00:00,EXM/USDT,0.01887848,0.01897998,0.01746009,0.01829858,3859.756889759874,210932.0444406
1652486400000,2022-05-14 00:00:00,EXM/USDT,0.01724117,0.01899999,0.017,0.01875323,11919.527123106169,635598.62077659
1652400000000,2022-05-13 00:00:00,EXM/USDT,0.01639623,0.0178,0.01489507,0.01779999,21631.27538965504,1215240.87314965
1652313600000,2022-05-12 00:00:00,EXM/USDT,0.01895822,0.01905056,0.01351,0.01639621,19858.33552119158,1211154.01188394
1652227200000,2022-05-11 00:00:00,EXM/USDT,0.02097019,0.02176941,0.01765288,0.01800694,14195.548827616472,788337.65357226
1652140800000,2022-05-10 00:00:00,EXM/USDT,0.02045035,0.02232743,0.02002,0.02091504,9710.052322167841,464261.71416205
1652054400000,2022-05-09 00:00:00,EXM/USDT,0.02451538,0.02451538,0.02,0.0205,4001.2201992262953,195181.47313299
1651968000000,2022-05-08 00:00:00,EXM/USDT,0.025,0.02539899,0.023012,0.0242,11929.027293528092,492935.01212926
1651881600000,2022-05-07 00:00:00,EXM/USDT,0.02520326,0.02558599,0.025,0.025,4652.6948859845,186107.79543938
1651795200000,2022-05-06 00:00:00,EXM/USDT,0.02560501,0.026,0.025,0.0254766,5108.392747126749,200513.12762012
1651708800000,2022-05-05 00:00:00,EXM/USDT,0.02698653,0.02698653,0.0255,0.02578956,9107.812528470533,353158.89563337
1651622400000,2022-05-04 00:00:00,EXM/USDT,0.02598487,0.02698653,0.02598447,0.02698651,3256.6142540555165,120675.63586605
1651536000000,2022-05-03 00:00:00,EXM/USDT,0.02642503,0.02667776,0.0259,0.02600423,1188.2496892861327,45694.47698648
1651449600000,2022-05-02 00:00:00,EXM/USDT,0.02661428,0.027,0.0259,0.02642503,1970.6866798753113,74576.51627549
1651363200000,2022-05-01 00:00:00,EXM/USDT,0.02682761,0.02704263,0.02520238,0.02637206,11104.210495688701,421059.65539623
1651276800000,2022-04-30 00:00:00,EXM/USDT,0.02715599,0.02757222,0.02663061,0.0268276,3052.187739150446,113770.43563906
1651190400000,2022-04-29 00:00:00,EXM/USDT,0.0277005,0.0278,0.02692026,0.02715599,7447.297511447135,274241.42929229
1651104000000,2022-04-28 00:00:00,EXM/USDT,0.02725936,0.02786599,0.02680002,0.02786599,6640.948115900477,238317.3221515
1651017600000,2022-04-27 00:00:00,EXM/USDT,0.02708421,0.02761473,0.0264,0.02725937,3532.040619269915,129571.61589831
1650931200000,2022-04-26 00:00:00,EXM/USDT,0.02762882,0.027866,0.02684311,0.0273,9493.717905431215,347755.23463118
1650844800000,2022-04-25 00:00:00,EXM/USDT,0.02709745,0.02769782,0.0265,0.02743569,10253.86842931561,373741.95543526
1650758400000,2022-04-24 00:00:00,EXM/USDT,0.027,0.02701,0.02661428,0.02661428,246.52691779932186,9262.95649551
1650672000000,2022-04-23 00:00:00,EXM/USDT,0.02618269,0.027,0.026021,0.02662013,2617.8934032025104,98342.62278969
1650585600000,2022-04-22 00:00:00,EXM/USDT,0.02597073,0.02648781,0.0254,0.02618269,6889.757410684516,263141.69440514
1650412800000,2022-04-20 00:00:00,EXM/USDT,0.026046,0.0265,0.0255,0.026,1915.89212944922,73688.15882497
1650326400000,2022-04-19 00:00:00,EXM/USDT,0.02606716,0.0265,0.02561552,0.026095,2572.919531086524,98598.1809192
1650240000000,2022-04-18 00:00:00,EXM/USDT,0.02611,0.02619271,0.02516035,0.02581,3493.450084218329,135352.57978374
1650153600000,2022-04-17 00:00:00,EXM/USDT,0.0265369,0.026695,0.026,0.02611,1525.9876347132167,58444.56663015
1650067200000,2022-04-16 00:00:00,EXM/USDT,0.02633861,0.026608,0.02570327,0.0265369,2201.626157722991,82964.70792455
1649980800000,2022-04-15 00:00:00,EXM/USDT,0.0259649,0.026609,0.02544963,0.026607,3178.7798061411877,119471.56034657
1649894400000,2022-04-14 00:00:00,EXM/USDT,0.02661428,0.02688272,0.02550005,0.0259649,1398.17593471209,53848.69322478
1649808000000,2022-04-13 00:00:00,EXM/USDT,0.02550597,0.02682743,0.02529535,0.02623517,3094.4038065650366,117948.68516442
1649721600000,2022-04-12 00:00:00,EXM/USDT,0.0251678,0.0258458,0.025071,0.02550599,4312.3516126012655,169072.11257439
1649635200000,2022-04-11 00:00:00,EXM/USDT,0.02699496,0.0277655,0.02507,0.0251678,8240.881257538105,327437.48986952
1649548800000,2022-04-10 00:00:00,EXM/USDT,0.02706499,0.02710894,0.026874,0.026874,48.151857635101436,1791.76369856
1649462400000,2022-04-09 00:00:00,EXM/USDT,0.02725937,0.02726872,0.02652094,0.02686873,1176.4219035217548,43784.05319201
1649376000000,2022-04-08 00:00:00,EXM/USDT,0.02742326,0.02790793,0.02698771,0.02698771,2855.5035931392363,105807.55436972
1649289600000,2022-04-07 00:00:00,EXM/USDT,0.02769782,0.02835829,0.02728263,0.02758824,4550.8966910745485,164957.84765808
1649203200000,2022-04-06 00:00:00,EXM/USDT,0.02850001,0.02902741,0.02739343,0.02756089,8547.563054215841,310133.78211719
1649116800000,2022-04-05 00:00:00,EXM/USDT,0.02889242,0.02921513,0.0285,0.0285,4754.9454074643145,166840.18973559
