https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX3L,Volume USDT
1660608000,2022-08-16 00:00:00,GALAX3L/USDT,0.276052,0.336212,0.257,0.308241,960339.76743211,289613.33785686427503
1660521600,2022-08-15 00:00:00,GALAX3L/USDT,0.325438,0.36099,0.258688,0.276052,1194745.80912235,363810.98924338969773
1660435200,2022-08-14 00:00:00,GALAX3L/USDT,0.286769,0.34494,0.274988,0.323659,1196753.85712651,377090.91504220452645
1660348800,2022-08-13 00:00:00,GALAX3L/USDT,0.271484,0.321123,0.26815,0.286611,1010815.45917858,292483.55190753376173
1660262400,2022-08-12 00:00:00,GALAX3L/USDT,0.227868,0.275887,0.216711,0.270257,1007695.76286027,239335.31956588627653
1660176000,2022-08-11 00:00:00,GALAX3L/USDT,0.243107,0.267055,0.223951,0.226417,943611.28672788,231994.7474330976007
1660089600,2022-08-10 00:00:00,GALAX3L/USDT,0.207587,0.249646,0.191887,0.241412,1488073.21885722,333311.11071441931464
1660003200,2022-08-09 00:00:00,GALAX3L/USDT,0.235874,0.262069,0.192193,0.207168,1897278.18400378,427076.94813006864902
1659916800,2022-08-08 00:00:00,GALAX3L/USDT,0.218696,0.259792,0.218617,0.235723,1195413.31889824,283545.61944283034471
1659830400,2022-08-07 00:00:00,GALAX3L/USDT,0.212573,0.231299,0.2,0.219267,922850.51674416,199147.50297989719182
1659744000,2022-08-06 00:00:00,GALAX3L/USDT,0.2275,0.239425,0.209886,0.212701,815968.10837052,182680.03319515207447
1659657600,2022-08-05 00:00:00,GALAX3L/USDT,0.206491,0.23,0.202936,0.227209,1247497.05007714,273791.7332211847994
1659571200,2022-08-04 00:00:00,GALAX3L/USDT,0.197795,0.231624,0.191401,0.205416,1574700.6616422,325328.38724289541823
1659484800,2022-08-03 00:00:00,GALAX3L/USDT,0.214994,0.239038,0.186615,0.199273,1696154.31099168,358489.000185507069
1659398400,2022-08-02 00:00:00,GALAX3L/USDT,0.277393,0.284906,0.194119,0.212722,2583372.30536503,584278.20412979753846
1659312000,2022-08-01 00:00:00,GALAX3L/USDT,0.197356,0.29152,0.181466,0.276593,2319942.48300918,540805.58784220635342
1659225600,2022-07-31 00:00:00,GALAX3L/USDT,0.185729,0.259,0.180201,0.199275,1850048.26205924,405557.58023520334939
1659139200,2022-07-30 00:00:00,GALAX3L/USDT,0.180015,0.23686,0.177451,0.185729,2162431.70528457,445559.91022643941639
1659052800,2022-07-29 00:00:00,GALAX3L/USDT,0.16447,0.201664,0.159694,0.179464,1601934.1218898,289836.70543123277569
1658966400,2022-07-28 00:00:00,GALAX3L/USDT,0.14987,0.170751,0.132918,0.163391,1445888.14913156,216388.97357492069726
1658880000,2022-07-27 00:00:00,GALAX3L/USDT,0.121885,0.149744,0.112778,0.149744,1485680.07438686,191879.15745995232326
1658793600,2022-07-26 00:00:00,GALAX3L/USDT,0.120075,0.124966,0.105701,0.121668,1504783.40192856,174452.34543750874572
1658707200,2022-07-25 00:00:00,GALAX3L/USDT,0.172976,0.175903,0.119081,0.120857,1407026.70795074,205339.84829223049318
1658620800,2022-07-24 00:00:00,GALAX3L/USDT,0.183099,0.192658,0.167761,0.171591,1090540.76948394,195286.79547996680911
1658534400,2022-07-23 00:00:00,GALAX3L/USDT,0.167529,0.196622,0.160001,0.183095,1426816.72159669,253631.33942823825404
1658448000,2022-07-22 00:00:00,GALAX3L/USDT,0.188402,0.211219,0.162551,0.167131,1327374.53062361,248574.74575044046889
1658361600,2022-07-21 00:00:00,GALAX3L/USDT,0.183409,0.193886,0.158166,0.187905,1357248.75740413,241866.13767819173177
1658275200,2022-07-20 00:00:00,GALAX3L/USDT,0.237748,0.278,0.17556,0.183329,1879179.03729119,436674.52503270191918
1658188800,2022-07-19 00:00:00,GALAX3L/USDT,0.209126,0.274666,0.198638,0.237887,2289008.889414,552081.74551422463687
1658102400,2022-07-18 00:00:00,GALAX3L/USDT,0.161602,0.235,0.161602,0.209979,1897809.41954035,379136.76901202450803
1658016000,2022-07-17 00:00:00,GALAX3L/USDT,0.164806,0.189652,0.156272,0.161968,1045792.47629132,180521.30445016334856
1657929600,2022-07-16 00:00:00,GALAX3L/USDT,0.153064,0.172492,0.13972,0.163549,1019903.03981485,159148.52436637977112
1657843200,2022-07-15 00:00:00,GALAX3L/USDT,0.153529,0.165184,0.141095,0.153064,567851.14588173,87404.89234139884845
1657756800,2022-07-14 00:00:00,GALAX3L/USDT,0.146494,0.161574,0.127484,0.153315,1138241.52471343,164490.59952448730843
1657670400,2022-07-13 00:00:00,GALAX3L/USDT,0.133936,0.156,0.108117,0.146783,1651126.63646436,222203.46873256500028
1657584000,2022-07-12 00:00:00,GALAX3L/USDT,0.140388,0.154132,0.132021,0.133787,1008050.31899232,143813.07586688910232
1657497600,2022-07-11 00:00:00,GALAX3L/USDT,0.195214,0.195786,0.129077,0.141651,896707.10284087,149291.20634220059643
1657411200,2022-07-10 00:00:00,GALAX3L/USDT,0.226376,0.226376,0.188374,0.196014,660183.98995895,133376.69302430382789
1657324800,2022-07-09 00:00:00,GALAX3L/USDT,0.209502,0.232403,0.203002,0.224641,416375.74540706,92465.22963527663487
1657238400,2022-07-08 00:00:00,GALAX3L/USDT,0.246808,0.267833,0.201646,0.20964,735214.59590663,165593.19442842000387
1657152000,2022-07-07 00:00:00,GALAX3L/USDT,0.215974,0.259998,0.213479,0.246808,664303.37862029,159372.2111736578441
1657065600,2022-07-06 00:00:00,GALAX3L/USDT,0.204231,0.226298,0.190885,0.214695,557204.07355345,116621.51989776736133
1656979200,2022-07-05 00:00:00,GALAX3L/USDT,0.229,0.24,0.184702,0.205437,1013145.54611023,212894.34738870411012
1656892800,2022-07-04 00:00:00,GALAX3L/USDT,0.204921,0.233148,0.186471,0.227499,641434.86304194,136455.06322570220301
1656806400,2022-07-03 00:00:00,GALAX3L/USDT,0.207605,0.214998,0.186471,0.205126,622599.26556682,124137.67748247211899
1656720000,2022-07-02 00:00:00,GALAX3L/USDT,0.192134,0.22111,0.181865,0.2076,700706.59841214,141185.08424465152362
1656633600,2022-07-01 00:00:00,GALAX3L/USDT,0.220038,0.235759,0.182233,0.193061,789534.37780725,160599.17496910429342
1656547200,2022-06-30 00:00:00,GALAX3L/USDT,0.251775,0.256266,0.177409,0.22363,952887.53701826,195000.66399565158212
1656460800,2022-06-29 00:00:00,GALAX3L/USDT,0.254641,0.277086,0.23266,0.251774,547375.00546122,139623.54329383196938
1656374400,2022-06-28 00:00:00,GALAX3L/USDT,0.306034,0.338457,0.248,0.253612,790118.26416378,237231.84608277175517
1656288000,2022-06-27 00:00:00,GALAX3L/USDT,0.319514,0.366608,0.285191,0.302076,680205.25898782,220052.16564408370265
1656201600,2022-06-26 00:00:00,GALAX3L/USDT,0.491749,0.528464,0.305528,0.319514,771266.28755096,320481.03658003546585
1656115200,2022-06-25 00:00:00,GALAX3L/USDT,0.371335,0.513325,0.305691,0.491252,640505.66981278,259321.13941556968583
1656028800,2022-06-24 00:00:00,GALAX3L/USDT,0.308422,0.393767,0.303075,0.371335,460124.61855617,156859.89756826455699
1655942400,2022-06-23 00:00:00,GALAX3L/USDT,0.25769,0.316507,0.255696,0.30449,415943.98671841,121791.17971839895564
1655856000,2022-06-22 00:00:00,GALAX3L/USDT,0.288748,0.304601,0.24753,0.255696,485692.64455369,132505.85426259704713
1655769600,2022-06-21 00:00:00,GALAX3L/USDT,0.29141,0.374171,0.275145,0.288653,733479.33175194,238029.8178023123323
1655683200,2022-06-20 00:00:00,GALAX3L/USDT,0.29,0.324999,0.234687,0.292413,681695.98820773,191463.11445513941974
1655596800,2022-06-19 00:00:00,GALAX3L/USDT,0.252117,0.303359,0.210082,0.289236,698031.48114096,179629.65515242882928
1655510400,2022-06-18 00:00:00,GALAX3L/USDT,0.309286,0.327571,0.192846,0.251811,797711.99552274,198568.037201060155
1655424000,2022-06-17 00:00:00,GALAX3L/USDT,0.285,0.326258,0.283189,0.310417,483863.13599561,146976.71401486059354
1655337600,2022-06-16 00:00:00,GALAX3L/USDT,0.514839,0.539971,0.27,0.284999,721936.61687406,260184.14379661552131
1655251200,2022-06-15 00:00:00,GALAX3L/USDT,0.413912,0.521021,0.264398,0.510132,1120259.26991816,418217.81822672436944
1655164800,2022-06-14 00:00:00,GALAX3L/USDT,0.392973,0.530433,0.311012,0.413912,884698.29228693,384176.29712891322108
1655078400,2022-06-13 00:00:00,GALAX3L/USDT,0.355828,0.48334,0.230591,0.409999,1142082.64258143,386880.2332878165059
1654992000,2022-06-12 00:00:00,GALAX3L/USDT,0.476,0.509986,0.320519,0.351902,409589.42317088,170453.77111748135768
1654905600,2022-06-11 00:00:00,GALAX3L/USDT,0.670513,0.718736,0.434055,0.471099,272075.93003564,155187.04373266502861
1654819200,2022-06-10 00:00:00,GALAX3L/USDT,0.912975,0.914348,0.623414,0.660412,262736.119065,196977.04781512327476
1654732800,2022-06-09 00:00:00,GALAX3L/USDT,0.886997,0.973121,0.85,0.910209,173351.84977968,157911.11697216082939
1654646400,2022-06-08 00:00:00,GALAX3L/USDT,1.01444,1.145112,0.85,0.886998,269679.34739129,268912.1339711648753
1654560000,2022-06-07 00:00:00,GALAX3L/USDT,1.471998,1.595369,0.926123,1.01444,723427.84409633,829158.17152332978449
1654473600,2022-06-06 00:00:00,GALAX3L/USDT,0.971236,1.530096,0.971236,1.478249,398784.71040069,465696.94147940093828
1654387200,2022-06-05 00:00:00,GALAX3L/USDT,0.962701,1.034879,0.89301,0.968531,176453.37346102,168567.93934324306756
1654300800,2022-06-04 00:00:00,GALAX3L/USDT,0.932263,1.013716,0.839562,0.962622,200969.52800126,189847.73380912938704
1654214400,2022-06-03 00:00:00,GALAX3L/USDT,1.048109,1.068576,0.816511,0.929146,203657.25832508,185951.10349188827558
1654128000,2022-06-02 00:00:00,GALAX3L/USDT,0.944165,1.087,0.9,1.048109,199670.31693834,197395.14186489338838
1654041600,2022-06-01 00:00:00,GALAX3L/USDT,1.481916,1.515177,0.857273,0.944979,239966.52936342,281568.94715481167333
1653955200,2022-05-31 00:00:00,GALAX3L/USDT,1.536333,1.747922,1.278809,1.481916,215422.07453263,320721.44206117267972
1653868800,2022-05-30 00:00:00,GALAX3L/USDT,1.26564,1.61,1.196495,1.539326,277050.0961014,387845.63105400244745
1653782400,2022-05-29 00:00:00,GALAX3L/USDT,1.032307,1.291909,0.930504,1.26571,126818.47296485,138919.07381525300228
1653696000,2022-05-28 00:00:00,GALAX3L/USDT,0.928107,1.058656,0.911345,1.032307,121627.99917044,119991.93779944461701
1653609600,2022-05-27 00:00:00,GALAX3L/USDT,1.061352,1.130424,0.812432,0.927906,237877.95290139,228806.9575922950694
1653523200,2022-05-26 00:00:00,GALAX3L/USDT,1.428838,1.58,0.92618,1.061352,221170.71919872,268385.67280525502404
1653436800,2022-05-25 00:00:00,GALAX3L/USDT,1.618488,1.67,1.344003,1.428839,99389.34968833,147264.48586612134023
1653350400,2022-05-24 00:00:00,GALAX3L/USDT,1.429831,1.665977,1.262569,1.612789,125122.51939694,184587.81680989997754
1653264000,2022-05-23 00:00:00,GALAX3L/USDT,1.717923,2.138354,1.373762,1.429831,171890.86713739,312967.54255373960053
1653177600,2022-05-22 00:00:00,GALAX3L/USDT,1.787638,1.819527,1.527093,1.717924,108268.56763808,181230.45255714594831
1653091200,2022-05-21 00:00:00,GALAX3L/USDT,1.577632,1.838014,1.364283,1.783943,105738.86370517,168746.32917394026249
1653004800,2022-05-20 00:00:00,GALAX3L/USDT,1.799991,1.940468,1.3,1.569723,154734.3504369,240429.4319476392146
1652918400,2022-05-19 00:00:00,GALAX3L/USDT,1.382444,1.9,1.200152,1.801659,178913.26414623,284078.377404331236
1652832000,2022-05-18 00:00:00,GALAX3L/USDT,2.276347,2.43,1.30929,1.381062,149679.40918999,264582.94558007718188
1652745600,2022-05-17 00:00:00,GALAX3L/USDT,2.057521,2.560426,1.894206,2.268029,145905.45703658,324120.97745897389362
1652659200,2022-05-16 00:00:00,GALAX3L/USDT,3.596045,3.613461,1.948601,2.057414,149876.21230429,352621.09684372949408
1652572800,2022-05-15 00:00:00,GALAX3L/USDT,3.532113,3.883525,2.544621,3.592157,151756.54401418,459834.31239650531279
1652486400,2022-05-14 00:00:00,GALAX3L/USDT,2.806298,4.027158,1.852873,3.534218,262342.83180257,734491.94103770905446
1652400000,2022-05-13 00:00:00,GALAX3L/USDT,0.000134,3.689224,0.000112,2.806298,1667574498.66384665,897704.24996363863261
1652313600,2022-05-12 00:00:00,GALAX3L/USDT,0.000141,0.0002,0.00006,0.000135,6760592517.79551128,770177.59771640298319
1652227200,2022-05-11 00:00:00,GALAX3L/USDT,0.00088,0.000971,0.0001,0.000141,2467440840.36117931,642001.17960795409043
1652140800,2022-05-10 00:00:00,GALAX3L/USDT,0.000809,0.00127,0.000706,0.000881,478887136.94451242,472285.90828730755759
1652054400,2022-05-09 00:00:00,GALAX3L/USDT,0.001739,0.001798,0.0008,0.000819,381425651.30968312,458212.39533181666112
1651968000,2022-05-08 00:00:00,GALAX3L/USDT,0.001913,0.001985,0.001635,0.001714,137506134.80102166,250476.07867538746685
1651881600,2022-05-07 00:00:00,GALAX3L/USDT,0.0023,0.002537,0.0017,0.001904,168046722.16885247,348936.68115106959364
1651795200,2022-05-06 00:00:00,GALAX3L/USDT,0.002211,0.0025,0.001815,0.0023,235728805.62010539,519025.02047443346338
1651708800,2022-05-05 00:00:00,GALAX3L/USDT,0.003634,0.003748,0.00181,0.002246,252794113.13826755,620349.33862286671178
1651622400,2022-05-04 00:00:00,GALAX3L/USDT,0.002316,0.003789,0.002279,0.003633,185441119.66581794,536698.43114422326617
1651536000,2022-05-03 00:00:00,GALAX3L/USDT,0.002287,0.002735,0.00215,0.002338,110488171.35760978,268695.04413505989116
1651449600,2022-05-02 00:00:00,GALAX3L/USDT,0.002694,0.002776,0.00215,0.002289,96705511.11247733,233449.40300044181949
1651363200,2022-05-01 00:00:00,GALAX3L/USDT,0.002181,0.002807,0.002058,0.002694,129434477.80759291,319155.83285415500546
1651276800,2022-04-30 00:00:00,GALAX3L/USDT,0.003918,0.004114,0.001777,0.002172,87942770.17303863,267087.08846018457726
1651190400,2022-04-29 00:00:00,GALAX3L/USDT,0.00518,0.005367,0.003607,0.003918,59673604.56597198,265705.98744604303934
1651104000,2022-04-28 00:00:00,GALAX3L/USDT,0.005539,0.005758,0.004813,0.005169,43794996.16836207,233139.81477347600396
1651017600,2022-04-27 00:00:00,GALAX3L/USDT,0.00485,0.00566,0.004833,0.005519,56260508.19909636,293821.62749087829649
1650931200,2022-04-26 00:00:00,GALAX3L/USDT,0.006858,0.007149,0.00456,0.004857,58493375.75110991,351522.26177486743157
1650844800,2022-04-25 00:00:00,GALAX3L/USDT,0.00739,0.00739,0.005412,0.006858,67168195.97520812,428291.18069072733019
1650758400,2022-04-24 00:00:00,GALAX3L/USDT,0.007525,0.007718,0.007138,0.00739,36203480.40990947,271111.36949862100001
1650672000,2022-04-23 00:00:00,GALAX3L/USDT,0.008137,0.008232,0.007284,0.00748,32642308.59625482,253807.10491019901558
1650585600,2022-04-22 00:00:00,GALAX3L/USDT,0.007774,0.008395,0.007423,0.008135,34729584.50781471,274260.28339242299957
1650499200,2022-04-21 00:00:00,GALAX3L/USDT,0.008665,0.009498,0.007314,0.007825,54530264.46000351,470760.04107812030758
1650412800,2022-04-20 00:00:00,GALAX3L/USDT,0.009268,0.010589,0.0082,0.008649,87476152.76835946,814381.50404252304205
1650326400,2022-04-19 00:00:00,GALAX3L/USDT,0.008628,0.009639,0.008213,0.00926,40758930.92109057,367473.25452030287499
1650240000,2022-04-18 00:00:00,GALAX3L/USDT,0.008391,0.00885,0.006998,0.008628,46429112.47263395,370924.27770298696391
1650153600,2022-04-17 00:00:00,GALAX3L/USDT,0.00989,0.010048,0.0081,0.008403,24480081.95541947,228700.25960292019423
1650067200,2022-04-16 00:00:00,GALAX3L/USDT,0.009696,0.010224,0.0094,0.009891,20131991.43783429,197427.09797433405596
1649980800,2022-04-15 00:00:00,GALAX3L/USDT,0.009295,0.009918,0.009161,0.009688,20767401.27700927,198006.41568564483795
1649894400,2022-04-14 00:00:00,GALAX3L/USDT,0.010685,0.011333,0.008893,0.009318,41706954.46969787,418748.77115935462533
1649808000,2022-04-13 00:00:00,GALAX3L/USDT,0.00999,0.01092,0.00928,0.010704,47776760.54365812,485324.26068903939207
1649721600,2022-04-12 00:00:00,GALAX3L/USDT,0.008745,0.010754,0.008613,0.009967,54651318.67801729,528724.0106001535271
1649635200,2022-04-11 00:00:00,GALAX3L/USDT,0.012917,0.013472,0.00825,0.008614,55778625.12482185,571907.72552163029727
1649548800,2022-04-10 00:00:00,GALAX3L/USDT,0.014856,0.015021,0.012815,0.012881,28667366.59690544,400469.9411232003278
1649462400,2022-04-09 00:00:00,GALAX3L/USDT,0.012883,0.01514,0.012559,0.01481,23475686.17618611,317852.92992840732231
1649376000,2022-04-08 00:00:00,GALAX3L/USDT,0.016015,0.016679,0.012144,0.012832,37925655.14743491,558678.26419458938264
1649289600,2022-04-07 00:00:00,GALAX3L/USDT,0.01445,0.016675,0.0135,0.016032,33836407.53741446,519345.17827378551415
1649203200,2022-04-06 00:00:00,GALAX3L/USDT,0.021833,0.02199,0.014167,0.014437,66742329.18451764,1163692.84346004412892
1649116800,2022-04-05 00:00:00,GALAX3L/USDT,0.024087,0.025844,0.021795,0.021878,35289476.93759356,843059.93171216602399
1649030400,2022-04-04 00:00:00,GALAX3L/USDT,0.027163,0.027163,0.020956,0.024201,45420075.95001254,1090694.71045696422444
1648944000,2022-04-03 00:00:00,GALAX3L/USDT,0.023922,0.028,0.023,0.027147,40593894.61437401,1041764.8502824824176
1648857600,2022-04-02 00:00:00,GALAX3L/USDT,0.026127,0.030258,0.02392,0.023922,43728976.51366593,1187946.76924089833681
1648771200,2022-04-01 00:00:00,GALAX3L/USDT,0.024081,0.0278,0.0205,0.026195,54669382.44137057,1326757.79653497157574
1648684800,2022-03-31 00:00:00,GALAX3L/USDT,0.030184,0.034986,0.023,0.024081,54755131.93479181,1556698.52318522111891
1648598400,2022-03-30 00:00:00,GALAX3L/USDT,0.030158,0.03397,0.025568,0.030348,47600689.05023868,1416277.18243636102557
1648512000,2022-03-29 00:00:00,GALAX3L/USDT,0.027544,0.033412,0.027406,0.03016,44542209.24264038,1343524.82984866142736
1648425600,2022-03-28 00:00:00,GALAX3L/USDT,0.027678,0.036318,0.026768,0.027452,58646763.4787546,1810101.89025183683137
1648339200,2022-03-27 00:00:00,GALAX3L/USDT,0.024546,0.027856,0.02276,0.027685,38760032.83666741,973497.16427638689706
1648252800,2022-03-26 00:00:00,GALAX3L/USDT,0.022697,0.025121,0.022002,0.024536,34557179.15837992,821712.12827237549486
1648166400,2022-03-25 00:00:00,GALAX3L/USDT,0.025133,0.02881,0.02226,0.022656,53892515.68896458,1356575.21602809358797
1648080000,2022-03-24 00:00:00,GALAX3L/USDT,0.024018,0.027662,0.023154,0.025131,44941087.07533782,1129305.70483947565119
1647993600,2022-03-23 00:00:00,GALAX3L/USDT,0.021975,0.0246,0.020512,0.024015,42258483.49384777,957195.72223787516677
1647907200,2022-03-22 00:00:00,GALAX3L/USDT,0.020666,0.025307,0.020512,0.02198,43943549.18086218,1006430.55132318604477
1647820800,2022-03-21 00:00:00,GALAX3L/USDT,0.020156,0.021661,0.018,0.02065,37344532.22823642,749837.11499505566325
1647734400,2022-03-20 00:00:00,GALAX3L/USDT,0.024504,0.0265,0.018758,0.020153,42387831.26959606,922047.93400109247094
1647648000,2022-03-19 00:00:00,GALAX3L/USDT,0.019693,0.0268,0.019017,0.024504,49233460.84613676,1118142.52130869918248
1647561600,2022-03-18 00:00:00,GALAX3L/USDT,0.019046,0.020429,0.016784,0.019674,40580002.97660675,742765.10622059633166
1647475200,2022-03-17 00:00:00,GALAX3L/USDT,0.02216,0.022799,0.018331,0.019123,34167088.79792399,680395.05551358966137
1647388800,2022-03-16 00:00:00,GALAX3L/USDT,0.016868,0.022232,0.0168,0.022161,58476250.97779602,1101312.71703467722513
1647302400,2022-03-15 00:00:00,GALAX3L/USDT,0.017866,0.018974,0.0165,0.016807,32609885.57161063,567470.71753561295064
1647216000,2022-03-14 00:00:00,GALAX3L/USDT,0.017372,0.0191,0.0165,0.017861,38797759.2595647,681583.03471732115225
1647129600,2022-03-13 00:00:00,GALAX3L/USDT,0.016553,0.0228,0.016223,0.017331,70231652.81554845,1381673.76046186276093
1647043200,2022-03-12 00:00:00,GALAX3L/USDT,0.016227,0.017788,0.016043,0.016563,25989349.4401224,442512.38160227597321
1646956800,2022-03-11 00:00:00,GALAX3L/USDT,0.0175,0.018751,0.0158,0.016235,38501841.48071458,660623.61601580124139
1646870400,2022-03-10 00:00:00,GALAX3L/USDT,0.021835,0.021851,0.016001,0.017512,53812728.9358662,964116.93382251903838
1646784000,2022-03-09 00:00:00,GALAX3L/USDT,0.0186,0.02373,0.018161,0.021835,50106456.3803996,1075898.65311484747308
1646697600,2022-03-08 00:00:00,GALAX3L/USDT,0.017465,0.021193,0.016948,0.018618,54532954.15064182,1054474.24286783309424
1646611200,2022-03-07 00:00:00,GALAX3L/USDT,0.017708,0.021147,0.0163,0.017473,62371321.13546684,1126325.69308595598867
1646524800,2022-03-06 00:00:00,GALAX3L/USDT,0.022055,0.0236,0.0175,0.017708,60390081.74530268,1226011.56729051650997
1646438400,2022-03-05 00:00:00,GALAX3L/USDT,0.019789,0.022415,0.017001,0.022061,42545850.09686133,862012.58373310929586
1646352000,2022-03-04 00:00:00,GALAX3L/USDT,0.02648,0.02672,0.01817,0.01978,57789926.54974664,1326618.75194394229628
1646265600,2022-03-03 00:00:00,GALAX3L/USDT,0.03027,0.032,0.0255,0.026543,48490240.28799201,1388518.22234931429306
1646179200,2022-03-02 00:00:00,GALAX3L/USDT,0.031845,0.0354,0.028589,0.030359,55612604.67731892,1748599.5887628466899
1646092800,2022-03-01 00:00:00,GALAX3L/USDT,0.0325,0.038765,0.028545,0.031854,76629310.04055349,2546674.59015219297047
1646006400,2022-02-28 00:00:00,GALAX3L/USDT,0.023606,0.0332,0.021221,0.0325,80773374.48918462,2133918.25897268715069
1645920000,2022-02-27 00:00:00,GALAX3L/USDT,0.02939,0.031185,0.022556,0.023606,74780119.30204053,1979492.54359126128901
1645833600,2022-02-26 00:00:00,GALAX3L/USDT,0.033082,0.03699,0.028206,0.02939,57913178.1129962,1793460.00438297276769
1645747200,2022-02-25 00:00:00,GALAX3L/USDT,0.023774,0.0356,0.022881,0.03298,113461904.04943045,3212894.57491731169954
1645660800,2022-02-24 00:00:00,GALAX3L/USDT,0.020886,0.028714,0.013327,0.023732,173108730.6069173,3300282.9264054692585
1645574400,2022-02-23 00:00:00,GALAX3L/USDT,0.029512,0.033,0.020501,0.02083,83042539.03672822,2280656.09159188674639
1645488000,2022-02-22 00:00:00,GALAX3L/USDT,0.023987,0.030533,0.020729,0.029482,93525329.15221812,2378044.27757934072267
1645401600,2022-02-21 00:00:00,GALAX3L/USDT,0.034751,0.04961,0.0235,0.023953,78607998.94707186,2875086.03699210038572
1645315200,2022-02-20 00:00:00,GALAX3L/USDT,0.052174,0.052462,0.031794,0.034755,40423077.47999617,1575289.36972490485705
1645228800,2022-02-19 00:00:00,GALAX3L/USDT,0.057105,0.064,0.049052,0.052174,17854055.17489753,983348.62485207665063
