https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume BTC
1651795200,2022-05-06 00:00:00,LUNA/BTC,0.00225469,0.00227107,0.00214465,0.00214667,130339.69229259,288.938374957754006
1651708800,2022-05-05 00:00:00,LUNA/BTC,0.00217011,0.00228742,0.00213269,0.00225418,116221.623827,254.6707755359172751
1651622400,2022-05-04 00:00:00,LUNA/BTC,0.00218666,0.00223796,0.0021398,0.0021701,96754.18946127,211.6998805724692249
1651536000,2022-05-03 00:00:00,LUNA/BTC,0.00218796,0.00222976,0.00216193,0.00218636,79902.27887021,175.2110639724685538
1651449600,2022-05-02 00:00:00,LUNA/BTC,0.0021372,0.00219285,0.00211418,0.00218721,131594.12943644,283.3141388057336787
1651363200,2022-05-01 00:00:00,LUNA/BTC,0.00207481,0.00214306,0.00205347,0.00213709,128301.07236269,270.2521779797111751
1651276800,2022-04-30 00:00:00,LUNA/BTC,0.00220463,0.00222649,0.00203597,0.00207488,162984.0482232,346.3903346643853123
1651190400,2022-04-29 00:00:00,LUNA/BTC,0.00224112,0.00226519,0.00215811,0.00220408,132947.68082423,293.9242315209244616
1651104000,2022-04-28 00:00:00,LUNA/BTC,0.00227015,0.0023265,0.00220012,0.00224104,134145.47862668,303.1657599499016746
1651017600,2022-04-27 00:00:00,LUNA/BTC,0.00231973,0.00233325,0.00226558,0.00227018,98407.44326349,225.5158358520058328
1650931200,2022-04-26 00:00:00,LUNA/BTC,0.00239813,0.00240144,0.00229256,0.00231994,117370.17578588,275.6864977523044262
1650844800,2022-04-25 00:00:00,LUNA/BTC,0.00229456,0.00241033,0.0022562,0.00239791,178187.31802269,416.5280292711724588
1650758400,2022-04-24 00:00:00,LUNA/BTC,0.00226306,0.00232204,0.00225136,0.00229344,73800.2885667,169.0647968005581356
1650672000,2022-04-23 00:00:00,LUNA/BTC,0.00235477,0.0023646,0.00225353,0.0022635,86801.15721147,200.8082584426500868
1650585600,2022-04-22 00:00:00,LUNA/BTC,0.00224297,0.00239848,0.00224278,0.00235561,159705.2520478,374.0336767616745403
1650499200,2022-04-21 00:00:00,LUNA/BTC,0.0022911,0.00235748,0.00222768,0.00224275,153903.74180708,352.9907251717675589
1650412800,2022-04-20 00:00:00,LUNA/BTC,0.0023018,0.00234187,0.00226398,0.00229171,109322.38118177,251.3732854688732635
1650326400,2022-04-19 00:00:00,LUNA/BTC,0.00223289,0.00231816,0.00217704,0.00230191,138490.21678007,310.0950016562343927
1650240000,2022-04-18 00:00:00,LUNA/BTC,0.00194586,0.00224107,0.00193891,0.00223264,233621.82341274,490.8004455648378539
1650153600,2022-04-17 00:00:00,LUNA/BTC,0.00200467,0.00203967,0.00194534,0.0019454,81962.41970795,164.2016491280477457
1650067200,2022-04-16 00:00:00,LUNA/BTC,0.00198166,0.00202187,0.00197861,0.00200498,59006.76734966,118.1470157838598289
1649980800,2022-04-15 00:00:00,LUNA/BTC,0.0020426,0.00205444,0.0019657,0.00198125,99478.93019085,199.7848930512749929
1649894400,2022-04-14 00:00:00,LUNA/BTC,0.00213648,0.00216903,0.00200494,0.00204237,141102.00138892,294.2408028097335829
1649808000,2022-04-13 00:00:00,LUNA/BTC,0.00211022,0.00216696,0.00208204,0.00213688,112705.7453185,239.0675801241206419
1649721600,2022-04-12 00:00:00,LUNA/BTC,0.00208602,0.00217643,0.00206345,0.00211006,128841.04433544,272.3867763772387759
1649635200,2022-04-11 00:00:00,LUNA/BTC,0.00217883,0.00218213,0.00203471,0.00208707,214494.17704482,449.3877416207042306
1649548800,2022-04-10 00:00:00,LUNA/BTC,0.0022795,0.0022819,0.00217122,0.00218005,68408.90222501,150.9503143709723696
1649462400,2022-04-09 00:00:00,LUNA/BTC,0.00223771,0.00228115,0.00218226,0.00228036,97380.03512093,216.8909105100077121
1649376000,2022-04-08 00:00:00,LUNA/BTC,0.00238223,0.00244153,0.0022053,0.00223714,183098.75471685,422.1236446583005174
1649289600,2022-04-07 00:00:00,LUNA/BTC,0.00250044,0.00252817,0.00232412,0.00238167,147626.83944584,357.0758458775003128
1649203200,2022-04-06 00:00:00,LUNA/BTC,0.00255499,0.00261303,0.00242748,0.00250283,206046.70430174,514.9362539121825769
1649116800,2022-04-05 00:00:00,LUNA/BTC,0.00250024,0.00255953,0.00246856,0.00255735,73151.72772271,184.589061581836752
1649030400,2022-04-04 00:00:00,LUNA/BTC,0.00243189,0.00252567,0.0023908,0.0024986,99380.28502882,245.1324141713775214
1648944000,2022-04-03 00:00:00,LUNA/BTC,0.00251551,0.00254434,0.00240257,0.00243398,66287.66914997,164.2418141259068221
1648857600,2022-04-02 00:00:00,LUNA/BTC,0.00228889,0.00254563,0.00228742,0.00251455,115958.95644845,281.1551987339109269
1648771200,2022-04-01 00:00:00,LUNA/BTC,0.00226411,0.00232749,0.00222574,0.00228701,57673.44775757,131.393651876000517
1648684800,2022-03-31 00:00:00,LUNA/BTC,0.00225238,0.00230098,0.00222256,0.00226282,69910.12389426,158.3065497122989571
1648598400,2022-03-30 00:00:00,LUNA/BTC,0.00229857,0.002352,0.00220929,0.00225226,111283.86765143,253.1552248454146789
1648512000,2022-03-29 00:00:00,LUNA/BTC,0.00206222,0.00230162,0.00206185,0.00229977,221839.2652674,489.4710644759617882
1648425600,2022-03-28 00:00:00,LUNA/BTC,0.00201064,0.00211991,0.00197874,0.00206221,129622.49512728,264.9190744071592185
1648339200,2022-03-27 00:00:00,LUNA/BTC,0.00205246,0.00205711,0.00197439,0.00201042,36266.38053614,73.2341161420919188
1648252800,2022-03-26 00:00:00,LUNA/BTC,0.00203935,0.00206882,0.0020085,0.00205366,57152.80803116,116.625680133117029
1648166400,2022-03-25 00:00:00,LUNA/BTC,0.00212826,0.00214024,0.00201709,0.00204053,84749.91693571,176.1135497452383626
1648080000,2022-03-24 00:00:00,LUNA/BTC,0.00221214,0.00222553,0.0021099,0.00212848,83104.9981844,180.1990375561818051
1647993600,2022-03-23 00:00:00,LUNA/BTC,0.00219806,0.00226965,0.00219075,0.00220851,49539.12516655,110.4758113036216573
1647907200,2022-03-22 00:00:00,LUNA/BTC,0.0023383,0.00233835,0.00216494,0.00219675,89636.86211957,199.8684609745591974
1647820800,2022-03-21 00:00:00,LUNA/BTC,0.00219644,0.00238576,0.002188,0.00233668,170136.3588402,395.2369345145739176
1647734400,2022-03-20 00:00:00,LUNA/BTC,0.00218407,0.00225268,0.00216075,0.00219539,33695.24158358,74.4610303470275884
1647648000,2022-03-19 00:00:00,LUNA/BTC,0.00211946,0.00221726,0.00210265,0.00218191,67742.32985771,146.9727897841506535
1647561600,2022-03-18 00:00:00,LUNA/BTC,0.00212133,0.00212906,0.00204146,0.00211914,120126.71630668,250.5884869346838656
1647475200,2022-03-17 00:00:00,LUNA/BTC,0.00216899,0.0021992,0.00211418,0.00212131,92978.85582099,200.3277238599922264
1647388800,2022-03-16 00:00:00,LUNA/BTC,0.00225199,0.00226573,0.00212975,0.00216998,217028.93172263,476.6633531014581571
1647302400,2022-03-15 00:00:00,LUNA/BTC,0.00239112,0.00243552,0.00222751,0.00225271,190629.84681685,447.2436161373991857
1647216000,2022-03-14 00:00:00,LUNA/BTC,0.00231239,0.00242225,0.0023001,0.00239186,302219.13104654,714.0598092616996613
1647129600,2022-03-13 00:00:00,LUNA/BTC,0.00221564,0.00238008,0.00220073,0.00231415,223820.39023618,512.4257674268661103
1647043200,2022-03-12 00:00:00,LUNA/BTC,0.00228008,0.00235906,0.00221093,0.0022176,216208.93677608,496.9748837780285533
1646956800,2022-03-11 00:00:00,LUNA/BTC,0.00256609,0.0025797,0.0022665,0.00228252,439213.38002022,1071.428027206332116
1646870400,2022-03-10 00:00:00,LUNA/BTC,0.00236416,0.00266433,0.00232105,0.00256854,377424.38926008,942.0996620955154546
1646784000,2022-03-09 00:00:00,LUNA/BTC,0.00220242,0.00246788,0.002195,0.00236504,395960.21893338,927.3457127701029934
1646697600,2022-03-08 00:00:00,LUNA/BTC,0.00204747,0.00223955,0.00203946,0.00220209,158176.93666188,337.4297707049568689
1646611200,2022-03-07 00:00:00,LUNA/BTC,0.00206289,0.00214596,0.00201369,0.00204821,150435.03592879,313.8695515201041695
1646524800,2022-03-06 00:00:00,LUNA/BTC,0.00222237,0.00223061,0.00204439,0.00206311,183665.79399227,392.642407668413516
1646438400,2022-03-05 00:00:00,LUNA/BTC,0.00213091,0.00224137,0.00206562,0.00222206,207426.73108337,449.1930713403893532
1646352000,2022-03-04 00:00:00,LUNA/BTC,0.0021322,0.00225662,0.00209792,0.00213251,227293.47623195,499.0360135640997819
1646265600,2022-03-03 00:00:00,LUNA/BTC,0.0021026,0.00216964,0.00205589,0.00213224,128165.03487783,271.3904651760647354
1646179200,2022-03-02 00:00:00,LUNA/BTC,0.00201856,0.00218296,0.00199337,0.00210165,226677.43862162,476.9395397164807841
1646092800,2022-03-01 00:00:00,LUNA/BTC,0.00211583,0.00217861,0.00197956,0.002019,275170.96170834,569.0614805644005091
1646006400,2022-02-28 00:00:00,LUNA/BTC,0.00192433,0.002145,0.00186411,0.00211563,320799.80495302,643.4494982360671015
1645920000,2022-02-27 00:00:00,LUNA/BTC,0.00199617,0.00201077,0.00188985,0.00192298,180547.06479596,352.2678430252101235
1645833600,2022-02-26 00:00:00,LUNA/BTC,0.00186284,0.00202799,0.00183122,0.00199595,218538.96995099,419.3687507401245866
1645747200,2022-02-25 00:00:00,LUNA/BTC,0.00170253,0.00188986,0.00164512,0.00186296,229467.85196718,399.6414191035911986
1645660800,2022-02-24 00:00:00,LUNA/BTC,0.00159992,0.00172259,0.00145783,0.00170003,370961.98328044,586.909557039425811
1645574400,2022-02-23 00:00:00,LUNA/BTC,0.00143162,0.00167879,0.00143051,0.00160073,298331.57639333,462.5641468413133913
1645488000,2022-02-22 00:00:00,LUNA/BTC,0.00135448,0.0014787,0.00132823,0.00143095,177707.21868431,246.9954801282203599
1645401600,2022-02-21 00:00:00,LUNA/BTC,0.00128522,0.00140103,0.00128517,0.00135448,294120.46464814,397.5842589254926945
1645315200,2022-02-20 00:00:00,LUNA/BTC,0.00125903,0.0013055,0.00121912,0.0012852,153417.22387236,193.2727001456578744
1645228800,2022-02-19 00:00:00,LUNA/BTC,0.00126552,0.00130883,0.00124696,0.00125853,136924.42294963,175.2546610893501636
1645142400,2022-02-18 00:00:00,LUNA/BTC,0.00124111,0.00127469,0.00123083,0.00126581,197762.29651693,247.7973383886388817
1645056000,2022-02-17 00:00:00,LUNA/BTC,0.00127758,0.00131032,0.00123961,0.00124096,135929.56968496,173.8686099595127598
1644969600,2022-02-16 00:00:00,LUNA/BTC,0.00127596,0.00131959,0.00126314,0.00127761,129892.03293076,166.9154838826858391
1644883200,2022-02-15 00:00:00,LUNA/BTC,0.00126475,0.00128617,0.00125483,0.00127543,118181.11075581,150.130454904357771
1644796800,2022-02-14 00:00:00,LUNA/BTC,0.00122982,0.00127675,0.00122493,0.00126462,121642.47661884,152.5485739277629833
1644710400,2022-02-13 00:00:00,LUNA/BTC,0.00123538,0.00126695,0.00121772,0.00122874,77570.44398644,96.4089227055305704
1644624000,2022-02-12 00:00:00,LUNA/BTC,0.00118827,0.00124771,0.00117811,0.00123481,126478.69058268,154.2236432963397854
1644537600,2022-02-11 00:00:00,LUNA/BTC,0.00120021,0.00125637,0.00118552,0.00118804,127635.14689985,156.5785798185227188
1644451200,2022-02-10 00:00:00,LUNA/BTC,0.00129604,0.0012967,0.00119291,0.00119872,166418.36565612,207.1175447223134254
1644364800,2022-02-09 00:00:00,LUNA/BTC,0.0012996,0.00130992,0.00124892,0.00129635,130435.57856848,167.7923660704909454
1644278400,2022-02-08 00:00:00,LUNA/BTC,0.00135552,0.00135778,0.00127495,0.0012996,261147.25528016,340.6374608561372007
1644192000,2022-02-07 00:00:00,LUNA/BTC,0.00132308,0.00137387,0.00129544,0.0013548,261276.39278473,348.9917584373156355
1644105600,2022-02-06 00:00:00,LUNA/BTC,0.00133932,0.0013734,0.00129008,0.00132207,208587.61239192,275.9536482055078958
1644019200,2022-02-05 00:00:00,LUNA/BTC,0.00129731,0.0013914,0.00129067,0.00133773,317132.01149728,427.9027261022146731
1643932800,2022-02-04 00:00:00,LUNA/BTC,0.00137011,0.00138325,0.00126818,0.00129754,281226.5661502,371.1580635803061282
1643846400,2022-02-03 00:00:00,LUNA/BTC,0.00128755,0.00139113,0.0012664,0.00137011,326594.28497233,433.6445317283273406
1643760000,2022-02-02 00:00:00,LUNA/BTC,0.00134872,0.00138088,0.00128226,0.00128844,345506.36336704,463.6447679646603611
1643673600,2022-02-01 00:00:00,LUNA/BTC,0.00135415,0.00140181,0.00131962,0.00134896,404795.12370669,550.5671157658466731
1643587200,2022-01-31 00:00:00,LUNA/BTC,0.00122159,0.00137574,0.00117758,0.00135443,496410.30855233,632.7770450246831182
1643500800,2022-01-30 00:00:00,LUNA/BTC,0.00133286,0.00134551,0.00120673,0.00122208,389865.69437522,498.7174591743792081
1643414400,2022-01-29 00:00:00,LUNA/BTC,0.00133528,0.00141722,0.0013253,0.00133275,466495.82486352,639.1761629134654212
1643328000,2022-01-28 00:00:00,LUNA/BTC,0.0014567,0.00148644,0.0012945,0.00133563,1090243.03832628,1496.0075913449071953
1643241600,2022-01-27 00:00:00,LUNA/BTC,0.0015953,0.00165885,0.00140651,0.00145821,662263.33618461,1014.5392477035801998
1643155200,2022-01-26 00:00:00,LUNA/BTC,0.00169998,0.00172723,0.00158211,0.00159543,539692.53358432,896.2890959247761846
1643068800,2022-01-25 00:00:00,LUNA/BTC,0.00179977,0.00182847,0.00169003,0.00169998,373917.63051412,658.9758147183032484
1642982400,2022-01-24 00:00:00,LUNA/BTC,0.00192445,0.00193292,0.00177357,0.00179941,877610.57100779,1621.5855336144499508
1642896000,2022-01-23 00:00:00,LUNA/BTC,0.00179353,0.00195266,0.00179342,0.00192542,527060.10563554,998.7146379161245166
1642809600,2022-01-22 00:00:00,LUNA/BTC,0.00177562,0.0018425,0.00156562,0.0017921,995718.52686815,1740.1213224331856565
1642723200,2022-01-21 00:00:00,LUNA/BTC,0.00190089,0.00203592,0.00170332,0.0017759,873275.62333664,1626.2831511175890595
1642636800,2022-01-20 00:00:00,LUNA/BTC,0.00194689,0.00197455,0.00187445,0.00190184,176857.33877959,341.0969398925454426
1642550400,2022-01-19 00:00:00,LUNA/BTC,0.00190604,0.00195772,0.00183779,0.00194771,179185.65868981,339.8575802208987185
1642464000,2022-01-18 00:00:00,LUNA/BTC,0.00182631,0.00191226,0.00177851,0.00190604,186758.47858031,343.4837076829644506
1642377600,2022-01-17 00:00:00,LUNA/BTC,0.00202213,0.00202348,0.00182356,0.00182632,206445.75833428,392.192964675496862
1642291200,2022-01-16 00:00:00,LUNA/BTC,0.00202392,0.00203349,0.00196851,0.0020222,117551.35935401,234.8955335331338165
1642204800,2022-01-15 00:00:00,LUNA/BTC,0.00189292,0.0020326,0.00187,0.00202369,156402.11019407,304.9387185956691951
1642118400,2022-01-14 00:00:00,LUNA/BTC,0.00184098,0.00191724,0.00182617,0.00189192,222753.44540537,416.4996279365896937
1642032000,2022-01-13 00:00:00,LUNA/BTC,0.00186324,0.00190727,0.0018274,0.00184058,231454.42642134,432.6200787540524838
1641945600,2022-01-12 00:00:00,LUNA/BTC,0.00171972,0.00188622,0.00170122,0.00186389,329368.63869326,590.6930606029735099
1641859200,2022-01-11 00:00:00,LUNA/BTC,0.00166061,0.00174376,0.00163973,0.0017199,227284.51876118,388.8973909073143185
1641772800,2022-01-10 00:00:00,LUNA/BTC,0.00177588,0.00178,0.00163212,0.00166109,393658.47082492,662.8844114039964257
1641686400,2022-01-09 00:00:00,LUNA/BTC,0.00160602,0.00179095,0.00158142,0.00177678,257160.46801834,437.0503282329804426
1641600000,2022-01-08 00:00:00,LUNA/BTC,0.00165503,0.00169737,0.00153997,0.00160637,361551.41859291,582.332787704309294
1641513600,2022-01-07 00:00:00,LUNA/BTC,0.00182003,0.00182386,0.00164956,0.00165406,440115.79101788,750.0885308167376847
1641427200,2022-01-06 00:00:00,LUNA/BTC,0.00180525,0.00184627,0.00173875,0.00182,321631.93413567,575.4976149576363595
1641340800,2022-01-05 00:00:00,LUNA/BTC,0.00184439,0.00185934,0.00172421,0.00180396,371203.16700463,668.1835366810903747
1641254400,2022-01-04 00:00:00,LUNA/BTC,0.0019132,0.00192206,0.00183838,0.00184391,133378.12524196,250.8029826658260258
1641168000,2022-01-03 00:00:00,LUNA/BTC,0.00189221,0.00199629,0.00189221,0.00191448,188828.82273533,370.142231975097792
1641081600,2022-01-02 00:00:00,LUNA/BTC,0.00192062,0.00195452,0.00188152,0.00189108,155440.16693265,297.2854830900756064
1640995200,2022-01-01 00:00:00,LUNA/BTC,0.00185007,0.00192444,0.00184547,0.00192042,191465.34015565,361.1863538649859188
1640908800,2021-12-31 00:00:00,LUNA/BTC,0.00179689,0.00189287,0.00179108,0.00185037,258525.43585113,477.6494635025917491
1640822400,2021-12-30 00:00:00,LUNA/BTC,0.00181055,0.00184323,0.00174328,0.00179689,291233.16934511,524.8382781345680277
1640736000,2021-12-29 00:00:00,LUNA/BTC,0.00179301,0.00183713,0.00176703,0.00181019,398306.59461544,718.2065470880180654
1640649600,2021-12-28 00:00:00,LUNA/BTC,0.00179384,0.00190626,0.00175078,0.00179262,720345.30030248,1312.3243158189676667
