https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume RUB,tradecount
1655251200000,2022-06-15 00:00:00,ETH/RUB,70500.00000000,71727.00000000,58400.00000000,71107.80000000,906.82220000,58649092.64763000,4366
1655164800000,2022-06-14 00:00:00,ETH/RUB,69545.30000000,73825.40000000,62565.40000000,70900.00000000,777.04940000,53721337.00983000,3138
1655078400000,2022-06-13 00:00:00,ETH/RUB,84038.90000000,84992.70000000,67500.00000000,69838.70000000,866.92510000,63781293.73608000,3859
1654992000000,2022-06-12 00:00:00,ETH/RUB,89691.60000000,90334.50000000,83700.50000000,84096.30000000,285.78350000,24630670.71359000,1534
1654905600000,2022-06-11 00:00:00,ETH/RUB,98833.20000000,99150.10000000,85888.80000000,89655.80000000,256.18749000,23125189.61095000,1629
1654819200000,2022-06-10 00:00:00,ETH/RUB,104905.80000000,107348.20000000,97000.00000000,98785.90000000,560.97600000,57201137.47890000,2313
1654732800000,2022-06-09 00:00:00,ETH/RUB,109427.30000000,110316.00000000,103573.30000000,104728.50000000,512.96650000,54481630.63487000,2054
1654646400000,2022-06-08 00:00:00,ETH/RUB,113200.00000000,113718.80000000,108000.00000000,109471.90000000,140.83750000,15555140.82171000,1307
1654560000000,2022-06-07 00:00:00,ETH/RUB,114991.20000000,116700.00000000,107000.70000000,113296.90000000,243.78120000,27009361.24804000,2001
1654473600000,2022-06-06 00:00:00,ETH/RUB,114253.50000000,119135.10000000,113906.80000000,115294.50000000,214.53660000,25057865.88566000,1648
1654387200000,2022-06-05 00:00:00,ETH/RUB,114000.30000000,115846.00000000,112591.40000000,114100.10000000,119.61050000,13673078.27332000,1065
1654300800000,2022-06-04 00:00:00,ETH/RUB,113260.20000000,114540.70000000,110900.00000000,113999.40000000,96.73340000,10889011.17272000,920
1654214400000,2022-06-03 00:00:00,ETH/RUB,117107.30000000,117719.40000000,109000.00000000,113070.20000000,219.59300000,24642294.16228000,1495
1654128000000,2022-06-02 00:00:00,ETH/RUB,116336.10000000,118512.50000000,111751.10000000,117593.00000000,238.91910000,27530780.33302000,1601
1654041600000,2022-06-01 00:00:00,ETH/RUB,122500.00000000,125500.00000000,113500.00000000,116578.20000000,304.91050000,36706621.13075000,2036
1653955200000,2022-05-31 00:00:00,ETH/RUB,129100.00000000,129870.40000000,120861.60000000,122480.10000000,443.14960000,54962359.92551000,2510
1653868800000,2022-05-30 00:00:00,ETH/RUB,120707.30000000,129589.80000000,118441.00000000,128972.10000000,419.28860000,51651588.04740000,2665
1653782400000,2022-05-29 00:00:00,ETH/RUB,119009.10000000,121600.00000000,117827.60000000,120834.00000000,68.87710000,8240869.58541000,847
1653696000000,2022-05-28 00:00:00,ETH/RUB,115621.10000000,120300.00000000,115165.80000000,119221.50000000,90.80610000,10747423.56283000,966
1653609600000,2022-05-27 00:00:00,ETH/RUB,113084.20000000,120680.60000000,108000.00000000,115164.10000000,563.56010000,65217330.50035000,3115
1653523200000,2022-05-26 00:00:00,ETH/RUB,119322.80000000,121483.90000000,108300.40000000,112642.90000000,514.14130000,59244293.22988000,2904
1653436800000,2022-05-25 00:00:00,ETH/RUB,114955.80000000,120716.30000000,110160.00000000,118728.10000000,572.03720000,66504633.91672000,2725
1653350400000,2022-05-24 00:00:00,ETH/RUB,116107.80000000,117337.70000000,109424.50000000,115354.10000000,218.21997000,24732155.49022000,1551
1653264000000,2022-05-23 00:00:00,ETH/RUB,125748.20000000,127000.10000000,115065.40000000,116135.90000000,243.99060000,29764102.87108000,2312
1653177600000,2022-05-22 00:00:00,ETH/RUB,119865.40000000,125878.30000000,119153.40000000,125748.10000000,120.89050000,14877323.81022000,1556
1653091200000,2022-05-21 00:00:00,ETH/RUB,120636.00000000,121886.20000000,119006.40000000,119611.10000000,49.37840000,5941559.33463000,827
1653004800000,2022-05-20 00:00:00,ETH/RUB,125212.30000000,127406.00000000,118508.10000000,120677.80000000,282.97780000,34635331.18633000,2100
1652918400000,2022-05-19 00:00:00,ETH/RUB,124115.50000000,128366.10000000,119877.70000000,125641.60000000,209.97100000,26079679.72605000,1731
1652832000000,2022-05-18 00:00:00,ETH/RUB,137879.20000000,137879.20000000,123329.80000000,124115.50000000,176.64920000,22975095.03453000,1424
1652745600000,2022-05-17 00:00:00,ETH/RUB,130720.20000000,139286.20000000,130720.20000000,137770.60000000,162.59180000,22016727.99691000,1434
1652659200000,2022-05-16 00:00:00,ETH/RUB,141739.30000000,141739.30000000,128000.00000000,130615.90000000,257.80280000,34025829.73292000,1677
1652572800000,2022-05-15 00:00:00,ETH/RUB,133627.20000000,142844.00000000,130408.10000000,142173.50000000,143.99780000,19690042.24691000,1412
1652486400000,2022-05-14 00:00:00,ETH/RUB,131983.80000000,136184.00000000,127777.00000000,134500.00000000,174.88320000,23159277.88089000,1365
1652400000000,2022-05-13 00:00:00,ETH/RUB,128787.10000000,140600.20000000,127260.40000000,132015.50000000,471.45070000,64346751.81940000,2597
1652313600000,2022-05-12 00:00:00,ETH/RUB,142399.20000000,149000.00000000,114838.20000000,128787.10000000,1722.78672000,219980583.04879900,7110
1652227200000,2022-05-11 00:00:00,ETH/RUB,165451.10000000,170831.50000000,137072.40000000,141779.30000000,1004.72930000,155173235.74895000,4720
1652140800000,2022-05-10 00:00:00,ETH/RUB,157000.00000000,172648.80000000,155525.00000000,165500.00000000,351.28180000,58338131.82541000,2287
1652054400000,2022-05-09 00:00:00,ETH/RUB,173570.40000000,174045.60000000,155000.10000000,157463.40000000,620.03692000,101890719.04994200,3048
1651968000000,2022-05-08 00:00:00,ETH/RUB,181383.20000000,181383.20000000,167500.00000000,173517.50000000,175.43719000,30443092.04671000,1565
1651881600000,2022-05-07 00:00:00,ETH/RUB,186696.80000000,186722.30000000,178160.10000000,180861.90000000,147.44240000,27071553.74589000,1659
1651795200000,2022-05-06 00:00:00,ETH/RUB,178720.00000000,187767.40000000,176985.70000000,187320.90000000,275.09510000,49898731.81186000,2161
1651708800000,2022-05-05 00:00:00,ETH/RUB,195676.10000000,198000.00000000,175479.40000000,178688.70000000,605.11120000,113002148.37229000,3381
1651622400000,2022-05-04 00:00:00,ETH/RUB,189849.10000000,196893.20000000,185708.60000000,195968.10000000,395.67090000,75749112.58203000,2646
1651536000000,2022-05-03 00:00:00,ETH/RUB,203253.90000000,203253.90000000,188045.20000000,190200.80000000,230.17420000,44747028.23587000,1902
1651449600000,2022-05-02 00:00:00,ETH/RUB,204650.40000000,208327.90000000,196650.00000000,203000.00000000,202.45500000,41108732.71753000,2000
1651363200000,2022-05-01 00:00:00,ETH/RUB,198433.30000000,205072.70000000,197442.40000000,204171.90000000,133.45140000,26691240.86093000,1470
1651276800000,2022-04-30 00:00:00,ETH/RUB,203567.80000000,205269.40000000,196622.80000000,197803.10000000,96.27350000,19498081.70120000,1327
1651190400000,2022-04-29 00:00:00,ETH/RUB,214333.00000000,215036.10000000,198325.80000000,203264.00000000,153.80270000,31528585.74656000,1741
1651104000000,2022-04-28 00:00:00,ETH/RUB,214350.00000000,218057.50000000,209104.00000000,214059.60000000,145.99350000,31250323.37914000,1642
1651017600000,2022-04-27 00:00:00,ETH/RUB,210657.70000000,219000.00000000,210142.60000000,214007.80000000,140.37660000,30043440.18991000,1794
1650931200000,2022-04-26 00:00:00,ETH/RUB,226728.90000000,228460.70000000,208000.00000000,209958.30000000,165.09140000,35994443.67872000,2094
1650844800000,2022-04-25 00:00:00,ETH/RUB,228089.30000000,230512.90000000,213235.10000000,226682.10000000,231.90800000,50970345.57597000,2429
1650758400000,2022-04-24 00:00:00,ETH/RUB,229690.50000000,231861.90000000,227520.60000000,228500.00000000,72.27560000,16592491.45809000,1096
1650672000000,2022-04-23 00:00:00,ETH/RUB,231625.70000000,233100.00000000,225271.60000000,229075.40000000,131.36270000,30250748.74190000,1544
1650585600000,2022-04-22 00:00:00,ETH/RUB,242020.00000000,245415.70000000,228500.00000000,232233.90000000,97.69610000,23144214.26436000,1902
1650499200000,2022-04-21 00:00:00,ETH/RUB,249733.00000000,256069.00000000,238041.40000000,242528.20000000,323.62730000,80391500.91038000,3629
1650412800000,2022-04-20 00:00:00,ETH/RUB,249248.40000000,257237.90000000,245207.00000000,249258.10000000,192.40700000,48037016.71579000,2536
1650326400000,2022-04-19 00:00:00,ETH/RUB,248742.40000000,251596.60000000,244160.50000000,249556.90000000,102.62240000,25453349.23771000,1912
1650240000000,2022-04-18 00:00:00,ETH/RUB,245000.00000000,249749.20000000,236500.00000000,248742.40000000,148.16930000,35836737.57046000,2292
1650153600000,2022-04-17 00:00:00,ETH/RUB,250179.20000000,251400.00000000,244290.60000000,245246.00000000,50.23830000,12484038.03442000,1368
1650067200000,2022-04-16 00:00:00,ETH/RUB,250132.30000000,252213.10000000,245888.00000000,249420.10000000,45.03960000,11175918.02721000,1148
1649980800000,2022-04-15 00:00:00,ETH/RUB,252738.50000000,253838.10000000,246524.70000000,250360.90000000,95.04010000,23737879.32887000,1659
1649894400000,2022-04-14 00:00:00,ETH/RUB,261400.00000000,262500.00000000,248434.40000000,252713.80000000,119.49370000,30475196.45886000,1782
1649808000000,2022-04-13 00:00:00,ETH/RUB,254932.50000000,262000.00000000,251847.50000000,261688.90000000,155.62200000,40020371.95296000,2051
1649721600000,2022-04-12 00:00:00,ETH/RUB,250669.90000000,258295.20000000,246870.00000000,255465.80000000,124.43500000,31535076.64521000,1883
1649635200000,2022-04-11 00:00:00,ETH/RUB,261597.90000000,265764.90000000,247360.20000000,249377.80000000,205.81400000,52742728.58188000,2743
1649548800000,2022-04-10 00:00:00,ETH/RUB,266018.10000000,269495.50000000,261200.00000000,261200.00000000,100.48760000,26735621.65754000,1790
1649462400000,2022-04-09 00:00:00,ETH/RUB,261914.70000000,266000.00000000,260712.70000000,265529.00000000,84.24700000,22202368.45009000,1540
1649376000000,2022-04-08 00:00:00,ETH/RUB,266000.00000000,269452.00000000,253889.90000000,262333.00000000,220.42730000,58063406.20805000,2601
1649289600000,2022-04-07 00:00:00,ETH/RUB,271400.00000000,274987.90000000,257299.60000000,265919.60000000,182.47130000,48383460.08971000,2887
1649203200000,2022-04-06 00:00:00,ETH/RUB,295004.50000000,296997.60000000,269682.00000000,271374.10000000,284.65030000,80398659.04157000,3900
1649116800000,2022-04-05 00:00:00,ETH/RUB,304064.20000000,305559.20000000,295000.00000000,295072.90000000,176.94960000,53156743.66665000,2492
1649030400000,2022-04-04 00:00:00,ETH/RUB,302375.60000000,306000.00000000,295500.00000000,304273.90000000,179.83910000,54008139.55185000,2528
1648944000000,2022-04-03 00:00:00,ETH/RUB,299364.40000000,308313.00000000,296787.00000000,303740.90000000,127.01540000,38471927.48652000,2606
1648857600000,2022-04-02 00:00:00,ETH/RUB,298707.20000000,305227.10000000,297781.10000000,298823.80000000,128.28780000,38742756.92822000,2446
1648771200000,2022-04-01 00:00:00,ETH/RUB,277086.00000000,301896.00000000,272343.50000000,299342.10000000,240.86920000,69293605.32146000,3417
1648684800000,2022-03-31 00:00:00,ETH/RUB,290757.60000000,293478.80000000,271593.50000000,275062.10000000,245.97630000,69378043.92570000,3312
1648598400000,2022-03-30 00:00:00,ETH/RUB,295471.30000000,297068.60000000,286235.20000000,291055.60000000,161.27150000,47020988.48513000,2753
1648512000000,2022-03-29 00:00:00,ETH/RUB,306200.10000000,311431.00000000,289000.00000000,296454.20000000,279.47710000,83746293.87123000,4348
1648425600000,2022-03-28 00:00:00,ETH/RUB,316072.70000000,318794.60000000,305379.00000000,306084.70000000,269.38050000,84372745.04857000,3875
1648339200000,2022-03-27 00:00:00,ETH/RUB,303847.10000000,316790.30000000,302300.10000000,316000.00000000,166.96360000,51515779.83087000,3645
1648252800000,2022-03-26 00:00:00,ETH/RUB,302285.70000000,306000.00000000,300000.00000000,304231.70000000,112.96940000,34266567.87816000,2414
1648166400000,2022-03-25 00:00:00,ETH/RUB,304590.90000000,308888.00000000,298080.00000000,303063.50000000,199.54280000,60698949.73744000,3428
1648080000000,2022-03-24 00:00:00,ETH/RUB,294030.60000000,307895.20000000,289229.60000000,304162.00000000,332.80680000,99301308.32529000,3843
1647993600000,2022-03-23 00:00:00,ETH/RUB,308009.90000000,311000.00000000,285815.70000000,293643.00000000,390.85890000,116558535.26933000,4561
1647907200000,2022-03-22 00:00:00,ETH/RUB,301002.00000000,317056.90000000,291392.70000000,309048.10000000,879.70370000,267168295.81398000,6102
1647820800000,2022-03-21 00:00:00,ETH/RUB,328792.40000000,338769.00000000,292196.80000000,301996.10000000,1219.32780000,373453923.16011000,7534
1647734400000,2022-03-20 00:00:00,ETH/RUB,304892.10000000,330010.00000000,288846.50000000,328800.00000000,1410.86710000,446640200.13467000,7312
1647648000000,2022-03-19 00:00:00,ETH/RUB,305898.80000000,308903.10000000,299365.30000000,305276.30000000,215.27660000,65742991.54499000,2977
1647561600000,2022-03-18 00:00:00,ETH/RUB,293616.60000000,309034.40000000,285134.60000000,306002.30000000,470.51360000,139295044.14782000,4672
1647475200000,2022-03-17 00:00:00,ETH/RUB,281135.30000000,294600.00000000,267234.00000000,293525.10000000,493.97240000,140698908.29092000,4740
1647388800000,2022-03-16 00:00:00,ETH/RUB,286157.90000000,300292.00000000,266228.90000000,280824.80000000,754.53970000,212300443.92010000,7059
1647302400000,2022-03-15 00:00:00,ETH/RUB,301786.30000000,302826.00000000,278000.00000000,286129.20000000,566.62230000,162330322.59114000,5834
1647216000000,2022-03-14 00:00:00,ETH/RUB,309309.80000000,319320.90000000,290000.00000000,302092.90000000,1152.24920000,347132221.38295000,7936
1647129600000,2022-03-13 00:00:00,ETH/RUB,314108.70000000,318247.30000000,308652.00000000,309470.50000000,276.86850000,87103442.09337000,3259
1647043200000,2022-03-12 00:00:00,ETH/RUB,313045.30000000,319155.00000000,307729.70000000,313948.70000000,478.96790000,150465548.41482000,3851
1646956800000,2022-03-11 00:00:00,ETH/RUB,320324.30000000,323860.00000000,296568.80000000,313260.90000000,943.76580000,296510035.99869000,8212
