https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMB,Volume USDT
1660521600,2022-08-15 00:00:00,COMB/USDT,0.000701,0.00074,0.000686,0.000718,169243083.2147,118789.5751960641
1660435200,2022-08-14 00:00:00,COMB/USDT,0.000725,0.000735,0.000684,0.000699,193966312.7303,139177.2816549994
1660348800,2022-08-13 00:00:00,COMB/USDT,0.000715,0.00074,0.000713,0.000727,210187628.7397,151976.1202537578
1660262400,2022-08-12 00:00:00,COMB/USDT,0.000702,0.000729,0.000691,0.000714,217221535.7164,153979.7842957361
1660176000,2022-08-11 00:00:00,COMB/USDT,0.000713,0.000713,0.000682,0.0007,212834384.2322,148860.515397161
1660089600,2022-08-10 00:00:00,COMB/USDT,0.000666,0.000733,0.00066,0.000712,219038645.3487,149926.6496640114
1660003200,2022-08-09 00:00:00,COMB/USDT,0.000702,0.000703,0.000666,0.000667,213812651.7843,145662.8188494508
1659916800,2022-08-08 00:00:00,COMB/USDT,0.0007,0.000748,0.000698,0.000702,225886326.5473,162276.0735787938
1659830400,2022-08-07 00:00:00,COMB/USDT,0.000671,0.000773,0.000656,0.000702,250147020.5854,168757.9151993998
1659744000,2022-08-06 00:00:00,COMB/USDT,0.000675,0.000689,0.000656,0.000669,234232795.6195,156562.2419195661
1659657600,2022-08-05 00:00:00,COMB/USDT,0.00065,0.000695,0.000648,0.000676,230963939.7363,156158.68880551
1659571200,2022-08-04 00:00:00,COMB/USDT,0.000686,0.000693,0.000637,0.000649,237804835.6476,160313.7656815821
1659484800,2022-08-03 00:00:00,COMB/USDT,0.000671,0.0007,0.000669,0.000683,221557621.6712,152108.4030084467
