https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAT,Volume USDT
1661644800,2022-08-28 00:00:00,KAT/USDT,0.0005779,0.000599,0.0005563,0.0005589,13194492.4981,7649.04182925702
1661558400,2022-08-27 00:00:00,KAT/USDT,0.0005902,0.0006096,0.0005599,0.0005736,11595839.2176,6776.42865879065
1661472000,2022-08-26 00:00:00,KAT/USDT,0.0006317,0.0006337,0.0005798,0.0005902,17194319.55765684,10222.99897805905772
1661385600,2022-08-25 00:00:00,KAT/USDT,0.0006375,0.0006747,0.0006223,0.0006263,19077312.1206,12411.1741190698
1661299200,2022-08-24 00:00:00,KAT/USDT,0.0007108,0.000754,0.0005977,0.0006346,54999808.0094,36383.69004628107
1661212800,2022-08-23 00:00:00,KAT/USDT,0.0006915,0.000759,0.0006831,0.0007145,18997093.8329,13740.28011313688
1661126400,2022-08-22 00:00:00,KAT/USDT,0.0006961,0.00071,0.0006735,0.0006883,11560753.1908,7930.83160469908
1661040000,2022-08-21 00:00:00,KAT/USDT,0.0006685,0.0007248,0.0006685,0.0006961,10375718.3431,7189.84729316533
1660953600,2022-08-20 00:00:00,KAT/USDT,0.0006639,0.0007094,0.000651,0.0006658,9423607.0245,6418.78684513365
1660867200,2022-08-19 00:00:00,KAT/USDT,0.0007423,0.0007423,0.0006472,0.0006613,29649338.772,20402.39515609657
1660780800,2022-08-18 00:00:00,KAT/USDT,0.0007975,0.0007975,0.0007,0.0007426,30601827.7881,22987.21746625981
1660694400,2022-08-17 00:00:00,KAT/USDT,0.0008311,0.0008408,0.0007789,0.0007927,20610073.0189,16594.34504705728
1660608000,2022-08-16 00:00:00,KAT/USDT,0.0008053,0.000989,0.0008018,0.0008289,112338924.7975,99955.33605502979
1660521600,2022-08-15 00:00:00,KAT/USDT,0.0008327,0.0008503,0.0007851,0.0008107,13240003.4302,10803.97713668618
1660435200,2022-08-14 00:00:00,KAT/USDT,0.0007963,0.00091,0.0007711,0.0008396,38162472.5221,31975.88188927679
1660348800,2022-08-13 00:00:00,KAT/USDT,0.0007755,0.00081,0.0007704,0.0007963,10698984.268,8479.00011161892
1660262400,2022-08-12 00:00:00,KAT/USDT,0.0007763,0.0007885,0.0007463,0.0007757,3914557.5622,2979.10088834851
1660176000,2022-08-11 00:00:00,KAT/USDT,0.0007579,0.0008148,0.0007541,0.0007763,17273252.8835,13631.12588811934
1660089600,2022-08-10 00:00:00,KAT/USDT,0.0007375,0.0007872,0.000726,0.0007627,16205765.9981,12265.68760378014
1660003200,2022-08-09 00:00:00,KAT/USDT,0.0007603,0.0007738,0.0007283,0.0007375,7998109.2983,6001.58469355402
1659916800,2022-08-08 00:00:00,KAT/USDT,0.0007706,0.0008004,0.0007501,0.0007603,7367249.3999,5715.85361804698
1659830400,2022-08-07 00:00:00,KAT/USDT,0.0007333,0.0008026,0.000732,0.000766,9155478.6373,7011.06819609735
1659744000,2022-08-06 00:00:00,KAT/USDT,0.0007738,0.0007818,0.0007241,0.0007335,9444636.0751,7024.19723869512
1659657600,2022-08-05 00:00:00,KAT/USDT,0.0007667,0.0008099,0.0007516,0.0007738,10935727.0958,8477.40641199822
1659571200,2022-08-04 00:00:00,KAT/USDT,0.0007828,0.0009,0.0007458,0.0007648,59812035.10005824,49135.894174940807824
1659484800,2022-08-03 00:00:00,KAT/USDT,0.0007288,0.0008333,0.0007198,0.0007799,24941726.2151,19572.12624683332
1659398400,2022-08-02 00:00:00,KAT/USDT,0.0007648,0.000779,0.0007227,0.0007315,14375306.2804,10691.16722405129
1659312000,2022-08-01 00:00:00,KAT/USDT,0.0007648,0.0007914,0.0007424,0.0007648,3384121.7904,2596.88113262538
1659225600,2022-07-31 00:00:00,KAT/USDT,0.0007422,0.0008042,0.0007306,0.0007578,7258587.4092,5585.71756035597
1659139200,2022-07-30 00:00:00,KAT/USDT,0.0007467,0.000764,0.000708,0.0007422,12479506.7034,9230.47858004995
1659052800,2022-07-29 00:00:00,KAT/USDT,0.0007693,0.000785,0.000703,0.0007479,14082856.5185,10505.33948423279
1658966400,2022-07-28 00:00:00,KAT/USDT,0.0007728,0.0008,0.000737,0.0007738,23893592.058,18427.25542811138
1658880000,2022-07-27 00:00:00,KAT/USDT,0.0007583,0.00081,0.0007479,0.0007586,26520979.8208,20439.72601759159
1658793600,2022-07-26 00:00:00,KAT/USDT,0.0007189,0.00092,0.000688,0.000748,171586259.7545796,136883.06166827582668
1658707200,2022-07-25 00:00:00,KAT/USDT,0.00071,0.0007218,0.0007015,0.0007092,14558937.1464,10392.02487363398
1658620800,2022-07-24 00:00:00,KAT/USDT,0.0007189,0.0007433,0.00071,0.0007101,5487994.5544,3993.12764304414
1658534400,2022-07-23 00:00:00,KAT/USDT,0.0007204,0.0007378,0.0007015,0.0007158,7953957.2975,5681.48361369989
1658448000,2022-07-22 00:00:00,KAT/USDT,0.000741,0.0007748,0.0007175,0.0007177,8209871.1835,6137.16893378985
1658361600,2022-07-21 00:00:00,KAT/USDT,0.000745,0.0007605,0.0007166,0.0007512,5236337.7605,3840.38048394153
1658275200,2022-07-20 00:00:00,KAT/USDT,0.0007998,0.0008044,0.0007334,0.0007453,7990175.3739,6193.28183564586
1658188800,2022-07-19 00:00:00,KAT/USDT,0.00076,0.0008149,0.000747,0.000797,18452197.5894,14213.82476913575
1658102400,2022-07-18 00:00:00,KAT/USDT,0.0007241,0.0007799,0.0007241,0.00076,17063590.163,12867.34383814739
1658016000,2022-07-17 00:00:00,KAT/USDT,0.0007583,0.0008052,0.0007172,0.0007333,15577141.3365,11926.41855577362
1657929600,2022-07-16 00:00:00,KAT/USDT,0.0007604,0.0007808,0.0007411,0.0007584,10090067.3111,7722.74100316402
1657843200,2022-07-15 00:00:00,KAT/USDT,0.0007695,0.0007809,0.0007501,0.0007604,7822344.6203,5999.63989838569
1657756800,2022-07-14 00:00:00,KAT/USDT,0.0007463,0.0008411,0.0007398,0.00076,19051968.4843,14866.73068098185
1657670400,2022-07-13 00:00:00,KAT/USDT,0.0007763,0.0008208,0.0007398,0.0007461,22390713.8167,17287.8147160323
1657584000,2022-07-12 00:00:00,KAT/USDT,0.0008294,0.000989,0.000769,0.0007781,148727706.1123,130088.53772529235
1657497600,2022-07-11 00:00:00,KAT/USDT,0.0008101,0.0010849,0.0007883,0.000823,152181329.51637631,141195.912136079092438
1657411200,2022-07-10 00:00:00,KAT/USDT,0.0008124,0.000869,0.0007575,0.0008219,38530287.1399,31681.96548412563
1657324800,2022-07-09 00:00:00,KAT/USDT,0.000776,0.0008448,0.0007486,0.0008124,46688092.7402,37833.96069330281
1657238400,2022-07-08 00:00:00,KAT/USDT,0.0007671,0.0007896,0.000739,0.0007896,10298549.2448,7941.15458679856
1657152000,2022-07-07 00:00:00,KAT/USDT,0.000793,0.000793,0.0007431,0.0007682,15800051.4981398,12032.4878640319338
1657065600,2022-07-06 00:00:00,KAT/USDT,0.000726,0.000867,0.000709,0.000793,73224273.40692598,57349.302219179196363
1656979200,2022-07-05 00:00:00,KAT/USDT,0.0007094,0.0007899,0.0006931,0.0007299,55928859.04954143,41339.384055615692898
1656892800,2022-07-04 00:00:00,KAT/USDT,0.0006928,0.000742,0.0006773,0.0007164,22118023.70709723,15734.06027174110572
1656806400,2022-07-03 00:00:00,KAT/USDT,0.0007087,0.0007146,0.0006841,0.0007109,4086184.56602769,2851.677688353051677
1656720000,2022-07-02 00:00:00,KAT/USDT,0.0006988,0.0007298,0.0006651,0.0006891,13264880.73819446,9252.794664098593072
1656633600,2022-07-01 00:00:00,KAT/USDT,0.000724,0.0007667,0.000668,0.0006802,17283035.80188407,12237.934973066509338
1656547200,2022-06-30 00:00:00,KAT/USDT,0.000735,0.0007694,0.0006779,0.0007131,13320436.84201823,9710.648534990922962
1656460800,2022-06-29 00:00:00,KAT/USDT,0.0007076,0.000782,0.0006878,0.000735,28795199.12619491,20923.215304890270491
1656374400,2022-06-28 00:00:00,KAT/USDT,0.00075,0.00075,0.00071,0.00071,13243371.90834247,9672.449039176927582
1656288000,2022-06-27 00:00:00,KAT/USDT,0.0007853,0.0008079,0.0007241,0.0007519,16092471.74907849,12252.440574667815213
1656201600,2022-06-26 00:00:00,KAT/USDT,0.0007943,0.0008398,0.0007761,0.000778,9993348.32770977,8052.629851262642973
1656115200,2022-06-25 00:00:00,KAT/USDT,0.0007434,0.0009013,0.0007432,0.0007941,19394611.78667846,15863.529309445014938
1656028800,2022-06-24 00:00:00,KAT/USDT,0.0007744,0.0008399,0.00073,0.0007413,22106124.55016988,16912.390816205796839
1655942400,2022-06-23 00:00:00,KAT/USDT,0.0007158,0.000784,0.000711,0.00076,10315732.07321584,7703.572749738157069
1655856000,2022-06-22 00:00:00,KAT/USDT,0.0007352,0.0007495,0.0007021,0.0007032,6062799.39161831,4381.219678274230554
1655769600,2022-06-21 00:00:00,KAT/USDT,0.00069,0.0007958,0.0006749,0.0007252,24684361.76064267,18537.44104292957924
1655683200,2022-06-20 00:00:00,KAT/USDT,0.0007093,0.0007274,0.0006674,0.0006996,19987214.64692753,13951.128385728102075
1655596800,2022-06-19 00:00:00,KAT/USDT,0.0006457,0.0007796,0.0005923,0.0007158,35876709.59570775,24666.888924505263404
1655510400,2022-06-18 00:00:00,KAT/USDT,0.0006312,0.0006989,0.0005911,0.0006196,20880286.71697086,13122.28801469066414
1655424000,2022-06-17 00:00:00,KAT/USDT,0.0006569,0.000724,0.0006203,0.0006626,24958845.66586918,16908.267076193884107
1655337600,2022-06-16 00:00:00,KAT/USDT,0.0007,0.0007545,0.0006,0.0006569,29667213.09036363,19919.016093525982677
1655251200,2022-06-15 00:00:00,KAT/USDT,0.000676,0.001163,0.000595,0.000699,148252154.13314231,120291.840663204949914
1655164800,2022-06-14 00:00:00,KAT/USDT,0.000588,0.000731,0.000588,0.00068,24104085.51844737,16051.93450268303035
1655078400,2022-06-13 00:00:00,KAT/USDT,0.00078,0.000799,0.00052,0.000589,43452866.69645354,28411.18165853165795
1654992000,2022-06-12 00:00:00,KAT/USDT,0.000812,0.000828,0.000751,0.00078,14213032.9163483,11081.82570181489725
1654905600,2022-06-11 00:00:00,KAT/USDT,0.000891,0.000915,0.000811,0.000812,23143406.67890978,20056.77496840117906
1654819200,2022-06-10 00:00:00,KAT/USDT,0.000964,0.001497,0.000869,0.000905,264793951.1032203,303059.63694558948669
1654732800,2022-06-09 00:00:00,KAT/USDT,0.000881,0.001038,0.000864,0.000956,54357346.20713053,52250.91464689900901
1654646400,2022-06-08 00:00:00,KAT/USDT,0.000916,0.000972,0.00086,0.000894,19119335.99448431,17288.7869238130305
1654560000,2022-06-07 00:00:00,KAT/USDT,0.000973,0.000983,0.000821,0.000911,53101552.28478485,48073.05906464697596
1654473600,2022-06-06 00:00:00,KAT/USDT,0.000934,0.001064,0.000901,0.000963,49869581.61680886,48437.28653051064336
1654387200,2022-06-05 00:00:00,KAT/USDT,0.000881,0.001089,0.00088,0.000935,75863043.60393456,72907.52840343754914
1654300800,2022-06-04 00:00:00,KAT/USDT,0.000909,0.00099,0.00086,0.00087,21309527.50109718,19549.18211282350718
1654214400,2022-06-03 00:00:00,KAT/USDT,0.00088,0.00093,0.000796,0.000907,27039634.14790078,23591.04595890248483
1654128000,2022-06-02 00:00:00,KAT/USDT,0.000798,0.000919,0.000789,0.000865,18773023.08214185,16246.18502349758716
1654041600,2022-06-01 00:00:00,KAT/USDT,0.000977,0.000995,0.000773,0.000794,30019089.92629895,25883.44891784104486
1653955200,2022-05-31 00:00:00,KAT/USDT,0.00097,0.0011,0.000952,0.000977,28028528.85254899,28315.45970694824588
1653868800,2022-05-30 00:00:00,KAT/USDT,0.00092,0.001089,0.00092,0.000969,33162311.51314737,32219.48941969156542
1653782400,2022-05-29 00:00:00,KAT/USDT,0.000933,0.000973,0.0009,0.000931,11514098.11206685,10774.45709757404039
1653696000,2022-05-28 00:00:00,KAT/USDT,0.001081,0.00112,0.000901,0.000933,74970659.76417363,72532.11952957445377
1653609600,2022-05-27 00:00:00,KAT/USDT,0.001032,0.00119,0.000969,0.001083,65907380.8560568,72590.34447525831668
1653523200,2022-05-26 00:00:00,KAT/USDT,0.000965,0.00128,0.000957,0.001031,93596533.66700289,104478.95184610063442
1653436800,2022-05-25 00:00:00,KAT/USDT,0.00097,0.001368,0.00094,0.000966,79020822.77911492,89077.96477663062986
1653350400,2022-05-24 00:00:00,KAT/USDT,0.000995,0.001078,0.000939,0.000972,28778826.95187541,28337.22206182786588
1653264000,2022-05-23 00:00:00,KAT/USDT,0.001024,0.001205,0.0009,0.000985,36863067.49203059,37764.98036149539728
1653177600,2022-05-22 00:00:00,KAT/USDT,0.001116,0.00117,0.001,0.001024,55831035.76795734,59855.90980037125084
1653091200,2022-05-21 00:00:00,KAT/USDT,0.000776,0.0017,0.000776,0.001112,541327553.21752887,690896.57517073475112
1653004800,2022-05-20 00:00:00,KAT/USDT,0.000821,0.000944,0.000756,0.000776,24778388.76161778,20819.08095005650442
1652918400,2022-05-19 00:00:00,KAT/USDT,0.000825,0.000871,0.000785,0.00082,24802050.95030884,20505.27532119624996
1652832000,2022-05-18 00:00:00,KAT/USDT,0.000922,0.000961,0.000762,0.000819,46742456.6237955,39367.20784232170343
1652745600,2022-05-17 00:00:00,KAT/USDT,0.00069,0.001071,0.00069,0.000922,147690759.54068033,128300.32827216479742
1652659200,2022-05-16 00:00:00,KAT/USDT,0.000826,0.000869,0.000673,0.0007,34181028.98271273,25917.09091249151619
1652572800,2022-05-15 00:00:00,KAT/USDT,0.000666,0.000848,0.000632,0.000825,54900778.70913888,40264.50311258464259
1652486400,2022-05-14 00:00:00,KAT/USDT,0.000677,0.000737,0.000575,0.000674,50035313.39496374,31821.00569507329726
1652400000,2022-05-13 00:00:00,KAT/USDT,0.000615,0.000798,0.000596,0.000676,28949960.50385619,20402.06477166106713
1652313600,2022-05-12 00:00:00,KAT/USDT,0.000702,0.00073,0.000584,0.000623,35181228.84636969,21750.15407821673216
1652227200,2022-05-11 00:00:00,KAT/USDT,0.001104,0.001157,0.000567,0.0007,44360268.66555097,36697.97462127503364
1652140800,2022-05-10 00:00:00,KAT/USDT,0.001112,0.001267,0.001046,0.001118,29446819.82516934,33847.79967279523995
1652054400,2022-05-09 00:00:00,KAT/USDT,0.001357,0.001372,0.00105,0.00112,23512021.47573864,27838.91770102771252
1651968000,2022-05-08 00:00:00,KAT/USDT,0.001382,0.001598,0.001349,0.001353,37006820.37203865,54193.82249966979389
1651881600,2022-05-07 00:00:00,KAT/USDT,0.001412,0.001454,0.001362,0.001392,6913393.63593489,9639.36685153525423
1651795200,2022-05-06 00:00:00,KAT/USDT,0.001482,0.00149,0.00135,0.001422,31218620.96651967,43904.1970479207277
1651708800,2022-05-05 00:00:00,KAT/USDT,0.001516,0.001676,0.001421,0.001482,22912912.1055546,35781.84235505780264
1651622400,2022-05-04 00:00:00,KAT/USDT,0.001437,0.001591,0.001429,0.001513,11483516.91520579,17630.35412663187886
1651536000,2022-05-03 00:00:00,KAT/USDT,0.001507,0.001549,0.001421,0.001442,9479696.04067922,14023.91005731943484
1651449600,2022-05-02 00:00:00,KAT/USDT,0.001367,0.00187,0.00134,0.001499,154195884.08565019,256613.96712522564887
1651363200,2022-05-01 00:00:00,KAT/USDT,0.001307,0.001391,0.00127,0.001367,13409834.04043644,17708.43654406466042
1651276800,2022-04-30 00:00:00,KAT/USDT,0.001446,0.001492,0.001291,0.001312,11013020.95256111,15382.21854391458839
1651190400,2022-04-29 00:00:00,KAT/USDT,0.001589,0.001601,0.001393,0.001442,14742819.96193416,22355.01374405615631
1651104000,2022-04-28 00:00:00,KAT/USDT,0.001558,0.001682,0.001534,0.00159,21551792.98014525,34652.27403294444135
1651017600,2022-04-27 00:00:00,KAT/USDT,0.001541,0.001609,0.001514,0.001558,13871730.2975537,21667.66848357492997
1650931200,2022-04-26 00:00:00,KAT/USDT,0.001666,0.0019,0.001492,0.001541,37866147.58964827,64312.56692023052028
1650844800,2022-04-25 00:00:00,KAT/USDT,0.001773,0.001775,0.001503,0.001662,61090017.65808975,101691.66370027741186
1650758400,2022-04-24 00:00:00,KAT/USDT,0.001749,0.0023,0.001695,0.001776,237120164.19919381,481872.25044994327362
1650672000,2022-04-23 00:00:00,KAT/USDT,0.001716,0.001822,0.001701,0.00175,24144290.4532962,42302.00793198164321
1650585600,2022-04-22 00:00:00,KAT/USDT,0.001843,0.001902,0.001689,0.001727,17028865.82920814,30421.4590091371287
1650499200,2022-04-21 00:00:00,KAT/USDT,0.00184,0.001974,0.001827,0.001858,22403107.94773113,42798.94197058306983
1650412800,2022-04-20 00:00:00,KAT/USDT,0.001868,0.001944,0.001825,0.00184,20410174.01519227,38566.23162676949485
1650326400,2022-04-19 00:00:00,KAT/USDT,0.001855,0.001899,0.001821,0.001879,18312138.26463632,33924.08495598957353
1650240000,2022-04-18 00:00:00,KAT/USDT,0.001787,0.0019,0.001725,0.001842,39416928.6284553,71390.34142296894432
1650153600,2022-04-17 00:00:00,KAT/USDT,0.001806,0.002236,0.001766,0.001788,179369749.60803787,360517.16205116359467
1650067200,2022-04-16 00:00:00,KAT/USDT,0.001786,0.001916,0.001749,0.001812,27639658.37455147,50535.62313238259139
1649980800,2022-04-15 00:00:00,KAT/USDT,0.001807,0.001876,0.001749,0.001788,17768224.44743772,32147.24159789755484
1649894400,2022-04-14 00:00:00,KAT/USDT,0.001923,0.001923,0.001741,0.001807,31633227.51317497,58068.36448617491695
1649808000,2022-04-13 00:00:00,KAT/USDT,0.001649,0.002045,0.001641,0.001923,62478022.79405741,114613.26376734758633
1649721600,2022-04-12 00:00:00,KAT/USDT,0.001687,0.001814,0.001617,0.001635,36619901.45645145,62080.29803522072712
1649635200,2022-04-11 00:00:00,KAT/USDT,0.001953,0.002003,0.001688,0.0017,30547838.66172053,56759.71230413960094
1649548800,2022-04-10 00:00:00,KAT/USDT,0.001987,0.002053,0.001925,0.001955,17731947.47594828,35203.71044816908683
1649462400,2022-04-09 00:00:00,KAT/USDT,0.00194,0.002,0.001921,0.001999,23638489.65899643,46597.20770082203939
1649376000,2022-04-08 00:00:00,KAT/USDT,0.002065,0.002177,0.001929,0.00194,24896883.94423674,50868.88445966920793
1649289600,2022-04-07 00:00:00,KAT/USDT,0.002081,0.002155,0.002013,0.00206,26936244.8068509,55603.74874433205518
1649203200,2022-04-06 00:00:00,KAT/USDT,0.002229,0.002317,0.001966,0.002081,56304711.00487039,121182.16659589338417
1649116800,2022-04-05 00:00:00,KAT/USDT,0.002484,0.0027,0.00222,0.002237,117490131.93891571,286562.76978479811575
1649030400,2022-04-04 00:00:00,KAT/USDT,0.002149,0.00282,0.00209,0.002484,199486168.89771792,490556.87995670831252
1648944000,2022-04-03 00:00:00,KAT/USDT,0.00225,0.002284,0.00214,0.002149,27197409.8175847,60389.96919968304267
1648857600,2022-04-02 00:00:00,KAT/USDT,0.002352,0.002391,0.002245,0.00225,40447558.45069585,93695.24581094382631
1648771200,2022-04-01 00:00:00,KAT/USDT,0.002155,0.002673,0.002041,0.002353,89504654.09695473,211140.59622977206107
1648684800,2022-03-31 00:00:00,KAT/USDT,0.002406,0.002528,0.00211,0.002156,60064035.31471623,138059.04087081299361
1648598400,2022-03-30 00:00:00,KAT/USDT,0.002043,0.003,0.002029,0.002401,325974355.02976992,831274.18388649288459
1648512000,2022-03-29 00:00:00,KAT/USDT,0.002165,0.002248,0.001948,0.002036,49103848.20565808,103322.49959471662963
1648425600,2022-03-28 00:00:00,KAT/USDT,0.002371,0.002428,0.002143,0.002165,81014297.20335195,183877.78205829518495
1648339200,2022-03-27 00:00:00,KAT/USDT,0.0024,0.002442,0.0022,0.002362,72148348.95702784,166157.81255963705816
1648252800,2022-03-26 00:00:00,KAT/USDT,0.002533,0.003089,0.002368,0.002403,283867902.85722384,761551.06540706416749
1648166400,2022-03-25 00:00:00,KAT/USDT,0.001929,0.00329,0.0018,0.002533,650940325.09450011,1675434.19713724648759
1648080000,2022-03-24 00:00:00,KAT/USDT,0.00206,0.0021,0.001923,0.001935,51780142.51851152,104585.36603465768831
1647993600,2022-03-23 00:00:00,KAT/USDT,0.001987,0.00211,0.001894,0.00206,53455963.89877606,108020.94688416715648
1647907200,2022-03-22 00:00:00,KAT/USDT,0.001936,0.002109,0.00193,0.00198,36541943.1730177,74113.20686432726957
1647820800,2022-03-21 00:00:00,KAT/USDT,0.001976,0.002116,0.001923,0.001936,71929408.12808072,143623.87868007154885
1647734400,2022-03-20 00:00:00,KAT/USDT,0.002137,0.002555,0.001887,0.001976,173571999.54957279,391482.35191832971678
1647648000,2022-03-19 00:00:00,KAT/USDT,0.002144,0.002399,0.0021,0.002137,94686255.74053562,206259.75832619059116
1647561600,2022-03-18 00:00:00,KAT/USDT,0.002184,0.002555,0.002101,0.002144,201395779.83006532,448553.77091931327109
1647475200,2022-03-17 00:00:00,KAT/USDT,0.001444,0.00275,0.001383,0.002189,713003914.27550789,1595494.77440982660702
1647388800,2022-03-16 00:00:00,KAT/USDT,0.001486,0.00152,0.001228,0.001438,125190118.45674332,170569.64176486557067
1647302400,2022-03-15 00:00:00,KAT/USDT,0.00168,0.00168,0.001356,0.001495,124613328.25113982,185849.88663023164542
1647216000,2022-03-14 00:00:00,KAT/USDT,0.002317,0.002467,0.001629,0.00168,256975939.04527309,508481.40866558061934
1647129600,2022-03-13 00:00:00,KAT/USDT,0.002102,0.0044,0.001631,0.002349,1284289622.03073306,3381367.19669340037644
1647043200,2022-03-12 00:00:00,KAT/USDT,0.000821,0.0055,0.000821,0.002112,892180368.65846831,2147237.62485631405407
1646956800,2022-03-11 00:00:00,KAT/USDT,0.000898,0.000912,0.000817,0.000822,8584053.3888707,7352.58576952729411
1646870400,2022-03-10 00:00:00,KAT/USDT,0.000982,0.001004,0.000895,0.000899,4852319.47653637,4530.64890837084776
1646784000,2022-03-09 00:00:00,KAT/USDT,0.000999,0.00102,0.00097,0.000982,6283173.16552059,6289.98457290572625
1646697600,2022-03-08 00:00:00,KAT/USDT,0.000988,0.001017,0.00097,0.000992,6757335.63856018,6704.16445896878519
1646611200,2022-03-07 00:00:00,KAT/USDT,0.00114,0.00114,0.000855,0.000986,24600558.69291687,23781.41969248727689
1646524800,2022-03-06 00:00:00,KAT/USDT,0.001196,0.001198,0.00114,0.001152,4583522.9308039,5330.04414980383602
1646438400,2022-03-05 00:00:00,KAT/USDT,0.001233,0.001233,0.001177,0.00119,2651184.99952522,3174.3143201811107
1646352000,2022-03-04 00:00:00,KAT/USDT,0.001322,0.0017,0.001216,0.001238,38919697.59243836,55163.05767658026705
1646265600,2022-03-03 00:00:00,KAT/USDT,0.001302,0.00132,0.001265,0.00132,4441210.98757951,5747.21328325749597
1646179200,2022-03-02 00:00:00,KAT/USDT,0.001363,0.001379,0.001286,0.001286,14960403.60182879,19869.66069402996491
1646092800,2022-03-01 00:00:00,KAT/USDT,0.001306,0.001379,0.001302,0.00137,11663903.51008781,15569.225056325085
1646006400,2022-02-28 00:00:00,KAT/USDT,0.001233,0.001354,0.001181,0.001302,7293316.32438533,9121.18251331703678
1645920000,2022-02-27 00:00:00,KAT/USDT,0.001261,0.001384,0.001222,0.001245,8900869.06283313,11532.9636092053391
1645833600,2022-02-26 00:00:00,KAT/USDT,0.001224,0.001273,0.001212,0.001272,12170030.09126335,15194.47902466313211
1645747200,2022-02-25 00:00:00,KAT/USDT,0.00115,0.001266,0.001148,0.001213,7967311.72186239,9748.24303938449278
1645660800,2022-02-24 00:00:00,KAT/USDT,0.001396,0.001396,0.001042,0.001179,22908880.14697608,25845.88789089342646
1645574400,2022-02-23 00:00:00,KAT/USDT,0.001528,0.001599,0.001361,0.001391,22648026.26325789,33695.12933546997862
1645488000,2022-02-22 00:00:00,KAT/USDT,0.001634,0.001655,0.00147,0.001534,20309020.00668232,31008.58741812067105
1645401600,2022-02-21 00:00:00,KAT/USDT,0.001679,0.001703,0.001592,0.001634,13709632.24167209,22742.37726196197266
1645315200,2022-02-20 00:00:00,KAT/USDT,0.001666,0.001848,0.00161,0.001679,16335214.25301042,28267.24585234368849
1645228800,2022-02-19 00:00:00,KAT/USDT,0.001711,0.001821,0.001634,0.001708,10024365.92915402,17205.83984153095517
1645142400,2022-02-18 00:00:00,KAT/USDT,0.002,0.002,0.001701,0.001763,21892716.59966198,41093.08819576023832
1645056000,2022-02-17 00:00:00,KAT/USDT,0.002238,0.002277,0.002,0.002,7904107.91721789,16915.47797324998016
1644969600,2022-02-16 00:00:00,KAT/USDT,0.002238,0.002378,0.002181,0.002212,12362861.71611792,28245.90431107045206
1644883200,2022-02-15 00:00:00,KAT/USDT,0.002059,0.002588,0.002046,0.002232,13891592.06859293,32002.33675439187897
1644796800,2022-02-14 00:00:00,KAT/USDT,0.002119,0.002168,0.002037,0.002038,4615036.25607402,9726.86404951388913
1644710400,2022-02-13 00:00:00,KAT/USDT,0.00215,0.002323,0.002083,0.002119,13647697.71405036,30013.36139218342104
