https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM,Volume USDT
1662163200,2022-09-03 00:00:00,FTM/USDT,0.26944,0.27106,0.26392,0.26727,7010689.31629631,1879823.8181046508904
1662076800,2022-09-02 00:00:00,FTM/USDT,0.27246,0.28054,0.2653,0.26946,11953467.27453065,3259428.7456354538441
1661990400,2022-09-01 00:00:00,FTM/USDT,0.27313,0.27594,0.26257,0.27243,12315637.40693506,3318827.3440931664012
1661904000,2022-08-31 00:00:00,FTM/USDT,0.27394,0.28656,0.27206,0.27318,13130104.48695368,3676985.8316636145721
1661817600,2022-08-30 00:00:00,FTM/USDT,0.28203,0.28824,0.26672,0.27395,15413171.29224529,4274912.3854903601172
1661731200,2022-08-29 00:00:00,FTM/USDT,0.26438,0.28475,0.25998,0.28211,15710521.68223474,4285299.2092619577009
1661644800,2022-08-28 00:00:00,FTM/USDT,0.27447,0.28199,0.26343,0.2644,11287098.1154715,3081964.3786348560153
1661558400,2022-08-27 00:00:00,FTM/USDT,0.27397,0.27875,0.2664,0.27437,13752568.52941802,3761893.9472871679743
1661472000,2022-08-26 00:00:00,FTM/USDT,0.30703,0.30845,0.26863,0.27368,20935151.17404775,6109720.457008266094
1661385600,2022-08-25 00:00:00,FTM/USDT,0.30191,0.31776,0.30132,0.3072,13121836.03484679,4057301.582397377337
1661299200,2022-08-24 00:00:00,FTM/USDT,0.30561,0.31474,0.29312,0.30183,14044878.31314576,4261519.2582905057886
1661212800,2022-08-23 00:00:00,FTM/USDT,0.29619,0.30828,0.28826,0.30544,18177362.7589291,5467719.5691784839078
1661126400,2022-08-22 00:00:00,FTM/USDT,0.30696,0.30712,0.28461,0.29617,17293569.87718035,5068959.7217104843543
1661040000,2022-08-21 00:00:00,FTM/USDT,0.29788,0.31055,0.29709,0.30694,17086456.35140447,5196920.6787578789659
1660953600,2022-08-20 00:00:00,FTM/USDT,0.30016,0.31292,0.28821,0.29787,29294902.69448275,8870554.2612690744886
1660867200,2022-08-19 00:00:00,FTM/USDT,0.33001,0.3339,0.29289,0.30015,40089476.18957325,12458148.2447648956125
1660780800,2022-08-18 00:00:00,FTM/USDT,0.34857,0.36234,0.32534,0.33007,24177682.67958142,8421661.1642445574803
1660694400,2022-08-17 00:00:00,FTM/USDT,0.36795,0.38092,0.34325,0.34853,30003116.61132435,10862555.9493939037922
1660608000,2022-08-16 00:00:00,FTM/USDT,0.37101,0.37901,0.36451,0.36799,43594364.25260605,16119724.5485966196842
1660521600,2022-08-15 00:00:00,FTM/USDT,0.38748,0.40462,0.3663,0.37106,30074677.73831925,11477183.1694325516506
1660435200,2022-08-14 00:00:00,FTM/USDT,0.40079,0.41024,0.38096,0.38737,26446751.02648458,10512880.9987714835559
1660348800,2022-08-13 00:00:00,FTM/USDT,0.40231,0.419,0.39518,0.40061,17762392.91442869,7219911.8669901337333
1660262400,2022-08-12 00:00:00,FTM/USDT,0.39138,0.40492,0.38413,0.40226,18841288.17639738,7460180.5396707559539
1660176000,2022-08-11 00:00:00,FTM/USDT,0.4093,0.4141,0.38833,0.3914,24958404.95149576,10023262.2657924217602
1660089600,2022-08-10 00:00:00,FTM/USDT,0.37254,0.41713,0.35731,0.40933,36542412.18492709,14345245.4677169413796
1660003200,2022-08-09 00:00:00,FTM/USDT,0.37935,0.39546,0.348,0.37255,31231528.64986923,11717305.9256343591139
1659916800,2022-08-08 00:00:00,FTM/USDT,0.37115,0.39218,0.37024,0.37937,29908330.29389627,11410236.6388757557827
1659830400,2022-08-07 00:00:00,FTM/USDT,0.36697,0.37861,0.3561,0.3714,17359133.96643045,6398913.0522905069096
1659744000,2022-08-06 00:00:00,FTM/USDT,0.38174,0.39,0.36157,0.36696,20906180.56936034,7850297.7606779008536
1659657600,2022-08-05 00:00:00,FTM/USDT,0.36737,0.38655,0.36056,0.38171,33145004.04337139,12433784.5264654531993
1659571200,2022-08-04 00:00:00,FTM/USDT,0.33734,0.3716,0.33666,0.36763,42606798.98763856,15199252.4851227454845
1659484800,2022-08-03 00:00:00,FTM/USDT,0.32935,0.34983,0.31798,0.33731,30873851.30509275,10371970.538294534613
1659398400,2022-08-02 00:00:00,FTM/USDT,0.34235,0.34868,0.31738,0.32925,32577217.18629947,10812743.5249343635487
1659312000,2022-08-01 00:00:00,FTM/USDT,0.32816,0.34678,0.32399,0.34219,35102902.46194818,11791091.0181184626086
1659225600,2022-07-31 00:00:00,FTM/USDT,0.33511,0.35466,0.32562,0.3282,30512888.85726743,10439365.3700198877759
1659139200,2022-07-30 00:00:00,FTM/USDT,0.33479,0.3608,0.33104,0.33498,41275566.34676863,14296534.6686867451825
1659052800,2022-07-29 00:00:00,FTM/USDT,0.33742,0.3525,0.32417,0.3348,47761883.13850164,16150855.5763768795184
1658966400,2022-07-28 00:00:00,FTM/USDT,0.33125,0.34501,0.31413,0.33742,44918284.97955371,14861004.8007434244024
1658880000,2022-07-27 00:00:00,FTM/USDT,0.30274,0.33192,0.2936,0.33127,39657437.57107098,12335881.1600857009639
1658793600,2022-07-26 00:00:00,FTM/USDT,0.30378,0.30544,0.28763,0.30276,28979755.21654084,8615888.4009432052254
1658707200,2022-07-25 00:00:00,FTM/USDT,0.3579,0.36063,0.30285,0.30373,45394603.05225531,14648522.2494480962477
1658620800,2022-07-24 00:00:00,FTM/USDT,0.3421,0.3682,0.32988,0.35786,40747569.63684879,14099481.244463856744
1658534400,2022-07-23 00:00:00,FTM/USDT,0.3183,0.35488,0.31358,0.3421,39197806.12328286,13277988.8071177016151
1658448000,2022-07-22 00:00:00,FTM/USDT,0.33301,0.3433,0.31255,0.31805,28036137.44849763,9214186.7007820070065
1658361600,2022-07-21 00:00:00,FTM/USDT,0.31016,0.33687,0.29315,0.33302,36209029.82239735,11450123.009499351076
1658275200,2022-07-20 00:00:00,FTM/USDT,0.33989,0.35785,0.30456,0.31028,69011309.52322394,23095827.3290004878324
1658188800,2022-07-19 00:00:00,FTM/USDT,0.29631,0.34973,0.2874,0.34002,89832276.38506869,29261253.5888427990467
1658102400,2022-07-18 00:00:00,FTM/USDT,0.25506,0.2992,0.25424,0.29631,45232578.82571156,12660896.9850903940916
1658016000,2022-07-17 00:00:00,FTM/USDT,0.2636,0.27219,0.25426,0.25506,15991196.91016055,4205170.7468571546789
1657929600,2022-07-16 00:00:00,FTM/USDT,0.25658,0.26686,0.2477,0.26358,19330821.87861051,4979554.1872998913293
1657843200,2022-07-15 00:00:00,FTM/USDT,0.2537,0.264,0.24953,0.25665,25825445.11214601,6643933.1875073584999
1657756800,2022-07-14 00:00:00,FTM/USDT,0.24683,0.256,0.23406,0.25378,19503767.12533274,4762171.5533661454288
1657670400,2022-07-13 00:00:00,FTM/USDT,0.23411,0.24704,0.2206,0.24684,19498647.052565,4556706.7289306022298
1657584000,2022-07-12 00:00:00,FTM/USDT,0.24308,0.24979,0.23367,0.23417,12543672.18488099,3049293.4341483549703
1657497600,2022-07-11 00:00:00,FTM/USDT,0.26652,0.26692,0.24149,0.24308,15817359.03308097,4079151.0253939730613
1657411200,2022-07-10 00:00:00,FTM/USDT,0.28104,0.2823,0.26215,0.26625,15923808.26802667,4294619.2442239241796
1657324800,2022-07-09 00:00:00,FTM/USDT,0.27214,0.28788,0.27204,0.28111,12719377.04653069,3569625.5357120759002
1657238400,2022-07-08 00:00:00,FTM/USDT,0.27569,0.29353,0.26702,0.27228,26677495.15130424,7440532.1858060350044
1657152000,2022-07-07 00:00:00,FTM/USDT,0.26195,0.27983,0.2588,0.27547,21730307.30137727,5851090.4100149558368
1657065600,2022-07-06 00:00:00,FTM/USDT,0.25809,0.26586,0.25063,0.26189,18258878.98041403,4702565.7295823716855
1656979200,2022-07-05 00:00:00,FTM/USDT,0.26474,0.27324,0.24673,0.25806,29793607.76953946,7724395.4473166855441
1656892800,2022-07-04 00:00:00,FTM/USDT,0.25709,0.26663,0.24987,0.26472,18362249.03155072,4745957.6289121237135
1656806400,2022-07-03 00:00:00,FTM/USDT,0.24612,0.26703,0.24292,0.25701,17425466.40908739,4365858.6241162048918
1656720000,2022-07-02 00:00:00,FTM/USDT,0.24718,0.25016,0.2369,0.24577,18181260.83446612,4423144.3259147298006
1656633600,2022-07-01 00:00:00,FTM/USDT,0.25163,0.2629,0.24417,0.24716,35924739.45749873,9019032.9514644411903
1656547200,2022-06-30 00:00:00,FTM/USDT,0.26056,0.26349,0.23564,0.25163,36223061.20039731,8938207.1746519985072
1656460800,2022-06-29 00:00:00,FTM/USDT,0.27069,0.27912,0.25367,0.26029,33338947.39218767,8802512.9996782991527
1656374400,2022-06-28 00:00:00,FTM/USDT,0.27636,0.2938,0.26803,0.27061,33305890.89453213,9309178.3573025226894
1656288000,2022-06-27 00:00:00,FTM/USDT,0.27836,0.29541,0.271,0.2765,29360398.3001481,8304218.1345291852254
1656201600,2022-06-26 00:00:00,FTM/USDT,0.30665,0.31557,0.27656,0.27873,31159782.04852928,9359259.8402357860683
1656115200,2022-06-25 00:00:00,FTM/USDT,0.30118,0.31735,0.28776,0.30634,42417523.15389425,12795772.5012095715959
1656028800,2022-06-24 00:00:00,FTM/USDT,0.27272,0.30821,0.27027,0.30114,35757452.23213592,10094118.1173559914906
1655942400,2022-06-23 00:00:00,FTM/USDT,0.25238,0.27562,0.25143,0.27273,35543781.74223891,9464990.38220163882
1655856000,2022-06-22 00:00:00,FTM/USDT,0.27023,0.27611,0.25089,0.25215,45449925.25549541,11907931.2429692727937
1655769600,2022-06-21 00:00:00,FTM/USDT,0.252,0.29577,0.24865,0.27014,57055888.57367514,15568684.2298136375046
1655683200,2022-06-20 00:00:00,FTM/USDT,0.24259,0.26831,0.23384,0.25189,56010067.00044949,13996808.7705868934598
1655596800,2022-06-19 00:00:00,FTM/USDT,0.21983,0.2445,0.21126,0.24246,47518428.8173071,10822168.1392872971331
1655510400,2022-06-18 00:00:00,FTM/USDT,0.24132,0.24764,0.20354,0.21976,56734341.70950131,12647831.425666582548
1655424000,2022-06-17 00:00:00,FTM/USDT,0.22306,0.24755,0.2207,0.24115,43931320.38321559,10455816.7708263709129
1655337600,2022-06-16 00:00:00,FTM/USDT,0.25632,0.26138,0.21969,0.22302,57464370.0255209,13556540.4279962241178
1655251200,2022-06-15 00:00:00,FTM/USDT,0.23388,0.25674,0.20894,0.25614,70249467.85086284,16048284.9820219830162
1655164800,2022-06-14 00:00:00,FTM/USDT,0.23913,0.25712,0.22148,0.23371,64147207.13112798,15296617.3727450869851
1655078400,2022-06-13 00:00:00,FTM/USDT,0.22317,0.24763,0.1941,0.23929,73127238.71364385,15833671.3286457984828
1654992000,2022-06-12 00:00:00,FTM/USDT,0.27727,0.2818,0.2226,0.22307,56588882.61177263,13992865.1419241333678
1654905600,2022-06-11 00:00:00,FTM/USDT,0.3078,0.31781,0.27358,0.27726,25768428.19989538,7522191.4375135148356
1654819200,2022-06-10 00:00:00,FTM/USDT,0.33614,0.34038,0.30378,0.30773,16961444.10691244,5414116.847278573334
1654732800,2022-06-09 00:00:00,FTM/USDT,0.33775,0.3519,0.32843,0.33626,14549895.60044061,4945753.5933095152072
1654646400,2022-06-08 00:00:00,FTM/USDT,0.35097,0.361,0.33635,0.33757,15631399.93728717,5438107.6388160410529
1654560000,2022-06-07 00:00:00,FTM/USDT,0.36491,0.36532,0.33559,0.35123,26123155.12044615,9098968.1874382419388
1654473600,2022-06-06 00:00:00,FTM/USDT,0.35178,0.38764,0.3497,0.36505,21330516.3857209,7919291.8902341330863
1654387200,2022-06-05 00:00:00,FTM/USDT,0.35494,0.35917,0.34199,0.35133,12195371.37491215,4282925.3353557021674
1654300800,2022-06-04 00:00:00,FTM/USDT,0.35586,0.35827,0.3409,0.35442,18326557.80198655,6398035.5446813819752
1654214400,2022-06-03 00:00:00,FTM/USDT,0.37922,0.38382,0.34738,0.35577,20625912.82885845,7464455.8766431606312
1654128000,2022-06-02 00:00:00,FTM/USDT,0.36758,0.3832,0.35302,0.37891,28380357.22752289,10439365.0992907098507
1654041600,2022-06-01 00:00:00,FTM/USDT,0.40424,0.41324,0.35934,0.36739,38749476.84273395,15009353.8813588734813
1653955200,2022-05-31 00:00:00,FTM/USDT,0.41523,0.43058,0.38852,0.40444,34319311.55665447,13992908.4811965507243
1653868800,2022-05-30 00:00:00,FTM/USDT,0.36891,0.42535,0.36194,0.4153,43409345.88658996,17190137.0267635392625
1653782400,2022-05-29 00:00:00,FTM/USDT,0.37181,0.37686,0.3526,0.3687,30648319.25515336,11212975.3829769083547
1653696000,2022-05-28 00:00:00,FTM/USDT,0.34388,0.3774,0.34096,0.37188,33785065.83111453,12146345.7805865200158
1653609600,2022-05-27 00:00:00,FTM/USDT,0.37745,0.38221,0.33613,0.34389,60597280.10427647,21626842.9047332674799
1653523200,2022-05-26 00:00:00,FTM/USDT,0.40266,0.41681,0.34,0.37775,63525606.43532755,24112021.2424606487841
1653436800,2022-05-25 00:00:00,FTM/USDT,0.42337,0.4375,0.39832,0.4028,45606127.17784756,18810077.9607788947035
1653350400,2022-05-24 00:00:00,FTM/USDT,0.43523,0.45604,0.3955,0.42335,64795374.18116059,27408846.8158914390427
1653264000,2022-05-23 00:00:00,FTM/USDT,0.43496,0.52227,0.41867,0.43553,99366207.48582798,47297795.7168148427814
1653177600,2022-05-22 00:00:00,FTM/USDT,0.41254,0.4607,0.402,0.43541,66017468.71506274,28213772.7828717536203
1653091200,2022-05-21 00:00:00,FTM/USDT,0.3516,0.46273,0.34785,0.41261,84239741.42456381,34249015.6291367057303
1653004800,2022-05-20 00:00:00,FTM/USDT,0.35067,0.36572,0.32228,0.35137,35772708.04582793,12308781.6633566305441
1652918400,2022-05-19 00:00:00,FTM/USDT,0.31896,0.35666,0.30285,0.35076,31567443.04065323,10431338.6874687354987
1652832000,2022-05-18 00:00:00,FTM/USDT,0.35923,0.37766,0.31588,0.3189,38931092.6525964,13373207.8080891232295
1652745600,2022-05-17 00:00:00,FTM/USDT,0.33593,0.38136,0.33476,0.35894,45170723.1136797,16046702.4804055984858
1652659200,2022-05-16 00:00:00,FTM/USDT,0.3952,0.3952,0.33134,0.33591,43531474.23986477,15364635.1299631603452
1652572800,2022-05-15 00:00:00,FTM/USDT,0.37713,0.4019,0.34657,0.39522,38972273.8459861,14467790.7431546136877
1652486400,2022-05-14 00:00:00,FTM/USDT,0.33025,0.38743,0.29404,0.37648,47666285.5076218,15514383.7853851945135
1652400000,2022-05-13 00:00:00,FTM/USDT,0.29789,0.435,0.28674,0.33063,65907252.04212005,23631945.7319929386947
1652313600,2022-05-12 00:00:00,FTM/USDT,0.30746,0.35,0.23708,0.29804,74108225.12007295,20623828.7676360141153
1652227200,2022-05-11 00:00:00,FTM/USDT,0.53331,0.55259,0.26865,0.30682,114936693.79255042,46106682.8589473159885
1652140800,2022-05-10 00:00:00,FTM/USDT,0.54056,0.61463,0.51666,0.53331,42101276.54794137,24009489.2059981021219
1652054400,2022-05-09 00:00:00,FTM/USDT,0.67697,0.69,0.53562,0.54053,48325089.72586369,29474355.3541436712714
1651968000,2022-05-08 00:00:00,FTM/USDT,0.6835,0.7083,0.66035,0.67723,26744055.47381435,18256089.2413235650891
1651881600,2022-05-07 00:00:00,FTM/USDT,0.72408,0.7313,0.66217,0.68322,22748064.74390885,16092770.8426935431068
1651795200,2022-05-06 00:00:00,FTM/USDT,0.74182,0.74762,0.69505,0.72424,29438885.73495074,21280574.5146191498669
1651708800,2022-05-05 00:00:00,FTM/USDT,0.8617,0.87274,0.71074,0.74163,33139938.55346105,25902775.7971454664144
1651622400,2022-05-04 00:00:00,FTM/USDT,0.75224,0.86699,0.74484,0.86151,34525589.7848173,27623246.8183443235524
1651536000,2022-05-03 00:00:00,FTM/USDT,0.7735,0.81437,0.7422,0.75219,28053851.58618014,21888623.899683104317
1651449600,2022-05-02 00:00:00,FTM/USDT,0.7864,0.80599,0.72294,0.77318,48501601.04740577,37259273.6700741890317
1651363200,2022-05-01 00:00:00,FTM/USDT,0.68483,0.79197,0.65448,0.78673,57140513.86100191,41236201.9280476472604
1651276800,2022-04-30 00:00:00,FTM/USDT,0.83442,0.85382,0.65136,0.68479,40550260.84488177,30583372.0381751588906
1651190400,2022-04-29 00:00:00,FTM/USDT,0.97056,0.97947,0.79835,0.83452,26099498.4221097,23071253.4146869799841
1651104000,2022-04-28 00:00:00,FTM/USDT,0.98806,1.01696,0.963,0.97061,13575586.36971759,13392914.1557883651255
1651017600,2022-04-27 00:00:00,FTM/USDT,0.96991,1.01578,0.96074,0.98806,11912365.67377049,11788864.9384359225271
1650931200,2022-04-26 00:00:00,FTM/USDT,1.07336,1.08468,0.95787,0.9696,17113241.1080072,17407227.9080903622955
1650844800,2022-04-25 00:00:00,FTM/USDT,1.07063,1.07411,0.98407,1.07286,21065284.4959571,21658994.3217216142024
1650758400,2022-04-24 00:00:00,FTM/USDT,1.09156,1.10052,1.06456,1.07093,6972321.44255055,7558330.8625513259047
1650672000,2022-04-23 00:00:00,FTM/USDT,1.11224,1.12197,1.08145,1.0906,7994137.73978931,8819699.9362218380936
1650585600,2022-04-22 00:00:00,FTM/USDT,1.11516,1.14905,1.09784,1.11242,8932587.94201381,10015641.6734494822333
1650499200,2022-04-21 00:00:00,FTM/USDT,1.17608,1.20908,1.09832,1.11537,12018750.77122759,14039922.9964333540746
1650412800,2022-04-20 00:00:00,FTM/USDT,1.18538,1.23,1.16026,1.17607,13933170.21047867,16625501.1659216435822
1650326400,2022-04-19 00:00:00,FTM/USDT,1.14137,1.19234,1.13318,1.18563,10169113.21876523,11805453.4543798975997
1650240000,2022-04-18 00:00:00,FTM/USDT,1.11421,1.14689,1.05811,1.14114,19207344.04400829,21038350.4246271107613
1650153600,2022-04-17 00:00:00,FTM/USDT,1.15496,1.16611,1.105,1.11451,6488574.47698684,7413375.5458085345364
1650067200,2022-04-16 00:00:00,FTM/USDT,1.17923,1.18231,1.136,1.15504,7434703.14837364,8626681.1324239978898
1649980800,2022-04-15 00:00:00,FTM/USDT,1.1535,1.18483,1.1496,1.17896,7972560.53168045,9316013.447820131514
1649894400,2022-04-14 00:00:00,FTM/USDT,1.1931,1.22467,1.13461,1.15363,12012040.5019526,14187152.9639737078444
1649808000,2022-04-13 00:00:00,FTM/USDT,1.16432,1.20675,1.14128,1.19266,14179316.98706688,16673973.7871767545578
1649721600,2022-04-12 00:00:00,FTM/USDT,1.12024,1.18811,1.11151,1.16421,14838568.24258756,17088292.2768530570513
1649635200,2022-04-11 00:00:00,FTM/USDT,1.25594,1.26064,1.10157,1.12023,19445292.74106228,22665323.9663679864174
1649548800,2022-04-10 00:00:00,FTM/USDT,1.30125,1.32575,1.25124,1.256,9376113.66776455,12039299.8965629897297
1649462400,2022-04-09 00:00:00,FTM/USDT,1.24785,1.30315,1.24395,1.30055,7510055.36911033,9517682.4625313374895
1649376000,2022-04-08 00:00:00,FTM/USDT,1.34789,1.37767,1.23552,1.24751,15165582.88971033,19807402.9295434110584
1649289600,2022-04-07 00:00:00,FTM/USDT,1.30491,1.38098,1.2809,1.3482,12556771.94811724,16707125.5466315295798
1649203200,2022-04-06 00:00:00,FTM/USDT,1.44752,1.46123,1.29415,1.30541,29229095.2139445,39949573.9603045942895
1649116800,2022-04-05 00:00:00,FTM/USDT,1.54916,1.58087,1.44106,1.44733,15520897.86660037,23619666.2042250854825
1649030400,2022-04-04 00:00:00,FTM/USDT,1.62635,1.64581,1.48056,1.54952,20425722.99484055,31930515.3874824377417
1648944000,2022-04-03 00:00:00,FTM/USDT,1.53588,1.65,1.51383,1.62654,16333158.34640874,25904323.5452671585077
1648857600,2022-04-02 00:00:00,FTM/USDT,1.58998,1.68135,1.52548,1.53506,26247816.09524205,42384235.2279893356902
1648771200,2022-04-01 00:00:00,FTM/USDT,1.43069,1.60875,1.41362,1.59028,38219444.83129516,58068022.8599580520754
1648684800,2022-03-31 00:00:00,FTM/USDT,1.40956,1.53119,1.40347,1.43106,32572260.55324685,47678346.2003586331012
1648598400,2022-03-30 00:00:00,FTM/USDT,1.41507,1.455,1.36705,1.40872,12928317.77560911,18290813.3437797169183
1648512000,2022-03-29 00:00:00,FTM/USDT,1.39992,1.48225,1.38272,1.41552,18009856.88668285,25854401.0170851597963
1648425600,2022-03-28 00:00:00,FTM/USDT,1.43652,1.48803,1.38,1.40073,20917876.80385607,30362938.5030588603697
1648339200,2022-03-27 00:00:00,FTM/USDT,1.39737,1.43707,1.34421,1.43609,11138767.24401609,15556982.9986883426222
1648252800,2022-03-26 00:00:00,FTM/USDT,1.35134,1.41,1.33505,1.39717,12339199.40250812,16976116.591603608837
1648166400,2022-03-25 00:00:00,FTM/USDT,1.3164,1.43295,1.30022,1.35102,22414937.92737743,30698126.3526300506428
1648080000,2022-03-24 00:00:00,FTM/USDT,1.30519,1.34693,1.29351,1.31595,14755539.7360557,19523667.6225930870829
1647993600,2022-03-23 00:00:00,FTM/USDT,1.27325,1.31426,1.25463,1.30454,10461149.90011486,13450491.6685956472494
1647907200,2022-03-22 00:00:00,FTM/USDT,1.25835,1.32874,1.25,1.27255,13907489.12542701,18069825.5096794171723
1647820800,2022-03-21 00:00:00,FTM/USDT,1.25197,1.3068,1.20001,1.25882,17811588.99484599,22439780.6638605888868
1647734400,2022-03-20 00:00:00,FTM/USDT,1.31606,1.34507,1.24135,1.25203,12986376.1045982,16620268.7000094154939
1647648000,2022-03-19 00:00:00,FTM/USDT,1.24589,1.34591,1.24269,1.31665,21322444.51973468,27829291.4670656822431
1647561600,2022-03-18 00:00:00,FTM/USDT,1.20502,1.2792,1.1722,1.24579,18584942.20461305,22836941.8652047843134
1647475200,2022-03-17 00:00:00,FTM/USDT,1.27,1.2753,1.19334,1.20316,14244301.93437067,17623109.4268495820894
1647388800,2022-03-16 00:00:00,FTM/USDT,1.1971,1.2856,1.13653,1.27027,38504738.35418273,46162058.8279462917357
1647302400,2022-03-15 00:00:00,FTM/USDT,1.08517,1.25,1.03544,1.19682,34727942.53982132,39454029.444518987819
1647216000,2022-03-14 00:00:00,FTM/USDT,1.11599,1.12488,1.03437,1.08485,25966346.77424221,28266807.9776279442978
1647129600,2022-03-13 00:00:00,FTM/USDT,1.18441,1.20562,1.11169,1.11616,14042135.32653321,16475126.6643343887028
1647043200,2022-03-12 00:00:00,FTM/USDT,1.20094,1.27366,1.18264,1.18427,14108316.21080126,17257077.2974253848607
1646956800,2022-03-11 00:00:00,FTM/USDT,1.23906,1.26699,1.14222,1.19976,34062143.27722881,40971378.9842527765594
1646870400,2022-03-10 00:00:00,FTM/USDT,1.37039,1.37466,1.22186,1.23957,23842193.62158332,30334553.951871173844
1646784000,2022-03-09 00:00:00,FTM/USDT,1.325,1.44,1.32013,1.37086,36612578.65793351,50638704.2256065688248
1646697600,2022-03-08 00:00:00,FTM/USDT,1.31545,1.38967,1.30103,1.32473,29024893.64399832,39047697.4036324701216
1646611200,2022-03-07 00:00:00,FTM/USDT,1.4118,1.47141,1.29035,1.31556,45699790.06289987,62595162.0233433837781
1646524800,2022-03-06 00:00:00,FTM/USDT,1.68843,1.71141,1.3833,1.4115,44985903.18342516,66167478.9314886912844
1646438400,2022-03-05 00:00:00,FTM/USDT,1.6637,1.70486,1.60806,1.68931,14641986.82868047,24308656.4952024778998
1646352000,2022-03-04 00:00:00,FTM/USDT,1.8737,1.88367,1.63424,1.66369,30146921.03882524,52797984.2417333040562
1646265600,2022-03-03 00:00:00,FTM/USDT,2.01679,2.01735,1.81008,1.873,30836792.02638215,58427937.7219874091843
1646179200,2022-03-02 00:00:00,FTM/USDT,1.82941,2.0789,1.7742,2.01679,39394773.60374835,77717248.1821851885483
1646092800,2022-03-01 00:00:00,FTM/USDT,1.78274,1.94991,1.77721,1.82913,31756536.61254408,58827203.1591696001291
1646006400,2022-02-28 00:00:00,FTM/USDT,1.58478,1.7968,1.54309,1.78299,34425701.30327216,57465885.2275632017883
1645920000,2022-02-27 00:00:00,FTM/USDT,1.77013,1.79535,1.56517,1.58469,24708826.45395062,41477905.4767393436022
1645833600,2022-02-26 00:00:00,FTM/USDT,1.72284,1.82676,1.65608,1.76817,26575502.18089812,46230410.9572648842457
1645747200,2022-02-25 00:00:00,FTM/USDT,1.48779,1.73035,1.46472,1.72323,31267756.27105904,49899009.7339422809591
1645660800,2022-02-24 00:00:00,FTM/USDT,1.57215,1.58578,1.29674,1.48751,51038466.84612084,72737219.0075956526711
1645574400,2022-02-23 00:00:00,FTM/USDT,1.61346,1.7313,1.56539,1.57165,22668282.48371394,37340690.8702264824185
1645488000,2022-02-22 00:00:00,FTM/USDT,1.53804,1.61899,1.47433,1.61397,25083133.42177578,38895883.247647595673
1645401600,2022-02-21 00:00:00,FTM/USDT,1.72416,1.81021,1.52662,1.53852,27676406.20924436,46890339.3932489975319
1645315200,2022-02-20 00:00:00,FTM/USDT,1.87501,1.87819,1.675,1.72312,17549961.43439058,30583070.299236008356
1645228800,2022-02-19 00:00:00,FTM/USDT,1.86231,1.91025,1.80688,1.87507,9729084.36743442,18148290.2531442206326
1645142400,2022-02-18 00:00:00,FTM/USDT,1.89699,1.96942,1.83903,1.86286,15092115.60345588,28703912.8955308318104
1645056000,2022-02-17 00:00:00,FTM/USDT,2.0685,2.14835,1.8747,1.89611,22090800.87172752,44199873.3921661303807
1644969600,2022-02-16 00:00:00,FTM/USDT,2.08943,2.11563,2.00393,2.06915,16774300.40841676,34538206.5607177363745
1644883200,2022-02-15 00:00:00,FTM/USDT,1.92609,2.1048,1.91536,2.08984,23000671.48547584,46644378.3836467797143
1644796800,2022-02-14 00:00:00,FTM/USDT,1.89147,1.96607,1.81165,1.92553,24233687.2475265,45774527.559757406334
1644710400,2022-02-13 00:00:00,FTM/USDT,1.95158,1.98954,1.88505,1.89133,13525962.86770005,26188813.7137505706959
