https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USDT
1660608000,2022-08-16 00:00:00,1INCH/USDT,0.82027,0.83291,0.80746,0.81792,178620.07690236,146884.8546701445242
1660521600,2022-08-15 00:00:00,1INCH/USDT,0.83999,0.864,0.807,0.82024,288253.43115418,242176.254012753086
1660435200,2022-08-14 00:00:00,1INCH/USDT,0.8737,0.89369,0.83025,0.83947,247096.82314176,213794.8127218898932
1660348800,2022-08-13 00:00:00,1INCH/USDT,0.88035,0.91083,0.86965,0.87124,319827.72276896,283175.5761804945045
1660262400,2022-08-12 00:00:00,1INCH/USDT,0.86423,0.89228,0.84479,0.88,222724.86241847,193380.9223695965362
1660176000,2022-08-11 00:00:00,1INCH/USDT,0.88329,0.895,0.85844,0.86361,483488.28336029,422947.1068957997719
1660089600,2022-08-10 00:00:00,1INCH/USDT,0.80753,0.90654,0.78258,0.88337,770829.14753138,647279.5266148980173
1660003200,2022-08-09 00:00:00,1INCH/USDT,0.83774,0.878,0.79179,0.8068,510359.55737514,424570.3231420564115
1659916800,2022-08-08 00:00:00,1INCH/USDT,0.80718,0.86384,0.80449,0.83717,371439.84222569,313398.518297836058
1659830400,2022-08-07 00:00:00,1INCH/USDT,0.8095,0.82397,0.79731,0.80688,183415.52766322,149117.3180814329615
1659744000,2022-08-06 00:00:00,1INCH/USDT,0.83275,0.84516,0.80375,0.80948,138354.77631538,114398.9615819333095
1659657600,2022-08-05 00:00:00,1INCH/USDT,0.79926,0.85308,0.79926,0.83344,366317.36531219,303636.9921563289258
1659571200,2022-08-04 00:00:00,1INCH/USDT,0.76512,0.83248,0.76366,0.79861,395530.00738062,316079.6586341748654
1659484800,2022-08-03 00:00:00,1INCH/USDT,0.7427,0.82468,0.72395,0.76593,512579.54460103,401240.15331543878
1659398400,2022-08-02 00:00:00,1INCH/USDT,0.76904,0.78062,0.71641,0.74316,381313.83856596,283558.0046923775407
1659312000,2022-08-01 00:00:00,1INCH/USDT,0.76029,0.79507,0.74153,0.76946,310897.16957726,238827.1098119385063
1659225600,2022-07-31 00:00:00,1INCH/USDT,0.76508,0.82659,0.75167,0.76165,533556.22136063,421055.7623886578049
1659139200,2022-07-30 00:00:00,1INCH/USDT,0.76037,0.836,0.75424,0.76615,828421.39124258,655185.52042131971
1659052800,2022-07-29 00:00:00,1INCH/USDT,0.77358,0.7892,0.73922,0.75909,452609.91895921,346839.092816761415
1658966400,2022-07-28 00:00:00,1INCH/USDT,0.69458,0.80768,0.68336,0.77341,1064062.99294054,790948.9327956361026
1658880000,2022-07-27 00:00:00,1INCH/USDT,0.63535,0.69632,0.61911,0.69458,436608.8570584,284253.627084041369
1658793600,2022-07-26 00:00:00,1INCH/USDT,0.62286,0.63628,0.60431,0.63628,296651.90645612,182928.2626219288491
1658707200,2022-07-25 00:00:00,1INCH/USDT,0.67535,0.68015,0.62227,0.62227,390124.08970968,252684.8127921464054
1658620800,2022-07-24 00:00:00,1INCH/USDT,0.6805,0.69829,0.67251,0.67546,303885.95407573,208004.0099601706958
1658534400,2022-07-23 00:00:00,1INCH/USDT,0.6626,0.703,0.65181,0.68028,640149.05949313,432691.751888930772
1658448000,2022-07-22 00:00:00,1INCH/USDT,0.68787,0.71575,0.6547,0.65976,850120.24615301,593324.9734123120512
1658361600,2022-07-21 00:00:00,1INCH/USDT,0.67604,0.69633,0.64752,0.68847,445638.92753733,298265.4393237553526
1658275200,2022-07-20 00:00:00,1INCH/USDT,0.73559,0.74976,0.66743,0.67611,925177.93798663,658155.291088175799
1658188800,2022-07-19 00:00:00,1INCH/USDT,0.71911,0.77626,0.71043,0.73644,1015349.7749235,745613.0122463896729
1658102400,2022-07-18 00:00:00,1INCH/USDT,0.64566,0.736,0.64242,0.718,1004904.57994058,699783.2282397798214
1658016000,2022-07-17 00:00:00,1INCH/USDT,0.66657,0.68268,0.63892,0.64468,438790.60205746,289388.2488204441327
1657929600,2022-07-16 00:00:00,1INCH/USDT,0.65251,0.6746,0.63154,0.66728,496544.15492848,322909.8148864300728
1657843200,2022-07-15 00:00:00,1INCH/USDT,0.61583,0.69556,0.60415,0.65179,1314096.12758152,862660.275109539274
1657756800,2022-07-14 00:00:00,1INCH/USDT,0.59444,0.6257,0.56684,0.61617,670960.50647502,401408.8633507200617
1657670400,2022-07-13 00:00:00,1INCH/USDT,0.56002,0.59668,0.5418,0.5952,486939.52735907,277333.747632827425
1657584000,2022-07-12 00:00:00,1INCH/USDT,0.59059,0.59683,0.55656,0.55924,500559.97038669,291034.4764818970247
1657497600,2022-07-11 00:00:00,1INCH/USDT,0.63935,0.64748,0.587,0.59105,658061.26614778,409295.9631713753779
1657411200,2022-07-10 00:00:00,1INCH/USDT,0.69738,0.70937,0.63223,0.63911,912870.03907677,604200.6286870019939
1657324800,2022-07-09 00:00:00,1INCH/USDT,0.68784,0.75168,0.67322,0.69536,904361.24627039,621733.1922172604177
1657238400,2022-07-08 00:00:00,1INCH/USDT,0.64407,0.719,0.64144,0.68767,1224074.66706936,842154.415152167978
1657152000,2022-07-07 00:00:00,1INCH/USDT,0.62527,0.65392,0.61905,0.64354,538591.01632186,341910.3362046978673
1657065600,2022-07-06 00:00:00,1INCH/USDT,0.6225,0.63309,0.61,0.62637,737768.71338727,458475.7272020304457
1656979200,2022-07-05 00:00:00,1INCH/USDT,0.63742,0.65777,0.59802,0.62179,936001.91511509,584335.4380477333908
1656892800,2022-07-04 00:00:00,1INCH/USDT,0.62677,0.64028,0.60589,0.63852,723141.0443479,450011.9949279292626
1656806400,2022-07-03 00:00:00,1INCH/USDT,0.63629,0.64012,0.61,0.62674,497243.71149815,310811.8798158674807
1656720000,2022-07-02 00:00:00,1INCH/USDT,0.65477,0.662,0.62076,0.63591,879386.97605958,558297.1516504312401
1656633600,2022-07-01 00:00:00,1INCH/USDT,0.69468,0.71249,0.644,0.65438,959873.00282628,642349.6196107734372
1656547200,2022-06-30 00:00:00,1INCH/USDT,0.70888,0.75062,0.65588,0.69442,1679277.65788601,1171808.5550820333083
1656460800,2022-06-29 00:00:00,1INCH/USDT,0.74144,0.77836,0.69482,0.70872,1626445.63333861,1203944.4130593293929
1656374400,2022-06-28 00:00:00,1INCH/USDT,0.67266,0.80746,0.64156,0.74167,2853822.72005895,2115793.0419816819778
1656288000,2022-06-27 00:00:00,1INCH/USDT,0.69195,0.7245,0.64714,0.67326,1074291.13155526,731313.5530391223577
1656201600,2022-06-26 00:00:00,1INCH/USDT,0.7293,0.78654,0.689,0.69275,2262740.33487101,1699381.2965578091253
1656115200,2022-06-25 00:00:00,1INCH/USDT,0.75435,0.7696,0.695,0.72792,2049922.32814323,1504397.1601753227428
1656028800,2022-06-24 00:00:00,1INCH/USDT,0.71288,0.78304,0.695,0.7544,2067271.2967928,1513129.7818028533113
1655942400,2022-06-23 00:00:00,1INCH/USDT,0.68823,0.71625,0.66639,0.71329,1667811.55906493,1159903.4829754663468
1655856000,2022-06-22 00:00:00,1INCH/USDT,0.69094,0.751,0.646,0.68845,2373287.76210037,1640670.5323067433717
1655769600,2022-06-21 00:00:00,1INCH/USDT,0.68632,0.73585,0.6576,0.69097,2276630.43927819,1599916.3441207181228
1655683200,2022-06-20 00:00:00,1INCH/USDT,0.58,0.727,0.5586,0.686,2076832.13111938,1372803.0990419772878
1655596800,2022-06-19 00:00:00,1INCH/USDT,0.5517,0.58648,0.529,0.58,1539571.89589911,850132.1862338886831
1655510400,2022-06-18 00:00:00,1INCH/USDT,0.59043,0.59992,0.5138,0.55221,1934479.35533477,1066046.5641197764609
1655424000,2022-06-17 00:00:00,1INCH/USDT,0.57612,0.60259,0.574,0.59052,2942271.27003827,1735900.8278778556762
1655337600,2022-06-16 00:00:00,1INCH/USDT,0.631,0.638,0.568,0.5764,1455498.69010211,873498.9199519502646
1655251200,2022-06-15 00:00:00,1INCH/USDT,0.593,0.63595,0.537,0.631,1410708.46855525,807722.9638792340352
1655164800,2022-06-14 00:00:00,1INCH/USDT,0.599,0.606,0.551,0.593,843668.52567505,494725.7631837645
1655078400,2022-06-13 00:00:00,1INCH/USDT,0.65,0.661,0.565,0.6,859258.7602249,513448.557757263
1654992000,2022-06-12 00:00:00,1INCH/USDT,0.696,0.719,0.648,0.651,646503.44468624,437169.22716777057
1654905600,2022-06-11 00:00:00,1INCH/USDT,0.757,0.772,0.689,0.695,549315.45922784,395242.85501382119
1654819200,2022-06-10 00:00:00,1INCH/USDT,0.802,0.804,0.742,0.759,510563.37059246,393717.30228374273
1654732800,2022-06-09 00:00:00,1INCH/USDT,0.816,0.824,0.797,0.803,197086.05457338,159400.5544715171
1654646400,2022-06-08 00:00:00,1INCH/USDT,0.845,0.851,0.809,0.816,339714.28793914,282719.95215175362
1654560000,2022-06-07 00:00:00,1INCH/USDT,0.874,0.874,0.818,0.846,467574.78094239,394525.2272965615
1654473600,2022-06-06 00:00:00,1INCH/USDT,0.858,0.898,0.857,0.875,331272.73280453,290393.67520670315
1654387200,2022-06-05 00:00:00,1INCH/USDT,0.867,0.871,0.848,0.859,351492.5776186,302122.81285980576
1654300800,2022-06-04 00:00:00,1INCH/USDT,0.872,0.881,0.851,0.869,508848.88127536,438662.34986744272
1654214400,2022-06-03 00:00:00,1INCH/USDT,0.93,0.93,0.86,0.872,729690.35881777,646985.05896472758
1654128000,2022-06-02 00:00:00,1INCH/USDT,0.951,0.953,0.9,0.931,877489.36255253,808682.97421350682
1654041600,2022-06-01 00:00:00,1INCH/USDT,0.968,0.994,0.939,0.951,753735.63677538,728448.95015058708
1653955200,2022-05-31 00:00:00,1INCH/USDT,1.006,1.016,0.959,0.969,1028975.05536151,1011643.71787627412
1653868800,2022-05-30 00:00:00,1INCH/USDT,0.92,1.068,0.911,1.007,938396.57116914,914147.40670948979
1653782400,2022-05-29 00:00:00,1INCH/USDT,0.916,0.929,0.897,0.92,157004.26672657,143173.87741810447
1653696000,2022-05-28 00:00:00,1INCH/USDT,0.899,0.927,0.891,0.917,145597.08211901,133155.22425142104
1653609600,2022-05-27 00:00:00,1INCH/USDT,0.915,0.925,0.885,0.898,315815.33102385,286111.27419199719
1653523200,2022-05-26 00:00:00,1INCH/USDT,0.966,0.981,0.883,0.914,565511.38421653,517928.15937086888
1653436800,2022-05-25 00:00:00,1INCH/USDT,0.996,1.008,0.953,0.967,192318.16883336,187035.9302932322
1653350400,2022-05-24 00:00:00,1INCH/USDT,0.953,1.03,0.95,0.995,557762.03932513,554218.99528625993
1653264000,2022-05-23 00:00:00,1INCH/USDT,0.996,1.055,0.944,0.955,737672.01302068,742031.80804366261
1653177600,2022-05-22 00:00:00,1INCH/USDT,0.964,1.018,0.948,0.997,545942.65538741,537738.73885240024
1653091200,2022-05-21 00:00:00,1INCH/USDT,0.916,0.972,0.907,0.963,342880.40668819,322571.54475494338
1653004800,2022-05-20 00:00:00,1INCH/USDT,0.931,0.942,0.905,0.916,345004.37580982,318561.14441120147
1652918400,2022-05-19 00:00:00,1INCH/USDT,0.906,0.936,0.89,0.932,651554.66707864,593715.32534194755
1652832000,2022-05-18 00:00:00,1INCH/USDT,0.96,0.969,0.896,0.906,1600279.67509927,1467762.5128992528
1652745600,2022-05-17 00:00:00,1INCH/USDT,0.923,0.977,0.916,0.96,434106.93978644,410588.18263143586
1652659200,2022-05-16 00:00:00,1INCH/USDT,0.98,0.98,0.911,0.923,438556.17796137,407037.37304606861
1652572800,2022-05-15 00:00:00,1INCH/USDT,0.941,0.986,0.908,0.979,584643.97132142,549765.7396527116
1652486400,2022-05-14 00:00:00,1INCH/USDT,0.915,0.958,0.893,0.941,827117.31848401,768289.37344840957
1652400000,2022-05-13 00:00:00,1INCH/USDT,0.807,0.951,0.787,0.915,957774.79974507,866895.78668327191
1652313600,2022-05-12 00:00:00,1INCH/USDT,1.013,1.056,0.706,0.809,2334467.15253369,1941173.64489665602
1652227200,2022-05-11 00:00:00,1INCH/USDT,1.042,1.076,0.917,1.012,3067953.79667953,3101064.2334216169
1652140800,2022-05-10 00:00:00,1INCH/USDT,1.009,1.138,0.998,1.042,1650957.54477733,1766469.69428773707
1652054400,2022-05-09 00:00:00,1INCH/USDT,1.304,1.376,1.003,1.011,2108345.32744446,2618853.47604485484
1651968000,2022-05-08 00:00:00,1INCH/USDT,1.302,1.331,1.275,1.302,636187.11367513,830478.96680642539
1651881600,2022-05-07 00:00:00,1INCH/USDT,1.354,1.358,1.264,1.303,1127232.83023757,1468096.70305089957
1651795200,2022-05-06 00:00:00,1INCH/USDT,1.287,1.375,1.265,1.353,1795029.11222296,2371830.50195780165
1651708800,2022-05-05 00:00:00,1INCH/USDT,1.287,1.384,1.24,1.289,1403728.9055558,1821275.62702876272
1651622400,2022-05-04 00:00:00,1INCH/USDT,1.17,1.29,1.164,1.286,428276.76448524,518925.64885306297
1651536000,2022-05-03 00:00:00,1INCH/USDT,1.176,1.239,1.154,1.171,439519.53036789,525971.85615025595
1651449600,2022-05-02 00:00:00,1INCH/USDT,1.159,1.214,1.122,1.176,557260.02547877,653643.03744905239
1651363200,2022-05-01 00:00:00,1INCH/USDT,1.119,1.177,1.086,1.159,765486.00789785,859585.29715011491
1651276800,2022-04-30 00:00:00,1INCH/USDT,1.261,1.357,1.068,1.118,1030935.65524732,1247152.84472460269
1651190400,2022-04-29 00:00:00,1INCH/USDT,1.304,1.312,1.228,1.261,250118.47219991,318771.84952525989
1651104000,2022-04-28 00:00:00,1INCH/USDT,1.321,1.352,1.284,1.302,245958.21856079,323442.56085770708
1651017600,2022-04-27 00:00:00,1INCH/USDT,1.287,1.346,1.269,1.322,299488.85305157,393752.009415414
1650931200,2022-04-26 00:00:00,1INCH/USDT,1.418,1.424,1.257,1.288,346185.0183362,459201.26505434714
1650844800,2022-04-25 00:00:00,1INCH/USDT,1.417,1.425,1.31,1.418,406368.77996414,550878.38040719721
1650758400,2022-04-24 00:00:00,1INCH/USDT,1.442,1.462,1.404,1.417,276300.12592153,396520.18066236276
1650672000,2022-04-23 00:00:00,1INCH/USDT,1.473,1.479,1.435,1.444,214056.6808931,312978.04868995231
1650585600,2022-04-22 00:00:00,1INCH/USDT,1.492,1.612,1.469,1.475,582042.02802105,897951.33188405669
1650499200,2022-04-21 00:00:00,1INCH/USDT,1.545,1.64,1.471,1.492,523241.29394093,825969.36318105004
1650412800,2022-04-20 00:00:00,1INCH/USDT,1.539,1.59,1.503,1.545,306380.86737638,473699.15470920106
1650326400,2022-04-19 00:00:00,1INCH/USDT,1.495,1.542,1.477,1.539,153703.78126917,232541.1440073832
1650240000,2022-04-18 00:00:00,1INCH/USDT,1.461,1.497,1.379,1.495,255263.21747656,366492.06592191915
1650153600,2022-04-17 00:00:00,1INCH/USDT,1.511,1.522,1.453,1.462,193095.81789694,288679.13042140907
1650067200,2022-04-16 00:00:00,1INCH/USDT,1.518,1.531,1.483,1.511,171793.2428811,259270.89838700622
1649980800,2022-04-15 00:00:00,1INCH/USDT,1.514,1.543,1.488,1.519,189321.12667512,287409.43291743458
1649894400,2022-04-14 00:00:00,1INCH/USDT,1.551,1.57,1.48,1.515,354186.27446991,540151.15678474058
1649808000,2022-04-13 00:00:00,1INCH/USDT,1.514,1.552,1.49,1.55,227106.34175554,346327.66395342182
1649721600,2022-04-12 00:00:00,1INCH/USDT,1.461,1.523,1.444,1.515,369740.60689478,550800.13690590728
1649635200,2022-04-11 00:00:00,1INCH/USDT,1.582,1.603,1.421,1.46,664814.87356285,1002743.37729193122
1649548800,2022-04-10 00:00:00,1INCH/USDT,1.663,1.663,1.582,1.586,341342.96398001,556088.96914149785
1649462400,2022-04-09 00:00:00,1INCH/USDT,1.575,1.668,1.575,1.664,481327.16922492,782398.39051057426
1649376000,2022-04-08 00:00:00,1INCH/USDT,1.661,1.688,1.564,1.576,1321759.56012751,2165549.48059169847
1649289600,2022-04-07 00:00:00,1INCH/USDT,1.602,1.667,1.572,1.66,544716.39907637,886054.99781961554
1649203200,2022-04-06 00:00:00,1INCH/USDT,1.834,1.84,1.592,1.602,1053184.84777446,1783348.98330362884
1649116800,2022-04-05 00:00:00,1INCH/USDT,1.899,1.935,1.827,1.835,770734.35107597,1450012.4084436578
1649030400,2022-04-04 00:00:00,1INCH/USDT,1.98,2.003,1.802,1.898,1234635.60937894,2335624.7763672504
1648944000,2022-04-03 00:00:00,1INCH/USDT,1.922,2.029,1.873,1.98,1125616.61467926,2213323.29700659358
1648857600,2022-04-02 00:00:00,1INCH/USDT,1.884,2.099,1.868,1.92,1814792.55827002,3602338.40147408508
1648771200,2022-04-01 00:00:00,1INCH/USDT,1.776,1.89,1.669,1.883,972506.44854266,1727438.91664365536
1648684800,2022-03-31 00:00:00,1INCH/USDT,1.839,1.934,1.726,1.777,1309284.07275879,2404068.26121343217
1648598400,2022-03-30 00:00:00,1INCH/USDT,1.792,1.888,1.703,1.839,782367.65638938,1419644.36262488378
1648512000,2022-03-29 00:00:00,1INCH/USDT,1.721,1.913,1.721,1.793,1358321.62824127,2489101.85824161208
1648425600,2022-03-28 00:00:00,1INCH/USDT,1.747,1.826,1.705,1.719,943378.06487226,1681288.04230972894
1648339200,2022-03-27 00:00:00,1INCH/USDT,1.625,1.767,1.625,1.746,1290481.7376385,2191192.77459182707
1648252800,2022-03-26 00:00:00,1INCH/USDT,1.573,1.633,1.556,1.626,430179.603128,687920.53738969052
1648166400,2022-03-25 00:00:00,1INCH/USDT,1.63,1.657,1.546,1.571,460435.5834905,742260.53216364917
1648080000,2022-03-24 00:00:00,1INCH/USDT,1.614,1.637,1.562,1.629,674686.7043113,1083478.66414651361
1647993600,2022-03-23 00:00:00,1INCH/USDT,1.547,1.629,1.523,1.613,711094.73336369,1128950.453979672
1647907200,2022-03-22 00:00:00,1INCH/USDT,1.531,1.593,1.528,1.547,578465.78051039,902700.06317683147
1647820800,2022-03-21 00:00:00,1INCH/USDT,1.556,1.595,1.512,1.532,645474.65010113,1005977.34112932297
1647734400,2022-03-20 00:00:00,1INCH/USDT,1.636,1.659,1.53,1.554,510959.0581786,814015.84098261526
1647648000,2022-03-19 00:00:00,1INCH/USDT,1.589,1.743,1.583,1.634,1139990.46330791,1900651.23807016616
1647561600,2022-03-18 00:00:00,1INCH/USDT,1.482,1.626,1.449,1.588,1650071.22616456,2576477.21953467464
1647475200,2022-03-17 00:00:00,1INCH/USDT,1.511,1.548,1.46,1.482,773229.78717928,1154593.74718168972
1647388800,2022-03-16 00:00:00,1INCH/USDT,1.352,1.54,1.347,1.507,1480765.11380003,2169203.47419809228
1647302400,2022-03-15 00:00:00,1INCH/USDT,1.335,1.368,1.286,1.35,259196.01905572,343814.87370230634
1647216000,2022-03-14 00:00:00,1INCH/USDT,1.309,1.347,1.294,1.335,181940.25701505,239746.14415659334
1647129600,2022-03-13 00:00:00,1INCH/USDT,1.332,1.416,1.295,1.311,378946.21877743,520022.28025141847
1647043200,2022-03-12 00:00:00,1INCH/USDT,1.318,1.375,1.318,1.331,234075.76731176,316143.29473516614
1646956800,2022-03-11 00:00:00,1INCH/USDT,1.371,1.373,1.306,1.319,171940.42236539,228621.99736197539
1646870400,2022-03-10 00:00:00,1INCH/USDT,1.375,1.459,1.287,1.375,599837.68489495,815281.97121578854
1646784000,2022-03-09 00:00:00,1INCH/USDT,1.296,1.399,1.289,1.375,323109.02342211,441398.97795482411
1646697600,2022-03-08 00:00:00,1INCH/USDT,1.273,1.321,1.265,1.297,150398.06149021,194624.96156735937
1646611200,2022-03-07 00:00:00,1INCH/USDT,1.304,1.334,1.231,1.274,263480.0913769,335809.73273907075
1646524800,2022-03-06 00:00:00,1INCH/USDT,1.356,1.369,1.292,1.299,282652.94366975,376642.56827790527
1646438400,2022-03-05 00:00:00,1INCH/USDT,1.345,1.365,1.3,1.357,199872.45896716,267932.49627239611
1646352000,2022-03-04 00:00:00,1INCH/USDT,1.437,1.441,1.322,1.349,408631.76174785,565481.46399610016
1646265600,2022-03-03 00:00:00,1INCH/USDT,1.498,1.514,1.402,1.438,393804.16106923,573088.96832457807
1646179200,2022-03-02 00:00:00,1INCH/USDT,1.522,1.546,1.464,1.498,563089.9040712,847102.35045680178
1646092800,2022-03-01 00:00:00,1INCH/USDT,1.503,1.556,1.466,1.521,543185.51538932,819352.46568924503
1646006400,2022-02-28 00:00:00,1INCH/USDT,1.384,1.506,1.329,1.506,437566.15431285,613731.77622313054
1645920000,2022-02-27 00:00:00,1INCH/USDT,1.435,1.536,1.36,1.384,502415.38933365,721170.70433395546
1645833600,2022-02-26 00:00:00,1INCH/USDT,1.45,1.481,1.412,1.435,289247.61906757,416952.06005980313
1645747200,2022-02-25 00:00:00,1INCH/USDT,1.34,1.503,1.309,1.45,498177.39691956,697503.17168506728
1645660800,2022-02-24 00:00:00,1INCH/USDT,1.384,1.394,1.181,1.342,1103244.80338238,1406651.34314163271
1645574400,2022-02-23 00:00:00,1INCH/USDT,1.424,1.482,1.382,1.384,869432.02046641,1252677.51864020083
1645488000,2022-02-22 00:00:00,1INCH/USDT,1.368,1.479,1.313,1.422,1086011.1772673,1511203.90152118089
1645401600,2022-02-21 00:00:00,1INCH/USDT,1.486,1.552,1.356,1.365,395538.10782687,573094.65156741553
1645315200,2022-02-20 00:00:00,1INCH/USDT,1.581,1.583,1.456,1.483,273574.43991292,408782.95115058765
1645228800,2022-02-19 00:00:00,1INCH/USDT,1.581,1.604,1.523,1.584,218064.52422346,341674.16385708115
1645142400,2022-02-18 00:00:00,1INCH/USDT,1.654,1.68,1.55,1.584,710398.8234154,1143320.15943031942
1645056000,2022-02-17 00:00:00,1INCH/USDT,1.802,1.827,1.643,1.66,699027.03010069,1208196.82309593574
1644969600,2022-02-16 00:00:00,1INCH/USDT,1.797,1.855,1.748,1.8,770018.43950734,1398547.78140359415
1644883200,2022-02-15 00:00:00,1INCH/USDT,1.698,1.801,1.687,1.798,367772.87835143,645209.30217854895
1644796800,2022-02-14 00:00:00,1INCH/USDT,1.657,1.737,1.622,1.696,414579.70641271,699217.6228057494
1644710400,2022-02-13 00:00:00,1INCH/USDT,1.69,1.707,1.613,1.657,277725.0324246,462345.07898070329
1644624000,2022-02-12 00:00:00,1INCH/USDT,1.716,1.737,1.647,1.691,459147.1000759,779193.50301943965
1644537600,2022-02-11 00:00:00,1INCH/USDT,1.797,1.842,1.68,1.717,814378.20026068,1440368.1741353803
1644451200,2022-02-10 00:00:00,1INCH/USDT,1.923,1.95,1.786,1.798,734179.84361981,1370168.20576864975
1644364800,2022-02-09 00:00:00,1INCH/USDT,1.86,1.954,1.837,1.923,512139.40243745,975805.48203588817
1644278400,2022-02-08 00:00:00,1INCH/USDT,1.938,1.983,1.784,1.856,894314.71949157,1679906.72693954135
1644192000,2022-02-07 00:00:00,1INCH/USDT,1.861,1.96,1.801,1.937,672745.50817116,1281489.05502098241
1644105600,2022-02-06 00:00:00,1INCH/USDT,1.79,1.867,1.755,1.863,345731.86371472,629867.16719484521
1644019200,2022-02-05 00:00:00,1INCH/USDT,1.766,1.846,1.746,1.79,372904.83720661,669583.69098508236
1643932800,2022-02-04 00:00:00,1INCH/USDT,1.66,1.765,1.646,1.764,530900.15716843,906322.84029163965
1643846400,2022-02-03 00:00:00,1INCH/USDT,1.631,1.663,1.586,1.659,287677.17868165,468424.98139445528
1643760000,2022-02-02 00:00:00,1INCH/USDT,1.704,1.799,1.603,1.631,567247.22826325,961997.66961688319
1643673600,2022-02-01 00:00:00,1INCH/USDT,1.682,1.745,1.637,1.706,446260.13132537,754452.48204108479
