https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAPPT,Volume BTC
1663459200,2022-09-18 00:00:00,DAPPT/BTC,0.0000000361,0.0000000369,0.0000000361,0.0000000367,179961.1488,0.00649989206409
1663372800,2022-09-17 00:00:00,DAPPT/BTC,0.0000000345,0.0000000474,0.000000033,0.0000000361,16874179.2888,0.67479532907321
1663286400,2022-09-16 00:00:00,DAPPT/BTC,0.0000000387,0.000000039,0.0000000345,0.0000000345,3830590.1301,0.14066884304114
1663200000,2022-09-15 00:00:00,DAPPT/BTC,0.0000000365,0.0000000455,0.0000000336,0.0000000389,24340877.4218,0.91307616104133
1663113600,2022-09-14 00:00:00,DAPPT/BTC,0.0000000348,0.0000000612,0.0000000348,0.0000000364,45351062.6133,2.01660750801049
1663027200,2022-09-13 00:00:00,DAPPT/BTC,0.0000000461,0.0000000534,0.0000000305,0.0000000342,81796363.7008,3.00984495249857
1662940800,2022-09-12 00:00:00,DAPPT/BTC,0.0000000237,0.0000000759,0.0000000234,0.0000000461,117613125.8806,5.53023729952756
1662854400,2022-09-11 00:00:00,DAPPT/BTC,0.0000000237,0.0000000252,0.0000000233,0.0000000234,3341561.6203,0.08013164238457
1662768000,2022-09-10 00:00:00,DAPPT/BTC,0.000000024,0.0000000279,0.0000000232,0.0000000241,8591445.1558,0.21820676603549
1662681600,2022-09-09 00:00:00,DAPPT/BTC,0.0000000268,0.0000000268,0.0000000231,0.000000024,3359919.5734,0.08141625727927
1662595200,2022-09-08 00:00:00,DAPPT/BTC,0.0000000271,0.0000000291,0.000000026,0.000000027,6465319.665,0.17868673048526
1662508800,2022-09-07 00:00:00,DAPPT/BTC,0.0000000347,0.0000000347,0.0000000263,0.0000000266,49750492.2669,1.47922467774805
1662422400,2022-09-06 00:00:00,DAPPT/BTC,0.000000023,0.0000000403,0.0000000227,0.000000034,47468695.0532,1.43482391803477
1662336000,2022-09-05 00:00:00,DAPPT/BTC,0.0000000239,0.0000000251,0.0000000231,0.0000000232,2151863.0878,0.05170223231261
