https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAN,Volume ETH
1662076800,2022-09-02 00:00:00,WAN/ETH,0.0001242,0.000128,0.0001219,0.0001265,143975.7623,17.7996241032
1661990400,2022-09-01 00:00:00,WAN/ETH,0.0001278,0.0001286,0.0001233,0.0001242,114547.0824,14.38251362818
1661904000,2022-08-31 00:00:00,WAN/ETH,0.0001295,0.0001297,0.0001217,0.0001278,160315.998,20.41214707982
1661817600,2022-08-30 00:00:00,WAN/ETH,0.0001241,0.0001599,0.0001211,0.0001294,250840.2328,32.6925473404
1661731200,2022-08-29 00:00:00,WAN/ETH,0.0001306,0.0001307,0.0001229,0.0001241,110720.8523,13.99766796606
1661644800,2022-08-28 00:00:00,WAN/ETH,0.0001253,0.0001324,0.0001253,0.0001306,111105.8269,14.35822912273
1661558400,2022-08-27 00:00:00,WAN/ETH,0.000126,0.0001377,0.0001245,0.0001253,163307.8955,20.98565170874
1661472000,2022-08-26 00:00:00,WAN/ETH,0.0001225,0.0001363,0.0001225,0.0001259,184085.3455,23.13992271995
1661385600,2022-08-25 00:00:00,WAN/ETH,0.000124,0.0001244,0.0001207,0.0001225,80884.8807,9.92945699312
1661299200,2022-08-24 00:00:00,WAN/ETH,0.0001248,0.0001284,0.0001216,0.000124,212407.0068,26.61264843066
1661212800,2022-08-23 00:00:00,WAN/ETH,0.0001278,0.0001284,0.0001245,0.0001248,110437.6309,13.93413816427
1661126400,2022-08-22 00:00:00,WAN/ETH,0.0001278,0.000131,0.0001277,0.0001278,129484.2848,16.67927321334
1661040000,2022-08-21 00:00:00,WAN/ETH,0.0001273,0.00013,0.0001257,0.0001279,153212.1806,19.51428946798
1660953600,2022-08-20 00:00:00,WAN/ETH,0.0001224,0.0001284,0.0001217,0.0001275,107783.5218,13.5274453074
1660867200,2022-08-19 00:00:00,WAN/ETH,0.0001203,0.0001224,0.0001149,0.0001224,153185.9694,18.04005273829
1660780800,2022-08-18 00:00:00,WAN/ETH,0.0001262,0.0001283,0.0001202,0.0001203,141949.9005,17.74266033895
1660694400,2022-08-17 00:00:00,WAN/ETH,0.0001267,0.0001345,0.0001241,0.0001262,252415.5391,31.83960246414
1660608000,2022-08-16 00:00:00,WAN/ETH,0.0001241,0.0001376,0.0001216,0.0001267,335022.9786,41.90565281517
1660521600,2022-08-15 00:00:00,WAN/ETH,0.0001254,0.0001367,0.0001238,0.0001241,220127.2796,27.6025732527
1660435200,2022-08-14 00:00:00,WAN/ETH,0.0001264,0.0001282,0.0001249,0.0001254,211291.681,26.70664788023
1660348800,2022-08-13 00:00:00,WAN/ETH,0.0001276,0.0001283,0.000124,0.0001264,173366.9878,21.79132815805
1660262400,2022-08-12 00:00:00,WAN/ETH,0.0001331,0.0001344,0.0001275,0.0001276,89943.112,11.73533353661
1660176000,2022-08-11 00:00:00,WAN/ETH,0.0001336,0.000136,0.0001262,0.0001331,80143.9753,10.62484370079
1660089600,2022-08-10 00:00:00,WAN/ETH,0.0001377,0.0001404,0.0001313,0.0001337,75899.6485,10.37111593693
1660003200,2022-08-09 00:00:00,WAN/ETH,0.0001388,0.0001398,0.0001342,0.0001377,85294.0222,11.76122017875
1659916800,2022-08-08 00:00:00,WAN/ETH,0.0001461,0.0001462,0.0001358,0.0001388,86445.7266,12.21312566052
1659830400,2022-08-07 00:00:00,WAN/ETH,0.0001444,0.0001473,0.0001416,0.0001461,94214.271,13.70766269031
1659744000,2022-08-06 00:00:00,WAN/ETH,0.0001451,0.0001479,0.0001425,0.0001443,85926.0287,12.42137793497
1659657600,2022-08-05 00:00:00,WAN/ETH,0.0001542,0.0001551,0.0001446,0.0001451,172278.8256,25.61063544314
1659571200,2022-08-04 00:00:00,WAN/ETH,0.0001502,0.0001571,0.0001483,0.0001542,126499.0007,19.12311508672
1659484800,2022-08-03 00:00:00,WAN/ETH,0.0001506,0.0001537,0.000146,0.0001502,130125.2831,19.57422912244
1659398400,2022-08-02 00:00:00,WAN/ETH,0.0001496,0.0001529,0.0001406,0.0001506,150746.4397,22.22996907841
1659312000,2022-08-01 00:00:00,WAN/ETH,0.0001438,0.0001503,0.0001423,0.0001495,74000.826,10.76048592771
1659225600,2022-07-31 00:00:00,WAN/ETH,0.0001419,0.0001505,0.0001419,0.0001439,151514.4283,22.03258902891
1659139200,2022-07-30 00:00:00,WAN/ETH,0.0001348,0.0001689,0.0001338,0.0001418,326396.3532,47.20950723915
1659052800,2022-07-29 00:00:00,WAN/ETH,0.0001323,0.0001529,0.0001316,0.0001348,302893.7413,42.41400635338
1658966400,2022-07-28 00:00:00,WAN/ETH,0.0001326,0.0001355,0.0001284,0.0001324,294581.8394,38.84514689953
1658880000,2022-07-27 00:00:00,WAN/ETH,0.0001416,0.0001457,0.0001315,0.0001318,146836.8179,20.42802193629
1658793600,2022-07-26 00:00:00,WAN/ETH,0.0001403,0.000147,0.0001398,0.0001416,129733.8773,18.70048027044
1658707200,2022-07-25 00:00:00,WAN/ETH,0.000136,0.0001442,0.0001359,0.0001403,135910.1488,18.91817693955
1658620800,2022-07-24 00:00:00,WAN/ETH,0.0001415,0.000143,0.000134,0.0001358,105525.2446,14.49491056188
1658534400,2022-07-23 00:00:00,WAN/ETH,0.000143,0.0001447,0.000138,0.0001415,114738.5943,16.28787148971
1658448000,2022-07-22 00:00:00,WAN/ETH,0.0001435,0.0001462,0.0001396,0.000143,140492.7338,20.0107033057
1658361600,2022-07-21 00:00:00,WAN/ETH,0.0001418,0.0001548,0.0001408,0.0001435,132632.0664,19.11055549249
1658275200,2022-07-20 00:00:00,WAN/ETH,0.000153,0.0001558,0.0001407,0.0001418,155304.0458,22.87413561139
1658188800,2022-07-19 00:00:00,WAN/ETH,0.0001408,0.0001584,0.0001369,0.000153,212830.9544,31.68421605801
1658102400,2022-07-18 00:00:00,WAN/ETH,0.0001554,0.0001562,0.0001378,0.0001409,168145.2945,25.22151926029
1658016000,2022-07-17 00:00:00,WAN/ETH,0.000161,0.0001702,0.0001529,0.0001554,97158.3875,15.70753390833
1657929600,2022-07-16 00:00:00,WAN/ETH,0.0001586,0.0001767,0.0001515,0.0001618,260363.113,43.14074482038
1657843200,2022-07-15 00:00:00,WAN/ETH,0.0001638,0.0001666,0.0001542,0.0001586,96239.851,15.55895483099
1657756800,2022-07-14 00:00:00,WAN/ETH,0.00018,0.0001872,0.0001628,0.0001638,210603.8042,36.72559038145
1657670400,2022-07-13 00:00:00,WAN/ETH,0.0001693,0.0002012,0.0001659,0.00018,251274.6901,45.18247889324
1657584000,2022-07-12 00:00:00,WAN/ETH,0.0001729,0.0001758,0.0001654,0.0001693,137549.8972,23.29412955809
1657497600,2022-07-11 00:00:00,WAN/ETH,0.0001666,0.0001752,0.0001663,0.0001729,81673.1746,13.82776126571
1657411200,2022-07-10 00:00:00,WAN/ETH,0.0001635,0.000176,0.0001624,0.0001666,92742.5432,15.47295977357
1657324800,2022-07-09 00:00:00,WAN/ETH,0.0001591,0.0001657,0.0001571,0.0001635,95653.5561,15.40026730542
1657238400,2022-07-08 00:00:00,WAN/ETH,0.0001604,0.0001713,0.0001571,0.0001592,102796.737,16.41464372933
1657152000,2022-07-07 00:00:00,WAN/ETH,0.0001654,0.0001674,0.0001566,0.0001604,89853.6292008,14.616594735624988
1657065600,2022-07-06 00:00:00,WAN/ETH,0.0001642,0.0001923,0.000162,0.0001654,169145.23546615,28.818027258406399
1656979200,2022-07-05 00:00:00,WAN/ETH,0.0001654,0.0001724,0.0001619,0.0001643,114349.90247143,18.962495794281082
1656892800,2022-07-04 00:00:00,WAN/ETH,0.0001727,0.0001798,0.0001623,0.0001654,107005.13161748,18.437462043629082
1656806400,2022-07-03 00:00:00,WAN/ETH,0.0001789,0.0002725,0.000172,0.0001726,556773.81828594,113.405885826592787
1656720000,2022-07-02 00:00:00,WAN/ETH,0.0001818,0.0001871,0.0001727,0.0001789,105074.01818754,18.898975964137514
1656633600,2022-07-01 00:00:00,WAN/ETH,0.000176,0.0001981,0.000173,0.0001818,128942.59729594,23.225234147899108
1656547200,2022-06-30 00:00:00,WAN/ETH,0.0001811,0.000183,0.0001751,0.000176,113778.2385,20.48523200036
1656460800,2022-06-29 00:00:00,WAN/ETH,0.000171,0.0001819,0.0001709,0.0001811,115989.95192303,20.377281554789218
1656374400,2022-06-28 00:00:00,WAN/ETH,0.0001712,0.0001727,0.000166,0.000171,96976.56221014,16.47973479568915
1656288000,2022-06-27 00:00:00,WAN/ETH,0.0001609,0.0001857,0.0001602,0.0001712,215893.1208,36.6293787306
1656201600,2022-06-26 00:00:00,WAN/ETH,0.0001613,0.0001644,0.0001583,0.0001609,125482.46805749,20.264765916138039
1656115200,2022-06-25 00:00:00,WAN/ETH,0.0001594,0.0001639,0.0001576,0.0001613,86585.0128,13.93920185271
1656028800,2022-06-24 00:00:00,WAN/ETH,0.0001669,0.0001716,0.0001582,0.0001594,80502.8035,13.24344945099
1655942400,2022-06-23 00:00:00,WAN/ETH,0.0001678,0.0001767,0.0001653,0.0001669,85396.3976,14.53295287979
1655856000,2022-06-22 00:00:00,WAN/ETH,0.0001576,0.0001693,0.0001573,0.0001678,108858.9853,17.54187155069
1655769600,2022-06-21 00:00:00,WAN/ETH,0.0001574,0.0001604,0.0001557,0.0001577,86460.50133949,13.674726171589074
1655683200,2022-06-20 00:00:00,WAN/ETH,0.0001573,0.0001633,0.0001553,0.0001575,75830.6749,12.05409070549
1655596800,2022-06-19 00:00:00,WAN/ETH,0.0001661,0.0001708,0.0001555,0.0001573,92849.53792366,15.134098251017522
1655510400,2022-06-18 00:00:00,WAN/ETH,0.0001615,0.0001788,0.0001513,0.000166,210889.25372995,34.679373040988724
1655424000,2022-06-17 00:00:00,WAN/ETH,0.0001517,0.0001632,0.0001506,0.0001615,92911.42564816,14.68121544720824
1655337600,2022-06-16 00:00:00,WAN/ETH,0.0001432,0.000152,0.0001422,0.0001518,84759.3609,12.37820208295
1655251200,2022-06-15 00:00:00,WAN/ETH,0.0001422,0.0001561,0.0001409,0.0001432,180856.81403467,26.538137151599126
1655164800,2022-06-14 00:00:00,WAN/ETH,0.0001424,0.0001481,0.0001263,0.0001416,178637.24607529,25.135373487478709
1655078400,2022-06-13 00:00:00,WAN/ETH,0.0001264,0.0001451,0.0001261,0.0001424,91223.67927692,12.49989195955531
1654992000,2022-06-12 00:00:00,WAN/ETH,0.0001269,0.0001316,0.0001197,0.0001262,101364.31703415,12.79336778485892
1654905600,2022-06-11 00:00:00,WAN/ETH,0.0001289,0.0001345,0.0001264,0.000127,105740.29966438,13.667698467408358
1654819200,2022-06-10 00:00:00,WAN/ETH,0.0001201,0.0001344,0.0001175,0.0001289,89694.42383341,11.106825853937621
1654732800,2022-06-09 00:00:00,WAN/ETH,0.000121,0.0001226,0.0001194,0.0001201,82394.5113,9.94289676535
1654646400,2022-06-08 00:00:00,WAN/ETH,0.0001174,0.0001238,0.0001161,0.000121,102243.20052612,12.241928896229548
1654560000,2022-06-07 00:00:00,WAN/ETH,0.0001167,0.0001199,0.0001166,0.0001174,120562.94843773,14.278922436209686
1654473600,2022-06-06 00:00:00,WAN/ETH,0.000119,0.0001197,0.0001149,0.0001167,106408.31271772,12.43803230567982
1654387200,2022-06-05 00:00:00,WAN/ETH,0.000121,0.0001211,0.0001149,0.000119,174666.18339576,20.900324712759479
1654300800,2022-06-04 00:00:00,WAN/ETH,0.0001207,0.0001226,0.0001204,0.0001209,106030.46630435,12.86377438509722
1654214400,2022-06-03 00:00:00,WAN/ETH,0.0001189,0.0001223,0.0001172,0.0001207,86978.4358,10.34373557394
1654128000,2022-06-02 00:00:00,WAN/ETH,0.0001149,0.0001208,0.000114,0.0001189,90404.45239325,10.592416147399325
1654041600,2022-06-01 00:00:00,WAN/ETH,0.000117,0.0001179,0.0001136,0.000115,78989.4231,9.12618117823
1653955200,2022-05-31 00:00:00,WAN/ETH,0.0001157,0.0001176,0.0001125,0.000117,72791.35478344,8.43603922164616
1653868800,2022-05-30 00:00:00,WAN/ETH,0.0001184,0.000123,0.0001156,0.0001157,101345.478,12.01070571337
1653782400,2022-05-29 00:00:00,WAN/ETH,0.0001139,0.0001189,0.0001136,0.0001184,82279.4078,9.61507295691
1653696000,2022-05-28 00:00:00,WAN/ETH,0.0001164,0.0001175,0.0001135,0.0001139,83563.60567707,9.597161663089929
1653609600,2022-05-27 00:00:00,WAN/ETH,0.0001159,0.0001169,0.0001142,0.0001163,91023.0119,10.5482138496
1653523200,2022-05-26 00:00:00,WAN/ETH,0.0001194,0.0001207,0.0001134,0.0001159,143639.27704829,16.771434418798904
1653436800,2022-05-25 00:00:00,WAN/ETH,0.000112,0.0001271,0.0001117,0.0001194,172627.68006023,20.624245090988665
1653350400,2022-05-24 00:00:00,WAN/ETH,0.0001102,0.0001123,0.0001089,0.000112,85230.7363,9.42670580785
1653264000,2022-05-23 00:00:00,WAN/ETH,0.0001095,0.0001127,0.0001088,0.0001102,84864.4127,9.41178623748
1653177600,2022-05-22 00:00:00,WAN/ETH,0.0001138,0.0001143,0.000109,0.0001096,101750.48332086,11.367471675179632
1653091200,2022-05-21 00:00:00,WAN/ETH,0.0001121,0.0001156,0.0001115,0.0001138,106736.57906443,12.058538262217432
1653004800,2022-05-20 00:00:00,WAN/ETH,0.0001168,0.0001253,0.0001092,0.0001121,225519.25927939,26.071150758107567
1652918400,2022-05-19 00:00:00,WAN/ETH,0.0001121,0.0001328,0.0001105,0.0001168,190780.52893226,22.394444475949061
1652832000,2022-05-18 00:00:00,WAN/ETH,0.0001062,0.0001168,0.0001044,0.0001121,113682.58052405,12.269498926439805
1652745600,2022-05-17 00:00:00,WAN/ETH,0.0001073,0.0001116,0.0001037,0.0001062,110206.54919236,11.786523755106973
1652659200,2022-05-16 00:00:00,WAN/ETH,0.0001072,0.000109,0.0001017,0.0001073,173037.50941523,18.093476098207552
1652572800,2022-05-15 00:00:00,WAN/ETH,0.0001001,0.0001071,0.0000972,0.0001071,196844.05832827,20.094410791648551
1652486400,2022-05-14 00:00:00,WAN/ETH,0.000102,0.0001034,0.0000952,0.0001001,218773.52341526,21.622415336408891
1652400000,2022-05-13 00:00:00,WAN/ETH,0.0000901,0.0001063,0.0000894,0.000102,155005.39124587,15.472286662968089
1652313600,2022-05-12 00:00:00,WAN/ETH,0.0000998,0.000101,0.0000893,0.0000901,187608.9877991,17.905547870168391
1652227200,2022-05-11 00:00:00,WAN/ETH,0.0001244,0.000125,0.0000979,0.0000998,178376.15891436,19.217362651547213
1652140800,2022-05-10 00:00:00,WAN/ETH,0.0001279,0.0001296,0.0001229,0.0001244,93183.70538588,11.756580387839676
1652054400,2022-05-09 00:00:00,WAN/ETH,0.0001308,0.0001472,0.0001269,0.0001279,172141.20408396,22.902237586529988
1651968000,2022-05-08 00:00:00,WAN/ETH,0.0001326,0.0001333,0.0001302,0.0001308,70295.2336,9.27996592044
1651881600,2022-05-07 00:00:00,WAN/ETH,0.000135,0.0001352,0.0001319,0.0001327,80857.01875634,10.788446058238998
1651795200,2022-05-06 00:00:00,WAN/ETH,0.0001342,0.0001358,0.0001326,0.0001349,74121.8386,9.93551863449
1651708800,2022-05-05 00:00:00,WAN/ETH,0.0001362,0.0001383,0.000133,0.0001342,82575.9758,11.25182460612
1651622400,2022-05-04 00:00:00,WAN/ETH,0.0001367,0.0001563,0.0001336,0.0001362,162175.95146134,22.799675053469242
1651536000,2022-05-03 00:00:00,WAN/ETH,0.000137,0.0001395,0.0001316,0.0001366,131671.1520172,18.0956268807394
1651449600,2022-05-02 00:00:00,WAN/ETH,0.0001396,0.0001454,0.0001351,0.000137,100897.33987547,14.046364913405961
1651363200,2022-05-01 00:00:00,WAN/ETH,0.0001413,0.000143,0.0001384,0.0001396,87092.0252,12.23492638833
1651276800,2022-04-30 00:00:00,WAN/ETH,0.0001487,0.0001504,0.00014,0.0001413,138276.2881,20.2390290092
1651190400,2022-04-29 00:00:00,WAN/ETH,0.0001486,0.0001544,0.0001475,0.0001487,131273.04704667,19.703885516535038
1651104000,2022-04-28 00:00:00,WAN/ETH,0.0001548,0.0001553,0.0001484,0.0001486,117770.44302191,17.891750761556618
1651017600,2022-04-27 00:00:00,WAN/ETH,0.0001533,0.0001658,0.0001493,0.0001548,114031.13300381,17.642678692049499
1650931200,2022-04-26 00:00:00,WAN/ETH,0.0001535,0.0001585,0.0001512,0.0001533,101606.14750434,15.607999825279662
1650844800,2022-04-25 00:00:00,WAN/ETH,0.0001567,0.0001665,0.0001494,0.0001535,226185.94366513,35.212973569308911
1650758400,2022-04-24 00:00:00,WAN/ETH,0.0001605,0.0001616,0.000155,0.0001567,82668.7173,13.15262631404
1650672000,2022-04-23 00:00:00,WAN/ETH,0.0001608,0.0001708,0.0001584,0.0001605,140313.23023265,22.778178367827284
1650585600,2022-04-22 00:00:00,WAN/ETH,0.0001537,0.0001918,0.000153,0.0001608,289356.9870523,47.83311885973379
1650499200,2022-04-21 00:00:00,WAN/ETH,0.0001535,0.0001664,0.0001513,0.0001537,136463.15988204,21.188587219619792
1650412800,2022-04-20 00:00:00,WAN/ETH,0.0001508,0.0001562,0.00015,0.0001535,98352.91521833,14.973865769837736
1650326400,2022-04-19 00:00:00,WAN/ETH,0.0001519,0.0001531,0.0001498,0.0001508,79507.0592,12.03872083705
1650240000,2022-04-18 00:00:00,WAN/ETH,0.0001486,0.0001538,0.0001483,0.000152,84921.49590956,12.831517168579812
1650153600,2022-04-17 00:00:00,WAN/ETH,0.000152,0.0001538,0.0001482,0.0001486,81427.50058706,12.369335476168886
1650067200,2022-04-16 00:00:00,WAN/ETH,0.0001553,0.0001563,0.0001515,0.000152,93243.7278,14.30295723291
1649980800,2022-04-15 00:00:00,WAN/ETH,0.0001511,0.0001621,0.0001506,0.0001553,167673.90775331,26.119390748838107
1649894400,2022-04-14 00:00:00,WAN/ETH,0.0001524,0.0001546,0.0001501,0.0001511,86458.01622162,13.181074224917583
1649808000,2022-04-13 00:00:00,WAN/ETH,0.0001525,0.0001563,0.0001503,0.0001524,97067.4961,14.75725077327
1649721600,2022-04-12 00:00:00,WAN/ETH,0.0001489,0.0001563,0.0001484,0.0001524,110058.25064878,16.693465874209438
1649635200,2022-04-11 00:00:00,WAN/ETH,0.0001534,0.0001543,0.000148,0.0001489,84472.1941742,12.70990177751906
1649548800,2022-04-10 00:00:00,WAN/ETH,0.0001571,0.0001575,0.000152,0.0001535,93428.50066496,14.459857274968238
1649462400,2022-04-09 00:00:00,WAN/ETH,0.0001569,0.0001632,0.0001557,0.0001572,92818.80833496,14.577293394307536
1649376000,2022-04-08 00:00:00,WAN/ETH,0.0001629,0.0001641,0.000155,0.0001572,78954.8091,12.60091814959
1649289600,2022-04-07 00:00:00,WAN/ETH,0.0001612,0.0001647,0.0001589,0.0001628,76541.54018632,12.36182470751762
1649203200,2022-04-06 00:00:00,WAN/ETH,0.0001669,0.000168,0.0001585,0.0001612,90409.1979,14.68257594365
1649116800,2022-04-05 00:00:00,WAN/ETH,0.0001815,0.0001954,0.0001654,0.0001669,206553.06673484,36.656976384468841
1649030400,2022-04-04 00:00:00,WAN/ETH,0.0001616,0.0001847,0.0001591,0.0001822,150498.18705764,25.389002709705924
1648944000,2022-04-03 00:00:00,WAN/ETH,0.0001601,0.0001692,0.000156,0.0001616,134401.43006026,21.449698080476429
1648857600,2022-04-02 00:00:00,WAN/ETH,0.0001615,0.0001624,0.0001562,0.00016,93260.79409323,14.91210590000742
1648771200,2022-04-01 00:00:00,WAN/ETH,0.0001629,0.0001695,0.0001599,0.0001614,135146.90106679,21.981757143557021
1648684800,2022-03-31 00:00:00,WAN/ETH,0.0001625,0.0001669,0.0001574,0.0001628,141218.29625536,22.800975057375797
1648598400,2022-03-30 00:00:00,WAN/ETH,0.0001561,0.0001635,0.0001547,0.0001624,136824.86458135,21.825441813968845
1648512000,2022-03-29 00:00:00,WAN/ETH,0.0001587,0.0001615,0.0001547,0.0001561,81398.9885,12.8673256993
1648425600,2022-03-28 00:00:00,WAN/ETH,0.0001593,0.000168,0.0001582,0.0001586,109820.60309893,17.664002472405116
1648339200,2022-03-27 00:00:00,WAN/ETH,0.0001641,0.0001662,0.0001581,0.000159,116138.6281,18.86694322387
1648252800,2022-03-26 00:00:00,WAN/ETH,0.0001618,0.0001677,0.0001604,0.000164,138296.98527849,22.68888845917715
1648166400,2022-03-25 00:00:00,WAN/ETH,0.0001614,0.0001636,0.0001573,0.0001618,112574.2576512,18.13662027881922
1648080000,2022-03-24 00:00:00,WAN/ETH,0.000165,0.0001668,0.000159,0.0001614,34234.57510152,5.594786761956344
1647993600,2022-03-23 00:00:00,WAN/ETH,0.0001663,0.0001684,0.0001643,0.0001653,35929.741,5.99084457879
1647907200,2022-03-22 00:00:00,WAN/ETH,0.0001688,0.0001691,0.0001639,0.0001663,62989.8785,10.43111897207
1647820800,2022-03-21 00:00:00,WAN/ETH,0.0001657,0.0001737,0.0001648,0.0001688,60225.62261777,10.193553649762135
1647734400,2022-03-20 00:00:00,WAN/ETH,0.0001679,0.0001897,0.0001648,0.0001657,94347.68632538,16.35411300765162
1647648000,2022-03-19 00:00:00,WAN/ETH,0.0001627,0.0001768,0.0001614,0.000168,37800.45424715,6.32294176867561
1647561600,2022-03-18 00:00:00,WAN/ETH,0.0001686,0.0001707,0.0001601,0.0001626,55450.42115468,9.223404385409196
1647475200,2022-03-17 00:00:00,WAN/ETH,0.0001708,0.0001752,0.0001669,0.0001685,44218.07575402,7.500285520968605
1647388800,2022-03-16 00:00:00,WAN/ETH,0.0001777,0.000186,0.0001701,0.0001707,34899.28934296,6.130754377104554
1647302400,2022-03-15 00:00:00,WAN/ETH,0.0001801,0.0001934,0.0001755,0.0001782,49480.53583553,9.051009770696055
1647216000,2022-03-14 00:00:00,WAN/ETH,0.0001708,0.0002539,0.0001694,0.0001801,192221.50486173,39.611249704885352
1647129600,2022-03-13 00:00:00,WAN/ETH,0.0001671,0.0001758,0.000163,0.0001707,35391.57550007,5.91025850642075
1647043200,2022-03-12 00:00:00,WAN/ETH,0.000169,0.0001714,0.0001655,0.000167,35451.97721234,5.964862479345482
1646956800,2022-03-11 00:00:00,WAN/ETH,0.0001725,0.0001725,0.0001653,0.0001689,40001.56149367,6.749353977348708
1646870400,2022-03-10 00:00:00,WAN/ETH,0.0001727,0.0001797,0.0001689,0.0001725,133680.79479264,22.885694774317674
1646784000,2022-03-09 00:00:00,WAN/ETH,0.0001883,0.0001946,0.0001676,0.0001731,72905.31401144,12.982350005326414
1646697600,2022-03-08 00:00:00,WAN/ETH,0.0001677,0.0002203,0.0001633,0.0001883,141156.85881073,27.414909008967209
1646611200,2022-03-07 00:00:00,WAN/ETH,0.000167,0.0001797,0.0001624,0.0001677,144064.51580983,24.631967592297741
1646524800,2022-03-06 00:00:00,WAN/ETH,0.0001791,0.0001875,0.0001642,0.0001668,91939.78947012,15.927026508807392
1646438400,2022-03-05 00:00:00,WAN/ETH,0.000206,0.0002373,0.000175,0.0001791,268652.37611429,55.715742680300374
1646352000,2022-03-04 00:00:00,WAN/ETH,0.0001325,0.0002767,0.0001322,0.0002006,418233.92792111,88.003194014579641
1646265600,2022-03-03 00:00:00,WAN/ETH,0.0001322,0.0001456,0.0001308,0.0001322,49179.22804906,6.704394023639322
1646179200,2022-03-02 00:00:00,WAN/ETH,0.0001286,0.0001439,0.0001265,0.0001314,141499.77931219,18.598820296180526
1646092800,2022-03-01 00:00:00,WAN/ETH,0.0001286,0.0001309,0.0001269,0.0001286,40714.88995219,5.237462192739919
1646006400,2022-02-28 00:00:00,WAN/ETH,0.0001302,0.0001321,0.0001269,0.0001287,69628.76470282,9.015569865568856
1645920000,2022-02-27 00:00:00,WAN/ETH,0.0001282,0.000133,0.0001282,0.0001302,57039.7223,7.40123509403
1645833600,2022-02-26 00:00:00,WAN/ETH,0.0001305,0.0001373,0.0001286,0.0001292,48313.96813999,6.357524774138429
1645747200,2022-02-25 00:00:00,WAN/ETH,0.0001262,0.0001311,0.0001254,0.0001305,62294.722,7.93780554901
1645660800,2022-02-24 00:00:00,WAN/ETH,0.0001336,0.0001351,0.0001243,0.0001261,64005.58842979,8.265749739619931
1645574400,2022-02-23 00:00:00,WAN/ETH,0.0001365,0.0001374,0.0001325,0.0001335,107533.56785165,14.5004758188086
1645488000,2022-02-22 00:00:00,WAN/ETH,0.0001386,0.0001394,0.0001349,0.0001364,45054.7015,6.18730103547
1645401600,2022-02-21 00:00:00,WAN/ETH,0.00015,0.0001502,0.0001388,0.000139,63493.76364563,9.243695373259937
1645315200,2022-02-20 00:00:00,WAN/ETH,0.0001527,0.0001552,0.000139,0.00015,254057.22613445,37.107840030518495
1645228800,2022-02-19 00:00:00,WAN/ETH,0.00015,0.0001562,0.0001486,0.0001527,62036.15689466,9.430409852200512
1645142400,2022-02-18 00:00:00,WAN/ETH,0.0001485,0.0001523,0.0001481,0.0001501,63739.37414058,9.549635669788032
1645056000,2022-02-17 00:00:00,WAN/ETH,0.0001498,0.0001528,0.0001479,0.0001486,73625.2087,11.0532945127
1644969600,2022-02-16 00:00:00,WAN/ETH,0.0001543,0.0001556,0.0001489,0.0001499,99798.26033972,15.266491870279496
1644883200,2022-02-15 00:00:00,WAN/ETH,0.0001736,0.0001824,0.0001533,0.000154,196952.08700985,32.046334408099145
1644796800,2022-02-14 00:00:00,WAN/ETH,0.000149,0.0002199,0.0001471,0.0001721,657224.24073719,107.469252147657534
1644710400,2022-02-13 00:00:00,WAN/ETH,0.0001471,0.0001509,0.0001461,0.000149,67293.1356,9.98788068065
1644624000,2022-02-12 00:00:00,WAN/ETH,0.0001453,0.0001501,0.0001431,0.0001472,73554.49021101,10.715940720915794
