https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WXT,Volume USDT
1663344000,2022-09-16 16:00:00,WXT/USDT,0.004891,0.004891,0.004891,0.004891,200.9816,0.9830010056
1663340400,2022-09-16 15:00:00,WXT/USDT,0.004898,0.004898,0.004898,0.004898,149.2058,0.7308100084
1663336800,2022-09-16 14:00:00,WXT/USDT,0.004919,0.004919,0.004863,0.004911,84347.9948,412.5577000595
1663333200,2022-09-16 13:00:00,WXT/USDT,0.005002,0.005002,0.004925,0.004953,25923.2524,128.1976488678
1663329600,2022-09-16 12:00:00,WXT/USDT,0.005002,0.005002,0.005002,0.005002,148.0993,0.7407926986
1663326000,2022-09-16 11:00:00,WXT/USDT,0.005004,0.005016,0.005004,0.005016,9589.8021,48.1022022432
1663322400,2022-09-16 10:00:00,WXT/USDT,0.005032,0.005036,0.005004,0.005004,209041.3668,1046.6204590802
1663318800,2022-09-16 09:00:00,WXT/USDT,0.005066,0.005066,0.005035,0.005035,328492.1622,1659.9091123419
1663315200,2022-09-16 08:00:00,WXT/USDT,0.00506,0.00508,0.00506,0.00508,309.1613,1.570143098
1663311600,2022-09-16 07:00:00,WXT/USDT,0.00508,0.00508,0.00506,0.00506,58819.2103,297.9623550827
1663308000,2022-09-16 06:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,21.956,0.11153648
1663304400,2022-09-16 05:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,0,0
1663300800,2022-09-16 04:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,459.5273,2.334398684
1663297200,2022-09-16 03:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,0,0
1663293600,2022-09-16 02:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,0,0
1663290000,2022-09-16 01:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,0,0
1663286400,2022-09-16 00:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,0,0
1663282800,2022-09-15 23:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,0,0
1663279200,2022-09-15 22:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,258.4702,1.313028616
1663275600,2022-09-15 21:00:00,WXT/USDT,0.005098,0.005098,0.005098,0.005098,19.6155,0.099999819
1663272000,2022-09-15 20:00:00,WXT/USDT,0.005098,0.005098,0.005098,0.005098,921.8393,4.6995367514
1663268400,2022-09-15 19:00:00,WXT/USDT,0.00508,0.00508,0.00508,0.00508,0,0
1663264800,2022-09-15 18:00:00,WXT/USDT,0.005081,0.005081,0.00508,0.00508,276.9256,1.4069036011
1663261200,2022-09-15 17:00:00,WXT/USDT,0.005101,0.005101,0.0051,0.0051,3000.019,15.3001221455
1663257600,2022-09-15 16:00:00,WXT/USDT,0.005102,0.005102,0.005102,0.005102,100.6939,0.5137402778
1663254000,2022-09-15 15:00:00,WXT/USDT,0.005077,0.005102,0.005077,0.005081,231.0117,1.1768696711
1663250400,2022-09-15 14:00:00,WXT/USDT,0.005107,0.005107,0.005077,0.005077,11917.7567,60.5190588913
1663246800,2022-09-15 13:00:00,WXT/USDT,0.005088,0.005088,0.005088,0.005088,0,0
1663243200,2022-09-15 12:00:00,WXT/USDT,0.00511,0.005112,0.005088,0.005088,55532.4831,283.8476439992
1663239600,2022-09-15 11:00:00,WXT/USDT,0.005087,0.005087,0.005087,0.005087,23.063,0.117321481
1663236000,2022-09-15 10:00:00,WXT/USDT,0.005107,0.005107,0.005107,0.005107,328.9096,1.6797413272
1663232400,2022-09-15 09:00:00,WXT/USDT,0.005088,0.005088,0.005088,0.005088,0,0
1663228800,2022-09-15 08:00:00,WXT/USDT,0.005089,0.005089,0.005088,0.005088,74101.6729,377.0377910427
1663225200,2022-09-15 07:00:00,WXT/USDT,0.005111,0.005111,0.005111,0.005111,32.9352,0.1683318072
1663221600,2022-09-15 06:00:00,WXT/USDT,0.005087,0.005113,0.005087,0.005113,20959.6282,107.1230154164
1663218000,2022-09-15 05:00:00,WXT/USDT,0.005087,0.005087,0.005087,0.005087,15000,76.305
1663214400,2022-09-15 04:00:00,WXT/USDT,0.005111,0.005112,0.005087,0.005087,78405.933,400.8070759236
1663210800,2022-09-15 03:00:00,WXT/USDT,0.005111,0.005111,0.005111,0.005111,1577.612,8.063174932
1663207200,2022-09-15 02:00:00,WXT/USDT,0.005111,0.005111,0.005111,0.005111,1769.6077,9.0444649547
1663203600,2022-09-15 01:00:00,WXT/USDT,0.005111,0.005111,0.005111,0.005111,6458.0303,33.0069928633
1663200000,2022-09-15 00:00:00,WXT/USDT,0.005089,0.005089,0.005088,0.005088,198.5327,1.0103050769
1663196400,2022-09-14 23:00:00,WXT/USDT,0.005119,0.005119,0.005088,0.005119,513.967,2.6303855949
1663192800,2022-09-14 22:00:00,WXT/USDT,0.005089,0.005089,0.005088,0.005088,300.6621,1.5299383265
1663189200,2022-09-14 21:00:00,WXT/USDT,0.005112,0.005112,0.005107,0.005107,169.5617,0.8660494109
1663185600,2022-09-14 20:00:00,WXT/USDT,0.005115,0.005115,0.005089,0.00509,52933.8888,269.4507700498
1663182000,2022-09-14 19:00:00,WXT/USDT,0.005096,0.005096,0.005086,0.005086,20.061,0.102030272
1663178400,2022-09-14 18:00:00,WXT/USDT,0.005097,0.005097,0.005096,0.005096,307.4499,1.5668851145
1663174800,2022-09-14 17:00:00,WXT/USDT,0.005102,0.005121,0.005102,0.005121,7601.4879,38.8164265497
1663171200,2022-09-14 16:00:00,WXT/USDT,0.005121,0.005122,0.005121,0.005122,42591.2514,218.1421736708
1663167600,2022-09-14 15:00:00,WXT/USDT,0.005103,0.005103,0.005099,0.005099,13193.2111,67.288804744
1663164000,2022-09-14 14:00:00,WXT/USDT,0.005195,0.005195,0.005102,0.005113,121276.3196,626.8868009358
1663160400,2022-09-14 13:00:00,WXT/USDT,0.00521,0.00521,0.00521,0.00521,0,0
1663156800,2022-09-14 12:00:00,WXT/USDT,0.005193,0.00521,0.005193,0.00521,1260.1663,6.5500251768
1663153200,2022-09-14 11:00:00,WXT/USDT,0.005193,0.005216,0.005193,0.005193,4011.2245,20.8405612012
1663149600,2022-09-14 10:00:00,WXT/USDT,0.005193,0.00522,0.005193,0.005219,13463.2163,70.2654866543
1663146000,2022-09-14 09:00:00,WXT/USDT,0.005228,0.005228,0.005228,0.005228,40.6321,0.2124246188
1663142400,2022-09-14 08:00:00,WXT/USDT,0.005227,0.005228,0.005227,0.005228,13549.2821,70.8341397825
1663138800,2022-09-14 07:00:00,WXT/USDT,0.005228,0.005228,0.005228,0.005228,0,0
1663135200,2022-09-14 06:00:00,WXT/USDT,0.005228,0.005228,0.005228,0.005228,57.3833,0.2999998924
1663131600,2022-09-14 05:00:00,WXT/USDT,0.005227,0.005227,0.005227,0.005227,76.2336,0.3984730272
1663128000,2022-09-14 04:00:00,WXT/USDT,0.005196,0.005229,0.005196,0.005229,1377.6677,7.183605201
1663124400,2022-09-14 03:00:00,WXT/USDT,0.005229,0.005229,0.005229,0.005229,0,0
1663120800,2022-09-14 02:00:00,WXT/USDT,0.005229,0.005229,0.005229,0.005229,0,0
1663117200,2022-09-14 01:00:00,WXT/USDT,0.005195,0.005229,0.005195,0.005229,3426.6514,17.830203063
1663113600,2022-09-14 00:00:00,WXT/USDT,0.005233,0.005233,0.005193,0.00521,29188.6486,151.9446564149
1663110000,2022-09-13 23:00:00,WXT/USDT,0.005255,0.005255,0.005255,0.005255,0,0
1663106400,2022-09-13 22:00:00,WXT/USDT,0.005254,0.005255,0.005227,0.005255,150740.8953,789.6784193138
1663102800,2022-09-13 21:00:00,WXT/USDT,0.005254,0.005254,0.005254,0.005254,0,0
1663099200,2022-09-13 20:00:00,WXT/USDT,0.005263,0.005263,0.005233,0.005254,30375.3625,159.6504724619
1663095600,2022-09-13 19:00:00,WXT/USDT,0.005242,0.005242,0.005242,0.005242,253493.7368,1328.8141683056
1663092000,2022-09-13 18:00:00,WXT/USDT,0.005268,0.005268,0.005242,0.005268,2393.7777,12.5592125248
1663088400,2022-09-13 17:00:00,WXT/USDT,0.005253,0.005253,0.005242,0.005242,5446.1494,28.550441807
1663084800,2022-09-13 16:00:00,WXT/USDT,0.005274,0.005274,0.005253,0.005253,435.2301,2.2934641008
1663081200,2022-09-13 15:00:00,WXT/USDT,0.005253,0.005275,0.005253,0.005253,1093.4546,5.7479030978
1663077600,2022-09-13 14:00:00,WXT/USDT,0.005266,0.00528,0.005253,0.005253,22613.4095,119.2375657804
1663074000,2022-09-13 13:00:00,WXT/USDT,0.005266,0.005281,0.005266,0.005266,32211.5763,169.6322116233
1663070400,2022-09-13 12:00:00,WXT/USDT,0.005281,0.005281,0.005266,0.005266,63589.5931,335.714854676
1663066800,2022-09-13 11:00:00,WXT/USDT,0.005281,0.005281,0.005275,0.005281,9412.9417,49.6854480911
1663063200,2022-09-13 10:00:00,WXT/USDT,0.005277,0.005277,0.005277,0.005277,64.0568,0.3380277336
1663059600,2022-09-13 09:00:00,WXT/USDT,0.00528,0.005282,0.005279,0.005279,303164.4974,1600.9718771398
1663056000,2022-09-13 08:00:00,WXT/USDT,0.005284,0.005284,0.00528,0.00528,383425.2971,2025.0464946694
1663052400,2022-09-13 07:00:00,WXT/USDT,0.005284,0.005315,0.005284,0.005284,9213.2426,48.8177992158
1663048800,2022-09-13 06:00:00,WXT/USDT,0.005313,0.005313,0.005313,0.005313,35.6462,0.1893882606
1663045200,2022-09-13 05:00:00,WXT/USDT,0.005282,0.005297,0.005281,0.005297,5392.5645,28.4841689552
1663041600,2022-09-13 04:00:00,WXT/USDT,0.005281,0.005281,0.005281,0.005281,2206.3926,11.6519593206
1663038000,2022-09-13 03:00:00,WXT/USDT,0.005281,0.005281,0.005281,0.005281,336.062,1.774743422
1663034400,2022-09-13 02:00:00,WXT/USDT,0.005306,0.005306,0.005286,0.005305,10276.3423,54.3347247344
1663030800,2022-09-13 01:00:00,WXT/USDT,0.005281,0.005281,0.005281,0.005281,0,0
1663027200,2022-09-13 00:00:00,WXT/USDT,0.005281,0.005281,0.005281,0.005281,19.1615,0.1011918815
1663023600,2022-09-12 23:00:00,WXT/USDT,0.005305,0.005305,0.00528,0.00528,1292.4603,6.847748619
1663020000,2022-09-12 22:00:00,WXT/USDT,0.005304,0.005306,0.005304,0.005306,129024.0811,684.4921200471
1663016400,2022-09-12 21:00:00,WXT/USDT,0.00528,0.00528,0.00528,0.00528,173.2967,0.915006576
1663012800,2022-09-12 20:00:00,WXT/USDT,0.0053,0.005305,0.00528,0.00528,20116.3632,106.5297231086
1663009200,2022-09-12 19:00:00,WXT/USDT,0.005309,0.005309,0.005309,0.005309,0,0
1663005600,2022-09-12 18:00:00,WXT/USDT,0.005317,0.005317,0.005309,0.005309,22482.8258,119.4937934748
1663002000,2022-09-12 17:00:00,WXT/USDT,0.00533,0.00533,0.00533,0.00533,0,0
1662998400,2022-09-12 16:00:00,WXT/USDT,0.005327,0.00533,0.005313,0.00533,45648.0968,243.0843710371
1662994800,2022-09-12 15:00:00,WXT/USDT,0.005313,0.005313,0.005313,0.005313,27.8376,0.1479011688
1662991200,2022-09-12 14:00:00,WXT/USDT,0.005331,0.005331,0.00533,0.00533,1722.4881,9.1808928744
1662987600,2022-09-12 13:00:00,WXT/USDT,0.005331,0.005331,0.005331,0.005331,2274.9551,12.1277856381
1662984000,2022-09-12 12:00:00,WXT/USDT,0.005331,0.005331,0.005331,0.005331,149.979,0.799538049
1662980400,2022-09-12 11:00:00,WXT/USDT,0.005314,0.005331,0.005314,0.005331,10912.3802,58.0803424572
1662976800,2022-09-12 10:00:00,WXT/USDT,0.005314,0.005331,0.005313,0.005314,2774.6356,14.7468396188
1662973200,2022-09-12 09:00:00,WXT/USDT,0.005331,0.005331,0.005314,0.005314,115107.7099,611.8063432937
1662969600,2022-09-12 08:00:00,WXT/USDT,0.005331,0.005331,0.005331,0.005331,2196.75,11.71087425
1662966000,2022-09-12 07:00:00,WXT/USDT,0.005331,0.005331,0.005331,0.005331,3151.9751,16.8031792581
1662962400,2022-09-12 06:00:00,WXT/USDT,0.005331,0.005331,0.005312,0.005312,371.3338,1.9731094944
1662958800,2022-09-12 05:00:00,WXT/USDT,0.00533,0.00533,0.00533,0.00533,0,0
1662955200,2022-09-12 04:00:00,WXT/USDT,0.005306,0.00533,0.005306,0.00533,201.9492,1.0758792336
1662951600,2022-09-12 03:00:00,WXT/USDT,0.005329,0.00533,0.005307,0.005307,26636.4073,141.9663692012
1662948000,2022-09-12 02:00:00,WXT/USDT,0.005328,0.005329,0.005328,0.005329,160.9736,0.8576899151
1662944400,2022-09-12 01:00:00,WXT/USDT,0.005317,0.005319,0.0053,0.005319,2706.9533,14.3698696053
1662940800,2022-09-12 00:00:00,WXT/USDT,0.005329,0.005329,0.0053,0.0053,13872.4114,73.5279677501
1662937200,2022-09-11 23:00:00,WXT/USDT,0.0053,0.005316,0.0053,0.005316,4420.6199,23.4341340748
1662933600,2022-09-11 22:00:00,WXT/USDT,0.005299,0.005299,0.005299,0.005299,0,0
1662930000,2022-09-11 21:00:00,WXT/USDT,0.005299,0.005299,0.005299,0.005299,0,0
1662926400,2022-09-11 20:00:00,WXT/USDT,0.005299,0.005299,0.005299,0.005299,0,0
1662922800,2022-09-11 19:00:00,WXT/USDT,0.005321,0.005321,0.005299,0.005299,450.5946,2.3971699044
1662919200,2022-09-11 18:00:00,WXT/USDT,0.0053,0.0053,0.0053,0.0053,6756.5215,35.80956395
1662915600,2022-09-11 17:00:00,WXT/USDT,0.005331,0.005331,0.005302,0.005308,2774.3981,14.7738471785
1662912000,2022-09-11 16:00:00,WXT/USDT,0.00533,0.005331,0.00533,0.005331,2206.3926,11.7620085071
1662908400,2022-09-11 15:00:00,WXT/USDT,0.005306,0.005307,0.005306,0.005307,270.4435,1.4349935967
1662904800,2022-09-11 14:00:00,WXT/USDT,0.0053,0.005323,0.0053,0.005323,1950.2911,10.3399995253
1662901200,2022-09-11 13:00:00,WXT/USDT,0.005343,0.005343,0.0053,0.0053,90726.599,482.7577929303
1662897600,2022-09-11 12:00:00,WXT/USDT,0.005345,0.005361,0.005343,0.005343,689.9739,3.6919543285
1662894000,2022-09-11 11:00:00,WXT/USDT,0.005366,0.005366,0.005347,0.005347,197867.5486,1060.4195477932
1662890400,2022-09-11 10:00:00,WXT/USDT,0.005284,0.005397,0.005284,0.005366,146258.6287,787.071769405
1662886800,2022-09-11 09:00:00,WXT/USDT,0.005298,0.005299,0.005284,0.005284,32641.0225,172.9639699488
1662883200,2022-09-11 08:00:00,WXT/USDT,0.005299,0.005316,0.005287,0.005316,15266.0977,80.9881640919
1662879600,2022-09-11 07:00:00,WXT/USDT,0.005283,0.005323,0.005283,0.005316,14270.3888,75.6664898601
1662876000,2022-09-11 06:00:00,WXT/USDT,0.005283,0.005285,0.005283,0.005285,881.5354,4.6587101073
1662872400,2022-09-11 05:00:00,WXT/USDT,0.00528,0.00528,0.00528,0.00528,29.1918,0.154132704
1662868800,2022-09-11 04:00:00,WXT/USDT,0.00528,0.00528,0.00528,0.00528,30.7282,0.162244896
1662865200,2022-09-11 03:00:00,WXT/USDT,0.005278,0.00528,0.005277,0.00528,17812.077,93.99876856
1662861600,2022-09-11 02:00:00,WXT/USDT,0.005263,0.005263,0.005263,0.005263,0,0
1662858000,2022-09-11 01:00:00,WXT/USDT,0.005263,0.005263,0.005263,0.005263,0,0
1662854400,2022-09-11 00:00:00,WXT/USDT,0.005288,0.005288,0.005263,0.005263,10029.119,52.7883662377
1662850800,2022-09-10 23:00:00,WXT/USDT,0.005258,0.005258,0.005258,0.005258,41.2996,0.2171532968
1662847200,2022-09-10 22:00:00,WXT/USDT,0.005262,0.005285,0.005253,0.005285,44704.7017,235.8334620422
1662843600,2022-09-10 21:00:00,WXT/USDT,0.005257,0.005284,0.005256,0.005284,1381.2556,7.2906170581
1662840000,2022-09-10 20:00:00,WXT/USDT,0.005282,0.005282,0.005282,0.005282,0,0
1662836400,2022-09-10 19:00:00,WXT/USDT,0.005282,0.005282,0.005282,0.005282,100.0273,0.5283441986
1662832800,2022-09-10 18:00:00,WXT/USDT,0.005288,0.005293,0.005258,0.005258,21794.2284,114.8248880272
1662829200,2022-09-10 17:00:00,WXT/USDT,0.00527,0.005283,0.005245,0.005283,199956.7471,1055.1511193697
1662825600,2022-09-10 16:00:00,WXT/USDT,0.00527,0.00527,0.00527,0.00527,0,0
1662822000,2022-09-10 15:00:00,WXT/USDT,0.00527,0.00527,0.00527,0.00527,0,0
1662818400,2022-09-10 14:00:00,WXT/USDT,0.00527,0.00527,0.00527,0.00527,22.7802,0.120051654
1662814800,2022-09-10 13:00:00,WXT/USDT,0.005247,0.005274,0.005247,0.005252,155958.5517,822.4782186709
1662811200,2022-09-10 12:00:00,WXT/USDT,0.005269,0.005269,0.005269,0.005269,0,0
1662807600,2022-09-10 11:00:00,WXT/USDT,0.005246,0.005269,0.005246,0.005269,19881.7174,104.3100219509
1662804000,2022-09-10 10:00:00,WXT/USDT,0.005257,0.005257,0.005246,0.005246,16677.8229,87.5034679259
1662800400,2022-09-10 09:00:00,WXT/USDT,0.005279,0.005279,0.005279,0.005279,21.1204,0.1114945916
1662796800,2022-09-10 08:00:00,WXT/USDT,0.005257,0.005279,0.005257,0.005279,206.6808,1.0904662058
1662793200,2022-09-10 07:00:00,WXT/USDT,0.005264,0.005264,0.005264,0.005264,27.601,0.145291664
1662789600,2022-09-10 06:00:00,WXT/USDT,0.005276,0.005289,0.005276,0.005278,85810.9695,452.9122038265
1662786000,2022-09-10 05:00:00,WXT/USDT,0.00526,0.00526,0.00526,0.00526,5994.3042,31.530040092
1662782400,2022-09-10 04:00:00,WXT/USDT,0.005276,0.005276,0.005274,0.005276,66012.9956,348.2214567856
1662778800,2022-09-10 03:00:00,WXT/USDT,0.005248,0.005276,0.005248,0.005276,2189.4461,11.5505623288
1662775200,2022-09-10 02:00:00,WXT/USDT,0.005212,0.005276,0.005164,0.005247,643295.5302,3361.1733409463
1662771600,2022-09-10 01:00:00,WXT/USDT,0.005244,0.005289,0.00519,0.005214,200354.0123,1047.2528249743
1662768000,2022-09-10 00:00:00,WXT/USDT,0.005268,0.005268,0.005173,0.005244,290564.173,1518.8346995859
1662764400,2022-09-09 23:00:00,WXT/USDT,0.005254,0.005312,0.005254,0.005268,1162671.6114,6144.234040956
1662760800,2022-09-09 22:00:00,WXT/USDT,0.005257,0.005257,0.005232,0.005238,12720.1315,66.7071438018
1662757200,2022-09-09 21:00:00,WXT/USDT,0.005257,0.005257,0.005257,0.005257,416.1964,2.1879444748
1662753600,2022-09-09 20:00:00,WXT/USDT,0.005259,0.005259,0.005259,0.005259,5446.1494,28.6412996946
1662750000,2022-09-09 19:00:00,WXT/USDT,0.00526,0.00526,0.00526,0.00526,5020.1022,26.405737572
1662746400,2022-09-09 18:00:00,WXT/USDT,0.005265,0.005265,0.005265,0.005265,0,0
1662742800,2022-09-09 17:00:00,WXT/USDT,0.005252,0.005265,0.005238,0.005265,20456.3723,107.5231723483
1662739200,2022-09-09 16:00:00,WXT/USDT,0.005238,0.00525,0.005238,0.00525,7575.3437,39.765679107
1662735600,2022-09-09 15:00:00,WXT/USDT,0.005252,0.005252,0.005252,0.005252,0,0
1662732000,2022-09-09 14:00:00,WXT/USDT,0.005223,0.005252,0.005223,0.005252,679.3913,3.5575885703
1662728400,2022-09-09 13:00:00,WXT/USDT,0.005219,0.005224,0.005219,0.005223,368.098,1.9225220337
1662724800,2022-09-09 12:00:00,WXT/USDT,0.005215,0.005219,0.005215,0.005219,13261.2362,69.1921216956
1662721200,2022-09-09 11:00:00,WXT/USDT,0.005215,0.005215,0.005215,0.005215,56688.6491,295.6313050565
1662717600,2022-09-09 10:00:00,WXT/USDT,0.005214,0.005215,0.005213,0.005215,140788.7042,734.0849095668
1662714000,2022-09-09 09:00:00,WXT/USDT,0.005215,0.005215,0.005214,0.005214,289691.9921,1510.6981639115
1662710400,2022-09-09 08:00:00,WXT/USDT,0.005207,0.005215,0.005207,0.005215,58587.1741,305.5313422763
1662706800,2022-09-09 07:00:00,WXT/USDT,0.005214,0.005214,0.005214,0.005214,0,0
1662703200,2022-09-09 06:00:00,WXT/USDT,0.005215,0.005215,0.005214,0.005214,1365.539,7.120016678
1662699600,2022-09-09 05:00:00,WXT/USDT,0.005215,0.005215,0.005207,0.005207,5062.1961,26.3991542839
1662696000,2022-09-09 04:00:00,WXT/USDT,0.005214,0.005215,0.005191,0.005215,10695.1567,55.7648818876
1662692400,2022-09-09 03:00:00,WXT/USDT,0.005189,0.005214,0.005176,0.005214,3011.9263,15.6570398686
1662688800,2022-09-09 02:00:00,WXT/USDT,0.005172,0.005172,0.005172,0.005172,1926.7823,9.9653180556
1662685200,2022-09-09 01:00:00,WXT/USDT,0.005168,0.005168,0.005168,0.005168,54.5734,0.2820353312
1662681600,2022-09-09 00:00:00,WXT/USDT,0.00519,0.00519,0.005169,0.005172,186757.8051,967.416974854
1662678000,2022-09-08 23:00:00,WXT/USDT,0.005168,0.005168,0.005168,0.005168,0,0
1662674400,2022-09-08 22:00:00,WXT/USDT,0.00517,0.00517,0.005168,0.005168,1503.6627,7.771232056
1662670800,2022-09-08 21:00:00,WXT/USDT,0.00517,0.00517,0.00517,0.00517,0,0
1662667200,2022-09-08 20:00:00,WXT/USDT,0.005203,0.005203,0.00517,0.00517,2635.7027,13.7121579301
1662663600,2022-09-08 19:00:00,WXT/USDT,0.005171,0.005172,0.005171,0.005172,3941.1107,20.3802698563
1662660000,2022-09-08 18:00:00,WXT/USDT,0.005215,0.005215,0.005164,0.005204,98964.4625,511.6186111026
1662656400,2022-09-08 17:00:00,WXT/USDT,0.005239,0.005239,0.005212,0.005212,105416.0729,549.7387186657
1662652800,2022-09-08 16:00:00,WXT/USDT,0.00524,0.00524,0.005218,0.005218,408.6581,2.137076277
1662649200,2022-09-08 15:00:00,WXT/USDT,0.005218,0.005224,0.005218,0.005219,4179.6477,21.8138100526
1662645600,2022-09-08 14:00:00,WXT/USDT,0.005233,0.005233,0.005214,0.005216,6255.2048,32.6193880087
1662642000,2022-09-08 13:00:00,WXT/USDT,0.005234,0.005235,0.005234,0.005235,36600.9258,191.5800010606
1662638400,2022-09-08 12:00:00,WXT/USDT,0.005234,0.005234,0.005234,0.005234,176621.2328,924.4355324752
1662634800,2022-09-08 11:00:00,WXT/USDT,0.005234,0.005235,0.005234,0.005234,55031.1417,288.033475
1662631200,2022-09-08 10:00:00,WXT/USDT,0.005237,0.005237,0.005237,0.005237,32.5221,0.1703182377
1662627600,2022-09-08 09:00:00,WXT/USDT,0.005214,0.005235,0.005205,0.005212,6440.6494,33.5471474854
1662624000,2022-09-08 08:00:00,WXT/USDT,0.005231,0.005235,0.005231,0.005234,51293.5922,268.3718854197
1662620400,2022-09-08 07:00:00,WXT/USDT,0.00523,0.005231,0.00523,0.00523,15467.5205,80.904032215
1662616800,2022-09-08 06:00:00,WXT/USDT,0.005206,0.005206,0.005206,0.005206,0,0
1662613200,2022-09-08 05:00:00,WXT/USDT,0.005206,0.005206,0.005206,0.005206,428.7616,2.2321328896
1662609600,2022-09-08 04:00:00,WXT/USDT,0.00524,0.00524,0.00519,0.005233,175940.365,915.002801286
1662606000,2022-09-08 03:00:00,WXT/USDT,0.005192,0.005242,0.005184,0.00524,310884.1047,1628.1960513095
1662602400,2022-09-08 02:00:00,WXT/USDT,0.005213,0.005213,0.005213,0.005213,21.101,0.109999513
1662598800,2022-09-08 01:00:00,WXT/USDT,0.00519,0.005213,0.00519,0.005213,1763.4456,9.1895487537
1662595200,2022-09-08 00:00:00,WXT/USDT,0.00521,0.005211,0.00519,0.00519,23947.5708,124.608342073
1662591600,2022-09-07 23:00:00,WXT/USDT,0.005207,0.005207,0.005207,0.005207,384.2528,2.0008043296
1662588000,2022-09-07 22:00:00,WXT/USDT,0.005207,0.005207,0.00518,0.00518,1384.1186,7.2063646351
