https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRU,Volume BTC
1657756800,2022-07-14 00:00:00,TRU/BTC,0.000003939,0.00000495,0.000003845,0.000004618,417053.3283,1.8691538428908
1657670400,2022-07-13 00:00:00,TRU/BTC,0.000003662,0.000004177,0.000003606,0.000003965,39299.3355,0.153187364927
1657584000,2022-07-12 00:00:00,TRU/BTC,0.00000371,0.000003865,0.000003675,0.000003753,17694.5537,0.0663525123711
1657497600,2022-07-11 00:00:00,TRU/BTC,0.000003712,0.000004181,0.000003706,0.00000373,76405.6027,0.3042253796339
1657411200,2022-07-10 00:00:00,TRU/BTC,0.000003806,0.000003864,0.000003657,0.000003707,32457.1485,0.1215038563251
1657324800,2022-07-09 00:00:00,TRU/BTC,0.00000355,0.0000045,0.00000355,0.000003806,217398.1399,0.8812052290744
1657238400,2022-07-08 00:00:00,TRU/BTC,0.000003348,0.00000363,0.000003243,0.000003523,106932.4024,0.3751038601338
1657152000,2022-07-07 00:00:00,TRU/BTC,0.000003484,0.000003764,0.000003288,0.000003357,132778.6275,0.4728763918937
1657065600,2022-07-06 00:00:00,TRU/BTC,0.000003238,0.000003561,0.00000318,0.000003514,172861.6733,0.5837309937489
1656979200,2022-07-05 00:00:00,TRU/BTC,0.000003347,0.000003399,0.00000322,0.000003231,33990.0138,0.1125789005354
1656892800,2022-07-04 00:00:00,TRU/BTC,0.000003573,0.000003589,0.000003329,0.000003329,42228.879942,0.14566041961425002
1656806400,2022-07-03 00:00:00,TRU/BTC,0.000003798,0.000004049,0.000003503,0.000003545,122786.9286,0.4616153314496
1656720000,2022-07-02 00:00:00,TRU/BTC,0.000003437,0.000004172,0.000003309,0.000003783,996375.5854,3.7108182306743
1656633600,2022-07-01 00:00:00,TRU/BTC,0.00000321,0.00000366,0.00000309,0.000003437,762250.44452345,2.52227655020282521
1656547200,2022-06-30 00:00:00,TRU/BTC,0.000003181,0.000003292,0.00000305,0.000003227,429517.6841,1.3560565265046
1656460800,2022-06-29 00:00:00,TRU/BTC,0.000003142,0.000003389,0.000003061,0.000003153,656232.9643,2.1000397153155
1656374400,2022-06-28 00:00:00,TRU/BTC,0.000003319,0.000003338,0.000003111,0.00000314,227910.5493,0.7300684513102
1656288000,2022-06-27 00:00:00,TRU/BTC,0.000003441,0.000003671,0.000003245,0.0000033,455297.31728587,1.5890520315522764
1656201600,2022-06-26 00:00:00,TRU/BTC,0.000003573,0.00000483,0.000003429,0.000003429,1689308.95338998,6.87541061610083904
1656115200,2022-06-25 00:00:00,TRU/BTC,0.000002862,0.000004351,0.000002834,0.000003565,2344188.66353635,8.67665467313403763
1656028800,2022-06-24 00:00:00,TRU/BTC,0.000002716,0.000003038,0.000002704,0.000002869,461471.1654623,1.3272925627152735
1655942400,2022-06-23 00:00:00,TRU/BTC,0.000002701,0.00000276,0.000002665,0.000002698,163700.4664584,0.4443821738890984
1655856000,2022-06-22 00:00:00,TRU/BTC,0.000002727,0.000002785,0.000002666,0.000002693,169654.2195,0.4589375722824
1655769600,2022-06-21 00:00:00,TRU/BTC,0.000002727,0.000002777,0.000002689,0.000002723,186913.06498354,0.51067278858956006
1655683200,2022-06-20 00:00:00,TRU/BTC,0.000002747,0.0000032,0.000002707,0.000002726,439754.2637,1.299127519509
1655596800,2022-06-19 00:00:00,TRU/BTC,0.00000278,0.00000282,0.000002721,0.000002726,87070.37332541,0.24210609085557294
1655510400,2022-06-18 00:00:00,TRU/BTC,0.00000285,0.00000288,0.000002685,0.000002778,114644.3178,0.3150275155898
1655424000,2022-06-17 00:00:00,TRU/BTC,0.000002784,0.00000287,0.000002781,0.000002853,36208.612,0.1023998554577
1655337600,2022-06-16 00:00:00,TRU/BTC,0.000002855,0.000002872,0.000002748,0.000002781,94232.4476,0.2649228272948
1655251200,2022-06-15 00:00:00,TRU/BTC,0.00000289,0.000002937,0.000002666,0.00000286,39682.74570171,0.11166772572198629
1655164800,2022-06-14 00:00:00,TRU/BTC,0.00000276,0.0000029,0.00000243,0.00000289,86914.61720536,0.2375620343319471
1655078400,2022-06-13 00:00:00,TRU/BTC,0.00000265,0.00000277,0.00000246,0.00000276,9464.48872359,0.0248697024359853
1654992000,2022-06-12 00:00:00,TRU/BTC,0.00000277,0.00000281,0.0000026,0.00000265,20911.06677408,0.0561560652519792
1654905600,2022-06-11 00:00:00,TRU/BTC,0.00000292,0.00000293,0.0000027,0.00000279,13095.12953219,0.0367187598379948
1654819200,2022-06-10 00:00:00,TRU/BTC,0.00000291,0.00000301,0.00000284,0.00000292,12288.4185,0.035739162666
1654732800,2022-06-09 00:00:00,TRU/BTC,0.00000301,0.00000304,0.00000289,0.00000291,43641.8643,0.127715907023
1654646400,2022-06-08 00:00:00,TRU/BTC,0.00000308,0.00000317,0.00000299,0.00000301,2195.56590493,0.0067640032509872
1654560000,2022-06-07 00:00:00,TRU/BTC,0.00000282,0.00000365,0.00000277,0.00000309,129830.42253104,0.4246323967149352
1654473600,2022-06-06 00:00:00,TRU/BTC,0.000003,0.000003,0.00000275,0.0000028,3999.9046,0.011559669874
1654387200,2022-06-05 00:00:00,TRU/BTC,0.00000293,0.00000302,0.00000288,0.00000296,13020.5409,0.038329868354
1654300800,2022-06-04 00:00:00,TRU/BTC,0.00000293,0.00000296,0.00000282,0.00000293,7054.01408453,0.0203789280779823
1654214400,2022-06-03 00:00:00,TRU/BTC,0.00000293,0.00000299,0.00000283,0.0000029,35226.5801,0.103068258604
1654128000,2022-06-02 00:00:00,TRU/BTC,0.00000296,0.00000299,0.00000288,0.00000293,1680.74795551,0.0049777493029749
1654041600,2022-06-01 00:00:00,TRU/BTC,0.00000303,0.00000324,0.00000292,0.00000297,19740.5971699,0.059354044528991
1653955200,2022-05-31 00:00:00,TRU/BTC,0.00000325,0.00000328,0.00000299,0.00000304,27102.25429639,0.0824138906689658
1653868800,2022-05-30 00:00:00,TRU/BTC,0.00000343,0.00000344,0.00000318,0.00000326,3852.2914,0.012874560748
1653782400,2022-05-29 00:00:00,TRU/BTC,0.00000324,0.00000387,0.00000317,0.00000343,99780.55315257,0.3411159812859069
1653696000,2022-05-28 00:00:00,TRU/BTC,0.00000285,0.00000339,0.0000028,0.00000308,65653.86763398,0.2035452063879788
1653609600,2022-05-27 00:00:00,TRU/BTC,0.00000293,0.000003,0.00000278,0.00000282,14887.83082206,0.042098757706974
1653523200,2022-05-26 00:00:00,TRU/BTC,0.00000309,0.00000313,0.00000282,0.00000293,19311.71537073,0.0570880142809703
1653436800,2022-05-25 00:00:00,TRU/BTC,0.00000322,0.0000033,0.00000306,0.00000306,10732.3863,0.033804387027
1653350400,2022-05-24 00:00:00,TRU/BTC,0.0000033,0.00000338,0.00000318,0.00000324,4483.8726,0.014629126248
1653264000,2022-05-23 00:00:00,TRU/BTC,0.00000324,0.00000348,0.00000319,0.0000033,35047.4624,0.115616610657
1653177600,2022-05-22 00:00:00,TRU/BTC,0.00000332,0.0000034,0.00000319,0.00000321,4986.0648,0.016346727944
1653091200,2022-05-21 00:00:00,TRU/BTC,0.00000352,0.00000374,0.00000325,0.0000033,29625.27302468,0.1057322467699374
1653004800,2022-05-20 00:00:00,TRU/BTC,0.00000308,0.0000036,0.00000305,0.00000352,95614.3026,0.327172940945
1652918400,2022-05-19 00:00:00,TRU/BTC,0.00000291,0.00000321,0.0000029,0.00000308,19063.0864,0.058397805802
1652832000,2022-05-18 00:00:00,TRU/BTC,0.00000324,0.0000033,0.00000289,0.00000293,43847.0399,0.130982445475
1652745600,2022-05-17 00:00:00,TRU/BTC,0.00000287,0.0000034,0.00000286,0.00000328,46356.08221645,0.140294836698995
1652659200,2022-05-16 00:00:00,TRU/BTC,0.00000299,0.00000302,0.00000268,0.00000289,24977.63073114,0.0709393061479638
1652572800,2022-05-15 00:00:00,TRU/BTC,0.0000028,0.00000301,0.00000272,0.00000301,11445.61393003,0.0334421679579879
1652486400,2022-05-14 00:00:00,TRU/BTC,0.00000287,0.00000296,0.00000264,0.00000278,46790.34164893,0.129953743900444
1652400000,2022-05-13 00:00:00,TRU/BTC,0.00000251,0.00000309,0.00000245,0.00000286,27418.79296569,0.0809359122369821
1652313600,2022-05-12 00:00:00,TRU/BTC,0.0000027,0.00000293,0.00000246,0.00000248,70709.93305482,0.1839609999249544
1652227200,2022-05-11 00:00:00,TRU/BTC,0.00000361,0.00000373,0.0000025,0.0000027,46454.15770581,0.1505583802379371
1652140800,2022-05-10 00:00:00,TRU/BTC,0.00000367,0.00000397,0.00000357,0.00000361,11445.51865603,0.0428817031779919
1652054400,2022-05-09 00:00:00,TRU/BTC,0.00000402,0.0000041,0.0000037,0.00000375,26627.2785,0.103216802398
1651968000,2022-05-08 00:00:00,TRU/BTC,0.00000411,0.00000418,0.00000401,0.00000405,15125.1367,0.062017276261
1651881600,2022-05-07 00:00:00,TRU/BTC,0.00000425,0.00000427,0.00000412,0.00000419,1969.16135418,0.008286270564556
1651795200,2022-05-06 00:00:00,TRU/BTC,0.00000428,0.00000436,0.0000042,0.0000043,15871.2883,0.068034372311
1651708800,2022-05-05 00:00:00,TRU/BTC,0.00000442,0.00000451,0.0000042,0.00000431,11982.91954582,0.052636644434444
1651622400,2022-05-04 00:00:00,TRU/BTC,0.00000442,0.00000445,0.00000425,0.00000439,42412.5963,0.18535715805
1651536000,2022-05-03 00:00:00,TRU/BTC,0.00000447,0.00000455,0.00000439,0.0000044,26468.5455,0.118293415586
1651449600,2022-05-02 00:00:00,TRU/BTC,0.0000044,0.0000046,0.00000432,0.00000444,34166.23,0.151776959664
1651363200,2022-05-01 00:00:00,TRU/BTC,0.00000436,0.00000451,0.00000431,0.00000444,19443.2148,0.085771292203
1651276800,2022-04-30 00:00:00,TRU/BTC,0.00000483,0.00000499,0.00000433,0.00000439,41413.51978728,0.193064056705036
1651190400,2022-04-29 00:00:00,TRU/BTC,0.00000485,0.00000494,0.00000469,0.00000478,14605.2397,0.070779571274
1651104000,2022-04-28 00:00:00,TRU/BTC,0.00000495,0.00000495,0.00000479,0.00000486,30656.65211272,0.149218053668964
1651017600,2022-04-27 00:00:00,TRU/BTC,0.00000474,0.00000509,0.00000466,0.00000497,99725.97852332,0.4814129771319516
1650931200,2022-04-26 00:00:00,TRU/BTC,0.00000486,0.00000492,0.00000473,0.00000477,28514.181,0.137872677559
1650844800,2022-04-25 00:00:00,TRU/BTC,0.0000049,0.00000513,0.00000475,0.00000486,91895.2726,0.451457903819
1650758400,2022-04-24 00:00:00,TRU/BTC,0.00000495,0.00000528,0.00000487,0.00000489,55419.8525,0.2775526909
1650672000,2022-04-23 00:00:00,TRU/BTC,0.0000048,0.00000549,0.00000475,0.00000495,112061.9135,0.570096353919
1650585600,2022-04-22 00:00:00,TRU/BTC,0.00000466,0.00000513,0.00000465,0.0000048,81774.12470657,0.3959824392791128
1650499200,2022-04-21 00:00:00,TRU/BTC,0.00000476,0.00000504,0.00000465,0.00000467,31048.1989,0.1507118052949343
1650412800,2022-04-20 00:00:00,TRU/BTC,0.00000473,0.00000486,0.00000465,0.00000478,20207.6305,0.096404831519
1650326400,2022-04-19 00:00:00,TRU/BTC,0.00000471,0.00000492,0.00000466,0.00000475,27453.4297,0.1310664930234158
1650240000,2022-04-18 00:00:00,TRU/BTC,0.00000485,0.00000493,0.00000462,0.00000468,29713.92702079,0.1411917077719999
1650153600,2022-04-17 00:00:00,TRU/BTC,0.00000513,0.00000518,0.00000486,0.00000487,12563.97444562,0.0624657704379467
1650067200,2022-04-16 00:00:00,TRU/BTC,0.0000047,0.00000526,0.0000047,0.0000051,61555.50374319,0.3096316357549733
1649980800,2022-04-15 00:00:00,TRU/BTC,0.00000471,0.00000508,0.00000469,0.00000471,58263.9032,0.283775594668
1649894400,2022-04-14 00:00:00,TRU/BTC,0.00000481,0.00000483,0.00000464,0.00000473,14584.5452,0.068601699291
1649808000,2022-04-13 00:00:00,TRU/BTC,0.00000481,0.00000486,0.00000464,0.00000482,48388.75446618,0.2297720876799876
1649721600,2022-04-12 00:00:00,TRU/BTC,0.00000469,0.00000505,0.00000469,0.00000481,38291.5795,0.18552464032
1649635200,2022-04-11 00:00:00,TRU/BTC,0.000005,0.000005,0.00000456,0.00000469,50671.77387351,0.2390210029039672
1649548800,2022-04-10 00:00:00,TRU/BTC,0.00000509,0.00000518,0.00000495,0.00000502,17193.5741,0.087132465832
1649462400,2022-04-09 00:00:00,TRU/BTC,0.00000508,0.00000515,0.00000503,0.0000051,15515.7266,0.079320844529
1649376000,2022-04-08 00:00:00,TRU/BTC,0.00000513,0.00000581,0.00000505,0.00000505,119826.2271812,0.645872105682984
1649289600,2022-04-07 00:00:00,TRU/BTC,0.00000478,0.00000527,0.00000467,0.0000051,184426.33672209,0.9323510710268881
1649203200,2022-04-06 00:00:00,TRU/BTC,0.00000538,0.00000543,0.0000048,0.00000481,171174.46279897,0.8830184149879085
1649116800,2022-04-05 00:00:00,TRU/BTC,0.00000503,0.0000069,0.00000492,0.00000535,936163.18867582,5.547082671425986
1649030400,2022-04-04 00:00:00,TRU/BTC,0.00000523,0.00000525,0.00000496,0.000005,24164.4509,0.123099785949
1648944000,2022-04-03 00:00:00,TRU/BTC,0.0000052,0.00000533,0.00000516,0.0000052,16493.91846151,0.0863546978569275
1648857600,2022-04-02 00:00:00,TRU/BTC,0.00000533,0.00000536,0.00000515,0.00000516,43112.72,0.226609341497
1648771200,2022-04-01 00:00:00,TRU/BTC,0.00000512,0.00000551,0.00000507,0.00000533,164907.07224133,0.8841565187358919
1648684800,2022-03-31 00:00:00,TRU/BTC,0.00000525,0.00000617,0.00000504,0.00000513,474614.7298,2.662892783229
1648598400,2022-03-30 00:00:00,TRU/BTC,0.00000518,0.00000528,0.00000492,0.00000525,121556.00873558,0.6137154273398896
1648512000,2022-03-29 00:00:00,TRU/BTC,0.00000464,0.00000547,0.00000461,0.00000518,101688.06695351,0.5103320885609712
1648425600,2022-03-28 00:00:00,TRU/BTC,0.00000471,0.00000483,0.00000464,0.00000466,21674.5713,0.102630230989
1648339200,2022-03-27 00:00:00,TRU/BTC,0.00000469,0.00000488,0.00000464,0.0000047,24052.69054249,0.1141121085489527
1648252800,2022-03-26 00:00:00,TRU/BTC,0.00000457,0.00000478,0.00000457,0.00000469,32140.3944,0.150600965983
1648166400,2022-03-25 00:00:00,TRU/BTC,0.00000475,0.0000049,0.00000457,0.00000457,17200.6908,0.08112144566
1648080000,2022-03-24 00:00:00,TRU/BTC,0.00000473,0.00000483,0.00000461,0.00000474,9120.72530967,0.0426738776069655
1647993600,2022-03-23 00:00:00,TRU/BTC,0.00000474,0.00000481,0.00000465,0.00000476,3003.9219,0.014251763966
1647907200,2022-03-22 00:00:00,TRU/BTC,0.00000483,0.00000493,0.00000471,0.00000471,12234.9211,0.059044692556
1647820800,2022-03-21 00:00:00,TRU/BTC,0.00000478,0.00000493,0.00000477,0.00000485,14981.2885,0.073205200576
1647734400,2022-03-20 00:00:00,TRU/BTC,0.00000488,0.00000518,0.0000048,0.0000048,38397.5343,0.195229985787
1647648000,2022-03-19 00:00:00,TRU/BTC,0.00000498,0.00000513,0.00000485,0.00000486,49608.7787,0.245870316024
1647561600,2022-03-18 00:00:00,TRU/BTC,0.00000513,0.00000578,0.00000495,0.00000495,145778.4988,0.778971851131
1647475200,2022-03-17 00:00:00,TRU/BTC,0.00000451,0.00000579,0.00000434,0.00000513,269559.41864933,1.3441662940729691
1647388800,2022-03-16 00:00:00,TRU/BTC,0.00000471,0.00000479,0.00000429,0.00000451,217560.5372,0.984577787732
1647302400,2022-03-15 00:00:00,TRU/BTC,0.00000432,0.00000581,0.0000043,0.00000473,628358.91036389,3.1879382840299506
1647216000,2022-03-14 00:00:00,TRU/BTC,0.00000431,0.00000452,0.00000423,0.00000432,122112.66288561,0.5306843613079718
1647129600,2022-03-13 00:00:00,TRU/BTC,0.00000418,0.00000469,0.00000412,0.00000433,41783.2505,0.184420785303
1647043200,2022-03-12 00:00:00,TRU/BTC,0.00000428,0.00000444,0.00000414,0.00000419,17804.51385092,0.0764692216489608
1646956800,2022-03-11 00:00:00,TRU/BTC,0.00000439,0.00000464,0.00000414,0.00000422,20020.0961,0.087114934972
1646870400,2022-03-10 00:00:00,TRU/BTC,0.00000411,0.00000541,0.0000041,0.0000044,64073.4516482,0.306106331023036
1646784000,2022-03-09 00:00:00,TRU/BTC,0.00000435,0.00000439,0.00000408,0.00000409,8830.6222,0.037201199562
1646697600,2022-03-08 00:00:00,TRU/BTC,0.00000434,0.00000449,0.00000432,0.00000432,5012.6213,0.02211894076
1646611200,2022-03-07 00:00:00,TRU/BTC,0.00000461,0.00000472,0.00000431,0.00000432,18482.34501034,0.0855930398819776
1646524800,2022-03-06 00:00:00,TRU/BTC,0.00000466,0.00000481,0.00000452,0.00000467,33493.29937749,0.1558240325289779
1646438400,2022-03-05 00:00:00,TRU/BTC,0.00000448,0.00000486,0.00000442,0.00000465,10734.1886,0.049602933707
1646352000,2022-03-04 00:00:00,TRU/BTC,0.00000432,0.00000453,0.00000424,0.00000452,11471.96600551,0.0506958354679603
1646265600,2022-03-03 00:00:00,TRU/BTC,0.0000046,0.000005,0.00000432,0.00000438,17197.9126518,0.081150412305964
1646179200,2022-03-02 00:00:00,TRU/BTC,0.00000418,0.0000049,0.00000418,0.00000455,45463.77865444,0.2098700095709684
1646092800,2022-03-01 00:00:00,TRU/BTC,0.00000431,0.00000438,0.0000042,0.00000423,3961.1391,0.01684600386
1646006400,2022-02-28 00:00:00,TRU/BTC,0.00000444,0.0000046,0.00000425,0.00000439,13858.5459,0.062014042961
1645920000,2022-02-27 00:00:00,TRU/BTC,0.00000453,0.00000483,0.00000444,0.00000447,22503.8588,0.104124136369
1645833600,2022-02-26 00:00:00,TRU/BTC,0.0000046,0.00000471,0.00000453,0.00000453,15070.3941,0.069932048342
1645747200,2022-02-25 00:00:00,TRU/BTC,0.00000437,0.00000464,0.00000424,0.00000457,28563.85738948,0.1268536726159756
1645660800,2022-02-24 00:00:00,TRU/BTC,0.00000455,0.0000046,0.00000425,0.00000434,19818.22969175,0.0879944014349475
1645574400,2022-02-23 00:00:00,TRU/BTC,0.00000455,0.00000485,0.00000452,0.00000456,35905.675,0.171562592826
1645488000,2022-02-22 00:00:00,TRU/BTC,0.00000457,0.00000467,0.00000448,0.00000457,12872.8607,0.059198190463
1645401600,2022-02-21 00:00:00,TRU/BTC,0.00000473,0.00000515,0.00000456,0.0000046,26630.1245,0.127454869587
1645315200,2022-02-20 00:00:00,TRU/BTC,0.00000478,0.00000513,0.00000461,0.00000472,70587.172,0.347760594813
1645228800,2022-02-19 00:00:00,TRU/BTC,0.00000479,0.00000496,0.00000473,0.00000481,35020.4035,0.169614650473
1645142400,2022-02-18 00:00:00,TRU/BTC,0.00000498,0.00000505,0.00000478,0.00000483,36910.3198,0.180044501462
1645056000,2022-02-17 00:00:00,TRU/BTC,0.00000513,0.00000521,0.00000497,0.00000497,73586.24656149,0.3730685231699571
1644969600,2022-02-16 00:00:00,TRU/BTC,0.0000052,0.00000522,0.00000505,0.00000509,8668.43227911,0.0444737058959987
1644883200,2022-02-15 00:00:00,TRU/BTC,0.00000522,0.00000525,0.00000505,0.00000522,39998.0582,0.207267715987
