https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COV,Volume BTC
1660262400,2022-08-12 00:00:00,COV/BTC,0.00000766,0.00000822,0.00000761,0.00000783,42643.2297,0.339911294026
1660176000,2022-08-11 00:00:00,COV/BTC,0.00000726,0.00000799,0.00000687,0.00000772,30123.1161,0.220656133704
1660089600,2022-08-10 00:00:00,COV/BTC,0.00000743,0.00000754,0.000007,0.00000726,33256.6455,0.242184569079
1660003200,2022-08-09 00:00:00,COV/BTC,0.00000763,0.00000777,0.00000743,0.00000746,29826.2611,0.225584550867
1659916800,2022-08-08 00:00:00,COV/BTC,0.00000757,0.00000777,0.00000738,0.0000076,36026.8073,0.272816840802
1659830400,2022-08-07 00:00:00,COV/BTC,0.00000795,0.00000805,0.00000736,0.00000758,21983.9892,0.16802948591
1659744000,2022-08-06 00:00:00,COV/BTC,0.00000806,0.00000829,0.00000772,0.000008,36644.6551,0.294470635046
1659657600,2022-08-05 00:00:00,COV/BTC,0.00000773,0.00000817,0.00000749,0.00000811,37524.5539,0.291695266035
1659571200,2022-08-04 00:00:00,COV/BTC,0.00000767,0.00000799,0.00000744,0.00000778,32632.7951,0.253381366404
1659484800,2022-08-03 00:00:00,COV/BTC,0.00000761,0.00000786,0.00000746,0.00000767,16732.8695,0.127707927614
1659398400,2022-08-02 00:00:00,COV/BTC,0.00000789,0.00000817,0.00000755,0.00000761,30152.8097,0.234910239327
1659312000,2022-08-01 00:00:00,COV/BTC,0.00000702,0.00000804,0.00000695,0.00000795,63803.9304,0.466528142132
1659225600,2022-07-31 00:00:00,COV/BTC,0.00000738,0.00000738,0.00000686,0.000007,21281.603,0.152481247582
1659139200,2022-07-30 00:00:00,COV/BTC,0.00000727,0.00000825,0.00000721,0.00000738,46909.2395,0.353807025294
1659052800,2022-07-29 00:00:00,COV/BTC,0.00000735,0.00000761,0.00000715,0.00000722,39062.2331,0.286222053087
1658966400,2022-07-28 00:00:00,COV/BTC,0.00000742,0.0000077,0.00000714,0.00000742,33277.3867,0.246666448278
1658880000,2022-07-27 00:00:00,COV/BTC,0.0000077,0.00000811,0.00000708,0.00000742,61562.6749,0.457280779921
1658793600,2022-07-26 00:00:00,COV/BTC,0.00000708,0.00000804,0.0000069,0.00000764,46115.4184,0.342349255165
1658707200,2022-07-25 00:00:00,COV/BTC,0.00000725,0.00000759,0.00000696,0.0000072,40542.914,0.290950257142
1658620800,2022-07-24 00:00:00,COV/BTC,0.00000683,0.00000749,0.00000674,0.00000724,24075.3222,0.171575354192
1658534400,2022-07-23 00:00:00,COV/BTC,0.00000734,0.00000744,0.00000674,0.00000674,31683.0403,0.220160416932
1658448000,2022-07-22 00:00:00,COV/BTC,0.0000075,0.00000757,0.0000072,0.0000074,15246.7697,0.112595486623
1658361600,2022-07-21 00:00:00,COV/BTC,0.00000763,0.00000803,0.00000742,0.00000751,18635.3599,0.142976975456
1658275200,2022-07-20 00:00:00,COV/BTC,0.0000079,0.00000795,0.00000743,0.00000763,17980.9667,0.137823671031
1658188800,2022-07-19 00:00:00,COV/BTC,0.00000811,0.00000839,0.00000736,0.00000799,61570.47007497,0.4831299381823762
1658102400,2022-07-18 00:00:00,COV/BTC,0.00000854,0.00000884,0.00000791,0.00000807,31992.3956,0.264032458628
1658016000,2022-07-17 00:00:00,COV/BTC,0.0000079,0.0000086,0.0000077,0.0000085,33454.146,0.272952018412
1657929600,2022-07-16 00:00:00,COV/BTC,0.00000856,0.00000926,0.00000783,0.00000783,32021.4220773,0.272501539614479
1657843200,2022-07-15 00:00:00,COV/BTC,0.00000853,0.0000089,0.00000837,0.0000086,14966.19333136,0.1295472488556991
1657756800,2022-07-14 00:00:00,COV/BTC,0.00000847,0.00000868,0.0000082,0.00000844,11841.78099563,0.1004746056182992
1657670400,2022-07-13 00:00:00,COV/BTC,0.00000794,0.000009,0.00000794,0.00000851,61805.4484,0.537464349838
1657584000,2022-07-12 00:00:00,COV/BTC,0.00000853,0.00000869,0.00000782,0.00000794,31433.17426184,0.2570715932629432
1657497600,2022-07-11 00:00:00,COV/BTC,0.00000837,0.00000888,0.00000832,0.00000853,246262.8961,2.083520415878
1657411200,2022-07-10 00:00:00,COV/BTC,0.00000835,0.00000859,0.00000815,0.00000836,379834.79879893,3.1941454365968408
1657324800,2022-07-09 00:00:00,COV/BTC,0.0000085,0.00000896,0.0000081,0.00000835,404580.7544,3.366589124821
1657238400,2022-07-08 00:00:00,COV/BTC,0.00000825,0.00000923,0.00000815,0.00000842,499720.2444,4.178609533965448
1657152000,2022-07-07 00:00:00,COV/BTC,0.00000856,0.00000879,0.00000819,0.00000824,692747.71351615,5.8638698597419255
1657065600,2022-07-06 00:00:00,COV/BTC,0.00000836,0.00000879,0.00000808,0.00000851,495862.08043137,4.1473911320467827
1656979200,2022-07-05 00:00:00,COV/BTC,0.00000834,0.00000857,0.00000805,0.00000835,514469.54695503,4.2721277332229607
1656892800,2022-07-04 00:00:00,COV/BTC,0.00000835,0.00000863,0.00000803,0.00000836,592246.3958102,4.9570928916234446
1656806400,2022-07-03 00:00:00,COV/BTC,0.00000783,0.00000868,0.0000077,0.00000827,791964.39769375,6.4229614069393332
1656720000,2022-07-02 00:00:00,COV/BTC,0.00000754,0.00000807,0.0000072,0.00000788,718326.81699864,5.4171357602618
1656633600,2022-07-01 00:00:00,COV/BTC,0.00000722,0.00000779,0.0000072,0.00000752,695735.1761,5.254175396242
1656547200,2022-06-30 00:00:00,COV/BTC,0.00000736,0.00000816,0.00000716,0.00000727,604196.45204305,4.5121447506165565
1656460800,2022-06-29 00:00:00,COV/BTC,0.00000696,0.00000823,0.00000688,0.00000755,728814.1253379,5.2878835873886331
1656374400,2022-06-28 00:00:00,COV/BTC,0.00000702,0.00000723,0.00000673,0.000007,656925.9924,4.557857710982
1656288000,2022-06-27 00:00:00,COV/BTC,0.0000067,0.00000715,0.00000645,0.00000703,754188.14500667,5.0355764264469443
1656201600,2022-06-26 00:00:00,COV/BTC,0.00000675,0.00000732,0.00000664,0.00000674,572227.70008352,4.01380398300881
1656115200,2022-06-25 00:00:00,COV/BTC,0.0000068,0.00000705,0.00000645,0.00000675,673795.26559433,4.5300886995869543
1656028800,2022-06-24 00:00:00,COV/BTC,0.00000695,0.00000706,0.00000668,0.0000068,541485.4729,3.710449430401
1655942400,2022-06-23 00:00:00,COV/BTC,0.00000644,0.00000702,0.00000623,0.00000696,629911.39010983,4.2316193809482882
1655856000,2022-06-22 00:00:00,COV/BTC,0.00000654,0.00000679,0.0000063,0.0000065,702829.62007031,4.6093760219669224
1655769600,2022-06-21 00:00:00,COV/BTC,0.00000739,0.00000747,0.00000649,0.00000659,676909.8896,4.693691082589
1655683200,2022-06-20 00:00:00,COV/BTC,0.00000725,0.0000077,0.0000072,0.00000737,677697.61467213,5.0199093057719186
1655596800,2022-06-19 00:00:00,COV/BTC,0.000007,0.00000834,0.00000649,0.00000725,725480.8037787,5.1077693548979016
1655510400,2022-06-18 00:00:00,COV/BTC,0.00000606,0.00000732,0.00000594,0.00000688,697912.31671691,4.44957786951386
1655424000,2022-06-17 00:00:00,COV/BTC,0.00000652,0.00000663,0.00000601,0.00000606,477532.79808585,3.0090460153220743
1655337600,2022-06-16 00:00:00,COV/BTC,0.00000593,0.00000899,0.0000059,0.00000669,828291.45185973,5.3163432313659502
1655251200,2022-06-15 00:00:00,COV/BTC,0.00000635,0.00000671,0.0000057,0.00000595,591561.99521673,3.6365023152119724
1655164800,2022-06-14 00:00:00,COV/BTC,0.00000596,0.00000677,0.00000568,0.00000631,778523.09619994,4.8828925156659255
1655078400,2022-06-13 00:00:00,COV/BTC,0.00000598,0.0000062,0.00000558,0.00000607,698236.52329803,4.0665350838568142
1654992000,2022-06-12 00:00:00,COV/BTC,0.00000593,0.00000616,0.00000566,0.00000593,535196.2196172,3.150434760257952
1654905600,2022-06-11 00:00:00,COV/BTC,0.00000605,0.00000619,0.00000573,0.0000059,560672.97392884,3.322768154821924
1654819200,2022-06-10 00:00:00,COV/BTC,0.00000783,0.00000997,0.00000566,0.00000605,687887.84457811,4.6297240874644853
1654732800,2022-06-09 00:00:00,COV/BTC,0.00000487,0.00001059,0.0000047,0.00000872,704385.13349582,4.12792286196326
1654646400,2022-06-08 00:00:00,COV/BTC,0.00000507,0.00000521,0.00000476,0.00000483,608198.09015797,2.9977513151199529
1654560000,2022-06-07 00:00:00,COV/BTC,0.00000496,0.00000517,0.00000474,0.00000505,458815.33225694,2.3047431693418754
1654473600,2022-06-06 00:00:00,COV/BTC,0.00000538,0.00001086,0.00000494,0.00000499,788265.76707318,4.4827434263853727
1654387200,2022-06-05 00:00:00,COV/BTC,0.0000051,0.00000558,0.0000051,0.00000535,628264.66342097,3.3112719953859798
1654300800,2022-06-04 00:00:00,COV/BTC,0.00000487,0.00000535,0.0000047,0.00000508,668121.92697787,3.2885169544920139
1654214400,2022-06-03 00:00:00,COV/BTC,0.00000489,0.00000495,0.00000466,0.00000493,522000.62210544,2.5135128228016743
1654128000,2022-06-02 00:00:00,COV/BTC,0.0000049,0.00000497,0.00000467,0.00000495,541757.38907267,2.6336093024856803
1654041600,2022-06-01 00:00:00,COV/BTC,0.00000483,0.00000496,0.00000478,0.0000049,608165.48298211,2.9599581419149812
1653955200,2022-05-31 00:00:00,COV/BTC,0.00000499,0.00000507,0.00000458,0.00000485,234377.30693515,1.132535830968611
1653868800,2022-05-30 00:00:00,COV/BTC,0.00000502,0.00000533,0.00000484,0.000005,377888.8049,1.896932366666
1653782400,2022-05-29 00:00:00,COV/BTC,0.00000504,0.00000516,0.00000496,0.00000498,505226.31609941,2.538153978743991
1653696000,2022-05-28 00:00:00,COV/BTC,0.0000052,0.0000053,0.00000501,0.00000507,524669.8788,2.733020576742
1653609600,2022-05-27 00:00:00,COV/BTC,0.00000542,0.00000553,0.00000513,0.0000053,763124.42854018,4.095110275806963
1653523200,2022-05-26 00:00:00,COV/BTC,0.00000559,0.00000576,0.00000522,0.00000545,775881.711104,4.2173161027569221
1653436800,2022-05-25 00:00:00,COV/BTC,0.00000559,0.00000587,0.00000537,0.00000556,720372.727,4.020357932694
1653350400,2022-05-24 00:00:00,COV/BTC,0.00000512,0.00000568,0.00000512,0.0000056,784496.9734371,4.2768617513767545
1653264000,2022-05-23 00:00:00,COV/BTC,0.00000508,0.0000053,0.00000484,0.00000509,757272.90723988,3.8460967134319652
1653177600,2022-05-22 00:00:00,COV/BTC,0.00000497,0.00000544,0.00000493,0.00000508,819098.06407241,4.2005286963675939
1653091200,2022-05-21 00:00:00,COV/BTC,0.00000514,0.00000566,0.00000488,0.00000495,556920.13761639,2.7953733678908922
1653004800,2022-05-20 00:00:00,COV/BTC,0.00000455,0.00000539,0.00000442,0.00000539,441155.98826045,2.0529639470482237
1652918400,2022-05-19 00:00:00,COV/BTC,0.00000467,0.00000471,0.00000424,0.00000451,358518.15042208,1.5969446457429312
1652832000,2022-05-18 00:00:00,COV/BTC,0.0000049,0.00000565,0.00000457,0.00000466,351512.03537588,1.7118957054532232
1652745600,2022-05-17 00:00:00,COV/BTC,0.0000045,0.00000504,0.0000045,0.00000487,423103.55671937,2.0098022173959111
1652659200,2022-05-16 00:00:00,COV/BTC,0.00000415,0.00000463,0.00000396,0.00000457,474015.96850708,2.0268565193109693
1652572800,2022-05-15 00:00:00,COV/BTC,0.00000385,0.00000443,0.00000385,0.00000407,619372.2585468,2.5741404667856753
1652486400,2022-05-14 00:00:00,COV/BTC,0.00000417,0.0000043,0.00000358,0.00000389,540552.32016388,2.14820673334696
1652400000,2022-05-13 00:00:00,COV/BTC,0.00000432,0.00000444,0.00000389,0.00000417,455618.41527529,1.8911914792009709
1652313600,2022-05-12 00:00:00,COV/BTC,0.00000525,0.00000534,0.00000383,0.00000439,346875.1703,1.5414555054295592
1652227200,2022-05-11 00:00:00,COV/BTC,0.00000643,0.0000076,0.0000046,0.00000513,433735.66964721,2.6079588580089212
1652140800,2022-05-10 00:00:00,COV/BTC,0.00000666,0.00000666,0.00000558,0.00000641,473011.82955161,2.898296137341982
1652054400,2022-05-09 00:00:00,COV/BTC,0.00000701,0.00000704,0.00000641,0.00000663,304122.03105576,2.0284605597067771
1651968000,2022-05-08 00:00:00,COV/BTC,0.00000701,0.00000711,0.00000677,0.00000697,368065.173,2.579104888339
1651881600,2022-05-07 00:00:00,COV/BTC,0.00000687,0.00000704,0.00000677,0.00000702,341516.2762,2.347395264125
1651795200,2022-05-06 00:00:00,COV/BTC,0.00000728,0.00000732,0.00000677,0.00000685,437797.32668515,3.0600235573149805
1651708800,2022-05-05 00:00:00,COV/BTC,0.00000701,0.00000743,0.00000698,0.00000717,344219.7707,2.485700695771
1651622400,2022-05-04 00:00:00,COV/BTC,0.00000721,0.00000733,0.00000693,0.00000701,484895.40448291,3.4720860436999774
1651536000,2022-05-03 00:00:00,COV/BTC,0.0000068,0.0000076,0.0000068,0.00000723,496370.8232,3.523154143851
1651449600,2022-05-02 00:00:00,COV/BTC,0.00000685,0.00000702,0.00000677,0.00000679,437884.76246158,2.9866004277789494
1651363200,2022-05-01 00:00:00,COV/BTC,0.00000695,0.00000695,0.0000066,0.00000684,385197.1485,2.597849916957
1651276800,2022-04-30 00:00:00,COV/BTC,0.00000687,0.00000722,0.00000679,0.00000694,430172.7406,2.969803966934
1651190400,2022-04-29 00:00:00,COV/BTC,0.00000728,0.00000747,0.00000684,0.00000687,482125.1262,3.385477778135
1651104000,2022-04-28 00:00:00,COV/BTC,0.00000726,0.00000761,0.00000673,0.00000724,423010.71518471,2.9868901746758209
1651017600,2022-04-27 00:00:00,COV/BTC,0.00000612,0.00000762,0.00000609,0.00000707,683226.85771371,4.5133884851618266
1650931200,2022-04-26 00:00:00,COV/BTC,0.0000062,0.00000655,0.00000609,0.00000612,501798.55037823,3.1430232678905083
1650844800,2022-04-25 00:00:00,COV/BTC,0.00000634,0.00000645,0.00000612,0.00000615,460487.8941,2.86844332332
1650758400,2022-04-24 00:00:00,COV/BTC,0.00000636,0.00000648,0.00000611,0.00000637,502435.58837306,3.1859621388257172
1650672000,2022-04-23 00:00:00,COV/BTC,0.00000624,0.0000064,0.0000061,0.00000638,454841.32433868,2.8468458389226496
1650585600,2022-04-22 00:00:00,COV/BTC,0.00000621,0.00000637,0.0000061,0.00000624,455866.55744266,2.8227240810536791
1650499200,2022-04-21 00:00:00,COV/BTC,0.00000629,0.00000635,0.00000609,0.00000625,439881.60884533,2.7421286627349526
1650412800,2022-04-20 00:00:00,COV/BTC,0.00000641,0.00000644,0.00000623,0.00000629,488830.0521,3.082074173864
1650326400,2022-04-19 00:00:00,COV/BTC,0.00000647,0.00000659,0.00000621,0.00000637,319482.68995483,2.0604393433019773
1650240000,2022-04-18 00:00:00,COV/BTC,0.00000643,0.00000671,0.00000629,0.00000653,330493.1827,2.145599666914
1650153600,2022-04-17 00:00:00,COV/BTC,0.00000685,0.000007,0.00000639,0.00000641,265189.45338525,1.774565455583779
1650067200,2022-04-16 00:00:00,COV/BTC,0.00000708,0.00000708,0.0000068,0.00000686,468745.20390332,3.23145600203585
1649980800,2022-04-15 00:00:00,COV/BTC,0.00000714,0.00000733,0.00000687,0.00000708,401596.16237996,2.8723325826869716
1649894400,2022-04-14 00:00:00,COV/BTC,0.00000707,0.00000778,0.0000068,0.00000742,519609.75662881,3.6597720747829414
1649808000,2022-04-13 00:00:00,COV/BTC,0.00000699,0.00000725,0.0000068,0.00000708,404337.92800479,2.8333318757215402
1649721600,2022-04-12 00:00:00,COV/BTC,0.00000739,0.0000074,0.000007,0.000007,328860.82594582,2.3664747429798485
1649635200,2022-04-11 00:00:00,COV/BTC,0.00000763,0.00000845,0.00000721,0.00000739,495814.06226189,3.7818256039021693
1649548800,2022-04-10 00:00:00,COV/BTC,0.00000796,0.00000825,0.00000762,0.00000762,369773.20441807,2.9438211100047633
1649462400,2022-04-09 00:00:00,COV/BTC,0.00000801,0.00000825,0.00000776,0.000008,514050.08721335,4.1321076870270815
1649376000,2022-04-08 00:00:00,COV/BTC,0.0000083,0.00000857,0.00000788,0.00000801,410786.32574194,3.3856833986797532
1649289600,2022-04-07 00:00:00,COV/BTC,0.00000813,0.00000846,0.00000812,0.00000828,390979.92223919,3.2347967193186426
1649203200,2022-04-06 00:00:00,COV/BTC,0.00000796,0.00000858,0.00000773,0.00000804,385440.35759759,3.080778383317238
1649116800,2022-04-05 00:00:00,COV/BTC,0.00000758,0.00000804,0.00000731,0.000008,345025.34814575,2.683236672560955
1649030400,2022-04-04 00:00:00,COV/BTC,0.0000076,0.0000077,0.00000729,0.00000762,378752.54500915,2.842754436352375
1648944000,2022-04-03 00:00:00,COV/BTC,0.00000781,0.00000791,0.00000737,0.00000759,535658.15343242,4.1078237654166089
1648857600,2022-04-02 00:00:00,COV/BTC,0.00000779,0.00000794,0.00000751,0.00000781,224253.55824462,1.7374506850194413
1648771200,2022-04-01 00:00:00,COV/BTC,0.00000765,0.00000786,0.0000073,0.00000779,435085.59863449,3.3043791050889304
1648684800,2022-03-31 00:00:00,COV/BTC,0.00000745,0.00000799,0.00000725,0.00000767,393874.82766436,2.9489343085956827
1648598400,2022-03-30 00:00:00,COV/BTC,0.00000719,0.00000774,0.00000717,0.00000745,436601.42866919,3.2809975560242333
1648512000,2022-03-29 00:00:00,COV/BTC,0.00000714,0.00000744,0.00000699,0.00000719,325506.58727339,2.3370099437605687
1648425600,2022-03-28 00:00:00,COV/BTC,0.00000755,0.00000787,0.00000681,0.00000714,344681.45199945,2.59865206210962
1648339200,2022-03-27 00:00:00,COV/BTC,0.00000772,0.00000799,0.00000747,0.00000755,399899.94985866,3.0948821824311325
1648252800,2022-03-26 00:00:00,COV/BTC,0.00000765,0.00000777,0.00000745,0.00000768,383076.16455943,2.919049082682786
1648166400,2022-03-25 00:00:00,COV/BTC,0.00000776,0.00000812,0.00000763,0.00000763,420018.92587034,3.2656252346468921
1648080000,2022-03-24 00:00:00,COV/BTC,0.00000773,0.00000793,0.00000754,0.00000783,471290.24609364,3.6320244518472588
1647993600,2022-03-23 00:00:00,COV/BTC,0.0000079,0.00000808,0.0000075,0.0000077,469743.86948125,3.6651929822319375
1647907200,2022-03-22 00:00:00,COV/BTC,0.000008,0.00000804,0.00000764,0.00000792,550983.21319087,4.3189246724977275
1647820800,2022-03-21 00:00:00,COV/BTC,0.00000804,0.00000828,0.00000774,0.00000801,446746.57511755,3.5667409627689265
1647734400,2022-03-20 00:00:00,COV/BTC,0.00000788,0.00000811,0.00000751,0.00000807,360274.99273656,2.8429968106123616
1647648000,2022-03-19 00:00:00,COV/BTC,0.00000796,0.00000817,0.00000766,0.00000784,423331.7023,3.370564143237
1647561600,2022-03-18 00:00:00,COV/BTC,0.00000804,0.00000827,0.00000762,0.00000793,500956.40619795,3.962272581461928
1647475200,2022-03-17 00:00:00,COV/BTC,0.00000822,0.00000843,0.000008,0.00000807,323733.61931809,2.6365727176719762
1647388800,2022-03-16 00:00:00,COV/BTC,0.00000808,0.00000861,0.00000775,0.00000823,526134.23707108,4.2504849753307128
1647302400,2022-03-15 00:00:00,COV/BTC,0.00000816,0.00000853,0.00000804,0.00000808,408364.36546808,3.3595668636629368
1647216000,2022-03-14 00:00:00,COV/BTC,0.00000807,0.00000836,0.00000778,0.00000823,470209.9952,3.804344396305
1647129600,2022-03-13 00:00:00,COV/BTC,0.00000808,0.00000833,0.00000771,0.00000811,492918.87226213,3.9473984265790829
1647043200,2022-03-12 00:00:00,COV/BTC,0.00000796,0.00000854,0.0000076,0.00000809,554919.0521,4.403758084852
1646956800,2022-03-11 00:00:00,COV/BTC,0.00000724,0.00000814,0.00000718,0.000008,478498.9564393,3.6284493715981212
1646870400,2022-03-10 00:00:00,COV/BTC,0.00000738,0.00000766,0.00000695,0.00000725,574628.40703843,4.169151954493596
1646784000,2022-03-09 00:00:00,COV/BTC,0.00000828,0.00000855,0.00000737,0.00000749,619342.4564838,5.0773240767649295
1646697600,2022-03-08 00:00:00,COV/BTC,0.00000821,0.00000837,0.000008,0.00000837,412811.58365143,3.3557755243713945
1646611200,2022-03-07 00:00:00,COV/BTC,0.00000817,0.00000851,0.00000804,0.00000821,503997.2455,4.14447974119
1646524800,2022-03-06 00:00:00,COV/BTC,0.00000805,0.00000846,0.00000801,0.00000813,525026.4636,4.293639402581
1646438400,2022-03-05 00:00:00,COV/BTC,0.00000813,0.00000828,0.00000801,0.00000805,496255.8101,4.032677316297
1646352000,2022-03-04 00:00:00,COV/BTC,0.00000862,0.00000892,0.00000812,0.00000813,387774.61427611,3.3019576458489794
1646265600,2022-03-03 00:00:00,COV/BTC,0.00000853,0.00000894,0.00000845,0.00000868,490965.4131,4.221531338205
1646179200,2022-03-02 00:00:00,COV/BTC,0.00000836,0.00000864,0.00000832,0.00000858,447125.51836254,3.8038307147439646
1646092800,2022-03-01 00:00:00,COV/BTC,0.00000828,0.00000857,0.00000824,0.00000836,428361.62523682,3.6084729854829044
1646006400,2022-02-28 00:00:00,COV/BTC,0.00000841,0.00000856,0.00000806,0.00000832,452058.2728,3.749681745005
1645920000,2022-02-27 00:00:00,COV/BTC,0.00000812,0.00000857,0.00000812,0.00000837,442628.64567172,3.7027942693589232
1645833600,2022-02-26 00:00:00,COV/BTC,0.00000832,0.00000834,0.00000801,0.00000817,388310.26678598,3.1907282324349144
1645747200,2022-02-25 00:00:00,COV/BTC,0.00000815,0.00000844,0.000008,0.00000821,477342.79543304,3.8883480024909544
1645660800,2022-02-24 00:00:00,COV/BTC,0.00000831,0.00000856,0.000008,0.00000819,477457.8798,3.916313615795
1645574400,2022-02-23 00:00:00,COV/BTC,0.00000849,0.00000863,0.00000825,0.00000828,449917.4218,3.781956990742
1645488000,2022-02-22 00:00:00,COV/BTC,0.00000912,0.00000917,0.00000825,0.00000848,507243.58356974,4.3792465503209224
1645401600,2022-02-21 00:00:00,COV/BTC,0.00000968,0.0000099,0.00000894,0.00000906,412473.22110692,3.8898476971639544
1645315200,2022-02-20 00:00:00,COV/BTC,0.00001029,0.00001046,0.00000957,0.00000972,354376.7650096,3.535623819138976
1645228800,2022-02-19 00:00:00,COV/BTC,0.0000102,0.00001197,0.00001009,0.0000103,532404.60909664,5.5437183545689808
1645142400,2022-02-18 00:00:00,COV/BTC,0.00001037,0.00001068,0.0000098,0.00001016,400467.1383,4.13453208752
1645056000,2022-02-17 00:00:00,COV/BTC,0.0000104,0.00001085,0.00001009,0.0000104,366925.2598,3.823217956398
1644969600,2022-02-16 00:00:00,COV/BTC,0.00000981,0.00001069,0.0000098,0.00001043,426936.78798383,4.3334415483909468
1644883200,2022-02-15 00:00:00,COV/BTC,0.00000921,0.00001076,0.00000915,0.00000979,546458.4438,5.2623369918348089
1644796800,2022-02-14 00:00:00,COV/BTC,0.00000917,0.00000939,0.00000888,0.00000923,366498.4677,3.388907416805
1644710400,2022-02-13 00:00:00,COV/BTC,0.00000932,0.00000944,0.00000904,0.00000914,445038.80937743,4.1425596219819392
1644624000,2022-02-12 00:00:00,COV/BTC,0.00000924,0.00000966,0.0000092,0.00000929,533595.9572,4.990633459753
