https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume USDT
1659398400000.0,2022-08-02 00:00:00,KNC/USDT,1.5713,1.631,1.4687,1.4892,76293.22825678217,113615.87552
1659312000000.0,2022-08-01 00:00:00,KNC/USDT,1.5453,1.6049,1.5148,1.5713,9464.89028193216,14872.1821
1659225600000.0,2022-07-31 00:00:00,KNC/USDT,1.589,1.6303,1.5164,1.5453,38743.9551608102,59871.03391
1659139200000.0,2022-07-30 00:00:00,KNC/USDT,1.6212,1.7285,1.5687,1.589,177431.9614159849,281939.38669
1659052800000.0,2022-07-29 00:00:00,KNC/USDT,1.5018,1.6666,1.487,1.6212,41394.92517887984,67109.4527
1658966400000.0,2022-07-28 00:00:00,KNC/USDT,1.4398,1.5162,1.4057,1.5018,15556.627799973367,23362.94363
1658880000000.0,2022-07-27 00:00:00,KNC/USDT,1.3536,1.4404,1.3161,1.4398,9874.95629254063,14217.96207
1658793600000.0,2022-07-26 00:00:00,KNC/USDT,1.3088,1.3539,1.2867,1.3536,23074.755429964538,31233.98895
1658707200000.0,2022-07-25 00:00:00,KNC/USDT,1.419,1.4928,1.3074,1.3088,114875.09481968216,150348.5241
1658620800000.0,2022-07-24 00:00:00,KNC/USDT,1.423,1.4619,1.413,1.419,1031.5473713883016,1463.76572
1658534400000.0,2022-07-23 00:00:00,KNC/USDT,1.4079,1.4679,1.3781,1.423,10765.572326071679,15319.40942
1658448000000.0,2022-07-22 00:00:00,KNC/USDT,1.4704,1.4928,1.3866,1.4079,11767.941423396547,16568.08473
1658361600000.0,2022-07-21 00:00:00,KNC/USDT,1.4396,1.4797,1.3692,1.4704,6608.135922198041,9716.60306
1658275200000.0,2022-07-20 00:00:00,KNC/USDT,1.5156,1.5787,1.4265,1.4396,45584.64194220617,65623.65054
1658188800000.0,2022-07-19 00:00:00,KNC/USDT,1.4549,1.6274,1.4427,1.5156,81577.89427949327,123639.45657
1658102400000.0,2022-07-18 00:00:00,KNC/USDT,1.3543,1.475,1.3543,1.4549,47440.29680390405,69020.88782
1658016000000.0,2022-07-17 00:00:00,KNC/USDT,1.406,1.4219,1.3527,1.3543,18074.946680942183,24478.90029
1657929600000.0,2022-07-16 00:00:00,KNC/USDT,1.4233,1.4233,1.3328,1.406,7977.454779516359,11216.30142
1657843200000.0,2022-07-15 00:00:00,KNC/USDT,1.3243,1.458,1.3242,1.4233,46864.05972739408,66701.61621
1657756800000.0,2022-07-14 00:00:00,KNC/USDT,1.2847,1.3303,1.2284,1.3243,12765.435301668806,16905.26597
1657670400000.0,2022-07-13 00:00:00,KNC/USDT,1.1978,1.2906,1.1711,1.2847,13640.089974313069,17523.42359
1657584000000.0,2022-07-12 00:00:00,KNC/USDT,1.242,1.2522,1.1972,1.1978,2073.1601853397897,2483.23127
1657497600000.0,2022-07-11 00:00:00,KNC/USDT,1.3174,1.3174,1.2329,1.242,5120.115595813205,6359.18357
1657411200000.0,2022-07-10 00:00:00,KNC/USDT,1.3955,1.4027,1.3113,1.3174,3858.762775163201,5083.53408
1657324800000.0,2022-07-09 00:00:00,KNC/USDT,1.3799,1.426,1.3759,1.3955,1518.1953350053745,2118.64159
1657238400000.0,2022-07-08 00:00:00,KNC/USDT,1.4122,1.4338,1.3641,1.3799,3833.0909123849556,5289.28215
1657152000000.0,2022-07-07 00:00:00,KNC/USDT,1.3904,1.4169,1.3609,1.4122,10856.932693669452,15332.16035
1657065600000.0,2022-07-06 00:00:00,KNC/USDT,1.3791,1.4296,1.3526,1.3904,28599.374029056384,39764.56965
1656979200000.0,2022-07-05 00:00:00,KNC/USDT,1.2952,1.4012,1.2295,1.3791,42748.406424479734,58954.3273
1656892800000.0,2022-07-04 00:00:00,KNC/USDT,1.2382,1.3141,1.2129,1.2952,35721.72476837554,46266.77792
1656806400000.0,2022-07-03 00:00:00,KNC/USDT,1.2527,1.2572,1.2042,1.2382,5735.330899693103,7101.48672
1656720000000.0,2022-07-02 00:00:00,KNC/USDT,1.232,1.2641,1.2024,1.2527,10789.513682445917,13516.02379
1656633600000.0,2022-07-01 00:00:00,KNC/USDT,1.2605,1.2916,1.1994,1.232,7318.950162337662,9016.9466
1656547200000.0,2022-06-30 00:00:00,KNC/USDT,1.3111,1.313,1.1757,1.2605,9708.483712812376,12237.54372
1656460800000.0,2022-06-29 00:00:00,KNC/USDT,1.3469,1.3739,1.2797,1.3111,2059.9429944321564,2700.79126
1656374400000.0,2022-06-28 00:00:00,KNC/USDT,1.4131,1.4899,1.3402,1.3469,12934.559989605763,17421.55885
1656288000000.0,2022-06-27 00:00:00,KNC/USDT,1.4027,1.4923,1.3756,1.4132,2363.575396263798,3340.20475
1656201600000.0,2022-06-26 00:00:00,KNC/USDT,1.5175,1.5417,1.3981,1.4027,5708.080145433806,8006.72402
1656115200000.0,2022-06-25 00:00:00,KNC/USDT,1.4599,1.5277,1.4084,1.5175,13867.192718286657,21043.46495
1656028800000.0,2022-06-24 00:00:00,KNC/USDT,1.395,1.4915,1.3913,1.4599,3060.7311048701968,4468.36134
1655942400000.0,2022-06-23 00:00:00,KNC/USDT,1.3165,1.419,1.3078,1.395,31749.820186379926,44290.99916
1655856000000.0,2022-06-22 00:00:00,KNC/USDT,1.3763,1.3838,1.2737,1.3165,6942.962537030005,9140.41018
1655769600000.0,2022-06-21 00:00:00,KNC/USDT,1.3154,1.4616,1.2764,1.3763,14026.23206423018,19304.30319
1655683200000.0,2022-06-20 00:00:00,KNC/USDT,1.3091,1.3297,1.2229,1.3154,9090.35710050175,11957.45573
1655596800000.0,2022-06-19 00:00:00,KNC/USDT,1.2459,1.3241,1.1591,1.3091,9391.47275991139,12294.37699
1655510400000.0,2022-06-18 00:00:00,KNC/USDT,1.371,1.3806,1.1271,1.2459,14508.093803676058,18075.63407
1655424000000.0,2022-06-17 00:00:00,KNC/USDT,1.3552,1.4245,1.3342,1.371,16885.92752005835,23150.60663
1655337600000.0,2022-06-16 00:00:00,KNC/USDT,1.5205,1.5565,1.3224,1.3552,13303.267783353012,18028.5885
1655251200000.0,2022-06-15 00:00:00,KNC/USDT,1.353,1.5351,1.287,1.5205,87931.21146333443,133699.40703
1655164800000.0,2022-06-14 00:00:00,KNC/USDT,1.2375,1.3871,1.111,1.353,16513.05746489283,22342.16675
1655078400000.0,2022-06-13 00:00:00,KNC/USDT,1.4371,1.4527,1.1717,1.2375,81092.9968080808,100352.58355
1654992000000.0,2022-06-12 00:00:00,KNC/USDT,1.6514,1.6626,1.4365,1.4371,11011.879249878226,15825.17167
1654905600000.0,2022-06-11 00:00:00,KNC/USDT,1.7705,1.8131,1.5865,1.6513,7971.009386543935,13162.5278
1654819200000.0,2022-06-10 00:00:00,KNC/USDT,1.8946,1.8999,1.7433,1.7705,44803.83901722677,79325.19698
1654732800000.0,2022-06-09 00:00:00,KNC/USDT,1.8657,1.9071,1.8358,1.8946,3200.100950068616,6062.91126
1654646400000.0,2022-06-08 00:00:00,KNC/USDT,1.894,1.9675,1.8479,1.8657,5940.6985045827305,11083.5612
1654560000000.0,2022-06-07 00:00:00,KNC/USDT,1.9709,1.9718,1.8082,1.894,85800.87919746569,162506.8652
1654473600000.0,2022-06-06 00:00:00,KNC/USDT,1.9117,2.0593,1.8882,1.9709,40177.05585265614,79184.95938
1654387200000.0,2022-06-05 00:00:00,KNC/USDT,1.9034,1.9731,1.8635,1.9117,10672.910299733223,20403.40262
1654300800000.0,2022-06-04 00:00:00,KNC/USDT,1.914,1.9362,1.8411,1.9034,6542.472055269518,12452.94131
1654214400000.0,2022-06-03 00:00:00,KNC/USDT,2.0294,2.0294,1.8469,1.914,6110.033610240334,11694.60433
1654128000000.0,2022-06-02 00:00:00,KNC/USDT,2.0003,2.0604,1.8975,2.0294,3525.515255740613,7154.68066
1654041600000.0,2022-06-01 00:00:00,KNC/USDT,2.1856,2.2807,1.919,2.0004,26460.307538492303,52931.1992
1653955200000.0,2022-05-31 00:00:00,KNC/USDT,2.228,2.4715,2.1175,2.1856,68948.06258235725,150692.88558
1653868800000.0,2022-05-30 00:00:00,KNC/USDT,1.907,2.3175,1.8645,2.228,57850.565197486525,128891.05926
1653782400000.0,2022-05-29 00:00:00,KNC/USDT,1.9173,1.9326,1.7927,1.907,9729.802653382276,18554.73366
1653696000000.0,2022-05-28 00:00:00,KNC/USDT,1.8015,1.9648,1.7899,1.9173,12296.48430605539,23576.04936
1653609600000.0,2022-05-27 00:00:00,KNC/USDT,1.9252,1.9395,1.7518,1.8015,23139.72778795448,41686.21961
1653523200000.0,2022-05-26 00:00:00,KNC/USDT,2.1408,2.1454,1.8343,1.9252,41059.504306046125,79047.75769
1653436800000.0,2022-05-25 00:00:00,KNC/USDT,2.1483,2.3081,2.0223,2.1408,187990.73274943946,402450.56067
1653350400000.0,2022-05-24 00:00:00,KNC/USDT,2.2176,2.24,1.9752,2.1483,42295.555374016665,90863.54161
1653264000000.0,2022-05-23 00:00:00,KNC/USDT,2.5808,2.5808,2.14,2.2176,91418.40145652958,202729.44707
1653177600000.0,2022-05-22 00:00:00,KNC/USDT,2.5795,2.661,2.5075,2.5808,88656.66519296342,228805.12153
1653091200000.0,2022-05-21 00:00:00,KNC/USDT,2.6016,2.6663,2.459,2.5795,129282.13254119015,333483.26089
1653004800000.0,2022-05-20 00:00:00,KNC/USDT,2.6696,2.841,2.434,2.6018,305527.5888884618,794921.68077
1652918400000.0,2022-05-19 00:00:00,KNC/USDT,2.2086,2.6988,1.999,2.6696,195149.55918115075,520971.26319
1652832000000.0,2022-05-18 00:00:00,KNC/USDT,2.1324,2.35,1.9803,2.2086,161093.37442723897,355790.82676
1652745600000.0,2022-05-17 00:00:00,KNC/USDT,1.5331,2.1653,1.5329,2.1324,197087.63898893265,420269.68138
1652659200000.0,2022-05-16 00:00:00,KNC/USDT,1.7129,1.7129,1.4785,1.5331,41579.43476616007,63745.43144
1652572800000.0,2022-05-15 00:00:00,KNC/USDT,1.6474,1.7169,1.5516,1.7129,80429.93135617957,137768.42942
1652486400000.0,2022-05-14 00:00:00,KNC/USDT,1.5537,1.7828,1.4461,1.6474,414500.9866638339,682848.92543
1652400000000.0,2022-05-13 00:00:00,KNC/USDT,1.2961,1.9161,1.2834,1.5537,267258.2303340413,415239.11247
1652313600000.0,2022-05-12 00:00:00,KNC/USDT,1.4499,1.529,1.1061,1.2961,407393.84686366795,528023.16492
1652227200000.0,2022-05-11 00:00:00,KNC/USDT,1.9881,2.0485,1.3417,1.4499,365813.20517277054,530392.56618
1652140800000.0,2022-05-10 00:00:00,KNC/USDT,2.0515,2.3183,1.8934,1.9881,384082.5269553845,763594.47184
1652054400000.0,2022-05-09 00:00:00,KNC/USDT,2.3993,2.5381,2.0306,2.0515,619204.8120107239,1270298.67184
1651968000000.0,2022-05-08 00:00:00,KNC/USDT,2.6136,2.6356,2.2825,2.3993,1675232.7658692116,4019385.97515
1651881600000.0,2022-05-07 00:00:00,KNC/USDT,3.0261,3.035,2.5427,2.6136,1680718.0025558618,4392724.57148
1651795200000.0,2022-05-06 00:00:00,KNC/USDT,3.0286,3.114,2.7154,3.0261,791270.408552262,2394463.38332
1651708800000.0,2022-05-05 00:00:00,KNC/USDT,3.7389,3.8152,2.9753,3.0286,492350.8812850822,1491133.87906
1651622400000.0,2022-05-04 00:00:00,KNC/USDT,3.4828,3.7614,3.2145,3.7389,144289.5751183503,539484.29241
1651536000000.0,2022-05-03 00:00:00,KNC/USDT,4.1106,4.1106,3.448,3.4828,114413.2520902722,398478.47438
1651449600000.0,2022-05-02 00:00:00,KNC/USDT,4.5289,4.688,3.9395,4.1106,73971.50668515546,304067.27538
1651363200000.0,2022-05-01 00:00:00,KNC/USDT,4.9042,5.0091,4.4181,4.5289,51141.283285124424,231613.75787
1651276800000.0,2022-04-30 00:00:00,KNC/USDT,5.3323,5.3826,4.8683,4.9042,43560.31445903511,213628.49417
1651190400000.0,2022-04-29 00:00:00,KNC/USDT,5.5393,5.7441,5.1309,5.3323,45754.65503066219,243977.54702
1651104000000.0,2022-04-28 00:00:00,KNC/USDT,5.5623,5.7544,5.1905,5.5393,53626.997503294646,297056.02727
1651017600000.0,2022-04-27 00:00:00,KNC/USDT,5.217,5.633,5.1331,5.5623,29676.39686280855,165069.02227
1650931200000.0,2022-04-26 00:00:00,KNC/USDT,5.0763,5.6961,5.0305,5.217,58145.885301897644,303347.08362
1650844800000.0,2022-04-25 00:00:00,KNC/USDT,4.724,5.1165,4.5695,5.0763,66283.99647971948,336477.45133
1650758400000.0,2022-04-24 00:00:00,KNC/USDT,5.2288,5.3016,4.7077,4.724,26563.49618543607,125485.95598
1650672000000.0,2022-04-23 00:00:00,KNC/USDT,4.7114,5.3463,4.6213,5.2288,52277.616663479195,273349.20201
1650585600000.0,2022-04-22 00:00:00,KNC/USDT,4.6705,4.9515,4.4353,4.7114,44271.01221080783,208578.44693
1650499200000.0,2022-04-21 00:00:00,KNC/USDT,4.3906,5.0857,4.2808,4.6705,64918.959477572,303204.00024
1650412800000.0,2022-04-20 00:00:00,KNC/USDT,4.3369,4.626,4.1331,4.3906,63431.428025782356,278502.02789
1650326400000.0,2022-04-19 00:00:00,KNC/USDT,4.297,4.5035,4.2256,4.3369,21739.510839539766,94282.08456
1650240000000.0,2022-04-18 00:00:00,KNC/USDT,4.109,4.3968,3.99,4.297,100811.93097742612,433188.86741
1650153600000.0,2022-04-17 00:00:00,KNC/USDT,4.4024,4.6544,4.0482,4.109,85186.09130445364,350029.64917
1650067200000.0,2022-04-16 00:00:00,KNC/USDT,4.5894,4.636,4.3199,4.4024,47344.9707568599,208431.49926
1649980800000.0,2022-04-15 00:00:00,KNC/USDT,4.5008,4.7136,4.297,4.5894,78277.29558547957,359245.82036
1649894400000.0,2022-04-14 00:00:00,KNC/USDT,3.8605,4.8376,3.8077,4.5008,113058.1984247245,508852.33947
1649808000000.0,2022-04-13 00:00:00,KNC/USDT,3.82,4.0,3.6606,3.8605,54307.47216163709,209653.99628
1649721600000.0,2022-04-12 00:00:00,KNC/USDT,4.0439,4.4353,3.7948,3.82,104921.22689267015,400799.08673
1649635200000.0,2022-04-11 00:00:00,KNC/USDT,4.129,4.4368,3.8853,4.0439,166158.7383763199,671929.32212
1649548800000.0,2022-04-10 00:00:00,KNC/USDT,3.711,4.5103,3.5393,4.1332,171755.22735168875,709898.70569
1649462400000.0,2022-04-09 00:00:00,KNC/USDT,4.0036,4.2445,3.6466,3.711,67905.91433845325,251998.84811
1649376000000.0,2022-04-08 00:00:00,KNC/USDT,3.3143,4.3717,3.3055,4.0036,189616.36841842343,759148.0926
1649289600000.0,2022-04-07 00:00:00,KNC/USDT,3.0879,3.389,2.8966,3.3143,98814.90384394895,327502.23581
1649203200000.0,2022-04-06 00:00:00,KNC/USDT,3.015,3.2865,2.8521,3.0879,123157.28320865314,380297.37482
1649116800000.0,2022-04-05 00:00:00,KNC/USDT,3.2074,3.2282,3.01,3.015,20791.74958208955,62687.12499
1649030400000.0,2022-04-04 00:00:00,KNC/USDT,3.2749,3.2769,2.9943,3.2074,59620.32008792169,191226.21465
1648944000000.0,2022-04-03 00:00:00,KNC/USDT,3.3137,3.3377,3.1879,3.2749,9098.743033375064,29797.47356
1648857600000.0,2022-04-02 00:00:00,KNC/USDT,3.2935,3.4326,3.2322,3.3137,22471.7663608655,74464.69219
1648771200000.0,2022-04-01 00:00:00,KNC/USDT,3.2613,3.3825,3.0745,3.2935,52875.69914680432,174146.11514
1648684800000.0,2022-03-31 00:00:00,KNC/USDT,3.4599,3.5366,3.2308,3.2613,42401.16236776746,138282.91083
1648598400000.0,2022-03-30 00:00:00,KNC/USDT,3.4598,3.5802,3.3734,3.4599,96043.51395994103,332300.95395
1648512000000.0,2022-03-29 00:00:00,KNC/USDT,3.5941,3.7708,3.3885,3.4598,99664.90151742875,344820.62627
1648425600000.0,2022-03-28 00:00:00,KNC/USDT,3.1951,3.6267,3.1464,3.5941,80592.63078378454,289657.9743
1648339200000.0,2022-03-27 00:00:00,KNC/USDT,3.1493,3.1951,3.0703,3.1951,44821.26890238177,143208.43627
1648252800000.0,2022-03-26 00:00:00,KNC/USDT,3.1328,3.2424,3.1156,3.1493,15195.025716825961,47853.69449
1648166400000.0,2022-03-25 00:00:00,KNC/USDT,3.1265,3.1895,3.0739,3.1328,50471.831540474974,158118.15385
1648080000000.0,2022-03-24 00:00:00,KNC/USDT,3.1801,3.1823,3.06,3.1265,25691.936823924516,80325.84048
1647993600000.0,2022-03-23 00:00:00,KNC/USDT,3.3012,3.3012,3.1348,3.1801,13579.243957737179,43183.35371
1647907200000.0,2022-03-22 00:00:00,KNC/USDT,3.1638,3.3619,3.1468,3.3012,19206.186968375136,63403.46442
1647820800000.0,2022-03-21 00:00:00,KNC/USDT,3.2465,3.35,3.0584,3.1638,13733.079853340918,43448.71804
1647734400000.0,2022-03-20 00:00:00,KNC/USDT,3.326,3.3827,3.1715,3.2465,8119.002494994609,26358.3416
1647648000000.0,2022-03-19 00:00:00,KNC/USDT,3.3913,3.4709,3.2595,3.326,36254.5635538184,120582.67838
1647561600000.0,2022-03-18 00:00:00,KNC/USDT,3.1139,3.5189,3.1059,3.3913,44754.07815881815,151774.50526
1647475200000.0,2022-03-17 00:00:00,KNC/USDT,3.0646,3.1792,2.931,3.1139,15648.454590706187,48727.72275
1647388800000.0,2022-03-16 00:00:00,KNC/USDT,3.0548,3.2843,2.9438,3.0646,68112.11025908764,208736.3731
1647302400000.0,2022-03-15 00:00:00,KNC/USDT,2.8966,3.1617,2.8429,3.0548,45263.759964645804,138271.73394
1647216000000.0,2022-03-14 00:00:00,KNC/USDT,2.5872,2.9174,2.5168,2.8966,52081.270589656844,150858.60839
1647129600000.0,2022-03-13 00:00:00,KNC/USDT,2.7528,2.869,2.5669,2.5872,25268.012666202845,65373.40237
1647043200000.0,2022-03-12 00:00:00,KNC/USDT,2.5735,2.9012,2.5701,2.7528,31534.52134190642,86808.23035
1646956800000.0,2022-03-11 00:00:00,KNC/USDT,2.7628,2.7628,2.55,2.5735,72408.47193705071,186343.20253
1646870400000.0,2022-03-10 00:00:00,KNC/USDT,3.1059,3.2051,2.7352,2.7628,97422.35816200955,269158.49113
1646784000000.0,2022-03-09 00:00:00,KNC/USDT,3.064,3.3115,2.8524,3.1059,114016.51814288934,354123.9037
1646697600000.0,2022-03-08 00:00:00,KNC/USDT,2.4706,3.1805,2.4452,3.064,196348.72369451696,601612.4894
1646611200000.0,2022-03-07 00:00:00,KNC/USDT,2.2338,2.5715,2.2149,2.4706,93380.87794867644,230706.79706
1646524800000.0,2022-03-06 00:00:00,KNC/USDT,2.3415,2.511,2.2338,2.2338,71106.05329035723,158836.70184
1646438400000.0,2022-03-05 00:00:00,KNC/USDT,2.5078,2.5078,2.3071,2.3415,50585.98632927611,118447.08699
1646352000000.0,2022-03-04 00:00:00,KNC/USDT,2.7709,2.8869,2.4792,2.5078,99961.45998484727,250683.34935
1646265600000.0,2022-03-03 00:00:00,KNC/USDT,2.773,2.9358,2.6736,2.7709,75376.64800606301,208861.15396
1646179200000.0,2022-03-02 00:00:00,KNC/USDT,2.5734,2.8971,2.4417,2.773,73768.05869816084,204558.82677
1646092800000.0,2022-03-01 00:00:00,KNC/USDT,2.4407,2.6764,2.3794,2.5734,162694.98406388436,418679.27199
1646006400000.0,2022-02-28 00:00:00,KNC/USDT,1.896,2.499,1.8295,2.4407,56803.44357356495,138640.16473
1645920000000.0,2022-02-27 00:00:00,KNC/USDT,1.8545,2.0548,1.7836,1.896,26490.452937763715,50225.89877
1645833600000.0,2022-02-26 00:00:00,KNC/USDT,1.8603,1.957,1.8151,1.8545,14866.62836344028,27570.1623
1645747200000.0,2022-02-25 00:00:00,KNC/USDT,1.8134,1.8803,1.7182,1.8603,62935.692651722835,117079.26904
1645660800000.0,2022-02-24 00:00:00,KNC/USDT,1.7245,1.8565,1.5242,1.8134,138624.96515936917,251382.51182
1645574400000.0,2022-02-23 00:00:00,KNC/USDT,1.7885,1.8412,1.7128,1.7245,45325.27144679617,78163.43061
1645488000000.0,2022-02-22 00:00:00,KNC/USDT,1.7585,1.7978,1.6592,1.7885,33498.0930835896,59911.33948
1645401600000.0,2022-02-21 00:00:00,KNC/USDT,2.023,2.1096,1.7548,1.7585,55555.63905032699,97694.59127
1645315200000.0,2022-02-20 00:00:00,KNC/USDT,1.9838,2.0673,1.8505,2.023,53025.16805734058,107269.91498
1645228800000.0,2022-02-19 00:00:00,KNC/USDT,2.1232,2.1424,1.9599,1.9838,20337.251920556508,40345.04036
1645142400000.0,2022-02-18 00:00:00,KNC/USDT,2.2802,2.3271,2.1222,2.1232,21990.681367746794,46690.61468
1645056000000.0,2022-02-17 00:00:00,KNC/USDT,2.2826,2.3845,2.1682,2.2802,42989.78966757302,98025.3184
1644969600000.0,2022-02-16 00:00:00,KNC/USDT,2.1782,2.3352,2.1001,2.2826,68273.51859283274,155841.13354
1644883200000.0,2022-02-15 00:00:00,KNC/USDT,1.926,2.1919,1.9,2.1782,166092.63812322103,361782.98436
1644796800000.0,2022-02-14 00:00:00,KNC/USDT,1.8232,1.9315,1.7524,1.926,51432.514158878505,99059.02227
1644710400000.0,2022-02-13 00:00:00,KNC/USDT,1.85,1.8761,1.7775,1.8232,36433.30830408074,66425.2077
1644624000000.0,2022-02-12 00:00:00,KNC/USDT,1.915,1.9161,1.7769,1.85,36860.58941081081,68192.09041
1644537600000.0,2022-02-11 00:00:00,KNC/USDT,1.8695,2.17,1.8309,1.915,55546.956731070495,106372.42214
1644451200000.0,2022-02-10 00:00:00,KNC/USDT,1.9704,1.9864,1.834,1.8695,77747.85331906927,145349.61178
