https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADX,Volume USDT
1660608000,2022-08-16 00:00:00,ADX/USDT,0.1901,0.1907,0.1843,0.1884,718470.592,134999.86413218
1660521600,2022-08-15 00:00:00,ADX/USDT,0.1902,0.1976,0.1886,0.19,579675.207,111403.41064296
1660435200,2022-08-14 00:00:00,ADX/USDT,0.2003,0.2031,0.1882,0.1902,611934.9012,120082.77684729
1660348800,2022-08-13 00:00:00,ADX/USDT,0.204,0.2075,0.2001,0.2002,559154.0155,113375.716621790661
1660262400,2022-08-12 00:00:00,ADX/USDT,0.1939,0.2209,0.1939,0.2043,605717.1305,120316.61121957
1660176000,2022-08-11 00:00:00,ADX/USDT,0.197,0.2009,0.1935,0.1939,600878.995,118273.87807606
1660089600,2022-08-10 00:00:00,ADX/USDT,0.1904,0.1991,0.1883,0.197,551032.5535,106866.67340198
1660003200,2022-08-09 00:00:00,ADX/USDT,0.1949,0.1961,0.1876,0.1899,464545.4892,88591.31597088
1659916800,2022-08-08 00:00:00,ADX/USDT,0.1952,0.2007,0.1934,0.1943,106280.1761,20960.3176289
1659830400,2022-08-07 00:00:00,ADX/USDT,0.1927,0.1983,0.1907,0.1951,101051.7085,19684.58529325
1659744000,2022-08-06 00:00:00,ADX/USDT,0.1953,0.21,0.1909,0.1915,258500.9552,51300.0032244
1659657600,2022-08-05 00:00:00,ADX/USDT,0.1827,0.1987,0.1818,0.1963,206920.8441,39826.46645528
1659571200,2022-08-04 00:00:00,ADX/USDT,0.1837,0.1892,0.1764,0.1824,128431.2254,23491.32890961
1659484800,2022-08-03 00:00:00,ADX/USDT,0.1858,0.1915,0.1836,0.185,96618.8765,18141.32401527
1659398400,2022-08-02 00:00:00,ADX/USDT,0.1934,0.1936,0.1785,0.1861,211083.6904,39059.35947019
1659312000,2022-08-01 00:00:00,ADX/USDT,0.1954,0.2055,0.1859,0.1922,224764.114,43713.68164423
1659225600,2022-07-31 00:00:00,ADX/USDT,0.1828,0.2078,0.1828,0.1944,408281.0586,80187.87363867
1659139200,2022-07-30 00:00:00,ADX/USDT,0.1844,0.1989,0.1828,0.184,255848.1439,49025.25437301
1659052800,2022-07-29 00:00:00,ADX/USDT,0.1811,0.1867,0.1791,0.1837,160581.3955,29540.25882579
1658966400,2022-07-28 00:00:00,ADX/USDT,0.1738,0.1847,0.173,0.1811,652011.6635,115529.88914526
1658880000,2022-07-27 00:00:00,ADX/USDT,0.1627,0.1889,0.16,0.1739,956304.0484,163378.90487647
1658793600,2022-07-26 00:00:00,ADX/USDT,0.1667,0.167,0.1571,0.1622,669905.604,107853.73039651
1658707200,2022-07-25 00:00:00,ADX/USDT,0.1792,0.1794,0.1662,0.167,620465.9966,107092.70148302
1658620800,2022-07-24 00:00:00,ADX/USDT,0.1822,0.185,0.1775,0.1796,663374.3663,120021.51546544
1658534400,2022-07-23 00:00:00,ADX/USDT,0.1871,0.1917,0.1715,0.1821,803554.889,146592.95932762
1658448000,2022-07-22 00:00:00,ADX/USDT,0.1784,0.2094,0.178,0.1875,807293.8769,150011.78256449
1658361600,2022-07-21 00:00:00,ADX/USDT,0.1739,0.181,0.1708,0.1784,723918.9499,127475.43336021
1658275200,2022-07-20 00:00:00,ADX/USDT,0.1889,0.1907,0.171,0.1741,777567.9524,140961.2627681
1658188800,2022-07-19 00:00:00,ADX/USDT,0.1882,0.1916,0.1821,0.189,768756.04514715,143841.16063582402
1658102400,2022-07-18 00:00:00,ADX/USDT,0.1854,0.1942,0.183,0.1889,826213.57238719,155916.407747299023
1658016000,2022-07-17 00:00:00,ADX/USDT,0.1824,0.1925,0.1785,0.1855,942973.69215143,173223.550799616371
1657929600,2022-07-16 00:00:00,ADX/USDT,0.1742,0.1979,0.1727,0.1826,984591.42633018,177540.643334717427
1657843200,2022-07-15 00:00:00,ADX/USDT,0.1759,0.1922,0.1721,0.1745,849535.12332884,148815.182032508164
1657756800,2022-07-14 00:00:00,ADX/USDT,0.181,0.1815,0.1724,0.1758,731910.44032342,129057.387199655072
1657670400,2022-07-13 00:00:00,ADX/USDT,0.1736,0.215,0.1662,0.1812,1290068.07997939,232911.487053416938
1657584000,2022-07-12 00:00:00,ADX/USDT,0.1674,0.194,0.1585,0.1745,1127837.57088606,195878.13626243393
1657497600,2022-07-11 00:00:00,ADX/USDT,0.1751,0.1958,0.1651,0.167,951272.42560282,167742.37126569029
1657411200,2022-07-10 00:00:00,ADX/USDT,0.1954,0.1965,0.1726,0.1753,938305.2103256,169286.070291413651
1657324800,2022-07-09 00:00:00,ADX/USDT,0.1932,0.2013,0.1921,0.1956,358283.92103598,70206.488192125855
1657238400,2022-07-08 00:00:00,ADX/USDT,0.2008,0.2242,0.1872,0.1934,1230804.83880263,246554.326445664987
1657152000,2022-07-07 00:00:00,ADX/USDT,0.2413,0.2472,0.1834,0.2003,2937500.91333636,612582.830910482263
1657065600,2022-07-06 00:00:00,ADX/USDT,0.1501,0.3434,0.148,0.2418,5612083.96068089,1274043.984125854558
1656979200,2022-07-05 00:00:00,ADX/USDT,0.1541,0.1545,0.1447,0.1499,689548.5227,103918.04689565
1656892800,2022-07-04 00:00:00,ADX/USDT,0.1423,0.1592,0.1418,0.1545,844706.1019504,124917.913434174543
1656806400,2022-07-03 00:00:00,ADX/USDT,0.1438,0.1447,0.14,0.1423,772640.1591306,109759.002695127672
1656720000,2022-07-02 00:00:00,ADX/USDT,0.1371,0.1575,0.134,0.1439,1077085.2652829,153764.091952513073
1656633600,2022-07-01 00:00:00,ADX/USDT,0.1409,0.1442,0.1364,0.1365,778430.15206532,108597.356587250918
1656547200,2022-06-30 00:00:00,ADX/USDT,0.141,0.1469,0.1331,0.1413,304827.69902481,42481.17099332318
1656460800,2022-06-29 00:00:00,ADX/USDT,0.1484,0.1491,0.1369,0.1409,616056.45678829,88766.024336829429
1656374400,2022-06-28 00:00:00,ADX/USDT,0.1553,0.1606,0.1484,0.1486,778897.34940436,119591.784369559495
1656288000,2022-06-27 00:00:00,ADX/USDT,0.1555,0.1616,0.1529,0.1552,701768.57344594,110351.811684721746
1656201600,2022-06-26 00:00:00,ADX/USDT,0.1607,0.1696,0.1556,0.1557,614032.46683765,98808.344853386389
1656115200,2022-06-25 00:00:00,ADX/USDT,0.1545,0.1642,0.1532,0.1608,680056.32156208,106767.030941940443
1656028800,2022-06-24 00:00:00,ADX/USDT,0.1499,0.1602,0.1496,0.1545,756931.76388309,116914.11630435811
1655942400,2022-06-23 00:00:00,ADX/USDT,0.1423,0.1531,0.1423,0.15,705406.33651869,103881.588353205081
1655856000,2022-06-22 00:00:00,ADX/USDT,0.1495,0.1495,0.1424,0.1425,751166.45342041,109818.927367248639
1655769600,2022-06-21 00:00:00,ADX/USDT,0.1467,0.1563,0.1459,0.1495,688873.21470053,104444.794860089803
1655683200,2022-06-20 00:00:00,ADX/USDT,0.1457,0.149,0.1408,0.1466,683988.00683325,99226.9117888803
1655596800,2022-06-19 00:00:00,ADX/USDT,0.1392,0.15,0.1325,0.1459,611210.86564075,86032.5066315895
1655510400,2022-06-18 00:00:00,ADX/USDT,0.1518,0.1529,0.1302,0.1387,617007.32001612,87765.819533267897
1655424000,2022-06-17 00:00:00,ADX/USDT,0.1517,0.1684,0.1509,0.1517,718282.36672189,112579.152663324871
1655337600,2022-06-16 00:00:00,ADX/USDT,0.1618,0.1628,0.1488,0.1522,643139.03572105,100717.28596153252
1655251200,2022-06-15 00:00:00,ADX/USDT,0.158,0.1619,0.1417,0.1619,586158.3668,89485.94025135
1655164800,2022-06-14 00:00:00,ADX/USDT,0.1604,0.1643,0.1495,0.1595,710290.11518149,112884.865179208423
1655078400,2022-06-13 00:00:00,ADX/USDT,0.1841,0.1852,0.1561,0.16,913648.4623,152566.05441315
1654992000,2022-06-12 00:00:00,ADX/USDT,0.1896,0.1948,0.1829,0.1839,742664.5836,139455.40123139
1654905600,2022-06-11 00:00:00,ADX/USDT,0.208,0.2098,0.1882,0.1896,649825.69835584,130934.287219159922
1654819200,2022-06-10 00:00:00,ADX/USDT,0.2211,0.2252,0.2069,0.208,687374.57749299,148224.544367589986
1654732800,2022-06-09 00:00:00,ADX/USDT,0.2229,0.2305,0.219,0.2211,575578.65571105,128548.353022540792
1654646400,2022-06-08 00:00:00,ADX/USDT,0.2209,0.2283,0.2172,0.2224,657908.798984,145327.0117127484
1654560000,2022-06-07 00:00:00,ADX/USDT,0.2222,0.2255,0.2092,0.2203,647409.92583739,138955.150493689378
1654473600,2022-06-06 00:00:00,ADX/USDT,0.2133,0.2226,0.2121,0.2223,584223.89595844,126692.45162728907
1654387200,2022-06-05 00:00:00,ADX/USDT,0.2126,0.2141,0.2112,0.2133,485906.75830322,103394.007977352452
1654300800,2022-06-04 00:00:00,ADX/USDT,0.2115,0.2127,0.2083,0.2126,541930.6405406,114234.283425010396
1654214400,2022-06-03 00:00:00,ADX/USDT,0.2163,0.2171,0.2088,0.2107,560809.20534866,119006.61190673537
1654128000,2022-06-02 00:00:00,ADX/USDT,0.2113,0.2166,0.2096,0.2161,545463.6532,116075.11045172
1654041600,2022-06-01 00:00:00,ADX/USDT,0.2287,0.2299,0.2096,0.2113,630355.04473465,139843.286121485245
1653955200,2022-05-31 00:00:00,ADX/USDT,0.228,0.2315,0.2237,0.2287,523291.73661389,118693.601329462751
1653868800,2022-05-30 00:00:00,ADX/USDT,0.2133,0.2293,0.213,0.2279,640525.20730824,141889.777267470064
1653782400,2022-05-29 00:00:00,ADX/USDT,0.2078,0.2138,0.2071,0.2134,593851.47939176,124827.076968349936
1653696000,2022-05-28 00:00:00,ADX/USDT,0.2059,0.209,0.2036,0.2078,597246.7903,123283.57191298
1653609600,2022-05-27 00:00:00,ADX/USDT,0.2134,0.2175,0.2036,0.2057,690836.76707894,145445.74581401846
1653523200,2022-05-26 00:00:00,ADX/USDT,0.2319,0.234,0.2047,0.2132,720413.34284754,159193.03266897059
1653436800,2022-05-25 00:00:00,ADX/USDT,0.2323,0.2405,0.2284,0.2319,726285.20474523,169111.440865331816
1653350400,2022-05-24 00:00:00,ADX/USDT,0.2298,0.2325,0.2197,0.2323,670261.47382814,152634.805429202977
1653264000,2022-05-23 00:00:00,ADX/USDT,0.235,0.2379,0.2283,0.2297,647666.8218,151938.08740834
1653177600,2022-05-22 00:00:00,ADX/USDT,0.2374,0.2434,0.2323,0.2352,656182.103,155308.79349646
1653091200,2022-05-21 00:00:00,ADX/USDT,0.2316,0.2447,0.2282,0.2375,640954.6498,151615.17454519
1653004800,2022-05-20 00:00:00,ADX/USDT,0.2573,0.2586,0.2293,0.2322,852171.88002264,206722.887366021022
1652918400,2022-05-19 00:00:00,ADX/USDT,0.2196,0.2871,0.2195,0.2582,1631857.61957852,401712.935430262707
1652832000,2022-05-18 00:00:00,ADX/USDT,0.2366,0.2385,0.2184,0.2196,816343.7365,186461.24242097
1652745600,2022-05-17 00:00:00,ADX/USDT,0.2238,0.244,0.2237,0.236,716732.16734371,166974.539973829867
1652659200,2022-05-16 00:00:00,ADX/USDT,0.2374,0.248,0.2219,0.2242,826430.82591903,188837.557678798355
1652572800,2022-05-15 00:00:00,ADX/USDT,0.2295,0.24,0.2197,0.2377,743315.91951935,170579.175658360485
1652486400,2022-05-14 00:00:00,ADX/USDT,0.2291,0.2882,0.2108,0.2293,1653574.56880847,379993.660400892485
1652400000,2022-05-13 00:00:00,ADX/USDT,0.2109,0.2755,0.2086,0.2304,1235739.25278891,290445.321590036608
1652313600,2022-05-12 00:00:00,ADX/USDT,0.2152,0.2227,0.1513,0.2104,865440.46678668,178380.792974665867
1652227200,2022-05-11 00:00:00,ADX/USDT,0.2726,0.2768,0.2097,0.2139,919619.62655009,223352.877503481978
1652140800,2022-05-10 00:00:00,ADX/USDT,0.2707,0.3317,0.2706,0.2737,1334194.47632498,393200.178237536904
1652054400,2022-05-09 00:00:00,ADX/USDT,0.2919,0.2939,0.2684,0.2709,930820.1055,261276.83487284
1651968000,2022-05-08 00:00:00,ADX/USDT,0.3056,0.306,0.2897,0.2923,740354.0413,218036.50149465
1651881600,2022-05-07 00:00:00,ADX/USDT,0.3149,0.315,0.3036,0.3055,606967.1178,188533.47982857
1651795200,2022-05-06 00:00:00,ADX/USDT,0.3224,0.3244,0.3122,0.3149,581796.80666626,185421.191845495893
1651708800,2022-05-05 00:00:00,ADX/USDT,0.347,0.3476,0.3201,0.3224,614859.0242,207430.73533972
1651622400,2022-05-04 00:00:00,ADX/USDT,0.3304,0.3478,0.3291,0.3468,662937.2816,223502.78763022
1651536000,2022-05-03 00:00:00,ADX/USDT,0.3355,0.3467,0.3286,0.33,619906.0314,208194.95029881
1651449600,2022-05-02 00:00:00,ADX/USDT,0.3279,0.3535,0.3275,0.3358,724416.56445745,242796.996006528808
1651363200,2022-05-01 00:00:00,ADX/USDT,0.3265,0.3332,0.3224,0.3283,577391.39202604,188885.386306720288
1651276800,2022-04-30 00:00:00,ADX/USDT,0.3501,0.3727,0.3255,0.3272,811292.23697771,282158.472774930728
1651190400,2022-04-29 00:00:00,ADX/USDT,0.3556,0.3559,0.3495,0.3504,577070.59579502,202781.27759991953
1651104000,2022-04-28 00:00:00,ADX/USDT,0.3592,0.3619,0.3521,0.3557,590660.57197563,211536.62984431485
1651017600,2022-04-27 00:00:00,ADX/USDT,0.3505,0.3633,0.3501,0.3591,642521.51464393,227783.239609703268
1650931200,2022-04-26 00:00:00,ADX/USDT,0.3643,0.3781,0.3502,0.3505,632779.36946306,228388.277612418912
1650844800,2022-04-25 00:00:00,ADX/USDT,0.3629,0.3656,0.347,0.3643,615344.12652703,220001.30553940639
1650758400,2022-04-24 00:00:00,ADX/USDT,0.368,0.3763,0.3613,0.3614,597879.60967671,219833.333877774542
1650672000,2022-04-23 00:00:00,ADX/USDT,0.3775,0.3777,0.3676,0.3678,571275.99788654,212734.532025003069
1650585600,2022-04-22 00:00:00,ADX/USDT,0.4055,0.4096,0.3744,0.3785,894613.31030937,347084.100578490542
1650499200,2022-04-21 00:00:00,ADX/USDT,0.3961,0.5112,0.3876,0.402,1385835.92573352,590335.569684340421
1650412800,2022-04-20 00:00:00,ADX/USDT,0.3871,0.3971,0.3823,0.3955,594569.94759486,230515.511635455606
1650326400,2022-04-19 00:00:00,ADX/USDT,0.382,0.3894,0.3762,0.387,555005.23193376,213003.282276976582
1650240000,2022-04-18 00:00:00,ADX/USDT,0.3827,0.3827,0.3604,0.3817,635154.19438479,235625.44769911306
1650153600,2022-04-17 00:00:00,ADX/USDT,0.3914,0.3929,0.3827,0.3828,599763.91298065,233949.105390733428
1650067200,2022-04-16 00:00:00,ADX/USDT,0.3961,0.4284,0.3878,0.3915,887809.62259246,353667.559654858828
1649980800,2022-04-15 00:00:00,ADX/USDT,0.3764,0.4022,0.3761,0.3962,732171.90044479,282252.254187089181
1649894400,2022-04-14 00:00:00,ADX/USDT,0.392,0.3974,0.3734,0.3762,630664.59942898,243914.188930091141
1649808000,2022-04-13 00:00:00,ADX/USDT,0.3785,0.3936,0.3782,0.3923,625278.86725248,242025.989506715479
1649721600,2022-04-12 00:00:00,ADX/USDT,0.3676,0.3871,0.3667,0.3786,602994.8128408,227062.590137566
1649635200,2022-04-11 00:00:00,ADX/USDT,0.4111,0.413,0.3667,0.3676,730738.77040289,287322.866657136993
1649548800,2022-04-10 00:00:00,ADX/USDT,0.4136,0.4315,0.4107,0.4117,881716.07120943,368487.365869044842
1649462400,2022-04-09 00:00:00,ADX/USDT,0.4071,0.414,0.4001,0.4135,681928.969303,276963.867841677076
1649376000,2022-04-08 00:00:00,ADX/USDT,0.4257,0.4324,0.4071,0.4073,636527.55357482,268914.229894554592
1649289600,2022-04-07 00:00:00,ADX/USDT,0.4145,0.4347,0.3997,0.426,874043.70174471,366370.871234927455
1649203200,2022-04-06 00:00:00,ADX/USDT,0.4658,0.4947,0.4149,0.4159,1077584.37011903,485601.588150849517
1649116800,2022-04-05 00:00:00,ADX/USDT,0.4453,0.509,0.4383,0.4658,1148692.44135952,526711.343688059483
1649030400,2022-04-04 00:00:00,ADX/USDT,0.4656,0.5326,0.4338,0.4449,1030921.30020779,482338.437458917596
1648944000,2022-04-03 00:00:00,ADX/USDT,0.4417,0.4799,0.4409,0.4669,844088.23058543,386657.31293298411
1648857600,2022-04-02 00:00:00,ADX/USDT,0.4492,0.4648,0.437,0.4417,636198.04520892,284963.588364209936
1648771200,2022-04-01 00:00:00,ADX/USDT,0.4194,0.4559,0.4077,0.4485,701842.35423513,303177.398144365459
1648684800,2022-03-31 00:00:00,ADX/USDT,0.4417,0.45,0.4166,0.42,673995.15456987,293435.014970651425
1648598400,2022-03-30 00:00:00,ADX/USDT,0.4329,0.4436,0.4247,0.4416,666716.98586387,289042.349456134739
1648512000,2022-03-29 00:00:00,ADX/USDT,0.43,0.4459,0.4213,0.4329,716015.08834116,311928.791094060056
1648425600,2022-03-28 00:00:00,ADX/USDT,0.4354,0.4628,0.4289,0.4306,786711.30304023,344950.127845421471
1648339200,2022-03-27 00:00:00,ADX/USDT,0.4274,0.4365,0.4188,0.4354,687987.04821134,295573.624109882
1648252800,2022-03-26 00:00:00,ADX/USDT,0.4157,0.4389,0.4154,0.4275,660683.5118132,279046.895470874454
1648166400,2022-03-25 00:00:00,ADX/USDT,0.426,0.4394,0.4086,0.4156,774080.82165819,327035.622573576892
1648080000,2022-03-24 00:00:00,ADX/USDT,0.4139,0.4297,0.4118,0.426,696894.09739627,293863.650002521503
1647993600,2022-03-23 00:00:00,ADX/USDT,0.4078,0.4198,0.4044,0.4139,619207.78208244,253076.567429709438
1647907200,2022-03-22 00:00:00,ADX/USDT,0.4041,0.4184,0.4031,0.4081,601795.3729156,246587.305080967142
1647820800,2022-03-21 00:00:00,ADX/USDT,0.3994,0.4111,0.3965,0.404,608951.28548138,244966.73038408573
1647734400,2022-03-20 00:00:00,ADX/USDT,0.4,0.4239,0.3944,0.3992,740918.45679013,298041.878979622118
1647648000,2022-03-19 00:00:00,ADX/USDT,0.4011,0.4176,0.4,0.4009,630261.63189359,256756.369703096663
1647561600,2022-03-18 00:00:00,ADX/USDT,0.4069,0.4141,0.3941,0.4011,637565.06450274,256886.19962271226
1647475200,2022-03-17 00:00:00,ADX/USDT,0.4322,0.4459,0.3974,0.407,952080.32051075,393850.509950417157
1647388800,2022-03-16 00:00:00,ADX/USDT,0.3766,0.65,0.3761,0.4318,2400967.19082208,1194975.208176732291
1647302400,2022-03-15 00:00:00,ADX/USDT,0.3863,0.3864,0.366,0.377,588452.01677478,220326.785075301444
1647216000,2022-03-14 00:00:00,ADX/USDT,0.3773,0.3865,0.3734,0.3863,554784.47831746,210591.713879407815
1647129600,2022-03-13 00:00:00,ADX/USDT,0.3832,0.3832,0.377,0.3773,472457.37079704,179698.281848910477
1647043200,2022-03-12 00:00:00,ADX/USDT,0.3876,0.3904,0.3825,0.3831,508794.88880963,196045.576138938366
1646956800,2022-03-11 00:00:00,ADX/USDT,0.3853,0.395,0.3831,0.3882,621356.38053507,240843.110494128863
1646870400,2022-03-10 00:00:00,ADX/USDT,0.4073,0.4076,0.3779,0.3854,612146.41758606,239635.574302316972
1646784000,2022-03-09 00:00:00,ADX/USDT,0.3916,0.4117,0.3912,0.407,598054.7289464,241594.519656636623
1646697600,2022-03-08 00:00:00,ADX/USDT,0.3904,0.4018,0.389,0.3916,555313.5239,219309.74725377
1646611200,2022-03-07 00:00:00,ADX/USDT,0.3979,0.4018,0.3879,0.3896,592826.2806,233390.27359272
1646524800,2022-03-06 00:00:00,ADX/USDT,0.3946,0.408,0.3892,0.3983,600387.65473073,237251.110718442529
1646438400,2022-03-05 00:00:00,ADX/USDT,0.3896,0.4116,0.3887,0.3945,614692.46071158,242411.606039236416
1646352000,2022-03-04 00:00:00,ADX/USDT,0.41,0.41,0.3872,0.3905,579836.5667,229772.03023966
1646265600,2022-03-03 00:00:00,ADX/USDT,0.4214,0.4228,0.4073,0.4094,379194.81392698,156782.760174866573
1646179200,2022-03-02 00:00:00,ADX/USDT,0.4344,0.4386,0.4186,0.4221,488108.70303832,209677.065084411525
1646092800,2022-03-01 00:00:00,ADX/USDT,0.4291,0.4375,0.4214,0.4348,430720.51766313,185397.999962167863
1646006400,2022-02-28 00:00:00,ADX/USDT,0.3944,0.4325,0.3887,0.4282,450024.5906274,180854.94476267328
1645920000,2022-02-27 00:00:00,ADX/USDT,0.423,0.4334,0.3925,0.3948,236107.6716701,99531.27661424137
1645833600,2022-02-26 00:00:00,ADX/USDT,0.431,0.4406,0.4174,0.4204,503450.58293928,215399.44146922087
1645747200,2022-02-25 00:00:00,ADX/USDT,0.4167,0.4343,0.4106,0.4313,452899.14545382,190377.940556744755
1645660800,2022-02-24 00:00:00,ADX/USDT,0.4112,0.4227,0.3792,0.417,513398.77756632,205162.801871250172
1645574400,2022-02-23 00:00:00,ADX/USDT,0.4108,0.4374,0.4066,0.4116,472345.68476145,196956.405840774276
1645488000,2022-02-22 00:00:00,ADX/USDT,0.3957,0.4431,0.3858,0.4112,827071.86304894,339455.761834415961
1645401600,2022-02-21 00:00:00,ADX/USDT,0.3984,0.4118,0.3952,0.3957,353423.16860248,142069.389307848147
1645315200,2022-02-20 00:00:00,ADX/USDT,0.4132,0.4137,0.3932,0.3977,397860.13989696,160291.533636459072
1645228800,2022-02-19 00:00:00,ADX/USDT,0.4291,0.4291,0.4127,0.4138,499535.9132,210158.77086853
1645142400,2022-02-18 00:00:00,ADX/USDT,0.4344,0.436,0.426,0.4284,531272.24589448,229456.96066683478
1645056000,2022-02-17 00:00:00,ADX/USDT,0.456,0.4664,0.4325,0.4345,273910.55314141,121640.528708137793
1644969600,2022-02-16 00:00:00,ADX/USDT,0.46,0.4746,0.4474,0.454,295547.60565138,135268.780301870562
1644883200,2022-02-15 00:00:00,ADX/USDT,0.4409,0.4715,0.4399,0.4604,381225.31997258,172677.98009859508
1644796800,2022-02-14 00:00:00,ADX/USDT,0.4349,0.4598,0.4312,0.4417,356937.06349712,157976.12142581484
1644710400,2022-02-13 00:00:00,ADX/USDT,0.4368,0.4542,0.427,0.4349,140406.8147355,61557.89650596206
1644624000,2022-02-12 00:00:00,ADX/USDT,0.4559,0.4572,0.4289,0.4405,570127.52132402,250916.795768212005
1644537600,2022-02-11 00:00:00,ADX/USDT,0.474,0.4787,0.4461,0.4513,260192.98504976,120477.863224646821
1644451200,2022-02-10 00:00:00,ADX/USDT,0.4767,0.4888,0.4646,0.4747,125995.72247061,60432.252209716273
1644364800,2022-02-09 00:00:00,ADX/USDT,0.4748,0.482,0.4674,0.477,74912.86398967,35570.175899871454
1644278400,2022-02-08 00:00:00,ADX/USDT,0.481,0.4928,0.4663,0.4748,106460.29456076,50775.871534224617
1644192000,2022-02-07 00:00:00,ADX/USDT,0.4668,0.4895,0.4596,0.4828,222621.87980854,105228.537301955394
1644105600,2022-02-06 00:00:00,ADX/USDT,0.4843,0.5025,0.4584,0.4672,486536.39689943,231187.442241764828
1644019200,2022-02-05 00:00:00,ADX/USDT,0.49,0.5131,0.4709,0.4843,426304.04061179,208692.250627000114
1643932800,2022-02-04 00:00:00,ADX/USDT,0.4589,0.5061,0.4505,0.491,612404.94362134,289047.502698741114
1643846400,2022-02-03 00:00:00,ADX/USDT,0.438,0.4742,0.4257,0.4577,834589.16306133,374239.701564504644
1643760000,2022-02-02 00:00:00,ADX/USDT,0.4305,0.4618,0.4195,0.438,737919.19016417,323176.101266796493
1643673600,2022-02-01 00:00:00,ADX/USDT,0.4344,0.439,0.4223,0.4315,311063.74911471,134634.109454179151
1643587200,2022-01-31 00:00:00,ADX/USDT,0.4069,0.4405,0.402,0.4342,250004.16744885,106378.430960561332
1643500800,2022-01-30 00:00:00,ADX/USDT,0.4117,0.4123,0.4076,0.4094,35425.40305061,14471.443679546503
