https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume VSY
1658534400000,2022-07-23 00:00:00,VSY/BTC,7e-08,8e-08,6e-08,7e-08,0.4171087554997888,5958696.50713984
1658448000000,2022-07-22 00:00:00,VSY/BTC,7e-08,7e-08,6e-08,7e-08,0.0394292464981863,563274.94997409
1658361600000,2022-07-21 00:00:00,VSY/BTC,7e-08,8e-08,6e-08,6e-08,0.290665011156159,4844416.85260265
1658275200000,2022-07-20 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0416306468131435,594723.52590205
1658188800000,2022-07-19 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0984951562468678,1407073.66066954
1658102400000,2022-07-18 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.3140959616705864,3926199.52088233
1658016000000,2022-07-17 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.029550751324387302,422153.59034839
1657929600000,2022-07-16 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0304610579283409,435157.97040487
1657843200000,2022-07-15 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.036068771791077904,515268.16844397
1657756800000,2022-07-14 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.1535781726823384,1919727.15852923
1657670400000,2022-07-13 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0313361782608679,447659.68944097
1657584000000,2022-07-12 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.028710321953207302,410147.45647439
1657497600000,2022-07-11 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0325494595224128,406868.24403016
1657411200000,2022-07-10 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0338992483251256,423740.60406407
1657324800000,2022-07-09 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0495535564901979,707907.94985997
1657238400000,2022-07-08 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.034573854665624,432173.1833203
1657152000000,2022-07-07 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0603186150890155,861694.50127165
1657065600000,2022-07-06 00:00:00,VSY/BTC,8e-08,9e-08,7e-08,8e-08,0.7347875522420936,9184844.40302617
1656979200000,2022-07-05 00:00:00,VSY/BTC,8e-08,9e-08,8e-08,8e-08,0.1859799090721704,2324748.86340213
1656892800000,2022-07-04 00:00:00,VSY/BTC,9e-08,1e-07,8e-08,8e-08,0.7534855363736671,9418569.204670839
1656806400000,2022-07-03 00:00:00,VSY/BTC,1e-07,1.2e-07,9e-08,9e-08,0.5821818166945737,6468686.85216193
1656720000000,2022-07-02 00:00:00,VSY/BTC,1.1e-07,1.1e-07,1e-07,1e-07,0.042691957971651,426919.57971651
1656633600000,2022-07-01 00:00:00,VSY/BTC,1.1e-07,1.1e-07,9e-08,1.1e-07,0.7768240898278707,7062037.18025337
1656547200000,2022-06-30 00:00:00,VSY/BTC,1.2e-07,1.3e-07,1e-07,1.1e-07,1.3054327889149546,11867570.80831777
1656460800000,2022-06-29 00:00:00,VSY/BTC,1.3e-07,1.4e-07,1.2e-07,1.2e-07,1.140050570837953,9500421.42364961
1656374400000,2022-06-28 00:00:00,VSY/BTC,1.4e-07,1.4e-07,1.3e-07,1.3e-07,0.0534724008841958,411326.16064766
1656288000000,2022-06-27 00:00:00,VSY/BTC,1.5e-07,1.5e-07,1.3e-07,1.4e-07,0.1807509076571884,1291077.91183706
1656201600000,2022-06-26 00:00:00,VSY/BTC,1.5e-07,1.5e-07,1.4e-07,1.5e-07,0.10745985790585799,716399.05270572
1656115200000,2022-06-25 00:00:00,VSY/BTC,1.4e-07,1.5e-07,1.3e-07,1.4e-07,0.1194171609627542,852979.72116253
1656028800000,2022-06-24 00:00:00,VSY/BTC,1.4e-07,1.4e-07,1.3e-07,1.3e-07,0.054363314747209,418179.3442093
1655942400000,2022-06-23 00:00:00,VSY/BTC,1.3e-07,1.4e-07,1.3e-07,1.4e-07,0.07753430147042022,553816.43907443
1655856000000,2022-06-22 00:00:00,VSY/BTC,1.4e-07,1.4e-07,1.3e-07,1.3e-07,0.0439005844956822,337696.80381294
1655769600000,2022-06-21 00:00:00,VSY/BTC,1.4e-07,1.4e-07,1.3e-07,1.4e-07,0.07138057686209241,509861.26330066
1655683200000,2022-06-20 00:00:00,VSY/BTC,1.4e-07,1.4e-07,1.3e-07,1.4e-07,0.10079868248119882,719990.58915142
1655596800000,2022-06-19 00:00:00,VSY/BTC,1.4e-07,1.4e-07,1.3e-07,1.3e-07,0.1329386040907808,1022604.64685216
1655510400000,2022-06-18 00:00:00,VSY/BTC,1.5e-07,1.5e-07,1.3e-07,1.4e-07,0.473701795964936,3383584.2568924
1655424000000,2022-06-17 00:00:00,VSY/BTC,1.6e-07,1.7e-07,1.4e-07,1.5e-07,1.5881926735608793,10587951.15707253
1655337600000,2022-06-16 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.4e-07,1.6e-07,0.2620887006589568,1638054.37911848
1655251200000,2022-06-15 00:00:00,VSY/BTC,1.5e-07,1.5e-07,1.4e-07,1.5e-07,0.1360714339816665,907142.89321111
1655164800000,2022-06-14 00:00:00,VSY/BTC,1.5e-07,1.5e-07,1.4e-07,1.5e-07,0.0897877159545885,598584.77303059
1655078400000,2022-06-13 00:00:00,VSY/BTC,1.4e-07,1.5e-07,1.3e-07,1.5e-07,0.140744646935841,938297.64623894
1654992000000,2022-06-12 00:00:00,VSY/BTC,1.4e-07,1.4e-07,1.3e-07,1.4e-07,0.0596903235488742,426359.45392053
1654905600000,2022-06-11 00:00:00,VSY/BTC,1.6e-07,1.6e-07,1.3e-07,1.4e-07,0.1452878088332818,1037770.06309487
1654819200000,2022-06-10 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.5e-07,1.6e-07,0.0743921696534096,464951.06033381
1654732800000,2022-06-09 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.5e-07,1.5e-07,0.0643045189587225,428696.79305815
1654646400000,2022-06-08 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.5e-07,1.5e-07,0.0721047086367825,480698.05757855
1654560000000,2022-06-07 00:00:00,VSY/BTC,1.6e-07,1.7e-07,1.5e-07,1.5e-07,0.09633959942166,642263.9961444
1654473600000,2022-06-06 00:00:00,VSY/BTC,1.6e-07,1.7e-07,1.6e-07,1.6e-07,0.0737153457413264,460720.91088329
1654387200000,2022-06-05 00:00:00,VSY/BTC,1.6e-07,1.7e-07,1.5e-07,1.6e-07,0.2423524610888224,1514702.88180514
1654300800000,2022-06-04 00:00:00,VSY/BTC,1.6e-07,1.6e-07,1.5e-07,1.6e-07,0.1921412895084592,1200883.05942787
1654214400000,2022-06-03 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.4e-07,1.6e-07,0.1072500728514176,670312.95532136
1654128000000,2022-06-02 00:00:00,VSY/BTC,1.4e-07,1.5e-07,1.4e-07,1.5e-07,0.29525662528456803,1968377.5018971201
1654041600000,2022-06-01 00:00:00,VSY/BTC,1.4e-07,1.5e-07,1.4e-07,1.4e-07,0.0554655564805524,396182.54628966
1653955200000,2022-05-31 00:00:00,VSY/BTC,1.4e-07,1.5e-07,1.4e-07,1.4e-07,0.03755970531150041,268283.60936786
1653868800000,2022-05-30 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.4e-07,1.4e-07,0.0669943282229508,478530.91587822
1653782400000,2022-05-29 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.5e-07,1.6e-07,0.017546563662204803,109666.02288878
1653696000000,2022-05-28 00:00:00,VSY/BTC,1.6e-07,1.6e-07,1.5e-07,1.5e-07,0.015648447883044,104322.98588696
1653609600000,2022-05-27 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.4e-07,1.6e-07,0.3631094789324032,2269434.24332752
1653523200000,2022-05-26 00:00:00,VSY/BTC,1.4e-07,1.5e-07,1.4e-07,1.5e-07,0.016973195408022,113154.63605348
1653436800000,2022-05-25 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.4e-07,1.5e-07,0.041976528372967496,279843.52248645
1653350400000,2022-05-24 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.5e-07,1.5e-07,0.0583910402296605,389273.60153107
1653264000000,2022-05-23 00:00:00,VSY/BTC,1.6e-07,1.6e-07,1.5e-07,1.6e-07,0.0342572397985024,214107.74874064
1653177600000,2022-05-22 00:00:00,VSY/BTC,1.5e-07,1.6e-07,1.5e-07,1.6e-07,0.035762172489536,223513.5780596
1653091200000,2022-05-21 00:00:00,VSY/BTC,1.6e-07,1.6e-07,1.5e-07,1.5e-07,0.03445733290119,229715.5526746
1653004800000,2022-05-20 00:00:00,VSY/BTC,1.6e-07,1.6e-07,1.5e-07,1.6e-07,0.041711620887726404,260697.63054829
1652918400000,2022-05-19 00:00:00,VSY/BTC,1.4e-07,1.7e-07,1.4e-07,1.5e-07,0.8711369172196739,5807579.44813116
1652832000000,2022-05-18 00:00:00,VSY/BTC,1.5e-07,1.5e-07,1.4e-07,1.4e-07,0.1542683006762632,1101916.43340188
1652745600000,2022-05-17 00:00:00,VSY/BTC,1.5e-07,1.5e-07,1.4e-07,1.4e-07,0.036972048953023806,264086.06395017
1652659200000,2022-05-16 00:00:00,VSY/BTC,1.4e-07,1.5e-07,1.4e-07,1.5e-07,0.0263573119933455,175715.41328897
1652572800000,2022-05-15 00:00:00,VSY/BTC,1.3e-07,1.5e-07,1.2e-07,1.4e-07,0.46205115264326485,3300365.37602332
1652486400000,2022-05-14 00:00:00,VSY/BTC,1.3e-07,1.3e-07,1.2e-07,1.2e-07,0.055258704408447594,460489.20340373
1652400000000,2022-05-13 00:00:00,VSY/BTC,1.3e-07,1.3e-07,1.2e-07,1.2e-07,0.030026679765279597,250222.33137733
1652313600000,2022-05-12 00:00:00,VSY/BTC,1.3e-07,1.4e-07,1.2e-07,1.3e-07,0.1572783093527035,1209833.14886695
1652227200000,2022-05-11 00:00:00,VSY/BTC,1.7e-07,1.8e-07,1.3e-07,1.3e-07,0.5281639207200148,4062799.39015396
1652140800000,2022-05-10 00:00:00,VSY/BTC,1.9e-07,1.9e-07,1.7e-07,1.7e-07,0.29985306685645446,1763841.56974385
1652054400000,2022-05-09 00:00:00,VSY/BTC,2e-07,2e-07,1.8e-07,1.8e-07,0.5140069372374534,2855594.09576363
1651968000000,2022-05-08 00:00:00,VSY/BTC,2e-07,2e-07,1.9e-07,1.9e-07,0.0140017240773478,73693.28461762
1651881600000,2022-05-07 00:00:00,VSY/BTC,2e-07,2e-07,1.9e-07,2e-07,0.019483243074191997,97416.21537096
1651795200000,2022-05-06 00:00:00,VSY/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.10473795749047399,523689.78745237
1651708800000,2022-05-05 00:00:00,VSY/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.099442137808682,497210.68904341
1651622400000,2022-05-04 00:00:00,VSY/BTC,1.9e-07,2e-07,1.9e-07,1.9e-07,0.0184670499086385,97194.99951915
1651536000000,2022-05-03 00:00:00,VSY/BTC,1.9e-07,2e-07,1.9e-07,1.9e-07,0.0484057491929906,254767.10101574
1651449600000,2022-05-02 00:00:00,VSY/BTC,2.1e-07,2.1e-07,1.9e-07,1.9e-07,0.056363981339844,296652.5333676
1651363200000,2022-05-01 00:00:00,VSY/BTC,2.2e-07,2.3e-07,2e-07,2.1e-07,0.1610172898624458,766748.99934498
1651276800000,2022-04-30 00:00:00,VSY/BTC,2.3e-07,2.4e-07,2.2e-07,2.2e-07,0.11810968131260541,536862.18778457
1651190400000,2022-04-29 00:00:00,VSY/BTC,2.7e-07,2.8e-07,2.3e-07,2.3e-07,1.219469284707452,5302040.36829327
1651104000000,2022-04-28 00:00:00,VSY/BTC,2.8e-07,2.8e-07,2.7e-07,2.7e-07,0.0845799928880409,313259.23291867
1651017600000,2022-04-27 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.7e-07,2.7e-07,0.037969208323369204,140626.69749396
1650931200000,2022-04-26 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.8e-07,2.9e-07,0.17693740860587429,610128.99519267
1650844800000,2022-04-25 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.8e-07,2.9e-07,0.3628736798576628,1251288.55123332
1650758400000,2022-04-24 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.7e-07,2.9e-07,1.2466750086632983,4298879.34021827
1650672000000,2022-04-23 00:00:00,VSY/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,0.0268505279711004,95894.74275393
1650585600000,2022-04-22 00:00:00,VSY/BTC,2.7e-07,2.8e-07,2.6e-07,2.8e-07,0.30543497959138083,1090839.21282636
1650499200000,2022-04-21 00:00:00,VSY/BTC,2.7e-07,2.7e-07,2.6e-07,2.7e-07,1.5003736159821317,5556939.31845234
1650412800000,2022-04-20 00:00:00,VSY/BTC,2.8e-07,2.8e-07,2.7e-07,2.7e-07,0.3498519431378223,1295747.93754749
1650326400000,2022-04-19 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.7e-07,2.8e-07,0.07593483313849721,271195.83263749
1650240000000,2022-04-18 00:00:00,VSY/BTC,3e-07,3e-07,2.8e-07,2.8e-07,0.04467332235213121,159547.57982904
1650153600000,2022-04-17 00:00:00,VSY/BTC,2.9e-07,3e-07,2.9e-07,3e-07,0.033775237229118,112584.12409706
1650067200000,2022-04-16 00:00:00,VSY/BTC,3e-07,3e-07,2.9e-07,2.9e-07,0.0299618414758064,103316.69474416
1649980800000,2022-04-15 00:00:00,VSY/BTC,2.9e-07,3e-07,2.9e-07,3e-07,0.040912201849956,136374.00616652
1649894400000,2022-04-14 00:00:00,VSY/BTC,2.9e-07,3e-07,2.9e-07,2.9e-07,0.030762493207821096,106077.56278559
1649808000000,2022-04-13 00:00:00,VSY/BTC,2.9e-07,3e-07,2.9e-07,2.9e-07,0.035177309871527895,121301.06852251
1649721600000,2022-04-12 00:00:00,VSY/BTC,2.9e-07,3e-07,2.9e-07,2.9e-07,0.0287114760930226,99005.08997594
1649635200000,2022-04-11 00:00:00,VSY/BTC,3e-07,3e-07,2.9e-07,2.9e-07,0.140823943984934,485599.8068446
1649548800000,2022-04-10 00:00:00,VSY/BTC,3e-07,3e-07,2.9e-07,3e-07,0.148073180495301,493577.26831767
1649462400000,2022-04-09 00:00:00,VSY/BTC,2.9e-07,3e-07,2.8e-07,3e-07,0.20381322228239998,679377.407608
1649376000000,2022-04-08 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.8e-07,2.9e-07,0.15460651301378608,533125.90694409
1649289600000,2022-04-07 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.8e-07,2.8e-07,0.036736059362856,131200.2120102
1649203200000,2022-04-06 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,0.11838524915860722,422804.46128074004
1649116800000,2022-04-05 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.8e-07,2.8e-07,0.7904441782295548,2823014.92224841
1649030400000,2022-04-04 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.8e-07,2.9e-07,0.1366152153977924,471086.94964756
1648944000000,2022-04-03 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.8e-07,2.8e-07,0.026942010040489604,96221.46443032
1648857600000,2022-04-02 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.8e-07,2.8e-07,0.7350699592652529,2625249.85451876
1648771200000,2022-04-01 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.8e-07,2.9e-07,0.04863041486396779,167691.08573782
1648684800000,2022-03-31 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,0.04750803887608521,169671.56741459
1648598400000,2022-03-30 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.8e-07,2.8e-07,0.1357160258381368,484700.09227906
1648512000000,2022-03-29 00:00:00,VSY/BTC,2.9e-07,2.9e-07,2.8e-07,2.9e-07,0.45370868107199297,1564512.6933517
1648425600000,2022-03-28 00:00:00,VSY/BTC,3e-07,3e-07,2.8e-07,2.9e-07,0.19381817200419887,668338.52415241
1648339200000,2022-03-27 00:00:00,VSY/BTC,3.1e-07,3.1e-07,2.9e-07,3e-07,0.16792764516110698,559758.81720369
1648252800000,2022-03-26 00:00:00,VSY/BTC,3e-07,3.1e-07,2.9e-07,3.1e-07,0.4400087287763525,1419382.99605275
1648166400000,2022-03-25 00:00:00,VSY/BTC,3e-07,3.1e-07,2.9e-07,2.9e-07,3.1415641724587777,10832979.90503027
1648080000000,2022-03-24 00:00:00,VSY/BTC,3e-07,3.1e-07,3e-07,3e-07,0.11531648202973199,384388.27343244
1647993600000,2022-03-23 00:00:00,VSY/BTC,3.1e-07,3.1e-07,3e-07,3e-07,0.090626763780489,302089.21260163
1647907200000,2022-03-22 00:00:00,VSY/BTC,3e-07,3.1e-07,3e-07,3.1e-07,0.660755600732113,2131469.67978101
1647820800000,2022-03-21 00:00:00,VSY/BTC,3e-07,3.1e-07,2.9e-07,3e-07,0.379888752168222,1266295.84056074
1647734400000,2022-03-20 00:00:00,VSY/BTC,3e-07,3e-07,2.9e-07,2.9e-07,1.4078349556788698,4854603.29544438
1647648000000,2022-03-19 00:00:00,VSY/BTC,3e-07,3e-07,2.9e-07,2.9e-07,0.029640601110064498,102208.96934505
1647561600000,2022-03-18 00:00:00,VSY/BTC,3e-07,3e-07,2.9e-07,3e-07,0.030511978356005998,101706.59452002
1647475200000,2022-03-17 00:00:00,VSY/BTC,2.9e-07,3e-07,2.9e-07,2.9e-07,0.0324321913662409,111835.14264221
1647388800000,2022-03-16 00:00:00,VSY/BTC,3.1e-07,3.1e-07,2.9e-07,2.9e-07,0.1531656977941798,528157.57860062
1647302400000,2022-03-15 00:00:00,VSY/BTC,3.1e-07,3.1e-07,3e-07,3.1e-07,0.1268778103865495,409283.25931145
1647216000000,2022-03-14 00:00:00,VSY/BTC,3.1e-07,3.1e-07,3e-07,3.1e-07,0.0337364487455552,108827.25401792
1647129600000,2022-03-13 00:00:00,VSY/BTC,3e-07,3.1e-07,3e-07,3.1e-07,0.1279657516836088,412792.74736648
1647043200000,2022-03-12 00:00:00,VSY/BTC,3.1e-07,3.1e-07,3e-07,3e-07,0.029833053591159,99443.51197053
1646956800000,2022-03-11 00:00:00,VSY/BTC,3e-07,3.1e-07,3e-07,3.1e-07,0.1376269519381118,443957.90947778
1646870400000,2022-03-10 00:00:00,VSY/BTC,3.1e-07,3.1e-07,3e-07,3e-07,0.35520435361457997,1184014.5120486
1646784000000,2022-03-09 00:00:00,VSY/BTC,3.1e-07,3.2e-07,3e-07,3.1e-07,0.2819435410701787,909495.29377477
1646697600000,2022-03-08 00:00:00,VSY/BTC,3.2e-07,3.2e-07,3.1e-07,3.2e-07,0.20940873876588162,654402.3086433801
1646611200000,2022-03-07 00:00:00,VSY/BTC,3.2e-07,3.2e-07,3.1e-07,3.2e-07,0.059056305933008,184550.95604065
1646524800000,2022-03-06 00:00:00,VSY/BTC,3.2e-07,3.2e-07,3.1e-07,3.2e-07,0.102065603055616,318955.0095488
1646438400000,2022-03-05 00:00:00,VSY/BTC,3e-07,3.2e-07,3e-07,3.2e-07,0.1714737546236896,535855.48319903
1646352000000,2022-03-04 00:00:00,VSY/BTC,3e-07,3.1e-07,2.9e-07,3e-07,1.6462932824640628,5487644.27488021
1646265600000,2022-03-03 00:00:00,VSY/BTC,2.7e-07,3e-07,2.7e-07,3e-07,0.114099364238463,380331.21412821
1646179200000,2022-03-02 00:00:00,VSY/BTC,2.8e-07,2.8e-07,2.7e-07,2.7e-07,0.8615456553911698,3190909.83478211
1646092800000,2022-03-01 00:00:00,VSY/BTC,2.8e-07,2.9e-07,2.7e-07,2.8e-07,0.9404549198784684,3358767.57099453
1646006400000,2022-02-28 00:00:00,VSY/BTC,3.1e-07,3.1e-07,2.8e-07,2.9e-07,0.2947072700358262,1016231.96564078
1645920000000,2022-02-27 00:00:00,VSY/BTC,3.1e-07,3.1e-07,3e-07,3.1e-07,0.32853001634947837,1059774.24628864
1645833600000,2022-02-26 00:00:00,VSY/BTC,3.1e-07,3.1e-07,3e-07,3.1e-07,0.2639407349358357,851421.72559947
1645747200000,2022-02-25 00:00:00,VSY/BTC,3.1e-07,3.2e-07,3e-07,3e-07,0.07878131019901499,262604.36733005
1645660800000,2022-02-24 00:00:00,VSY/BTC,3.3e-07,3.3e-07,3.1e-07,3.1e-07,0.12095593110856971,390180.42293087003
1645574400000,2022-02-23 00:00:00,VSY/BTC,3.3e-07,3.3e-07,3.2e-07,3.3e-07,0.1497723812949804,453855.70089388
1645488000000,2022-02-22 00:00:00,VSY/BTC,3.5e-07,3.6e-07,3.3e-07,3.3e-07,0.4159651207611999,1260500.36594303
1645401600000,2022-02-21 00:00:00,VSY/BTC,3.4e-07,3.6e-07,3.4e-07,3.5e-07,2.224858400366378,6356738.28676108
1645315200000,2022-02-20 00:00:00,VSY/BTC,3.2e-07,3.5e-07,3.1e-07,3.4e-07,1.5289556146079952,4496928.27825881
1645228800000,2022-02-19 00:00:00,VSY/BTC,3.2e-07,3.2e-07,3.1e-07,3.1e-07,0.1993520030560186,643070.97760006
1645142400000,2022-02-18 00:00:00,VSY/BTC,3.1e-07,3.2e-07,3.1e-07,3.2e-07,0.2517666676145792,786770.83629556
1645056000000,2022-02-17 00:00:00,VSY/BTC,3.1e-07,3.2e-07,3.1e-07,3.2e-07,0.20058852243903041,626839.13262197
1644969600000,2022-02-16 00:00:00,VSY/BTC,3.1e-07,3.2e-07,3.1e-07,3.1e-07,0.1171243483298385,377820.47848335
1644883200000,2022-02-15 00:00:00,VSY/BTC,3.2e-07,3.3e-07,3.1e-07,3.1e-07,0.0349203890179855,112646.41618705
1644796800000,2022-02-14 00:00:00,VSY/BTC,3.2e-07,3.3e-07,3.2e-07,3.2e-07,0.1330610331434112,415815.72857316
1644710400000,2022-02-13 00:00:00,VSY/BTC,3.3e-07,3.3e-07,3.2e-07,3.2e-07,0.2576444217934688,805138.8181045899
1644624000000,2022-02-12 00:00:00,VSY/BTC,3.3e-07,3.3e-07,3.2e-07,3.3e-07,0.044044592812869,133468.4630693
1644537600000,2022-02-11 00:00:00,VSY/BTC,3.1e-07,3.3e-07,3.1e-07,3.3e-07,0.4489825779717168,1360553.26658096
1644451200000,2022-02-10 00:00:00,VSY/BTC,3e-07,3.2e-07,2.9e-07,3.1e-07,1.7676098314071127,5701967.19808746
1644364800000,2022-02-09 00:00:00,VSY/BTC,3e-07,3.1e-07,2.9e-07,3e-07,0.46947868337245796,1564928.94457486
1644278400000,2022-02-08 00:00:00,VSY/BTC,3.2e-07,3.2e-07,3e-07,3e-07,0.069012142923867,230040.47641289
1644192000000,2022-02-07 00:00:00,VSY/BTC,3.3e-07,3.3e-07,3.1e-07,3.2e-07,0.0922894126085824,288404.41440182
1644105600000,2022-02-06 00:00:00,VSY/BTC,3.3e-07,3.3e-07,3.2e-07,3.3e-07,0.0636970585322973,193021.38949181
1644019200000,2022-02-05 00:00:00,VSY/BTC,3.3e-07,3.4e-07,3.2e-07,3.3e-07,0.0651517669972686,197429.59696142
1643932800000,2022-02-04 00:00:00,VSY/BTC,3.3e-07,3.4e-07,3.3e-07,3.3e-07,0.4029084470827647,1220934.68812959
1643846400000,2022-02-03 00:00:00,VSY/BTC,3.4e-07,3.4e-07,3.3e-07,3.3e-07,0.0364460998010076,110442.72666972
1643760000000,2022-02-02 00:00:00,VSY/BTC,3.3e-07,3.4e-07,3.3e-07,3.4e-07,0.38217516795831735,1124044.61164211
1643673600000,2022-02-01 00:00:00,VSY/BTC,3.5e-07,3.5e-07,3.3e-07,3.3e-07,0.5702057247264906,1727896.13553482
1643587200000,2022-01-31 00:00:00,VSY/BTC,3.6e-07,3.6e-07,3.4e-07,3.5e-07,0.18270211564539549,522006.04470113
1643500800000,2022-01-30 00:00:00,VSY/BTC,3.5e-07,3.6e-07,3.5e-07,3.6e-07,0.0327567284629524,90990.91239709
1643414400000,2022-01-29 00:00:00,VSY/BTC,3.3e-07,3.6e-07,3.3e-07,3.6e-07,0.6916504675383611,1921251.29871767
1643328000000,2022-01-28 00:00:00,VSY/BTC,3.9e-07,4e-07,3.3e-07,3.3e-07,0.996858519331894,3020783.39191483
