https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DERO,Volume USDT
1643587200,2022-01-31 00:00:00,DERO/USDT,7.27423,7.3726,6.89115,7.15,19015.2997876,135886.9736312407496
1643500800,2022-01-30 00:00:00,DERO/USDT,7.29091,7.3473,7.1,7.31,10002.81412734,71909.8666397664321
1643414400,2022-01-29 00:00:00,DERO/USDT,7.33903,7.38965,6.98058,7.33841,11772.88859774,84516.6010169190224
1643328000,2022-01-28 00:00:00,DERO/USDT,7.04548,7.3946,6.7914,7.33904,14103.13768831,99519.0464123234759
1643241600,2022-01-27 00:00:00,DERO/USDT,7.0747,7.60044,6.55134,7.04548,33059.05216967,229926.0843183523071
1643155200,2022-01-26 00:00:00,DERO/USDT,6.981,7.83551,6.78325,7.04465,34655.4473194,251533.7392645204215
1643068800,2022-01-25 00:00:00,DERO/USDT,7.49062,7.49062,6.76075,6.94936,24413.43079325,174793.9897257332711
1642982400,2022-01-24 00:00:00,DERO/USDT,7.11026,7.63851,6.03558,7.49063,51230.93475615,341668.9974795048467
1642896000,2022-01-23 00:00:00,DERO/USDT,7.29997,7.56641,7.02754,7.15167,32155.78259351,234352.26833694179
1642809600,2022-01-22 00:00:00,DERO/USDT,7.23451,7.46675,6.02576,7.30545,399096.06912751,2743548.9121407330088
1642723200,2022-01-21 00:00:00,DERO/USDT,8.89708,9.01957,7.02501,7.255,359938.73672816,2866465.4555391904232
1642636800,2022-01-20 00:00:00,DERO/USDT,10.33,10.33003,8.79601,8.93532,41612.39835047,399801.3445323961023
1642550400,2022-01-19 00:00:00,DERO/USDT,10.90327,11.01039,10.16345,10.33,45273.03778116,467759.3388470001741
1642464000,2022-01-18 00:00:00,DERO/USDT,10.05664,10.95407,9.5625,10.90327,18983.6986075,192242.2097430867745
1642377600,2022-01-17 00:00:00,DERO/USDT,10.82421,10.90806,9.88009,10.06336,89071.19197106,907518.5026123933385
1642291200,2022-01-16 00:00:00,DERO/USDT,11.33172,11.34114,10.65994,10.76427,12198.49216826,133357.8989105154442
1642204800,2022-01-15 00:00:00,DERO/USDT,10.30207,11.45,10.19477,11.27223,15646.05630111,170448.1857416642111
1642118400,2022-01-14 00:00:00,DERO/USDT,9.88303,11.5,9.84,10.3789,43538.53466864,454273.2792140167942
1642032000,2022-01-13 00:00:00,DERO/USDT,10.46,10.49999,9.7,9.90289,10103.37258512,100763.82232940112
1641945600,2022-01-12 00:00:00,DERO/USDT,9.58304,10.60622,9.50001,10.46,13073.76795884,133644.2776281343676
1641859200,2022-01-11 00:00:00,DERO/USDT,9.14396,9.79877,8.48023,9.58306,16615.71272496,150301.3931409769132
1641772800,2022-01-10 00:00:00,DERO/USDT,9.03691,9.27379,8.6,9.15331,20712.03012258,186068.3104793680262
1641686400,2022-01-09 00:00:00,DERO/USDT,9.50445,9.67911,8.77184,9.12308,26749.32969874,245634.4970815456484
1641600000,2022-01-08 00:00:00,DERO/USDT,9.84108,10.19903,9.10501,9.50445,31540.06812157,301567.1944976441465
1641513600,2022-01-07 00:00:00,DERO/USDT,10.18353,10.26435,9.5,9.75826,30667.48854067,302964.2684752294802
1641427200,2022-01-06 00:00:00,DERO/USDT,10.875,10.98113,9.65,10.27178,22937.11549911,234258.4632800030008
1641340800,2022-01-05 00:00:00,DERO/USDT,11.43024,11.59583,10.4,10.875,18933.42250893,209387.9388068046108
1641254400,2022-01-04 00:00:00,DERO/USDT,12.16571,12.37375,11.34807,11.46461,17570.96029249,208109.807642414525
1641168000,2022-01-03 00:00:00,DERO/USDT,13.02881,13.8041,11.98842,12.16643,16445.68970207,212888.1101176202625
1641081600,2022-01-02 00:00:00,DERO/USDT,11.84705,13.35474,11.78768,13.00455,16680.56551267,211205.1354131358195
1640995200,2022-01-01 00:00:00,DERO/USDT,12.31069,12.31069,11.66006,11.76,10812.66693147,128034.0214167226197
1640908800,2021-12-31 00:00:00,DERO/USDT,12.46932,12.50924,11.78549,12.2268,10298.62627746,125149.5153263634684
1640822400,2021-12-30 00:00:00,DERO/USDT,11.94857,12.77796,11.7,12.46934,9403.22101044,114921.9769007012909
1640736000,2021-12-29 00:00:00,DERO/USDT,12.61179,13.47494,11.86743,11.86743,12854.87487518,160029.1039426905507
1640649600,2021-12-28 00:00:00,DERO/USDT,14.59962,14.59962,12.32645,12.5124,14809.79748819,197818.7937653062386
