https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP
1663473600000,2022-09-18 04:00:00,BTC/GBP,17502.2,17593.98,16953.92,17043.46,23.2287058,395897.518154068
1663387200000,2022-09-17 04:00:00,BTC/GBP,17430.76,17653.12,17320.63,17502.2,98.43007162,1722742.7995075642
1663300800000,2022-09-16 04:00:00,BTC/GBP,17220.42,17555.0,16966.6,17430.76,21.43578141,373641.96117017156
1663214400000,2022-09-15 04:00:00,BTC/GBP,17319.28,17648.42,16992.8,17220.42,161.24746888,2776749.1380505296
1663128000000,2022-09-14 04:00:00,BTC/GBP,17684.08,17684.08,17005.59,17319.28,119.67431535,2072672.9763549478
1663041600000,2022-09-13 04:00:00,BTC/GBP,19021.97,19408.3,17423.0,17684.08,203.2594466,3594456.3144301283
1662955200000,2022-09-12 04:00:00,BTC/GBP,18643.78,19238.8,18636.02,19021.97,77.58667534,1475851.4107172198
1662868800000,2022-09-11 04:00:00,BTC/GBP,18584.94,19150.1,18443.52,18643.78,53.2068643,991977.0724990539
1662782400000,2022-09-10 04:00:00,BTC/GBP,18406.12,18781.48,18250.0,18584.94,13.70121454,254636.2501530276
1662696000000,2022-09-09 04:00:00,BTC/GBP,17171.83,18627.33,17171.83,18406.12,115.87793403,2132863.1591082634
1662609600000,2022-09-08 04:00:00,BTC/GBP,16696.5,17171.83,16576.68,17171.83,155.83860115,2676033.9663856043
1662523200000,2022-09-07 04:00:00,BTC/GBP,16347.24,16856.49,16347.24,16696.5,14.37836618,240068.39092437
1662436800000,2022-09-06 04:00:00,BTC/GBP,17076.1,17279.65,16160.62,16347.24,124.67422144,2038079.4196928255
1662350400000,2022-09-05 04:00:00,BTC/GBP,17331.7,17337.82,16999.99,17076.1,51.7500554,883689.12101594
1662264000000,2022-09-04 04:00:00,BTC/GBP,17167.19,17458.88,17051.13,17331.7,25.72996556,445944.044096252
1662177600000,2022-09-03 04:00:00,BTC/GBP,17294.22,17333.28,17070.43,17167.19,7.24540567,124383.25576396729
1662091200000,2022-09-02 04:00:00,BTC/GBP,17504.24,17637.7,17170.0,17294.22,111.36983055,1926054.350894421
1662004800000,2022-09-01 04:00:00,BTC/GBP,17264.96,17504.24,16975.54,17504.24,71.78164102,1256483.0720079248
1661918400000,2022-08-31 04:00:00,BTC/GBP,17472.06,17502.84,17147.47,17264.96,29.08225527,502103.9739463392
1661832000000,2022-08-30 04:00:00,BTC/GBP,17306.75,17553.47,16776.21,17472.06,148.47761178,2594209.741676867
1661745600000,2022-08-29 04:00:00,BTC/GBP,17020.98,17421.9,16908.25,17306.75,122.83602674,2125892.4057824947
1661659200000,2022-08-28 04:00:00,BTC/GBP,17055.25,17177.23,16700.0,17020.98,51.77601325,881278.486007985
1661572800000,2022-08-27 04:00:00,BTC/GBP,17230.41,17274.35,16931.4,17055.25,28.40471458,484449.508340545
1661486400000,2022-08-26 04:00:00,BTC/GBP,18249.35,18389.04,17143.0,17230.41,222.13995151,3827562.4418974193
1661400000000,2022-08-25 04:00:00,BTC/GBP,18165.7,18405.91,18130.63,18249.35,33.23904234,606590.9173274789
1661313600000,2022-08-24 04:00:00,BTC/GBP,18001.03,18456.99,18001.03,18165.7,10.42247676,189331.58607913202
1661227200000,2022-08-23 04:00:00,BTC/GBP,18029.15,18281.93,17800.0,18001.03,109.38363537,1969018.1018044308
1661140800000,2022-08-22 04:00:00,BTC/GBP,18140.93,18308.65,17728.19,18029.15,137.75390535,2483585.8226409527
1661054400000,2022-08-21 04:00:00,BTC/GBP,17915.18,18481.5,17833.23,18140.93,42.66751745,774028.4473342284
1660968000000,2022-08-20 04:00:00,BTC/GBP,17857.71,18082.26,17588.7,17915.18,25.82956969,462741.3903188942
1660881600000,2022-08-19 04:00:00,BTC/GBP,19099.01,19187.4,17587.07,17857.71,154.52009059,2759374.966929949
1660795200000,2022-08-18 04:00:00,BTC/GBP,19492.13,19628.23,19076.24,19099.01,70.69297232,1350165.785269403
1660708800000,2022-08-17 04:00:00,BTC/GBP,19849.27,20178.88,19251.69,19492.13,132.1717002,2576307.962619426
1660622400000,2022-08-16 04:00:00,BTC/GBP,19953.64,20074.81,19582.85,19849.27,81.25860156,1612923.9221868613
1660536000000,2022-08-15 04:00:00,BTC/GBP,20680.3,20680.3,19742.0,19953.64,42.75910717,853199.8311915988
1660449600000,2022-08-14 04:00:00,BTC/GBP,20261.41,20777.0,19912.61,20680.3,52.57056915,1087175.141192745
1660363200000,2022-08-13 04:00:00,BTC/GBP,20433.22,20433.22,20077.55,20261.41,4.09582267,82987.14240416471
1660276800000,2022-08-12 04:00:00,BTC/GBP,19704.17,20433.22,19456.28,20433.22,110.92649073,2266585.3889140505
1660190400000,2022-08-11 04:00:00,BTC/GBP,19967.2,19970.75,19561.56,19704.17,21.94704139,432448.23454559623
1660104000000,2022-08-10 04:00:00,BTC/GBP,18966.38,20078.87,18922.88,19967.2,153.9477185,3073904.8848332004
1660017600000,2022-08-09 04:00:00,BTC/GBP,19731.85,19776.4,18790.91,18966.38,77.70653607,1473811.6915873266
1659931200000,2022-08-08 04:00:00,BTC/GBP,19278.72,20015.62,19278.72,19731.85,73.89937065,1458171.2967602024
1659844800000,2022-08-07 04:00:00,BTC/GBP,19045.94,19378.0,18986.96,19278.72,20.86581594,402266.2230787968
1659758400000,2022-08-06 04:00:00,BTC/GBP,19202.33,19253.17,18954.38,19045.94,4.47714532,85271.4411360008
1659672000000,2022-08-05 04:00:00,BTC/GBP,19084.95,19374.09,18875.74,19202.33,78.21198807,1501852.4048762033
1659585600000,2022-08-04 04:00:00,BTC/GBP,19013.28,19105.66,18422.4,19084.95,137.35717225,2621454.7645326373
1659499200000,2022-08-03 04:00:00,BTC/GBP,18762.38,19397.17,18750.0,19013.28,18.7383734,356277.940198752
1659412800000,2022-08-02 04:00:00,BTC/GBP,18643.67,19200.0,18565.97,18762.38,73.22440782,1373864.1647938115
1659326400000,2022-08-01 04:00:00,BTC/GBP,19190.6,19229.91,18617.85,18643.67,124.99210883,2330311.629630606
1659240000000,2022-07-31 04:00:00,BTC/GBP,19507.82,19814.92,19126.95,19190.6,48.81685199,936824.679799294
1659153600000,2022-07-30 04:00:00,BTC/GBP,19558.3,20222.22,19343.96,19507.82,51.17652574,998342.4523612869
1659067200000,2022-07-29 04:00:00,BTC/GBP,19617.9,20044.44,19366.93,19558.3,176.80731612,3458050.530869796
1658980800000,2022-07-28 04:00:00,BTC/GBP,19020.75,19836.42,19020.75,19617.9,42.78130965,839279.454582735
1658894400000,2022-07-27 04:00:00,BTC/GBP,17474.88,19254.99,17474.88,19020.75,237.97944035,4526547.440037263
1658808000000,2022-07-26 04:00:00,BTC/GBP,17505.02,17687.78,17250.0,17474.88,81.4258056,1422906.1817633281
1658721600000,2022-07-25 04:00:00,BTC/GBP,18228.46,18455.17,17285.58,17505.02,196.46821988,3439180.1183637977
1658635200000,2022-07-24 04:00:00,BTC/GBP,18591.27,19315.75,18164.19,18228.46,71.95849581,1311692.5625327525
1658548800000,2022-07-23 04:00:00,BTC/GBP,19015.61,19123.02,18302.93,18591.27,74.06455952,1376954.2234673905
1658462400000,2022-07-22 04:00:00,BTC/GBP,19118.94,19795.05,18774.24,19015.61,201.627126,3834062.79343686
1658376000000,2022-07-21 04:00:00,BTC/GBP,19015.98,19466.88,18752.73,19118.94,240.1324052,4591077.047074487
1658289600000,2022-07-20 04:00:00,BTC/GBP,19461.44,20257.97,18930.73,19015.98,189.37005421,3601057.163456276
1658203200000,2022-07-19 04:00:00,BTC/GBP,18343.05,19827.72,18016.69,19461.44,268.39138674,5223282.869557304
1658116800000,2022-07-18 04:00:00,BTC/GBP,17908.99,19189.65,17818.25,18343.05,185.32868612,3399493.3559334655
1658030400000,2022-07-17 04:00:00,BTC/GBP,17978.75,18256.03,17468.17,17908.99,45.93189912,822593.9220210888
1657944000000,2022-07-16 04:00:00,BTC/GBP,17442.78,18117.23,17277.37,17978.75,41.96362596,754453.5402283501
1657857600000,2022-07-15 04:00:00,BTC/GBP,17389.85,17840.9,17322.9,17442.78,93.87558951,1637451.2551932377
1657771200000,2022-07-14 04:00:00,BTC/GBP,17022.85,17641.39,16592.05,17389.85,165.04056541,2870030.6763950884
1657684800000,2022-07-13 04:00:00,BTC/GBP,16354.45,17201.23,16354.45,17022.85,15.44459636,262911.047146826
1657598400000,2022-07-12 04:00:00,BTC/GBP,16765.59,16878.7,16203.45,16354.45,59.92674077,980068.8855859266
1657512000000,2022-07-11 04:00:00,BTC/GBP,17171.31,17422.38,16649.58,16765.59,50.41403905,845221.1089562895
1657425600000,2022-07-10 04:00:00,BTC/GBP,17648.62,17760.73,17051.26,17171.31,36.67145824,629696.9775910944
1657339200000,2022-07-09 04:00:00,BTC/GBP,17931.98,18215.25,17570.09,17648.62,21.59509423,381123.6119294626
1657252800000,2022-07-08 04:00:00,BTC/GBP,18355.54,18475.11,17672.7,17931.98,128.36199189,2301784.671331642
1657166400000,2022-07-07 04:00:00,BTC/GBP,17102.12,18639.9,16960.45,18355.54,102.32205778,1878176.6244631012
1657080000000,2022-07-06 04:00:00,BTC/GBP,16594.9,17272.09,16594.9,17102.12,22.42880139,383580.0528279468
1656993600000,2022-07-05 04:00:00,BTC/GBP,16667.33,17248.5,16123.15,16594.9,100.1132897,1661370.03124253
1656907200000,2022-07-04 04:00:00,BTC/GBP,15757.66,16848.31,15685.44,16667.33,69.34248401,1155754.0640143936
1656820800000,2022-07-03 04:00:00,BTC/GBP,15889.17,16165.73,15532.88,15757.66,28.99330569,456866.6533390854
1656734400000,2022-07-02 04:00:00,BTC/GBP,15795.92,16014.96,15682.93,15889.17,24.9731729,396802.989647493
1656648000000,2022-07-01 04:00:00,BTC/GBP,16265.6,16354.45,15729.47,15795.92,117.10973876,1849856.0646738592
1656561600000,2022-06-30 04:00:00,BTC/GBP,16519.57,17150.46,15289.52,16265.6,186.18904554,3028476.539135424
1656475200000,2022-06-29 04:00:00,BTC/GBP,16596.16,16812.2,16444.41,16519.57,14.38540943,237640.77805754507
1656388800000,2022-06-28 04:00:00,BTC/GBP,16873.25,17259.97,16520.92,16596.16,66.99169371,1111804.8674821537
1656302400000,2022-06-27 04:00:00,BTC/GBP,17241.93,17479.74,16699.82,16873.25,106.81872541,1802379.0585242824
1656216000000,2022-06-26 04:00:00,BTC/GBP,17451.9,17859.01,17029.93,17241.93,35.64663112,614616.7185068616
1656129600000,2022-06-25 04:00:00,BTC/GBP,17288.75,17589.27,17044.41,17451.9,25.57102089,446262.89947019104
1656043200000,2022-06-24 04:00:00,BTC/GBP,17153.52,17536.8,16860.87,17288.75,102.55526131,1773052.2739732626
1655956800000,2022-06-23 04:00:00,BTC/GBP,16523.0,17310.76,16467.53,17153.52,207.30265857,3555970.2998336665
1655870400000,2022-06-22 04:00:00,BTC/GBP,16545.43,16770.67,16133.71,16523.0,51.17255044,845524.05092012
1655784000000,2022-06-21 04:00:00,BTC/GBP,16707.8,16707.8,16538.92,16545.43,5.10285136,84428.8699772848
1655697600000,2022-06-20 04:00:00,BTC/GBP,16335.5,17153.73,16170.3,16707.8,62.03034448,1036390.5895029439
1655611200000,2022-06-19 04:00:00,BTC/GBP,14936.1,16960.7,14664.35,16335.5,100.76014028,1645967.27154394
1655524800000,2022-06-18 04:00:00,BTC/GBP,16633.79,16739.43,14390.12,14936.1,162.08731167,2420952.295834287
1655438400000,2022-06-17 04:00:00,BTC/GBP,16545.29,17315.4,16526.31,16633.79,125.35883991,2085192.617706559
1655352000000,2022-06-16 04:00:00,BTC/GBP,18213.45,18351.65,16374.27,16545.29,398.93322037,6600465.8216555575
1655265600000,2022-06-15 04:00:00,BTC/GBP,17779.0,18806.38,16794.12,18213.45,229.38193351,4177836.37688771
1655179200000,2022-06-14 04:00:00,BTC/GBP,18084.3,19100.34,17779.0,17779.0,306.56202225,5450366.19358275
1655092800000,2022-06-13 04:00:00,BTC/GBP,20750.08,21340.24,17160.44,18084.3,423.0127953,7649890.29404379
1655006400000,2022-06-12 04:00:00,BTC/GBP,22372.86,22974.93,20260.55,20750.08,127.86433206,2653195.1193915647
1654920000000,2022-06-11 04:00:00,BTC/GBP,23754.64,23874.24,22150.0,22372.86,51.84041776,1159818.4088859938
1654833600000,2022-06-10 04:00:00,BTC/GBP,24083.35,24227.09,23415.45,23754.64,48.67114327,1156165.4867672727
1654747200000,2022-06-09 04:00:00,BTC/GBP,24134.26,24468.83,23682.99,24083.35,43.18927161,1040142.3444286934
1654660800000,2022-06-08 04:00:00,BTC/GBP,23861.99,24307.08,23861.99,24134.26,11.80709942,284955.6072481292
1654574400000,2022-06-07 04:00:00,BTC/GBP,23619.76,25010.59,23469.12,23861.99,78.24896521,1867176.025351368
1654488000000,2022-06-06 04:00:00,BTC/GBP,24978.09,25260.53,23335.05,23619.76,48.16856578,1137729.9632678127
1654401600000,2022-06-05 04:00:00,BTC/GBP,23799.95,24978.09,23619.0,24978.09,17.41823021,435074.12182609894
1654315200000,2022-06-04 04:00:00,BTC/GBP,23638.21,23972.1,23590.66,23799.95,9.94497251,236689.8484893745
1654228800000,2022-06-03 04:00:00,BTC/GBP,24243.41,24243.41,23509.06,23638.21,8.19010436,193599.40678359556
